"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
53,"SignOfPurityBeam",1348,1142292480,[],4
54,"ArakaaliLaserBeam",1391,1120403456,[],4
55,"SpecialBeamCannon",1454,1143930880,[],4
56,"FireBeamDivine",1462,1133576192,[],4
57,"InfernalSwarmBeamCold",1482,1128792064,[],4
58,"SinBeam",1537,1142292480,[],4
59,"SinDeathBeam",1539,1142292480,[],4
60,"InnocenceDeathBeam",1541,1142292480,[],4
61,"KitavaBeamBallBeam",1555,1135542272,[],4
62,"GeneralAdusCharge",1562,1140457472,[],4
63,"StoneGaze",1586,1140457472,[],4
64,"HarbingerChill",1587,1140457472,[],4
65,"HarbingerShock",1588,1140457472,[],4
66,"HarbingerSpecialBeamCannon",1594,1143930880,[],4
67,"HarbingerSkyBeamBeam",1596,1133903872,[],4
68,"LightningTendrilsChannelledBeam",1604,1149452288,[],4
69,"StormCloudBeamCelestial",1620,1137180672,[],4
70,"UnholyTrioBallLightningBolt",1625,1125515264,[],4
71,"UnholyTrioBallLightningGroundBolt",1625,1125515264,[],4
72,"BallLightningCelestialBeam",1630,1125187584,[],4
73,"SpiritChargeBeam",1661,1142292480,[],4
74,"KitavaBeamBallBeamLightning",1736,1135542272,[],4
75,"ElderGuardianLightningBeam",1743,1149452288,[],4
76,"ElderGuardianLightningBoltBeam",1746,1149452288,[],4
77,"ElderGuardianLightningDegenBeam",1748,1149616128,[],4
78,"ElderGuardianChaosVineBeam",1769,1133903872,[],3
79,"AbyssLichTravelBeam",1801,1150681088,[],4
80,"ToraRope",1846,1134536622,[],4
81,"FireBeamStygian",1847,1133576192,[],4
82,"VilentaBeam",1884,1140785152,[],4
83,"VilentaRageBeam",1897,1140457472,[],4
84,"NemesisConstrictingGraspVine",1904,1133903872,[],3
85,"BestiarySpiderBossVenomBeam",1881,1133903872,[],4
86,"ColdBeamRetaliation",2026,1143930880,[],4
87,"LightningTowerTrapBeam",1998,1138819072,[],4
88,"AutomatonLightningTowerTrapBeam",2001,1138819072,[],4
89,"IceSiphonTrapBeam",2013,1133903872,[],4
90,"ArchitectHealingTotemBeam",2065,1133903872,[],4
91,"IncursionNovasoulChannelledBeam",2126,1140785152,[],4
92,"IncursionNovasoulMassChannelledBeam",2127,1140785152,[],4
93,"IncursionNovasoulTriggerBeam",2128,1138327552,[],4
94,"IncursionNovasoulMassTriggerBeam",2129,1140457472,[],4
95,"ArchitectBloodBeam",2137,1138491392,[],4
96,"ArcAutomaton",2149,1142456320,[],4
97,"IncursionArcTrapBeam",2216,1140733051,[],4
98,"DelveLightBeam",2231,1134536622,[],4
99,"FireBeamShaper",2259,1140457472,[],4
100,"FireBeamMachinarium",2273,1140457472,[],4
101,"DelveAbyssLich3ReflectionBeam",2298,1140457472,[],4
102,"DelveAbyssLich3ChannelledBeam",2337,1140457472,[],4
103,"StaticStrikeBeamMoving",2347,1142292480,[],4
104,"StaticStrikeBeamStationary",2348,1132068864,[],4
105,"RainOfSporesVineBeam",2351,1133903872,[],4
106,"RainOfSporesVineBeamBlackLotus",2352,1133903872,[],4
107,"RainOfSporesVineBeamSuffering",2353,1133903872,[],4
108,"DelveBatBeam",2369,1140457472,[],4
109,"DelveAbyssLichTotemPurpleBeam",2434,1140457472,[],4
110,"DelveAbyssSoulTransferBeam",2435,1150681088,[],4
111,"SulphiteArcBeam",2454,1140457472,[],4
112,"ZanaImmunityShieldBeam",2476,1144750080,[],4
113,"ConduitSigilAttachBeam",2471,1140457472,[],4
114,"ConduitSigilBeamEffect",2473,1140457472,[],4
115,"ProtoVaalMapBossSoul1",2495,1137180672,[],4
116,"ProtoVaalMapBossSoul2",2496,1137180672,[],4
117,"ProtoVaalMapBossSoul3",2497,1137180672,[],4
118,"BetrayalScientistBeam",2515,1140785152,[],4
119,"CataclysmSigilAttachBeam",2537,1140457472,[],4
120,"BetrayalBallistaBeam",2530,1143930880,[],4
121,"BetrayalCartBeam",2541,1140457472,[],4
122,"BetrayalBallistaLaserSight",2547,1143930880,[],4
123,"BetrayalLeoChainBeam",2609,1140457472,[],4
124,"BetrayalCatarinaStaffBeam",2680,1145569280,[46],4
125,"BetrayalBallistaBeamFire",2704,1143930880,[],4
126,"BetrayalBallistaLaserSightFire",2706,1143930880,[],4
127,"BetrayalBallistaBeamCold",2708,1143930880,[],4
128,"BetrayalBallistaLaserSightCold",2710,1143930880,[],4
129,"BetrayalBallistaBeamLightning",2712,1143930880,[],4
130,"BetrayalBallistaLaserSightLightning",2714,1143930880,[],4
131,"BetrayalBallistaBeamMetalPhys",2716,1143930880,[],4
132,"BetrayalBallistaLaserSightMetalPhys",2718,1143930880,[],4
133,"BetrayalBallistaBeamBloodPhys",2720,1143930880,[],4
134,"BetrayalBallistaLaserSightBloodPhys",2722,1143930880,[],4
135,"BetrayalRikerBeamCannon",2728,1140457472,[],4
136,"BetrayalCatarinaAntiBeam1",2732,1149861888,[46],4
137,"BetrayalCatarinaAntiBeam2",2733,1149861888,[46],4
138,"BetrayalCatarinaAntiBeam3",2734,1149861888,[46],4
139,"BetrayalCatarinaAntiBeam4",2735,1149861888,[46],4
140,"BetrayalCatarinaAntiBeam5",2736,1149861888,[46],4
141,"BetrayalCatarinaGraveyardBeam",2737,1148026880,[46],4
142,"BetrayalCatarinaSyndicateBeam1",2738,1149861888,[46],4
143,"BetrayalCatarinaSyndicateBeam2",2739,1149861888,[46],4
144,"BetrayalCatarinaSyndicateBeam3",2740,1149861888,[46],4
145,"BetrayalCatarinaSyndicateBeam4",2741,1149861888,[46],4
146,"BetrayalCatarinaSyndicateBeam5",2742,1149861888,[46],4
147,"BetrayalCatarinaSyndicateStasisBeam",2743,1149861888,[46],4
148,"BetrayalCatarinaBarrageBeam",2747,1149861888,[],4
149,"BetrayalBallistaBeamFireArrow",2756,1143930880,[],4
150,"BetrayalBallistaBeamBloodPhysArrow",2757,1143930880,[],4
151,"BetrayalCatarinaPointer",2758,0,[46],4
152,"StormBurstTeleportBeam",2777,1141473280,[],4
153,"DivineTempestFinalBeam",2783,1149861888,[],4
154,"DivineTempestZap",2784,1136361472,[],4
155,"SynthesisRefractionBeam",2787,1143521280,[],4
156,"SynthesisBallLightningBeam1",2794,1137180672,[],4
157,"SynthesisBallLightningBeam2",2795,1137180672,[],4
158,"SynthesisBallLightningBeam3",2796,1137180672,[],4
159,"SoulrendBeam",2797,1133084672,[],4
160,"SynthesisColdRendBeam",2810,1133084672,[],4
161,"SynthesisLightningBarrageBeam1",2812,1140457472,[],4
162,"SynthesisLightningBarrageBeam2",2813,1140457472,[],4
163,"SynthesisLightningBarrageBeam3",2814,1140457472,[],4
164,"SynthesisLightningBeamBlade",2817,1120403456,[],4
165,"SynthesisSpinningBeam",2821,1148026880,[],4
166,"SynthesisRainbowBridge",2833,1141473280,[47],4
167,"StormBurstInitialTeleportBeam",2861,1141473280,[],4
168,"SynthesisVolatileWrapBeam",2865,1135542272,[],4
169,"SynthesisTriggerBeam",2869,1148026880,[],4
170,"SynthesisTriggerBeamAim",2870,1140457472,[],4
171,"SynthesisBossTriggerBeam",2871,1148026880,[],4
172,"SynthesisDroneActivationBeam",2874,1132068864,[],4
173,"SynthesisDroneConnectionBeam",2875,1132068864,[],4
174,"SynthesisGolemPowerballBeam",2879,1140981760,[],4
175,"SynthesisBarrageBeam",2900,1142292480,[],4
176,"SynthesisLargeBarrageBeam",2901,1148846080,[],4
177,"SynthesisConcentratedBeam",2904,1147207680,[],4
178,"SynthesisGolemShockRifleBeam",2896,1143930880,[],4
179,"SynthesisGolemVolatileAbsorbBeam",2899,1133903872,[],4
180,"DivineTempestAutomatonZap",2906,1137180672,[],4
181,"SoulrendCelestialBeam",2914,1133084672,[],4
182,"SynthesisGuardianToDroneBeam",2915,1140981760,[],4
183,"SynthesisDroneToDroneBeam",2916,1147207680,[],4
184,"DivineTempestAutomatonFinalBeam",2924,1149861888,[],4
185,"DivineTempestCelestialFinalBeam",2930,1149861888,[],4
186,"DivineTempestCelestialZap",2785,1136361472,[],4
187,"SoulrendCelestialCatBeam",2939,1133084672,[],4
188,"ChainStrikeBeam",3001,1142292480,[],4
189,"TormentSpiritTetherBeam",3005,1148846080,[],4
190,"LegionKaruiSergeantSnipeBeam",3025,1148026880,[],4
191,"LegionTemplarSkyBeamBeam",3049,1140457472,[],4
192,"LegionKaruiRainSnipeBeam",3095,1140457472,[],4
193,"LegionLioneyeRetractBeam",3160,1143111680,[],4
194,"LegionTemplarHolyBlastBigBeam",3167,1149861888,[],4
195,"LegionTemplarHolyBlastZap",3168,1140457472,[],4
196,"LegionTemplarBossShieldBeam",3199,1141473280,[],4
197,"LegionVaalSoulrendBeam",3201,1133084672,[],4
198,"LegionLasso",3204,1142292480,[],4
199,"GraveyardAltarBeam",3278,1149861888,[],4
200,"ConduitSigilRedAttachBeam",3354,1140457472,[],4
201,"ConduitSigilRedBeamEffect",3356,1140457472,[],4
202,"ArcCelestial",3368,1137180672,[],4
203,"BlightLightningArc",3390,1140733051,[],4
204,"BlightLightningBeamCannon",3395,1143930880,[],4
205,"BlightIceSiphonBeam",3401,1133903872,[],4
206,"BlightPathVariation1",3414,1120403456,[],4
207,"BlightPathVariation2",3415,1120403456,[],4
208,"BlightPathVariation3",3416,1120403456,[],4
209,"BlightPathVariation4",3417,1120403456,[],4
210,"BlightPathVariation5",3418,1120403456,[],4
211,"BlightPathVariation6",3419,1120403456,[],4
212,"BlightPathVariation7",3420,1120403456,[],4
213,"BlightPathVariation8",3421,1120403456,[],4
214,"BlightPathVariation9",3422,1120403456,[],4
215,"BlightPathVariation10",3423,1120403456,[],4
216,"SkitterbotDetonateMinesBeam",3446,1133903872,[],4
217,"BlightSummonedCopterBeam",3473,1140457472,[],4
218,"BlightCassiaTowerBeam",3476,1143930880,[],4
219,"BlightIceMonsterSacrificeBeam",3492,1128792064,[],4
220,"AtlasExileBoss1SpammableBeam",3509,1142292480,[],4
221,"AtlasExileBoss1RuneBeam",3513,1142292480,[],4
222,"CrusaderInfluenceMageguardBeam",3538,1142292480,[],4
223,"CrusaderInfluenceBallLightningBeam",3539,1125515264,[],4
224,"CrusaderInfluenceArcaneOrbBeam",3541,1139638272,[],4
225,"AtlasExileOrionFusionBeam",3556,1147207680,[],4
226,"AtlasExileOrionNukeBeam",3557,1147207680,[],4
227,"EnsnaringArrowTetheringBeam",3580,1133903872,[],4
228,"EnsnaringArrowTetheringBeamDemonic",3582,1133903872,[],4
229,"MetamorphosisBeam1",3584,1139638272,[51],4
230,"MetamorphosisBeam2",3585,1139638272,[51],4
231,"MetamorphosisBeam3",3586,1139638272,[51],4
232,"ArcCurved",2147,1140733051,[],4
233,"OfferingDefensiveSoulBeam",3701,1149452288,[],4
234,"OfferingOffensiveSoulBeam",3702,1149452288,[],4
235,"OfferingSpiritSoulBeam",3703,1149452288,[],4
236,"OfferingBloodSoulBeam",3704,1149452288,[],4
237,"AtlasExileOrionBeamBombChargeBeam",3712,1147207680,[],4
238,"AtlasExileOrionBeamBombBeam",3713,1143930880,[],4
239,"AtlasQuestKIracBeam",3755,1160708096,[],4
240,"AfflictionBossFinalBlackHoleBeam",3815,1153138688,[],4
241,"AfflictionModBeam",3816,1145569280,[],4
242,"AfflictionReflectionBeam",3838,1140457472,[],4
243,"AfflictionLightningBossGigaBallBeam",3854,1152319488,[],4
244,"AfflictionModBeamFire",3865,1145569280,[],4
245,"AfflictionModBeamCold",3866,1145569280,[],4
246,"ChannelledRuneSkillBeam",3871,1133903872,[],4
247,"AfflictionModBeamLightning",3875,1145569280,[],4
248,"AfflictionNoodleBeam1",3900,1140457472,[],4
249,"AfflictionNoodleBeam2",3901,1140457472,[],4
250,"AfflictionNoodleBeam3",3902,1140457472,[],4
251,"AfflictionNoodleBeam4",3903,1140457472,[],4
252,"AfflictionNoodleBeam5",3904,1140457472,[],4
253,"AfflictionNoodleBeam6",3905,1140457472,[],4
254,"AfflictionBossLightningBeam1",3929,1140457472,[],4
255,"AfflictionBossLightningBeam2",3930,1140457472,[],4
256,"AfflictionBossLightningBeam3",3931,1140457472,[],4
257,"AfflictionBossLightningBeam4",3932,1140457472,[],4
258,"AfflictionBossLightningBeam5",3933,1140457472,[],4
259,"AfflictionBossLightningBeam6",3934,1140457472,[],4
260,"AfflictionBossLightningBeam7",3935,1140457472,[],4
261,"AfflictionBossLightningBeam8",3936,1140457472,[],4
262,"AfflictionBossLightningBeam9",3937,1140457472,[],4
263,"AfflictionBossLightningBeam10",3938,1140457472,[],4
264,"StormBrandTetherBeam",3986,1140457472,[],4
265,"ChannelledRuneSkillGoreMicroBeam",3996,1133903872,[],4
266,"LightningWingsMTXBeam",3997,1149452288,[],4
267,"HarvestPipe",4023,1128792064,[53],4
268,"LightningWingsMTXBeam2",4037,1149452288,[],4
269,"TriggerSigilAttachBeam",4043,1140457472,[],4
270,"SpiritualCryDoubleBeam",4059,1142292480,[],4
271,"PenanceSigilAttachBeam",4084,1140457472,[],4
272,"PenanceBrandChargeBeam",4088,1140457472,[],4
273,"HarvestRavenBossBeam",4136,1137180672,[],4
274,"IntimidatingCryChargeConsumeBeam",4178,1120403456,[],4
275,"AncestralCryChargeConsumeBeam",4179,1120403456,[],4
276,"SeismicCryChargeConsumeBeam",4180,1120403456,[],4
277,"RallyingCryChargeConsumeBeam",4181,1120403456,[],4
278,"InfernalCryChargeConsumeBeam",4182,1120403456,[],4
279,"WinterSigilAttachBeam",4189,1140457472,[],4
280,"HarvestCatBossVineTrapBeam",4240,1132068864,[],4
281,"HarvestHellionGodzillaBeam",4229,1133903872,[],4
282,"HarvestSquidBallLightningBeam",4245,1125187584,[],4
283,"HarvestSquidBallLightningGroundBeam",4246,1125187584,[],4
284,"HarvestSquidNoodleBeam1",4247,1140457472,[],4
285,"HarvestSquidNoodleBeam2",4248,1140457472,[],4
286,"HarvestSquidNoodleBeam3",4249,1140457472,[],4
287,"HarvestSquidNoodleBeam4",4250,1140457472,[],4
288,"RallyingCryChargeConsumeBeamCelestial",4264,1120403456,[],4
289,"InfernalCryChargeConsumeBeamCelestial",4265,1120403456,[],4
290,"WinterBrandChargeBeam",4273,1128792064,[],4
291,"HarvestAdjacencyVine1",4276,1126170624,[],4
292,"HarvestAdjacencyVine2",4277,1126170624,[],4
293,"HarvestAdjacencyVine3",4278,1126170624,[],4
294,"HarvestAdjacencyVine4",4279,1126170624,[],4
295,"BrandDetonateCastBeam",4313,1133903872,[],4
296,"HarvestTreePlayerBeam1",4327,1145569280,[53],4
297,"HarvestTreePlayerBeam2",4328,1145569280,[53],4
298,"HarvestTreePlayerBeam3",4329,1145569280,[53],4
299,"HarvestTreePlayerBeam4",4330,1145569280,[53],4
300,"HarvestTreePlayerBeam5",4331,1145569280,[53],4
301,"HarvestTreePlayerBeam6",4332,1145569280,[53],4
302,"HarvestTreePlayerBeam7",4333,1145569280,[53],4
303,"HarvestTreePlayerBeam8",4334,1145569280,[53],4
304,"HarvestTreePlayerBeam9",4335,1145569280,[53],4
305,"HarvestTreePlayerBeam10",4336,1145569280,[53],4
306,"HarvestTreePlayerBeam11",4337,1145569280,[53],4
307,"HarvestTreePlayerBeam12",4338,1145569280,[53],4
308,"HarvestRootPath",4353,1133903872,[53],4
309,"HeistTemplarCasterBallLightningBeam",4423,1133903872,[],4
310,"HeistTemplarCasterBallLightningGroundBeam",4424,1125187584,[],4
311,"CryWolfWarcryConsumeBeam",4427,1120403456,[],4
312,"SpiritualCryDoubleBeamCryWolf",4433,1142292480,[],4
313,"BreachLightningOrbBeam",4441,1125187584,[],4
314,"SpiritualCryDoubleBeamCelestial",4454,1142292480,[],4
315,"IntimidatingCryChargeConsumeBeamCelestial",4458,1120403456,[],4
316,"AncestralCryChargeConsumeBeamCelestial",4459,1120403456,[],4
317,"SeismicCryChargeConsumeBeamCelestial",4460,1120403456,[],4
318,"DisintegrateBeam",4496,1134755840,[],4
319,"BarghestTailLaserBeam",4510,1120403456,[],4
320,"BreachLightningBeamNew",4517,1120403456,[],4
321,"HeistCultistLightningBeam",4539,1140457472,[],4
322,"HeistEngineerBridge1",4542,1130430464,[],4
323,"HeistEngineerBridge2",4543,1137999872,[],4
324,"HeistEngineerBridge3",4544,1142865920,[],4
325,"HeistEngineerBridge4",4545,1146306560,[],4
326,"HeistEngineerBridge5",4546,1149493248,[],4
327,"HeistEngineerBridge6",4547,1151213568,[],4
328,"HeistEngineerBridge7",4548,1152933888,[],4
329,"HeistEngineerBridgeBuildingBeam1",4560,1153138688,[],4
330,"HeistEngineerBridgeBuildingBeam2",4561,1153138688,[],4
331,"HeistEngineerBridgeBuildingBeam3",4562,1153138688,[],4
332,"HeistEngineerBridgeBuildingBeam4",4563,1153138688,[],4
333,"HeistEngineerBridgeBuildingBeam5",4564,1153138688,[],4
334,"HeistEngineerBridgeBuildingBeam6",4565,1153138688,[],4
335,"HeistEngineerBridgeBuildingBeam7",4566,1153138688,[],4
336,"SteelStealBeamEffect1",4568,1140457472,[],4
337,"SteelStealBeamEffect2",4569,1140457472,[],4
338,"SteelStealBeamEffect3",4570,1140457472,[],4
339,"SteelStealBeamEffect4",4571,1140457472,[],4
340,"DeathWishBeam",4573,1133903872,[],4
341,"HeistAlarmDoorLaserBeam",4576,1128792064,[],4
342,"HeistRobotSpiderLaser",4596,1144750080,[],4
343,"SteelStealSpendBeamEffect1",4635,1140457472,[],4
344,"SteelStealSpendBeamEffect2",4636,1140457472,[],4
345,"SteelStealSpendBeamEffect3",4637,1140457472,[],4
346,"SteelStealSpendBeamEffect4",4638,1140457472,[],4
347,"HeistDroneDragonBreath",4641,1132068864,[],4
348,"HeistMilitaryPolearmMinibossDashBeam",4652,1139638272,[],4
349,"HeistMilitaryPolearmMinibossDashBeam2",4653,1139638272,[],4
350,"HeistMilitaryPolearmMinibossDashBeam3",4654,1139638272,[],4
351,"HeraldOfAshArmBeam",4660,1117126656,[],4
352,"HeraldOfThunderArmBeam",4661,1117126656,[],4
353,"HeraldOfIceArmBeam",4662,1117126656,[],4
354,"HeraldOfPurityArmBeam",4663,1117126656,[],4
355,"HeraldOfAgonyArmBeam",4664,1117126656,[],4
356,"BallLightningBeamAutomaton",4676,1133084672,[],4
357,"BallLightningGroundBeamAutomaton",4677,1133084672,[],4
358,"HeistRobotHoundEyeLaserBeam",4690,1137180672,[],4
359,"HeistTripwireLaser",4695,1128792064,[],4
360,"DisintegrateFinalBeam",4712,1149452288,[],4
361,"HeistRobotStormcallerShockRifleBeam",4721,1148846080,[],4
362,"HeistRobotPyreKnightSpamBeam",4716,1142292480,[],4
363,"HeistRobotPyreKnightMegaBeam",4717,1149861888,[],4
364,"HeistRobotPyreKnightSweepBeam",4726,1140457472,[],4
365,"HeistCultistSummonedPylonBeam",4733,1140457472,[],4
366,"HeistDanaiSweepLightningBeam",4751,1140457472,[],4
367,"HeistThugGhostRiderChain",4763,1142292480,[],4
368,"HeistThugEnsnaringArrowTetheringBeam",4762,1133903872,[],4
369,"HeistRobotBossBallBeam",4768,1140457472,[],4
370,"HeistRobotBossMagneticTendrils",4773,1150681088,[],4
371,"HeistRobotBossAimBeam",4794,1143930880,[],4
372,"HeistRobotBossBlastBeam",4795,1143930880,[],4
373,"HeistFreidrichBloodBeam",4894,1143930880,[],4
374,"HeistFreidrichBloodBeamPool",4895,1143930880,[],4
375,"HeistFreidrichBloodBeam2",4905,1143930880,[],4
376,"HeistFreidrichBloodBeam3",4906,1143930880,[],4
377,"HeistFreidrichBloodBeam4",4907,1143930880,[],4
378,"HeistFreidrichBloodBeam5",4908,1143930880,[],4
379,"HeistFreidrichBloodBeam6",4909,1143930880,[],4
380,"HeistFreidrichBloodBeam7",4910,1143930880,[],4
381,"HeistFreidrichBloodBeamPool2",4911,1143930880,[],4
382,"HeistFreidrichBloodBeamPool3",4912,1143930880,[],4
383,"HeistFreidrichBloodBeamPool4",4913,1143930880,[],4
384,"HeistFreidrichBloodBeamPool5",4914,1143930880,[],4
385,"HeistFreidrichBloodBeamPool6",4915,1143930880,[],4
386,"HeistFreidrichBloodBeamPool7",4916,1143930880,[],4
387,"DisintegrateBeamAutomaton",4930,1134755840,[],4
388,"DisintegrateFinalBeamAutomaton",4933,1149452288,[],4
389,"BrutalPirateLordScorchBeam",4976,1136361472,[],4
390,"VilentaRageBeamFire1",4989,1143111680,[],4
391,"VilentaRageBeamFire2",4990,1143111680,[],4
392,"VilentaRageBeamFire3",4991,1143111680,[],4
393,"VilentaRageBeamFire4",4992,1143111680,[],4
394,"IceSaplingBallReturnBeam",4999,1143930880,[],4
395,"IceSaplingDeathBeam",5002,1150681088,[],4
396,"IceSaplingChargeBeam",5005,1141063680,[],4
397,"IceSaplingBallConnectorBeam",5009,1133903872,[],4
398,"ArchitectBloodBeamRitual",5012,1148846080,[],4
399,"WaterDjinnBeam",5026,1147207680,[],4
400,"VilentaBeamFire",5042,1140785152,[],4
401,"VampiricIconBeam",5080,1140457472,[],4
402,"IceSaplingRitualBeam",5091,1135214592,[],4
403,"RitualDischargeBeamFire",5092,1143930880,[],4
404,"RitualDischargeBeamCold",5093,1143930880,[],4
405,"RitualDischargeBeamLightning",5094,1143930880,[],4
406,"RitualGrowBeam",5105,1140457472,[],4
407,"RitualChaosGreenVines",5106,1132068864,[],4
408,"MavenFBBBeam",5113,1147207680,[],4
409,"MavenMapSpaceVines",5119,1132068864,[],4
410,"MavenMapHealBeam",5120,1137180672,[],4
411,"MavenMapInfusedWeaponBeam",5122,1137180672,[],4
412,"MavenMapDamageReductionBeam",5123,1120403456,[],4
413,"MavenMapSpaceChargeBeam",5127,1120403456,[],4
414,"SeawitchLightningBeamStandalone",5128,1140457472,[],4
415,"ReaperWraithSlowingChainsBeam",5130,1132068864,[],4
416,"ThaumaturgistGrowBeam",5135,1135542272,[],4
417,"RitualLightningOrbBeam",5136,1145569280,[],4
418,"MavenMapGuardBeam",5144,1137180672,[],4
419,"MavenBrainPhaseBeam",5173,1150681088,[],4
420,"MavenSweepBeam",5170,1137180672,[],4
421,"RitualEnergyShieldBeam",5179,1143930880,[],4
422,"MavenMapBeamOrb",5189,1137180672,[],4
423,"RitualLightningBallTelegraphBeam",5210,1145569280,[],4
424,"UltimatumMonsterSpawnBeam",5212,1145569280,[57],4
425,"RainOfSporesVineBeamCelestial",5218,1133903872,[],4
426,"UltimatumGolemFireBeam",5219,1140457472,[],4
427,"UltimatumGolemFireBeamRuin",5220,1140457472,[],4
428,"UltimatumWraithIceBeam",5221,1140457472,[],4
429,"BloodTendrilsBeam",5250,1140457472,[],4
430,"TrialmasterTether",5260,1135542272,[57],4
431,"SpikeSlamSpikeBeamVerdant",5263,1133903872,[],4
432,"SpikeSlamSpikeBeamEmpoweredVerdant",5264,1133903872,[],4
433,"UltimatumGolemColdBeam",5265,1140457472,[],4
434,"UltimatumGolemLightningBeam",5266,1140457472,[],4
435,"UltimatumGolemChaosBeam",5267,1140457472,[],4
436,"UltimatumSpiderCycloneBeam1",5279,1140457472,[],4
437,"UltimatumSpiderCycloneBeam2",5280,1140457472,[],4
438,"UltimatumSpiderCycloneBeam1Ruin",5281,1140457472,[],4
439,"UltimatumSpiderCycloneBeam2Ruin",5282,1140457472,[],4
440,"BloodScytheBeam",5296,1137180672,[],4
441,"RainOfSporesVineBeamOblivion",5304,1133903872,[],4
442,"OfferingSpiritSoulBeamCelestial",5344,1149452288,[],4
443,"DemonSpiderWebBeam",5346,1137180672,[],4
444,"WebEnsnaringArrowTetheringBeam",5348,1133903872,[],4
445,"UltimatumGoliathOrbBeam",5423,1137180672,[],4
446,"UltimatumCrystalTotemBeam",5433,1133903872,[],4
447,"UltimatumGoliathOrbBeamRuin",5442,1137180672,[],4
448,"BloodTendrilsBeamLite",5495,1140457472,[],4
449,"DivineCryChargeConsumeBeam",5533,1120403456,[],4
450,"OfferingOffensiveSoulBeamCelestial",5537,1149452288,[],4
451,"OfferingDefensiveSoulBeamCelestial",5539,1149452288,[],4
452,"OfferingBloodSoulBeamCelestial",5541,1149452288,[],4
453,"ExpeditionExplosiveFuse",5502,1140457472,[58],4
454,"PrismaticRainLightningBeam",5550,1134723072,[],4
455,"ExpeditionApparitionColdBeam",5579,1145569280,[],4
456,"ChainStrikeBeamStygian",5589,1142292480,[],4
457,"StormCloudBeamDemonic",5596,1140457472,[],4
458,"BloodTendrilsBeamTranscendence",5622,1140457472,[],4
459,"BloodTendrilsBeamLiteTranscendence",5623,1140457472,[],4
460,"ExpeditionApparitionBeam",5626,1148846080,[],4
461,"ExpeditionArmourBeam",5628,1145569280,[],4
462,"ExpeditionArmourOrbThrow",5423,1137180672,[],4
463,"ExpeditionApparitionSummonOrbEffect",5634,1126367232,[],4
464,"MercurialCasterEnrageBeam",5646,1140457472,[],4
465,"ExpeditionMedvedHealBeam",5686,1143930880,[],4
466,"ReaperUltimateTeleportBeam",5691,1140457472,[],4
467,"ExpeditionMedvedEnrageBeam",5692,1140457472,[],4
468,"ExpeditionOlrothLightCageBeam",5731,1148846080,[],4
