"rownum","BaseItemTypesKey","BK2File","BoxId","BundleId","bool"
44,9471,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentHarmonyBox","MysteryPackTencentHarmonyBoxBundleFive",""
45,9430,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentGlimmerwoodBox","MysteryPackTencentGlimmerwoodBoxBundleFive",""
46,9433,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentFrontierBox","MysteryPackTencentFrontierBoxBundleFive",""
47,9415,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentFireAndIceBox","MysteryPackTencentFireAndIceBoxBundleFive",""
48,9427,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentFairgravesBox","MysteryPackTencentFairgravesFireworksBundleFive",""
49,9436,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentCircusBox","MysteryPackTencentCircusBoxBundleFive",""
50,9468,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAtlantisBox","MysteryPackTencentAtlantisBoxBundleFive",""
51,9462,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentApollyonBox","MysteryPackTencentApollyonBoxBundleFive",""
52,9421,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentApocalypseBox","MysteryPackTencentApocalypseBoxBundleFive",""
53,9453,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAngelsAndDemonsBox","MysteryPackTencentAngelsAndDemonsBoxBundleFive",""
54,9474,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentSentinelBox","MysteryPackTencentSentinelBoxBundleFive",""
55,9422,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableApocalypseBox","MysteryPackTencentTradeableApocalypseBoxBundleFive",""
56,9425,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableOriathBox","MysteryPackTencentTradeableOriathFireworksBundleFive",""
57,9428,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableFairgravesBox","MysteryPackTencentTradeableFairgravesFireworksBundleFive",""
58,9431,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableGlimmerwoodBox","MysteryPackTradeableGlimmerwoodFireworksBundleFive",""
59,9434,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableFrontierBox","MysteryPackTencentTradeableFrontierFireworksBundleFive",""
60,9437,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableCircusBox","MysteryPackTencentTradeableCircusFireworksBundleFive",""
61,9448,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeablePolarisBox","MysteryPackTencentTradeablePolarisFireworksBundleFive",""
62,9451,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableThaumaturgyBox","MysteryPackTencentTradeableThaumaturgyFireworksBundleFive",""
63,9454,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableAngelsAndDemonsBox","MysteryPackTencentTradeableAngelsAndDemonsFireworksBundleFive",""
64,9457,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableTwilightBox","MysteryPackTencentTradeableTwilightFireworksBundleFive",""
65,9460,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableWarlordBox","MysteryPackTencentTradeableWarlordFireworksBundleFive",""
66,9463,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableApollyonBox","MysteryPackTencentTradeableApollyonFireworksBundleFive",""
67,9466,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableMidnightPactBox","MysteryPackTencentTradeableMidnightPactFireworksBundleFive",""
68,9469,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableAtlantisBox","MysteryPackTencentTradeableAtlantisFireworksBundleFive",""
69,9472,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableHarmonyBox","MysteryPackTencentTradeableHarmonyFireworksBundleFive",""
70,9475,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackLakeOfKalandraBox","MysteryPackLakeOfKalandraBoxBundle",""
71,9476,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentKalandraBox","MysteryPackTencentKalandraBoxBundleFive",""
72,9477,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackSanctumBox","MysteryPackSanctumBoxBundle",""
73,9478,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentSanctumBox","MysteryPackTencentSanctumBoxBundleFive",""
74,9444,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentLunarBox","",""
75,9479,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackCrucibleBox","MysteryPackCrucibleBoxBundle",""
76,9480,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentCrucibleBox","MysteryPackTencentCrucibleBoxBundleFive",""
77,9438,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAltDeicideBox","",""
78,9439,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAltDeicideTradeableBox","",1
79,9481,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryBoxAncestorBox","MysteryPackAncestorBoxBundle",""
80,9482,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAncestorBox","MysteryPackTencentAncestorBoxBundleFive",""
81,9483,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackAfflictionBox","MysteryPackAfflictionBoxBundle",""
82,9484,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAfflictionBox","MysteryPackTencentAfflictionBoxBundleFive",""
