"rownum","Id","WorldAreasKey","MonsterVarietiesKeys","[i32]"
39,"ProxyKey60",565,"[4774,4773,4776]",[1274]
40,"ProxyKey61",566,"[4774,4773,4776]",[1274]
41,"ProxyKey65",556,[4793],[2158]
42,"ProxyKey68",557,[4793],[2158]
43,"ProxyKey70",558,[4793],[2158]
44,"ProxyKey71",559,[4793],[2158]
45,"ProxyKey72",560,[4793],[2158]
46,"ProxyKey73",561,[4793],[2158]
47,"ProxyKey74",562,[4793],[2158]
48,"ProxyKey75",563,[4793],[2158]
49,"ProxyKey76",564,[4793],[2158]
50,"ProxyKey77",565,[4793],[2158]
51,"ProxyKey78",566,[4793],[2158]
52,"ProxyKey79",628,"[4774,4773,4776]",[1274]
53,"ProxyKey80",629,"[4774,4773,4776]",[1274]
54,"ProxyKey81",630,"[4774,4773,4776]",[1274]
55,"ProxyKey82",631,"[4774,4773,4776]",[1274]
56,"ProxyKey83",632,"[4774,4773,4776]",[1274]
57,"ProxyKey84",633,"[4774,4773,4776]",[1274]
58,"ProxyKey45",634,"[4774,4773,4776]",[1274]
59,"ProxyKey46",635,"[4774,4773,4776]",[1274]
60,"ProxyKey47",636,"[4774,4773,4776]",[1274]
61,"ProxyKey48",637,"[4774,4773,4776]",[1274]
62,"ProxyKey49",638,"[4774,4773,4776]",[1274]
63,"ProxyKey50",628,[4793],[2158]
64,"ProxyKey85",629,[4793],[2158]
65,"ProxyKey86",630,[4793],[2158]
66,"ProxyKey87",631,[4793],[2158]
67,"ProxyKey88",632,[4793],[2158]
68,"ProxyKey89",633,[4793],[2158]
69,"ProxyKey90",634,[4793],[2158]
70,"ProxyKey91",635,[4793],[2158]
71,"ProxyKey92",636,[4793],[2158]
72,"ProxyKey93",637,[4793],[2158]
73,"ProxyKey94",638,[4793],[2158]
74,"ProxyKey95",700,"[4774,4773,4776]",[1274]
75,"ProxyKey96",701,"[4774,4773,4776]",[1274]
76,"ProxyKey97",702,"[4774,4773,4776]",[1274]
77,"ProxyKey98",703,"[4774,4773,4776]",[1274]
78,"ProxyKey99",704,"[4774,4773,4776]",[1274]
79,"ProxyKey100",705,"[4774,4773,4776]",[1274]
80,"ProxyKey101",706,"[4774,4773,4776]",[1274]
81,"ProxyKey102",707,"[4774,4773,4776]",[1274]
82,"ProxyKey103",708,"[4774,4773,4776]",[1274]
83,"ProxyKey104",709,"[4774,4773,4776]",[1274]
84,"ProxyKey105",710,"[4774,4773,4776]",[1274]
85,"ProxyKey106",700,[4793],[2158]
86,"ProxyKey107",701,[4793],[2158]
87,"ProxyKey108",702,[4793],[2158]
88,"ProxyKey109",703,[4793],[2158]
89,"ProxyKey110",704,[4793],[2158]
90,"ProxyKey111",705,[4793],[2158]
91,"ProxyKey112",706,[4793],[2158]
92,"ProxyKey113",707,[4793],[2158]
93,"ProxyKey114",708,[4793],[2158]
94,"ProxyKey115",709,[4793],[2158]
95,"ProxyKey116",710,[4793],[2158]
96,"ProxyKey40",517,"[4774,4773,4776]",[1274]
97,"ProxyKey5",518,"[4774,4773,4776]",[1274]
98,"ProxyKey6",519,"[4774,4773,4776]",[1274]
99,"ProxyKey9",520,"[4774,4773,4776]",[1274]
100,"ProxyKey10",521,"[4774,4773,4776]",[1274]
101,"ProxyKey14",522,"[4774,4773,4776]",[1274]
102,"ProxyKey117",523,"[4774,4773,4776]",[1274]
103,"ProxyKey118",524,"[4774,4773,4776]",[1274]
104,"ProxyKey119",525,"[4774,4773,4776]",[1274]
105,"ProxyKey120",526,"[4774,4773,4776]",[1274]
106,"ProxyKey121",527,"[4774,4773,4776]",[1274]
107,"ProxyKey62",517,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
108,"ProxyKey63",518,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
109,"ProxyKey64",519,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
110,"ProxyKey66",520,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
111,"ProxyKey67",521,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
112,"ProxyKey69",522,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
113,"ProxyKey42",523,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
114,"ProxyKey122",524,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
115,"ProxyKey123",525,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
116,"ProxyKey124",526,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
117,"ProxyKey125",527,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
118,"ProxyKey38",517,[4793],[2158]
119,"ProxyKey24",518,[4793],[2158]
120,"ProxyKey25",519,[4793],[2158]
121,"ProxyKey27",520,[4793],[2158]
122,"ProxyKey28",521,[4793],[2158]
123,"ProxyKey30",522,[4793],[2158]
124,"ProxyKey41",523,[4793],[2158]
125,"ProxyKey126",524,[4793],[2158]
126,"ProxyKey127",525,[4793],[2158]
127,"ProxyKey128",526,[4793],[2158]
128,"ProxyKey129",527,[4793],[2158]
129,"ProxyKey130",589,"[4774,4773,4776]",[1274]
130,"ProxyKey131",590,"[4774,4773,4776]",[1274]
131,"ProxyKey132",591,"[4774,4773,4776]",[1274]
132,"ProxyKey133",592,"[4774,4773,4776]",[1274]
133,"ProxyKey134",593,"[4774,4773,4776]",[1274]
134,"ProxyKey135",594,"[4774,4773,4776]",[1274]
135,"ProxyKey136",595,"[4774,4773,4776]",[1274]
136,"ProxyKey137",596,"[4774,4773,4776]",[1274]
137,"ProxyKey138",597,"[4774,4773,4776]",[1274]
138,"ProxyKey139",598,"[4774,4773,4776]",[1274]
139,"ProxyKey140",599,"[4774,4773,4776]",[1274]
140,"ProxyKey141",589,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
141,"ProxyKey142",590,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
142,"ProxyKey143",591,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
143,"ProxyKey144",592,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
144,"ProxyKey145",593,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
145,"ProxyKey146",594,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
146,"ProxyKey147",595,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
147,"ProxyKey148",596,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
148,"ProxyKey149",597,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
149,"ProxyKey150",598,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
150,"ProxyKey151",599,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
151,"ProxyKey152",589,[4793],[2158]
152,"ProxyKey153",590,[4793],[2158]
153,"ProxyKey154",591,[4793],[2158]
154,"ProxyKey155",592,[4793],[2158]
155,"ProxyKey156",593,[4793],[2158]
156,"ProxyKey157",594,[4793],[2158]
157,"ProxyKey158",595,[4793],[2158]
158,"ProxyKey159",596,[4793],[2158]
159,"ProxyKey160",597,[4793],[2158]
160,"ProxyKey161",598,[4793],[2158]
161,"ProxyKey162",599,[4793],[2158]
162,"ProxyKey163",661,"[4774,4773,4776]",[1274]
163,"ProxyKey164",662,"[4774,4773,4776]",[1274]
164,"ProxyKey165",663,"[4774,4773,4776]",[1274]
165,"ProxyKey166",664,"[4774,4773,4776]",[1274]
166,"ProxyKey167",665,"[4774,4773,4776]",[1274]
167,"ProxyKey168",666,"[4774,4773,4776]",[1274]
168,"ProxyKey169",667,"[4774,4773,4776]",[1274]
169,"ProxyKey170",668,"[4774,4773,4776]",[1274]
170,"ProxyKey171",669,"[4774,4773,4776]",[1274]
171,"ProxyKey172",670,"[4774,4773,4776]",[1274]
172,"ProxyKey173",671,"[4774,4773,4776]",[1274]
173,"ProxyKey174",661,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
174,"ProxyKey175",662,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
175,"ProxyKey176",663,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
176,"ProxyKey177",664,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
177,"ProxyKey178",665,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
178,"ProxyKey179",666,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
179,"ProxyKey180",667,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
180,"ProxyKey181",668,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
181,"ProxyKey182",669,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
182,"ProxyKey183",670,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
183,"ProxyKey184",671,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
184,"ProxyKey185",661,[4793],[2158]
185,"ProxyKey186",662,[4793],[2158]
186,"ProxyKey187",663,[4793],[2158]
187,"ProxyKey188",664,[4793],[2158]
188,"ProxyKey189",665,[4793],[2158]
189,"ProxyKey190",666,[4793],[2158]
190,"ProxyKey191",667,[4793],[2158]
191,"ProxyKey192",668,[4793],[2158]
192,"ProxyKey193",669,[4793],[2158]
193,"ProxyKey194",670,[4793],[2158]
194,"ProxyKey195",671,[4793],[2158]
195,"ProxyKey196",733,"[4774,4773,4776]",[1274]
196,"ProxyKey197",734,"[4774,4773,4776]",[1274]
197,"ProxyKey198",735,"[4774,4773,4776]",[1274]
198,"ProxyKey199",736,"[4774,4773,4776]",[1274]
199,"ProxyKey200",737,"[4774,4773,4776]",[1274]
200,"ProxyKey201",738,"[4774,4773,4776]",[1274]
201,"ProxyKey202",739,"[4774,4773,4776]",[1274]
202,"ProxyKey203",740,"[4774,4773,4776]",[1274]
203,"ProxyKey204",741,"[4774,4773,4776]",[1274]
204,"ProxyKey205",742,"[4774,4773,4776]",[1274]
205,"ProxyKey206",743,"[4774,4773,4776]",[1274]
206,"ProxyKey207",733,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
207,"ProxyKey208",734,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
208,"ProxyKey209",735,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
209,"ProxyKey210",736,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
210,"ProxyKey211",737,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
211,"ProxyKey212",738,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
212,"ProxyKey213",739,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
213,"ProxyKey214",740,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
214,"ProxyKey215",741,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
215,"ProxyKey216",742,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
216,"ProxyKey217",743,"[4769,4770,4771,4772,4777,4778]","[7942,0]"
217,"ProxyKey218",733,[4793],[2158]
218,"ProxyKey219",734,[4793],[2158]
219,"ProxyKey220",735,[4793],[2158]
220,"ProxyKey221",736,[4793],[2158]
221,"ProxyKey222",737,[4793],[2158]
222,"ProxyKey223",738,[4793],[2158]
223,"ProxyKey224",739,[4793],[2158]
224,"ProxyKey225",740,[4793],[2158]
225,"ProxyKey226",741,[4793],[2158]
226,"ProxyKey227",742,[4793],[2158]
227,"ProxyKey228",743,[4793],[2158]
228,"ProxyKey230",134,"[1527,1521,1524]","[18924,0]"
229,"ProxyKey231",134,"[1536,1535,1534]","[19088,0]"
230,"ProxyKey232",124,"[1098,3931,1096]",[2158]
231,"ProxyKey233",124,"[1967,1969,695,697,4831]","[7942,0]"
232,"ProxyKey234",133,[1917],[984]
233,"ProxyKey236",117,"[280,5451,4292,824]",[19478]
234,"ProxyKey4",213,"[928,1435,1934,1948,4238]","[7942,0]"
235,"ProxyKey235",213,"[3931,1881]",[2158]
236,"ProxyKey252",266,"[928,1435,1934,1948,4238]","[7942,0]"
237,"ProxyKey253",266,"[3931,1881]",[2158]
238,"ProxyKey237",134,"[2752,2753,2754,1461,1444,1445,1284,1309,1345,1283]",[19088]
239,"ProxyKey238",134,"[5366,5367,5368,1348,1300,1305,1275,1280,1876,1880]",[18924]
240,"ProxyKey239",135,"[1892,3919]",[20336]
241,"ProxyKey240",139,"[1507,1492]","[20446,0,20482]"
242,"ProxyKey241",139,"[5855,5851,5858]",[20628]
243,"ProxyKey243",146,"[3727,1895,1897,3729]",[20752]
244,"ProxyKey244",146,"[1587,1588,989,5452]",[20878]
245,"ProxyKey245",146,"[5923,1431,2022,2024]",[21008]
246,"ProxyKey242",146,"[4198,4193,4202,4485,579,581,741,743]",[21204]
247,"ProxyKey246",38,"[122,180,931,138,2693,3982]",[21360]
248,"ProxyKey247",38,"[623,596,643,774,800,763,280,414,1598,1604]",[21588]
249,"ProxyKey248",53,"[1335,1334,1340,1271,1326]",[21730]
250,"ProxyKey249",53,"[1334,1404,1418,1422,1425]",[21882]
251,"ProxyKey250",1525,"[1098,3931,1096]",[2158]
252,"ProxyKey251",1525,"[1967,1969,695,697,4831]","[7942,0]"
