"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
40,88,7508,14,4,0,0,0,1,1,"","",""
41,89,7509,14,6,0,0,0,1,1,"","",""
42,90,7510,14,8,0,0,0,1,1,"","",""
43,91,7511,14,10,0,0,0,1,1,"","",""
44,92,7512,14,12,0,0,0,1,1,"","",""
45,93,7513,13,0,0,0,0,1,1,"","",""
46,94,7514,13,2,0,0,0,1,1,"","",""
47,95,7515,13,4,0,0,0,1,1,"","",""
48,96,7516,13,6,0,0,0,1,1,"","",""
49,97,7517,13,8,0,0,0,1,1,"","",""
50,98,7518,13,10,0,0,0,1,1,"","",""
51,99,7519,13,12,0,0,0,1,1,"","",""
52,100,7520,13,14,0,0,0,1,1,"","",""
53,101,8048,1,6,0,0,0,1,1,"","",""
54,102,8049,1,7,0,0,0,1,1,"","",""
55,103,8050,12,0,0,0,0,1,1,"","",""
56,104,8051,12,2,0,0,0,1,1,"","",""
57,105,8052,12,4,0,0,0,1,1,"","",""
58,106,8053,12,6,0,0,0,1,1,"","",""
59,107,8054,17,0,0,0,0,1,1,"","",""
60,108,8055,17,2,0,0,0,1,1,"","",""
61,109,8056,17,4,0,0,0,1,1,"","",""
62,110,8057,17,6,0,0,0,1,1,"","",""
63,111,8058,17,8,0,0,0,1,1,"","",""
64,112,8468,7,2,0,0,0,1,1,"","",""
65,113,8469,6,8,0,2,4,1,1,"","",""
66,263,8470,6,10,0,1,4,1,1,"","",""
67,114,8470,6,0,0,0,0,"","",66,"",""
68,115,8471,15,6,0,0,0,1,1,"","",""
69,117,8473,17,10,0,0,0,1,1,"","",""
70,118,8474,16,22,0,0,0,1,1,"","",""
71,119,8475,5,0,0,1,3,1,1,"","",""
72,129,8476,16,24,0,0,0,1,1,"","",""
73,121,8477,17,12,0,0,0,1,1,"","",""
74,122,8478,17,14,0,0,0,1,1,"","",""
75,123,8479,8,4,0,0,0,1,1,"","",""
76,124,8480,1,8,0,0,0,1,1,"","",""
77,126,8481,13,16,0,0,0,1,1,"","",""
78,127,8482,13,18,0,0,0,1,1,"","",""
79,128,8483,14,14,0,0,0,1,1,"","",""
80,130,8484,4,2,0,0,0,1,1,"","",""
81,132,8486,14,16,0,0,0,1,1,"","",""
82,133,8487,14,18,0,0,0,1,1,"","",""
83,135,8489,8,6,0,2,3,1,1,"","",""
84,136,8490,15,8,0,0,0,1,1,"","",""
85,137,8491,9,6,0,0,0,1,1,"","",""
86,139,8493,9,8,0,0,0,1,1,"","",""
87,140,8494,7,4,0,0,0,1,1,"","",""
88,141,8495,8,8,0,0,0,1,1,"","",""
89,142,8496,5,1,0,0,0,1,1,"","",""
90,144,8498,9,10,0,0,0,1,1,"","",""
91,145,8499,14,20,0,0,0,1,1,"","",""
92,146,8500,15,10,0,0,0,1,1,"","",""
93,148,8502,15,12,0,0,0,1,1,"","",""
94,149,8503,15,14,0,0,0,1,1,"","",""
95,150,8504,9,12,0,0,0,1,1,"","",""
96,152,8506,3,0,0,0,0,1,1,"","",""
97,154,8507,17,16,0,0,0,1,1,"","",""
98,153,8507,17,0,0,0,0,"","",97,"",""
99,155,8508,15,16,0,0,0,1,1,"","",""
100,156,8509,10,0,0,0,0,1,1,"","",""
101,157,8510,16,26,0,0,0,1,1,"","",""
102,158,8511,17,18,0,0,0,1,1,"","",""
103,159,8512,8,10,0,2,3,1,1,"","",""
104,160,8513,15,18,0,0,0,1,1,"","",""
105,161,8514,15,20,0,0,0,1,1,"","",""
106,162,8515,3,2,0,0,0,1,1,"","",""
107,163,8516,6,12,0,2,4,1,1,"","",""
108,164,8517,17,20,0,0,0,"","","","",""
109,165,9001,7,6,0,0,0,1,1,"","",""
110,166,9002,9,14,0,0,0,1,1,"","",""
111,167,9003,16,28,0,0,0,"","","","",""
112,168,9089,17,22,0,0,0,1,1,"","",""
113,169,9090,4,3,0,0,0,1,1,"","",""
114,172,9093,15,22,0,0,0,1,1,"","",""
115,173,9094,2,5,0,0,0,1,1,"","",""
116,174,9110,17,24,0,0,0,1,1,"","",""
117,176,9122,8,12,0,2,3,1,1,"","",""
118,178,9155,16,30,0,0,0,1,1,"","",""
119,179,9156,3,4,0,0,0,1,1,"","",""
120,180,9157,8,14,0,0,0,1,1,"","",""
121,181,9158,16,32,0,0,0,1,1,"","",""
122,183,9160,17,26,0,0,0,1,1,"","",""
123,184,9161,15,24,0,0,0,1,1,"","",""
124,185,9162,15,26,0,0,0,1,1,"","",""
125,186,9163,14,22,0,0,0,1,1,"","",""
126,187,9164,15,28,0,0,0,1,1,"","",""
127,188,9165,14,24,0,0,0,1,1,"","",""
128,189,9166,10,2,0,0,0,1,1,"","",""
129,190,9167,15,30,0,0,0,1,1,"","",""
130,191,9168,15,32,0,0,0,1,1,"","",""
131,193,9171,13,20,0,0,0,1,1,"","",""
132,194,9172,13,22,0,0,0,1,1,"","",""
133,262,9175,13,24,0,0,0,1,1,"","",""
134,198,9176,13,26,0,0,0,1,1,"","",""
135,200,9178,16,34,0,0,0,1,1,"","",""
136,203,9181,16,36,0,0,0,1,1,"","",""
137,205,9185,6,14,0,1,4,1,1,"","",""
138,206,9186,2,6,0,0,0,1,1,"","",""
139,209,9189,16,38,0,0,0,1,1,"","",""
140,210,9190,3,6,0,0,0,1,1,"","",""
141,213,9193,3,8,0,0,0,1,1,"","",""
142,215,9195,1,9,0,0,0,1,1,"","",""
143,217,9197,2,7,0,0,0,1,1,"","",""
144,218,9198,16,40,0,0,0,1,1,"","",""
145,220,9199,15,34,0,0,0,1,1,"","",""
146,221,9200,15,36,0,0,0,1,1,"","",""
147,222,9201,5,2,0,0,0,1,1,"","",""
148,223,9202,6,16,0,2,3,1,1,"","",""
149,233,9207,2,8,0,0,0,1,1,"","",""
150,234,9208,18,0,0,0,0,1,1,"","",""
151,235,9213,7,8,0,2,3,1,1,"","",""
152,237,9268,18,1,0,0,0,1,1,"","",""
153,239,9270,1,10,0,0,0,1,1,"","",""
154,240,9271,1,11,0,0,0,1,1,"","",""
155,241,9272,1,12,0,0,0,1,1,"","",""
156,242,9273,2,9,0,0,0,1,1,"","",""
157,243,9274,2,10,0,0,0,1,1,"","",""
158,244,9275,2,11,0,0,0,1,1,"","",""
159,245,9276,12,8,0,0,0,1,1,"","",""
160,247,9278,14,26,0,0,0,1,1,"","",""
161,248,9279,8,16,0,0,0,1,1,"","",""
162,250,9281,6,18,0,2,3,1,1,"","",""
163,251,9282,1,13,0,0,0,1,1,"","",""
164,252,9283,8,18,0,2,3,1,1,"","",""
165,253,9284,2,12,0,0,0,1,1,"","",""
166,254,9285,2,13,0,0,0,1,1,"","",""
167,255,9286,0,0,0,0,0,1,1,"","",""
168,257,9287,16,42,0,0,0,1,1,"","",""
169,256,9288,15,38,0,0,0,1,1,"","",""
170,258,7253,14,28,0,0,0,"","","","",""
171,259,9289,9,16,0,0,0,1,1,"","",""
172,261,9301,15,40,0,0,0,1,1,"","",""
173,279,9317,7,10,0,0,0,1,1,"","",""
174,264,9302,15,42,0,0,0,1,1,"","",""
175,266,9303,16,44,0,0,0,1,1,"","",""
176,265,9305,16,46,0,0,0,1,1,"","",""
177,268,9306,14,30,0,0,0,1,1,"","",""
178,269,9307,14,32,0,0,0,1,1,"","",""
179,271,9309,7,12,0,0,0,1,1,"","",""
180,272,9310,8,20,0,0,0,1,1,"","",""
181,281,9320,9,18,0,0,0,1,1,"","",""
182,282,9321,0,1,0,0,0,1,1,"","",""
183,283,9327,1,14,0,0,0,1,1,"","",""
184,285,9337,15,44,0,0,0,1,1,"","",""
185,286,9341,6,20,0,0,0,1,1,"","",""
186,288,9343,3,10,0,0,0,1,1,"","",""
187,289,9344,6,22,0,2,3,1,1,"","",""
188,290,9345,15,46,0,0,0,1,1,"","",""
189,292,9360,2,14,0,0,0,1,1,"","",""
190,293,9361,15,48,0,0,0,1,1,"","",""
191,294,9362,2,15,0,0,0,1,1,"","",""
192,295,9365,7,14,0,2,3,1,1,"","",""
193,296,9363,12,10,0,0,0,1,1,"","",""
194,297,9364,14,34,0,0,0,1,1,"","",""
195,298,9366,2,16,0,0,0,1,1,"","",""
196,299,9367,2,17,0,0,0,1,1,"","",""
197,300,9368,2,18,0,0,0,1,1,"","",""
198,301,9369,2,19,0,0,0,1,1,"","",""
199,302,9374,0,2,0,0,0,1,1,"","",""
200,303,9375,0,3,0,0,0,1,1,"","",""
201,305,9377,16,48,0,0,0,1,1,"","",""
202,306,9370,12,12,0,0,0,1,1,"","",""
203,309,9372,12,14,0,0,0,1,1,"","",""
204,308,9373,15,50,0,0,0,1,1,"","",""
205,321,9400,5,3,0,0,0,1,1,"","",""
206,320,9401,8,22,0,2,3,1,1,"","",""
207,322,9413,13,28,0,0,0,"","","","",""
208,324,9422,18,2,0,0,0,1,1,"","",""
209,326,9426,15,52,0,0,0,1,1,"","",""
210,327,9427,17,28,0,0,0,1,1,"","",""
211,329,9429,17,30,0,0,0,1,1,"","",""
212,333,9433,7,16,0,2,3,1,1,"","",""
213,337,9437,10,4,0,0,0,1,1,"","",""
214,339,9439,4,4,0,0,0,1,1,"","",""
215,340,9440,16,50,0,0,0,1,1,"","",""
216,342,9339,8,24,0,1,4,"","","","",""
217,343,9557,16,52,0,0,0,1,1,"","",""
218,344,9454,13,30,0,0,0,1,1,"","",""
219,345,9456,8,26,0,2,3,1,1,"","",""
220,346,9458,10,6,0,0,0,1,1,"","",""
221,347,9459,13,32,0,0,0,1,1,"","",""
222,348,9460,14,36,0,0,0,1,1,"","",""
223,350,9462,16,54,0,0,0,1,1,"","",""
224,351,9464,2,20,0,0,0,1,1,"","",""
225,353,9466,13,34,0,0,0,1,1,"","",""
226,354,9467,11,2,0,0,0,1,1,"","",""
227,355,9468,11,4,0,0,0,1,1,"","",""
228,356,9472,10,8,0,0,0,1,1,"","",""
229,357,9473,14,38,0,0,0,1,1,"","",""
230,358,9474,12,16,0,0,0,1,1,"","",""
231,359,9475,0,4,0,0,0,1,1,"","",""
232,360,9476,13,36,0,0,0,1,1,"","",""
233,362,9551,15,54,0,0,0,1,1,"","",""
234,363,9552,16,56,0,0,0,1,1,"","",""
235,364,9553,7,18,0,0,0,1,1,"","",""
236,365,9555,15,56,0,0,0,1,1,"","",""
237,366,9556,8,28,0,2,3,1,1,"","",""
238,65,7485,11,6,0,0,0,1,1,"","",""
239,367,9558,5,4,0,0,0,1,1,"","",""
240,368,7072,12,18,0,0,0,"","","","",""
241,370,9570,11,8,0,0,0,1,1,"","",""
242,371,9571,15,58,0,0,0,1,1,"","",""
243,372,9577,11,10,0,0,0,1,1,"","",""
244,373,9580,9,20,0,0,0,1,1,"","",""
245,374,9581,6,24,0,2,3,1,1,"","",""
246,378,9582,14,40,0,0,0,1,1,"","",""
247,379,9584,6,26,0,1,3,1,1,"","",""
248,380,9585,11,12,0,0,0,1,1,"","",""
249,382,9587,0,5,0,0,0,1,1,"","",""
250,383,9588,10,10,0,0,0,1,1,"","",""
251,386,9589,18,3,0,0,0,1,1,"","",""
252,387,9591,17,32,0,0,0,1,1,"","",""
253,388,9590,17,34,0,0,0,1,1,"","",""
254,390,9628,2,21,0,0,0,1,1,"","",""
255,391,9629,4,5,0,0,0,1,1,"","",""
256,392,9685,0,6,0,0,0,1,1,"","",""
257,394,9687,6,28,0,2,3,1,1,"","",""
258,396,9826,14,42,0,0,0,1,1,"","",""
259,397,9827,14,44,0,0,0,1,1,"","",""
260,398,9828,15,60,0,0,0,1,1,"","",""
261,399,9829,5,5,0,0,0,1,1,"","",""
262,400,9425,7,20,0,2,3,1,1,"","",""
263,401,9831,13,38,0,0,0,1,1,"","",""
264,402,9832,13,40,0,0,0,1,1,"","",""
265,403,9833,13,42,0,0,0,1,1,"","",""
266,404,9834,7,22,0,0,0,1,1,"","",""
267,406,9836,6,30,0,0,0,1,1,"","",""
268,407,9837,8,30,0,2,3,1,1,"","",""
269,408,10333,11,14,0,0,0,1,1,"","",""
270,410,10363,2,22,0,0,0,1,1,"","",""
271,412,10336,17,36,0,0,0,1,1,"","",""
272,413,10337,6,32,0,0,0,1,1,"","",""
273,414,10338,17,38,0,0,0,1,1,"","",""
274,418,7036,2,23,0,0,0,"","","","",""
275,420,10340,10,12,0,0,0,1,1,"","",""
276,421,7057,1,15,0,0,0,"","","","",""
277,422,10351,10,14,0,0,0,1,1,"","",""
278,424,10341,10,16,0,0,0,1,1,"","",""
279,425,10353,12,20,0,0,0,1,1,"","",""
280,427,10355,12,22,0,0,0,1,1,"","",""
281,429,10357,2,24,0,0,0,1,1,"","",""
282,430,10358,5,6,0,0,0,1,1,"","",""
283,431,10359,1,16,0,0,0,1,1,"","",""
284,432,10360,17,40,0,0,0,1,1,"","",""
285,433,10361,12,24,0,0,0,1,1,"","",""
286,434,10362,16,58,0,0,0,1,1,"","",""
287,435,10365,11,16,0,0,0,1,1,"","",""
288,436,10844,13,44,0,0,0,1,1,"","",""
289,437,10849,12,26,0,0,0,1,1,"","",""
290,438,10850,2,25,0,0,0,1,1,"","",""
291,439,10851,2,26,0,0,0,"","","","",""
292,440,10852,9,22,0,0,0,1,1,"","",""
293,441,10853,1,17,0,0,0,1,1,"","",""
294,442,10854,2,27,0,0,0,1,1,"","",""
295,443,10855,2,28,0,0,0,1,1,"","",""
296,445,10857,2,29,0,0,0,1,1,"","",""
297,446,10858,15,62,0,0,0,1,1,"","",""
298,447,10859,16,60,0,0,0,1,1,"","",""
299,448,10860,8,32,0,2,3,1,1,"","",""
300,449,10861,0,7,0,0,0,1,1,"","",""
301,450,10872,15,64,0,0,0,1,1,"","",""
302,451,10878,1,18,0,0,0,1,1,"","",""
303,452,10885,16,62,0,0,0,1,1,"","",""
304,453,10886,16,64,0,0,0,1,1,"","",""
305,454,10342,10,18,0,0,0,1,1,"","",""
306,455,10892,13,46,0,0,0,1,1,"","",""
307,464,10899,2,30,0,0,0,1,1,"","",""
308,465,10900,2,31,0,0,0,1,1,"","",""
309,466,10901,12,28,0,0,0,1,1,"","",""
310,467,10902,10,20,0,0,0,1,1,"","",""
311,469,10903,15,66,0,0,0,1,1,"","",""
312,470,10904,4,6,0,0,0,1,1,"","",""
313,471,7521,1,19,0,0,0,1,1,"","",""
314,472,10905,10,22,0,0,0,1,1,"","",""
315,473,10911,7,24,0,2,3,1,1,"","",""
316,474,10906,8,34,0,2,3,1,1,"","",""
317,475,10987,13,48,0,0,0,1,1,"","",""
318,476,10907,8,36,0,2,3,1,1,"","",""
319,477,10908,8,38,0,2,3,1,1,"","",""
320,478,10909,6,34,0,2,3,"","","","",""
321,479,10912,6,36,0,1,3,1,1,"","",""
322,480,10913,13,50,0,0,0,1,1,"","",""
323,481,10914,15,68,0,0,0,1,1,"","",""
324,483,10916,0,8,0,0,0,1,1,"","",""
325,484,10917,3,12,0,0,0,1,1,"","",""
326,485,10918,10,24,0,0,0,1,1,"","",""
327,486,10919,1,20,0,0,0,1,1,"","",""
328,487,10920,1,21,0,0,0,1,1,"","",""
329,488,10921,15,70,0,0,0,1,1,"","",""
330,489,10922,13,52,0,0,0,1,1,"","",""
331,171,9092,18,4,0,0,0,1,1,"","",""
332,177,9154,18,5,0,0,0,1,1,"","",""
333,207,9187,18,6,0,0,0,1,1,"","",""
334,230,9204,18,7,0,0,0,1,1,"","",""
335,409,10334,18,8,0,0,0,1,1,"","",""
336,490,10985,5,7,0,0,0,1,1,"","",""
337,492,10995,7,26,0,0,0,1,1,"","",""
338,936,10996,19,0,0,0,0,1,1,"","",""
339,493,10996,19,0,0,0,0,"","",338,"",""
340,495,10997,19,1,0,0,0,"",1,"","",""
341,496,10998,19,2,0,0,0,1,1,"","",""
342,497,10999,19,3,0,0,0,"","","","",""
343,498,11000,19,4,0,0,0,1,1,"","",""
344,499,11001,19,5,0,0,0,1,1,"","",""
345,502,11003,19,6,0,0,0,"","","","",""
346,501,11004,19,7,0,0,0,"","","","",""
347,503,11005,19,8,0,0,0,"","","","",""
348,504,11006,19,9,0,0,0,1,1,"","",""
349,505,11007,19,10,0,0,0,1,1,"","",""
350,507,11009,19,11,0,0,0,"","","","",""
351,508,11010,19,12,0,0,0,"","","","",""
352,509,11011,19,13,0,0,0,"","","","",""
353,510,11012,19,14,0,0,0,"","","","",""
354,512,11014,19,15,0,0,0,"","","","",""
355,514,11016,19,16,0,0,0,"","","","",""
356,515,11017,19,17,0,0,0,"","","","",""
357,516,11018,19,18,0,0,0,1,1,"","",""
358,518,11019,19,19,0,0,0,"","","","",""
359,520,11021,19,20,0,0,0,1,1,"","",""
360,521,11022,19,21,0,0,0,1,1,"","",""
361,522,11023,19,22,0,0,0,"","","","",""
362,523,11024,19,23,0,0,0,"","","","",""
363,524,11025,19,24,0,0,0,"","","","",""
364,527,11028,19,25,0,0,0,1,1,"","",""
365,528,11029,19,26,0,0,0,1,1,"","",""
366,530,11030,19,27,0,0,0,1,1,"","",""
367,529,11031,19,28,0,0,0,1,1,"","",""
368,531,11032,19,29,0,0,0,"","","","",""
369,532,11033,19,30,0,0,0,1,1,"","",""
370,533,11034,19,31,0,0,0,"","","","",""
371,534,11035,19,32,0,0,0,"","","","",""
372,535,11036,19,33,0,0,0,"","","","",""
373,536,11037,19,34,0,0,0,"","","","",""
374,537,11038,19,35,0,0,0,"","","","",""
375,539,11040,19,36,0,0,0,"","","","",""
376,540,11041,19,37,0,0,0,"","","","",""
377,542,11042,19,38,0,0,0,1,1,"","",""
378,541,11043,19,39,0,0,0,"","","","",""
379,543,11044,19,40,0,0,0,"","","","",""
380,544,11045,19,41,0,0,0,"","","","",""
381,546,11047,19,42,0,0,0,"","","","",""
382,547,11048,19,43,0,0,0,1,1,"","",""
383,548,11049,19,44,0,0,0,"","","","",""
384,550,11051,19,45,0,0,0,"","","","",""
385,551,11052,19,46,0,0,0,1,1,"","",""
386,552,11053,19,47,0,0,0,1,1,"","",""
387,553,11054,19,48,0,0,0,1,1,"","",""
388,554,11055,2,32,0,0,0,1,1,"","",""
389,555,11056,19,49,0,0,0,"","","","",""
390,556,11057,19,50,0,0,0,"","","","",""
391,557,11058,19,51,0,0,0,"","","","",""
392,558,11059,19,52,0,0,0,1,1,"","",""
393,559,11060,19,53,0,0,0,1,1,"","",""
394,560,11061,19,54,0,0,0,"","","","",""
395,561,11062,19,55,0,0,0,"","","","",""
396,562,11063,19,56,0,0,0,1,1,"","",""
397,563,11066,19,57,0,0,0,"","","","",""
398,564,11067,15,72,0,0,0,1,1,"","",""
399,565,11068,4,7,0,0,0,1,1,"","",""
400,566,11069,4,8,0,0,0,1,1,"","",""
401,568,11071,5,8,0,0,0,1,1,"","",""
402,569,11072,10,26,0,0,0,1,1,"","",""
403,570,11073,3,14,0,0,0,1,1,"","",""
404,571,11074,17,42,0,0,0,1,1,"","",""
405,572,11075,7,28,0,2,3,1,1,"","",""
406,573,11076,7,30,0,2,3,1,1,"","",""
407,574,11077,6,38,0,1,3,1,1,"","",""
408,575,11078,6,40,0,2,3,1,1,"","",""
409,576,11079,8,40,0,2,3,1,1,"","",""
410,577,11080,8,42,0,2,3,1,1,"","",""
411,578,11081,8,44,0,2,3,1,1,"","",""
412,579,11082,10,28,0,0,0,1,1,"","",""
413,580,11117,2,33,0,0,0,1,1,"","",""
414,581,11118,2,34,0,0,0,1,1,"","",""
415,582,11119,2,35,0,0,0,1,1,"","",""
416,583,11120,17,44,0,0,0,1,1,"","",""
417,584,11121,17,46,0,0,0,1,1,"","",""
418,585,11122,17,48,0,0,0,1,1,"","",""
419,586,10977,17,50,0,2,3,"","","","",""
420,587,11526,14,46,0,0,0,1,1,"","",""
421,588,11527,14,48,0,0,0,1,1,"","",""
422,589,11528,14,50,0,0,0,1,1,"","",""
423,590,11529,17,52,0,0,0,1,1,"","",""
424,591,11530,8,46,0,0,0,1,1,"","",""
425,592,11531,16,66,0,0,0,1,1,"","",""
426,593,11532,16,68,0,0,0,1,1,"","",""
427,594,11533,2,36,0,0,0,1,1,"","",""
428,597,11538,3,16,0,0,0,1,1,"","",""
429,599,11547,14,52,0,0,0,1,1,"","",""
430,600,11548,17,54,0,0,0,1,1,"","",""
431,601,11549,2,37,0,0,0,1,1,"","",""
432,602,11550,0,9,0,0,0,1,1,"","",""
433,603,11551,1,22,0,0,0,1,1,"","",""
434,604,11552,19,58,0,0,0,"","","","",""
435,605,11553,19,59,0,0,0,"","","","",""
436,606,11554,19,60,0,0,0,"","","","",""
437,607,11555,19,61,0,0,0,"","","","",""
438,608,11556,19,62,0,0,0,"","","","",""
439,609,10343,10,30,0,0,0,1,1,"","",""
440,610,10335,18,9,0,0,0,1,1,"","",""
441,611,11580,12,30,0,0,0,1,1,"","",""
442,612,11581,12,32,0,0,0,1,1,"","",""
443,613,11582,12,34,0,0,0,1,1,"","",""
444,614,11583,1,23,0,0,0,1,1,"","",""
445,615,11590,7,32,0,0,0,1,1,"","",""
446,616,11591,0,10,0,0,0,1,1,"","",""
447,617,11592,17,56,0,0,0,1,1,"","",""
448,618,11593,14,54,0,0,0,1,1,"","",""
449,619,11594,19,63,0,0,0,1,1,"","",""
450,621,11596,9,24,0,0,0,1,1,"","",""
451,622,11597,13,54,0,0,0,1,1,"","",""
452,623,11598,0,11,0,0,0,1,1,"","",""
453,624,11599,19,64,0,0,0,"","","","",""
454,625,11600,19,65,0,0,0,"","","","",""
455,626,11601,19,66,0,0,0,"","","","",""
456,627,11602,19,67,0,0,0,"","","","",""
457,628,11603,10,32,0,0,0,1,1,"","",""
458,634,11604,5,9,0,0,0,1,1,"","",""
459,635,11605,13,56,0,0,0,1,1,"","",""
460,636,11606,8,48,0,2,3,"","","","",""
461,637,11607,19,68,0,0,0,"","","","",""
462,638,11611,6,42,0,1,4,"","","","",""
463,639,11612,3,18,0,0,0,"","","","",""
464,640,11613,1,24,0,0,0,1,1,"","",""
465,641,11614,6,44,0,2,4,1,1,"","",""
466,642,11616,19,69,0,0,0,1,1,"","",""
467,643,11617,19,70,0,0,0,"","","","",""
468,644,11618,19,71,0,0,0,"","","","",""
469,645,11619,19,72,0,0,0,"","","","",""
470,646,11635,9,26,0,0,0,1,1,"","",""
471,648,11620,5,10,0,0,0,1,1,"","",""
472,649,11621,5,11,0,0,0,1,1,"","",""
473,651,11623,8,50,0,2,3,1,1,"","",""
474,652,11624,8,52,0,2,3,1,1,"","",""
475,654,11626,12,36,0,0,0,1,1,"","",""
476,655,11637,1,25,0,0,0,1,1,"","",""
477,656,11640,2,38,0,0,0,1,1,"","",""
478,657,11642,1,26,0,0,0,1,1,"","",""
479,658,11644,1,27,0,0,0,1,1,"","",""
480,659,11645,1,28,0,0,0,1,1,"","",""
481,660,11646,1,29,0,0,0,1,1,"","",""
482,661,11647,1,30,0,0,0,1,1,"","",""
483,662,11648,2,39,0,0,0,1,1,"","",""
484,663,11649,7,34,0,2,3,1,1,"","",""
485,664,11650,6,46,0,2,3,1,1,"","",""
486,665,11651,11,18,0,0,0,1,1,"","",""
487,666,11652,18,10,0,0,0,1,1,"","",""
488,669,11064,15,74,0,0,0,"","","","",""
489,670,11679,0,12,0,0,0,1,1,"","",""
490,672,11680,7,36,0,0,0,1,1,"","",""
491,671,11681,17,58,0,0,0,1,1,"","",""
492,675,11627,12,38,0,0,0,1,1,"","",""
493,667,11654,1,31,0,0,0,1,1,"","",""
494,677,11666,3,20,0,0,0,1,1,"","",""
495,679,11668,10,34,0,0,0,1,1,"","",""
496,686,11682,8,54,0,0,0,1,1,"","",""
497,688,11684,4,9,0,0,0,1,1,"","",""
498,689,11685,8,56,0,2,3,1,1,"","",""
499,690,11686,8,58,0,2,3,1,1,"","",""
500,692,11688,6,48,0,2,3,1,1,"","",""
501,694,11690,6,50,0,1,4,1,1,"","",""
502,695,11691,5,12,0,0,0,1,1,"","",""
503,696,11692,8,60,0,1,4,"","","","",""
504,697,11693,0,13,0,0,0,1,1,"","",""
505,699,11695,15,76,0,0,0,1,1,"","",""
506,700,11696,8,62,0,2,3,1,1,"","",""
507,701,11697,6,52,0,2,3,1,1,"","",""
508,702,11698,15,78,0,0,0,"","","","",""
509,703,11699,14,56,0,0,0,1,1,"","",""
510,704,11700,15,80,0,0,0,1,1,"","",""
511,705,11701,0,14,0,0,0,1,1,"","",""
512,707,11705,3,22,0,0,0,1,1,"","",""
513,708,11706,19,73,0,0,0,"","","","",""
514,710,11708,17,60,0,0,0,"","","","",""
515,711,11709,19,74,0,0,0,"","","","",""
516,712,11710,9,28,0,0,0,1,1,"","",""
517,713,11711,19,75,0,0,0,"","","","",""
518,714,11712,19,76,0,0,0,"","","","",""
519,716,11714,16,70,0,0,0,1,1,"","",""
520,717,11715,19,77,0,0,0,1,1,"","",""
521,718,11716,19,78,0,0,0,1,1,"","",""
522,719,11717,19,79,0,0,0,1,1,"","",""
523,720,11718,19,80,0,0,0,1,1,"","",""
524,721,11719,17,62,0,0,0,1,1,"","",""
525,723,11721,18,11,0,0,0,"","","","",""
526,724,11722,6,54,0,2,3,1,1,"","",""
527,728,11852,14,58,0,0,0,1,1,"","",""
528,731,11855,15,82,0,0,0,1,1,"","",""
529,732,11856,19,81,0,0,0,1,1,"","",""
530,732,11857,19,82,0,0,0,1,1,"","",""
531,732,11858,19,83,0,0,0,1,1,"","",""
532,733,11859,12,40,0,0,0,1,1,"","",""
533,734,11860,16,72,0,0,0,1,1,"","",""
534,735,11861,1,32,0,0,0,1,1,"","",""
