"rownum","Buff","[rid]","i32"
114,"ignite",[1612],19
115,"ignite",[1665],20
116,"ignite",[1669],21
117,"ignite",[1670],22
118,"ignite",[1685],23
119,"ignite",[1735],24
120,"ignite",[1740],25
121,"ignite",[1794],26
122,"ignite",[1807],27
123,"ignite",[1819],28
124,"ignite",[1916],29
125,"ignite",[2015],30
126,"ignite",[2025],31
127,"scorch",[976],0
128,"scorch",[1819],1
129,"shock",[5],0
130,"shock",[220],1
131,"shock",[221],2
132,"shock",[222],3
133,"shock",[1097],4
134,"shock",[223],5
135,"shock",[1573],6
136,"shock",[1581],7
137,"shock",[1681],8
138,"shock",[1684],9
139,"shock",[1793],10
140,"shock",[1821],11
141,"shock",[1857],12
142,"shock",[1858],13
143,"shock",[1881],14
144,"shock",[1882],15
145,"shock",[1917],16
146,"shock",[1938],17
147,"shock",[1954],18
148,"shock",[2016],19
149,"shock",[2017],20
150,"shock",[2022],21
151,"sap",[978],0
152,"sap",[1821],1
153,"chill",[3],0
154,"chill",[1619],1
155,"chill",[1786],2
156,"chill",[1795],3
157,"chill",[1823],4
158,"chill",[1914],5
159,"freeze",[4],0
160,"freeze",[1620],1
161,"freeze",[1797],2
162,"freeze",[1820],3
163,"freeze",[1915],4
164,"brittle",[977],0
165,"brittle",[1823],1
166,"poison",[11],0
167,"poison",[1746],1
168,"poison",[1818],2
169,"poison",[1850],3
170,"poison",[1860],4
171,"poison",[1861],5
172,"bleed",[137],0
173,"bleed",[139],1
174,"bleed",[1543],2
175,"bleed",[1822],3
176,"bleed_moving",[138],0
177,"bleed_moving",[140],1
178,"bleed_moving",[1544],2
179,"bleed_moving",[1822],3
180,"fire_exposure",[1002],0
181,"cold_exposure",[1003],0
182,"lightning_exposure",[1004],0
183,"fire_exposure",[1574],1
184,"cold_exposure",[1575],1
185,"lightning_exposure",[1576],1
186,"fire_exposure",[1577],2
187,"cold_exposure",[1578],2
188,"lightning_exposure",[1579],2
189,"fire_exposure",[1918],3
190,"cold_exposure",[1919],3
191,"lightning_exposure",[1920],3
192,"infernal_blow_debuff",[878],0
193,"infernal_blow_debuff",[1590],1
194,"infernal_blow_debuff2",[879],0
195,"infernal_blow_debuff2",[1591],1
196,"infernal_blow_debuff3",[880],0
197,"infernal_blow_debuff3",[1592],1
198,"infernal_blow_debuff_alt_gem",[2058],0
199,"infernal_blow_debuff_alt_gem",[2059],1
200,"arcane_cloak",[1198],0
201,"arcane_cloak",[1593],1
202,"exsanguinate",[1501],0
203,"exsanguinate",[1594],1
204,"exsanguinate",[1712],2
205,"void_burst",[1595],0
206,"ambush_stealth",[1597],0
207,"cold_snap",[1600],4
208,"cold_snap",[1904],5
209,"cold_snap",[1906],6
210,"blood_rage",[13],0
211,"blood_rage",[1601],1
212,"lightning_strike_vaal_debuff",[863],0
213,"lightning_strike_vaal_debuff",[863],1
214,"lightning_strike_vaal_debuff",[1605],2
215,"lightning_strike_vaal_debuff",[1706],3
216,"lightning_strike_vaal_debuff",[1855],4
217,"lightning_strike",[1937],5
218,"herald_of_ash_buff",[903],-1
219,"herald_of_ash_buff",[324],0
220,"herald_of_ash_burning_buff",[173],0
221,"herald_of_ash_buff",[498],1
222,"herald_of_ash_burning_buff",[467],1
223,"herald_of_ash_buff",[497],2
224,"herald_of_ash_burning_buff",[173],2
225,"herald_of_ash_buff",[676],3
226,"herald_of_ash_burning_buff",[373],3
227,"herald_of_ash_buff",[680],4
228,"herald_of_ash_burning_buff",[173],4
229,"herald_of_ash_buff",[723],5
230,"herald_of_ash_burning_buff",[173],5
231,"herald_of_ash_buff",[809],6
232,"herald_of_ash_burning_buff",[817],6
233,"herald_of_ash_buff",[813],7
234,"herald_of_ash_burning_buff",[173],7
235,"herald_of_ash_buff",[884],8
236,"herald_of_ash_burning_buff",[173],8
237,"herald_of_ash_buff",[888],9
238,"herald_of_ash_burning_buff",[173],9
239,"herald_of_ash_buff",[897],10
240,"herald_of_ash_burning_buff",[173],10
241,"herald_of_ash_buff",[908],11
242,"herald_of_ash_burning_buff",[173],11
243,"herald_of_ash_buff",[913],12
244,"herald_of_ash_burning_buff",[173],12
245,"herald_of_ash_buff",[1040],13
246,"herald_of_ash_burning_buff",[173],13
247,"herald_of_ash_buff",[1063],14
248,"herald_of_ash_burning_buff",[1096],14
249,"herald_of_ash_buff",[1160],15
250,"herald_of_ash_burning_buff",[1164],15
251,"herald_of_ash_buff",[1240],16
252,"herald_of_ash_burning_buff",[173],16
253,"herald_of_ash_buff",[1287],17
254,"herald_of_ash_burning_buff",[173],17
255,"herald_of_ash_buff",[1309],18
256,"herald_of_ash_burning_buff",[1313],18
257,"herald_of_ash_buff",[1378],19
258,"herald_of_ash_burning_buff",[173],19
259,"herald_of_ash_buff",[1450],20
260,"herald_of_ash_burning_buff",[1454],20
261,"herald_of_thunder_buff",[903],-1
262,"herald_of_thunder_buff",[326],0
263,"herald_of_thunder_buff",[326],1
264,"herald_of_thunder_buff",[601],2
265,"herald_of_thunder_buff",[678],3
266,"herald_of_thunder_buff",[682],4
267,"herald_of_thunder_buff",[725],5
268,"herald_of_thunder_buff",[811],6
269,"herald_of_thunder_buff",[815],7
270,"herald_of_thunder_buff",[886],8
271,"herald_of_thunder_buff",[890],9
272,"herald_of_thunder_buff",[899],10
273,"herald_of_thunder_buff",[910],11
274,"herald_of_thunder_buff",[915],12
275,"herald_of_thunder_buff",[1042],13
276,"herald_of_thunder_buff",[1065],14
277,"herald_of_thunder_buff",[1162],15
278,"herald_of_thunder_buff",[1242],16
279,"herald_of_thunder_buff",[1288],17
280,"herald_of_thunder_buff",[1310],18
281,"herald_of_thunder_buff",[1379],19
282,"herald_of_thunder_buff",[1451],20
283,"herald_of_ice_buff",[903],-1
284,"herald_of_ice_buff",[325],0
285,"herald_of_ice_buff",[325],1
286,"herald_of_ice_buff",[600],2
287,"herald_of_ice_buff",[677],3
288,"herald_of_ice_buff",[681],4
289,"herald_of_ice_buff",[724],5
290,"herald_of_ice_buff",[810],6
291,"herald_of_ice_buff",[814],7
292,"herald_of_ice_buff",[885],8
293,"herald_of_ice_buff",[889],9
294,"herald_of_ice_buff",[898],10
295,"herald_of_ice_buff",[909],11
296,"herald_of_ice_buff",[914],12
297,"herald_of_ice_buff",[1041],13
298,"herald_of_ice_buff",[1064],14
299,"herald_of_ice_buff",[1161],15
300,"herald_of_ice_buff",[1241],16
301,"herald_of_ice_buff",[1289],17
302,"herald_of_ice_buff",[1311],18
303,"herald_of_ice_buff",[1380],19
304,"herald_of_ice_buff",[1452],20
305,"herald_of_thunder_active_buff",[0],-1
306,"herald_of_thunder_active_buff",[327],0
307,"herald_of_thunder_active_buff",[327],1
308,"herald_of_thunder_active_buff",[685],2
309,"herald_of_thunder_active_buff",[684],3
310,"herald_of_thunder_active_buff",[683],4
311,"herald_of_thunder_active_buff",[726],5
312,"herald_of_thunder_active_buff",[812],6
313,"herald_of_thunder_active_buff",[816],7
314,"herald_of_thunder_active_buff",[887],8
315,"herald_of_thunder_active_buff",[891],9
316,"herald_of_thunder_active_buff",[900],10
317,"herald_of_thunder_active_buff",[911],11
318,"herald_of_thunder_active_buff",[916],12
319,"herald_of_thunder_active_buff",[1043],13
320,"herald_of_thunder_active_buff",[1066],14
321,"herald_of_thunder_active_buff",[1163],15
322,"herald_of_thunder_active_buff",[1243],16
323,"herald_of_thunder_active_buff",[1290],17
324,"herald_of_thunder_active_buff",[1312],18
325,"herald_of_thunder_active_buff",[1381],19
326,"herald_of_thunder_active_buff",[1453],20
327,"herald_of_agony_buff",[903],-1
328,"herald_of_agony_buff",[920],0
329,"herald_of_agony_buff",[920],1
330,"herald_of_agony_buff",[920],2
331,"herald_of_agony_buff",[920],3
332,"herald_of_agony_buff",[920],4
333,"herald_of_agony_buff",[920],5
334,"herald_of_agony_buff",[920],6
335,"herald_of_agony_buff",[920],7
336,"herald_of_agony_buff",[920],8
337,"herald_of_agony_buff",[920],9
338,"herald_of_agony_buff",[923],10
339,"herald_of_agony_buff",[921],11
340,"herald_of_agony_buff",[922],12
341,"herald_of_agony_buff",[924],13
342,"herald_of_agony_buff",[925],14
343,"herald_of_agony_buff",[1158],15
344,"herald_of_agony_buff",[1245],16
345,"herald_of_agony_buff",[1286],17
346,"herald_of_agony_buff",[1308],18
347,"herald_of_agony_buff",[1377],19
348,"herald_of_agony_buff",[1449],20
349,"herald_of_light_buff",[903],-1
350,"herald_of_light_buff",[927],0
351,"herald_of_light_buff",[927],1
352,"herald_of_light_buff",[927],2
353,"herald_of_light_buff",[927],3
354,"herald_of_light_buff",[927],4
355,"herald_of_light_buff",[927],5
356,"herald_of_light_buff",[927],6
357,"herald_of_light_buff",[927],7
358,"herald_of_light_buff",[927],8
359,"herald_of_light_buff",[927],9
360,"herald_of_light_buff",[930],10
361,"herald_of_light_buff",[928],11
362,"herald_of_light_buff",[929],12
363,"herald_of_light_buff",[931],13
364,"herald_of_light_buff",[932],14
365,"herald_of_light_buff",[1159],15
366,"herald_of_light_buff",[1244],16
367,"herald_of_light_buff",[1285],17
368,"herald_of_light_buff",[1307],18
369,"herald_of_light_buff",[1376],19
370,"herald_of_light_buff",[1448],20
371,"burning_arrow_debuff",[1174],0
372,"burning_arrow_debuff",[1175],1
373,"mortar_barrage_mine_aura",[1130],0
374,"mortar_barrage_mine_aura",[1623],2
375,"mine_lightning_explosion_aura",[1120],0
376,"mine_lightning_explosion_aura",[1624],2
377,"cold_projectile_mine_aura",[1129],0
378,"cold_projectile_mine_aura",[1625],2
379,"vaal_arc_buff",[893],6
380,"vaal_arc_buff",[941],7
381,"vaal_arc_buff",[1103],8
382,"flame_wall_burning",[173],0
383,"flame_wall_burning",[1051],1
384,"flame_wall_burning",[1568],2
385,"flame_wall_burning",[1630],3
386,"plague_bearer_at_max_damage",[903],-1
387,"plague_bearer_at_max_damage",[1116],0
388,"plague_bearer_at_max_damage",[1116],1
389,"plague_bearer_at_max_damage",[1116],2
390,"plague_bearer_buff_active_aura",[903],-1
391,"plague_bearer_buff_active_aura",[1117],0
392,"plague_bearer_buff_active_aura",[1117],1
393,"plague_bearer_buff_active_aura",[1117],2
394,"plague_bearer_accumulating",[903],-1
395,"plague_bearer_accumulating",[1126],0
396,"plague_bearer_accumulating",[1631],1
397,"plague_bearer_accumulating",[1752],2
398,"plague_bearer_aura",[903],-1
399,"plague_bearer_aura",[1127],0
400,"plague_bearer_aura",[1632],1
401,"plague_bearer_aura",[1753],2
402,"penance_brand_magma_pustule",[1305],0
403,"penance_brand_magma_pustule",[1633],2
404,"penance_brand_many_charges",[1322],0
405,"penance_brand_many_charges",[1634],2
406,"winter_brand_burn",[1323],0
407,"winter_brand_burn",[1635],2
408,"winter_brand_secondary_burn",[1324],0
409,"winter_brand_secondary_burn",[1636],2
410,"winter_brand_orb",[1328],0
411,"winter_brand_orb",[1637],2
412,"divine_cry_buff",[1571],0
413,"divine_cry_buff",[1640],2
414,"divine_cry_buff",[1641],3
415,"blight_channel_main",[532],0
416,"blight_channel_main",[1095],1
417,"blight_channel_main",[1531],2
418,"blight_channel_main",[1532],3
419,"blight_channel_main",[1565],4
420,"blight_channel_hinder",[1644],3
421,"blight_channel_hinder",[1570],4
422,"wither_channelled_main",[488],1
423,"wither_channelled_main",[1125],2
424,"wither_channelled_main",[1533],3
425,"wither_channelled_main",[1534],4
426,"wither_channelled_main",[1535],5
427,"wither_channelled_main",[1566],6
428,"wither_channelled_hinder",[1644],4
429,"wither_channelled_hinder",[1570],6
430,"soul_link_source",[1646],0
431,"soul_link_target",[1647],0
432,"storm_blade",[1645],0
433,"flame_link_source",[1648],0
434,"flame_link_target",[1649],0
435,"remora_link_source",[1650],0
436,"remora_link_target",[1651],0
437,"bulwark_link_source",[1652],0
438,"bulwark_link_target",[1653],0
439,"trigger_link_source",[1654],0
440,"trigger_link_target",[1655],0
441,"critical_link_source",[1656],0
442,"critical_link_target",[1657],0
443,"explosive_concoction_flask_attach",[1638],0
444,"poisonous_concoction_flask_attach",[1639],0
445,"poisonous_concoction_flask_attach",[1741],1
446,"poisonous_concoction_flask_attach",[1856],2
447,"bubble_shield",[0],0
448,"flask_effect",[1736],1
449,"flask_effect",[1737],2
450,"flask_effect",[1738],3
451,"flask_effect",[1739],4
452,"flask_effect",[1745],5
453,"flask_effect",[1785],6
454,"flask_effect",[1815],7
455,"flask_effect",[1831],8
456,"flask_effect",[1832],9
457,"flask_effect",[1833],10
458,"flask_effect",[1867],11
459,"flask_effect",[1876],12
460,"flask_effect",[1877],13
461,"flask_effect",[1878],14
462,"flask_effect",[1879],15
463,"flask_effect",[1880],16
464,"flask_effect",[1905],17
465,"flask_effect",[1913],18
466,"flask_effect",[1961],19
467,"flask_effect",[1992],20
468,"flask_effect",[1993],21
469,"flask_effect",[1994],22
470,"corrupting_fever_buff",[1502],0
471,"corrupting_fever_buff",[1747],1
472,"corrupting_fever_corrupted_blood",[236],0
473,"corrupting_fever_corrupted_blood",[1748],1
474,"slither_slither_buff",[1519],1
475,"slither_elusive_buff",[1520],1
476,"slither_wither_buff",[1535],1
477,"monster_dd_area_corpse_mark",[797],0
478,"monster_dd_area_corpse_mark",[798],1
479,"monster_dd_area_corpse_mark",[1415],2
480,"monster_dd_area_corpse_mark",[1692],3
481,"monster_dd_area_corpse_fade",[1714],3
482,"monster_soulrend_debuff",[998],0
483,"monster_soulrend_debuff",[1000],1
484,"monster_soulrend_debuff",[1963],2
485,"monster_soulrend_debuff",[2036],3
486,"monster_soulrend_fadeout",[999],0
487,"monster_soulrend_fadeout",[1001],1
488,"monster_soulrend_fadeout",[1964],2
489,"monster_soulrend_fadeout",[2037],3
490,"arcane_surge",[715],0
491,"arcane_surge",[1811],1
492,"phasing_buff",[321],0
493,"phasing_buff",[1809],1
494,"fortify_buff",[397],0
495,"fortify_buff",[1810],1
496,"onslaught_buff",[212],0
497,"onslaught_buff",[1812],1
498,"onslaught_buff",[1944],2
499,"galvanic_field_player_buff",[1816],0
500,"galvanic_field_player_buff",[1842],1
501,"galvanic_field_player_buff",[1848],2
502,"galvanic_field_shock_debuff",[1817],0
503,"galvanic_field_shock_debuff",[1843],1
504,"galvanic_field_shock_debuff",[1849],2
505,"lightning_conduit_hit_buff",[1814],0
506,"lightning_conduit_hit_buff",[1845],1
507,"lightning_conduit_hit_buff",[1847],2
508,"lightning_conduit_pause_buff",[1813],0
509,"lightning_conduit_pause_buff",[1844],1
510,"lightning_conduit_pause_buff",[1846],2
511,"alchemists_mark_buff",[81],0
512,"alchemists_mark_buff",[1838],1
513,"righteous_fire_buff_visual",[378],2
514,"righteous_fire_buff_visual",[447],3
515,"righteous_fire_buff_visual",[447],4
516,"righteous_fire_buff_visual",[17],5
517,"righteous_fire_buff_visual",[17],6
518,"righteous_fire_buff_visual",[18],7
519,"righteous_fire_buff_visual",[1562],8
520,"righteous_fire_buff_visual",[1851],9
521,"righteous_fire_aura_visual",[379],2
522,"righteous_fire_aura_visual",[379],3
523,"righteous_fire_aura_visual",[379],4
524,"righteous_fire_aura_visual",[22],5
525,"righteous_fire_aura_visual",[25],6
526,"righteous_fire_aura_visual",[23],7
527,"righteous_fire_aura_visual",[1563],8
528,"righteous_fire_aura_visual",[1852],9
529,"righteous_fire_aura_visual_totem",[20],0
530,"righteous_fire_aura_visual_totem",[379],2
531,"righteous_fire_aura_visual_totem",[379],3
532,"righteous_fire_aura_visual_totem",[379],4
533,"righteous_fire_aura_visual_totem",[25],5
534,"righteous_fire_aura_visual_totem",[25],6
535,"righteous_fire_aura_visual_totem",[24],7
536,"righteous_fire_aura_visual_totem",[1564],8
537,"righteous_fire_aura_visual_totem",[1853],9
538,"reap_debuff",[1521],0
539,"reap_debuff",[1862],1
540,"reap_debuff",[1950],2
541,"reap_charges",[1522],0
542,"reap_charges",[1863],1
543,"reap_charges",[1951],2
544,"vaal_charged_attack_buff",[1887],0
545,"vaal_charged_attack_buff",[1888],1
546,"vaal_charged_attack_buff",[1889],2
547,"dominating_blow_normal",[934],0
548,"dominating_blow_normal",[1425],1
549,"dominating_blow_magic",[935],0
550,"dominating_blow_magic",[1426],1
551,"dominating_blow_rare",[936],0
552,"dominating_blow_rare",[1427],1
553,"vaal_ice_shot",[1901],0
554,"vaal_ice_shot",[1902],3
555,"vaal_ice_shot",[1903],4
556,"vaal_arctic_armour_secondary",[1899],0
557,"vaal_arctic_armour_secondary",[1900],2
558,"covered_in_ash",[658],0
559,"covered_in_ash",[1940],1
560,"covered_in_frost",[1682],0
561,"covered_in_frost",[1941],1
562,"smite_aura_buff",[907],1
563,"smite_aura_buff",[1953],3
564,"smite_vaal_aura_buff",[1890],0
565,"frigid_bond",[1960],0
566,"devour_support",[1921],-1
567,"devour_support",[1236],0
568,"freeze",[1989],5
569,"flamewood_support",[1965],0
570,"freeze",[2007],6
571,"freeze",[2008],7
572,"chill",[2009],6
573,"chill",[2010],7
574,"chill",[2011],8
