"rownum","Name","ModSellPriceTypesKeys"
53,"LocalPhysicalDamageReductionRatingPercent",[1]
54,"LocalPhysicalDamageReductionRatingPercentSuffix",[2]
55,"GlobalEnergyShieldPercent",[1]
56,"LocalBaseArmourAndEvasionRating",[1]
57,"LocalBaseArmourAndEnergyShield",[1]
58,"LocalBaseEvasionRatingAndEnergyShield",[1]
59,"LocalBaseArmourEvasionRatingAndLife",[1]
60,"LocalBaseArmourEnergyShieldAndLife",[1]
61,"LocalBaseEvasionRatingEnergyShieldAndLife",[1]
62,"LocalBaseArmourAndLife",[1]
63,"LocalBaseEnergyShieldAndLife",[1]
64,"LocalBaseEvasionRatingAndLife",[1]
65,"LocalBaseEnergyShieldAndMana",[1]
66,"LocalIncreasedArmourAndEvasionAndLife",[1]
67,"LocalIncreasedArmourAndEnergyShieldAndLife",[1]
68,"LocalIncreasedEvasionAndEnergyShieldAndLife",[1]
69,"LocalIncreasedArmourAndLife",[1]
70,"LocalIncreasedEvasionAndLife",[1]
71,"LocalIncreasedEnergyShieldAndLife",[1]
72,"LocalIncreasedDefencesAndLife",[1]
73,"MonsterEnergyShieldPercent",[]
74,"WeaponSpellDamage",[2]
75,"TwoHandWeaponSpellDamage",[2]
76,"WeaponSpellDamageAddedAsChaos",[2]
77,"WeaponSpellDamageAndMana",[1]
78,"TwoHandWeaponSpellDamageAndMana",[1]
79,"LocalIncreasedPhysicalDamagePercentAndLeech",[1]
80,"LocalIncreasedPhysicalDamagePercentAndAttackSpeed",[1]
81,"LocalIncreasedPhysicalDamagePercentAndCritChance",[1]
82,"LocalIncreasedPhysicalDamagePercentAndCritMulti",[1]
83,"LocalIncreasedPhysicalDamagePercentAndStun",[1]
84,"LocalIncreasedPhysicalDamagePercentAndArea",[1]
85,"LocalIncreasedPhysicalDamagePercentAndProjSpeed",[1]
86,"LocalIncreasedPhysicalDamagePercentAndPierce",[1]
87,"ReducedChillDuration",[5]
88,"ReducedFreezeDuration",[5]
89,"ReducedFreezeDurationMaven",[5]
90,"ReducedBurnDuration",[5]
91,"ReducedBurnDurationMaven",[5]
92,"ReducedShockDuration",[5]
93,"IncreasedCastSpeed",[1]
94,"IncreasedCastSpeedFishing",[1]
95,"IncreasedCastSpeedAddedChaos",[1]
96,"IncreasedAttackSpeed",[1]
97,"MonsterIncreasedAttackSpeed",[]
98,"MonsterIncreasedCastSpeed",[]
99,"MonsterIncreasedAttackAndCastSpeed",[]
100,"MonsterMoreAttackSpeed",[]
101,"IncreasedAccuracy",[0]
102,"MonsterIncreasedAccuracyPercent",[]
103,"LifeRegeneration",[0]
104,"ManaRegeneration",[0]
105,"ManaRegenerationMaven",[0]
106,"EnergyShieldRegeneration",[5]
107,"ArrowSpeed",[]
108,"StunDurationIncreasePercent",[1]
109,"StunRecovery",[0]
110,"FireResistance",[0]
111,"ColdResistance",[0]
112,"LightningResistance",[0]
113,"AllResistances",[2]
114,"AllResistancesMaven",[2]
115,"FireResistancePrefix",[2]
116,"ColdResistancePrefix",[2]
117,"LightningResistancePrefix",[2]
118,"ArrowPiercePer10",[]
119,"ArrowAdditionalPierce",[]
120,"CorruptionBowArrowPierce",[]
121,"AdditionalArrowPierce",[]
122,"ArrowsAlwaysPierce",[]
123,"MovementVelocity",[2]
124,"MonsterMovementVelocity",[]
125,"ItemFoundQuantityIncrease",[6]
126,"ItemFoundRarityIncrease",[5]
127,"ItemFoundRarityIncreasePrefix",[5]
128,"EnergyShieldDelay",[5]
129,"FireDamagePercentage",[1]
130,"FireDamagePercentagePrefix",[2]
131,"FireDamageWeaponPrefix",[1]
132,"TwoHandFireDamageWeaponPrefix",[1]
133,"FireDamageWeaponPrefixAndFlat",[1]
134,"TwoHandFireDamageWeaponPrefixAndFlat",[1]
135,"ColdDamagePercentage",[1]
136,"ColdDamagePercentagePrefix",[2]
137,"ColdDamageWeaponPrefix",[1]
138,"TwoHandColdDamageWeaponPrefix",[1]
139,"ColdDamageWeaponPrefixAndFlat",[1]
140,"TwoHandColdDamageWeaponPrefixAndFlat",[1]
141,"LightningDamagePercentage",[1]
142,"LightningDamagePercentagePrefix",[2]
143,"LightningDamageWeaponPrefix",[1]
144,"TwoHandLightningDamageWeaponPrefix",[1]
145,"LightningDamageWeaponPrefixAndFlat",[1]
146,"TwoHandLightningDamageWeaponPrefixAndFlat",[1]
147,"ChaosDamageWeaponPrefix",[1]
148,"TwoHandChaosDamageWeaponPrefix",[1]
149,"LocalLightningDamage",[1]
150,"LocalLightningDamageTwoHand",[1]
151,"LocalLightningDamageRanged",[1]
152,"LocalFireDamage",[1]
153,"LocalFireDamageTwoHand",[1]
154,"LocalFireDamageRanged",[1]
155,"LocalFireDamageAndPen",[1]
156,"LocalFireDamageTwoHandAndPen",[1]
157,"LocalColdDamageAndPen",[1]
158,"LocalColdDamageTwoHandAndPen",[1]
159,"LocalLightningDamageAndPen",[1]
160,"LocalLightningDamageTwoHandAndPen",[1]
161,"LocalFireDamagePenetrationHybrid",[1]
162,"LocalColdDamagePenetrationHybrid",[1]
163,"LocalLightningDamagePenetrationHybrid",[1]
164,"LocalChaosDamagePenetrationHybrid",[1]
165,"FireResistancePhysTakenAsFire",[0]
166,"ColdResistancePhysTakenAsCold",[0]
167,"LightningResistancePhysTakenAsLightning",[0]
168,"FireResistanceLeech",[0]
169,"ColdResistanceLeech",[0]
170,"LightningResistanceLeech",[0]
171,"FireResistanceAilments",[0]
172,"ColdResistanceAilments",[0]
173,"LightningResistanceAilments",[0]
174,"FireDamagePhysConvertedToFire",[0]
175,"ColdDamagePhysConvertedToCold",[0]
176,"LightningDamagePhysConvertedToLightning",[0]
177,"IncreasedLifeAndPercent",[1]
178,"LifeRegenerationAndPercent",[0]
179,"EnergyShieldAndPercent",[1]
180,"EnergyShieldAndRegen",[1]
181,"IncreasedManaAndPercent",[0]
182,"IncreasedManaAndOnHit",[0]
183,"IncreasedManaAndRegen",[0]
184,"IncreasedManaAndReservation",[0]
185,"IncreasedManaAndCost",[0]
186,"IncreasedManaAndCostNew",[0]
187,"MovementVelocitySpeed",[2]
188,"MovementVelocityDodge",[2]
189,"MovementVelocitySpellDodge",[2]
190,"ItemQuantityIncrease",[6]
191,"MonsterDamageIncrease",[]
192,"MonsterDamageFromRarity",[]
193,"MonsterDamageLifeIncrease",[]
194,"MonsterSlainExperienceIncrease",[]
195,"MonsterDroppedItemRarityIncrease",[]
196,"MonsterDroppedItemQuantityIncrease",[]
197,"TormentSlainMonsterLootBonus",[]
198,"MaximumLifeIncreasePercent",[2]
199,"MonsterMaximumLifeIncreasePercent",[]
200,"LocalPhysicalDamagePercent",[2]
201,"PhysicalDamagePercent",[2]
202,"PhysicalDamagePercentPrefix",[2]
203,"LocalIncreasedAttackSpeed",[1]
204,"LocalIncreasedAttackSpeedAddedChaos",[1]
205,"LocalPhysicalDamagePercentAddedAsChaos",[2]
206,"StunThresholdReduction",[0]
207,"CriticalStrikeChance",[1]
208,"CriticalStrikeChanceWithBows",[1]
209,"CriticalStrikeChanceDaggerImplicit1",[]
210,"CriticalStrikeChanceDaggerImplicit2",[]
211,"CriticalStrikeChanceDaggerImplicit3",[]
212,"ChaosResistance",[4]
213,"ChaosResistancePrefix",[4]
214,"ChaosResistanceDamageOverTime",[]
215,"CriticalStrikeMultiplier",[2]
216,"CriticalStrikeMultiplierWithBows",[2]
217,"SpellCriticalStrikeChance",[1]
218,"NoCriticalStrikeMultiplier",[2]
219,"AxeBonuses",[]
220,"StaffBonuses",[]
221,"ClawBonuses",[]
222,"DaggerBonuses",[]
223,"MaceBonuses",[]
224,"BowBonuses",[]
225,"SwordBonuses",[]
226,"WandBonuses",[]
227,"ProjectileSpeed",[1]
228,"IncreasedAccuracyPercent",[0]
229,"IncreasedAccuracyPercentWithSwords",[0]
230,"LifeGainPerTarget",[0]
231,"LifeGainPerTargetLocal",[0]
232,"IncreasedWeaponElementalDamagePercent",[1]
233,"FlaskIncreasedRecoverySpeed",[0]
234,"FlaskIncreasedRecoveryAmount",[1]
235,"FlaskIncreasedDuration",[2]
236,"FlaskUtilityIncreasedDuration",[2]
237,"FlaskIncreasedRecoveryOnLowLife",[0]
238,"FlaskInstantRecoveryOnLowLife",[0]
239,"FlaskPartialInstantRecovery",[0]
240,"FlaskFullInstantRecovery",[1]
241,"FlaskExtraManaCostsLife",[0]
242,"FlaskExtraLifeCostsMana",[0]
243,"FlaskExtraLifeCostsLife",[0]
244,"FlaskExtraLife",[]
245,"FlaskDispellsChill",[2]
246,"FlaskDispellsBurning",[2]
247,"FlaskExtraMaxCharges",[0]
248,"FlaskIncreasedChargesAdded",[0]
249,"FlaskBuffArmourWhileHealing",[1]
250,"FlaskBuffEvasionWhileHealing",[1]
251,"FlaskBuffEnergyShieldWhileHealing",[1]
252,"FlaskBuffMovementSpeedWhileHealing",[1]
253,"FlaskBuffStunRecoveryWhileHealing",[1]
254,"FlaskBuffResistancesWhileHealing",[1]
255,"FlaskBuffLifeLeechWhileHealing",[1]
256,"FlaskBuffLifeLeechPermyriadWhileHealing",[1]
257,"FlaskBuffManaLeechWhileHealing",[1]
258,"FlaskBuffManaLeechPermyriadWhileHealing",[1]
259,"FlaskBuffKnockbackWhileHealing",[0]
260,"FlaskBuffAttackLifeLeechWhileHealing",[1]
261,"FlaskBuffSpellEnergyShieldLeechWhileHealing",[1]
262,"FlaskBuffAttackSpeedWhileHealing",[1]
263,"FlaskBuffCastSpeedWhileHealing",[1]
264,"FlaskBuffFreezeShockIgniteChanceWhileHealing",[1]
265,"FlaskBuffReducedManaCostWhileHealing",[1]
266,"FlaskBuffAccuracyWhileHealing",[1]
267,"FlaskBuffWardWhileHealing",[1]
268,"FlaskBuffAvoidStunWhileHealing",[1]
269,"FlaskHealsMinions",[0]
270,"FlaskFullRechargeOnCrit",[2]
271,"FlaskChanceRechargeOnCrit",[2]
272,"FlaskFullRechargeOnTakeCrit",[2]
273,"FlaskDispellsPoison",[2]
274,"FlaskEffectReducedDuration",[0]
275,"FlaskChargesUsed",[0]
276,"FlaskFullRechargeOnHit",[0]
277,"FlaskIncreasedHealingCharges",[1]
278,"FlaskManaRecoveryAtEnd",[2]
279,"FlaskEffectNotRemovedOnFullMana",[2]
280,"FlaskEffectNotRemovedOnFullManaReducedRecovery",[2]
281,"LocalCriticalStrikeChance",[1]
282,"LocalCriticalStrikeMultiplier",[2]
283,"FlaskBuffPreventsDeathWhileHealing",[8]
284,"FlaskLevelRequirement",[]
285,"RingLevelRequirement",[]
286,"FireDamageAsPortionOfDamage",[6]
287,"ColdDamageAsPortionOfDamage",[6]
288,"LightningDamageAsPortionOfDamage",[]
289,"MonsterFireDamageAsPortionOfDamage",[]
290,"MonsterColdDamageAsPortionOfDamage",[]
291,"MonsterLightningDamageAsPortionOfDamage",[]
292,"LifeRegenerationRatePercentage",[5]
293,"LifeRegenerationRatePercentagePerTotem",[5]
294,"MonsterLifeRegenerationRatePercentage",[]
295,"LifeRegenerationPercentAndMovementSpeed",[]
296,"MonsterSlainFlaskChargesIncrease",[]
297,"MonsterSlainGrantNoFlaskCharges",[]
298,"LifeGainedFromEnemyDeath",[0]
299,"ManaGainedFromEnemyDeath",[0]
300,"MonsterDoesNotFlee",[]
301,"LocalIncreaseSocketedFireGemLevel",[6]
302,"LocalIncreaseSocketedFireGemLevelMaven",[6]
303,"LocalIncreaseSocketedColdGemLevel",[6]
304,"LocalIncreaseSocketedColdGemLevelMaven",[6]
305,"LocalIncreaseSocketedLightningGemLevel",[6]
306,"LocalIncreaseSocketedLightningGemLevelMaven",[6]
307,"LocalIncreaseSocketedChaosGemLevel",[2]
308,"LocalIncreaseSocketedChaosGemLevelMaven",[2]
309,"LocalIncreaseSocketedProjectileGemLevel",[6]
310,"LocalIncreaseSocketedSpellGemLevel",[6]
311,"LocalIncreaseSocketedMeleeGemLevel",[6]
312,"LocalIncreaseSocketedBowGemLevel",[6]
313,"LocalIncreaseSocketedMinionGemLevel",[6]
314,"LocalIncreaseSocketedTrapGemLevel",[6]
315,"LocalIncreaseSocketedGemLevel",[6]
316,"LocalIncreaseSocketedAuraLevel",[6]
317,"LocalIncreaseSocketedStrengthGemLevel",[6]
318,"LocalIncreaseSocketedAuraLevelCorrupted",[6]
319,"LocalIncreaseSocketedCurseLevelCorrupted",[6]
320,"LocalIncreaseSocketedProjectileLevelCorrupted",[6]
321,"LocalIncreaseSocketedFireGemLevelCorrupted",[6]
322,"LocalIncreaseSocketedColdGemLevelCorrupted",[6]
323,"LocalIncreaseSocketedLightningGemLevelCorrupted",[6]
324,"GlobalIncreaseSpellSkillGemLevel",[6]
325,"GlobalIncreaseFireSpellSkillGemLevel",[6]
326,"GlobalIncreaseColdSpellSkillGemLevel",[6]
327,"GlobalIncreaseLightningSpellSkillGemLevel",[6]
328,"GlobalIncreaseChaosSpellSkillGemLevel",[6]
329,"GlobalIncreasePhysicalSpellSkillGemLevel",[6]
330,"GlobalIncreaseMinionSpellSkillGemLevel",[6]
331,"MonsterAuraPhysicalThorns",[]
332,"MonsterAuraElementalThorns",[]
333,"MonsterAuraMediumDamage",[]
334,"MonsterAuraLargeDamage",[]
335,"MonsterAuraLargeDamageAll",[]
336,"MonsterAuraSpeed",[]
337,"MonsterAuraLifeRegen",[]
338,"MonsterAuraResists",[]
339,"MonsterAuraEnergyShield",[]
340,"MonsterAuraAccuracyAndCrit",[]
341,"MonsterAuraEnemyLifeDegen",[]
342,"MonsterAuraElementalDamage",[]
343,"MonsterAuraEnemyLifeDegenCold",[]
344,"MonsterAuraEnemyLifeDegenFire",[]
345,"MonsterAuraEnemyLifeDegenLightning",[]
346,"LocalAccuracyRating",[0]
347,"LocalAccuracyRatingIncrease",[0]
348,"Strength",[1]
349,"StrengthImplicit",[1]
350,"PercentageStrength",[6]
351,"PercentageStrengthMaven",[6]
352,"Dexterity",[1]
353,"DexterityImplicit",[1]
354,"PercentageDexterity",[6]
355,"PercentageDexterityMaven",[6]
356,"Intelligence",[1]
357,"IntelligenceImplicit",[1]
358,"AllAttributes",[2]
359,"StaffBlockPercent",[1]
360,"StaffBlockPercentLocalAdditional",[1]
361,"StaffSpellBlockPercent",[1]
362,"ElementalDamagePercent",[1]
363,"ElementalDamagePercentMaven",[1]
364,"MonsterElementalDamageFinal",[]
365,"MonsterActBoss",[]
366,"BlockingBlocksSpells",[6]
367,"CullingStrike",[6]
368,"CullingStrikeMaven",[6]
369,"PhysicalDamagePercentOnLowLife",[6]
370,"BlockRecovery",[0]
371,"AlwaysHits",[7]
372,"AlwaysHitsGlobal",[7]
373,"HitsCauseMonsterFlee",[5]
374,"ChaosDamage",[4]
375,"MaximumEnduranceCharges",[7]
376,"MaximumEnduranceChargesMaven",[7]
377,"AddPowerChargeOnCrit",[7]
378,"ActorSize",[6]
379,"MonsterActorSize",[]
380,"MaximumManaIncreasePercent",[6]
381,"MaximumManaIncreasePercentMaven",[6]
382,"MaximumManaIncreaseShaper",[6]
383,"AreaOfEffect",[7]
384,"MovementVelocityPenalty",[]
385,"OshabiCombatVineOrange",[]
386,"OshabiCombatVineBlue",[]
387,"OshabiCombatVineGreen",[]
388,"OshabiCombatVineRed",[]
389,"MonsterConvertPhysicalDamageToFire",[]
390,"MonsterConvertPhysicalDamageToCold",[]
391,"MonsterConvertPhysicalDamageToLightning",[]
392,"MonsterConvertPhysicalDamageToChaos",[]
393,"BurnDamage",[5]
394,"CannotCrit",[]
395,"ManaCostReduction",[6]
396,"BloodMagic",[6]
397,"CannotEvade",[]
398,"MinionRunSpeed",[5]
399,"MinionLife",[5]
400,"MinionLifeMaven",[5]
401,"MinionDamage",[6]
402,"MinionChaosResistance",[1]
403,"MinionElementalResistance",[1]
404,"MinionFlatAccuracyRating",[1]
405,"MinionDuration",[1]
406,"MinionDamageOnWeapon",[1]
407,"MinionDamageOnWeaponDoubleDamage",[1]
408,"MinionDamageOnWeaponAndMana",[1]
409,"MinionAttackAndCastSpeedOnWeapon",[]
410,"CannotBeStunned",[7]
411,"AdditionalCurseOnEnemies",[6]
412,"AdditionalCurseOnEnemiesMaven",[6]
413,"ConvertPhysicalToFire",[7]
414,"ConvertPhysicalToFireMaven",[7]
415,"ConvertPhysicalToFireVeiledFamilyRestriction",[2]
416,"ConvertPhysicalToFireImplicit",[7]
417,"MonsterMultipleProjectile",[]
418,"MonsterMultipleProjectileShotgun",[]
419,"MonsterFasterProjectile",[]
420,"MonsterWealth",[]
421,"MonsterCriticalStrikes",[]
422,"MonsterResists",[]
423,"MonsterCannotBeStunned",[]
424,"LocalArmourAndEnergyShield",[1]
425,"LocalArmourAndEnergyShieldSuffix",[2]
426,"LocalArmourAndEvasion",[1]
427,"LocalArmourAndEvasionSuffix",[2]
428,"LocalEvasionAndEnergyShield",[1]
429,"LocalEvasionAndEnergyShieldSuffix",[2]
430,"LocalArmourAndEvasionAndEnergyShield",[1]
431,"LocalArmourAndEvasionAndEnergyShieldSuffix",[2]
432,"LocalArmourAndEnergyShieldAndStunRecovery",[1]
433,"LocalArmourAndEvasionAndStunRecovery",[1]
434,"LocalEvasionAndEnergyShieldAndStunRecovery",[1]
435,"LocalArmourAndEvasionAndEnergyShieldAndStunRecovery",[1]
436,"BeltIncreasedFlaskChargesGained",[0]
437,"BeltReducedFlaskChargesUsed",[0]
438,"BeltIncreasedFlaskDuration",[0]
439,"BeltFlaskLifeRecoveryRate",[0]
440,"BeltFlaskLifeRecovery",[0]
441,"GlobalFlaskLifeRecovery",[2]
442,"BeltFlaskManaRecoveryRate",[0]
443,"BeltFlaskManaRecovery",[0]
444,"MonsterImmuneToCurses",[]
445,"MonsterHexproof",[]
446,"MonsterAuraCannotDie",[]
447,"MonsterAuraSlow",[]
448,"MonsterAuraDamageReduction",[]
449,"MonsterGrantsFrenzyChargesToAlliesOnDeath",[]
450,"MonsterGainsFrenzyChargeAsKilled",[]
451,"MonsterGainsPowerChargeAsKilled",[]
452,"MonsterGainsFrenzyChargeOnHit",[]
453,"MonsterGainsPowerChargeOnHit",[]
454,"MonsterGainsEnduranceChargeOnHit",[]
455,"MonsterIncreasedCastSpeedPerPowerCharge",[]
456,"IncreasedChillDuration",[5]
457,"Acrobatics",[7]
458,"HasNoSockets",[8]
459,"ReducedShockChance",[6]
460,"AttackerTakesDamage",[0]
461,"TakesDamageWhenAttacked",[]
462,"PainAttunement",[7]
463,"ExperienceIncrease",[8]
464,"ChanceToAvoidFreezeAndChill",[6]
465,"ReducedManaCostOnLowLife",[6]
466,"ElementalResistsOnLowLife",[5]
467,"EvasionOnLowLife",[5]
468,"LifeRegenerationOnLowLife",[5]
469,"ItemRarityOnLowLife",[7]
470,"MovementVelocityOnLowLife",[5]
471,"MovementVelocityOnFullLife",[5]
472,"ConvertPhysicalToCold",[7]
473,"ConvertPhysicalToColdMaven",[7]
474,"ConvertPhysicalToColdVeiledFamilyRestriction",[2]
475,"ConvertPhysicalToColdImplicit",[7]
476,"AttackerTakesColdDamage",[4]
477,"AttackerTakesColdDamageNoRange",[4]
478,"AttackSpeedOnFullLife",[5]
479,"CastSpeedOnFullLife",[5]
480,"CastSpeedOnLowLife",[5]
481,"Conduit",[8]
482,"MinionInstability",[]
483,"PhysicalAttackDamageTaken",[5]
484,"BlockPercentAppliedToSpellsOnLowLife",[6]
485,"MaximumColdResist",[6]
486,"MeleeAttackerTakesColdDamage",[4]
487,"RangedAttackDamageTaken",[5]
488,"MonsterSpeedAndDamageFixup",[]
489,"MonsterSpeedAndDamageFixupRarity",[]
490,"PercentDamageToDealToAttacker",[6]
491,"Nothing",[]
492,"StanceScavengerRun",[]
493,"StanceMarakethGeneral",[]
494,"StanceOrionThrone",[]
495,"StanceSandLeaperHaste",[]
496,"StanceChieftainRuckus",[]
497,"StanceSnakeSlither",[]
498,"StanceVilentaEnrage",[]
499,"StanceVilentaEnrageMap",[]
500,"StanceThaneEnrage",[]
501,"StanceWestBossWalk",[]
502,"StanceAfflictionDemonRun",[]
503,"StanceBlightWheelRun",[]
504,"StanceHarvestStriderRun",[]
505,"StanceHarvestCatBossProwl",[]
506,"StanceHarvestCatBossStealth",[]
507,"StanceHarvestBossVinePhase",[]
508,"StanceHarvestBrambleHulkRun",[]
509,"StanceHarvestOshabiCrownOfThorns",[]
510,"StanceHeistMovementSpeed",[]
511,"StaceScytheHand",[]
512,"StanceVelocity",[]
513,"MonsterGainFrenzyChargeOnKinDeath",[]
514,"MonsterChanceToIgnite",[]
515,"MonsterGroundFireOnDeath",[]
516,"MonsterGroundHolyFireOnDeath",[]
517,"MonsterCausticCloudOnDeath",[]
518,"MonsterNecromancerRaisable",[]
519,"MonsterAuraRange",[]
520,"MonsterTemporalChainsOnHit",[]
521,"MonsterEnfeebleOnHit",[]
522,"MonsterChanceToTemporalChainsOnHit",[]
523,"MonsterChanceToVulnerabilityOnHit",[]
524,"MonsterChanceToFlammabilityOnHit",[]
525,"MonsterAuraAddedColdDamage",[]
526,"MonsterAuraAddedFireDamage",[]
527,"MonsterAuraAddedLightningDamage",[]
528,"MonsterCastsFirestormText",[]
529,"MonsterCastsPunctureText",[]
530,"MonsterCastsColdsnapText",[]
531,"MonsterCastsCriticalWeaknessCurseText",[]
532,"MonsterCastsElementralWeaknessCurseText",[]
533,"MonsterCastsEnfeebleCurseText",[]
534,"MonsterCastsFireballText",[]
535,"MonsterCastsIceNovaText",[]
536,"MonsterCastsIceSpearText",[]
537,"MonsterCastsMoltenShellText",[]
538,"MonsterCastsProjectileWeaknessCurseText",[]
539,"MonsterCastsShockNovaText",[]
540,"MonsterCastsSparkText",[]
541,"MonsterCastsVulnerabilityCurseText",[]
542,"MonsterCastsWarlordsMarkCurseText",[]
543,"MonsterCastsArcticBreathText",[]
544,"MonsterCastsGlacialCascadeText",[]
545,"MonsterDetonatesCorpsesText",[]
546,"MonsterExplodes",[]
547,"MonsterExplodesOnItsTargetText",[]
548,"MonsterFiresRainOfArrowsText",[]
549,"MonsterFiresBurningArrowsText",[]
550,"MonsterFiresExplosiveArrowText",[]
551,"MonsterFiresLightningArrowsText",[]
552,"MonsterFiresCausticArrowsText",[]
553,"MonsterFiresSplitArrowsText",[]
554,"MonsterLeapsOntoEnemiesText",[]
555,"MonsterRaisesUndeadText",[]
556,"MonsterSummonsExplodingSpawnText",[]
557,"MonsterSummonsMonkeysText",[]
558,"MonsterSummonsSkeletonsText",[]
559,"MonsterSummonsSpawnText",[]
560,"MonsterUsesEnduringCryText",[]
561,"MonsterUsesFlickerStrikeText",[]
562,"MonsterUsesGlacialHammerText",[]
563,"MonsterUsesGroundSlamText",[]
564,"MonsterUsesLightningStrikeText",[]
565,"MonsterUsesPhaseRunText",[]
566,"MonsterCastsShieldChargeText",[]
567,"MonsterCastsMassFrenzyText",[]
568,"MonsterCastsTemporalChainsText",[]
569,"MonsterCastsFrenzyText",[]
570,"MonsterCastsViperStrikeText",[]
571,"MonsterCastsGroundDesecrationText",[]
572,"MonsterCastsWitherText",[]
573,"MonsterCastsElementalHitText",[]
574,"MonsterCurseCastSpeed",[]
575,"FrenzyChargeOnCriticalHit",[6]
576,"GainEnduranceChargeWhenTakeCriticalStrike",[6]
577,"DisableOffhandSlot",[6]
578,"MaximumResistances",[7]
579,"CannotBlockAttacks",[]
580,"DisplaySocketedGemGetsConcentratedAreaOfEffectLevel",[5]
581,"PhysicalDamageReductionOnLowLife",[6]
582,"ShareEnduranceChargesWithParty",[6]
583,"GainEnduranceChargeWhenCriticallyHit",[6]
584,"MonsterGroundIceOnDeath",[]
585,"MonsterGroundTarOnDeath",[]
586,"BlindingHit",[5]
587,"DisplaySocketedGemGetsBlindLevel",[5]
588,"SpellDamageAndMana",[1]
589,"SpellDamage",[1]
590,"MapLarger",[]
591,"MapBranchyDungeon",[]
592,"MapTotems",[7]
593,"MapBellyTotems",[]
594,"MapTotemsMap2Tier",[]
595,"MapTotemsMapWorlds",[]
596,"MapCorruptedSideAreaTotems",[7]
597,"MapMonsterPacksSkeletons",[]
598,"MapMonsterPacksSkeletonsMap2Tier",[]
599,"MapMonsterPacksSkeletonsMapWorlds",[]
600,"MapMonsterPacksSkeletonsStrDexIntMission",[]
601,"MapMonsterPacksBandits",[]
602,"MapMonsterPacksBanditsMap2Tier",[]
603,"MapMonsterPacksGoatmen",[]
604,"MapMonsterPacksGoatmenMap2Tier",[]
605,"MapMonsterPacksGoatmenMapWorlds",[]
606,"MapMonsterPacksSpawnsSeaWitches",[]
607,"MapMonsterPacksSpawnsSeaWitchesMap2Tier",[]
608,"MapMonsterPacksSpawnsSeaWitchesStrDexIntMission",[]
609,"MapMonsterPacksSpawnsSeaWitchesMapWorlds",[]
610,"MapMonsterPacksUndeadNecromancers",[]
611,"MapMonsterPacksUndeadNecromancersMap2Tier",[]
612,"MapMonsterPacksUndeadNecromancersStrDexIntmission",[]
613,"MapMonsterPacksUndeadNecromancersMapWorlds",[]
614,"MapMonsterPacksRanged",[]
615,"MapMonsterPacksRangedMap2Tier",[]
616,"MapMonsterPacksRangedMapWorlds",[]
617,"MapMonsterPacksAnimals",[]
618,"MapMonsterPacksAnimalsMap2Tier",[]
619,"MapMonsterPacksAnimalsStrDexIntMission",[]
620,"MapMonsterPacksAnimalsMapWorlds",[]
621,"MapMonsterPacksDemons",[]
622,"MapMosnterPacksDemonsMap2Tier",[]
623,"MapMonsterPacksDemonsStrDexIntMission",[]
624,"MapMonsterPacksDemonsMapWorlds",[]
625,"MapMonsterPacksHumanoids",[]
626,"MapMonsterPacksHumanoidsMap2Tier",[]
