"rownum","Id","MonsterPacksKey","bool","i32","MonsterVarietiesKey"
63,"ProxyKey3",34,1,100,821
64,"ProxyKey496",35,1,100,1186
65,"ProxyKey242",36,1,30,267
66,"ProxyKey246",36,1,35,694
67,"ProxyKey916",36,1,35,692
68,"ProxyKey130",37,1,100,56
69,"ProxyKey229",38,1,33,1044
70,"ProxyKey1405",38,1,33,1046
71,"ProxyKey1406",38,1,34,1048
72,"ProxyKeyX486",39,1,100,1183
73,"ProxyKeyX619",40,"",2,1396
74,"ProxyKeyX599",41,1,100,1162
75,"ProxyKeyX583",44,1,100,1332
76,"ProxyKeyX57",45,1,100,1332
77,"ProxyKeyX548",46,1,100,1667
78,"ProxyKeyX596",47,1,100,1667
79,"ProxyKeyX525",48,1,100,1332
80,"ProxyKeyX597",49,1,100,1387
81,"ProxyKey1494",50,1,100,1287
82,"ProxyKeyX646",51,1,100,1165
83,"ProxyKeyX524",52,1,100,1159
84,"ProxyKeyX581",53,1,75,1244
85,"ProxyKeyX201",53,1,25,1268
86,"ProxyKey20",54,1,100,1450
87,"ProxyKey388_",55,"",3,1687
88,"ProxyKey458_",55,"",4,1741
89,"ProxyKey178",56,1,20,1726
90,"ProxyKey180",56,1,80,1729
91,"ProxyKey181",57,1,100,1298
92,"ProxyKey211",58,"",3,1151
93,"ProxyKey222",59,"",1,1261
94,"ProxyKey216",59,"",1,1277
95,"ProxyKey228",59,"",5,1226
96,"ProxyKey8",60,1,100,3528
97,"ProxyKey25",61,1,100,3528
98,"ProxyKey14",63,1,100,3597
99,"ProxyKey15",64,1,100,3606
100,"ProxyKey16",65,1,100,3606
101,"ProxyKey17",66,1,100,3606
102,"ProxyKey7",62,1,50,3709
103,"ProxyKey6",62,"",1,3719
104,"ProxyKey27",67,"",1,3715
105,"ProxyKey28",68,"",1,3726
106,"ProxyKey29",69,"",1,3726
107,"ProxyKey30",69,"",2,3728
108,"ProxyKey702",76,1,100,3482
109,"ProxyKey1285",77,1,100,979
110,"ProxyKey1300",78,1,100,810
111,"ProxyKey2533",80,1,30,1061
112,"ProxyKey2534",80,1,30,1062
113,"ProxyKey2535",80,1,40,1063
114,"ProxyKey7800",81,1,100,3482
115,"ProxyKey11055",82,"",3,5257
116,"ProxyKey11066",82,"",2,5258
117,"ProxyKey1109",82,"",3,5259
118,"ProxyKey1110",87,1,25,621
119,"ProxyKey1111",87,1,25,622
120,"ProxyKey2341",87,1,25,624
121,"ProxyKey2342",87,1,25,625
122,"ProxyKey2347",88,"",1,1329
123,"ProxyKey2348",88,"",1,1326
124,"ProxyKey2349",88,1,100,1332
125,"ProxyKey2352",89,1,100,1631
126,"ProxyKey2353",89,"",2,1634
127,"ProxyKey486",102,"",1,1261
128,"ProxyKey488",102,"",1,1277
129,"ProxyKey489",102,"",3,1226
130,"ProxyKey499",103,"",1,1261
131,"ProxyKey500",103,"",1,1277
132,"ProxyKey501",103,"",6,1225
133,"ProxyKey495",104,"",3,1151
134,"ProxyKey194",107,1,40,4
135,"ProxyKey195",107,1,40,56
136,"ProxyKey5001",107,1,20,57
137,"ProxyKey198",108,1,20,6
138,"ProxyKey241",108,1,60,52
139,"ProxyKey1784",108,1,20,7
140,"ProxyKey244",109,1,20,8
141,"ProxyKey312",109,1,60,48
142,"ProxyKey1783",109,1,20,7
143,"ProxyKey245",110,1,30,9
144,"ProxyKey196",110,1,20,55
145,"ProxyKey987",110,1,50,47
146,"ProxyKey288",111,1,30,4
147,"ProxyKey295",111,1,30,49
148,"ProxyKey289",111,1,40,40
149,"ProxyKey2183",112,1,50,82
150,"ProxyKey2184",112,1,50,86
151,"ProxyKey2185",113,1,50,82
152,"ProxyKey2186",113,1,50,77
153,"ProxyKey2187",114,1,50,86
154,"ProxyKey2188",114,1,50,77
155,"ProxyKey982",303,1,40,47
156,"ProxyKey983",303,1,30,9
157,"ProxyKey984",303,1,30,8
158,"ProxyKey985",304,1,40,49
159,"ProxyKey986",304,1,40,6
160,"ProxyKey1786",304,1,20,57
161,"ProxyKey296",115,1,70,102
162,"ProxyKey2355",115,1,30,134
163,"ProxyKey297",116,1,100,115
164,"ProxyKey298",117,1,30,116
165,"ProxyKey299",117,1,70,830
166,"ProxyKey300",118,1,30,117
167,"ProxyKey301",118,1,70,831
168,"ProxyKey302",119,1,30,118
169,"ProxyKey303",119,1,70,327
170,"ProxyKey2190",120,1,80,103
171,"ProxyKey2191",120,1,20,104
172,"ProxyKey304",121,1,30,133
173,"ProxyKey306",121,1,30,332
174,"ProxyKey308",121,1,40,330
175,"ProxyKey182",122,1,100,119
176,"ProxyKey309",123,1,70,262
177,"ProxyKey310",123,1,30,266
178,"ProxyKey311",124,1,60,163
179,"ProxyKey317",124,1,40,168
180,"ProxyKey318",125,1,80,150
181,"ProxyKey1802",125,"",1,152
182,"ProxyKey1787",125,1,20,158
183,"ProxyKey323",126,1,60,165
184,"ProxyKey325",126,1,40,170
185,"ProxyKey1803",126,"",1,152
186,"ProxyKey2644",127,1,50,150
187,"ProxyKey2645",127,1,50,182
188,"ProxyKey326",128,1,80,203
189,"ProxyKey328",128,1,10,244
190,"ProxyKey1788",128,1,10,254
191,"ProxyKey329",129,1,60,220
192,"ProxyKey331",129,1,20,255
193,"ProxyKey1805",129,1,20,256
194,"ProxyKey258",130,1,25,244
195,"ProxyKey260",130,1,25,255
196,"ProxyKey1792",130,1,25,203
197,"ProxyKey1793",130,1,25,220
198,"ProxyKey262",131,1,100,203
199,"ProxyKey282",132,1,100,220
200,"ProxyKey2192",133,1,70,218
201,"ProxyKey2193",133,1,30,257
202,"ProxyKey2450",134,1,80,259
203,"ProxyKey2451",134,1,20,260
204,"ProxyKey335",135,1,100,305
205,"ProxyKey336",136,1,100,301
206,"ProxyKey2194",137,1,80,309
207,"ProxyKey2195",137,1,20,311
208,"ProxyKey2196",138,1,80,313
209,"ProxyKey2197",138,1,20,315
210,"ProxyKey337",139,1,50,301
211,"ProxyKey990",139,1,50,305
212,"ProxyKey343",140,1,10,330
213,"ProxyKey1811",140,1,90,331
214,"ProxyKey344",141,1,60,327
215,"ProxyKey346",141,1,40,332
216,"ProxyKey347",142,1,60,352
217,"ProxyKey348",142,1,40,354
218,"ProxyKey353",143,"",1,340
219,"ProxyKey354",143,1,100,327
220,"ProxyKey355",144,"",1,344
221,"ProxyKey356",144,1,100,330
222,"ProxyKey2198",145,"",1,349
223,"ProxyKey2199",145,"",1,350
224,"ProxyKey2200",145,1,80,338
225,"ProxyKey2201",145,1,20,339
226,"ProxyKey357",146,1,100,357
227,"ProxyKey358",147,1,80,366
228,"ProxyKey1804",147,1,20,368
229,"ProxyKey359",148,1,100,358
230,"ProxyKey360",149,1,100,361
231,"ProxyKey361",150,"",1,1401
232,"ProxyKey362",150,1,100,663
233,"ProxyKey363",151,"",1,390
234,"ProxyKey364",151,1,100,582
235,"ProxyKey365",152,"",1,387
236,"ProxyKey367",152,1,50,588
237,"ProxyKey918",152,1,50,590
238,"ProxyKey366",153,"",1,390
239,"ProxyKey368",153,1,100,680
240,"ProxyKey283",154,"",1,382
241,"ProxyKey284",154,1,100,1076
242,"ProxyKey24ax",155,"",1,389
243,"ProxyKey463",155,1,100,414
244,"ProxyKey464",156,"",1,1404
245,"ProxyKey468",156,1,70,655
246,"ProxyKey695",156,1,30,547
247,"ProxyKey369",157,1,50,398
248,"ProxyKey373",157,1,50,406
249,"ProxyKey375",158,1,70,398
250,"ProxyKey376",158,1,10,1015
251,"ProxyKey1413",158,1,10,1016
252,"ProxyKey1414",158,1,10,1017
253,"ProxyKey1750",159,1,50,398
254,"ProxyKey1751",159,1,50,406
255,"ProxyKey1160",160,1,100,414
256,"ProxyKey371",161,1,30,414
257,"ProxyKey372",161,1,23,1015
258,"ProxyKey1437",161,1,23,1016
259,"ProxyKey1438",161,1,24,1017
260,"ProxyKey374",162,1,100,407
261,"ProxyKey470",163,1,100,414
262,"ProxyKey2202",164,1,80,425
263,"ProxyKey2203",164,1,20,426
264,"ProxyKey377",165,1,50,427
265,"ProxyKey378",165,1,50,433
266,"ProxyKey379",166,1,30,434
267,"ProxyKey380",166,1,30,442
268,"ProxyKey381",166,1,40,446
269,"ProxyKey382",167,1,100,453
270,"ProxyKey383",168,1,20,2427
271,"ProxyKey384",168,1,60,2390
272,"ProxyKey1785",168,1,20,2453
273,"ProxyKey385",169,1,30,2427
274,"ProxyKey386",169,1,70,2390
275,"ProxyKey253",170,1,25,2453
276,"ProxyKey1495",170,1,25,2427
277,"ProxyKey255",170,1,25,2395
278,"ProxyKey1496",170,1,25,2390
279,"ProxyKey322",171,1,25,2430
280,"ProxyKey1492",171,1,25,2427
281,"ProxyKey507",171,1,25,2395
282,"ProxyKey1493",171,1,25,2390
283,"ProxyKey389",172,1,80,469
284,"ProxyKey1798",172,1,20,471
285,"ProxyKey390",173,1,100,457
286,"ProxyKey391",174,1,20,462
287,"ProxyKey392",174,1,60,772
288,"ProxyKey1799",174,1,20,471
289,"ProxyKey393",175,1,40,463
290,"ProxyKey395",175,1,60,772
291,"ProxyKey396",176,1,40,464
292,"ProxyKey397",176,1,60,791
293,"ProxyKey399",177,1,40,465
294,"ProxyKey398",177,1,60,792
295,"ProxyKey400",178,1,100,475
296,"ProxyKey401",179,1,100,476
297,"ProxyKey402",180,1,100,480
298,"ProxyKey2204",181,1,80,477
299,"ProxyKey2205",181,1,20,482
300,"ProxyKey2206",182,1,100,478
301,"ProxyKey2479",183,1,100,3924
302,"ProxyKey403",184,1,30,500
303,"ProxyKey404",184,1,70,584
304,"ProxyKey2442",184,"",1,5330
305,"ProxyKey405",185,1,30,507
306,"ProxyKey406",185,1,70,663
307,"ProxyKey407",186,1,30,509
308,"ProxyKey408",186,1,35,590
309,"ProxyKey919",186,1,35,585
310,"ProxyKey409",187,1,30,511
311,"ProxyKey410",187,1,70,680
312,"ProxyKey411",188,1,30,514
313,"ProxyKey412",188,1,70,585
314,"ProxyKey413",189,1,30,515
315,"ProxyKey414",189,1,70,655
316,"ProxyKey415",190,1,100,510
317,"ProxyKey416",191,1,30,523
318,"ProxyKey417",191,1,35,584
319,"ProxyKey920",191,1,35,588
320,"ProxyKey2443",191,"",1,5330
321,"ProxyKey418",192,1,50,539
322,"ProxyKey2537",192,1,25,545
323,"ProxyKey419",192,1,25,547
324,"ProxyKey420",193,1,70,558
325,"ProxyKey421",193,1,30,565
326,"ProxyKey422",194,1,40,571
327,"ProxyKey423",194,1,30,580
328,"ProxyKey424",194,1,30,582
329,"ProxyKey2207",195,1,20,734
330,"ProxyKey2208",195,1,20,735
331,"ProxyKey2209",195,1,20,736
332,"ProxyKey2210",195,1,20,737
333,"ProxyKey2211",195,1,20,733
334,"ProxyKey2212",196,1,50,600
335,"ProxyKey2213",196,1,50,592
336,"ProxyKey2658",196,"",1,5436
337,"ProxyKey2214",197,1,50,600
338,"ProxyKey2215",197,1,50,597
339,"ProxyKey2659",197,"",1,5436
340,"ProxyKey2216",198,1,40,4922
341,"ProxyKey2217",198,1,60,508
342,"ProxyKey2218",199,"",1,4880
343,"ProxyKey2219",199,1,50,599
344,"ProxyKey2220",199,1,50,591
345,"ProxyKey2688",200,1,20,1783
346,"ProxyKey2689",200,1,40,599
347,"ProxyKey2690",200,1,40,591
348,"ProxyKey2221",201,"",1,3580
349,"ProxyKey2222",201,1,100,598
350,"ProxyKey2473",202,1,30,3515
351,"ProxyKey2474",202,1,30,3523
352,"ProxyKey2475",202,1,40,3530
353,"ProxyKey2480",203,1,30,3522
354,"ProxyKey2481",203,1,40,3529
355,"ProxyKey2482",203,1,30,3514
356,"ProxyKey2483",204,1,40,3516
357,"ProxyKey2484",204,1,40,3524
358,"ProxyKey2485",204,1,20,3525
359,"ProxyKey2486",205,1,40,3527
360,"ProxyKey2487",205,1,40,3531
361,"ProxyKey2488",205,1,20,3532
362,"ProxyKey2516",206,1,100,1878
363,"ProxyKey426",207,1,100,759
364,"ProxyKey427",208,1,100,767
365,"ProxyKey735",209,1,100,749
366,"ProxyKey2223",210,1,100,766
367,"ProxyKey2224",211,1,80,763
368,"ProxyKey2225",211,1,20,764
369,"ProxyKey991",212,1,30,759
370,"ProxyKey992",212,1,40,767
371,"ProxyKey993",212,1,30,749
372,"ProxyKey425",223,1,60,752
373,"ProxyKey951",223,1,40,694
374,"ProxyKey950",224,1,15,692
375,"ProxyKey952",224,1,15,694
376,"ProxyKey2691",224,1,70,267
377,"ProxyKey949",225,1,40,267
378,"ProxyKey953",225,1,60,694
379,"ProxyKey1230",226,1,30,697
380,"ProxyKey1231",226,1,40,692
381,"ProxyKey1244",226,1,30,694
382,"ProxyKey1232",227,1,60,703
383,"ProxyKey1233",227,1,40,705
384,"ProxyKey1234",228,1,60,707
385,"ProxyKey1235",228,1,40,709
386,"ProxyKey1236",229,1,60,711
387,"ProxyKey1237",229,1,40,713
388,"ProxyKey1238",230,1,100,715
389,"ProxyKey1239",231,1,100,716
390,"ProxyKey1240",232,1,100,717
391,"ProxyKey1241",233,1,40,714
392,"ProxyKey1242",233,1,30,692
393,"ProxyKey1243",233,1,30,694
394,"ProxyKey428",213,1,33,788
395,"ProxyKey429",213,1,33,791
396,"ProxyKey430",213,1,34,792
397,"ProxyKey431",214,1,100,821
398,"ProxyKey2165",214,"",1,820
399,"ProxyKey432",215,1,100,824
400,"ProxyKey433",216,1,100,830
401,"ProxyKey434",217,1,100,831
402,"ProxyKey435",218,1,100,814
403,"ProxyKey2164",218,"",1,819
404,"ProxyKey436",219,1,100,811
405,"ProxyKey2500",221,1,80,5010
406,"ProxyKey2504",221,1,20,3881
407,"ProxyKey2501",222,1,40,816
408,"ProxyKey2502",222,1,30,817
409,"ProxyKey2503",222,1,30,818
410,"ProxyKey2320",220,1,80,848
411,"ProxyKey2321",220,1,20,849
412,"ProxyKey439",234,1,40,923
413,"ProxyKey1796",234,1,40,927
414,"ProxyKey1797",234,1,20,928
415,"ProxyKey440",235,1,40,932
416,"ProxyKey1795",235,1,20,935
417,"ProxyKey2606",235,1,40,934
418,"ProxyKey441",236,1,50,939
419,"ProxyKey2607",236,1,50,941
420,"ProxyKey442",237,1,50,944
421,"ProxyKey2608",237,1,50,946
422,"ProxyKey2226",238,1,70,952
423,"ProxyKey2227",238,1,30,949
424,"ProxyKey2476",239,1,50,961
425,"ProxyKey2609",239,1,50,963
426,"ProxyKey443",240,1,33,987
427,"ProxyKey1226",240,1,33,988
428,"ProxyKey1227",240,1,34,989
429,"ProxyKey444",241,1,33,1015
430,"ProxyKey1415",241,1,33,1016
431,"ProxyKey1416",241,1,34,1017
432,"ProxyKey445",242,1,16,1044
433,"ProxyKey1417",242,1,16,1046
434,"ProxyKey1418",242,1,20,1048
435,"ProxyKey2692",242,1,16,1058
436,"ProxyKey2693",242,1,16,1059
437,"ProxyKey2694",242,1,16,1060
438,"ProxyKey447",243,1,33,1061
439,"ProxyKey1439",243,1,33,1062
440,"ProxyKey1440",243,1,34,1063
441,"ProxyKey448",244,1,33,1070
442,"ProxyKey1387",244,1,33,1071
443,"ProxyKey1388",244,1,34,1072
444,"ProxyKey449",245,1,33,1073
445,"ProxyKey1419",245,1,33,1074
446,"ProxyKey1420",245,1,34,1075
447,"ProxyKey450",246,1,100,1076
448,"ProxyKey754",247,1,33,1009
449,"ProxyKey755",247,1,33,1011
450,"ProxyKey756",247,1,34,1013
451,"ProxyKey2228",248,1,80,4867
452,"ProxyKey2272",248,1,20,4863
453,"ProxyKey2229",249,1,25,4904
454,"ProxyKey2230",249,1,25,4909
455,"ProxyKey2231",249,1,25,4887
456,"ProxyKey2232",249,1,25,4895
457,"ProxyKey2233",250,1,25,4908
458,"ProxyKey2234",250,1,25,4910
459,"ProxyKey2235",250,1,25,4894
460,"ProxyKey2236",250,1,25,4896
461,"ProxyKey285",251,1,40,4
462,"ProxyKey286",251,1,40,6
463,"ProxyKey454",251,1,20,8
464,"ProxyKey455",252,1,60,500
465,"ProxyKey465",252,1,40,539
466,"ProxyKey456",253,1,60,514
467,"ProxyKey509",253,1,40,768
468,"ProxyKey457",254,1,70,507
469,"ProxyKey467",254,1,30,565
470,"ProxyKey459",255,1,40,582
471,"ProxyKey510",255,1,60,511
472,"ProxyKey462",256,1,60,509
473,"ProxyKey511",256,1,40,465
474,"ProxyKey707",257,1,30,1407
475,"ProxyKey708",257,1,70,433
476,"ProxyKey202",258,1,50,1096
477,"ProxyKey668",258,1,50,1153
478,"ProxyKey203",259,1,30,1098
479,"ProxyKey669",259,1,70,1165
480,"ProxyKey204",260,1,40,1153
481,"ProxyKey670",260,1,60,1165
482,"ProxyKey291",305,1,30,1098
483,"ProxyKey988",305,1,30,1153
484,"ProxyKey989",305,1,40,1165
485,"ProxyKey207",261,1,20,1161
486,"ProxyKey671",261,1,80,1165
487,"ProxyKey2637",261,"",1,1160
488,"ProxyKey705",262,1,30,1159
489,"ProxyKey706",262,1,70,1227
490,"ProxyKey1800",262,"",1,1232
491,"ProxyKey208",263,1,50,1227
492,"ProxyKey672",263,1,50,1242
493,"ProxyKey1801",263,"",1,1232
494,"ProxyKey226",264,1,40,1268
495,"ProxyKey673",264,1,60,1239
496,"ProxyKey230",265,1,30,1251
497,"ProxyKey674",265,1,70,1244
498,"ProxyKey234",266,1,30,1251
499,"ProxyKey693",266,1,30,1227
500,"ProxyKey675",266,1,40,1268
501,"ProxyKey976",267,1,50,1387
502,"ProxyKey977",267,1,50,1372
503,"ProxyKey249",268,1,50,1287
504,"ProxyKey676",268,1,50,1427
505,"ProxyKey2237",269,1,100,1289
506,"ProxyKey2238",270,1,80,1293
507,"ProxyKey2239",270,1,20,1294
508,"ProxyKey703",271,1,40,1287
509,"ProxyKey704",271,1,60,1364
510,"ProxyKey268",272,1,20,1324
511,"ProxyKey677",272,1,60,1332
512,"ProxyKey1929",272,1,20,1324
513,"ProxyKey281",273,1,30,1326
514,"ProxyKey678",273,1,70,1332
515,"ProxyKey679",274,1,100,1332
516,"ProxyKey2240",275,1,30,1346
517,"ProxyKey2241",275,1,70,1348
518,"ProxyKey2242",276,1,30,1344
519,"ProxyKey2243",276,1,70,1348
520,"ProxyKey437",277,1,30,1350
521,"ProxyKey680",277,1,40,1359
522,"ProxyKey2351",277,1,30,1361
523,"ProxyKey701",278,1,70,1359
524,"ProxyKey2354",278,1,30,1361
525,"ProxyKey451",279,1,60,1387
526,"ProxyKey681",279,1,40,1792
527,"ProxyKey712",280,1,40,1387
528,"ProxyKey713",280,1,60,1798
529,"ProxyKey466",281,1,100,1396
530,"ProxyKey715",282,1,30,1119
531,"ProxyKey714",282,1,70,1396
532,"ProxyKey491",283,1,35,1406
533,"ProxyKey683",283,1,65,1692
534,"ProxyKey716",284,1,40,1406
535,"ProxyKey717",284,1,60,1789
536,"ProxyKey492",285,1,35,1407
537,"ProxyKey684",285,1,65,1426
538,"ProxyKey516",286,1,20,1401
539,"ProxyKey685",286,1,40,565
540,"ProxyKey682",286,1,40,1434
541,"ProxyKey2244",287,"",1,1403
542,"ProxyKey2245",287,1,100,516
543,"ProxyKey2246",288,"",1,397
544,"ProxyKey2247",288,1,100,614
545,"ProxyKey577",289,1,40,1447
546,"ProxyKey686",289,1,60,1444
547,"ProxyKey696",290,1,60,1444
548,"ProxyKey697",290,1,40,830
549,"ProxyKey589",291,1,80,1644
550,"ProxyKey1794",291,1,20,1645
551,"ProxyKey2248",292,"",2,1641
552,"ProxyKey2249",292,1,100,1637
553,"ProxyKey2454",293,1,80,1646
554,"ProxyKey2455",293,1,20,3544
555,"ProxyKey498",294,1,30,1741
556,"ProxyKey687",294,1,30,1740
557,"ProxyKey692",294,1,40,1682
558,"ProxyKey2422",294,"",1,1675
559,"ProxyKey694",295,1,30,1781
560,"ProxyKey591",295,1,35,1687
561,"ProxyKey688",295,1,35,1722
562,"ProxyKey698",296,1,30,1742
563,"ProxyKey699",296,1,30,1781
564,"ProxyKey700",296,1,40,1669
565,"ProxyKey2498",298,1,100,1682
566,"ProxyKey2499",298,"",1,5444
567,"ProxyKey490",299,1,35,1687
568,"ProxyKey493",299,1,35,1740
569,"ProxyKey978",299,1,30,1781
570,"ProxyKey446",297,1,50,1742
571,"ProxyKey471",297,1,50,1689
572,"ProxyKey2424",297,"",1,1675
573,"ProxyKey644",300,1,50,1788
574,"ProxyKey690",300,1,50,1789
575,"ProxyKey2356",300,"",2,1791
576,"ProxyKey666",301,1,40,1793
577,"ProxyKey606",301,1,30,1799
578,"ProxyKey689",301,1,30,1794
579,"ProxyKey979",302,1,40,1793
580,"ProxyKey980",302,1,30,1792
581,"ProxyKey981",302,1,30,1794
582,"ProxyKey2423",302,"",1,1796
583,"ProxyKey667",306,1,60,1798
584,"ProxyKey590",306,1,40,1799
585,"ProxyKey473",307,1,50,1440
586,"ProxyKey474",307,1,15,1437
587,"ProxyKey475",307,1,35,1431
588,"ProxyKey183",308,1,100,1464
589,"ProxyKey184",309,1,100,1372
590,"ProxyKey201",310,1,100,1377
591,"ProxyKey185",311,1,50,2374
592,"ProxyKey22",311,1,50,2366
593,"ProxyKey186",312,1,70,584
594,"ProxyKey187",312,1,30,645
595,"ProxyKey188",313,"",2,1693
596,"ProxyKey189",313,1,100,1702
597,"ProxyKey388",314,"",2,1726
598,"ProxyKey458",314,1,100,1729
599,"ProxyKey2250",315,"",2,1783
600,"ProxyKey2251",315,1,50,1730
601,"ProxyKey2252",315,1,50,1703
602,"ProxyKey190",316,1,30,1702
603,"ProxyKey494",316,1,30,1729
604,"ProxyKey191",316,1,40,1298
605,"ProxyKey199",318,1,100,1318
606,"ProxyKey460",319,1,40,1318
607,"ProxyKey469",319,1,30,1702
608,"ProxyKey480",319,1,30,1729
609,"ProxyKey200",317,1,100,1298
610,"ProxyKey1021",320,1,100,2765
611,"ProxyKey1022",321,1,35,2765
612,"ProxyKey1023",321,1,65,1364
613,"ProxyKey23",322,1,100,2849
614,"ProxyKey24",322,"",2,2853
615,"ProxyKey31",323,1,100,3481
616,"ProxyKey105025",323,"",1,3542
617,"ProxyKey32",324,1,100,3490
618,"ProxyKey34",325,1,50,3517
619,"ProxyKey35",325,1,50,3526
620,"ProxyKey37",326,1,100,3565
621,"ProxyKey2253",327,1,50,3570
622,"ProxyKey2254",327,1,50,3571
623,"ProxyKey2350",328,1,100,3574
624,"ProxyKey2638",329,1,50,3573
625,"ProxyKey2639",329,1,50,3749
626,"ProxyKey38",330,1,50,3503
627,"ProxyKey39",330,"",1,3576
628,"ProxyKey40",330,1,50,3528
629,"ProxyKey41",331,1,30,3606
630,"ProxyKey42",331,1,30,3615
631,"ProxyKey43",331,1,40,3622
632,"ProxyKey44",331,"",1,3629
633,"ProxyKey46",332,1,30,3606
634,"ProxyKey47",332,1,30,3615
635,"ProxyKey48",332,1,40,3622
636,"ProxyKey50",332,"",2,3636
637,"ProxyKey75",333,1,100,3615
638,"ProxyKey77",333,"",2,3636
639,"ProxyKey51",334,1,100,3597
640,"ProxyKey52",335,1,40,3661
641,"ProxyKey53",335,1,30,3663
642,"ProxyKey54",335,1,30,3664
643,"ProxyKey73",335,"",1,3692
644,"ProxyKey55",336,1,30,3661
645,"ProxyKey56",336,1,50,3670
646,"ProxyKey71",336,1,20,3665
647,"ProxyKey36",337,1,30,3661
648,"ProxyKey1107",337,1,70,3670
649,"ProxyKey1108",337,"",1,3866
650,"ProxyKey2255",338,1,20,3666
651,"ProxyKey2256",338,1,40,3667
652,"ProxyKey2257",338,1,40,3668
653,"ProxyKey2258",338,"",1,3669
654,"ProxyKey57",339,1,100,3676
655,"ProxyKey59",339,"",1,3680
656,"ProxyKey60",340,1,100,3670
657,"ProxyKey61",340,"",1,3692
658,"ProxyKey62",341,1,50,3709
659,"ProxyKey65",341,1,50,3719
660,"ProxyKey67",342,1,50,3742
661,"ProxyKey68",342,1,50,3746
662,"ProxyKey69",343,1,100,3747
663,"ProxyKey70",344,1,100,321
664,"ProxyKey1816",345,1,60,3719
665,"ProxyKey1817",345,1,40,3721
666,"ProxyKey10524",346,1,100,3770
667,"ProxyKey10525",346,"",1,3781
668,"ProxyKey10526",347,1,50,417
669,"ProxyKey10527",347,1,50,123
670,"ProxyKey10528",347,"",1,4071
671,"ProxyKey10529",348,1,50,525
672,"ProxyKey10530",348,1,50,638
673,"ProxyKey10531",348,"",1,4071
674,"ProxyKey1148",349,1,50,3792
675,"ProxyKey1149",349,1,50,3787
676,"ProxyKey1150",350,1,30,3792
677,"ProxyKey1151",350,1,40,3787
678,"ProxyKey1152",350,1,30,3795
679,"ProxyKey1153",351,1,40,3795
680,"ProxyKey1154",351,1,30,524
681,"ProxyKey1155",351,1,30,636
682,"ProxyKey2456",352,1,25,528
683,"ProxyKey2457",352,1,25,529
684,"ProxyKey2458",352,1,25,639
685,"ProxyKey2459",352,1,25,640
686,"ProxyKey2460",352,"",1,4072
687,"ProxyKey1161",353,"",1,3914
688,"ProxyKey1162",353,1,50,3907
689,"ProxyKey1163",353,1,50,3902
690,"ProxyKey2259",354,"",1,3918
691,"ProxyKey2260",354,1,100,3909
692,"ProxyKey2261",354,"",2,3905
693,"ProxyKey2262",355,1,20,3915
694,"ProxyKey2263",355,"",2,3912
695,"ProxyKey2264",355,1,80,3909
696,"ProxyKey2265",356,1,20,1495
697,"ProxyKey2266",356,1,40,1496
