"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
132,"BetrayalBallistaLaserSightMetalPhys",2714,1143930880,[],4
133,"BetrayalBallistaBeamBloodPhys",2716,1143930880,[],4
134,"BetrayalBallistaLaserSightBloodPhys",2718,1143930880,[],4
135,"BetrayalRikerBeamCannon",2724,1140457472,[],4
136,"BetrayalCatarinaAntiBeam1",2728,1149861888,[46],4
137,"BetrayalCatarinaAntiBeam2",2729,1149861888,[46],4
138,"BetrayalCatarinaAntiBeam3",2730,1149861888,[46],4
139,"BetrayalCatarinaAntiBeam4",2731,1149861888,[46],4
140,"BetrayalCatarinaAntiBeam5",2732,1149861888,[46],4
141,"BetrayalCatarinaGraveyardBeam",2733,1148026880,[46],4
142,"BetrayalCatarinaSyndicateBeam1",2734,1149861888,[46],4
143,"BetrayalCatarinaSyndicateBeam2",2735,1149861888,[46],4
144,"BetrayalCatarinaSyndicateBeam3",2736,1149861888,[46],4
145,"BetrayalCatarinaSyndicateBeam4",2737,1149861888,[46],4
146,"BetrayalCatarinaSyndicateBeam5",2738,1149861888,[46],4
147,"BetrayalCatarinaSyndicateStasisBeam",2739,1149861888,[46],4
148,"BetrayalCatarinaBarrageBeam",2743,1149861888,[],4
149,"BetrayalBallistaBeamFireArrow",2752,1143930880,[],4
150,"BetrayalBallistaBeamBloodPhysArrow",2753,1143930880,[],4
151,"BetrayalCatarinaPointer",2754,0,[46],4
152,"StormBurstTeleportBeam",2773,1141473280,[],4
153,"DivineTempestFinalBeam",2779,1149861888,[],4
154,"DivineTempestZap",2780,1136361472,[],4
155,"SynthesisRefractionBeam",2783,1143521280,[],4
156,"SynthesisBallLightningBeam1",2790,1137180672,[],4
157,"SynthesisBallLightningBeam2",2791,1137180672,[],4
158,"SynthesisBallLightningBeam3",2792,1137180672,[],4
159,"SoulrendBeam",2793,1133084672,[],4
160,"SynthesisColdRendBeam",2806,1133084672,[],4
161,"SynthesisLightningBarrageBeam1",2808,1140457472,[],4
162,"SynthesisLightningBarrageBeam2",2809,1140457472,[],4
163,"SynthesisLightningBarrageBeam3",2810,1140457472,[],4
164,"SynthesisLightningBeamBlade",2813,1120403456,[],4
165,"SynthesisSpinningBeam",2817,1148026880,[],4
166,"SynthesisRainbowBridge",2829,1141473280,[47],4
167,"StormBurstInitialTeleportBeam",2856,1141473280,[],4
168,"SynthesisVolatileWrapBeam",2860,1135542272,[],4
169,"SynthesisTriggerBeam",2864,1148026880,[],4
170,"SynthesisTriggerBeamAim",2865,1140457472,[],4
171,"SynthesisBossTriggerBeam",2866,1148026880,[],4
172,"SynthesisDroneActivationBeam",2869,1132068864,[],4
173,"SynthesisDroneConnectionBeam",2870,1132068864,[],4
174,"SynthesisGolemPowerballBeam",2874,1140981760,[],4
175,"SynthesisBarrageBeam",2895,1142292480,[],4
176,"SynthesisLargeBarrageBeam",2896,1148846080,[],4
177,"SynthesisConcentratedBeam",2899,1147207680,[],4
178,"SynthesisGolemShockRifleBeam",2891,1143930880,[],4
179,"SynthesisGolemVolatileAbsorbBeam",2894,1133903872,[],4
180,"DivineTempestAutomatonZap",2901,1137180672,[],4
181,"SoulrendCelestialBeam",2909,1133084672,[],4
182,"SynthesisGuardianToDroneBeam",2910,1140981760,[],4
183,"SynthesisDroneToDroneBeam",2911,1147207680,[],4
184,"DivineTempestAutomatonFinalBeam",2919,1149861888,[],4
185,"DivineTempestCelestialFinalBeam",2923,1149861888,[],4
186,"DivineTempestCelestialZap",2781,1136361472,[],4
187,"SoulrendCelestialCatBeam",2932,1133084672,[],4
188,"ChainStrikeBeam",2994,1142292480,[],4
189,"TormentSpiritTetherBeam",2998,1148846080,[],4
190,"LegionKaruiSergeantSnipeBeam",3018,1148026880,[],4
191,"LegionTemplarSkyBeamBeam",3042,1140457472,[],4
192,"LegionKaruiRainSnipeBeam",3088,1140457472,[],4
193,"LegionLioneyeRetractBeam",3153,1143111680,[],4
194,"LegionTemplarHolyBlastBigBeam",3160,1149861888,[],4
195,"LegionTemplarHolyBlastZap",3161,1140457472,[],4
196,"LegionTemplarBossShieldBeam",3192,1141473280,[],4
197,"LegionVaalSoulrendBeam",3194,1133084672,[],4
198,"LegionLasso",3197,1142292480,[],4
199,"GraveyardAltarBeam",3270,1149861888,[],4
200,"ConduitSigilRedAttachBeam",3346,1140457472,[],4
201,"ConduitSigilRedBeamEffect",3348,1140457472,[],4
202,"ArcCelestial",3360,1137180672,[],4
203,"BlightLightningArc",3382,1140733051,[],4
204,"BlightLightningBeamCannon",3387,1143930880,[],4
205,"BlightIceSiphonBeam",3393,1133903872,[],4
206,"BlightPathVariation1",3406,1120403456,[],4
207,"BlightPathVariation2",3407,1120403456,[],4
208,"BlightPathVariation3",3408,1120403456,[],4
209,"BlightPathVariation4",3409,1120403456,[],4
210,"BlightPathVariation5",3410,1120403456,[],4
211,"BlightPathVariation6",3411,1120403456,[],4
212,"BlightPathVariation7",3412,1120403456,[],4
213,"BlightPathVariation8",3413,1120403456,[],4
214,"BlightPathVariation9",3414,1120403456,[],4
215,"BlightPathVariation10",3415,1120403456,[],4
216,"SkitterbotDetonateMinesBeam",3438,1133903872,[],4
217,"BlightSummonedCopterBeam",3465,1140457472,[],4
218,"BlightCassiaTowerBeam",3468,1143930880,[],4
219,"BlightIceMonsterSacrificeBeam",3484,1128792064,[],4
220,"AtlasExileBoss1SpammableBeam",3501,1142292480,[],4
221,"AtlasExileBoss1RuneBeam",3505,1142292480,[],4
222,"CrusaderInfluenceMageguardBeam",3530,1142292480,[],4
223,"CrusaderInfluenceBallLightningBeam",3531,1125515264,[],4
224,"CrusaderInfluenceArcaneOrbBeam",3533,1139638272,[],4
225,"AtlasExileOrionFusionBeam",3548,1147207680,[],4
226,"AtlasExileOrionNukeBeam",3549,1147207680,[],4
227,"EnsnaringArrowTetheringBeam",3571,1133903872,[],4
228,"EnsnaringArrowTetheringBeamDemonic",3573,1133903872,[],4
229,"MetamorphosisBeam1",3575,1139638272,[51],4
230,"MetamorphosisBeam2",3576,1139638272,[51],4
231,"MetamorphosisBeam3",3577,1139638272,[51],4
232,"ArcCurved",2141,1140733051,[],4
233,"OfferingDefensiveSoulBeam",3693,1149452288,[],4
234,"OfferingOffensiveSoulBeam",3694,1149452288,[],4
235,"OfferingSpiritSoulBeam",3695,1149452288,[],4
236,"OfferingBloodSoulBeam",3696,1149452288,[],4
237,"AtlasExileOrionBeamBombChargeBeam",3704,1147207680,[],4
238,"AtlasExileOrionBeamBombBeam",3705,1143930880,[],4
239,"AtlasQuestKIracBeam",3747,1160708096,[],4
240,"AfflictionBossFinalBlackHoleBeam",3807,1153138688,[],4
241,"AfflictionModBeam",3808,1145569280,[],4
242,"AfflictionReflectionBeam",3830,1140457472,[],4
243,"AfflictionLightningBossGigaBallBeam",3846,1152319488,[],4
244,"AfflictionModBeamFire",3857,1145569280,[],4
245,"AfflictionModBeamCold",3858,1145569280,[],4
246,"ChannelledRuneSkillBeam",3863,1133903872,[],4
247,"AfflictionModBeamLightning",3867,1145569280,[],4
248,"AfflictionNoodleBeam1",3892,1140457472,[],4
249,"AfflictionNoodleBeam2",3893,1140457472,[],4
250,"AfflictionNoodleBeam3",3894,1140457472,[],4
251,"AfflictionNoodleBeam4",3895,1140457472,[],4
252,"AfflictionNoodleBeam5",3896,1140457472,[],4
253,"AfflictionNoodleBeam6",3897,1140457472,[],4
254,"AfflictionBossLightningBeam1",3921,1140457472,[],4
255,"AfflictionBossLightningBeam2",3922,1140457472,[],4
256,"AfflictionBossLightningBeam3",3923,1140457472,[],4
257,"AfflictionBossLightningBeam4",3924,1140457472,[],4
258,"AfflictionBossLightningBeam5",3925,1140457472,[],4
259,"AfflictionBossLightningBeam6",3926,1140457472,[],4
260,"AfflictionBossLightningBeam7",3927,1140457472,[],4
261,"AfflictionBossLightningBeam8",3928,1140457472,[],4
262,"AfflictionBossLightningBeam9",3929,1140457472,[],4
263,"AfflictionBossLightningBeam10",3930,1140457472,[],4
264,"StormBrandTetherBeam",3978,1140457472,[],4
265,"ChannelledRuneSkillGoreMicroBeam",3988,1133903872,[],4
266,"LightningWingsMTXBeam",3989,1149452288,[],4
267,"HarvestPipe",4015,1128792064,[53],4
268,"LightningWingsMTXBeam2",4029,1149452288,[],4
269,"TriggerSigilAttachBeam",4035,1140457472,[],4
270,"SpiritualCryDoubleBeam",4051,1142292480,[],4
271,"PenanceSigilAttachBeam",4076,1140457472,[],4
272,"PenanceBrandChargeBeam",4080,1140457472,[],4
273,"HarvestRavenBossBeam",4129,1137180672,[],4
274,"IntimidatingCryChargeConsumeBeam",4171,1120403456,[],4
275,"AncestralCryChargeConsumeBeam",4172,1120403456,[],4
276,"SeismicCryChargeConsumeBeam",4173,1120403456,[],4
277,"RallyingCryChargeConsumeBeam",4174,1120403456,[],4
278,"InfernalCryChargeConsumeBeam",4175,1120403456,[],4
279,"WinterSigilAttachBeam",4182,1140457472,[],4
280,"HarvestCatBossVineTrapBeam",4233,1132068864,[],4
281,"HarvestHellionGodzillaBeam",4222,1133903872,[],4
282,"HarvestSquidBallLightningBeam",4238,1125187584,[],4
283,"HarvestSquidBallLightningGroundBeam",4239,1125187584,[],4
284,"HarvestSquidNoodleBeam1",4240,1140457472,[],4
285,"HarvestSquidNoodleBeam2",4241,1140457472,[],4
286,"HarvestSquidNoodleBeam3",4242,1140457472,[],4
287,"HarvestSquidNoodleBeam4",4243,1140457472,[],4
288,"RallyingCryChargeConsumeBeamCelestial",4252,1120403456,[],4
289,"InfernalCryChargeConsumeBeamCelestial",4253,1120403456,[],4
290,"WinterBrandChargeBeam",4261,1128792064,[],4
291,"HarvestAdjacencyVine1",4264,1126170624,[],4
292,"HarvestAdjacencyVine2",4265,1126170624,[],4
293,"HarvestAdjacencyVine3",4266,1126170624,[],4
294,"HarvestAdjacencyVine4",4267,1126170624,[],4
295,"BrandDetonateCastBeam",4301,1133903872,[],4
296,"HarvestTreePlayerBeam1",4315,1145569280,[53],4
297,"HarvestTreePlayerBeam2",4316,1145569280,[53],4
298,"HarvestTreePlayerBeam3",4317,1145569280,[53],4
299,"HarvestTreePlayerBeam4",4318,1145569280,[53],4
300,"HarvestTreePlayerBeam5",4319,1145569280,[53],4
301,"HarvestTreePlayerBeam6",4320,1145569280,[53],4
302,"HarvestTreePlayerBeam7",4321,1145569280,[53],4
303,"HarvestTreePlayerBeam8",4322,1145569280,[53],4
304,"HarvestTreePlayerBeam9",4323,1145569280,[53],4
305,"HarvestTreePlayerBeam10",4324,1145569280,[53],4
306,"HarvestTreePlayerBeam11",4325,1145569280,[53],4
307,"HarvestTreePlayerBeam12",4326,1145569280,[53],4
308,"HarvestRootPath",4341,1133903872,[53],4
309,"HeistTemplarCasterBallLightningBeam",4411,1133903872,[],4
310,"HeistTemplarCasterBallLightningGroundBeam",4412,1125187584,[],4
311,"CryWolfWarcryConsumeBeam",4415,1120403456,[],4
312,"SpiritualCryDoubleBeamCryWolf",4421,1142292480,[],4
313,"BreachLightningOrbBeam",4429,1125187584,[],4
314,"SpiritualCryDoubleBeamCelestial",4442,1142292480,[],4
315,"IntimidatingCryChargeConsumeBeamCelestial",4446,1120403456,[],4
316,"AncestralCryChargeConsumeBeamCelestial",4447,1120403456,[],4
317,"SeismicCryChargeConsumeBeamCelestial",4448,1120403456,[],4
318,"DisintegrateBeam",4484,1134755840,[],4
319,"BarghestTailLaserBeam",4498,1120403456,[],4
320,"BreachLightningBeamNew",4505,1120403456,[],4
321,"HeistCultistLightningBeam",4527,1140457472,[],4
322,"HeistEngineerBridge1",4530,1130430464,[],4
323,"HeistEngineerBridge2",4531,1137999872,[],4
324,"HeistEngineerBridge3",4532,1142865920,[],4
325,"HeistEngineerBridge4",4533,1146306560,[],4
326,"HeistEngineerBridge5",4534,1149493248,[],4
327,"HeistEngineerBridge6",4535,1151213568,[],4
328,"HeistEngineerBridge7",4536,1152933888,[],4
329,"HeistEngineerBridgeBuildingBeam1",4548,1153138688,[],4
330,"HeistEngineerBridgeBuildingBeam2",4549,1153138688,[],4
331,"HeistEngineerBridgeBuildingBeam3",4550,1153138688,[],4
332,"HeistEngineerBridgeBuildingBeam4",4551,1153138688,[],4
333,"HeistEngineerBridgeBuildingBeam5",4552,1153138688,[],4
334,"HeistEngineerBridgeBuildingBeam6",4553,1153138688,[],4
335,"HeistEngineerBridgeBuildingBeam7",4554,1153138688,[],4
336,"SteelStealBeamEffect1",4556,1140457472,[],4
337,"SteelStealBeamEffect2",4557,1140457472,[],4
338,"SteelStealBeamEffect3",4558,1140457472,[],4
339,"SteelStealBeamEffect4",4559,1140457472,[],4
340,"DeathWishBeam",4561,1133903872,[],4
341,"HeistAlarmDoorLaserBeam",4564,1128792064,[],4
342,"HeistRobotSpiderLaser",4584,1144750080,[],4
343,"SteelStealSpendBeamEffect1",4623,1140457472,[],4
344,"SteelStealSpendBeamEffect2",4624,1140457472,[],4
345,"SteelStealSpendBeamEffect3",4625,1140457472,[],4
346,"SteelStealSpendBeamEffect4",4626,1140457472,[],4
347,"HeistDroneDragonBreath",4629,1132068864,[],4
348,"HeistMilitaryPolearmMinibossDashBeam",4640,1139638272,[],4
349,"HeistMilitaryPolearmMinibossDashBeam2",4641,1139638272,[],4
350,"HeistMilitaryPolearmMinibossDashBeam3",4642,1139638272,[],4
351,"HeraldOfAshArmBeam",4648,1117126656,[],4
352,"HeraldOfThunderArmBeam",4649,1117126656,[],4
353,"HeraldOfIceArmBeam",4650,1117126656,[],4
354,"HeraldOfPurityArmBeam",4651,1117126656,[],4
355,"HeraldOfAgonyArmBeam",4652,1117126656,[],4
356,"BallLightningBeamAutomaton",4664,1133084672,[],4
357,"BallLightningGroundBeamAutomaton",4665,1133084672,[],4
358,"HeistRobotHoundEyeLaserBeam",4678,1137180672,[],4
359,"HeistTripwireLaser",4683,1128792064,[],4
360,"DisintegrateFinalBeam",4700,1149452288,[],4
361,"HeistRobotStormcallerShockRifleBeam",4709,1148846080,[],4
362,"HeistRobotPyreKnightSpamBeam",4704,1142292480,[],4
363,"HeistRobotPyreKnightMegaBeam",4705,1149861888,[],4
364,"HeistRobotPyreKnightSweepBeam",4714,1140457472,[],4
365,"HeistCultistSummonedPylonBeam",4721,1140457472,[],4
366,"HeistDanaiSweepLightningBeam",4739,1140457472,[],4
367,"HeistThugGhostRiderChain",4751,1142292480,[],4
368,"HeistThugEnsnaringArrowTetheringBeam",4750,1133903872,[],4
369,"HeistRobotBossBallBeam",4756,1140457472,[],4
370,"HeistRobotBossMagneticTendrils",4761,1150681088,[],4
371,"HeistRobotBossAimBeam",4782,1143930880,[],4
372,"HeistRobotBossBlastBeam",4783,1143930880,[],4
373,"HeistFreidrichBloodBeam",4882,1143930880,[],4
374,"HeistFreidrichBloodBeamPool",4883,1143930880,[],4
375,"HeistFreidrichBloodBeam2",4893,1143930880,[],4
376,"HeistFreidrichBloodBeam3",4894,1143930880,[],4
377,"HeistFreidrichBloodBeam4",4895,1143930880,[],4
378,"HeistFreidrichBloodBeam5",4896,1143930880,[],4
379,"HeistFreidrichBloodBeam6",4897,1143930880,[],4
380,"HeistFreidrichBloodBeam7",4898,1143930880,[],4
381,"HeistFreidrichBloodBeamPool2",4899,1143930880,[],4
382,"HeistFreidrichBloodBeamPool3",4900,1143930880,[],4
383,"HeistFreidrichBloodBeamPool4",4901,1143930880,[],4
384,"HeistFreidrichBloodBeamPool5",4902,1143930880,[],4
385,"HeistFreidrichBloodBeamPool6",4903,1143930880,[],4
386,"HeistFreidrichBloodBeamPool7",4904,1143930880,[],4
387,"DisintegrateBeamAutomaton",4918,1134755840,[],4
388,"DisintegrateFinalBeamAutomaton",4921,1149452288,[],4
389,"BrutalPirateLordScorchBeam",4964,1136361472,[],4
390,"VilentaRageBeamFire1",4977,1143111680,[],4
391,"VilentaRageBeamFire2",4978,1143111680,[],4
392,"VilentaRageBeamFire3",4979,1143111680,[],4
393,"VilentaRageBeamFire4",4980,1143111680,[],4
394,"IceSaplingBallReturnBeam",4987,1143930880,[],4
395,"IceSaplingDeathBeam",4990,1150681088,[],4
396,"IceSaplingChargeBeam",4993,1141063680,[],4
397,"IceSaplingBallConnectorBeam",4997,1133903872,[],4
398,"ArchitectBloodBeamRitual",5000,1148846080,[],4
399,"WaterDjinnBeam",5013,1147207680,[],4
400,"VilentaBeamFire",5029,1140785152,[],4
401,"VampiricIconBeam",5067,1140457472,[],4
402,"IceSaplingRitualBeam",5078,1135214592,[],4
403,"RitualDischargeBeamFire",5079,1143930880,[],4
404,"RitualDischargeBeamCold",5080,1143930880,[],4
405,"RitualDischargeBeamLightning",5081,1143930880,[],4
406,"RitualGrowBeam",5092,1140457472,[],4
407,"RitualChaosGreenVines",5093,1132068864,[],4
408,"MavenFBBBeam",5100,1147207680,[],4
409,"MavenMapSpaceVines",5106,1132068864,[],4
410,"MavenMapHealBeam",5107,1137180672,[],4
411,"MavenMapInfusedWeaponBeam",5109,1137180672,[],4
412,"MavenMapDamageReductionBeam",5110,1120403456,[],4
413,"MavenMapSpaceChargeBeam",5114,1120403456,[],4
414,"SeawitchLightningBeamStandalone",5115,1140457472,[],4
415,"ReaperWraithSlowingChainsBeam",5117,1132068864,[],4
416,"ThaumaturgistGrowBeam",5121,1135542272,[],4
417,"RitualLightningOrbBeam",5122,1145569280,[],4
418,"MavenMapGuardBeam",5130,1137180672,[],4
419,"MavenBrainPhaseBeam",5159,1150681088,[],4
420,"MavenSweepBeam",5156,1137180672,[],4
421,"RitualEnergyShieldBeam",5165,1143930880,[],4
422,"MavenMapBeamOrb",5175,1137180672,[],4
423,"RitualLightningBallTelegraphBeam",5196,1145569280,[],4
424,"UltimatumMonsterSpawnBeam",5198,1145569280,[57],4
425,"RainOfSporesVineBeamCelestial",5204,1133903872,[],4
426,"UltimatumGolemFireBeam",5205,1140457472,[],4
427,"UltimatumGolemFireBeamRuin",5206,1140457472,[],4
428,"UltimatumWraithIceBeam",5207,1140457472,[],4
429,"BloodTendrilsBeam",5236,1140457472,[],4
430,"TrialmasterTether",5246,1135542272,[57],4
431,"SpikeSlamSpikeBeamVerdant",5249,1133903872,[],4
432,"SpikeSlamSpikeBeamEmpoweredVerdant",5250,1133903872,[],4
433,"UltimatumGolemColdBeam",5251,1140457472,[],4
434,"UltimatumGolemLightningBeam",5252,1140457472,[],4
435,"UltimatumGolemChaosBeam",5253,1140457472,[],4
436,"UltimatumSpiderCycloneBeam1",5265,1140457472,[],4
437,"UltimatumSpiderCycloneBeam2",5266,1140457472,[],4
438,"UltimatumSpiderCycloneBeam1Ruin",5267,1140457472,[],4
439,"UltimatumSpiderCycloneBeam2Ruin",5268,1140457472,[],4
440,"BloodScytheBeam",5282,1137180672,[],4
441,"RainOfSporesVineBeamOblivion",5290,1133903872,[],4
442,"OfferingSpiritSoulBeamCelestial",5330,1149452288,[],4
443,"DemonSpiderWebBeam",5332,1137180672,[],4
444,"WebEnsnaringArrowTetheringBeam",5334,1133903872,[],4
445,"UltimatumGoliathOrbBeam",5409,1137180672,[],4
446,"UltimatumCrystalTotemBeam",5419,1133903872,[],4
447,"UltimatumGoliathOrbBeamRuin",5428,1137180672,[],4
448,"BloodTendrilsBeamLite",5481,1140457472,[],4
449,"DivineCryChargeConsumeBeam",5519,1120403456,[],4
450,"OfferingOffensiveSoulBeamCelestial",5523,1149452288,[],4
451,"OfferingDefensiveSoulBeamCelestial",5525,1149452288,[],4
452,"OfferingBloodSoulBeamCelestial",5527,1149452288,[],4
453,"ExpeditionExplosiveFuse",5488,1140457472,[58],4
454,"PrismaticRainLightningBeam",5536,1134723072,[],4
455,"ExpeditionApparitionColdBeam",5564,1145569280,[],4
456,"ChainStrikeBeamStygian",5574,1142292480,[],4
457,"StormCloudBeamDemonic",5581,1140457472,[],4
458,"BloodTendrilsBeamTranscendence",5607,1140457472,[],4
459,"BloodTendrilsBeamLiteTranscendence",5608,1140457472,[],4
460,"ExpeditionApparitionBeam",5611,1148846080,[],4
461,"ExpeditionArmourBeam",5613,1145569280,[],4
462,"ExpeditionArmourOrbThrow",5409,1137180672,[],4
463,"ExpeditionApparitionSummonOrbEffect",5619,1126367232,[],4
464,"MercurialCasterEnrageBeam",5631,1140457472,[],4
465,"ExpeditionMedvedHealBeam",5671,1143930880,[],4
466,"ReaperUltimateTeleportBeam",5676,1140457472,[],4
467,"ExpeditionMedvedEnrageBeam",5677,1140457472,[],4
468,"ExpeditionOlrothLightCageBeam",5716,1148846080,[],4
