"rownum","BaseItemType","i32","i32"
367,1397,110,217
368,1398,125,217
369,1838,120,270
370,1440,120,200
371,134,55,62
372,805,110,217
373,822,85,160
374,1320,100,62
375,682,110,131
376,405,70,131
377,542,110,131
378,848,100,160
379,2090,0,269
380,404,80,0
381,409,90,131
382,1559,110,131
383,127,90,0
384,133,70,62
385,1971,0,0
386,1970,0,0
387,1969,0,0
388,151,0,0
389,434,200,200
390,530,0,0
391,1908,320,411
392,1913,180,272
393,1912,150,189
394,1903,130,91
395,1902,100,133
396,1905,80,52
397,1910,80,161
398,1907,230,244
399,1904,80,52
400,1906,250,184
401,1909,180,272
402,369,100,0
403,316,60,0
404,185,40,0
405,1884,320,411
406,1890,180,272
407,1889,150,189
408,1878,100,133
409,1879,130,91
410,1881,80,52
411,1887,80,161
412,1883,230,244
413,1880,80,52
414,1882,250,184
415,1885,180,272
416,1936,180,0
417,1937,180,0
418,1938,130,0
419,1940,80,0
420,1939,80,0
421,1941,250,0
422,1942,210,0
423,599,150,0
424,120,15,62
425,1944,180,340
426,1943,130,145
427,1946,80,100
428,1945,80,100
429,1947,250,275
430,1948,275,407
431,1380,320,411
432,1389,180,272
433,670,130,0
434,672,80,0
435,674,160,0
436,671,80,0
437,673,250,0
438,1387,180,272
439,1384,150,189
440,1388,180,0
441,1385,100,91
442,1375,130,133
443,1377,80,52
444,1386,80,161
445,1379,230,244
446,1376,80,52
447,1378,250,184
448,841,150,0
449,836,100,0
450,838,80,0
451,840,110,0
452,837,80,0
453,839,250,0
454,323,160,131
455,322,150,131
456,321,160,131
457,1733,320,650
458,1959,175,234
459,1810,130,145
460,1812,80,100
461,1815,190,340
462,1811,80,100
463,1813,250,275
464,72,70,97
465,571,250,407
466,141,85,131
467,252,110,88
468,251,70,42
469,177,90,62
470,250,70,42
471,249,215,136
472,60,50,62
473,59,50,0
474,1676,0,0
475,1674,0,0
476,1670,0,0
477,1672,0,0
478,1671,0,0
479,1673,0,0
480,1675,0,0
481,510,320,510
482,143,195,131
483,1962,150,0
484,248,110,88
485,247,70,42
486,170,175,200
487,246,70,42
488,245,215,136
489,850,0,0
490,358,0,0
491,1635,0,0
492,1637,0,0
493,717,320,411
494,721,180,272
495,728,180,272
496,1454,180,478
497,735,150,189
498,712,130,133
499,714,80,52
500,722,80,161
501,716,230,244
502,713,80,52
503,715,250,184
504,1816,180,0
505,669,220,0
506,667,150,0
507,668,120,0
508,76,65,97
509,609,65,0
510,144,15,28
511,1797,640,489
512,1805,300,377
513,1799,200,266
514,1800,260,181
515,1802,160,106
516,1806,160,322
517,1804,360,544
518,1801,160,106
519,1803,500,370
520,1798,460,489
521,1877,0,200
522,461,240,200
523,117,90,200
524,517,160,303
525,760,190,0
526,938,0,0
527,937,0,0
528,936,0,0
529,935,0,0
530,934,0,0
531,933,0,0
532,932,0,0
533,757,175,165
534,1830,100,0
535,1540,80,97
536,190,0,0
537,189,0,0
538,188,0,0
539,187,0,0
540,211,0,0
541,210,0,0
542,209,0,0
543,208,0,0
544,207,0,0
545,206,0,0
546,201,0,0
547,200,0,0
548,199,0,0
549,198,0,0
550,272,0,305
551,271,0,305
552,270,0,200
553,269,0,200
554,1741,0,0
555,1742,0,0
556,1744,0,0
557,1746,0,0
558,1745,0,0
559,1747,0,0
560,1850,180,338
561,1575,110,234
562,879,0,0
563,880,0,0
564,874,0,0
565,876,0,0
566,878,0,0
567,875,0,0
568,877,0,0
569,1428,160,165
570,1299,110,131
571,1430,130,0
572,1432,80,0
573,1431,80,0
574,1433,250,0
575,122,40,62
576,742,210,200
577,549,130,113
578,551,80,65
579,550,80,65
580,552,250,229
581,775,300,407
582,327,110,88
583,329,70,42
584,328,70,42
585,331,0,338
586,330,215,136
587,332,100,407
588,759,190,0
589,430,190,200
590,615,90,97
591,1531,0,0
592,1530,0,0
593,1529,0,0
594,1507,0,0
595,1506,0,0
596,513,175,165
597,1321,150,97
598,74,130,97
599,776,130,0
600,1364,175,0
601,1495,130,0
602,1497,80,0
603,1496,80,0
604,1498,250,0
605,1621,640,0
606,1625,360,0
607,1623,300,0
608,1624,200,0
609,1617,260,0
610,1619,160,0
611,1626,160,0
612,1622,460,0
613,1618,160,0
614,1620,500,0
615,394,0,0
616,390,0,0
617,1650,0,0
618,1643,0,0
619,762,190,0
620,83,225,165
621,1960,120,166
622,81,200,0
623,312,80,0
624,311,80,0
625,310,80,0
626,309,80,0
627,459,190,200
628,1248,320,411
629,1256,180,272
630,1257,180,272
631,1729,180,0
632,1262,150,189
633,1258,180,0
634,1254,100,91
635,1250,130,133
636,1252,80,52
637,1259,80,161
638,1249,230,244
639,1251,80,52
640,1253,250,184
641,1278,640,821
642,1287,360,544
643,1731,360,0
644,1286,300,377
645,1288,360,0
646,1284,200,181
647,1280,260,266
648,1282,160,106
649,1285,160,322
650,1279,460,489
651,1281,160,106
652,1283,500,370
653,70,75,165
654,443,0,0
655,445,0,0
656,444,0,0
657,446,0,0
658,202,130,165
659,1510,0,0
660,1512,0,0
661,1511,0,0
662,1513,0,0
663,79,90,0
664,255,300,510
665,341,190,338
666,163,220,338
667,300,180,338
668,1437,320,0
669,314,200,338
670,1533,150,165
671,240,0,0
672,236,130,113
673,219,95,113
674,232,0,0
675,228,0,0
676,223,130,113
677,215,120,113
678,1494,320,0
679,239,0,0
680,235,80,65
681,220,60,65
682,231,0,0
683,227,0,0
684,224,80,65
685,214,80,65
686,175,150,131
687,406,110,200
688,334,150,338
689,238,0,0
690,234,80,65
691,218,60,65
692,230,0,0
693,226,0,0
694,222,80,65
695,213,80,65
696,237,0,0
697,233,250,229
698,217,190,229
699,229,0,0
700,225,0,0
701,221,250,229
702,212,240,229
703,216,335,0
704,1987,0,0
705,1739,150,0
706,1989,0,330
707,1990,0,0
708,1992,0,0
709,1991,0,0
710,1993,0,0
711,857,0,0
712,852,0,0
713,854,0,0
714,856,0,0
715,853,0,0
716,855,0,0
717,1316,130,113
718,1318,80,65
719,1317,80,65
720,1319,250,229
721,864,0,0
722,859,0,0
723,861,0,0
724,863,0,0
725,860,0,0
726,862,0,0
727,1532,150,0
728,689,80,0
729,1578,170,337
730,119,70,62
731,186,0,0
732,280,180,200
733,761,190,0
734,2001,320,411
735,2003,180,272
736,2002,180,272
737,2004,150,189
738,1996,130,91
739,1995,100,133
740,1998,80,52
741,2006,80,161
742,2000,230,244
743,1997,80,52
744,1999,250,184
745,763,260,510
746,156,0,0
747,149,35,50
748,771,50,97
749,598,150,0
750,773,40,97
751,871,0,0
752,872,0,0
753,866,0,0
754,868,0,0
755,870,0,0
756,867,0,0
757,869,0,0
758,176,0,0
759,303,160,131
760,174,0,0
761,363,310,510
762,1700,0,0
763,684,100,0
764,686,80,0
765,1829,280,0
766,688,310,0
767,685,80,0
768,687,250,0
769,537,0,303
770,138,155,338
771,421,190,338
772,420,190,338
773,416,130,113
774,460,150,200
775,418,80,65
776,171,160,131
777,417,80,65
778,419,250,229
779,1523,130,160
780,1525,80,110
781,1524,80,110
782,1526,250,300
783,148,25,50
784,1723,130,0
785,1725,80,0
786,1722,230,0
787,1724,80,0
788,1726,250,0
789,743,320,411
790,709,180,272
791,1493,180,0
792,736,150,189
793,730,130,133
794,732,80,52
795,710,80,161
796,734,230,244
797,731,80,52
798,733,250,184
799,315,0,0
800,436,0,0
801,437,0,0
802,447,0,0
803,435,0,0
804,195,0,0
805,194,140,165
806,197,125,97
807,191,75,97
808,780,100,113
809,782,80,65
810,784,230,303
811,781,80,65
812,783,250,229
813,890,180,0
814,634,80,0
815,1658,0,0
816,1656,0,0
817,1652,0,0
818,1654,0,0
819,1653,0,0
820,1655,0,0
821,1657,0,0
822,693,100,0
823,695,80,0
824,694,80,0
825,696,250,0
826,698,30,0
827,697,30,0
828,597,150,0
829,84,0,0
830,569,320,650
831,500,0,0
832,493,0,0
833,495,0,0
834,494,0,0
835,496,0,0
836,931,190,405
837,562,220,40
838,413,0,0
839,414,0,0
840,412,0,0
841,641,0,0
842,643,0,0
843,645,0,0
844,642,0,0
845,644,0,0
846,85,0,0
847,1469,640,821
848,628,0,0
849,1484,360,544
850,1702,360,0
851,1477,300,377
852,1489,200,181
853,1463,260,266
854,1465,160,106
855,1492,160,322
856,1472,460,489
857,1464,160,106
858,1466,500,370
859,1298,270,650
860,1522,300,580
861,142,85,131
862,1808,185,338
863,1560,160,0
864,1542,80,165
865,346,130,88
866,348,80,42
867,172,70,62
868,1807,230,0
869,347,80,42
870,349,250,136
871,596,150,0
872,431,100,97
873,1588,320,411
874,1598,180,272
875,1600,180,272
876,1596,150,189
877,1590,100,91
878,1591,130,133
879,1593,80,52
880,1599,80,161
881,1589,230,244
882,1594,80,52
883,1592,250,184
884,2049,0,476
885,2050,0,234
886,2045,130,166
887,2047,80,97
888,1963,80,200
889,2046,80,97
890,2048,250,338
891,497,0,0
892,481,0,0
893,483,0,0
894,482,0,0
895,484,0,0
896,1639,0,0
897,1641,0,0
898,1640,0,0
899,1642,0,0
900,1645,0,0
901,1647,0,0
902,1646,0,0
903,1648,0,0
904,319,0,0
905,318,0,0
906,317,0,0
907,69,55,97
908,1300,0,0
909,1315,210,338
910,1303,0,0
911,1305,0,0
912,1304,0,0
913,1306,0,0
914,561,290,407
915,407,125,165
916,1337,130,113
917,1339,80,65
918,1341,160,303
919,1338,80,65
920,1340,250,229
921,1518,290,0
922,1817,100,0
923,1818,130,145
924,1820,80,100
925,1819,80,100
926,1821,250,275
927,1424,130,0
928,1426,80,0
929,1425,80,0
930,1427,250,0
931,1769,320,244
932,1778,180,272
933,1777,150,189
934,1771,100,133
935,1772,130,91
936,1773,80,52
937,1782,80,161
938,1776,180,272
939,1770,230,411
940,1774,80,52
941,1775,250,184
942,440,390,510
943,356,0,0
944,477,130,113
945,479,80,65
946,478,80,65
947,480,250,229
948,629,0,0
949,283,0,0
950,1876,0,653
951,162,270,338
952,94,220,0
953,462,130,88
954,464,80,42
955,167,175,131
956,718,80,97
957,463,80,42
958,465,250,136
959,1978,0,0
960,790,0,0
961,785,0,0
962,787,0,0
963,789,0,0
964,786,0,0
965,788,0,0
966,630,0,0
967,1958,0,236
968,646,0,234
969,648,0,131
970,650,0,0
971,1955,100,0
972,647,0,131
973,649,0,441
974,616,100,0
975,1291,180,338
976,1307,180,338
977,1335,160,165
978,633,0,0
979,661,0,331
980,663,0,155
981,665,0,0
982,662,0,155
983,664,0,504
984,305,0,0
985,567,150,165
986,432,160,200
987,2015,640,821
988,2016,300,377
989,2010,260,181
990,2009,200,266
991,2012,160,106
992,2017,160,322
993,2014,460,489
994,2011,160,106
995,2013,500,370
996,756,175,165
997,155,70,50
998,1417,130,0
999,1419,80,0
1000,1421,320,580
1001,1418,80,0
1002,1420,250,0
1003,666,180,272
1004,80,200,0
1005,415,60,97
1006,1263,320,411
1007,1271,180,272
1008,1272,180,272
1009,1730,180,0
1010,1277,150,189
1011,1273,180,0
1012,1269,100,91
1013,1265,130,133
1014,1267,80,52
1015,1274,80,161
1016,1264,230,244
1017,1266,80,52
1018,1268,250,184
1019,564,320,510
1020,161,280,480
1021,86,220,0
1022,814,210,200
1023,342,130,113
1024,344,80,65
1025,166,120,131
1026,1764,180,0
1027,343,80,65
1028,345,250,229
1029,429,200,338
1030,1350,80,165
1031,1374,100,0
1032,1932,180,338
1033,1931,210,338
1034,1935,150,235
1035,1926,130,145
1036,1928,80,100
1037,1927,80,100
1038,1929,250,275
1039,1930,210,407
1040,799,320,411
1041,834,180,272
1042,912,180,272
1043,892,150,189
1044,916,100,91
1045,899,130,133
1046,901,80,52
1047,831,80,161
1048,68,95,97
1049,903,230,244
1050,900,80,52
1051,902,250,184
1052,509,320,407
1053,498,0,0
1054,485,0,0
1055,487,0,0
1056,486,0,0
1057,488,0,0
1058,304,180,407
1059,1783,320,244
1060,1792,180,272
1061,1791,150,189
1062,1785,100,133
1063,1786,130,91
1064,1788,80,52
1065,1796,80,161
1066,1790,180,272
1067,1784,230,411
1068,1787,80,52
1069,1789,250,184
1070,67,65,97
1071,66,65,97
1072,591,150,165
1073,707,100,91
1074,536,220,407
1075,354,0,0
1076,1365,0,0
1077,1367,0,0
1078,1366,0,0
1079,1368,0,0
1080,154,0,0
1081,1290,0,0
1082,1564,130,0
1083,1566,80,0
1084,1567,80,0
1085,1565,250,0
1086,1293,0,0
1087,1295,0,0
1088,1297,0,0
1089,1294,0,0
1090,1296,0,0
1091,2024,320,411
1092,2026,180,272
1093,2025,180,272
1094,2027,150,189
1095,2019,130,91
1096,2018,100,133
1097,2021,80,52
1098,2029,80,161
1099,2023,230,244
1100,2020,80,52
1101,2022,250,184
1102,750,0,0
1103,744,0,0
1104,746,0,0
1105,724,0,0
1106,726,0,0
1107,725,0,0
1108,748,0,0
1109,720,100,0
1110,745,0,0
1111,747,0,0
1112,1354,150,0
1113,65,30,97
1114,64,0,0
1115,95,50,97
1116,1580,170,160
1117,1443,130,145
1118,1445,80,100
1119,1444,80,100
1120,1446,250,275
1121,147,20,50
1122,123,25,62
1123,595,150,0
1124,411,115,97
1125,538,0,0
1126,1243,130,113
1127,1245,80,65
1128,1242,160,165
1129,1244,80,65
1130,1246,250,229
1131,1451,50,0
1132,1581,170,280
1133,1447,80,0
1134,1449,80,0
1135,1448,80,0
1136,1450,250,0
1137,1519,0,420
1138,608,320,0
1139,515,150,0
1140,380,130,0
1141,382,80,0
1142,173,175,0
1143,381,80,0
1144,383,250,0
1145,594,150,0
1146,1516,150,0
1147,449,130,88
1148,451,80,42
1149,450,80,42
1150,452,250,136
1151,1438,320,0
1152,164,220,338
1153,179,220,0
1154,1322,210,0
1155,396,130,113
1156,398,80,65
1157,178,120,131
1158,397,80,65
1159,399,250,229
1160,543,300,0
1161,433,120,200
1162,1831,130,145
1163,1833,80,100
1164,1832,80,100
1165,1834,250,275
1166,278,180,200
1167,1499,0,0
1168,324,90,131
1169,325,90,131
1170,58,0,0
1171,798,320,411
1172,833,180,272
1173,911,180,272
1174,891,150,189
1175,915,100,91
1176,894,130,133
1177,896,80,52
1178,830,80,161
1179,63,95,97
1180,898,230,244
1181,895,80,52
1182,897,250,184
1183,797,640,0
1184,913,360,0
1185,893,300,0
1186,917,200,0
1187,904,260,0
1188,906,160,0
1189,908,460,0
1190,905,160,0
1191,907,500,0
1192,723,90,0
1193,605,75,97
1194,692,250,407
1195,1334,310,580
1196,1330,130,145
1197,1332,80,100
1198,1331,80,100
1199,1333,250,275
1200,1468,320,411
1201,1474,180,272
1202,1577,180,0
1203,1476,150,189
1204,1488,100,91
1205,1459,130,133
1206,1461,80,52
1207,1491,80,161
1208,1471,230,244
1209,1483,180,272
1210,1460,80,52
1211,1462,250,184
1212,335,130,97
1213,769,40,0
1214,56,140,0
1215,1845,130,145
1216,1847,80,100
1217,1846,80,100
1218,1848,250,275
1219,1844,275,650
1220,764,120,88
1221,766,70,42
1222,765,70,42
1223,767,220,136
1224,158,0,0
1225,159,0,0
1226,501,0,0
1227,502,0,0
1228,503,0,0
1229,1686,0,0
1230,1685,0,0
1231,1679,0,0
1232,1680,0,0
1233,1682,0,0
1234,1681,0,0
1235,1683,0,0
1236,1684,0,0
1237,572,250,0
1238,1628,130,145
1239,1630,80,100
1240,1629,80,100
1241,1631,250,275
1242,631,0,0
1243,651,0,234
1244,653,0,131
1245,655,0,0
1246,652,0,131
1247,654,0,441
1248,145,120,131
1249,169,80,62
1250,741,200,338
1251,535,200,0
1252,1502,0,0
1253,1504,0,0
1254,1503,0,0
1255,1505,0,0
1256,525,290,407
1257,458,150,200
1258,813,190,200
1259,1634,160,235
1260,457,80,97
1261,1552,340,0
1262,1554,190,340
1263,1550,165,340
1264,1556,165,0
1265,1551,165,340
1266,1543,0,166
1267,1544,130,270
1268,1546,80,166
1269,1555,95,200
1270,1545,80,166
1271,1547,250,478
1272,453,80,113
1273,455,80,65
1274,1809,320,580
1275,1541,175,0
1276,454,80,65
1277,456,250,229
1278,1751,0,0
1279,1753,0,0
1280,1752,0,0
1281,1754,0,0
1282,1749,0,0
1283,887,0,0
1284,888,0,0
1285,882,0,0
1286,884,0,0
1287,886,0,0
1288,883,0,0
1289,885,0,0
1290,157,0,0
1291,590,220,0
1292,73,80,97
1293,566,0,0
1294,604,95,97
1295,2038,640,821
1296,2039,300,377
1297,2033,260,181
1298,2032,200,266
1299,2035,160,106
1300,2040,160,322
1301,2037,460,489
1302,2034,160,106
1303,2036,500,370
1304,279,180,200
1305,777,90,110
1306,681,30,0
1307,680,30,0
1308,679,60,0
1309,675,60,0
1310,677,50,0
1311,676,50,0
1312,678,175,0
1313,256,350,510
1314,1706,130,145
1315,1708,80,100
1316,1707,80,100
1317,1709,250,275
1318,1710,250,407
1319,438,150,407
1320,340,200,338
1321,439,150,165
1322,77,250,165
1323,336,130,113
1324,338,80,65
1325,337,80,65
1326,339,250,229
1327,531,0,0
1328,124,95,0
1329,565,90,0
1330,1514,90,0
1331,1528,100,0
1332,557,325,0
1333,558,130,0
1334,555,80,0
1335,556,80,0
1336,554,250,0
1337,82,0,0
1338,1422,200,338
1339,1824,200,338
1340,1823,60,97
1341,737,100,91
1342,568,150,165
1343,1579,0,0
1344,593,150,0
1345,1852,0,0
1346,1854,0,0
1347,1855,0,0
1348,1857,0,0
1349,1856,0,0
1350,1858,0,0
1351,1343,0,0
1352,1345,0,0
1353,1344,0,0
1354,1346,0,0
1355,1347,0,0
1356,277,120,200
1357,1694,0,0
1358,1696,0,0
1359,1695,0,0
1360,1690,0,0
1361,1689,0,0
1362,1692,0,0
1363,1691,0,0
1364,1693,0,0
1365,1822,190,0
1366,1732,0,0
1367,192,0,0
1368,1355,0,0
1369,1358,0,0
1370,1602,320,411
1371,1613,180,272
1372,1615,180,272
1373,1611,150,189
1374,1604,100,91
1375,1605,100,0
1376,1606,130,133
1377,1608,80,52
1378,1614,80,161
1379,1603,230,244
1380,1609,80,52
1381,1607,250,184
1382,2057,180,338
1383,2058,0,234
1384,2052,0,166
1385,2054,0,97
1386,2053,0,97
1387,2055,0,338
1388,1360,0,0
1389,1363,0,0
1390,1369,0,0
1391,1371,0,0
1392,1373,0,0
1393,1370,0,0
1394,1372,0,0
1395,683,170,338
1396,1735,170,405
1397,1703,170,338
1398,1538,80,97
1399,1534,130,113
1400,1536,80,65
1401,1535,80,65
1402,1537,250,229
1403,602,0,0
1404,586,220,0
1405,578,75,97
1406,581,130,0
1407,583,80,0
1408,582,80,0
1409,584,250,0
1410,579,55,0
1411,585,200,0
1412,577,130,0
1413,575,80,0
1414,576,80,0
1415,574,250,0
1416,610,0,0
1417,612,0,0
1418,580,80,97
1419,614,0,0
1420,611,0,0
1421,613,0,0
1422,499,0,0
1423,489,0,0
1424,491,0,0
1425,490,0,0
1426,492,0,0
1427,847,110,165
1428,393,0,0
1429,389,0,0
1430,1727,340,650
1431,570,275,338
1432,919,190,200
1433,925,210,338
1434,729,175,303
1435,563,160,113
1436,1238,130,0
1437,1240,80,65
1438,524,150,131
1439,1239,80,65
1440,1241,250,229
1441,514,320,0
1442,165,195,0
1443,508,190,0
1444,504,120,113
1445,506,70,65
1446,505,70,65
1447,507,220,229
1448,1353,200,0
1449,71,65,97
1450,78,60,97
1451,533,0,405
1452,541,0,165
1453,559,0,0
1454,560,0,200
1455,801,320,0
1456,691,0,97
1457,690,0,97
1458,512,175,165
1459,146,35,50
1460,774,140,165
1461,118,15,62
1462,1868,0,0
1463,121,15,62
1464,313,190,0
1465,1860,0,0
1466,1861,0,0
1467,1467,320,411
1468,1473,180,272
1469,1520,180,0
1470,1475,150,189
1471,1862,0,0
1472,1864,0,0
1473,1863,0,0
1474,1865,0,0
1475,1487,100,91
1476,1455,130,133
1477,1457,80,52
1478,1490,80,161
1479,1470,230,244
1480,1456,80,52
1481,1458,250,184
1482,1482,180,272
1483,2044,100,0
1484,758,80,110
1485,606,175,0
1486,617,250,0
1487,619,130,130
1488,621,80,80
1489,620,80,80
1490,622,250,280
1491,770,50,0
1492,592,150,0
1493,772,40,0
1494,755,175,165
1495,1586,100,0
1496,1314,100,0
1497,632,0,0
1498,656,0,331
1499,658,0,115
1500,660,0,0
1501,657,0,115
1502,659,0,503
1503,376,0,0
1504,378,0,0
1505,377,0,0
1506,379,0,0
1507,511,175,165
1508,466,120,88
1509,468,70,42
1510,1423,0,0
1511,467,70,42
1512,469,240,136
1513,553,300,407
1514,1981,0,0
1515,1982,0,0
1516,1984,0,0
1517,1983,0,0
1518,1985,0,0
1519,268,20,0
1520,267,20,62
1521,275,220,200
1522,274,180,200
1523,273,180,200
1524,1568,80,0
1525,352,0,0
1526,350,0,0
1527,1395,320,411
1528,1404,180,272
1529,1402,180,272
1530,1399,150,189
1531,1403,180,0
1532,1390,130,133
1533,1400,100,91
1534,1392,80,52
1535,1401,80,161
1536,1394,230,244
1537,1391,80,52
1538,1393,250,184
1539,1667,0,0
1540,1662,0,0
1541,1663,0,0
1542,1665,0,0
1543,1661,0,0
1544,1666,0,0
1545,1664,0,0
1546,392,0,0
1547,388,0,0
1548,395,0,0
1549,391,0,0
1550,471,300,510
1551,160,250,338
1552,93,220,0
1553,749,210,0
1554,326,150,97
1555,400,130,113
1556,402,80,65
1557,168,175,131
1558,1718,130,80
1559,1720,80,40
1560,1704,230,200
1561,1705,180,0
1562,1719,80,40
1563,1721,250,140
1564,401,80,65
1565,403,250,229
1566,282,120,131
