"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
148,5029,1,41,114
149,5030,1,42,114
150,5031,1,42,114
151,5032,1,42,114
152,5033,1,42,114
153,5035,1,42,114
154,5036,1,42,114
155,5037,1,43,114
156,5038,1,43,115
157,5039,1,43,115
158,5040,1,43,115
159,5041,1,43,115
160,5043,1,43,115
161,5044,1,44,116
162,5045,1,44,116
163,5046,1,44,116
164,5047,1,44,116
165,5048,1,44,116
166,5049,1,44,116
167,5051,1,38,114
168,5052,1,39,114
169,5053,1,40,114
170,5054,1,41,114
171,5055,1,42,114
172,5056,1,42,114
173,5057,1,42,114
174,5058,1,42,114
175,5060,1,42,114
176,5061,1,42,114
177,5062,1,42,114
178,5063,1,43,115
179,5064,1,43,115
180,5065,1,43,115
181,5066,1,43,115
182,5068,1,43,115
183,5069,1,43,115
184,5070,1,44,116
185,5071,1,44,116
186,5072,1,44,116
187,5073,1,44,116
188,5074,1,44,116
189,5079,1,38,114
190,5080,1,39,114
191,5081,1,40,114
192,5082,1,41,114
193,5083,1,42,114
194,5084,1,42,114
195,5085,1,42,114
196,5086,1,42,114
197,5088,1,42,114
198,5089,1,42,114
199,5090,1,42,114
200,5091,1,43,115
201,5092,1,43,115
202,5093,1,43,115
203,5094,1,43,115
204,5096,1,43,115
205,5097,1,43,115
206,5098,1,44,116
207,5099,1,44,116
208,5100,1,44,116
209,5101,1,44,116
210,5102,1,44,116
211,5107,1,38,114
212,5108,1,39,114
213,5109,1,40,114
214,5110,1,41,114
215,5111,1,42,114
216,5112,1,42,114
217,5113,1,42,114
218,5114,1,42,114
219,5116,1,42,114
220,5117,1,42,114
221,5118,1,42,114
222,5119,1,43,115
223,5120,1,43,115
224,5121,1,43,115
225,5122,1,43,115
226,5124,1,43,115
227,5125,1,43,115
228,5126,1,44,116
229,5127,1,44,116
230,5128,1,44,116
231,5129,1,44,116
232,5130,1,44,116
233,5135,1,38,""
234,5136,1,39,114
235,5137,1,45,114
236,5138,1,41,114
237,5139,1,41,114
238,5140,1,42,114
239,5141,1,42,114
240,5142,1,42,114
241,5144,1,42,114
242,5145,1,42,114
243,5146,1,43,115
244,5147,1,43,115
245,5148,1,43,115
246,5149,1,43,115
247,5151,1,43,115
248,5152,1,46,116
249,5153,1,44,116
250,5154,1,44,116
251,5155,1,44,116
252,5156,1,44,116
253,5164,1,39,114
254,5165,1,45,114
255,5166,1,41,114
256,5167,1,41,114
257,5168,1,42,114
258,5169,1,42,114
259,5170,1,42,114
260,5172,1,42,114
261,5173,1,42,114
262,5174,1,43,115
263,5175,1,43,115
264,5176,1,43,115
265,5177,1,43,115
266,5179,1,43,115
267,5180,1,44,116
268,5181,1,44,116
269,5182,1,44,116
270,5183,1,44,116
271,5184,1,44,116
272,5189,1,38,114
273,5190,1,45,114
274,5191,1,40,114
275,5192,1,41,114
276,5193,1,42,114
277,5194,1,42,114
278,5195,1,42,114
279,5197,1,42,114
280,5198,1,42,114
281,5199,1,43,115
282,5200,1,43,115
283,5201,1,43,115
284,5202,1,43,115
285,5204,1,43,115
286,5205,1,43,115
287,5206,1,44,116
288,5207,1,44,116
289,5208,1,44,116
290,5209,1,44,116
291,5214,1,38,114
292,5215,1,45,114
293,5216,1,40,114
294,5217,1,41,114
295,5218,1,42,114
296,5219,1,42,114
297,5220,1,42,114
298,5222,1,42,114
299,5223,1,42,114
300,5224,1,43,115
301,5225,1,43,115
302,5226,1,43,115
303,5227,1,43,115
304,5229,1,43,115
305,5230,1,43,115
306,5231,1,44,116
307,5232,1,44,116
308,5233,1,44,116
309,5234,1,44,116
310,5239,1,47,""
311,5241,1,48,111
312,5242,1,48,111
313,5243,1,48,111
314,5244,1,48,111
315,5245,1,48,111
316,5246,1,48,111
317,5247,1,48,111
318,5248,1,48,111
319,5249,1,48,111
320,5250,1,48,111
321,5251,1,48,111
322,5252,1,48,111
323,5253,1,48,111
324,5254,1,48,111
325,5255,1,48,111
326,5256,1,48,111
327,5278,1,49,112
328,5279,1,49,112
329,5280,1,49,112
330,5281,1,49,112
331,5282,1,49,112
332,5283,1,49,112
333,5284,1,49,112
334,5285,1,49,112
335,5286,1,49,112
336,5287,1,49,112
337,5289,1,49,112
338,5332,1,50,113
339,5333,1,50,113
340,5334,1,50,113
341,5335,1,50,113
342,5336,1,50,113
343,5337,1,50,113
344,5347,1,38,114
345,5348,1,51,114
346,5349,1,40,114
347,5350,1,41,114
348,5351,1,42,114
349,5352,1,42,114
350,5353,1,42,114
351,5354,1,42,114
352,5355,1,43,115
353,5356,1,43,115
354,5357,1,43,115
355,5358,1,43,115
356,5359,1,43,115
357,5360,1,44,116
358,5361,1,52,116
359,5362,1,52,116
360,5363,1,52,116
361,5367,1,53,114
362,5368,1,54,114
363,5369,1,41,114
364,5370,1,42,114
365,5371,1,42,114
366,5372,1,42,114
367,5373,1,42,114
368,5374,1,42,114
369,5375,1,43,115
370,5376,1,43,115
371,5377,1,43,115
372,5378,1,43,115
373,5379,1,44,116
374,5380,1,52,116
375,5381,1,52,116
376,5382,1,52,116
377,5386,1,53,114
378,5387,1,54,114
379,5388,1,41,114
380,5389,1,42,114
381,5390,1,42,114
382,5391,1,42,114
383,5392,1,42,114
384,5393,1,42,114
385,5394,1,43,115
386,5395,1,43,115
387,5396,1,43,115
388,5397,1,43,115
389,5398,1,43,116
390,5399,1,44,116
391,5400,1,52,116
392,5401,1,52,116
393,5405,1,51,114
394,5406,1,40,114
395,5407,1,42,114
396,5408,1,42,114
397,5409,1,42,114
398,5410,1,42,114
399,5411,1,43,115
400,5412,1,43,115
401,5413,1,43,115
402,5414,1,43,115
403,5415,1,44,116
404,5416,1,52,116
405,5417,1,52,116
406,5418,1,54,114
407,5419,1,41,114
408,5420,1,42,114
409,5421,1,42,114
410,5422,1,42,114
411,5423,1,42,114
412,5424,1,43,115
413,5425,1,43,115
414,5426,1,43,115
415,5427,1,43,115
416,5428,1,44,116
417,5429,1,52,116
418,5430,1,52,116
419,5431,1,51,114
420,5432,1,40,114
421,5433,1,42,114
422,5434,1,42,114
423,5435,1,42,114
424,5436,1,42,114
425,5437,1,43,115
426,5438,1,43,115
427,5439,1,43,115
428,5440,1,43,115
429,5441,1,44,116
430,5442,1,52,116
431,5443,1,52,116
432,5445,1,38,114
433,5446,1,54,114
434,5447,1,41,114
435,5448,1,42,114
436,5449,1,42,114
437,5450,1,42,114
438,5451,1,43,115
439,5452,1,43,115
440,5453,1,44,115
441,5454,1,52,116
442,5455,1,52,116
443,5456,1,38,114
444,5457,1,40,114
445,5458,1,42,114
446,5459,1,42,114
447,5460,1,42,114
448,5461,1,43,115
449,5462,1,43,115
450,5463,1,44,115
451,5464,1,52,116
452,5465,1,52,116
453,5466,1,38,114
454,5467,1,54,114
455,5468,1,41,114
456,5469,1,42,114
457,5470,1,42,114
458,5471,1,42,114
459,5472,1,43,115
460,5473,1,43,115
461,5474,1,43,115
462,5475,1,52,116
463,5476,1,52,116
464,5477,1,51,114
465,5478,1,41,114
466,5479,1,42,114
467,5480,1,42,114
468,5481,1,42,114
469,5482,1,43,115
470,5483,1,43,115
471,5484,1,43,115
472,5485,1,52,116
473,5486,1,52,116
474,5490,1,51,114
475,5491,1,40,114
476,5492,1,42,114
477,5493,1,42,114
478,5494,1,42,114
479,5495,1,43,115
480,5496,1,43,115
481,5497,1,43,115
482,5498,1,52,116
483,5499,1,52,116
484,5503,1,51,114
485,5504,1,40,114
486,5505,1,41,114
487,5506,1,42,114
488,5507,1,42,114
489,5508,1,42,115
490,5509,1,43,115
491,5510,1,43,115
492,5511,1,43,115
493,5512,1,44,116
494,5513,1,52,116
495,5517,1,55,""
496,5518,1,55,""
497,5523,1,38,114
498,5524,1,51,114
499,5525,1,41,114
500,5526,1,42,114
501,5527,1,42,114
502,5528,1,42,114
503,5529,1,42,114
504,5530,1,42,114
505,5531,1,42,114
506,5532,1,43,115
507,5533,1,43,115
508,5534,1,43,115
509,5535,1,43,115
510,5536,1,43,115
511,5537,1,44,116
512,5538,1,52,116
513,5539,1,52,116
514,5541,1,38,114
515,5542,1,54,114
516,5543,1,41,114
517,5544,1,42,114
518,5545,1,42,114
519,5546,1,42,114
520,5547,1,42,114
521,5548,1,42,114
522,5549,1,42,114
523,5550,1,43,115
524,5551,1,43,115
525,5552,1,43,115
526,5553,1,43,115
527,5554,1,43,115
528,5555,1,44,116
529,5556,1,52,116
530,5557,1,52,116
531,5558,1,56,114
532,5559,1,40,114
533,5560,1,41,114
534,5561,1,42,114
535,5562,1,42,114
536,5563,1,42,114
537,5564,1,42,114
538,5565,1,42,114
539,5566,1,42,114
540,5567,1,43,115
541,5568,1,43,115
542,5569,1,43,115
543,5570,1,43,115
544,5571,1,43,115
545,5572,1,44,116
546,5573,1,52,116
547,5574,1,52,116
548,5575,1,51,114
549,5576,1,54,114
550,5577,1,41,114
551,5578,1,42,114
552,5579,1,42,114
553,5580,1,42,114
554,5581,1,42,114
555,5582,1,42,114
556,5583,1,42,114
557,5584,1,43,115
558,5585,1,43,115
559,5586,1,43,115
560,5587,1,43,115
561,5588,1,44,115
562,5589,1,52,116
563,5590,1,52,116
564,5591,1,52,116
565,5592,1,51,114
566,5593,1,54,114
567,5594,1,41,114
568,5595,1,42,114
569,5596,1,42,114
570,5597,1,42,114
571,5598,1,42,114
572,5599,1,42,114
573,5600,1,42,114
574,5601,1,43,115
575,5602,1,43,115
576,5603,1,43,115
577,5604,1,43,115
578,5605,1,44,115
579,5606,1,52,116
580,5607,1,52,116
581,5608,1,52,116
582,5609,1,51,114
583,5610,1,54,114
584,5611,1,41,114
585,5612,1,42,114
586,5613,1,42,114
587,5614,1,42,114
588,5615,1,42,114
589,5616,1,42,114
590,5617,1,43,114
591,5618,1,43,115
592,5619,1,43,115
593,5620,1,43,115
594,5621,1,43,115
595,5622,1,44,115
596,5623,1,52,116
597,5624,1,52,116
598,5625,1,52,116
599,5629,1,38,114
600,5630,1,54,114
601,5631,1,42,114
602,5632,1,42,114
603,5633,1,42,114
604,5634,1,43,115
605,5635,1,43,115
606,5636,1,44,116
607,5637,1,52,116
608,5642,1,38,114
609,5643,1,40,114
610,5644,1,42,114
611,5645,1,42,114
612,5646,1,42,114
613,5647,1,43,115
614,5648,1,43,115
615,5649,1,44,116
616,5650,1,52,116
617,5654,1,38,114
618,5655,1,54,114
619,5656,1,42,114
620,5657,1,42,114
621,5658,1,42,114
622,5659,1,43,115
623,5660,1,43,115
624,5661,1,44,116
625,5662,1,52,116
626,5666,1,51,114
627,5667,1,41,114
628,5668,1,42,114
629,5669,1,42,114
630,5670,1,42,114
631,5671,1,43,115
632,5672,1,43,115
633,5673,1,52,116
634,5674,1,51,114
635,5675,1,41,114
636,5676,1,42,114
637,5677,1,42,114
638,5678,1,42,114
639,5679,1,43,115
640,5680,1,43,115
641,5681,1,52,116
642,5682,1,51,114
643,5683,1,41,114
644,5684,1,42,114
645,5685,1,42,114
646,5686,1,42,114
647,5687,1,43,115
648,5688,1,43,115
649,5689,1,44,116
650,5690,1,52,116
651,5700,1,38,114
652,5701,1,40,114
653,5702,1,42,114
654,5703,1,42,114
655,5704,1,42,114
656,5705,1,43,115
657,5706,1,43,115
658,5707,1,44,116
659,5708,1,57,116
660,5712,1,38,114
661,5713,1,54,114
662,5714,1,42,114
663,5715,1,42,114
664,5716,1,42,114
665,5717,1,43,115
666,5718,1,43,115
667,5719,1,44,116
668,5720,1,52,116
669,5724,1,38,114
670,5725,1,40,114
671,5726,1,42,114
672,5727,1,42,114
673,5728,1,42,114
674,5729,1,43,115
675,5730,1,43,115
676,5731,1,44,116
677,5732,1,52,116
678,5736,1,51,114
679,5737,1,41,114
680,5738,1,42,114
681,5739,1,42,114
682,5740,1,43,114
683,5741,1,43,115
684,5742,1,43,115
685,5743,1,52,116
686,5744,1,54,114
687,5745,1,41,114
688,5746,1,42,114
689,5747,1,42,114
690,5748,1,43,114
691,5749,1,43,115
692,5750,1,43,115
693,5751,1,52,116
694,5752,1,51,114
695,5753,1,41,114
696,5754,1,42,114
697,5755,1,42,114
698,5756,1,43,114
699,5757,1,43,115
700,5758,1,43,115
701,5759,1,44,116
702,5768,1,58,117
703,5769,1,59,117
704,5770,1,59,117
705,5771,1,59,117
706,5772,1,59,117
707,5773,1,59,117
708,5774,1,59,117
709,5775,1,59,117
710,5776,1,59,117
711,5777,1,60,118
712,5778,1,61,118
713,5779,1,61,118
714,5783,1,59,117
715,5784,1,59,117
716,5785,1,59,117
717,5786,1,59,117
718,5787,1,59,117
719,5788,1,59,117
720,5789,1,59,117
721,5790,1,59,117
722,5791,1,59,117
723,5792,1,60,118
724,5793,1,61,118
725,5794,1,61,118
726,5795,1,62,117
727,5796,1,63,117
728,5797,1,64,117
729,5798,1,64,117
730,5799,1,64,117
731,5800,1,61,118
732,5801,1,65,119
733,5802,1,65,119
734,5803,1,65,119
735,5804,1,65,119
736,5805,1,65,119
737,5806,1,65,119
738,5807,1,65,119
739,5808,1,65,119
740,5809,1,65,119
741,5810,1,65,119
742,5811,1,65,119
743,5812,1,65,119
744,5813,1,65,119
745,5814,1,65,119
746,5815,1,65,119
747,5816,1,65,119
748,5817,1,65,119
749,5818,1,65,119
750,5833,1,66,114
751,5834,1,67,114
752,5835,1,67,114
753,5836,1,68,115
754,5837,1,68,115
755,5838,1,68,115
756,5839,1,68,115
757,5840,1,68,115
758,5841,1,68,115
759,5842,1,68,115
760,5843,1,68,115
761,5844,1,68,115
762,5845,1,68,115
763,6005,1,69,120
764,6006,1,70,120
765,6007,1,71,120
766,6008,1,71,120
767,6009,1,69,120
768,6010,1,69,120
769,6011,1,71,120
770,6012,1,71,120
771,6013,1,70,120
772,6014,1,70,120
773,6015,1,71,120
774,6016,1,71,120
775,6017,1,70,120
776,6018,1,71,120
777,6019,1,71,120
778,6020,1,69,120
779,6021,1,70,120
780,6022,1,71,120
781,6023,1,72,120
782,6024,1,72,120
783,6025,1,70,120
784,6026,1,70,120
785,6027,1,71,120
786,6028,1,71,120
787,6030,1,70,120
788,6031,1,71,120
789,6032,1,70,120
790,6033,1,71,120
791,6034,1,70,120
792,6035,1,71,""
793,6036,1,71,""
794,6037,1,73,""
795,6038,1,71,""
796,6039,1,73,""
797,6040,1,69,""
798,6041,1,71,""
799,6042,1,71,""
800,6043,1,73,""
801,6044,1,71,""
802,6734,1,71,""
803,6735,1,70,""
804,6046,1,72,120
805,6049,1,72,120
806,6051,1,69,120
807,6052,1,71,120
808,6053,1,69,""
809,6054,1,71,""
810,6055,1,72,""
811,6056,1,71,""
812,6057,1,69,""
813,6058,1,69,""
814,6059,1,73,""
815,6062,1,71,120
816,6063,1,70,120
817,6064,1,71,""
818,6065,1,71,120
819,6066,1,70,""
820,6067,1,71,""
821,6068,1,69,120
822,6069,1,71,120
823,6070,1,70,120
824,6071,1,70,120
825,6072,1,70,120
826,6073,1,69,120
827,6075,1,70,120
828,6077,1,69,120
829,6078,1,72,""
830,6080,1,69,""
831,6081,1,72,""
832,6082,1,69,120
833,6083,1,72,120
834,6084,1,72,120
835,6085,1,72,120
836,6086,1,72,120
837,6088,1,72,120
838,6089,1,72,120
839,6090,1,70,120
840,6091,1,72,120
841,6092,1,71,120
842,6093,1,71,120
843,6094,1,71,120
844,6095,1,70,120
845,6096,1,72,120
846,6097,1,70,120
847,6098,1,70,120
848,6099,1,69,120
849,6100,1,71,120
850,6101,1,72,""
851,6102,1,71,""
852,6103,1,69,""
853,6104,1,72,""
854,6105,1,71,""
855,6106,1,72,""
856,6107,1,72,""
857,6108,1,72,""
858,6109,1,72,""
859,6110,1,71,""
860,6111,1,69,120
861,6112,1,71,120
862,6113,1,72,120
863,6114,1,70,120
864,6115,1,71,120
865,6116,1,70,120
866,6117,1,71,120
867,6118,1,71,120
868,6119,1,72,120
869,6120,1,72,120
870,6121,1,71,120
871,6122,1,72,120
872,6123,1,72,120
873,6124,1,72,120
874,6125,1,72,120
875,6126,1,72,120
876,6127,1,72,120
877,6128,1,70,120
878,6129,1,70,""
879,6130,1,69,""
880,6131,1,71,120
881,6133,1,72,""
882,6134,1,72,""
883,6135,1,72,""
884,6136,1,72,""
885,6137,1,72,""
886,6138,1,71,""
887,6139,1,71,""
888,6140,1,69,120
889,6141,1,70,120
890,6142,1,71,120
891,6143,1,70,120
892,6144,1,70,120
893,6145,1,71,""
894,6146,1,71,120
895,6147,1,70,120
896,6148,1,70,120
897,6149,1,70,120
898,6151,1,72,120
899,6153,1,70,120
900,6154,1,71,""
901,6155,1,71,""
902,6156,1,69,""
903,6157,1,69,""
904,6158,1,69,""
905,6160,1,73,""
906,6163,1,73,""
907,6162,1,69,""
908,6164,1,72,120
909,6165,1,72,120
910,6166,1,72,120
911,6167,1,71,120
912,6168,1,69,120
913,6169,1,73,""
914,6170,1,73,""
915,6171,1,71,""
916,6172,1,72,""
917,6173,1,71,120
918,6174,1,69,""
919,6175,1,69,""
920,6176,1,73,""
921,6177,1,71,120
922,6178,1,73,""
923,6179,1,73,""
924,6180,1,71,""
925,6181,1,74,""
926,6182,1,71,120
927,6183,1,71,120
928,6184,1,72,""
929,6185,1,69,120
930,6186,1,70,120
931,6187,1,69,""
932,6188,1,69,""
933,6189,1,73,""
934,6190,1,73,""
935,6191,1,73,""
936,6192,1,70,120
937,6193,1,74,""
938,6194,1,72,120
939,6196,1,72,120
940,6198,1,72,120
941,6200,1,71,120
942,6201,1,69,120
943,6202,1,71,120
944,6203,1,69,120
945,6206,1,72,""
946,6207,1,70,120
947,6208,1,71,120
948,6209,1,74,""
949,6210,1,72,120
950,6211,1,71,120
951,6212,1,71,120
952,6213,1,71,120
953,6214,1,69,120
954,6215,1,72,120
955,6240,1,70,120
956,6251,1,69,120
957,6252,1,69,120
958,6254,1,69,""
959,6256,1,72,120
960,6257,1,72,120
961,6258,1,72,120
962,6259,1,72,120
963,6260,1,72,120
964,6261,1,72,120
965,6262,1,70,120
966,6263,1,70,120
967,6266,1,71,120
968,6267,1,71,120
969,6268,1,69,120
970,6270,1,72,""
971,6271,1,69,120
972,6272,1,69,120
973,6273,1,69,120
974,6274,1,69,120
975,6275,1,69,""
976,6276,1,69,120
977,6277,1,72,120
978,6278,1,72,120
979,6279,1,72,120
980,6280,1,71,120
981,6281,1,71,120
982,6282,1,70,120
983,6283,1,70,120
984,6284,1,69,""
985,6285,1,69,""
986,6286,1,69,""
987,6287,1,69,""
988,6288,1,70,120
989,6289,1,72,""
990,6290,1,69,120
991,6291,1,69,120
992,6292,1,70,120
993,6293,1,69,120
994,6294,1,69,120
995,6295,1,71,120
996,6297,1,71,120
997,6298,1,71,120
998,6300,1,70,120
999,6301,1,70,120
1000,6302,1,69,120
1001,6736,1,69,120
1002,6304,1,69,""
1003,6305,1,69,120
1004,6306,1,70,120
1005,6307,1,71,120
1006,6308,1,70,120
1007,6309,1,71,120
1008,6310,1,71,""
1009,6311,1,72,""
1010,6312,1,69,""
1011,6313,1,70,120
1012,6314,1,73,""
1013,6315,1,71,120
1014,6316,1,70,120
1015,6317,1,69,120
1016,6318,1,70,120
1017,6319,1,70,120
1018,6320,1,69,120
1019,6321,1,72,""
1020,6322,1,73,""
1021,6323,1,69,""
1022,6324,1,71,120
1023,6325,1,73,""
1024,6326,1,73,""
1025,6327,1,73,""
1026,6328,1,70,""
1027,6329,1,70,""
1028,6330,1,72,""
1029,6331,1,72,""
1030,6332,1,73,""
1031,6333,1,71,""
1032,6334,1,73,""
1033,6335,1,71,""
1034,6336,1,73,""
1035,6337,1,71,""
1036,6338,1,73,""
1037,6339,1,70,""
1038,6340,1,70,""
1039,6341,1,70,""
1040,6342,1,69,120
1041,6343,1,71,120
1042,6344,1,71,120
1043,6345,1,69,120
1044,6346,1,71,120
1045,6347,1,71,120
1046,6348,1,69,120
1047,6349,1,70,""
1048,6350,1,70,""
1049,6351,1,70,""
1050,6352,1,70,""
1051,6353,1,70,""
1052,6354,1,70,""
1053,6355,1,72,120
1054,6356,1,71,120
1055,6357,1,70,120
1056,6358,1,71,120
1057,6359,1,69,120
1058,6360,1,69,120
1059,6361,1,69,120
1060,6365,1,69,""
1061,6366,1,69,""
1062,6368,1,69,120
1063,6369,1,70,120
1064,6370,1,69,120
1065,6371,1,71,120
1066,6372,1,70,120
1067,6373,1,73,""
1068,6374,1,73,""
1069,6375,1,69,120
1070,6376,1,70,120
1071,6377,1,69,120
1072,6378,1,71,120
1073,6379,1,70,120
1074,6380,1,72,120
1075,6381,1,71,120
1076,6382,1,73,""
1077,6383,1,69,120
1078,6384,1,72,120
1079,6385,1,70,120
1080,6386,1,69,120
1081,6387,1,72,120
1082,6388,1,69,120
1083,6389,1,69,120
1084,6390,1,72,120
1085,6391,1,69,""
1086,6392,1,72,120
1087,6393,1,73,""
1088,6394,1,72,120
1089,6395,1,69,""
1090,6396,1,73,""
1091,6397,1,70,120
1092,6398,1,70,120
1093,6399,1,70,120
1094,6402,1,69,120
1095,6403,1,70,120
1096,6404,1,69,120
1097,6405,1,70,120
1098,6406,1,71,120
1099,6407,1,69,120
1100,6408,1,72,""
1101,6409,1,72,""
1102,6410,1,70,120
1103,6411,1,71,120
1104,6412,1,72,120
1105,6413,1,69,""
1106,6414,1,69,120
1107,6415,1,72,120
1108,6416,1,69,""
1109,6417,1,72,""
1110,6418,1,70,120
1111,6419,1,69,120
1112,6420,1,71,120
1113,6421,1,72,120
1114,6422,1,69,""
1115,6423,1,72,""
1116,6424,1,69,120
1117,6425,1,72,""
1118,6426,1,69,""
1119,6427,1,70,120
1120,6428,1,72,120
1121,6429,1,69,""
1122,6430,1,69,120
1123,6431,1,71,120
1124,6432,1,70,""
1125,6433,1,70,120
1126,6434,1,71,""
1127,6435,1,73,""
1128,6436,1,72,120
1129,6437,1,69,120
1130,6476,1,71,""
1131,6477,1,69,120
1132,6478,1,72,120
1133,6479,1,72,120
1134,6480,1,70,120
1135,6481,1,72,120
1136,6482,1,69,120
1137,6483,1,71,120
1138,6485,1,69,""
1139,6486,1,69,""
1140,6487,1,73,""
1141,6488,1,73,120
1142,6489,1,71,120
1143,6490,1,72,120
1144,6491,1,69,120
1145,6492,1,71,120
1146,6493,1,71,120
1147,6494,1,72,120
1148,6495,1,69,""
1149,6496,1,69,""
1150,6497,1,71,120
1151,6498,1,69,120
1152,6499,1,69,120
1153,6500,1,69,120
1154,6501,1,70,120
1155,6502,1,69,120
1156,6503,1,70,120
1157,6504,1,69,""
1158,6505,1,69,120
1159,6506,1,69,""
1160,6507,1,71,120
1161,6508,1,69,120
1162,6509,1,72,""
1163,6514,1,71,120
1164,6515,1,72,120
1165,6516,1,69,""
1166,6517,1,69,120
1167,6518,1,72,120
1168,6519,1,72,""
1169,6520,1,71,""
1170,6521,1,72,120
1171,6522,1,71,120
1172,6523,1,69,120
1173,6524,1,71,120
1174,6525,1,72,120
1175,6526,1,71,""
1176,6527,1,71,120
1177,6528,1,69,120
1178,6529,1,72,120
1179,6530,1,71,120
1180,6531,1,71,120
1181,6532,1,69,120
1182,6533,1,70,120
1183,6534,1,69,""
1184,6535,1,73,""
1185,6537,1,69,120
1186,6538,1,69,120
1187,6539,1,69,120
1188,6540,1,69,120
1189,6541,1,71,120
1190,6542,1,69,120
1191,6543,1,69,120
1192,6545,1,72,120
1193,6544,1,69,120
1194,6546,1,69,120
1195,6547,1,69,120
1196,6548,1,69,120
1197,6549,1,69,120
1198,6550,1,69,120
1199,6551,1,69,120
1200,6553,1,73,""
1201,6552,1,69,""
1202,6554,1,73,""
1203,6555,1,72,""
1204,6713,1,72,120
1205,6714,1,72,120
1206,6712,1,69,120
1207,6718,1,69,120
1208,6715,1,71,120
1209,6557,1,73,""
1210,6556,1,69,""
1211,6737,1,73,""
1212,6738,1,73,""
1213,6739,1,71,""
1214,6740,1,72,""
1215,6741,1,71,""
1216,6742,1,69,""
1217,6743,1,72,""
1218,6744,1,69,""
1219,6745,1,69,""
1220,6746,1,73,""
1221,6747,1,71,""
1222,6748,1,72,""
1223,6749,1,69,""
1224,6750,1,72,""
1225,6754,1,75,""
1226,6755,1,75,""
1227,6756,1,75,""
1228,6766,1,76,""
1229,6767,1,76,""
1230,6768,1,76,""
1231,6769,1,76,""
1232,6770,1,76,""
1233,6771,1,76,""
1234,6772,1,76,""
1235,6773,1,76,""
1236,6774,1,77,""
1237,6775,1,77,""
1238,6776,1,77,""
1239,6777,1,77,""
1240,6778,1,77,""
1241,6779,1,77,""
1242,6780,1,77,""
1243,6781,1,78,""
1244,6782,1,78,""
1245,6783,1,78,""
1246,6784,1,78,""
