"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
97,154,8313,17,16,0,0,0,1,1,"","",""
98,153,8313,17,0,0,0,0,"","",97,"",""
99,155,8314,15,16,0,0,0,1,1,"","",""
100,156,8315,10,0,0,0,0,1,1,"","",""
101,157,8316,16,26,0,0,0,1,1,"","",""
102,158,8317,17,18,0,0,0,1,1,"","",""
103,159,8318,8,10,0,2,3,1,1,"","",""
104,160,8319,15,18,0,0,0,1,1,"","",""
105,161,8320,15,20,0,0,0,1,1,"","",""
106,162,8321,3,2,0,0,0,1,1,"","",""
107,163,8322,6,12,0,2,4,1,1,"","",""
108,164,8323,17,20,0,0,0,"","","","",""
109,165,8808,7,6,0,0,0,1,1,"","",""
110,166,8809,9,14,0,0,0,1,1,"","",""
111,167,8810,16,28,0,0,0,"","","","",""
112,168,8896,17,22,0,0,0,1,1,"","",""
113,169,8897,4,3,0,0,0,1,1,"","",""
114,172,8900,15,22,0,0,0,1,1,"","",""
115,173,8901,2,5,0,0,0,1,1,"","",""
116,174,8917,17,24,0,0,0,1,1,"","",""
117,176,8929,8,12,0,2,3,1,1,"","",""
118,178,8962,16,30,0,0,0,1,1,"","",""
119,179,8963,3,4,0,0,0,1,1,"","",""
120,180,8964,8,14,0,0,0,1,1,"","",""
121,181,8965,16,32,0,0,0,1,1,"","",""
122,183,8967,17,26,0,0,0,1,1,"","",""
123,184,8968,15,24,0,0,0,1,1,"","",""
124,185,8969,15,26,0,0,0,1,1,"","",""
125,186,8970,14,22,0,0,0,1,1,"","",""
126,187,8971,15,28,0,0,0,1,1,"","",""
127,188,8972,14,24,0,0,0,1,1,"","",""
128,189,8973,10,2,0,0,0,1,1,"","",""
129,190,8974,15,30,0,0,0,1,1,"","",""
130,191,8975,15,32,0,0,0,1,1,"","",""
131,193,8978,13,20,0,0,0,1,1,"","",""
132,194,8979,13,22,0,0,0,1,1,"","",""
133,262,8982,13,24,0,0,0,1,1,"","",""
134,198,8983,13,26,0,0,0,1,1,"","",""
135,200,8985,16,34,0,0,0,1,1,"","",""
136,203,8988,16,36,0,0,0,1,1,"","",""
137,205,8992,6,14,0,1,4,1,1,"","",""
138,206,8993,2,6,0,0,0,1,1,"","",""
139,209,8996,16,38,0,0,0,1,1,"","",""
140,210,8997,3,6,0,0,0,1,1,"","",""
141,213,9000,3,8,0,0,0,1,1,"","",""
142,215,9002,1,9,0,0,0,1,1,"","",""
143,217,9004,2,7,0,0,0,1,1,"","",""
144,218,9005,16,40,0,0,0,1,1,"","",""
145,220,9006,15,34,0,0,0,1,1,"","",""
146,221,9007,15,36,0,0,0,1,1,"","",""
147,222,9008,5,2,0,0,0,1,1,"","",""
148,223,9009,6,16,0,2,3,1,1,"","",""
149,233,9014,2,8,0,0,0,1,1,"","",""
150,234,9015,18,0,0,0,0,1,1,"","",""
151,235,9020,7,8,0,2,3,1,1,"","",""
152,237,9075,18,1,0,0,0,1,1,"","",""
153,239,9077,1,10,0,0,0,1,1,"","",""
154,240,9078,1,11,0,0,0,1,1,"","",""
155,241,9079,1,12,0,0,0,1,1,"","",""
156,242,9080,2,9,0,0,0,1,1,"","",""
157,243,9081,2,10,0,0,0,1,1,"","",""
158,244,9082,2,11,0,0,0,1,1,"","",""
159,245,9083,12,8,0,0,0,1,1,"","",""
160,247,9085,14,26,0,0,0,1,1,"","",""
161,248,9086,8,16,0,0,0,1,1,"","",""
162,250,9088,6,18,0,2,3,1,1,"","",""
163,251,9089,1,13,0,0,0,1,1,"","",""
164,252,9090,8,18,0,2,3,1,1,"","",""
165,253,9091,2,12,0,0,0,1,1,"","",""
166,254,9092,2,13,0,0,0,1,1,"","",""
167,255,9093,0,0,0,0,0,1,1,"","",""
168,257,9094,16,42,0,0,0,1,1,"","",""
169,256,9095,15,38,0,0,0,1,1,"","",""
170,258,7075,14,28,0,0,0,"","","","",""
171,259,9096,9,16,0,0,0,1,1,"","",""
172,261,9108,15,40,0,0,0,1,1,"","",""
173,279,9124,7,10,0,0,0,1,1,"","",""
174,264,9109,15,42,0,0,0,1,1,"","",""
175,266,9110,16,44,0,0,0,1,1,"","",""
176,265,9112,16,46,0,0,0,1,1,"","",""
177,268,9113,14,30,0,0,0,1,1,"","",""
178,269,9114,14,32,0,0,0,1,1,"","",""
179,271,9116,7,12,0,0,0,1,1,"","",""
180,272,9117,8,20,0,0,0,1,1,"","",""
181,281,9127,9,18,0,0,0,1,1,"","",""
182,282,9128,0,1,0,0,0,1,1,"","",""
183,283,9134,1,14,0,0,0,1,1,"","",""
184,285,9144,15,44,0,0,0,1,1,"","",""
185,286,9148,6,20,0,0,0,1,1,"","",""
186,288,9150,3,10,0,0,0,1,1,"","",""
187,289,9151,6,22,0,2,3,1,1,"","",""
188,290,9152,15,46,0,0,0,1,1,"","",""
189,292,9167,2,14,0,0,0,1,1,"","",""
190,293,9168,15,48,0,0,0,1,1,"","",""
191,294,9169,2,15,0,0,0,1,1,"","",""
192,295,9172,7,14,0,2,3,1,1,"","",""
193,296,9170,12,10,0,0,0,1,1,"","",""
194,297,9171,14,34,0,0,0,1,1,"","",""
195,298,9173,2,16,0,0,0,1,1,"","",""
196,299,9174,2,17,0,0,0,1,1,"","",""
197,300,9175,2,18,0,0,0,1,1,"","",""
198,301,9176,2,19,0,0,0,1,1,"","",""
199,302,9181,0,2,0,0,0,1,1,"","",""
200,303,9182,0,3,0,0,0,1,1,"","",""
201,305,9184,16,48,0,0,0,1,1,"","",""
202,306,9177,12,12,0,0,0,1,1,"","",""
203,309,9179,12,14,0,0,0,1,1,"","",""
204,308,9180,15,50,0,0,0,1,1,"","",""
205,321,9207,5,3,0,0,0,1,1,"","",""
206,320,9208,8,22,0,2,3,1,1,"","",""
207,322,9220,13,28,0,0,0,"","","","",""
208,324,9229,18,2,0,0,0,1,1,"","",""
209,326,9233,15,52,0,0,0,1,1,"","",""
210,327,9234,17,28,0,0,0,1,1,"","",""
211,329,9236,17,30,0,0,0,1,1,"","",""
212,333,9240,7,16,0,2,3,1,1,"","",""
213,337,9244,10,4,0,0,0,1,1,"","",""
214,339,9246,4,4,0,0,0,1,1,"","",""
215,340,9247,16,50,0,0,0,1,1,"","",""
216,342,9146,8,24,0,1,4,"","","","",""
217,343,9364,16,52,0,0,0,1,1,"","",""
218,344,9261,13,30,0,0,0,1,1,"","",""
219,345,9263,8,26,0,2,3,1,1,"","",""
220,346,9265,10,6,0,0,0,1,1,"","",""
221,347,9266,13,32,0,0,0,1,1,"","",""
222,348,9267,14,36,0,0,0,1,1,"","",""
223,350,9269,16,54,0,0,0,1,1,"","",""
224,351,9271,2,20,0,0,0,1,1,"","",""
225,353,9273,13,34,0,0,0,1,1,"","",""
226,354,9274,11,2,0,0,0,1,1,"","",""
227,355,9275,11,4,0,0,0,1,1,"","",""
228,356,9279,10,8,0,0,0,1,1,"","",""
229,357,9280,14,38,0,0,0,1,1,"","",""
230,358,9281,12,16,0,0,0,1,1,"","",""
231,359,9282,0,4,0,0,0,1,1,"","",""
232,360,9283,13,36,0,0,0,1,1,"","",""
233,362,9358,15,54,0,0,0,1,1,"","",""
234,363,9359,16,56,0,0,0,1,1,"","",""
235,364,9360,7,18,0,0,0,1,1,"","",""
236,365,9362,15,56,0,0,0,1,1,"","",""
237,366,9363,8,28,0,2,3,1,1,"","",""
238,65,7307,11,6,0,0,0,1,1,"","",""
239,367,9365,5,4,0,0,0,1,1,"","",""
240,368,6894,12,18,0,0,0,"","","","",""
241,370,9377,11,8,0,0,0,1,1,"","",""
242,371,9378,15,58,0,0,0,1,1,"","",""
243,372,9384,11,10,0,0,0,1,1,"","",""
244,373,9387,9,20,0,0,0,1,1,"","",""
245,374,9388,6,24,0,2,3,1,1,"","",""
246,378,9389,14,40,0,0,0,1,1,"","",""
247,379,9391,6,26,0,1,3,1,1,"","",""
248,380,9392,11,12,0,0,0,1,1,"","",""
249,382,9394,0,5,0,0,0,1,1,"","",""
250,383,9395,10,10,0,0,0,1,1,"","",""
251,386,9396,18,3,0,0,0,1,1,"","",""
252,387,9398,17,32,0,0,0,1,1,"","",""
253,388,9397,17,34,0,0,0,1,1,"","",""
254,390,9435,2,21,0,0,0,1,1,"","",""
255,391,9436,4,5,0,0,0,1,1,"","",""
256,392,9492,0,6,0,0,0,1,1,"","",""
257,394,9494,6,28,0,2,3,1,1,"","",""
258,396,9633,14,42,0,0,0,1,1,"","",""
259,397,9634,14,44,0,0,0,1,1,"","",""
260,398,9635,15,60,0,0,0,1,1,"","",""
261,399,9636,5,5,0,0,0,1,1,"","",""
262,400,9232,7,20,0,2,3,1,1,"","",""
263,401,9638,13,38,0,0,0,1,1,"","",""
264,402,9639,13,40,0,0,0,1,1,"","",""
265,403,9640,13,42,0,0,0,1,1,"","",""
266,404,9641,7,22,0,0,0,1,1,"","",""
267,406,9643,6,30,0,0,0,1,1,"","",""
268,407,9644,8,30,0,2,3,1,1,"","",""
269,408,10136,11,14,0,0,0,1,1,"","",""
270,410,10166,2,22,0,0,0,1,1,"","",""
271,412,10139,17,36,0,0,0,1,1,"","",""
272,413,10140,6,32,0,0,0,1,1,"","",""
273,414,10141,17,38,0,0,0,1,1,"","",""
274,418,6859,2,23,0,0,0,"","","","",""
275,420,10143,10,12,0,0,0,1,1,"","",""
276,421,6879,1,15,0,0,0,"","","","",""
277,422,10154,10,14,0,0,0,1,1,"","",""
278,424,10144,10,16,0,0,0,1,1,"","",""
279,425,10156,12,20,0,0,0,1,1,"","",""
280,427,10158,12,22,0,0,0,1,1,"","",""
281,429,10160,2,24,0,0,0,1,1,"","",""
282,430,10161,5,6,0,0,0,1,1,"","",""
283,431,10162,1,16,0,0,0,1,1,"","",""
284,432,10163,17,40,0,0,0,1,1,"","",""
285,433,10164,12,24,0,0,0,1,1,"","",""
286,434,10165,16,58,0,0,0,1,1,"","",""
287,435,10168,11,16,0,0,0,1,1,"","",""
288,436,10647,13,44,0,0,0,1,1,"","",""
289,437,10652,12,26,0,0,0,1,1,"","",""
290,438,10653,2,25,0,0,0,1,1,"","",""
291,439,10654,2,26,0,0,0,"","","","",""
292,440,10655,9,22,0,0,0,1,1,"","",""
293,441,10656,1,17,0,0,0,1,1,"","",""
294,442,10657,2,27,0,0,0,1,1,"","",""
295,443,10658,2,28,0,0,0,1,1,"","",""
296,445,10660,2,29,0,0,0,1,1,"","",""
297,446,10661,15,62,0,0,0,1,1,"","",""
298,447,10662,16,60,0,0,0,1,1,"","",""
299,448,10663,8,32,0,2,3,1,1,"","",""
300,449,10664,0,7,0,0,0,1,1,"","",""
301,450,10675,15,64,0,0,0,1,1,"","",""
302,451,10681,1,18,0,0,0,1,1,"","",""
303,452,10688,16,62,0,0,0,1,1,"","",""
304,453,10689,16,64,0,0,0,1,1,"","",""
305,454,10145,10,18,0,0,0,1,1,"","",""
306,455,10695,13,46,0,0,0,1,1,"","",""
307,464,10702,2,30,0,0,0,1,1,"","",""
308,465,10703,2,31,0,0,0,1,1,"","",""
309,466,10704,12,28,0,0,0,1,1,"","",""
310,467,10705,10,20,0,0,0,1,1,"","",""
311,469,10706,15,66,0,0,0,1,1,"","",""
312,470,10707,4,6,0,0,0,1,1,"","",""
313,471,7343,1,19,0,0,0,1,1,"","",""
314,472,10708,10,22,0,0,0,1,1,"","",""
315,473,10714,7,24,0,2,3,1,1,"","",""
316,474,10709,8,34,0,2,3,1,1,"","",""
317,475,10790,13,48,0,0,0,1,1,"","",""
318,476,10710,8,36,0,2,3,1,1,"","",""
319,477,10711,8,38,0,2,3,1,1,"","",""
320,478,10712,6,34,0,2,3,"","","","",""
321,479,10715,6,36,0,1,3,1,1,"","",""
322,480,10716,13,50,0,0,0,1,1,"","",""
323,481,10717,15,68,0,0,0,1,1,"","",""
324,483,10719,0,8,0,0,0,1,1,"","",""
325,484,10720,3,12,0,0,0,1,1,"","",""
326,485,10721,10,24,0,0,0,1,1,"","",""
327,486,10722,1,20,0,0,0,1,1,"","",""
328,487,10723,1,21,0,0,0,1,1,"","",""
329,488,10724,15,70,0,0,0,1,1,"","",""
330,489,10725,13,52,0,0,0,1,1,"","",""
331,171,8899,18,4,0,0,0,1,1,"","",""
332,177,8961,18,5,0,0,0,1,1,"","",""
333,207,8994,18,6,0,0,0,1,1,"","",""
334,230,9011,18,7,0,0,0,1,1,"","",""
335,409,10137,18,8,0,0,0,1,1,"","",""
336,490,10788,5,7,0,0,0,1,1,"","",""
337,492,10798,7,26,0,0,0,1,1,"","",""
338,936,10799,19,0,0,0,0,1,1,"","",""
339,493,10799,19,0,0,0,0,"","",338,"",""
340,495,10800,19,1,0,0,0,"",1,"","",""
341,496,10801,19,2,0,0,0,1,1,"","",""
342,497,10802,19,3,0,0,0,"","","","",""
343,498,10803,19,4,0,0,0,1,1,"","",""
344,499,10804,19,5,0,0,0,1,1,"","",""
345,502,10806,19,6,0,0,0,"","","","",""
346,501,10807,19,7,0,0,0,"","","","",""
347,503,10808,19,8,0,0,0,"","","","",""
348,504,10809,19,9,0,0,0,1,1,"","",""
349,505,10810,19,10,0,0,0,1,1,"","",""
350,507,10812,19,11,0,0,0,"","","","",""
351,508,10813,19,12,0,0,0,"","","","",""
352,509,10814,19,13,0,0,0,"","","","",""
353,510,10815,19,14,0,0,0,"","","","",""
354,512,10817,19,15,0,0,0,"","","","",""
355,514,10819,19,16,0,0,0,"","","","",""
356,515,10820,19,17,0,0,0,"","","","",""
357,516,10821,19,18,0,0,0,1,1,"","",""
358,518,10822,19,19,0,0,0,"","","","",""
359,520,10824,19,20,0,0,0,1,1,"","",""
360,521,10825,19,21,0,0,0,1,1,"","",""
361,522,10826,19,22,0,0,0,"","","","",""
362,523,10827,19,23,0,0,0,"","","","",""
363,524,10828,19,24,0,0,0,"","","","",""
364,527,10831,19,25,0,0,0,1,1,"","",""
365,528,10832,19,26,0,0,0,1,1,"","",""
366,530,10833,19,27,0,0,0,1,1,"","",""
367,529,10834,19,28,0,0,0,1,1,"","",""
368,531,10835,19,29,0,0,0,"","","","",""
369,532,10836,19,30,0,0,0,1,1,"","",""
370,533,10837,19,31,0,0,0,"","","","",""
371,534,10838,19,32,0,0,0,"","","","",""
372,535,10839,19,33,0,0,0,"","","","",""
373,536,10840,19,34,0,0,0,"","","","",""
374,537,10841,19,35,0,0,0,"","","","",""
375,539,10843,19,36,0,0,0,"","","","",""
376,540,10844,19,37,0,0,0,"","","","",""
377,542,10845,19,38,0,0,0,1,1,"","",""
378,541,10846,19,39,0,0,0,"","","","",""
379,543,10847,19,40,0,0,0,"","","","",""
380,544,10848,19,41,0,0,0,"","","","",""
381,546,10850,19,42,0,0,0,"","","","",""
382,547,10851,19,43,0,0,0,1,1,"","",""
383,548,10852,19,44,0,0,0,"","","","",""
384,550,10854,19,45,0,0,0,"","","","",""
385,551,10855,19,46,0,0,0,1,1,"","",""
386,552,10856,19,47,0,0,0,1,1,"","",""
387,553,10857,19,48,0,0,0,1,1,"","",""
388,554,10858,2,32,0,0,0,1,1,"","",""
389,555,10859,19,49,0,0,0,"","","","",""
390,556,10860,19,50,0,0,0,"","","","",""
391,557,10861,19,51,0,0,0,"","","","",""
392,558,10862,19,52,0,0,0,1,1,"","",""
393,559,10863,19,53,0,0,0,1,1,"","",""
394,560,10864,19,54,0,0,0,"","","","",""
395,561,10865,19,55,0,0,0,"","","","",""
396,562,10866,19,56,0,0,0,1,1,"","",""
397,563,10869,19,57,0,0,0,"","","","",""
398,564,10870,15,72,0,0,0,1,1,"","",""
399,565,10871,4,7,0,0,0,1,1,"","",""
400,566,10872,4,8,0,0,0,1,1,"","",""
401,568,10874,5,8,0,0,0,1,1,"","",""
402,569,10875,10,26,0,0,0,1,1,"","",""
403,570,10876,3,14,0,0,0,1,1,"","",""
404,571,10877,17,42,0,0,0,1,1,"","",""
405,572,10878,7,28,0,2,3,1,1,"","",""
406,573,10879,7,30,0,2,3,1,1,"","",""
407,574,10880,6,38,0,1,3,1,1,"","",""
408,575,10881,6,40,0,2,3,1,1,"","",""
409,576,10882,8,40,0,2,3,1,1,"","",""
410,577,10883,8,42,0,2,3,1,1,"","",""
411,578,10884,8,44,0,2,3,1,1,"","",""
412,579,10885,10,28,0,0,0,1,1,"","",""
413,580,10920,2,33,0,0,0,1,1,"","",""
414,581,10921,2,34,0,0,0,1,1,"","",""
415,582,10922,2,35,0,0,0,1,1,"","",""
416,583,10923,17,44,0,0,0,1,1,"","",""
417,584,10924,17,46,0,0,0,1,1,"","",""
418,585,10925,17,48,0,0,0,1,1,"","",""
419,586,10780,17,50,0,2,3,"","","","",""
420,587,11329,14,46,0,0,0,1,1,"","",""
421,588,11330,14,48,0,0,0,1,1,"","",""
422,589,11331,14,50,0,0,0,1,1,"","",""
423,590,11332,17,52,0,0,0,1,1,"","",""
424,591,11333,8,46,0,0,0,1,1,"","",""
425,592,11334,16,66,0,0,0,1,1,"","",""
426,593,11335,16,68,0,0,0,1,1,"","",""
427,594,11336,2,36,0,0,0,1,1,"","",""
428,597,11341,3,16,0,0,0,1,1,"","",""
429,599,11350,14,52,0,0,0,1,1,"","",""
430,600,11351,17,54,0,0,0,1,1,"","",""
431,601,11352,2,37,0,0,0,1,1,"","",""
432,602,11353,0,9,0,0,0,1,1,"","",""
433,603,11354,1,22,0,0,0,1,1,"","",""
434,604,11355,19,58,0,0,0,"","","","",""
435,605,11356,19,59,0,0,0,"","","","",""
436,606,11357,19,60,0,0,0,"","","","",""
437,607,11358,19,61,0,0,0,"","","","",""
438,608,11359,19,62,0,0,0,"","","","",""
439,609,10146,10,30,0,0,0,1,1,"","",""
440,610,10138,18,9,0,0,0,1,1,"","",""
441,611,11383,12,30,0,0,0,1,1,"","",""
442,612,11384,12,32,0,0,0,1,1,"","",""
443,613,11385,12,34,0,0,0,1,1,"","",""
444,614,11386,1,23,0,0,0,1,1,"","",""
445,615,11393,7,32,0,0,0,1,1,"","",""
446,616,11394,0,10,0,0,0,1,1,"","",""
447,617,11395,17,56,0,0,0,1,1,"","",""
448,618,11396,14,54,0,0,0,1,1,"","",""
449,619,11397,19,63,0,0,0,1,1,"","",""
450,621,11399,9,24,0,0,0,1,1,"","",""
451,622,11400,13,54,0,0,0,1,1,"","",""
452,623,11401,0,11,0,0,0,1,1,"","",""
453,624,11402,19,64,0,0,0,"","","","",""
454,625,11403,19,65,0,0,0,"","","","",""
455,626,11404,19,66,0,0,0,"","","","",""
456,627,11405,19,67,0,0,0,"","","","",""
457,628,11406,10,32,0,0,0,1,1,"","",""
458,634,11407,5,9,0,0,0,1,1,"","",""
459,635,11408,13,56,0,0,0,1,1,"","",""
460,636,11409,8,48,0,2,3,"","","","",""
461,637,11410,19,68,0,0,0,"","","","",""
462,638,11414,6,42,0,1,4,"","","","",""
463,639,11415,3,18,0,0,0,"","","","",""
464,640,11416,1,24,0,0,0,1,1,"","",""
465,641,11417,6,44,0,2,4,1,1,"","",""
466,642,11419,19,69,0,0,0,1,1,"","",""
467,643,11420,19,70,0,0,0,"","","","",""
468,644,11421,19,71,0,0,0,"","","","",""
469,645,11422,19,72,0,0,0,1,1,"","",""
470,646,11438,9,26,0,0,0,1,1,"","",""
471,648,11423,5,10,0,0,0,1,1,"","",""
472,649,11424,5,11,0,0,0,1,1,"","",""
473,651,11426,8,50,0,2,3,1,1,"","",""
474,652,11427,8,52,0,2,3,1,1,"","",""
475,654,11429,12,36,0,0,0,1,1,"","",""
476,655,11440,1,25,0,0,0,1,1,"","",""
477,656,11443,2,38,0,0,0,1,1,"","",""
478,657,11445,1,26,0,0,0,1,1,"","",""
479,658,11447,1,27,0,0,0,1,1,"","",""
480,659,11448,1,28,0,0,0,1,1,"","",""
481,660,11449,1,29,0,0,0,1,1,"","",""
482,661,11450,1,30,0,0,0,1,1,"","",""
483,662,11451,2,39,0,0,0,1,1,"","",""
484,663,11452,7,34,0,2,3,1,1,"","",""
485,664,11453,6,46,0,2,3,1,1,"","",""
486,665,11454,11,18,0,0,0,1,1,"","",""
487,666,11455,18,10,0,0,0,1,1,"","",""
488,669,10867,15,74,0,0,0,"","","","",""
489,670,11482,0,12,0,0,0,1,1,"","",""
490,672,11483,7,36,0,0,0,1,1,"","",""
491,671,11484,17,58,0,0,0,1,1,"","",""
492,675,11430,12,38,0,0,0,1,1,"","",""
493,667,11457,1,31,0,0,0,1,1,"","",""
494,677,11469,3,20,0,0,0,1,1,"","",""
495,679,11471,10,34,0,0,0,1,1,"","",""
496,686,11485,8,54,0,0,0,1,1,"","",""
497,688,11487,4,9,0,0,0,1,1,"","",""
498,689,11488,8,56,0,2,3,1,1,"","",""
499,690,11489,8,58,0,2,3,1,1,"","",""
500,692,11491,6,48,0,2,3,1,1,"","",""
501,694,11493,6,50,0,1,4,1,1,"","",""
502,695,11494,5,12,0,0,0,1,1,"","",""
503,696,11495,8,60,0,1,4,"","","","",""
504,697,11496,0,13,0,0,0,1,1,"","",""
505,699,11498,15,76,0,0,0,1,1,"","",""
506,700,11499,8,62,0,2,3,1,1,"","",""
507,701,11500,6,52,0,2,3,1,1,"","",""
508,702,11501,15,78,0,0,0,"","","","",""
509,703,11502,14,56,0,0,0,1,1,"","",""
510,704,11503,15,80,0,0,0,1,1,"","",""
511,705,11504,0,14,0,0,0,1,1,"","",""
512,707,11508,3,22,0,0,0,1,1,"","",""
513,708,11509,19,73,0,0,0,"","","","",""
514,710,11511,17,60,0,0,0,"","","","",""
515,711,11512,19,74,0,0,0,"","","","",""
516,712,11513,9,28,0,0,0,1,1,"","",""
517,713,11514,19,75,0,0,0,"","","","",""
518,714,11515,19,76,0,0,0,"","","","",""
519,716,11517,16,70,0,0,0,1,1,"","",""
520,717,11518,19,77,0,0,0,1,1,"","",""
521,718,11519,19,78,0,0,0,1,1,"","",""
522,719,11520,19,79,0,0,0,1,1,"","",""
523,720,11521,19,80,0,0,0,1,1,"","",""
524,721,11522,17,62,0,0,0,1,1,"","",""
525,723,11524,18,11,0,0,0,"","","","",""
526,724,11525,6,54,0,2,3,1,1,"","",""
527,728,11655,14,58,0,0,0,1,1,"","",""
528,731,11658,15,82,0,0,0,1,1,"","",""
529,732,11659,19,81,0,0,0,1,1,"","",""
530,732,11660,19,82,0,0,0,1,1,"","",""
531,732,11661,19,83,0,0,0,1,1,"","",""
532,733,11662,12,40,0,0,0,1,1,"","",""
533,734,11663,16,72,0,0,0,1,1,"","",""
534,735,11664,1,32,0,0,0,1,1,"","",""
