"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
116,"114",239,1,85,817,""
117,"2003",239,1,15,813,""
118,"115",240,1,80,817,""
119,"1763",240,1,20,813,""
120,"116",241,1,43,814,""
121,"117",241,1,32,815,""
122,"1764",241,1,15,813,""
123,"2002",241,1,10,813,""
124,"118",242,1,60,814,""
125,"119",242,1,40,815,""
126,"120",243,1,100,813,""
127,"121",245,1,20,824,""
128,"1726",245,1,40,815,""
129,"1725",245,1,40,814,""
130,"122",246,1,50,840,""
131,"123",246,1,50,841,""
132,"1398",247,1,100,841,""
133,"125",248,1,30,843,""
134,"1399",248,1,70,840,""
135,"126",249,1,100,933,""
136,"127",250,1,100,830,""
137,"128",258,1,100,830,""
138,"129",251,1,100,920,""
139,"130",252,1,100,924,""
140,"131",259,1,100,937,""
141,"132",260,1,50,939,""
142,"1718",260,1,50,937,""
143,"133",261,1,50,938,""
144,"1719",261,1,50,937,""
145,"134",262,1,100,935,""
146,"135",255,1,40,840,""
147,"136",255,1,40,841,""
148,"1717",255,1,20,843,""
149,"1716",256,1,45,840,""
150,"1715",256,1,45,841,""
151,"138",256,1,10,842,""
152,"139",257,1,30,843,""
153,"140",257,1,70,840,""
154,"141",253,"",1,928,""
155,"142",263,1,30,867,""
156,"143",264,"",1,866,""
157,"144",265,1,100,868,""
158,"145",266,1,100,869,""
159,"146",267,1,100,870,""
160,"147",263,1,50,872,""
161,"148",263,1,20,871,""
162,"149",269,1,100,873,""
163,"150",268,1,100,934,""
164,"151",254,"",1,927,""
165,"152",270,"",1,1010,""
166,"153",270,"",2,1007,""
167,"154",270,"",2,1006,""
168,"155",270,"",2,1009,""
169,"156",271,"",2,1010,""
170,"157",271,"",2,1006,""
171,"158",271,"",2,1009,""
172,"159",272,"",0,1023,""
173,"160",272,"",2,1007,""
174,"161",272,"",2,1009,""
175,"162",273,"",0,1023,""
176,"163",273,"",4,1005,""
177,"164",273,"",0,1023,""
178,"165",274,"",1,1026,""
179,"166",275,1,25,1010,""
180,"167",275,1,25,1007,""
181,"168",275,1,25,1006,""
182,"169",275,1,25,1009,""
183,"170",276,1,0,1023,""
184,"171",276,1,38,1005,""
185,"172",276,1,62,1009,""
186,"173",279,1,50,1042,""
187,"174",279,1,50,1044,""
188,"175",280,1,50,1043,""
189,"176",280,1,50,1042,""
190,"177",277,1,33,1048,""
191,"178",277,1,33,1049,""
192,"179",278,1,33,1051,""
193,"180",278,1,34,1050,""
194,"181",281,1,100,918,""
195,"182",283,1,65,832,""
196,"183",283,1,35,947,""
197,"184",284,1,65,833,""
198,"185",284,1,35,948,""
199,"186",289,1,100,949,""
200,"187",287,1,100,899,""
201,"188",285,1,100,445,""
202,"189",288,1,50,1052,""
203,"190",288,1,50,1053,""
204,"191",282,1,100,1025,""
205,"192",291,1,0,953,""
206,"193",291,1,100,955,""
207,"194",292,1,40,954,""
208,"195",292,1,60,955,""
209,"196",293,1,25,1012,""
210,"197",293,1,75,1010,""
211,"198",294,1,40,1006,""
212,"199",294,1,60,1005,""
213,"200",295,1,60,1007,""
214,"201",295,1,40,1009,""
215,"202",286,1,100,445,""
216,"203",290,1,100,1059,""
217,"204",296,1,35,960,""
218,"205",296,1,65,979,""
219,"206",297,1,65,992,""
220,"207",297,1,35,960,""
221,"208",298,1,35,974,""
222,"209",298,1,65,990,""
223,"210",299,1,65,1003,""
224,"211",299,1,35,974,""
225,"212",302,1,60,966,""
226,"213",302,1,40,984,""
227,"214",303,1,40,997,""
228,"215",303,1,60,966,""
229,"216",300,1,60,963,""
230,"217",300,1,40,981,""
231,"218",301,1,40,994,""
232,"219",301,1,60,963,""
233,"220",304,1,35,972,""
234,"221",304,1,65,988,""
235,"222",305,1,65,1001,""
236,"223",305,1,35,972,""
237,"224",306,1,100,956,""
238,"225",307,"",1,816,"my_handler"
239,"226",307,"",3,838,"my_dog"
240,"227",244,1,100,813,""
241,"228",308,1,100,446,""
242,"229",309,1,100,902,""
243,"230",311,1,25,1076,""
244,"231",311,1,75,1072,""
245,"232",312,1,75,1069,""
246,"233",313,1,75,1078,""
247,"234",313,1,25,1070,""
248,"235",312,1,25,1074,""
249,"236",314,1,100,831,""
250,"237",315,1,100,1080,""
251,"238",316,1,33,966,""
252,"239",316,1,33,984,""
253,"240",316,1,33,997,""
254,"241",317,1,28,974,""
255,"242",317,1,28,990,""
256,"243",317,1,28,1003,""
257,"244",317,1,16,1015,""
258,"245",318,"",1,1088,""
259,"246",319,1,100,1005,""
260,"247",320,1,100,1007,""
261,"248",321,1,100,1095,""
262,"249",322,1,70,968,""
263,"250",322,1,15,986,""
264,"251",322,1,15,999,""
265,"252",323,1,70,965,""
266,"253",323,1,15,983,""
267,"254",323,1,15,996,""
268,"255",324,1,100,1096,""
269,"256",325,1,70,961,""
270,"257",325,1,30,980,""
271,"258",326,1,30,993,""
272,"259",326,1,70,961,""
273,"260",327,1,70,973,""
274,"261",327,1,30,989,""
275,"262",328,1,30,1002,""
276,"263",328,1,70,973,""
277,"264",329,1,100,1017,""
278,"265",333,1,20,945,""
279,"266",333,1,80,833,""
280,"267",334,1,20,946,""
281,"268",334,1,80,947,""
282,"269",330,1,35,948,""
283,"270",330,1,65,832,""
284,"271",331,1,100,944,""
285,"272",332,1,100,1097,""
286,"273",335,1,100,1132,""
287,"274",336,1,100,1125,""
288,"275",337,1,100,1135,""
289,"276",338,1,100,1136,""
290,"277",339,1,100,1130,""
291,"278",340,1,100,1131,""
292,"279",341,1,100,1134,""
293,"284",342,1,29,1124,""
294,"285",342,1,28,1123,""
295,"286",342,1,28,1119,""
296,"287",342,1,15,1122,""
297,"288",343,1,29,1124,""
298,"289",343,1,28,1123,""
299,"290",343,1,28,1119,""
300,"291",343,1,15,1121,""
301,"292",344,1,29,1124,""
302,"293",344,1,28,1123,""
303,"294",344,1,28,1119,""
304,"295",344,1,15,1120,""
305,"296",345,1,34,1123,""
306,"298",345,1,33,1052,""
307,"299",345,1,33,1053,""
308,"309",346,1,100,1059,""
309,"310",348,1,100,1109,""
310,"316",347,1,100,1137,""
311,"323",25,1,45,192,""
312,"324",25,1,25,193,""
313,"325",25,1,20,194,""
314,"326",25,1,10,195,""
315,"327",26,1,91,184,""
316,"328",26,1,9,185,""
317,"329",27,1,50,184,""
318,"330",27,1,50,185,""
319,"331",28,1,45,192,""
320,"332",28,1,25,193,""
321,"333",28,1,20,194,""
322,"334",28,1,10,195,""
323,"335",29,1,30,192,""
324,"336",29,1,20,193,""
325,"337",29,1,30,194,""
326,"338",29,1,20,195,""
327,"339",30,1,45,204,""
328,"340",30,1,25,205,""
329,"341",30,1,20,206,""
330,"342",30,1,10,207,""
331,"343",31,1,50,209,""
332,"344",31,1,50,208,""
333,"345",32,1,50,209,""
334,"346",32,1,50,208,""
335,"347",33,1,100,333,""
336,"348",34,1,100,333,""
337,"349",35,1,66,221,""
338,"350",35,1,34,222,""
339,"354",36,"",1,161,""
340,"355",37,1,34,225,""
341,"356",37,1,66,228,""
342,"357",38,1,100,230,""
343,"358",39,1,100,235,""
344,"359",40,1,100,235,""
345,"360",41,1,100,208,""
346,"361",42,1,66,157,""
347,"362",42,1,34,158,""
348,"363",44,1,35,311,""
349,"364",44,1,35,313,""
350,"365",44,1,15,315,""
351,"366",44,1,15,317,""
352,"367",45,1,100,329,""
353,"368",46,1,70,157,""
354,"369",46,1,30,158,""
355,"370",47,1,50,157,""
356,"371",47,1,50,158,""
357,"372",48,1,70,217,""
358,"373",48,1,30,218,""
359,"374",49,1,50,217,""
360,"375",49,1,50,218,""
361,"385",50,1,100,337,""
362,"386",53,1,100,251,""
363,"387",52,1,100,238,""
364,"388",51,1,100,132,""
365,"389",54,1,40,342,""
366,"390",54,1,40,345,""
367,"391",54,1,20,348,""
368,"396",56,1,100,354,""
369,"397",57,1,100,356,""
370,"398",58,1,100,247,""
371,"399",59,1,100,135,""
372,"400",60,1,100,1264,""
373,"401",61,1,30,342,""
374,"402",61,1,50,338,""
375,"403",61,1,20,345,""
376,"404",62,1,100,1366,""
377,"405",63,1,100,331,""
378,"407",64,1,100,285,""
379,"408",65,1,40,342,""
380,"409",65,1,40,345,""
381,"410",65,1,20,348,""
382,"411",66,1,100,330,""
383,"412",67,1,100,187,""
384,"413",68,1,40,188,""
385,"414",68,1,60,187,""
386,"415",69,1,50,234,""
387,"416",69,1,50,233,""
388,"417",70,1,100,368,""
389,"418",71,1,100,572,""
390,"419",74,1,100,232,""
391,"420",75,1,30,256,""
392,"421",75,1,30,257,""
393,"422",75,1,20,258,""
394,"423",75,1,20,259,""
395,"424",76,1,25,256,""
396,"425",76,1,25,257,""
397,"426",76,1,25,258,""
398,"427",76,1,25,259,""
399,"428",77,1,100,247,""
400,"429",78,1,70,247,""
401,"430",78,1,30,249,""
402,"431",79,1,40,258,""
403,"432",79,1,40,259,""
404,"433",79,1,20,260,""
405,"434",80,1,100,249,""
406,"435",84,1,50,246,""
407,"436",84,1,30,247,""
408,"437",84,1,20,249,""
409,"438",85,1,100,237,""
410,"439",86,1,100,332,""
411,"440",105,1,100,655,""
412,"441",106,1,100,605,""
413,"442",107,1,16,289,""
414,"443",107,1,9,290,""
415,"444",107,1,9,291,""
416,"445",107,1,8,292,""
417,"446",107,1,8,294,""
418,"447",107,1,8,295,""
419,"448",107,1,8,296,""
420,"449",107,1,17,307,""
421,"450",107,1,17,308,""
422,"451",108,1,16,289,""
423,"452",108,1,9,290,""
424,"453",108,1,9,291,""
425,"454",108,1,8,292,""
426,"455",108,1,8,294,""
427,"456",108,1,8,295,""
428,"457",108,1,8,296,""
429,"458",108,1,17,307,""
430,"459",108,1,17,308,""
431,"460",109,1,100,583,""
432,"461",110,1,100,388,""
433,"462",111,1,100,741,""
434,"463",115,1,50,408,""
435,"464",115,1,50,407,""
436,"465",116,1,20,404,""
437,"466",116,1,20,405,""
438,"467",116,1,20,406,""
439,"468",116,1,20,409,""
440,"469",116,1,20,410,""
441,"470",117,1,30,403,""
442,"471",117,1,70,411,""
443,"472",122,1,50,412,""
444,"473",122,1,50,420,""
445,"474",118,1,50,412,""
446,"475",118,1,50,420,""
447,"476",119,1,50,416,""
448,"477",119,1,50,418,""
449,"478",120,1,33,424,""
450,"479",120,1,33,414,""
451,"480",120,1,34,425,""
452,"481",121,1,34,422,""
453,"482",121,1,33,427,""
454,"483",121,1,33,428,""
455,"484",123,1,20,414,""
456,"485",123,1,20,416,""
457,"486",123,1,20,418,""
458,"487",123,1,20,424,""
459,"488",123,1,20,425,""
460,"489",124,1,34,422,""
461,"490",124,1,33,427,""
462,"491",124,1,33,428,""
463,"492",125,1,100,669,""
464,"493",126,1,75,588,""
465,"494",126,1,25,592,""
466,"495",127,1,100,611,""
467,"496",128,1,25,720,""
468,"497",128,1,25,722,""
469,"498",128,1,25,723,""
470,"499",128,1,25,724,""
471,"500",129,1,100,166,""
472,"501",133,1,100,611,""
473,"502",134,1,13,307,""
474,"503",134,1,12,308,""
475,"1710",134,1,25,292,""
476,"1711",134,1,25,297,""
477,"1712",134,1,25,296,""
478,"504",135,1,25,292,""
479,"505",135,1,25,297,""
480,"506",135,1,25,296,""
481,"1714",135,1,13,307,""
482,"1713",135,1,12,308,""
483,"508",136,1,63,586,""
484,"509",136,1,32,588,""
485,"510",136,1,5,590,""
486,"511",137,1,100,749,""
487,"512",138,1,100,307,""
488,"513",138,1,0,666,""
489,"514",139,1,18,292,""
490,"515",139,1,28,293,""
491,"516",139,1,18,297,""
492,"517",139,1,28,298,""
493,"518",139,1,0,307,""
494,"519",139,1,8,378,""
495,"520",140,1,100,666,""
496,"521",141,1,100,745,""
497,"522",142,1,100,678,""
498,"523",144,1,20,702,""
499,"524",144,1,20,703,""
500,"525",144,1,60,704,""
501,"526",145,1,20,702,""
502,"527",145,1,20,703,""
503,"528",145,1,60,704,""
504,"529",143,1,100,678,""
505,"530",146,1,40,702,""
506,"531",146,1,20,703,""
507,"532",146,1,40,704,""
508,"533",147,1,100,677,""
509,"534",148,1,100,585,""
510,"535",149,1,100,625,""
511,"536",150,1,100,628,""
512,"537",151,1,100,699,""
513,"538",152,1,60,1357,""
514,"539",152,1,40,1360,""
515,"540",153,1,100,392,""
516,"541",154,1,100,781,""
517,"542",155,1,100,669,""
518,"543",156,1,17,727,""
519,"544",156,1,33,729,""
520,"545",156,1,33,731,""
521,"546",156,1,17,733,""
522,"547",157,1,100,752,""
523,"548",158,1,100,578,""
524,"549",163,1,100,651,""
525,"550",164,1,75,736,""
526,"551",164,1,25,737,""
527,"552",165,1,100,761,""
528,"553",166,1,60,761,""
529,"554",166,1,40,762,""
530,"555",167,1,100,761,""
531,"556",169,"",1,668,""
532,"557",170,1,100,757,""
533,"558",172,1,100,668,""
534,"559",173,1,80,774,""
535,"560",173,1,20,776,""
536,"561",174,1,100,778,""
537,"562",171,1,100,7,""
538,"563",175,1,100,6,""
539,"564",176,1,25,763,""
540,"565",176,1,25,764,""
541,"566",176,1,25,765,""
542,"567",176,1,25,766,""
543,"568",177,1,100,770,""
544,"569",178,1,100,769,""
545,"570",179,1,100,767,""
546,"571",180,1,100,767,""
547,"572",182,1,100,780,""
548,"573",183,1,100,442,""
549,"574",184,1,50,432,""
550,"575",184,1,50,436,""
551,"576",185,1,15,433,""
552,"577",185,1,10,434,""
553,"578",185,1,55,435,""
554,"579",185,1,10,438,""
555,"580",185,1,15,439,""
556,"1413",186,1,10,433,""
557,"1412",186,1,15,434,""
558,"1411",186,1,10,435,""
559,"1410",186,1,50,438,""
560,"1414",186,1,15,439,""
561,"581",187,1,34,437,""
562,"582",187,1,33,440,""
563,"583",187,1,33,441,""
564,"584",349,1,50,1052,""
565,"585",349,1,50,1053,""
566,"587",350,1,45,1052,""
567,"588",350,1,45,1053,""
568,"589",350,1,10,1112,""
569,"590",351,1,40,1052,""
570,"591",351,1,40,1053,""
571,"593",351,1,20,1110,""
572,"624",310,1,100,837,""
573,"657",352,1,100,1183,""
574,"658",353,1,100,1182,""
575,"659",354,1,100,1184,""
576,"660",355,1,100,1187,""
577,"661",356,1,100,1185,""
578,"662",357,1,100,1186,""
579,"663",358,1,100,1189,""
580,"664",359,1,100,1190,""
581,"676",362,1,100,1199,""
582,"677",363,1,100,1200,""
583,"678",364,1,100,1201,""
584,"679",365,"",100,1202,""
585,"680",360,"",1,1191,""
586,"681",361,"",1,1203,""
587,"729",366,1,100,790,""
588,"788",367,1,100,238,""
589,"789",368,"",1,327,""
590,"821",370,1,100,585,""
591,"826",371,1,100,790,""
592,"845",375,1,100,232,""
593,"846",376,1,100,232,""
594,"847",377,1,100,230,""
595,"848",378,1,100,230,""
596,"849",379,1,100,260,""
597,"850",384,1,100,1309,""
598,"851",380,1,100,261,""
599,"852",381,1,100,271,""
600,"853",382,1,80,271,""
601,"854",382,1,20,1233,""
602,"855",383,1,18,360,""
603,"856",383,1,33,362,""
604,"857",383,1,18,363,""
605,"858",383,1,15,361,""
606,"859",383,1,15,364,""
607,"860",385,1,100,1336,""
608,"869",386,1,100,1174,""
609,"870",387,1,100,1175,""
610,"871",388,1,100,1173,""
611,"872",389,1,100,1176,""
612,"873",81,1,100,250,""
613,"874",82,1,100,250,""
614,"875",83,1,100,255,""
615,"876",72,1,100,1339,""
616,"877",73,1,100,1338,""
617,"878",390,1,33,262,""
618,"879",390,1,34,263,""
619,"880",390,1,33,264,""
620,"881",188,1,100,429,""
621,"882",189,1,100,431,""
622,"883",190,1,100,599,""
623,"884",191,1,15,1340,""
624,"885",191,1,43,1343,""
625,"886",191,1,42,1345,""
626,"887",372,1,100,1253,""
627,"888",373,1,100,1252,""
628,"889",374,1,100,1254,""
629,"890",87,"",1,16,""
630,"891",88,1,100,16,""
631,"892",89,1,100,19,""
632,"893",90,1,100,19,""
633,"894",92,1,84,143,""
634,"895",92,1,16,141,""
635,"896",91,1,15,141,""
636,"897",91,1,42,258,""
637,"898",91,1,43,259,""
638,"899",91,1,0,260,""
639,"900",159,1,100,784,""
640,"901",160,1,100,1369,""
641,"902",161,1,100,786,""
642,"1415",192,"",1,615,""
643,"903",192,1,100,390,""
644,"904",193,1,100,584,""
645,"905",194,1,100,671,""
646,"906",195,1,60,8,""
647,"907",195,1,40,740,""
648,"908",196,1,100,743,""
649,"909",204,1,100,747,""
650,"910",205,1,100,750,""
651,"911",197,1,100,725,""
652,"912",199,1,100,1381,""
653,"1442",200,1,100,725,""
654,"913",201,1,100,667,""
655,"914",202,1,100,591,""
656,"915",203,1,100,587,""
657,"916",198,1,100,647,""
658,"917",206,1,100,1359,""
659,"918",207,1,100,783,""
660,"919",208,1,100,612,""
661,"1416",209,"",1,640,""
662,"1421",209,1,75,738,""
663,"1420",209,1,25,740,""
664,"920",210,1,100,751,""
665,"921",211,1,100,1382,""
666,"922",212,1,100,785,""
667,"923",213,1,100,735,""
668,"925",214,1,100,1359,""
669,"927",215,1,25,1371,""
670,"1525",215,1,75,753,""
671,"1526",216,"",1,133,""
672,"929",93,1,100,144,""
673,"930",95,1,100,143,""
674,"931",94,1,13,143,""
675,"932",94,1,37,258,""
676,"933",94,1,38,259,""
677,"934",94,1,12,260,""
678,"935",96,1,100,146,""
679,"936",98,1,100,142,""
680,"937",97,1,13,142,""
681,"938",97,1,38,258,""
682,"939",97,1,37,259,""
683,"940",97,1,12,260,""
684,"941",99,1,100,365,""
685,"942",100,1,100,366,""
686,"943",101,1,100,366,""
687,"944",391,1,50,889,""
688,"945",391,1,50,892,""
689,"946",392,1,69,887,""
690,"947",392,1,31,886,""
691,"948",393,1,33,889,""
692,"949",393,1,33,891,""
693,"950",393,1,34,890,""
694,"951",394,1,100,893,""
695,"952",395,1,25,894,""
696,"953",395,1,75,896,""
697,"954",181,1,100,771,""
698,"955",181,1,20,773,""
699,"956",168,1,100,761,""
700,"957",396,"",3,1212,""
701,"958",397,1,65,184,""
702,"959",397,1,35,185,""
703,"960",398,1,30,192,""
704,"961",398,1,10,193,""
705,"962",398,1,45,194,""
706,"963",398,1,15,195,""
707,"964",399,1,50,209,""
708,"965",399,1,50,208,""
709,"966",400,1,100,333,""
710,"967",401,1,50,221,""
711,"968",401,1,50,222,""
712,"969",402,1,20,161,""
713,"1474",402,1,80,223,""
714,"970",403,1,80,230,""
715,"971",403,1,20,235,""
716,"972",404,1,50,157,""
717,"973",404,1,50,158,""
718,"974",405,1,100,358,""
719,"975",406,1,35,311,""
720,"976",406,1,35,313,""
721,"977",406,1,15,315,""
722,"978",406,1,15,317,""
723,"979",407,1,100,329,""
724,"980",408,1,50,217,""
725,"981",408,1,50,218,""
726,"982",409,1,100,337,""
727,"983",412,1,20,251,""
728,"1477",412,1,40,342,""
729,"1478",412,1,40,345,""
730,"984",411,1,10,327,""
731,"1475",411,1,45,356,""
732,"1476",411,1,45,345,""
733,"985",410,1,60,351,""
734,"986",410,1,35,345,""
735,"987",410,1,5,132,""
736,"988",413,1,34,342,""
737,"989",413,1,35,345,""
738,"990",413,1,28,348,""
739,"1522",413,1,3,657,""
740,"991",414,1,65,354,""
741,"992",414,1,35,345,""
742,"993",415,1,65,356,""
743,"994",415,1,35,345,""
744,"996",416,1,80,247,""
745,"997",416,1,20,249,""
746,"998",417,1,12,1362,""
747,"1480",417,1,43,342,""
748,"1479",417,1,45,345,""
749,"999",418,1,12,1366,""
750,"1482",418,1,43,345,""
751,"1481",418,1,45,348,""
752,"1000",420,1,10,331,""
753,"1484",420,1,90,354,""
754,"1001",421,1,65,187,""
755,"1002",421,1,35,188,""
756,"1003",422,1,100,368,""
757,"1004",423,1,70,572,""
758,"1005",423,1,30,573,""
759,"1006",424,1,20,256,""
760,"1007",424,1,20,257,""
761,"1008",424,1,20,258,""
762,"1009",424,1,20,259,""
763,"1010",424,1,0,260,""
764,"1011",426,1,100,246,""
765,"1012",427,1,40,237,""
766,"1485",427,1,60,247,""
767,"1013",428,1,100,332,""
768,"1014",437,1,20,260,""
769,"17366",437,1,40,259,""
770,"17388",437,1,40,256,""
771,"1015",441,1,50,1309,""
772,"1016",441,1,50,1311,""
773,"1017",438,1,20,261,""
774,"17611",438,1,40,263,""
775,"17400",438,1,40,264,""
776,"1018",439,1,5,1233,""
777,"1487",439,1,95,271,""
778,"1019",440,1,18,360,""
779,"1020",440,1,34,362,""
780,"1021",440,1,18,363,""
781,"1022",440,1,15,361,""
782,"1023",440,1,15,364,""
783,"1024",425,1,100,255,""
784,"1025",429,1,7,16,""
785,"1486",429,1,93,188,""
786,"1026",430,1,100,19,""
787,"1027",432,1,80,143,""
788,"1028",432,1,20,141,""
789,"1029",431,1,40,264,""
790,"1030",431,1,40,262,""
791,"1031",431,1,20,261,""
792,"1032",433,1,100,143,""
793,"1033",434,1,100,146,""
794,"1034",435,1,40,263,""
795,"1035",435,1,40,264,""
796,"1036",435,1,10,261,""
797,"1037",436,1,50,365,""
798,"1038",436,1,50,366,""
799,"1039",442,1,50,889,""
800,"1040",442,1,50,892,""
801,"1041",443,1,75,887,""
802,"1042",443,1,25,886,""
803,"1043",444,1,33,889,""
804,"1044",444,1,33,891,""
805,"1045",444,1,34,890,""
806,"1046",445,1,40,893,""
807,"1488",445,1,30,890,""
808,"1489",445,1,30,891,""
809,"1047",448,1,65,625,""
810,"1048",448,1,35,629,""
811,"1049",449,1,60,635,""
812,"1050",449,1,40,636,""
813,"1051",450,1,40,638,""
814,"1052",450,1,60,635,""
815,"1053",554,1,100,835,""
816,"1054",451,1,100,655,""
817,"1507",452,1,3,602,""
818,"1055",452,1,100,605,""
819,"1056",453,1,0,289,""
820,"1057",453,1,10,290,""
821,"1058",453,1,10,291,""
822,"1059",453,1,10,292,""
823,"1060",453,1,10,294,""
824,"1061",453,1,10,295,""
825,"1062",453,1,10,296,""
826,"1063",453,1,15,307,""
827,"1064",453,1,15,308,""
828,"1065",463,1,30,397,""
829,"1066",463,1,30,396,""
830,"1067",463,1,20,401,""
831,"1068",463,1,20,432,""
832,"1069",464,1,30,400,""
833,"1070",464,1,30,399,""
834,"1071",464,1,20,402,""
835,"1072",464,1,20,398,""
836,"1073",465,1,30,433,""
837,"1074",465,1,30,434,""
838,"1075",465,1,20,440,""
839,"1076",465,1,20,432,""
840,"1077",466,1,30,439,""
841,"1078",466,1,30,438,""
842,"1079",466,1,20,441,""
843,"1080",466,1,20,437,""
844,"1081",454,1,100,582,""
845,"1082",455,1,90,388,""
846,"1083",455,1,10,613,""
847,"1084",456,1,10,741,""
848,"1508",456,1,45,292,""
849,"1509",456,1,45,297,""
850,"1085",457,1,100,669,""
851,"1086",458,1,75,588,""
852,"1087",458,1,25,592,""
853,"1088",459,1,90,611,""
854,"1089",459,1,10,705,""
855,"1090",460,1,30,720,""
856,"1091",460,1,30,722,""
857,"1092",460,1,20,723,""
858,"1093",460,1,20,724,""
859,"1094",461,1,50,307,""
860,"1095",461,1,50,308,""
861,"1096",462,1,50,292,""
862,"1097",462,1,50,297,""
863,"1098",462,1,0,307,""
864,"1099",462,1,0,308,""
865,"1100",467,1,75,586,""
866,"1101",467,1,25,590,""
867,"1102",468,1,90,749,""
868,"1103",468,1,10,666,""
869,"1104",469,1,17,292,""
870,"1105",469,1,17,293,""
871,"1106",469,1,17,297,""
872,"1107",469,1,17,298,""
873,"1108",469,1,17,307,""
874,"1510",469,1,5,378,""
875,"1109",470,1,100,164,""
876,"1110",471,1,100,745,""
877,"1111",472,1,95,678,""
878,"1491",472,1,5,673,""
879,"1490",473,1,5,675,""
880,"1112",473,1,95,678,""
881,"1492",474,1,5,701,""
882,"1113",474,1,18,702,""
883,"1114",474,1,12,703,""
884,"1115",474,1,65,704,""
885,"1116",475,1,10,677,""
886,"1511",475,1,15,702,""
887,"1512",475,1,10,703,""
888,"1513",475,1,65,704,""
889,"1117",476,1,100,585,""
890,"1493",477,1,50,699,""
891,"1118",477,1,50,700,""
892,"1119",478,1,100,1357,""
893,"1120",479,1,100,392,""
894,"1121",480,1,15,781,""
895,"1514",480,1,85,790,""
896,"1122",481,1,0,727,""
897,"1123",481,1,20,729,""
898,"1124",481,1,20,731,""
899,"1125",481,1,60,733,""
900,"1126",482,1,100,752,""
901,"1127",483,1,15,578,""
902,"1515",483,1,85,582,""
903,"1129",487,1,25,736,""
