"rownum","Id","HASH32"
80,"OlrothSubareaEntered",275057819
81,"ExpeditionOlrothSeenWithoutDannigGossip",118189845
82,"ExpeditionOlrothDefeatedWithoutDannigGossip",609129597
83,"RitualAltarSeenEndgame",213715586
84,"FindFirstRitualNotKnownEndgame",2136854435
85,"CompleteFirstRitualEndgame",999508384
86,"CompleteFirstRitualEndgameNotKnown",-1834596586
87,"RitualQuestFirstRitualCompletedSeen",1144003008
88,"AudienceWithTheKingHeldBefore",10346608
89,"DiedInAzmeriForest",-720365224
90,"AudienceWithTheKingBossDefeated",1637747006
91,"CompletedItemComparisonTutorial",1569717763
92,"AudienceWithTheKingBossDefeatedWithoutCampaignKill",-534505097
93,"EnterUniqueMapWildwood",-1217388395
94,"DefeatEssenceMonster",-1725551903
95,"ExpeditionCleared",1369978391
96,"HaveAtlasSkillBookUnique1",508796842
97,"HaveAtlasSkillBookUnique2",-1539836421
98,"HaveAtlasSkillBookUnique3",-1514973016
99,"HaveAtlasSkillBookUnique4",835970441
100,"HaveAtlasSkillBookUnique5",-1198123871
101,"EndgameCorruptedMapEntered",-1404052775
102,"DannigEGWhyWeAreHereContinuedSeen",717391464
103,"DannigEGOnLogbooks",-41400362
104,"LogbookAreaEnteredBefore",1592329941
105,"ExpeditionOlrothKilledPlayer",1652180176
106,"ExpeditionOlrothKilledPlayerSeen",728520004
107,"DannigEGLogbookFoundSeen",986375616
108,"EnteredCorruptedNexus",-2050867554
109,"CorruptedNexusBossSeen",-153915045
110,"LimitedRespawnMode",1329856338
111,"CastawayCaptainSeen",1332202779
112,"CompletedWaypointTutorial",1810942143
113,"EnteredTowerMap",-99062760
114,"PrecusorBeaconSeen",-1511000843
115,"EndgameHellscapeDemonBossDoryaniTime",-1871239478
116,"EndgameHellscapeFleshBossDoryaniTime",1682047801
117,"EndgameHellscapePaleBossDoryaniTime",153722609
118,"CorruptionNexusBossSpawned",-1618750048
119,"G2_2LandmarkChestUncutSkillGemPickedUp",1940644299
120,"G2_4_1KabalaSkillGemPickedUp",1326948846
121,"G3_3SilverfistSkillGemPickedUp",-442571552
122,"G3_14ViperSkillGemPickedUp",-253858280
123,"G1_11HuntingGroundsSkillGemPickedUp",1995384974
124,"TimeBossStandInHourglass",-1096991666
125,"TimeBossCollectHourglass",-1107721372
126,"SmallSoulCoreHeld5",790899238
127,"SmallSoulCoreUsed5",-228785754
128,"MediumSoulCoreHeld3",751465705
129,"MediumSoulCoreUsed3",714062938
130,"RuneBlankQuestHeld",47333894
131,"RuneBlankQuestUsed",-1701418427
132,"RenlyBlankRuneQuestSeen",128795670
133,"OghamVillageArtificerOrbPickedUp",2053269662
134,"MawdunQuarryArtificerOrbPickedUp",-579233728
135,"DesharArtificerOrbPickedUp",-11369417
136,"CrazySnakeLadyArtificersOrbRewardSeen",923323709
137,"CrazySnakeLadyArtificersOrbRewardTaken",85118475
138,"RaidTheTreasureVaultArtificersOrbRewardSeen",-449890342
139,"RaidTheTreasureVaultArtificersOrbRewardTaken",-793642026
140,"MudBurrowerArtificersOrbQuestRewardSeen",-348528293
141,"MudBurrowerArtificersOrbQuestRewardTaken",1994634218
142,"TitanGrottoRunePickedUp",-965240126
143,"SanctumBossDefeatedSessionFlag",-175789549
144,"BreachstoneAreaEnteredAudio",227538202
145,"TormentNPCSeen",-1159114842
146,"DelwynHuntBegins",-163475796
147,"HuntedMonsterDefeated",-363330830
148,"DelwynHuntedMonsterDefeatedTemp",552173916
149,"CompletedExpeditionLogbook",1578053114
150,"ExpeditionOlrothSeenBefore",-366192622
151,"DannigEGCompletedLogbookWithoutSeeingOlrothSeen",-835064025
152,"JusticeScaleActive1",1372444236
153,"JusticeScaleActive2",968436828
154,"G4_1_1TamedBeastRareLandmarkDefeated",-1511935481
155,"SpiritTutorialFirstKill",24900363
156,"G4_2_1GullAmbushChestOpened",2061553103
157,"G4_1_1BlindBeastJewellersOrbPickedUp",1435158931
158,"G4_1_1BeastPenSkillGemPickedUp",754385562
159,"G4_1_2KaruiElderSeenInCage",1639759340
160,"KaruiElderFreed",-773240231
161,"NavaliFirstGreetingSeen",1954800284
162,"KaruiElderVouch",402505003
163,"SudokuBossDefeated",1565858868
164,"G4_4_1WaterfallSpiritGemPickedUp",1247243799
165,"BlankTattoo1Held",110018753
166,"BlankTattoo1Used",-828414611
167,"BlankTattoo2Held",-35137094
168,"BlankTattoo2Used",1428742234
169,"BlankTattoo3Held",1317185483
170,"BlankTattoo3Used",751246421
171,"BlankTattoo1RewardSeen",1847815085
172,"BlankTattoo1RewardTaken",983962442
173,"BlankTattoo2RewardSeen",-1696191305
174,"BlankTattoo2RewardTaken",-258113415
175,"BlankTattoo3RewardSeen",1078785718
176,"BlankTattoo3RewardTaken",-984020994
177,"Met-Kanu",-355061331
178,"IsleOfKinVoltaxicShrineSeen",-267055600
179,"IsleOfKinSulphiteSpireActivatedAudio",-641123951
180,"IsleOfKinTrappedBeastSeenFirst",-1377908484
181,"IsleOfKinTrappedBeastSeenSecond",-1850605690
182,"IsleOfKinTrappedRhoasSeenFirst",-780490452
183,"IsleOfKinTrappedRhoasSeenSecond",1928729314
184,"IsleOfKinBlindBeastArenaDrumsHeard",-1267525663
185,"KilledAtziri",-347223430
186,"VolcanoRattlecageEmergeComment",-563945148
187,"VolcanoRattlecageKilled",-1490225106
188,"VolcanoPrecursorShrineCommentFirst",2141467263
189,"VolcanoPrecursorShrineCommentSeenBefore",-1325122990
190,"VolcanoPrecursorShrineInteract",284160147
191,"G4_5_1ArmouryLooted",900613572
192,"IsleOfKinTrappedBeastKilled",-1349542600
193,"IsleOfKinTrappedRhoasReleased",-1209710223
194,"IsleOfKinNikoSiteApproach",1326409035
195,"IsleOfKinDeadExpeditionerSeen",-1095978893
196,"VolcanoGoblinBossApproach",2102983801
197,"VolcanoGoblinBossVoltaxicComment",-62488857
198,"Met-KaruiElder",571777026
199,"Act4TreasureMapsHeldBefore1",-912118641
200,"Act4TreasureMapsHeldBefore2",614085684
201,"Act4TreasureMapsHeldBefore3",-1706388017
202,"Act4TreasureMapsHeldBefore4",1577535071
203,"ObtainMapPieceLast",80541236
204,"ObtainMapPieceLastKnowing",-857012928
205,"PirateSkeletonSeen",195417052
206,"AbandonedShipSeen",-674698838
207,"KedgeBayTwinnedRareReact",-382332994
208,"Act4TreasureMapDialogueHeardBefore",-1344543036
209,"Act4TreasureMap1HeldBefore",934053215
210,"Act4TreasureMap2HeldBefore",-1153378806
211,"Act4TreasureMap3HeldBefore",512062901
212,"Act4TreasureMap4HeldBefore",1860348412
213,"TropicalIslandCrabEmerge",-1356165253
214,"TropicalIslandCrabDeath",-23703754
215,"TropicalIslandElephantRhinoHeard",-781208433
216,"TropicalIslandSharkBossSeeFin",-1921165569
217,"TropicalIslandSharkBossEmerge",118064030
218,"ClamTreasureTrapActivated",522616295
219,"CompletedSupportGemTutorial",-1986164824
220,"CompletedManaFlaskTutorial",-1624082901
221,"ClamTreasureTrapFinished",726325097
222,"G4_5_1SirenEggOpened",2027734750
223,"SingingCavernsNestRoomSeen",1932869920
224,"SingingCavernsNestRoomSingingStops",2114371330
225,"SingingCavernsApproachPetrified",-1647440944
226,"SingingCavernsSirenLookAtMirrors",1980690433
227,"JourneysEndShipExplode",1891240061
228,"JourneysEndSeeExplosiveFirstTime",-58317097
229,"JourneysEndShipExplodeWarning",-1859781208
230,"CaptainHartlinSeenAudio",1036533972
231,"JourneysEndTangmazuResponse",1489132886
232,"EyeOfHinekoraChasmComment",1508778711
233,"EyeOfHinekoraKaruisFirstSeen",-507379801
234,"EyeOfHinekoraKaomTrialSuccess",-286205459
235,"EyeOfHinekoraMaataTrialSuccess",1834643389
236,"EyeOfHinekoraRakiataTrialSuccess",-1124117436
237,"EyeOfHinekoraWaterfallTreasureComment",1602891210
238,"HallsOfDeadTattooSeen",756572007
239,"HallsOfDeadTattooChosen",1078106019
240,"BlankTattooRewardTakenAudio",-458690998
241,"HallsOfDeadYamaSeen",1679303398
242,"HallsOfDeadYamaTransformSeen",-1051228878
243,"HallsOfDeadFatesComment",-598939891
244,"HallsOfDeadYamaDefeated",582330701
245,"DivinationCardDropFirstTime",-384662886
246,"DivinationCardTurnIn",-1030289330
247,"HallsOfDeadEnterDeathRealm",326263788
248,"Met-Hinekora",1701000866
249,"LowerPrisonBossRoomFloodedComment",1204107050
250,"LowerPrisonBossSeenAudio",-1478095068
251,"LowerPrisonBossDownMissed",-933964991
252,"ShrikeIslandKaruiHuntingComment",1482614271
253,"ShrikeIslandShrineSeen",-1867260619
254,"ShrikeIslandShrineSeenFirstEver",-1489691351
255,"ShrineSeen",-982865677
256,"ShrikeIslandBigBirdsComment",-1695571993
257,"ArastasEnterFriendly",575601352
258,"ArastasGuardResponseComment",1343524933
259,"ArastasLeaveFriendly",-1833337667
260,"ArastasPreacherSeen",2011492086
261,"ArastasEnterWithSpear",1339214129
262,"ArastasWaitingComment",-246520981
263,"ArastasKillFirstGuards",-713882809
264,"ExcavationRoomComment",-2126132646
265,"ArastasBellSecondTimeSeen",-293038658
266,"ArastasBeesComment",400627845
267,"ArastasClimbingComment",-1022426444
268,"ArastasGuardBossArenaComment",-181258362
269,"ArastasGuardBossKilled",-4078403
270,"ExcavationPrecursorComments",1438050356
271,"ExcavationOverlordResponse",-1246928420
272,"ExcavationPillarAbilityResponse",-295904994
273,"UpperPrisonLadyJusticeComment",1540475762
274,"UpperPrisonChapelComment",2074009318
275,"UpperPrisonDeadGuardsComment",-1466736728
276,"UpperPrisonCageRoomLever",2104695528
277,"UpperPrisonGoddessPowerLocked",1884407244
278,"GoddessOfJusticePoweredReceivedBefore",348929171
279,"UpperPrisonFindKey",-1193392671
280,"UpperPrisonFindKeyKnown",-336253947
281,"CompletedPassivePointTutorial",1716862661
282,"Act4SirenPearlRewardSeen",1427059129
283,"Act4SirenPearlRewardTaken",-2076463236
284,"GoddessOfJusticeUISeen",1886368671
285,"NgakanuFriendlyMedicineWomanResponse",1977197685
286,"NgakanuHostileEnter",-1254715565
287,"NgakanuHostileEnemyAttack",-1339430918
288,"NgakanuSmashedWallComment",1066590055
289,"NgakanuMedicineWomanSaved",-417089664
290,"TavakaiPhaseOneResponse",36474431
291,"TavakaiFollowComment",1370724000
292,"TavakaiPhaseThreeComment",-111285526
293,"VisitedAct4StartingIsland",267819137
294,"VolcanicWarrensEntranceSeen",-1155962646
295,"ArastasClericSeen",-1010278193
296,"EyeOfHinekoraNavaliSeen",-285360464
297,"HallsOfTheDeadEntranceSeen",771221892
298,"HallsOfTheDeadWellOfPassingSeen",1077486186
299,"HallsOfTheDeadAncestralArenaEntered",-960799888
300,"NavaliAncestralArenaSeen",840614161
301,"BlankTattoo4Held",-857928995
302,"BlankTattoo4Given",-1264439282
303,"BlankTattoo4RewardSeen",-661618882
304,"Tattoo1Held",448579404
305,"Tattoo1Used",795569981
306,"Tattoo2Held",-906878128
307,"Tattoo2Used",-1282157551
308,"Tattoo3Held",-1567867901
309,"Tattoo3Used",-871319397
310,"Tattoo4Held",-1756550450
311,"Tattoo4Used",-18368925
312,"BlankTattoo4RewardTaken",2128828033
313,"JourneysEndEntranceSeen",-861248024
314,"JourneysEndFreyaSeen",-2077100858
315,"SummonedTujenJourneysEnd",-839184714
316,"SummonJourneysEndTujenSeen",428190714
317,"TujenOnDarkMistsSeen",-299175596
318,"TujenA4DarkMistsCompleteSeen",445956077
319,"TujenA4DarkMistsRewardSeen",173100371
320,"Act4DeliriumUnlockRewardsTaken",894410270
321,"A4DarkMistsQuestStarted",-1387198804
322,"A4DarkMistsQuestStartedExtraDialogue",1573967214
323,"TavakaiAppear",1262226414
324,"Act4WeaponPiecesObtained1",1595590305
325,"Act4WeaponPiecesObtained2",1163169784
326,"Act4WeaponPiecesObtained3",1054853997
327,"Act4SirenKilledJustNow",327561021
328,"G4_7-ScourgeSkiesTrophyKilledJustNow",1626336413
329,"Act4PrisonerKilledJustNow",1310795638
330,"Act4SolitaryConfinementFortifiedDoorSeen",1860798300
331,"Act4SolitaryConfinmentPrisonerKneeling",-1543748108
332,"MakoruSharkFinShown",-1031101780
333,"MedicineWomanConsumableHeld",-1066905008
334,"MedicineWomanConsumableUsed",-1323044972
335,"MedicineWomanConsumableHeldBefore",313905566
336,"TwilightOrderOnTheSpearSeen",1661261724
337,"TwilightOrderCommotionHeard",-116922014
338,"ArastasAmbushStarted",1928382844
339,"G4_2_1AnchorBossDefeated",2105114419
340,"AratasAmbushComplete",-1623071130
341,"ArastasGuardBossSeen",-1245588272
342,"ExcavationBossArenaEntered",28179559
343,"ExcavationFirstHeraldSeen",-906734371
344,"ExcavationHoodedMentorSeen",-1556538338
345,"ExcavationHoodedMentorWeaponForged",-2091630541
346,"ExcavationFirstHeraldDefeated",773044092
347,"DoryaniGoToZigguratPresentSeen",-1073643107
348,"AbyssQuestStarted",-138307529
349,"AbyssQuestStartedPostAcceptSeen",19893563
350,"AbyssQuestGossipCreaturesOneSeen",1509980747
351,"AbyssQuestGossipCreaturesTwoSeen",1162706041
352,"AbyssQuestGossipCreaturesThreeSeen",776657886
353,"AbyssQuestComplete",1594497267
354,"AbyssDogTraderIntroductionSeen",-1538699132
355,"AbyssDogTraderOnIronCountSeen",691678978
356,"AbyssDogTraderOnThanesSeen",1284481090
357,"AbyssDogTraderOnIronCountDeadSeen",-1967799752
358,"AbyssChestOpened",1884915958
359,"AbyssCrackClosed",-1807372248
360,"AbyssCrackSeen",-452309807
361,"AbyssChestSeen",-613788563
362,"AbyssPitSeen",-529561877
363,"HaveOniGoroshi",429146689
364,"AbyssCrackCombatStarted",2093637684
365,"AbyssQuestRewardTaken",1911149860
366,"AbyssQuestRewardSeen",-123491840
367,"AbyssDogTraderWildCalloutHeard",1432985986
368,"CompletedAllTutorials",178393451
369,"CompletedSecondPassiveTutorial",1374337048
370,"CompletedIdentificationTutorial",-956778296
371,"CompletedGemLevelUpTutorial",-847237200
372,"ExcavationHoodedMentorWeaponForgedSeen",-986920924
373,"G4RhodriOnTheWeaponSeen",611991679
374,"HeartOfTheTribeEntranceSeen",-1943614100
375,"Act4BossDefeated",-1527521042
376,"Act4BossSeen",1487712631
377,"HaveAtlasPass",-1486957137
378,"CompletedNonTrivialRecipe",-1076751125
379,"MapPortal1Open",1768485459
380,"MapPortal2Open",458779626
381,"MapPortal3Open",-1351166063
382,"MapPortal4Open",1236223099
383,"MapPortal5Open",2132814183
384,"MapPortal6Open",369619701
385,"UnlockedLillyGemShop",-159392833
386,"Act4HoodedMentorOnTavakaiCured",-1954915460
387,"Act4BossDefeatedJustNow",-1911225572
388,"TrevelledToP1_Town",-919946039
389,"TrevelledToP2_Town",-684117918
390,"TrevelledToP3_Town",-1360743744
391,"P1RenlyIntroductionSeen",-1284354810
392,"BlackwoodDarknessCleared",-655684342
393,"P1_1BossesSeen",-848284984
394,"P1_1BossesDefeated",-1053492201
395,"BlackwoodEntranceSeen",-1413779173
396,"AltarToTheFirstOnesEntranceSeen",1740275919
397,"AltarToTheFirstOnesBossAltarSeen",298996053
398,"P1_2RunedMonolithSeen",1986396111
399,"P1_2RunedMonolithActivated",247829269
400,"P1_2RunedMonolithsAllActivated",-1324424773
401,"G4_4_1NearShroudedFallsLandmark",1656283324
402,"EzomyteReaperBossSeen",479751334
403,"EzomyteReaperBossDefeated",-2108999231
404,"BlackwoodEntranceBuffObtained",-328628685
405,"BlackwoodEntranceOpened",1164584020
406,"HoltenEntranceSeen",-739826746
407,"HoltenEstateEntranceSeen",-231392528
408,"ThaneAndLadySeen",1369223999
409,"ThaneAndLadyDefeated",1021448459
410,"RenlyEndOfInterludePart1Seen",-1563453717
411,"BlankTattoo1Given",416988809
412,"BlankTattoo2Given",1003840585
413,"BlankTattoo3Given",1789970979
414,"P3DoryaniOnCuachicVaultSeen",-1886298190
415,"KriarVillageEntranceSeen",1624844407
416,"GlacialTarnEntranceSeen",-937827098
417,"P3_2BossSeen",-972258466
418,"KilledBiteZombie",-1669082551
419,"P3_2BossDefeated",495004841
420,"P3_3BossSeen",-1060619688
421,"P3_3BossDefeated",-1238336256
422,"RavineEntranceSeen",1231893414
423,"P3_6BossSeen",202239281
424,"P3_6BossDefeated",-578777549
425,"P3_7BossSeen",1501668797
426,"P3_7BossDefeated",397681262
427,"DoryaniSummonedCauchicVault",-334317346
428,"P3_7BossDefeatedJustNow",-2127530325
429,"DoryaniEndOfInterludePart3Seen",-1758746839
430,"TujenJE_FreyaConvoSeen",1441480822
431,"TujenJE_TheSonConvoSeen",-310486007
432,"CompletedStashTutorial",13701071
433,"CompletedOverlapMapTutorial",-1839992145
434,"ClericPledgeSeen",1815660574
435,"ClericTitheSeen",1589334107
436,"ClericPlightSeen",-613161758
437,"ClericPlightSeenAgain",-1142192227
438,"ImposterWomanFogSeen",-545652746
439,"P2AsalaEnvoyIsLateSeen",1889033583
440,"TwilightOrderListenSeen",666424263
441,"TwilightOrderOnMariusSeen",-1367394093
442,"TwilightOrderSuccessCanBeHeard",1984490077
443,"TwilightOrderOnSuccessSeen",-1883699914
444,"TwihglithOrderOnKalguuransSeen",2038020741
445,"Act4KalguuranVerisiumHeldHaventMetFreya",1722124729
446,"Act4CaptainHartlinKilledJustNow",2030111864
447,"Act4SharkFinHeldHaveMedicineWomanQuest",-1433513436
448,"TavakaiFirstResponse",-2129854932
449,"Act4DannigExpeditionTreasureIslandSeen",1596666024
450,"Act4DannigExpeditionQualifiedArchaeologistSeen",-964370867
451,"Act4DannigSummonedTreasureIsland",58398453
452,"TreasureIslandEncampmentSeen",1790583554
453,"Act4TavakaiIntroductionSeen",-25978527
454,"Act4TavakaiEndOfActSeen",1384334877
455,"Actt4TavakaiGuestsSeen",159393801
456,"Act4TavakaiEnslavedSeen",-2109753268
457,"Act4TavakaiTheWaySeen",-2116026314
458,"Act4TavakaiOnTekaruSeen",-141238018
459,"Act4TavakaiOnMakoruSeen",-1507993308
460,"Act4TavakaiOnKanuSeen",-88343628
461,"Act4TavakaiOnDannigSeen",-141095727
462,"Act4TavakaiYourMissionSeen",1404858770
463,"Act4TavakaiMaraeIntroductionSeen",1723400680
464,"Act4TavakaiMaraeOnEyeOfHinekoraSeen",1913211273
465,"Act4TavakaiMaraeOnNgakanuSeen",-1991383263
466,"Act4TavakaiMaraeOnTribesSeen",568964579
467,"Act4TavakaiMaraeOnNgakuramakoiSeen",-1256728123
468,"Act4TavakaiMaraeOnTheBeastSeen",1469380032
469,"Act4TavakaiMaraeOnTwilightOrderSeen",-439144648
470,"Tattoo1_2Held",458655520
471,"Tattoo1_2Used",-1707854077
472,"Tattoo2_2Held",2131949097
473,"Tattoo2_2Used",260878032
474,"Tattoo3_2Held",-1689376334
475,"Tattoo3_2Used",-495351879
476,"Tattoo1UsedMaster",715539871
477,"Tattoo2UsedMaster",924035060
478,"Tattoo3UsedMaster",-342156047
479,"AngeOnHostileTakeoverSeen",-1924349861
480,"AbyssEncountered",86939500
481,"Met-Ange",-145850534
482,"AngeOnSingingCavernsSeen",-1254435814
483,"NgakanuHostileMedicineWomanJumpedDown",837906017
484,"Act4MedicineWomanEndOfActConvoSeen",1072326140
485,"Act4HoodedMentorSummonFirstPieceConvoSeen",-1947614496
486,"Act4HoodedMentorSummonSecondPieceConvoSeen",-292505137
487,"Act4HoodedMentorSummonThirdPieceConvoSeen",-1390139046
488,"SpearPieceBossKilledFirstTime",1784047636
489,"SirenBossFirstKill",2088425357
490,"PrisonerBossFirstKill",432942795
491,"ShrikeIslandBossFirstKill",-29079639
492,"HideoutShorelineClaimableEntered",2067651642
493,"Act4AngeSummonedShoreline",-1659843944
494,"NavaliTrialOfTheAncestorsSeen",-1948246939
495,"NavaliInvitationConvoSeen",905940053
496,"NavaliUtulaConvoSeen",1237222277
497,"NavaliFindBodyConvoSeen",299068507
498,"NavaliHallsOfDeadConvoSeen",-1669320939
499,"NavaliHinekoraConvoSeen",-2110387796
500,"NavaliCycleOfTimeConvoSeen",-534896212
501,"NavaliEndOfTimeConvoSeen",-1696563887
502,"NavaliHerServiceConvoSeen",776110738
503,"AbyssTestSeen",-934969182
504,"AbyssTestTranslating",-1418593112
505,"AbyssTestTranslated",-1644704136
506,"Act4HoodedMentorOnDoryaniSeen",490499788
507,"Act4HoodedMentorOnTheWeaponSeen",459010679
508,"Act4HoodedMentorOnTheWeaponContinuedSeen",1585220909
509,"VisitedArastasOrMetPreacher",885162704
510,"Act4HoodedMentorOnTukohamaTribe",-1785532807
511,"Act4HoodedMentorOnGodsSeen",-1448182564
512,"Act4HoodedMentorOnOrianaSeen",280256698
513,"Act4HoodedMentorOnThirdEdictSeen",23658731
514,"InterludesComplete3",882306487
515,"Act4HoodedMentorOnInterludesCompleteSeen",797536748
516,"TravelledToOriath",-65035109
517,"VisitedIsleOfKinAudio",333932942
518,"VisitedNgakanuAudio",1386241153
519,"VisitedTreasureIslandAudio",2026811973
520,"IslandAudioListening",2049459205
521,"VisitedPirateIslandAudio",1077096736
522,"Act4TavakaiEndOfActHeartOfTheTribeSeen",-2096190401
523,"HowlingCavesEntranceSeen",1488647186
524,"P3_4YetiSeen",-1501727748
525,"Part3InterludeYetiQuestStarted",-1449308597
526,"P3InterludeIceTusksHeld",-1446342790
527,"BetrayalOwner",2063236105
528,"P3InterludeIceTusksGiven",826016392
529,"YetiRewardSeen",-899458504
530,"IceTusksSkillBookHeld",-720419863
531,"IceTusksSkillBookComplete",1193287571
532,"ScionUnlocked",-1412634968
533,"UnaStoneCircleSeen",-1293849066
534,"WashedUp",-683765631
535,"PartOneInterludeWitchBossesKilled",-767941084
536,"PartOneInterludeReaperBossKilled",1456761194
537,"PartOneInterludeFrozenPrisonerBossKilled",-275207178
538,"PartOneInterludeBaronBaronessBossKilled",-1053281453
539,"PartTwoInterludeSerpentClanBossKilled",-901966870
540,"PartTwoInterludeSandsDuoBossKilled",1668705612
541,"PartTwoInterludeFireBeastBossKilled",-739241100
542,"PartTwoInterludeFaridunSwordmasterBossKilled",-1649037936
543,"PartThreeInterludeAzmeriSpearfighterBossKilled",-1458993802
544,"PartThreeInterludeArcticOwlBossKilled",-1113639229
545,"PartThreeInterludeArcticQuadrillaBossKilled",-543161454
546,"PartThreeInterludeLightningBlackjawBossKilled",-1672886461
547,"PartThreeInterludeBloodTwinsBossesKilled",-1416776038
548,"TreasureIslandRevealSeen",-148242724
549,"P2_7BossDefeatedJustNow",149012205
550,"P2InterludeRisuIntroSeen",-752732767
551,"AsalaSummonedInterludeTemple",-488246617
552,"P2_3BossDefeatedJustNow",-509398502
553,"AsalaInterludeTempleSeen",-1468139808
554,"AsalaSummonedInterludeQimah",1776296291
555,"G4CaptainFateOfTheWorldSeen",-1877079218
556,"G4CaptainOnFightSeen",2081356767
557,"AsalaEndOfInterludePart2Seen",-2140074268
558,"G4CaptainOnOriathSeen",980868158
559,"AudioEventKilledBiteZombie",338041457
560,"Act4MedicineWomanSharkFinTurnedIn2",1669703880
561,"Act4MedicineWomanMetWithoutSharkFin",1853818169
562,"Act4MedicineWomanTavakaiConvoSeen",1454002045
563,"Act4MedicineWomanLearningConvoSeen",-1171312184
564,"Act4MedicineWomanKnowingPlaceConvoSeen",1007111390
565,"Act4MedicineWomanBloodFeverConvoSeen",386435731
566,"Act4MedicineWomanKitavaConvoSeen",-1264220900
567,"Act4MedicineWomanNgamakanuiConvoSeen",1063889719
568,"Act4MedicineWomanEndOfTimeConvoSeen",-651218094
569,"Act4MedicineWomanLivingHealedConvoSeen",1737344447
570,"Act4MedicineWomanEndActConvoSeen",-192296596
571,"LightlessPassageEntranceSeen",45185635
572,"JunMission-Received",-1781307847
573,"JunMission-SuppressAlerts",-827126967
574,"JunMission-SeenAllEncounters",937373702
575,"JunMission-FinishedAllEncounters",-1153054301
576,"JunMission-SeenFort",-48917726
577,"JunMission-SeenLab",-2019800041
578,"JunMission-SeenCart",2039783865
579,"JunMission-SeenGank",457635093
580,"JunMission-CompletedFort",-1625174203
581,"JunMission-CompletedLab",286881503
582,"JunMission-CompletedCart",-1165776869
583,"JunMission-CompletedGank",1524154984
584,"JunMission-AbandonedFort",-1806659209
585,"JunMission-AbandonedLab",-231222436
