"rownum","Id"
79,"MaximumLifeIncreasePercent"
80,"LoseManaOnSkill"
81,"DamageWithWeaponTypeSkill"
82,"IncreasedPhysicalDamageReductionRatingPercent"
83,"EnergyShieldPercent"
84,"EvasionRatingPercent"
85,"LocalPhysicalDamagePercent"
86,"EvasionRatingAndArmourPercent"
87,"PhysicalDamagePercent"
88,"PhysicalDamagePercentPrefix"
89,"StunThresholdReduction"
90,"CriticalStrikeChanceIncrease"
91,"ChaosResistance"
92,"ChaosResistancePrefix"
93,"CriticalStrikeMultiplier"
94,"GrenadeDamage"
95,"GrenadeDuration"
96,"GrenadeAdditionalDetonationChance"
97,"GrenadeCooldownUse"
98,"SpellCriticalStrikeChanceIncrease"
99,"SpecificWeaponBonuses"
100,"ProjectileSpeed"
101,"IncreasedAccuracyPercent"
102,"AccuracyAndCrits"
103,"IncreasedAccuracyPercentWithSwords"
104,"LifeGainPerTarget"
105,"IncreasedWeaponElementalDamagePercent"
106,"FlaskRecoveryAmount"
107,"FlaskRecoverySpeed"
108,"FlaskReflectReductionDuringFlaskEffect"
109,"FlaskEffectLocal"
110,"FlaskDispellChill"
111,"FlaskDispellBurning"
112,"FlaskNumCharges"
113,"FlaskBuffWhileHealing"
114,"AlwaysActiveFlask"
115,"FlaskRechargeRate"
116,"FlaskHealsOthers"
117,"FlaskDispellPoison"
118,"FlaskChargesUsed"
119,"FlaskDuration"
120,"FlaskFullRechargeOnHit"
121,"FlaskIncreasedHealingCharges"
122,"FlaskRecoveryAtEnd"
123,"FlaskExtraLifeRegeneration"
124,"FlaskEffectNotRemovedOnFullMana"
125,"FlaskChargeOnHitNonUnique"
126,"FlaskChargePerSecondInactive"
127,"FlaskLevelRequirement"
128,"RingLevelRequirement"
129,"FireDamageAsPortionOfDamage"
130,"ColdDamageAsPortionOfDamage"
131,"LifeRegenerationRatePercentage"
132,"MonsterSlainFlaskCharges"
133,"MonsterSlainNoFlaskCharges"
134,"LifeGainedFromEnemyDeath"
135,"ManaGainedFromEnemyDeath"
136,"MonsterDoesNotFlee"
137,"IncreaseSocketedGemLevel"
138,"IncreaseSpecificSocketedGemLevel"
139,"MonsterAura"
140,"Strength"
141,"Dexterity"
142,"Intelligence"
143,"AllAttributes"
144,"SpellDamageAndMana"
145,"StaffBlockPercent"
146,"StaffSpellBlockPercent"
147,"ArchonDuration"
148,"ArchonDelayRecovery"
149,"ElementalDamagePercent"
150,"MonsterActBoss"
151,"BlockingBlocksSpells"
152,"PhysicalDamageTakenAsLightningWhileActiveBlocking"
153,"BlockDamageTakenWhileActiveBlocking"
154,"ShieldSkillsStunningAlsoFullyBreaksArmour"
155,"EnergyShieldRechargeRateIfBlockedRecently"
156,"CannotCull"
157,"CullingStrike"
158,"DecimatingStrike"
159,"PhysicalDamagePercentOnLowLife"
160,"BlockRecovery"
161,"AlwaysHits"
162,"HitsCauseMonsterFlee"
163,"ChaosDamage"
164,"MaximumEnduranceCharges"
165,"AddPowerChargeOnCrit"
166,"ActorSize"
167,"MaximumManaIncreasePercent"
168,"AreaOfEffect"
169,"MovementVelocityPenalty"
170,"LightningDamageAsPortionOfDamage"
171,"BurnDamage"
172,"CannotCrit"
173,"ManaCostReduction"
174,"ManaCostEfficiency"
175,"LifeCostEfficiency"
176,"Keystone"
177,"BloodMagic"
178,"CannotEvade"
179,"MinionRunSpeed"
180,"MinionLife"
181,"MinionDamage"
182,"MinionCooldown"
183,"MinionChaosResistance"
184,"MinionDuration"
185,"CannotStun"
186,"CannotBeStunned"
187,"AdditionalCurseOnEnemies"
188,"ConvertPhysicalToFire"
189,"MonsterMultipleProjectile"
190,"MonsterFasterProjectile"
191,"MonsterWealth"
192,"MonsterCriticalStrikes"
193,"MonsterResists"
194,"MonsterCannotBeStunned"
195,"HybridDefence"
196,"HybridDefenceAndStunRecovery"
197,"BeltFlaskChargesGained"
198,"BeltFlaskChargesUsed"
199,"BeltCharmChargesGained"
200,"BeltCharmChargesUsed"
201,"BeltFlaskDuration"
202,"BeltFlaskRecoveryRate"
203,"BeltFlaskRecovery"
204,"BeltCharmDuration"
205,"CharmChargesUsed"
206,"FlaskLifeRecovery"
207,"FlaskManaRecovery"
208,"CannotCurse"
209,"MonsterImmuneToCurses"
210,"MonsterGrantsCharges"
211,"ChaosDamageAsPortionOfDamage"
212,"ChaosDamageAsPortionOfFireDamage"
213,"ChaosDamageAsPortionOfColdDamage"
214,"ChaosDamageAsPortionOfLightningDamage"
215,"IncreasedChillDuration"
216,"Acrobatics"
217,"ForceSpecificSockets"
218,"CannotBeShocked"
219,"CannotBeIgnited"
220,"CannotBeChilled"
221,"CannotBeChilledOrFrozen"
222,"ReducedShockChance"
223,"AttackerTakesDamage"
224,"TakesDamageWhenAttacked"
225,"PainAttunement"
226,"ExperienceIncrease"
227,"ChanceToAvoidFreezeAndChill"
228,"ReducedManaCostOnLowLife"
229,"ElementalResistsOnLowLife"
230,"EvasionOnLowLife"
231,"LifeRegenerationOnLowLife"
232,"ItemRarityOnLowLife"
233,"MovementVelocityOnLowLife"
234,"MovementVelocityOnFullLife"
235,"ConvertPhysicalToCold"
236,"AttackerTakesColdDamage"
237,"AttackSpeedOnFullLife"
238,"CastSpeedOnFullLife"
239,"CastSpeedOnLowLife"
240,"SpellsFire2AdditionalProjectileChance"
241,"Conduit"
242,"MinionInstability"
243,"PhysicalAttackDamageTaken"
244,"BlockPercentAppliedToSpellsOnLowLife"
245,"MaximumColdResist"
246,"MeleeAttackerTakesColdDamage"
247,"RangedAttackDamageTaken"
248,"MonsterSpeedAndDamageFixup"
249,"MonsterSpeedAndDamageFixupRarity"
250,"PercentDamageToDealToAttacker"
251,"Nothing"
252,"Stance"
253,"MonsterChanceToIgnite"
254,"MonsterEffectOnDeath"
255,"MonsterNecromancerRaisable"
256,"MonsterAuraRange"
257,"MonsterChanceToTemporalChainsOnHit"
258,"MonsterChanceToVulnerabilityOnHit"
259,"MonsterChanceToFlammabilityOnHit"
260,"MonsterCastsFirestormText"
261,"MonsterCastsPunctureText"
262,"MonsterCastsColdsnapText"
263,"MonsterCastsCriticalWeaknessCurseText"
264,"MonsterCastsElementralWeaknessCurseText"
265,"MonsterCastsEnfeebleCurseText"
266,"MonsterCastsFireballText"
267,"MonsterCastsIceNovaText"
268,"MonsterCastsIceSpearText"
269,"MonsterCastsMoltenShellText"
270,"MonsterCastsProjectileWeaknessCurseText"
271,"MonsterCastsShockNovaText"
272,"MonsterCastsSparkText"
273,"MonsterCastsVulnerabilityCurseText"
274,"MonsterCastsWarlordsMarkCurseText"
275,"MonsterCastsGlacialCascadeText"
276,"MonsterDetonatesCorpsesText"
277,"MonsterExplodesOnItsTargetText"
278,"MonsterFiresRainOfArrowsText"
279,"MonsterFiresBurningArrowsText"
280,"MonsterFiresExplosiveArrowText"
281,"MonsterFiresLightningArrowsText"
282,"MonsterFiresCausticArrowsText"
283,"MonsterFiresSplitArrowsText"
284,"MonsterLeapsOntoEnemiesText"
285,"MonsterRaisesUndeadText"
286,"MonsterSummonsExplodingSpawnText"
287,"MonsterSummonsMonkeysText"
288,"MonsterSummonsSkeletonsText"
289,"MonsterSummonsSpawnText"
290,"MonsterUsesEnduringCryText"
291,"MonsterUsesFlickerStrikeText"
292,"MonsterUsesGlacialHammerText"
293,"MonsterUsesGroundSlamText"
294,"MonsterUsesLightningStrikeText"
295,"MonsterUsesPhaseRunText"
296,"MonsterCastsShieldChargeText"
297,"MonsterCastsMassFrenzyText"
298,"MonsterCastsTemporalChainsText"
299,"MonsterCastsFrenzyText"
300,"MonsterCastsViperStrikeText"
301,"MonsterCastsGroundDesecrationText"
302,"MonsterCastsWitherText"
303,"MonsterCastsElementalHitText"
304,"MonsterCurseCastSpeed"
305,"FrenzyChargeOnCriticalHit"
306,"GainEnduranceChargeWhenTakeCriticalStrike"
307,"DisableOffhandSlot"
308,"MaximumResistances"
309,"CannotBlockAttacks"
310,"ArmourOnLowLife"
311,"DisplaySocketedGemGetsConcentratedAreaOfEffectLevel"
312,"PhysicalDamageReductionOnLowLife"
313,"TotemPhysicalDamageReduction"
314,"GenerateEnduranceChargesForAlliesInPresence"
315,"GainEnduranceChargeWhenCriticallyHit"
316,"BlindingHit"
317,"CannotBlind"
318,"DisplaySocketedGemGetsBlindLevel"
319,"MapLarger"
320,"MapBranchyDungeon"
321,"MapTotems"
322,"MapMonsterPacks"
323,"MapLargePacks"
324,"MapMagicMonsters"
325,"MapRareMonsters"
326,"MapTwoBosses"
327,"MapDangerousBoss"
328,"MapMassiveBoss"
329,"MapBossMod"
330,"MapMonsterLifeLeechImmunity"
331,"MapMonsterStatusAilmentImmunity"
332,"MapMonsterFireResistance"
333,"MapMonsterColdResistance"
334,"MapMonsterLightningResistance"
335,"MapMonsterPhysicalResistance"
336,"MapMonsterChaosResistance"
337,"MapMonsterCannotBeStunned"
338,"MapMonsterUnwavering"
339,"MapMonsterLife"
340,"MapMonsterDamage"
341,"MapMonsterElementalDamage"
342,"MapMonsterFireDamage"
343,"MapMonsterColdDamage"
344,"MapMonsterLightningDamage"
345,"MapMonsterChaosDamage"
346,"MapMonsterFast"
347,"MapMonsterFrenzy"
348,"MapMonsterEndurance"
349,"MapMonsterPower"
350,"MapMonsterPhysicalReflection"
351,"MapMonsterElementalReflection"
352,"MapMonsterMultipleProjectiles"
353,"MapMonsterAreaOfEffect"
354,"MapMonsterCriticalStrikesAndDamage"
355,"MapPlayerCurse"
356,"MapPlayerElementalWeakness"
357,"MapPlayerVulnerability"
358,"MapPlayerEnfeeblement"
359,"MapPlayerTemporalChains"
360,"MapPlayerPunishment"
361,"MapPlayerNoRegen"
362,"MapPlayerReducedRegen"
363,"MapPlayerBloodMagic"
364,"MapPlayerElementalEquilibrium"
365,"MapPlayerMaxResists"
366,"MapPlayerContinuousDamage"
367,"MapGroundEffect"
368,"MapShockedGround"
369,"MonsterMapBoss"
370,"MonsterMapBossExtraForms"
371,"BossHealOnPlayerDeath"
372,"MonsterWbDrops"
373,"MonsterDescentBoss"
374,"MapNoMonsters"
375,"MapChestItemQuantity"
376,"MapChestItemRarity"
377,"MapPoisoning"
378,"MapBleeding"
379,"MapSpreadGroundEffect"
380,"MapQuantityRarity"
381,"MapPlayersGainReducedFlaskCharges"
382,"MapMonstersCurseEffectOnSelfFinal"
383,"MapMonstersChanceToInflictStatusAilments"
384,"MapMonstersCantBeSlowedOrTaunted"
385,"MapMonstersAllDamageAlwaysIgnites"
386,"MapMonstersAllDamageAlwaysChills"
387,"MapMonstersAllDamageAlwaysShocks"
388,"MapMonstersInflictImpale"
389,"MapMonstersInflictBrittle"
390,"MapMonstersInflictScorch"
391,"MapMonstersInflictSap"
392,"MapMonstersRemoveManaOnHit"
393,"MapMonstersAllResistances"
394,"MapMonstersArmoured"
395,"MapMonstersEvasive"
396,"MapMonstersEnergyShield"
397,"MapMonstersStunAndAilmentThreshold"
398,"MapMonstersArmourBreak"
399,"MapMonstersAccuracy"
400,"MapMonstersStunBuildup"
401,"MapMonstersAilmentChance"
402,"MapMonstersElementalPenetration"
403,"MapMonstersAvoidPoisonBleedBlind"
404,"HeistContractMonsterPatrolAdditionalElite"
405,"HeistContractMonsterPatrolDamage"
406,"HeistContractMonsterPatrolDamageReduction"
407,"HeistContractMonsterChokepointDamage"
408,"HeistContractMonsterChokepointDamageReduction"
409,"HeistContractMonsterGuardingDamage"
410,"HeistContractMonsterGuardingDamageReduction"
411,"MapMonstersAvoidAilments"
412,"MapPlayersPointBlank"
413,"MapPlayersBlockAndArmour"
414,"MapMonsterAccuracyPlayersUnlockyDodge"
415,"MapPlayersAoERadius"
416,"MonsterNecromancerRaritiesRaised"
417,"MonsterUsesShockwaveText"
418,"MonsterUsesMassEnduranceText"
419,"MonsterUsesMassPowerText"
420,"FacebreakerPhysicalUnarmedDamage"
421,"DisplaySocketedGemGetsIncreasedAreaOfEffectLevel"
422,"EnemiesCantLifeLeech"
423,"ExtraGore"
424,"BlockWhileDualWielding"
425,"MaximumMinionCount"
426,"MaximumSpectreCount"
427,"MaximumZombieCount"
428,"MaximumSkeletonCount"
429,"MinionGlobalSkillLevel"
430,"ManaReservationReduced"
431,"DisplaySocketedGemGetsBloodMagic"
432,"DisplaySocketedGemGetsFlee"
433,"AttackerTakesLightningDamage"
434,"PhysicalDamageConvertToChaos"
435,"ReservesLife"
436,"ChaosInoculation"
437,"PhysicalDamagePercentTakesAsChaosDamage"
438,"PhysicalBowDamageAtCloseRange"
439,"KnockbackAtCloseRange"
440,"PercentDamageGoesToMana"
441,"LightningDamageTakenRecoupedAsLife"
442,"FireDamageTakenRecoupedAsLife"
443,"ColdDamageTakenRecoupedAsLife"
444,"ChaosDamageTakenRecoupedAsLife"
445,"LightningDamageTakenRecoupedAsMana"
446,"FireDamageTakenRecoupedAsMana"
447,"ColdDamageTakenRecoupedAsMana"
448,"ChaosDamageTakenRecoupedAsMana"
449,"LightningDamageTakenRecoupedAsEnergyShield"
450,"FireDamageTakenRecoupedAsEnergyShield"
451,"ColdDamageTakenRecoupedAsEnergyShield"
452,"ChaosDamageTakenRecoupedAsEnergyShield"
453,"ElementalDamageTakenRecoupedAsEnergyShield"
454,"QuillRainWeaponDamageFinalPercent"
455,"ChanceToIgnite"
456,"BurnDuration"
457,"AilmentChanceAndDuration"
458,"PhysicalDamageTakenAsFirePercent"
459,"AttackerTakesFireDamage"
460,"AvoidIgnite"
461,"RangedWeaponPhysicalDamagePlusPercent"
462,"PhysicalDamageTakenPercentToReflect"
463,"AdditionalBlock"
464,"LeechEnergyShieldInsteadofLife"
465,"BlockWhileDualWieldingClaws"
466,"ArmourPercent VsProjectiles"
467,"BlockVsProjectiles"
468,"MonsterBlock"
469,"MonsterBlockNoFlinch"
470,"CannotLeech"
471,"DewathsHidePhysicalDamageDealt"
472,"DisplaySocketedGemsGetReducedReservation"
473,"MonsterSpellDamage"
474,"ChanceToFreeze"
475,"FrozenMonstersTakeIncreasedDamage"
476,"IncreasedIntelligenceRequirements"
477,"DisplaySocketedGemsGetAddedChaosDamage"
478,"EnergyShieldGainedOnBlock"
479,"LocalPoisonOnHit"
480,"CannotCausePoison"
481,"PoisonOnHit"
482,"SkeletonDuration"
483,"IncreasedStrengthRequirements"
484,"IncreasedDexterityRequirements"
485,"StrengthRequirements"
486,"IntelligenceRequirements"
487,"DexterityRequirements"
488,"StrengthIntelligenceRequirements"
489,"SpellDamageTakenOnLowMana"
490,"EvasionOnFullLife"
491,"ReflectCurses"
492,"MonsterCastsEtherealKnives"
493,"MonsterThrowsBeartraps"
494,"MonsterCastsLightningThornsText"
495,"MonsterThrowsFireBombsText"
496,"MonsterThrowsPoisonBombsText"
497,"MonsterCastsFreezingPulseText"
498,"MonsterCleavesText"
499,"MonsterFiresIceShotArrowsText"
500,"MonsterCastsConductivityText"
501,"MonsterCastsFlammabilityText"
502,"MonsterCastsAugmentedFireballsText"
503,"MonsterChannelsLightningText"
504,"MonsterCastsArcText"
505,"MonsterRaisesZombiesText"
506,"MonsterCastsIceShieldText"
507,"MonsterCastsUnholyFireText"
508,"MonsterGainsPowerChargeOnKinDeath"
509,"MonsterCastsDischargeText"
510,"MonsterSummonsWaterElementalsText"
511,"MonsterUsesDoubleStrikeText"
512,"MonsterRollsOverEnemiesText"
513,"CausesBleeding"
514,"AttacksDealNoPhysicalDamage"
515,"GoldenLightBeam"
516,"CannotBeStunnedOnLowLife"
517,"MonsterCastsLightningWarpText"
518,"MonsterCastsFrostbiteText"
519,"ItemFoundRarityIncreasePrefix"
520,"MapTierDifficulty"
521,"MonsterNoDropsOrExperience"
522,"MonsterNoDrops"
523,"AuraEffect"
524,"AuraEffectOnMinions"
525,"YourAuraEffectOnYou"
526,"RestlessDead"
527,"AreaDamage"
528,"ChaosTakenOnES"
529,"AllDamage"
530,"LocalStunThresholdReduction"
531,"UndeadSiegeWaveTime"
532,"UndeadSiegeNumWaves"
533,"UndeadSiegeNumWaveMonstersInitial"
534,"UndeadSiegeNumWaveMonstersIncrement"
535,"LightRadius"
536,"EnfeebleOnHit"
537,"VulnerabilityOnHit"
538,"GroundTarOnCritTaken"
539,"GroundTarOnHitTaken"
540,"GroundTarOnBlock"
541,"SpellsHaveCullingStrike"
542,"MapMonstersImmuneRandomStatusAilmentStun"
543,"MapMonsterAttacksApplyRandomCurses"
544,"MapMonstersReflectCurses"
545,"DisplaySocketedGemsGetAddedFireDamage"
546,"DisplaySocketedGemsGetColdToFire"
547,"DisplaySocketedGemsGetFirePenetration"
548,"DisplaySocketedGemsGetAddedLightningDamage"
549,"DisplaySocketedGemsGetElementalFocus"
550,"EvasionRatingPercentOnLowLife"
551,"MapItemDropRarity"
552,"LocalLifeLeechIsInstant"
553,"InstantLeechPercent"
554,"ReducedManaReservationsCost"
555,"MaximumFireResist"
556,"FireResistOnLowLife"
557,"AvoidIgniteOnLowLife"
558,"DisplaySocketedGemGetsElementalProliferation"
559,"SkillEffectDuration"
560,"DisplayMapLargerMaze"
561,"DisplayMapRestlessDead"
562,"DisplayMapTwoBosses"
563,"DisplayMapLargeChest"
564,"MapPlayerProjectileDamage"
565,"MapProjectileSpeed"
566,"NecromancerRevivableEvenIfCorpseUnusable"
567,"ItemHasSixLinkedWhiteSockets"
568,"MovementVelocityPerFrenzyCharge"
569,"ChanceToDodgePerFrenzyCharge"
570,"MaximumFrenzyCharges"
571,"WeaponPhysicalDamagePerStrength"
572,"AttackSpeedPerDexterity"
573,"IncreasedAreaOfEffectPerIntelligence"
574,"RemoveStatsFromTabulaRasa"
575,"FrenzyChargeDuration"
576,"IncreaseWaveMagic"
577,"AdditionalTotems"
578,"IncreasedTotemLife"
579,"TotemRange"
580,"MonsterIncreasedMinionLife"
581,"MonsterMinusAttackRange2"
582,"MonsterMinionInstability"
583,"DisplaySocketedGemGetsSpellTotemLevel"
584,"RandomlyCursedWhenTotemsDie"
585,"DisplaySocketedGemGetsIncreasedDurationLevel"
586,"DisplaySocketedGemGetsAddedLightningDamageLevel"
587,"ShockDuration"
588,"CannotApplyFireAilments"
589,"CannotApplyColdAilments"
590,"CannotApplyLightningAilments"
591,"PhysicalDamageTaken"
592,"LocalAttributeRequirements"
593,"LightRadiusAndAccuracy"
594,"LightRadiusAndManaRegeneration"
595,"TemporalChainsOnHit"
596,"MapMonsterChain"
597,"MeleeWeaponCriticalStrikeMultiplier"
598,"FlaskRemovesBleeding"
599,"FlaskRemovesShock"
600,"DisablesOtherRingSlot"
601,"GlobalItemAttributeRequirements"
602,"ReducedCurseEffect"
603,"ManaGainPerTarget"
604,"DisplaySocketedGemGetsChancetoFleeLevel"
605,"EnemyCriticalMultiplier"
606,"PlayerLightAlternateColour"
607,"EnemyHitsRollLowDamage"
608,"BlockPercent"
609,"DisplaySocketedGemGetsFasterAttackLevel"
610,"DisplaySocketedGemGetsMeleePhysicalDamageLevel"
611,"MonsterCastSpeedPerPowerCharge"
612,"EnemyExtraDamageRolls"
613,"LeagueOfFire"
614,"MapFixedSeed"
615,"MapNoRefills"
616,"MapMaximumArchnemesisMods"
617,"ItemDropsOnDeath"
618,"LightningDamageOnChargeExpiry"
619,"MonsterExplodesOnDeath"
620,"AttackerTakesChaosDamage"
621,"IncreasedMaximumPowerCharges"
622,"IncreasedPowerChargeDuration"
623,"IncreasedSpellDamagePerPowerCharge"
624,"ConsecratedGroundOnBlock"
625,"DesecratedGroundOnBlock"
626,"DisableChestSlot"
627,"LocalIncreaseSocketedElementalGem"
628,"EnergyShieldGainedFromEnemyDeath"
629,"IncreasedClawDamageOnLowLife"
630,"IncreasedAccuracyWhenOnLowLife"
631,"IncreasedAttackSpeedWhenOnLowLife"
632,"ProjectileDamageTaken"
633,"ProjectileDamage"
634,"MapIncreasedExperienceGain"
635,"NoItemRarity"
636,"NoItemQuantity"
637,"CannotDieToElementalReflect"
638,"CurseEffect"
639,"CurseEffectMap"
640,"MeleeAttacksUsableWithoutMana"
641,"MapTurbo"
642,"MapExiles"
643,"HybridStat"
644,"MonsterChaosDamageDealtToEnergyShield"
645,"MonsterRegenerateEnergyShieldInsteadOfLife"
646,"MeleeWeaponAndUnarmedRange"
647,"LocalWeaponRangeUber"
648,"EnduranceChargeDuration"
649,"FrenzyChargeOnKillChance"
650,"PowerChargeOnKillChance"
651,"EnduranceChargeOnPowerChargeExpiry"
652,"MeleeDamageOnFullLife"
653,"ChillAndFreezeDurationBasedOnEnergyShield"
654,"ConsecrateOnCritChanceToCreate"
655,"ProjectileSpeedPerFrenzyCharge"
656,"ProjectileDamagePerPowerCharge"
657,"NoManaRegeneration"
658,"KilledMonsterItemRarityOnCrit"
659,"OnslaughtBuffOnKill"
660,"AttackAndCastSpeedPerFrenzyCharge"
661,"LifeRegenerationPerFrenzyCharge"
662,"EnemiesOnLowLifeTakeMoreDamagePerFrenzyCharge"
663,"DisplaySupportedSkillsHaveAChanceToIgnite"
664,"DisplaySupportedSkillsDealDamageOnLowLife"
665,"MovementVelocityWhileCursed"
666,"GlobalShieldBlockChanceIncrease"
667,"ReflectDamageToAttackersOnBlock"
668,"HeavyStunDecayRate"
669,"GainLifeOnBlock"
670,"GainManaOnBlock"
671,"GainEnergyShieldOnBlock"
672,"ZombieLife"
673,"ZombieDamage"
674,"ZombieChaosElementalResists"
675,"ZombieSize"
676,"ZombiesExplodeEnemiesOnHit"
677,"NumberOfZombiesSummonedPercentage"
678,"IncreasedIntelligencePerUnique"
679,"IncreasedChanceForMonstersToDropWisdomScrolls"
680,"ConvertColdToFire"
681,"IgnitedEnemiesTurnToAsh"
682,"UndyingRageOnCrit"
683,"NoBonusesFromCriticalStrikes"
684,"FlaskItemRarity"
685,"FlaskItemQuantity"
686,"FlaskLightRadius"
687,"FlaskMaximumElementalResistances"
688,"FlaskElementalResistances"
689,"FlaskFireResistances"
690,"FlaskColdResistances"
691,"FlaskLightningResistances"
692,"FlaskChaosResistances"
693,"FlaskAllResistances"
694,"SpellDamageModifiersApplyToAttackDamage"
695,"ConvertFireToChaos"
696,"ConvertAllElementalToChaos"
697,"MovementVelicityPerEvasion"
698,"PhysicalDamageCanChill"
699,"ItemQuantityWhenFrozen"
700,"ItemRarityWhenShocked"
701,"MapUniqueOba"
702,"PietyFireFormMod"
703,"ManaLeechPerPowerCharge"
704,"LocalChaosDamage"
705,"LocalFireDamageHybrid"
706,"LocalColdDamageHybrid"
707,"LocalLightningDamageHybrid"
708,"LocalChaosDamageHybrid"
709,"ChaosDegen"
710,"CountsAsDualWielding"
711,"ChaosDegenerationOnKill"
712,"ItemFootprints"
713,"DisplayChaosDegenerationAura"
714,"ItemSilverFootsteps"
715,"MaximumBlockChance"
716,"MaximumSpellBlockChance"
717,"FasterBurnFromAttacks"
718,"EnemiesCannotLeechMana"
719,"MeleeDamage"
720,"IronReflexes"
721,"DisplayDamageAura"
722,"MainHandAddedFireDamage"
723,"OffHandAddedChaosDamage"
724,"OffHandAddedColdDamage"
725,"ChaosDamageCanShock"
726,"ConvertLightningDamageToChaos"
727,"EnemiesExplodeOnDeath"
728,"DisplaySocketedGemGetsReducedManaCost"
729,"DisplaySocketedGemsGetFasterCast"
730,"FlaskRemovePercentageOfEnergyShield"
731,"FlaskTakeChaosDamagePercentageOfLife"
732,"FlaskGainCharge"
733,"CanOnlyDealDamageWithThisWeapon"
734,"LocalFlaskChargesUsed"
735,"LeftRingSlotElementalReflectDamageTaken"
736,"RightRingSlotPhysicalReflectDamageTaken"
737,"EnemyFireResistance"
738,"UsingFlasksDispelsBurning"
739,"MapBossExtraDrops"
740,"NonCriticalDamageMultiplier"
741,"PurpleShockEffect"
742,"DamageRemovedFromManaBeforeLife"
743,"OffHandVisualIdentityOverride"
744,"ChanceToShock"
745,"FishingCastDistance"
746,"FishingLineStrength"
747,"FishingQuantity"
748,"FishingRarity"
749,"FishingPoolConsumption"
750,"FishingLureType"
751,"FishingHookType"
752,"SpellDamagePerBlockChance"
753,"LifeGainedOnSpellHit"
754,"ManaGainedOnSpellHit"
755,"AttackSpeedPerGreenSocket"
756,"PhysicalDamgePerRedSocket"
757,"ManaLeechFromPhysicalDamagePerBlueSocket"
758,"MeleeRangePerWhiteSocket"
759,"MeleeDamageTaken"
760,"ProximityShield"
761,"GainEnduranceChargesWhenHit"
762,"OnslaughtOnMaximumEnduranceCharges"
763,"LoseEnduranceChargesOnMaximumEnduranceCharges"
764,"CantGainEnduranceChargesWhileOnslaught"
765,"ArmourAsLifeRegnerationOnBlock"
766,"LoseEnergyShieldOnBlock"
767,"PhysicalDamageTakenAsLightningPercent"
768,"ArmourPerPlayerLevel"
769,"LifePerPlayerLevel"
770,"ElementalResistancesPerPlayerLevel"
771,"ChanceToGainRandomCurseWhenHitPerPlayerLevel"
772,"MainHandChanceToIgnite"
773,"OffHandChillDuration"
774,"BurningDamageToChilledEnemies"
775,"TrapThrowSpeed"
776,"TrapAndMineThrowSpeed"
777,"MovementSpeedOnTrapThrow"
778,"DisplaySupportedByTrap"
779,"TrapDuration"
780,"TrapDamage"
781,"BaseTrapDuration"
782,"TrapsTriggerAtEndOfDuration"
783,"FarShot"
784,"ImmuneToKnockback"
785,"MeleeSplash"
786,"SuppressingFire"
787,"DisplayCastsIceSpearNovaOnDeath"
