"rownum","BaseItemType","ReqStr","ReqInt","ReqDex"
263,2510,30,0,30
264,2511,37,0,37
265,2512,40,0,40
266,2513,41,0,41
267,2514,45,0,45
268,2515,50,0,50
269,2516,0,0,0
270,2517,8,8,0
271,2518,15,15,0
272,2519,23,23,0
273,2520,27,27,0
274,2521,30,30,0
275,2522,36,36,0
276,2523,39,39,0
277,2524,41,41,0
278,2525,45,45,0
279,2526,50,50,0
280,2527,0,0,0
281,2528,0,0,10
282,2529,0,0,18
283,2530,0,0,25
284,2531,0,0,33
285,2532,0,0,38
286,2533,0,0,48
287,2534,0,0,56
288,2535,0,0,64
289,2536,0,0,71
290,2537,0,0,74
291,2538,0,0,78
292,2539,0,0,91
293,2540,0,0,0
294,2541,0,11,0
295,2542,0,17,0
296,2543,0,25,0
297,2544,0,33,0
298,2545,0,38,0
299,2546,0,48,0
300,2547,0,52,0
301,2548,0,64,0
302,2549,0,73,0
303,2550,0,74,0
304,2551,0,81,0
305,2552,0,91,0
306,368,0,0,0
307,369,0,0,0
308,370,0,0,0
309,1179,0,0,0
310,1481,0,0,0
311,1482,0,0,0
312,1956,0,0,0
313,1957,9,0,9
314,1958,14,0,14
315,1959,19,0,19
316,1960,23,0,23
317,1961,29,0,29
318,1962,34,0,34
319,1963,40,0,40
320,1964,45,0,45
321,1965,49,0,49
322,1966,51,0,51
323,1967,53,0,53
324,1968,63,0,63
325,1969,63,0,63
326,1970,63,0,63
327,1971,63,0,63
328,1972,63,0,63
329,1973,63,0,63
330,1974,63,0,63
331,1975,63,0,63
332,1976,63,0,63
333,1977,0,0,0
334,1978,9,0,9
335,1979,14,0,14
336,1980,19,0,19
337,1981,24,0,24
338,1982,29,0,29
339,1983,34,0,34
340,1984,37,0,37
341,1985,45,0,45
342,1986,49,0,49
343,1987,51,0,51
344,1988,53,0,53
345,1989,63,0,63
346,1990,63,0,63
347,1991,63,0,63
348,1992,63,0,63
349,1993,63,0,63
350,1994,63,0,63
351,1995,63,0,63
352,1996,63,0,63
353,1997,63,0,63
354,1998,0,0,0
355,1999,9,0,0
356,2000,17,0,9
357,2001,25,0,12
358,2002,30,0,14
359,2003,38,0,17
360,2004,47,0,20
361,2005,52,0,22
362,2006,63,0,26
363,2007,67,0,27
364,2008,72,0,29
365,2009,75,0,30
366,2010,89,0,36
367,2011,89,0,36
368,2012,89,0,36
369,2013,89,0,36
370,2014,89,0,36
371,2015,89,0,36
372,2016,89,0,36
373,2017,89,0,36
374,2018,89,0,36
375,2019,0,0,0
376,2020,9,0,0
377,2021,17,0,9
378,2022,25,0,12
379,2023,30,0,14
380,2024,39,0,17
381,2025,47,0,20
382,2026,56,0,23
383,2027,63,0,26
384,2028,70,0,28
385,2029,72,0,29
386,2030,79,0,32
387,2031,89,0,36
388,2032,89,0,36
389,2033,89,0,36
390,2034,89,0,36
391,2035,89,0,36
392,2036,89,0,36
393,2037,89,0,36
394,2038,89,0,36
395,2039,89,0,36
396,2040,0,0,0
397,2041,11,0,0
398,2042,21,0,0
399,2043,31,0,0
400,2044,41,0,0
401,2045,48,0,0
402,2046,60,0,0
403,2047,65,0,0
404,2048,80,0,0
405,2049,87,0,0
406,2050,92,0,0
407,2051,97,0,0
408,2052,114,0,0
409,2053,114,0,0
410,2054,114,0,0
411,2055,114,0,0
412,2056,114,0,0
413,2057,114,0,0
414,2058,124,0,0
415,2060,0,0,0
416,2061,11,0,0
417,2062,23,0,0
418,2063,31,0,0
419,2064,41,0,0
420,2065,52,0,0
421,2066,60,0,0
422,2067,68,0,0
423,2068,80,0,0
424,2069,89,0,0
425,2070,92,0,0
426,2071,96,0,0
427,2072,114,0,0
428,2073,0,0,0
429,2074,0,0,10
430,2075,9,0,17
431,2076,12,0,25
432,2077,14,0,31
433,2078,17,0,38
434,2079,20,0,47
435,2080,26,0,55
436,2081,26,0,63
437,2082,29,50,71
438,2083,29,0,72
439,2084,31,0,76
440,2085,36,0,89
441,2086,0,0,0
442,2087,0,0,14
443,2088,0,0,24
444,2089,0,0,31
445,2090,0,0,41
446,2091,0,0,52
447,2092,0,0,60
448,2093,0,0,65
449,2094,0,0,80
450,2095,0,0,87
451,2096,0,0,92
452,2097,0,0,97
453,2098,0,0,114
454,2099,0,0,0
455,2100,0,9,9
456,2101,0,15,15
457,2102,0,19,19
458,2103,0,22,22
459,2104,0,29,29
460,2105,0,34,34
461,2106,0,39,39
462,2107,0,45,45
463,2108,0,49,49
464,2109,0,51,51
465,2110,0,55,55
466,2111,0,63,63
467,2112,0,63,63
468,2113,0,63,63
469,2114,0,63,63
470,2115,0,63,63
471,2116,0,63,63
472,2117,0,63,63
473,2118,0,63,63
474,2119,0,63,63
475,2120,0,0,0
476,2121,0,0,9
477,2122,0,9,18
478,2123,0,12,25
479,2124,0,14,30
480,2125,0,18,41
481,2126,0,20,47
482,2127,0,22,52
483,2128,0,26,63
484,2129,0,28,68
485,2130,0,29,72
486,2131,0,31,77
487,2132,0,36,89
488,2133,0,0,0
489,2134,12,0,0
490,2135,18,9,0
491,2136,25,12,0
492,2137,30,14,0
493,2138,38,17,0
494,2139,47,20,0
495,2140,54,23,0
496,2141,63,26,0
497,2142,66,27,0
498,2143,72,29,0
499,2144,80,32,0
500,2145,89,36,0
501,2146,89,36,0
502,2147,89,36,0
503,2148,89,36,0
504,2149,89,36,0
505,2150,89,36,0
506,2151,89,36,0
507,2152,89,36,0
508,2153,89,36,0
509,2191,0,0,0
510,2192,0,0,12
511,2193,0,0,23
512,2194,0,0,31
513,2195,0,0,41
514,2196,0,0,52
515,2197,0,0,60
516,2198,0,0,70
517,2199,0,0,80
518,2200,0,0,89
519,2201,92,0,92
520,2202,0,0,99
521,2203,0,0,114
522,2204,0,0,0
523,2205,8,0,8
524,2206,13,0,13
525,2207,19,0,19
526,2208,22,0,22
527,2209,28,0,28
528,2210,34,0,34
529,2211,39,0,39
530,2212,45,0,45
531,2213,49,0,49
532,2214,51,0,51
533,2215,55,0,55
534,2216,63,0,63
535,2665,0,0,0
536,2666,41,41,41
537,2667,72,72,72
538,2668,41,41,41
539,2669,61,0,61
540,2670,0,61,61
541,2671,61,61,0
542,2672,41,41,41
543,2673,112,0,0
544,2674,0,0,112
545,2675,0,112,0
546,2676,41,41,41
547,2677,57,57,57
548,2678,36,36,36
549,2679,32,32,32
550,2680,34,34,34
551,2781,72,0,0
552,2782,77,0,0
553,2783,82,0,0
554,2784,86,0,0
555,2785,94,0,0
556,2786,98,0,0
557,2787,0,0,72
558,2788,0,0,77
559,2789,0,0,82
560,2790,0,0,86
561,2791,0,0,94
562,2792,0,0,98
563,2793,0,72,0
564,2794,0,77,0
565,2795,0,82,0
566,2796,0,86,0
567,2797,0,94,0
568,2798,0,98,0
569,2799,41,0,41
570,2800,43,0,43
571,2801,45,0,45
572,2802,48,0,48
573,2803,52,0,52
574,2804,54,0,54
575,2805,41,41,0
576,2806,43,43,0
577,2807,45,45,0
578,2808,48,48,0
579,2809,52,52,0
580,2810,54,54,0
581,2811,0,41,41
582,2812,0,43,43
583,2813,0,45,45
584,2814,0,48,48
585,2815,0,52,52
586,2816,0,54,54
587,2817,64,0,0
588,2818,69,0,0
589,2819,73,0,0
590,2820,77,0,0
591,2821,83,0,0
592,2822,0,0,64
593,2823,0,0,69
594,2824,0,0,73
595,2825,0,0,77
596,2826,0,0,83
597,2827,0,64,0
598,2828,0,69,0
599,2829,0,73,0
600,2830,0,77,0
601,2831,0,83,0
602,2832,36,0,36
603,2833,38,0,38
604,2834,40,0,40
605,2835,42,0,42
606,2836,46,0,46
607,2837,36,36,0
608,2838,38,38,0
609,2839,40,40,0
610,2840,42,42,0
611,2841,46,46,0
612,2842,0,36,36
613,2843,0,38,38
614,2844,0,40,40
615,2845,0,42,42
616,2846,0,46,46
617,2847,56,0,0
618,2848,64,0,0
619,2849,67,0,0
620,2850,73,0,0
621,2851,0,0,56
622,2852,0,0,64
623,2853,0,0,67
624,2854,0,0,73
625,2855,0,56,0
626,2856,0,64,0
627,2857,0,67,0
628,2858,0,73,0
629,2859,32,0,32
630,2860,35,0,35
631,2861,41,0,41
632,2862,32,32,0
633,2863,35,35,0
634,2864,41,41,0
635,2865,0,32,32
636,2866,0,35,35
637,2867,0,41,41
638,2868,60,0,0
639,2869,68,0,0
640,2870,72,0,0
641,2871,78,0,0
642,2872,0,0,60
643,2873,0,0,68
644,2874,0,0,72
645,2875,0,0,78
646,2876,0,60,0
647,2877,0,68,0
648,2878,0,72,0
649,2879,0,78,0
650,2880,34,0,34
651,2881,38,0,38
652,2882,44,0,44
653,2883,34,34,0
654,2884,38,38,0
655,2885,44,44,0
656,2886,0,34,34
657,2887,0,38,38
658,2888,0,44,44
659,2889,64,0,0
660,2890,69,0,0
661,2891,73,0,0
662,2892,77,0,0
663,2893,83,0,0
664,2894,86,0,0
665,2895,36,0,36
666,2896,38,0,38
667,2897,40,0,40
668,2898,42,0,42
669,2899,46,0,46
670,2900,48,0,48
671,2901,36,36,0
672,2902,38,38,0
673,2903,40,40,0
674,2904,42,42,0
675,2905,46,46,0
676,2906,48,48,0
677,2907,0,0,64
678,2908,0,0,69
679,2909,0,0,73
680,2910,0,0,77
681,2911,0,0,83
682,2912,0,0,86
683,2913,0,64,0
684,2914,0,69,0
685,2915,0,73,0
686,2916,0,77,0
687,2917,0,83,0
688,2918,0,86,0
689,2741,80,0,0
690,2742,86,0,0
691,2743,91,0,0
692,2744,96,0,0
693,2745,114,0,0
694,2746,104,0,0
695,2747,109,0,0
696,2748,80,0,0
697,2749,86,0,0
698,2750,91,0,0
699,2751,96,0,0
700,2752,104,0,0
701,2753,109,0,0
702,2754,0,26,63
703,2755,0,27,67
704,2756,0,29,71
705,2757,0,30,75
706,2758,0,33,81
707,2759,0,34,85
708,2760,0,0,80
709,2761,0,0,86
710,2762,0,0,91
711,2763,0,0,96
712,2764,0,0,104
713,2765,0,0,109
714,2766,45,0,45
715,2767,48,0,48
716,2768,50,0,50
717,2769,53,0,53
718,2770,58,0,58
719,2771,60,0,60
720,2772,26,0,63
721,2773,27,0,67
722,2774,29,0,71
723,2775,30,0,75
724,2776,33,0,81
725,2777,40,0,80
726,2919,121,0,0
727,2920,121,0,0
728,2921,121,0,0
729,2922,121,0,0
730,2923,0,0,121
731,2924,0,0,121
732,2925,0,0,121
733,2926,0,0,121
734,2927,0,121,0
735,2928,0,121,0
736,2929,0,121,0
737,2930,0,121,0
738,2931,67,0,67
739,2932,67,0,67
740,2933,67,0,67
741,2934,67,0,67
742,2935,67,0,67
743,2936,67,0,67
744,2937,67,67,0
745,2938,67,67,0
746,2939,67,67,0
747,2940,67,67,0
748,2941,0,67,67
749,2942,0,67,67
750,2943,0,67,67
751,2944,0,67,67
752,2945,0,67,67
753,2946,91,0,0
754,2947,99,0,0
755,2948,107,0,0
756,2949,115,0,0
757,2950,0,0,91
758,2951,0,0,99
759,2952,0,0,107
760,2953,0,0,115
761,2954,0,91,0
762,2955,0,99,0
763,2956,0,107,0
764,2957,0,115,0
765,2958,50,0,50
766,2959,54,0,54
767,2960,59,0,59
768,2961,63,0,63
769,2962,50,50,0
770,2963,54,54,0
771,2964,59,59,0
772,2965,63,63,0
773,2966,0,50,50
774,2967,0,54,54
775,2968,0,59,59
776,2969,0,63,63
777,2970,80,0,0
778,2971,87,0,0
779,2972,94,0,0
780,2973,101,0,0
781,2974,0,0,80
782,2975,0,0,87
783,2976,0,0,94
784,2977,0,0,101
785,2978,0,80,0
786,2979,0,87,0
787,2980,0,94,0
788,2981,0,101,0
789,2982,44,0,44
790,2983,48,0,48
791,2984,52,0,52
792,2985,55,0,55
793,2986,44,44,0
794,2987,48,48,0
795,2988,52,52,0
796,2989,55,55,0
797,2990,55,55,0
798,2991,0,44,44
799,2992,0,48,48
800,2993,0,52,52
801,2994,0,55,55
802,2995,0,0,0
803,2996,0,0,0
804,2997,86,0,0
805,2998,93,0,0
806,2999,101,0,0
807,3000,108,0,0
808,3001,0,0,86
809,3002,0,0,93
810,3003,0,0,101
811,3004,0,0,108
812,3005,0,86,0
813,3006,0,93,0
814,3007,0,101,0
815,3008,0,108,0
816,3009,47,0,47
817,3010,51,0,51
818,3011,56,0,56
819,3012,59,0,59
820,3013,47,47,0
821,3014,51,51,0
822,3015,56,56,0
823,3016,59,59,0
824,3017,0,47,47
825,3018,0,51,51
826,3019,0,56,56
827,3020,0,59,59
828,3021,91,0,0
829,3022,99,0,0
830,3023,107,0,0
831,3024,115,0,0
832,3025,99,0,0
833,3026,50,0,50
834,3027,54,0,54
835,3028,59,0,59
836,3029,63,0,63
837,3030,64,0,64
838,3031,50,50,0
839,3032,54,54,0
840,3033,59,59,0
841,3034,63,63,0
842,3035,0,0,91
843,3036,0,0,99
844,3037,0,0,107
845,3038,0,0,115
846,3039,0,91,0
847,3040,0,99,0
848,3041,0,107,0
849,3042,0,115,0
850,3583,134,0,0
851,3584,149,0,0
852,3585,163,0,0
853,3586,163,0,0
854,3587,163,0,0
855,3588,163,0,0
856,3589,163,0,0
857,3590,134,0,0
858,3591,149,0,0
859,3592,163,0,0
860,3593,163,0,0
861,3594,163,0,0
862,3595,163,0,0
863,3596,163,0,0
864,3597,163,0,0
865,3598,163,0,0
866,3599,163,0,0
867,3600,163,0,0
868,3601,163,0,0
869,3602,0,41,104
870,3603,0,46,115
871,3604,0,50,127
872,3605,0,50,127
873,3606,0,50,127
874,3607,0,50,127
875,3608,0,50,127
876,3609,0,50,127
877,3610,0,50,127
878,3611,0,50,127
879,3612,0,50,127
880,3613,0,50,127
881,3614,0,0,134
882,3615,0,0,149
883,3616,0,0,163
884,3617,0,0,163
885,3618,0,0,163
886,3619,0,0,163
887,3620,0,0,163
888,3621,0,0,134
889,3622,74,0,74
890,3623,82,0,82
891,3624,89,0,89
892,3625,89,0,89
893,3626,89,0,89
894,3627,89,0,89
895,3628,89,0,89
896,3629,114,0,63
897,3630,41,0,104
898,3631,41,0,115
899,3632,46,0,115
900,3633,50,0,127
901,3634,50,0,127
902,3635,68,0,109
903,3636,50,0,127
904,3637,50,0,127
905,3638,50,90,127
906,2246,0,0,0
907,2247,9,8,0
908,2248,15,11,0
909,2249,21,16,0
910,2250,28,20,0
911,2251,34,25,0
912,2252,40,29,0
913,2253,47,34,0
914,2254,53,38,0
915,2255,60,43,0
916,2256,66,47,0
917,2257,74,52,0
918,2258,74,52,0
919,2778,63,45,0
920,2779,67,48,0
921,2780,72,51,0
922,3639,86,65,0
923,3640,94,67,0
924,3641,89,68,0
925,3642,96,70,0
926,3643,98,72,0
927,3644,100,67,0
928,3645,98,72,0
929,3646,102,72,0
930,3647,109,65,0
931,3043,0,0,0
932,3044,10,0,0
933,3045,21,0,0
934,3046,28,0,0
935,3047,34,0,0
936,3048,45,0,0
937,3049,54,0,0
938,3050,60,0,0
939,3051,72,0,0
940,3052,80,0,0
941,3053,83,0,0
942,3054,92,0,0
943,3055,121,0,0
944,3056,121,0,0
945,3057,121,0,0
946,3058,0,0,0
947,3059,0,0,10
948,3060,0,0,21
949,3061,0,0,28
950,3062,0,0,37
951,3063,0,0,43
952,3064,0,0,54
953,3065,0,0,59
954,3066,0,0,72
955,3067,0,0,82
956,3068,0,0,83
957,3069,0,0,89
958,3070,0,85,85
959,3071,0,0,121
960,3072,0,0,121
961,3073,0,0,0
962,3074,0,11,0
963,3075,0,21,0
964,3076,0,28,0
965,3077,0,37,0
966,3078,0,47,0
967,3079,0,54,0
968,3080,0,65,0
969,3081,0,72,0
970,3082,0,78,0
971,3083,0,83,0
972,3084,0,92,0
973,3085,0,121,0
974,3086,0,121,0
975,3087,0,121,0
976,3088,0,0,0
977,3089,13,0,13
978,3090,17,0,17
979,3091,25,0,25
980,3092,31,0,31
981,3093,34,0,34
982,3094,41,0,41
983,3095,44,0,44
984,3096,46,0,46
985,3097,51,0,51
986,3098,67,0,67
987,3099,67,0,67
988,3100,67,0,67
989,3101,67,0,67
990,3102,67,0,67
991,3103,0,0,0
992,3104,12,12,0
993,3105,17,17,0
994,3106,26,26,0
995,3107,31,31,0
996,3108,33,33,0
997,3109,41,41,0
998,3110,45,45,0
999,3111,46,46,0
1000,3112,48,48,0
1001,3113,67,67,0
1002,3114,67,67,0
1003,3115,67,67,0
1004,3116,0,0,0
1005,3117,0,13,13
1006,3118,0,17,17
1007,3119,0,26,26
1008,3120,0,31,31
1009,3121,0,35,35
1010,3122,0,41,41
1011,3123,0,45,45
1012,3124,0,46,46
1013,3125,0,50,50
1014,3126,0,67,67
1015,3127,0,67,67
1016,3128,0,67,67
1017,3129,0,0,0
1018,3130,41,41,41
1019,3131,72,72,72
1020,3132,80,0,80
1021,3133,0,80,80
1022,3134,80,80,0
1023,3135,86,0,0
1024,3136,94,0,0
1025,3137,98,0,0
1026,3138,0,0,86
1027,3139,0,0,94
1028,3140,0,0,98
1029,3141,0,86,0
1030,3142,0,94,0
1031,3143,0,98,0
1032,3144,48,0,48
1033,3145,52,0,52
1034,3146,54,0,54
1035,3147,48,48,0
1036,3148,52,52,0
1037,3149,54,54,0
1038,3150,0,48,48
1039,3151,0,52,52
1040,3152,0,54,54
1041,3154,0,0,0
1042,3155,19,0,0
1043,3156,25,0,0
1044,3157,40,0,0
1045,3158,48,0,0
1046,3159,52,0,0
1047,3160,64,0,0
1048,3161,73,0,0
1049,3162,74,0,0
1050,3163,81,0,0
1051,3164,91,0,0
1052,3165,0,0,0
1053,3166,0,0,17
1054,3167,0,0,25
1055,3168,0,0,38
1056,3169,0,0,48
1057,3170,0,0,54
1058,3171,0,0,64
1059,3172,0,0,71
1060,3173,0,0,74
1061,3174,0,0,79
1062,3175,0,0,91
1063,3176,0,0,0
1064,3177,0,17,0
1065,3178,0,25,0
1066,3179,0,38,0
1067,3180,0,48,0
1068,3181,0,58,0
1069,3182,0,64,0
1070,3183,0,71,0
1071,3184,0,74,0
1072,3185,0,82,0
1073,3186,0,91,0
1074,3187,7,0,7
1075,3188,11,0,11
1076,3189,15,0,15
1077,3190,22,0,22
1078,3191,27,0,27
1079,3192,36,0,36
1080,3193,41,0,41
1081,3194,50,0,50
1082,3195,7,7,0
1083,3196,10,10,0
1084,3197,15,15,0
1085,3198,23,23,0
1086,3199,27,27,0
1087,3200,36,36,0
1088,3201,41,41,0
1089,3202,50,50,0
1090,3203,0,7,7
1091,3204,0,10,10
1092,3205,0,15,15
1093,3206,0,23,23
1094,3207,0,27,27
1095,3208,0,36,36
1096,3209,0,41,41
1097,3210,0,50,50
1098,3211,77,0,0
1099,3212,83,0,0
1100,3213,0,0,77
1101,3214,0,0,83
1102,3215,0,77,0
1103,3216,0,83,0
1104,3217,42,0,42
1105,3218,46,0,46
1106,3219,42,42,0
1107,3220,46,46,0
1108,3221,0,42,42
1109,3222,0,46,46
1110,3223,36,36,36
1111,3224,0,0,0
1112,3225,16,0,0
1113,3226,22,0,0
1114,3227,35,0,0
1115,3228,42,0,0
1116,3229,56,0,0
1117,3230,64,0,0
1118,3231,80,0,0
1119,3232,0,0,0
1120,3233,0,0,16
1121,3234,0,0,22
1122,3235,0,0,36
1123,3236,0,0,42
1124,3237,0,0,56
1125,3238,0,0,64
1126,3239,0,0,80
1127,3240,0,0,0
1128,3241,0,17,0
1129,3242,0,22,0
1130,3243,0,34,0
1131,3244,0,42,0
1132,3245,0,56,0
1133,3246,0,64,0
1134,3247,0,80,0
1135,3248,6,0,6
1136,3249,13,0,13
1137,3250,24,0,24
1138,3251,32,0,32
1139,3252,36,0,36
1140,3253,44,0,44
1141,3254,6,6,0
1142,3255,13,13,0
1143,3256,24,24,0
1144,3257,32,32,0
1145,3258,36,36,0
1146,3259,44,44,0
1147,3260,0,6,6
1148,3261,0,13,13
1149,3262,0,24,24
1150,3263,0,32,32
1151,3264,0,36,36
1152,3265,0,44,44
1153,3266,67,0,0
1154,3267,73,0,0
1155,3268,0,0,67
1156,3269,0,0,73
1157,3270,0,67,0
1158,3271,0,73,0
1159,3272,41,0,41
1160,3273,41,41,0
1161,3274,0,41,41
1162,3275,32,32,32
1163,3276,0,0,0
1164,3277,17,0,0
1165,3278,23,0,0
1166,3279,38,0,0
1167,3280,45,0,0
1168,3281,60,0,0
1169,3282,69,0,0
1170,3283,86,0,0
1171,3284,0,0,0
1172,3285,0,0,17
1173,3286,0,0,23
1174,3287,0,0,39
1175,3288,0,0,45
1176,3289,0,0,60
1177,3290,0,0,69
1178,3291,0,0,86
1179,3292,0,0,0
1180,3293,0,17,0
1181,3294,0,23,0
1182,3295,0,38,0
1183,3296,0,45,0
1184,3297,0,60,0
1185,3298,0,69,0
1186,3299,0,86,0
1187,3300,7,0,7
1188,3301,14,0,14
1189,3302,26,0,26
1190,3303,34,0,34
1191,3304,38,0,38
1192,3305,47,0,47
1193,3306,7,7,0
1194,3307,14,14,0
1195,3308,26,26,0
1196,3309,34,34,0
1197,3310,38,38,0
1198,3311,47,47,0
1199,3312,0,7,7
1200,3313,0,14,14
1201,3314,0,26,26
1202,3315,0,34,34
1203,3316,0,38,38
1204,3317,0,47,47
1205,3318,72,0,0
1206,3319,78,0,0
1207,3320,0,0,72
1208,3321,0,0,78
1209,3322,0,72,0
1210,3323,0,78,0
1211,3324,44,0,44
1212,3325,44,44,0
1213,3326,0,44,44
1214,3327,34,34,34
1215,3328,0,0,0
1216,3329,11,0,0
1217,3330,19,0,0
1218,3331,25,0,0
1219,3332,32,0,0
1220,3333,42,0,0
1221,3334,48,0,0
1222,3335,52,0,0
1223,3336,64,0,0
1224,3337,71,0,0
1225,3338,74,0,0
1226,3339,82,0,0
1227,3340,91,0,0
1228,3341,0,0,0
1229,3342,9,0,9
1230,3343,15,0,15
1231,3344,22,0,22
1232,3345,27,0,27
1233,3346,30,0,30
1234,3347,37,0,37
1235,3348,40,0,40
1236,3349,41,0,41
1237,3350,45,0,45
1238,3351,50,0,50
1239,3353,0,0,0
1240,3354,8,8,0
1241,3355,15,15,0
1242,3356,23,23,0
1243,3357,27,27,0
1244,3358,30,30,0
