"rownum","Id","MonsterPacksKey","Flag","Weight","MonsterVarietiesKey","string_45"
203,"193",284,1,33,1088,""
204,"194",284,1,34,1087,""
205,"195",287,1,100,947,""
206,"196",289,1,65,851,""
207,"197",289,1,35,976,""
208,"198",290,1,65,852,""
209,"199",290,1,35,977,""
210,"200",295,1,100,978,""
211,"201",293,1,100,923,""
212,"202",291,1,100,438,""
213,"203",294,1,50,1089,""
214,"204",294,1,50,1090,""
215,"205",288,1,100,"",""
216,"206",297,1,0,"",""
217,"207",297,1,100,987,""
218,"208",298,1,40,986,""
219,"209",298,1,60,987,""
220,"210",299,1,25,1044,""
221,"211",299,1,75,1042,""
222,"212",300,1,40,1038,""
223,"213",300,1,60,1037,""
224,"214",301,1,60,1039,""
225,"215",301,1,40,1041,""
226,"216",292,1,100,438,""
227,"217",296,1,100,1096,""
228,"218",302,1,35,992,""
229,"219",302,1,65,1011,""
230,"220",303,1,65,1024,""
231,"221",303,1,35,992,""
232,"222",304,1,35,1006,""
233,"223",304,1,65,1022,""
234,"224",305,1,65,1035,""
235,"225",305,1,35,1006,""
236,"226",308,1,60,998,""
237,"227",308,1,40,1016,""
238,"228",309,1,40,1029,""
239,"229",309,1,60,998,""
240,"230",306,1,60,995,""
241,"231",306,1,40,1013,""
242,"232",307,1,40,1026,""
243,"233",307,1,60,995,""
244,"234",310,1,35,1004,""
245,"235",310,1,65,1020,""
246,"236",311,1,65,1033,""
247,"237",311,1,35,1004,""
248,"238",312,1,100,988,""
249,"239",313,"",1,825,"my_handler"
250,"240",313,"",3,857,"my_dog"
251,"241",247,1,100,822,""
252,"242",314,1,100,439,""
253,"243",315,1,100,926,""
254,"244",317,1,25,1113,""
255,"245",317,1,75,1109,""
256,"246",318,1,75,1106,""
257,"247",319,1,75,1115,""
258,"248",319,1,25,1107,""
259,"249",318,1,25,1111,""
260,"250",320,1,100,850,""
261,"251",321,1,100,1117,""
262,"252",322,1,33,998,""
263,"253",322,1,33,1016,""
264,"254",322,1,33,1029,""
265,"255",323,1,28,1006,""
266,"256",323,1,28,1022,""
267,"257",323,1,28,1035,""
268,"258",323,1,16,1047,""
269,"259",324,"",1,1125,""
270,"260",325,1,100,1037,""
271,"261",326,1,100,1039,""
272,"262",327,1,100,1134,""
273,"263",328,1,70,1000,""
274,"264",328,1,15,1018,""
275,"265",328,1,15,1031,""
276,"266",329,1,70,997,""
277,"267",329,1,15,1015,""
278,"268",329,1,15,1028,""
279,"269",330,1,100,1135,""
280,"1823",331,1,100,1135,""
281,"270",332,1,70,993,""
282,"271",332,1,30,1012,""
283,"1826",333,1,70,993,""
284,"1824",333,1,30,1012,""
285,"272",334,1,30,1025,""
286,"273",334,1,70,993,""
287,"1827",335,1,30,1025,""
288,"1825",335,1,70,993,""
289,"274",336,1,70,1005,""
290,"275",336,1,30,1021,""
291,"276",337,1,30,1034,""
292,"277",337,1,70,1005,""
293,"278",338,1,100,1049,""
294,"279",342,1,20,974,""
295,"280",342,1,80,852,""
296,"281",343,1,20,975,""
297,"282",343,1,80,976,""
298,"283",339,1,35,977,""
299,"284",339,1,65,851,""
300,"285",340,1,100,973,""
301,"286",341,1,100,1142,""
302,"287",344,1,100,1180,""
303,"288",345,1,100,1173,""
304,"289",346,1,100,1182,""
305,"290",347,1,100,1183,""
306,"291",348,1,100,1178,""
307,"292",349,1,100,1179,""
308,"293",350,1,100,"",""
309,"294",351,1,100,1166,""
310,"295",352,1,100,1166,""
311,"296",353,1,25,1172,""
312,"297",353,1,25,1171,""
313,"298",353,1,25,1167,""
314,"299",353,1,25,1170,""
315,"300",354,1,33,1172,""
316,"301",354,1,34,1171,""
317,"302",354,1,33,1167,""
318,"304",355,1,30,1172,""
319,"305",355,1,30,1171,""
320,"306",355,1,30,1167,""
321,"307",355,1,10,1168,""
322,"308",356,1,0,1171,""
323,"309",356,1,50,1089,""
324,"310",356,1,50,1090,""
325,"315",357,1,100,1096,""
326,"316",359,1,100,1155,""
327,"317",363,1,100,1190,""
328,"318",358,1,100,1191,""
329,"319",364,1,100,1187,""
330,"321",365,1,90,1185,""
331,"322",365,1,10,1184,""
332,"323",366,1,30,1188,""
333,"1902",366,1,30,1189,""
334,"1908",366,1,40,1186,""
335,"324",367,1,100,765,""
336,"325",26,1,45,188,""
337,"326",26,1,25,189,""
338,"327",26,1,20,190,""
339,"328",26,1,10,191,""
340,"329",27,1,91,180,""
341,"330",27,1,9,181,""
342,"333",28,1,45,188,""
343,"334",28,1,25,189,""
344,"335",28,1,20,190,""
345,"336",28,1,10,191,""
346,"341",29,1,45,196,""
347,"342",29,1,25,197,""
348,"343",29,1,20,198,""
349,"344",29,1,10,199,""
350,"345",30,1,50,201,""
351,"346",30,1,50,200,""
352,"349",31,1,100,330,""
353,"zLUQZWu2",32,1,100,329,""
354,"351",33,1,66,214,""
355,"352",33,1,34,215,""
356,"356",34,"",1,157,""
357,"357",35,1,34,218,""
358,"358",35,1,66,221,""
359,"359",36,1,100,223,""
360,"360",37,1,100,228,""
361,"362",38,1,100,200,""
362,"363",39,1,66,153,""
363,"364",39,1,34,154,""
364,"365",41,1,35,309,""
365,"366",41,1,35,311,""
366,"367",41,1,15,313,""
367,"368",41,1,15,315,""
368,"369",42,1,100,326,""
369,"370",43,1,70,153,""
370,"371",43,1,30,154,""
371,"374",44,1,70,210,""
372,"375",44,1,30,211,""
373,"387",45,1,100,334,""
374,"388",48,1,100,243,""
375,"389",47,1,100,231,""
376,"390",46,1,100,127,""
377,"391",49,1,40,339,""
378,"392",49,1,40,342,""
379,"393",49,1,20,345,""
380,"398",51,1,100,350,""
381,"399",52,1,100,352,""
382,"400",53,1,100,239,""
383,"401",54,1,100,131,""
384,"402",55,1,100,1432,""
385,"403",56,1,30,339,""
386,"404",56,1,50,335,""
387,"405",56,1,20,342,""
388,"406",57,1,100,1507,""
389,"407",58,1,100,327,""
390,"409",59,1,100,283,""
391,"410",60,1,40,339,""
392,"411",60,1,40,342,""
393,"412",60,1,20,345,""
394,"413",61,1,100,"",""
395,"414",62,1,100,183,""
396,"417",63,1,50,227,""
397,"418",63,1,50,226,""
398,"419",64,1,100,364,""
399,"420",65,1,100,558,""
400,"421",68,1,100,225,""
401,"422",69,1,30,248,""
402,"423",69,1,30,249,""
403,"424",69,1,20,250,""
404,"425",69,1,20,251,""
405,"430",70,1,100,239,""
406,"433",71,1,40,250,""
407,"434",71,1,40,251,""
408,"435",71,1,20,252,""
409,"436",72,1,100,241,""
410,"437",75,1,50,238,""
411,"438",75,1,30,239,""
412,"439",75,1,20,241,""
413,"440",76,1,100,230,""
414,"441",77,1,100,328,""
415,"442",93,1,100,652,""
416,"443",94,1,100,592,""
417,"444",95,1,16,287,""
418,"445",95,1,9,288,""
419,"446",95,1,9,289,""
420,"447",95,1,8,290,""
421,"448",95,1,8,292,""
422,"449",95,1,8,293,""
423,"450",95,1,8,294,""
424,"451",95,1,17,305,""
425,"452",95,1,17,306,""
426,"453",96,1,16,287,""
427,"454",96,1,9,288,""
428,"455",96,1,9,289,""
429,"456",96,1,8,290,""
430,"457",96,1,8,292,""
431,"458",96,1,8,293,""
432,"459",96,1,8,294,""
433,"460",96,1,17,305,""
434,"461",96,1,17,306,""
435,"462",97,1,100,570,""
436,"2lqpXPwt",98,1,100,570,""
437,"463",99,1,100,385,""
438,"464",100,1,100,745,""
439,"465",104,1,50,"",""
440,"466",104,1,50,"",""
441,"467",105,1,20,"",""
442,"468",105,1,20,"",""
443,"469",105,1,20,"",""
444,"470",105,1,20,"",""
445,"471",105,1,20,"",""
446,"472",106,1,30,"",""
447,"473",106,1,70,"",""
448,"474",111,1,50,402,""
449,"475",111,1,50,410,""
450,"476",107,1,50,402,""
451,"477",107,1,50,410,""
452,"478",108,1,50,406,""
453,"479",108,1,50,408,""
454,"480",109,1,33,414,""
455,"481",109,1,33,404,""
456,"482",109,1,34,415,""
457,"483",110,1,34,412,""
458,"484",110,1,33,417,""
459,"485",110,1,33,418,""
460,"486",112,1,20,404,""
461,"487",112,1,20,406,""
462,"488",112,1,20,408,""
463,"489",112,1,20,414,""
464,"490",112,1,20,415,""
465,"491",113,1,34,412,""
466,"492",113,1,33,417,""
467,"493",113,1,33,418,""
468,"494",114,1,100,667,""
469,"495",115,1,75,575,""
470,"496",115,1,25,579,""
471,"497",116,1,100,598,""
472,"1820",117,1,100,598,""
473,"498",118,1,25,724,""
474,"499",118,1,25,726,""
475,"500",118,1,25,727,""
476,"501",118,1,25,728,""
477,"502",119,1,100,162,""
478,"1815",120,1,100,162,""
479,"503",124,1,100,598,""
480,"504",125,1,13,305,""
481,"505",125,1,12,306,""
482,"506",125,1,25,290,""
483,"507",125,1,25,295,""
484,"508",125,1,25,294,""
485,"509",126,1,25,290,""
486,"510",126,1,25,295,""
487,"511",126,1,25,294,""
488,"512",126,1,13,305,""
489,"513",126,1,12,306,""
490,"514",127,1,63,573,""
491,"515",127,1,32,575,""
492,"516",127,1,5,577,""
493,"517",128,1,100,753,""
494,"518",129,1,100,305,""
495,"519",129,1,0,664,""
496,"520",130,1,18,290,""
497,"521",130,1,28,291,""
498,"522",130,1,18,295,""
499,"523",130,1,28,296,""
500,"524",130,1,0,305,""
501,"525",130,1,8,375,""
502,"526",131,1,100,664,""
503,"527",132,1,100,749,""
504,"528",133,1,100,680,""
505,"529",135,1,20,704,""
506,"530",135,1,20,705,""
507,"531",135,1,60,706,""
508,"1828",136,1,20,704,""
509,"1829",136,1,20,705,""
510,"1830",136,1,60,706,""
511,"1831",137,1,100,2193,""
512,"532",138,1,20,704,""
513,"533",138,1,20,705,""
514,"534",138,1,60,706,""
515,"535",134,1,100,680,""
516,"536",139,1,40,704,""
517,"537",139,1,20,705,""
518,"538",139,1,40,706,""
519,"539",140,1,100,679,""
520,"540",141,1,100,572,""
521,"1821",142,1,100,572,""
522,"541",143,1,100,616,""
523,"542",144,1,100,619,""
524,"543",145,1,100,701,""
525,"544",146,1,60,1498,""
526,"545",146,1,40,1501,""
527,"BhojMTjo",147,1,60,1498,""
528,"NSile-Ax",147,1,40,1501,""
529,"546",148,1,100,389,""
530,"547",149,1,100,792,""
531,"548",150,1,100,667,""
532,"549",151,1,17,731,""
533,"550",151,1,33,733,""
534,"551",151,1,33,735,""
535,"552",151,1,17,737,""
536,"553",152,1,100,759,""
537,"554",153,1,100,564,""
538,"555",159,1,100,647,""
539,"556",160,1,75,740,""
540,"557",160,1,25,741,""
541,"558",161,1,100,770,""
542,"559",162,1,60,770,""
543,"560",162,1,40,771,""
544,"561",163,1,100,770,""
545,"562",165,"",1,666,""
546,"563",166,1,100,765,""
547,"564",168,1,100,666,""
548,"565",169,1,85,785,""
549,"566",169,1,15,787,""
550,"567",170,1,100,"",""
551,"568",167,1,100,8,""
552,"569",171,1,100,7,""
553,"570",172,1,25,772,""
554,"571",172,1,25,773,""
555,"572",172,1,25,774,""
556,"573",172,1,25,775,""
557,"574",173,1,100,779,""
558,"575",174,1,100,778,""
559,"576",175,1,100,776,""
560,"1839",176,1,100,776,""
561,"1838",177,1,100,776,""
562,"577",178,1,100,776,""
563,"578",180,1,100,791,""
564,"579",181,1,100,432,""
565,"580",182,1,50,422,""
566,"581",182,1,50,426,""
567,"582",183,1,15,423,""
568,"583",183,1,10,424,""
569,"584",183,1,55,425,""
570,"585",183,1,10,428,""
571,"586",183,1,15,429,""
572,"587",184,1,10,423,""
573,"588",184,1,15,424,""
574,"589",184,1,10,425,""
575,"590",184,1,50,428,""
576,"591",184,1,15,429,""
577,"592",185,1,34,427,""
578,"593",185,1,33,430,""
579,"594",185,1,33,431,""
580,"595",360,1,50,1089,""
581,"596",360,1,50,1090,""
582,"597",361,1,45,1089,""
583,"598",361,1,45,1090,""
584,"599",361,1,10,1158,""
585,"600",362,1,40,1089,""
586,"601",362,1,40,1090,""
587,"602",362,1,20,1156,""
588,"603",368,1,100,1201,""
589,"604",374,1,100,1204,""
590,"605",369,1,32,1209,""
591,"606",369,1,32,1211,""
592,"607",369,1,32,1213,""
593,"1904",369,1,2,1212,""
594,"1903",369,1,2,1214,""
595,"sMYF__0T",370,1,32,1209,""
596,"vnkGlfk9",370,1,32,1211,""
597,"W82TaQS0",370,1,32,1213,""
598,"zfqYCxQe",370,1,2,1212,""
599,"Tt6tV9pn",370,1,2,1214,""
600,"608",371,1,20,1206,""
601,"609",371,1,50,1207,""
602,"610",371,1,30,1208,""
603,"611",372,1,100,1200,""
604,"612",373,1,40,1215,""
605,"613",373,1,60,1217,""
606,"614",377,1,100,1220,""
607,"615",375,1,100,1225,""
608,"1939",376,1,100,1225,""
609,"616",378,1,100,1230,""
610,"617",379,1,100,1233,""
611,"618",380,1,60,1221,""
612,"19033",380,1,40,1231,""
613,"619",381,1,60,1222,""
614,"19044",381,1,40,1231,""
615,"620",382,1,60,1224,""
616,"1905",382,1,40,1231,""
617,"621",383,1,100,1231,""
618,"622",384,1,100,1232,""
619,"623",385,1,70,186,""
620,"624",385,1,30,187,""
621,"625",386,"",1,1241,""
622,"1818",387,"",1,1241,""
623,"626",388,1,100,99,""
624,"627",389,1,40,636,""
625,"628",389,1,50,637,""
626,"629",389,1,4,634,""
627,"630",389,1,6,635,""
628,"631",390,1,40,638,""
629,"632",390,1,50,639,""
630,"633",390,1,4,634,""
631,"634",390,1,6,635,""
632,"635",391,1,100,925,""
633,"636",392,1,100,1243,""
634,"1819",393,1,100,1243,""
635,"637",316,1,100,856,""
636,"638",394,1,20,1248,""
637,"639",394,1,40,1249,""
638,"640",394,1,40,1262,""
639,"641",395,1,40,1259,""
640,"642",395,1,20,1255,""
641,"643",395,1,40,1258,""
642,"644",396,1,100,640,""
643,"645",399,"",1,1252,""
644,"646",400,"",1,1253,""
645,"647",401,1,100,671,""
646,"648",397,1,15,1248,""
647,"649",397,1,30,1249,""
648,"650",397,1,30,1262,""
649,"651",397,1,25,1276,""
650,"652",398,1,30,1259,""
651,"653",398,1,15,1255,""
652,"654",398,1,30,1258,""
653,"655",398,1,25,1276,""
654,"656",402,1,100,1452,""
655,"JC0T-l_t",403,1,100,1452,""
656,"657",404,1,100,1450,""
657,"vNHykGce",405,1,100,1450,""
658,"1841",406,1,100,1452,""
659,"1840",407,1,100,1450,""
660,"658",408,1,100,1268,""
661,"1842",409,1,100,1268,""
662,"uCgvbFik",410,1,100,1268,""
663,"659",411,1,100,1283,""
664,"660",412,1,100,1277,""
665,"661",413,1,100,1282,""
666,"662",414,1,100,1279,""
667,"663",415,1,100,1286,""
668,"664",416,1,20,1284,""
669,"665",416,1,80,1281,""
670,"667",417,1,100,1230,""
671,"668",418,1,100,1357,""
672,"669",419,1,100,1292,""
673,"670",420,1,100,1287,""
674,"671",421,1,5,1290,""
675,"672",421,1,48,1298,""
676,"673",421,1,47,1304,""
677,"674",422,1,5,1320,""
678,"675",422,1,48,1301,""
679,"676",422,1,47,1304,""
680,"677",423,1,5,1295,""
681,"678",423,1,48,1298,""
682,"679",423,1,47,1304,""
683,"680",424,1,40,1298,""
684,"681",424,1,30,1301,""
685,"682",424,1,30,1304,""
686,"683",425,1,100,1156,""
687,"684",426,1,100,1230,""
688,"693",427,1,50,1344,""
689,"694",427,1,50,1345,""
690,"695",428,1,100,1346,""
691,"696",429,1,50,1347,""
692,"697",430,1,50,1348,""
693,"698",431,1,50,1349,""
694,"699",429,1,50,1352,""
695,"700",430,1,50,1353,""
696,"701",431,1,50,1354,""
697,"702",432,1,50,1350,""
698,"703",432,1,50,1355,""
699,"704",433,1,100,1352,""
700,"705",434,1,100,1353,""
701,"706",435,1,100,1354,""
702,"707",436,"",100,1355,""
703,"712",460,1,100,"",""
704,"727",437,1,86,785,""
705,"1938",437,1,14,787,""
706,"728",438,1,100,1405,""
707,"729",439,1,100,1403,""
708,"730",440,1,100,1401,""
709,"1937",441,1,86,2093,""
710,"1936",441,1,14,2098,""
711,"1935",442,1,86,2093,""
712,"1934",442,1,14,2094,""
713,"1924",443,1,86,2093,""
714,"1923",443,1,14,2097,""
715,"1922",444,1,86,2093,""
716,"1921",444,1,14,2096,""
717,"731",445,1,100,841,""
718,"732",446,1,100,840,""
719,"733",447,1,100,843,""
720,"734",448,"",100,846,""
721,"735",449,1,100,842,""
722,"736",450,1,100,844,""
723,"737",451,1,100,845,""
724,"738",452,1,100,847,""
725,"1933",453,1,42,1332,""
726,"1932",453,1,43,1335,""
727,"1910",453,1,15,1330,""
728,"1931",454,1,42,1336,""
729,"1930",454,1,43,1337,""
730,"1911",454,1,15,1339,""
731,"1929",455,1,49,1333,""
732,"1928",455,1,49,1335,""
733,"1912",455,1,2,1356,""
734,"1927",456,1,45,1332,""
735,"1926",456,1,45,1336,""
736,"1913",456,1,10,1341,""
737,"1925",457,1,100,1340,""
738,"19222",458,1,16,1330,""
739,"19211",458,1,14,1335,""
740,"19200",458,1,20,1336,""
741,"19219",458,1,14,1337,""
742,"19244",458,1,20,1333,""
743,"19233",458,1,16,1332,""
744,"19344",459,"",1,1342,""
745,"6mHzwT5O",461,1,100,799,""
746,"816",462,1,100,231,""
747,"817",463,"",1,324,""
748,"873",468,1,100,225,""
749,"875",469,1,100,223,""
750,"877",470,1,100,252,""
751,"878",475,1,100,1458,""
752,"879",471,1,100,253,""
753,"880",472,1,100,263,""
754,"1814",473,1,100,263,""
755,"883",474,1,18,356,""
756,"884",474,1,33,358,""
757,"885",474,1,18,359,""
758,"886",474,1,15,357,""
759,"887",474,1,15,360,""
760,"888",476,1,100,1478,""
761,"897",477,1,100,1297,""
762,"898",478,1,100,1300,""
763,"899",479,1,100,1294,""
764,"900",480,1,100,1303,""
765,"901",73,1,100,242,""
766,"903",74,1,100,247,""
767,"904",66,1,100,1481,""
768,"905",67,1,100,1480,""
769,"906",481,1,33,254,""
770,"907",481,1,34,255,""
771,"908",481,1,33,256,""
772,"909",186,1,100,419,""
773,"910",187,1,100,421,""
774,"911",188,1,100,586,""
775,"912",189,1,15,1482,""
776,"913",189,1,43,1485,""
777,"914",189,1,42,1487,""
778,"915",465,1,100,1427,""
779,"916",466,1,100,1426,""
780,"917",467,1,100,1428,""
781,"918",78,"",1,19,""
782,"920",79,1,100,22,""
783,"922",81,1,84,140,""
784,"923",81,1,16,138,""
785,"924",80,1,15,138,""
786,"925",80,1,42,250,""
787,"926",80,1,43,251,""
788,"927",80,1,0,252,""
789,"928",154,1,100,795,""
790,"929",155,1,100,1510,""
791,"ivMh7QMD",156,1,100,1510,""
792,"930",157,1,100,797,""
793,"931",190,"",1,603,""
794,"932",190,1,100,387,""
795,"933",191,1,100,571,""
796,"934",192,1,100,669,""
797,"935",193,1,60,9,""
798,"936",193,1,40,744,""
799,"937",194,1,100,747,""
800,"938",202,1,100,751,""
801,"939",203,1,100,754,""
802,"940",195,1,100,729,""
803,"941",197,1,100,1526,""
804,"942",198,1,100,729,""
805,"943",199,1,100,665,""
806,"944",200,1,100,578,""
807,"945",201,1,100,574,""
808,"946",196,1,100,643,""
809,"947",204,1,100,1500,""
810,"948",205,1,100,794,""
811,"949",206,1,100,599,""
812,"950",207,"",1,632,""
813,"951",207,1,75,742,""
814,"952",207,1,25,744,""
815,"953",208,1,100,755,""
816,"954",209,1,100,1527,""
817,"955",210,1,100,796,""
818,"956",211,1,100,739,""
819,"957",212,1,100,1500,""
820,"958",213,1,25,1513,""
821,"959",213,1,75,760,""
822,"960",214,"",1,129,""
823,"961",82,1,100,141,""
824,"962",84,1,100,140,""
825,"963",83,1,13,140,""
826,"964",83,1,37,250,""
827,"965",83,1,38,251,""
828,"966",83,1,12,252,""
829,"967",85,1,100,143,""
830,"968",87,1,100,139,""
831,"969",86,1,13,139,""
832,"970",86,1,38,250,""
833,"971",86,1,37,251,""
834,"972",86,1,12,252,""
835,"973",88,1,100,361,""
836,"974",89,1,100,362,""
837,"976",482,1,50,913,""
838,"977",482,1,50,916,""
839,"978",483,1,69,911,""
840,"979",483,1,31,910,""
841,"980",484,1,33,913,""
842,"981",484,1,33,915,""
843,"982",484,1,34,914,""
844,"983",485,1,100,917,""
845,"984",486,1,25,918,""
846,"985",486,1,75,920,""
847,"986",179,1,100,780,""
848,"987",179,1,20,784,""
849,"988",164,1,100,770,""
850,"989",487,"",3,1372,""
851,"990",488,1,65,180,""
852,"991",488,1,35,181,""
853,"992",489,1,30,188,""
854,"993",489,1,10,189,""
855,"994",489,1,45,190,""
856,"995",489,1,15,191,""
857,"996",490,1,50,201,""
858,"997",490,1,50,200,""
859,"998",491,1,100,330,""
860,"999",492,1,50,214,""
861,"1000",492,1,50,215,""
862,"1001",493,1,20,157,""
863,"1002",493,1,80,216,""
864,"1003",494,1,80,223,""
865,"1004",494,1,20,228,""
866,"1005",495,1,50,153,""
867,"1006",495,1,50,154,""
868,"1007",496,1,100,354,""
869,"1008",497,1,35,309,""
870,"1009",497,1,35,311,""
871,"1010",497,1,15,313,""
872,"1011",497,1,15,315,""
873,"1012",498,1,100,326,""
874,"1013",499,1,50,210,""
875,"1014",499,1,50,211,""
876,"1015",500,1,100,334,""
877,"1016",503,1,20,243,""
878,"1017",503,1,40,339,""
879,"1018",503,1,40,342,""
880,"1019",502,1,10,324,""
881,"1020",502,1,45,352,""
882,"1021",502,1,45,342,""
883,"1022",501,1,60,347,""
884,"1023",501,1,35,342,""
885,"1024",501,1,5,127,""
886,"1025",504,1,34,339,""
887,"1026",504,1,35,342,""
888,"1027",504,1,28,345,""
889,"1028",504,1,3,654,""
890,"1029",505,1,65,350,""
891,"1030",505,1,35,342,""
892,"1031",506,1,65,352,""
