"rownum","Id","WorldAreasKey","MonsterVarietiesKeys","[i32]"
96,"ProxyKey40",517,"[4827,4826,4829]",[1274]
97,"ProxyKey5",518,"[4827,4826,4829]",[1274]
98,"ProxyKey6",519,"[4827,4826,4829]",[1274]
99,"ProxyKey9",520,"[4827,4826,4829]",[1274]
100,"ProxyKey10",521,"[4827,4826,4829]",[1274]
101,"ProxyKey14",522,"[4827,4826,4829]",[1274]
102,"ProxyKey117",523,"[4827,4826,4829]",[1274]
103,"ProxyKey118",524,"[4827,4826,4829]",[1274]
104,"ProxyKey119",525,"[4827,4826,4829]",[1274]
105,"ProxyKey120",526,"[4827,4826,4829]",[1274]
106,"ProxyKey121",527,"[4827,4826,4829]",[1274]
107,"ProxyKey62",517,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
108,"ProxyKey63",518,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
109,"ProxyKey64",519,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
110,"ProxyKey66",520,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
111,"ProxyKey67",521,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
112,"ProxyKey69",522,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
113,"ProxyKey42",523,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
114,"ProxyKey122",524,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
115,"ProxyKey123",525,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
116,"ProxyKey124",526,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
117,"ProxyKey125",527,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
118,"ProxyKey38",517,[4846],[2158]
119,"ProxyKey24",518,[4846],[2158]
120,"ProxyKey25",519,[4846],[2158]
121,"ProxyKey27",520,[4846],[2158]
122,"ProxyKey28",521,[4846],[2158]
123,"ProxyKey30",522,[4846],[2158]
124,"ProxyKey41",523,[4846],[2158]
125,"ProxyKey126",524,[4846],[2158]
126,"ProxyKey127",525,[4846],[2158]
127,"ProxyKey128",526,[4846],[2158]
128,"ProxyKey129",527,[4846],[2158]
129,"ProxyKey130",589,"[4827,4826,4829]",[1274]
130,"ProxyKey131",590,"[4827,4826,4829]",[1274]
131,"ProxyKey132",591,"[4827,4826,4829]",[1274]
132,"ProxyKey133",592,"[4827,4826,4829]",[1274]
133,"ProxyKey134",593,"[4827,4826,4829]",[1274]
134,"ProxyKey135",594,"[4827,4826,4829]",[1274]
135,"ProxyKey136",595,"[4827,4826,4829]",[1274]
136,"ProxyKey137",596,"[4827,4826,4829]",[1274]
137,"ProxyKey138",597,"[4827,4826,4829]",[1274]
138,"ProxyKey139",598,"[4827,4826,4829]",[1274]
139,"ProxyKey140",599,"[4827,4826,4829]",[1274]
140,"ProxyKey141",589,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
141,"ProxyKey142",590,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
142,"ProxyKey143",591,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
143,"ProxyKey144",592,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
144,"ProxyKey145",593,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
145,"ProxyKey146",594,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
146,"ProxyKey147",595,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
147,"ProxyKey148",596,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
148,"ProxyKey149",597,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
149,"ProxyKey150",598,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
150,"ProxyKey151",599,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
151,"ProxyKey152",589,[4846],[2158]
152,"ProxyKey153",590,[4846],[2158]
153,"ProxyKey154",591,[4846],[2158]
154,"ProxyKey155",592,[4846],[2158]
155,"ProxyKey156",593,[4846],[2158]
156,"ProxyKey157",594,[4846],[2158]
157,"ProxyKey158",595,[4846],[2158]
158,"ProxyKey159",596,[4846],[2158]
159,"ProxyKey160",597,[4846],[2158]
160,"ProxyKey161",598,[4846],[2158]
161,"ProxyKey162",599,[4846],[2158]
162,"ProxyKey163",661,"[4827,4826,4829]",[1274]
163,"ProxyKey164",662,"[4827,4826,4829]",[1274]
164,"ProxyKey165",663,"[4827,4826,4829]",[1274]
165,"ProxyKey166",664,"[4827,4826,4829]",[1274]
166,"ProxyKey167",665,"[4827,4826,4829]",[1274]
167,"ProxyKey168",666,"[4827,4826,4829]",[1274]
168,"ProxyKey169",667,"[4827,4826,4829]",[1274]
169,"ProxyKey170",668,"[4827,4826,4829]",[1274]
170,"ProxyKey171",669,"[4827,4826,4829]",[1274]
171,"ProxyKey172",670,"[4827,4826,4829]",[1274]
172,"ProxyKey173",671,"[4827,4826,4829]",[1274]
173,"ProxyKey174",661,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
174,"ProxyKey175",662,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
175,"ProxyKey176",663,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
176,"ProxyKey177",664,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
177,"ProxyKey178",665,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
178,"ProxyKey179",666,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
179,"ProxyKey180",667,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
180,"ProxyKey181",668,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
181,"ProxyKey182",669,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
182,"ProxyKey183",670,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
183,"ProxyKey184",671,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
184,"ProxyKey185",661,[4846],[2158]
185,"ProxyKey186",662,[4846],[2158]
186,"ProxyKey187",663,[4846],[2158]
187,"ProxyKey188",664,[4846],[2158]
188,"ProxyKey189",665,[4846],[2158]
189,"ProxyKey190",666,[4846],[2158]
190,"ProxyKey191",667,[4846],[2158]
191,"ProxyKey192",668,[4846],[2158]
192,"ProxyKey193",669,[4846],[2158]
193,"ProxyKey194",670,[4846],[2158]
194,"ProxyKey195",671,[4846],[2158]
195,"ProxyKey196",733,"[4827,4826,4829]",[1274]
196,"ProxyKey197",734,"[4827,4826,4829]",[1274]
197,"ProxyKey198",735,"[4827,4826,4829]",[1274]
198,"ProxyKey199",736,"[4827,4826,4829]",[1274]
199,"ProxyKey200",737,"[4827,4826,4829]",[1274]
200,"ProxyKey201",738,"[4827,4826,4829]",[1274]
201,"ProxyKey202",739,"[4827,4826,4829]",[1274]
202,"ProxyKey203",740,"[4827,4826,4829]",[1274]
203,"ProxyKey204",741,"[4827,4826,4829]",[1274]
204,"ProxyKey205",742,"[4827,4826,4829]",[1274]
205,"ProxyKey206",743,"[4827,4826,4829]",[1274]
206,"ProxyKey207",733,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
207,"ProxyKey208",734,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
208,"ProxyKey209",735,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
209,"ProxyKey210",736,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
210,"ProxyKey211",737,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
211,"ProxyKey212",738,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
212,"ProxyKey213",739,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
213,"ProxyKey214",740,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
214,"ProxyKey215",741,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
215,"ProxyKey216",742,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
216,"ProxyKey217",743,"[4822,4823,4824,4825,4830,4831]","[7942,0]"
217,"ProxyKey218",733,[4846],[2158]
218,"ProxyKey219",734,[4846],[2158]
219,"ProxyKey220",735,[4846],[2158]
220,"ProxyKey221",736,[4846],[2158]
221,"ProxyKey222",737,[4846],[2158]
222,"ProxyKey223",738,[4846],[2158]
223,"ProxyKey224",739,[4846],[2158]
224,"ProxyKey225",740,[4846],[2158]
225,"ProxyKey226",741,[4846],[2158]
226,"ProxyKey227",742,[4846],[2158]
227,"ProxyKey228",743,[4846],[2158]
228,"ProxyKey230",134,"[1542,1536,1539]","[18924,0]"
229,"ProxyKey231",134,"[1551,1550,1549]","[19088,0]"
230,"ProxyKey232",124,"[1110,3969,1108]",[2158]
231,"ProxyKey233",124,"[1987,1989,706,708,4889]","[7942,0]"
232,"ProxyKey234",133,[1936],[984]
233,"ProxyKey236",117,"[287,5536,4336,835]",[19478]
234,"ProxyKey4",213,"[939,1449,1953,1967,4282]","[7942,0]"
235,"ProxyKey235",213,"[3969,1900]",[2158]
236,"ProxyKey252",266,"[939,1449,1953,1967,4282]","[7942,0]"
237,"ProxyKey253",266,"[3969,1900]",[2158]
238,"ProxyKey237",134,"[2784,2785,2786,1476,1458,1459,1297,1322,1358,1296]",[19088]
239,"ProxyKey238",134,"[5451,5452,5453,1361,1313,1318,1288,1293,1895,1899]",[18924]
240,"ProxyKey239",135,"[1911,3957]",[20336]
241,"ProxyKey240",139,"[1522,1507]","[20446,0,20482]"
242,"ProxyKey241",139,"[5953,5949,5956]",[20628]
243,"ProxyKey243",146,"[3761,1914,1916,3763]",[20752]
244,"ProxyKey244",146,"[1604,1605,1000,5538]",[20878]
245,"ProxyKey245",146,"[6029,1445,2042,2044]",[21008]
246,"ProxyKey242",146,"[4240,4235,4245,4535,589,591,752,754]",[21204]
247,"ProxyKey246",38,"[123,182,942,140,2723,4022]",[21360]
248,"ProxyKey247",38,"[633,606,653,785,811,774,287,422,1615,1621]",[21588]
249,"ProxyKey248",53,"[1348,1347,1353,1284,1339]",[21730]
250,"ProxyKey249",53,"[1347,1417,1431,1435,1438]",[21882]
251,"ProxyKey250",1530,"[1110,3969,1108]",[2158]
252,"ProxyKey251",1530,"[1987,1989,706,708,4889]","[7942,0]"
