"rownum","Id","HASH32","DisplayString","[rid]","UiHints"
69,"urban",2525332784,"",[],""
70,"high_level_map",2950052494,"",[],""
71,"human",3805576075,"",[],""
72,"beast",3060154994,"",[],""
73,"undead",3070007763,"",[],""
74,"construct",2758400495,"",[],""
75,"insect",1629886372,"",[],""
76,"spider",783329194,"",[],""
77,"undying",551696512,"",[],""
78,"goatman",3184492506,"",[],""
79,"stone_construct",2317298064,"",[],""
80,"fishing_rod",2331788840,"",[],""
81,"one_hand_weapon",3050923532,"",[],""
82,"two_hand_weapon",1851682530,"",[],""
83,"atziri1",50885000,"",[],""
84,"atziri2",3251231824,"",[],""
85,"drops_no_mods",2230509583,"",[],""
86,"drops_no_rares",3709823874,"",[],""
87,"drops_no_quality",1047760583,"",[],""
88,"drops_no_sockets",445386850,"",[],""
89,"drops_not_dupeable",1792672519,"",[],""
90,"shore",3190666502,"",[],""
91,"darkshore",2974874401,"",[],""
92,"inland",1049344822,"",[],""
93,"prison",3272479446,"",[],""
94,"axis",1802885338,"",[],""
95,"cavern",655836606,"",[],""
96,"southernforest",59198762,"",[],""
97,"southernforest2",1016151459,"",[],""
98,"church",1062674584,"",[],""
99,"sins",9691936,"",[],""
100,"forestdark",2245372748,"",[],""
101,"weavers",3662156594,"",[],""
102,"inca",728628710,"",[],""
103,"city1",2246897790,"",[],""
104,"city2",2634495308,"",[],""
105,"city3",384312642,"",[],""
106,"crematorium",1432887881,"",[],""
107,"catacombs",1752138954,"",[],""
108,"solaris",1916070207,"",[],""
109,"docks",1393021754,"",[],""
110,"sewers",308414390,"",[],""
111,"barracks",2387399668,"",[],""
112,"lunaris",3792456959,"",[],""
113,"gardens",1433485813,"",[],""
114,"library",468742873,"",[],""
115,"scepter",2767662616,"",[],""
116,"secret_area",3411349631,"",[],""
117,"limited_strongbox_benefits",2374732350,"",[],""
118,"red_blood",3505941353,"",[],""
119,"ghost_blood",526951436,"",[],""
120,"mud_blood",3401881799,"",[],""
121,"insect_blood",1482412790,"",[],""
122,"bones",2194767237,"",[],""
123,"water",2580248971,"",[],""
124,"noblood",889131235,"",[],""
125,"unusable_corpse",3125842754,"",[],""
126,"hidden_monster",2866106354,"",[],""
127,"devourer",2631588503,"",[],""
128,"wb_basic",1873912370,"",[],""
129,"wb_support",597622042,"",[],""
130,"wb_elite",3239668440,"",[],""
131,"wb_leader",3801502174,"",[],""
132,"rare_minion",3984597027,"",[],""
133,"undeletable_corpse",3254643070,"",[],""
134,"jewel",546488626,"",[],""
135,"strjewel",285430845,"",[],""
136,"dexjewel",2071899319,"",[],""
137,"intjewel",714660582,"",[],""
138,"gladiator",2269583338,"",[],""
139,"karui",2283262456,"",[],""
140,"flying",3598788775,"",[],""
141,"large_model",2440512675,"",[],""
142,"specific_weapon",4045508842,"",[],""
143,"two_handed_mod",1740060125,"",[],""
144,"dual_wielding_mod",2938122350,"",[],""
145,"shield_mod",1461672553,"",[],""
146,"one_handed_mod",2555387526,"",[],""
147,"melee_mod",2826304829,"",[],""
148,"twostonering",1568617313,"",[],""
149,"poison_zombie",1662026400,"",[],""
150,"divination_card",3769557683,"",[],""
151,"currency",2746111447,"",[],""
152,"no_divine",1957293956,"",[],""
153,"unique_map",3621916414,"",[],""
154,"low_tier_map",1785721432,"",[],""
155,"mid_tier_map",4194411858,"",[],""
156,"top_tier_map",1228175240,"",[],""
157,"old_map",910114632,"",[],""
158,"act_boss_area",1739434203,"",[],""
159,"no_tempests",1713491982,"",[],""
160,"cannot_be_twinned",1485286773,"",[],""
161,"no_shroud_walker",3529480986,"",[],""
162,"no_echo",2848753908,"",[],""
163,"immobile",1241743669,"",[],""
164,"limited_tempests",470320466,"",[],""
165,"small_staff",3901554542,"",[],""
166,"support_gem",2299188997,"",[],""
167,"level_capped_gem",2866944300,"",[],""
168,"no_effect_flask_mod",1117565919,"",[],""
169,"area_with_water",2008657150,"",[],""
170,"no_bloodlines",4234080209,"",[],""
171,"has_caster_mod",1366564317,"",[],""
172,"has_attack_mod",3956602123,"",[],""
173,"maraketh",1921258599,"",[],""
174,"uses_suicide_explode",2051881677,"",[],""
175,"cannot_be_monolith",859996387,"",[],""
176,"no_zana_quests",919197219,"",[],""
177,"atlas_base_type",4216199808,"",[],""
178,"ringatlas1",2996876441,"",[],""
179,"ringatlas2",1931690275,"",[],""
180,"amuletatlas1",1730289393,"",[],""
181,"amuletatlas2",2928256376,"",[],""
182,"beltatlas1",324027794,"",[],""
183,"beltatlas2",1598176761,"",[],""
184,"helmetatlas1",4203455243,"",[],""
185,"bootsatlas1",347287161,"",[],""
186,"bootsatlas2",3837560781,"",[],""
187,"bootsatlas3",165745133,"",[],""
188,"glovesatlasstr",3272265787,"",[],""
189,"glovesatlasdex",3933631540,"",[],""
190,"glovesatlasint",1846595285,"",[],""
191,"shaped_map",1462490800,"",[],""
192,"no_boss",2643702517,"",[],""
193,"no_monster_packs",202389593,"",[],""
194,"no_strongboxes",2702225212,"",[],""
195,"hall_of_grandmasters",3721970174,"",[],""
196,"vaults_of_atziri",1685272438,"",[],""
197,"cowards_trial",3102352307,"",[],""
198,"breach_map",3133344108,"",[],""
199,"breach_commander",827889309,"",[],""
200,"breach_leaguestone",1019701551,"",[],""
201,"breachstone",363287614,"",[],""
202,"breachstone_splinter",3256202304,"",[],""
203,"essence_leaguestone",1854853281,"",[],""
204,"prophecy_leaguestone",3566098830,"",[],""
205,"perandus_leaguestone",644031442,"",[],""
206,"talisman_leaguestone",2264393055,"",[],""
207,"warbands_leaguestone",3803516790,"",[],""
208,"torment_leaguestone",2821605685,"",[],""
209,"rampage_leaguestone",66162003,"",[],""
210,"domination_leaguestone",413404014,"",[],""
211,"tempest_leaguestone",4245854738,"",[],""
212,"bloodlines_leaguestone",185339446,"",[],""
213,"beyond_leaguestone",1860806544,"",[],""
214,"ambush_leaguestone",3510474137,"",[],""
215,"invasion_leaguestone",203535816,"",[],""
216,"nemesis_leaguestone",4213378016,"",[],""
217,"anarchy_leaguestone",2113851235,"",[],""
218,"onslaught_leaguestone",1047435191,"",[],""
219,"god",783163788,"",[],""
220,"unset_ring",2028097609,"",[],""
221,"no_leaguestone",4063964069,"",[],""
222,"chaos_warband",2174286878,"",[],""
223,"templar",2369077138,"",[],""
224,"cultist",2575385025,"",[],""
225,"female",3862231555,"",[],""
226,"str_shield",764180665,"",[],""
227,"dex_shield",4207540985,"",[],""
228,"str_dex_shield",3539689010,"",[],""
229,"str_int_shield",1475330806,"",[],""
230,"dex_int_shield",4222620644,"",[],""
231,"currency_shard",973261421,"",[],""
232,"harbinger_orb_shard",224731394,"",[],""
233,"not_harbinger_minion",3577625015,"",[],""
234,"abyss_jewel_melee",1283177657,"",[],""
235,"abyss_jewel_ranged",1781456528,"",[],""
236,"abyss_jewel_caster",3569374005,"",[],""
237,"abyss_jewel_summoner",387008749,"",[],""
238,"abyss_jewel",3407368992,"",[],""
239,"abyssal",4086739289,"",[],""
240,"unarmed",1295226988,"",[],""
241,"worlds_map",2787144002,"",[],""
242,"shaper_item",2398365391,"",[],""
243,"elder_item",1851580775,"",[],""
244,"boots_shaper",835354659,"",[],""
245,"boots_elder",3250107376,"",[],""
246,"sword_shaper",84384007,"",[],""
247,"sword_elder",384912521,"",[],""
248,"gloves_shaper",483611526,"",[],""
249,"gloves_elder",3387692748,"",[],""
250,"helmet_shaper",1899678678,"",[],""
251,"helmet_elder",429857474,"",[],""
252,"body_armour_shaper",198594898,"",[],""
253,"body_armour_elder",2737848137,"",[],""
254,"amulet_shaper",164822342,"",[],""
255,"amulet_elder",161987595,"",[],""
256,"ring_shaper",848115939,"",[],""
257,"ring_elder",936964861,"",[],""
258,"belt_shaper",30346913,"",[],""
259,"belt_elder",4275583334,"",[],""
260,"quiver_shaper",412694232,"",[],""
261,"quiver_elder",3401037495,"",[],""
262,"shield_shaper",803375709,"",[],""
263,"shield_elder",1969686996,"",[],""
264,"2h_sword_shaper",1137784453,"",[],""
265,"2h_sword_elder",2239217604,"",[],""
266,"axe_shaper",1257485194,"",[],""
267,"axe_elder",2116527869,"",[],""
268,"mace_shaper",1011181819,"",[],""
269,"mace_elder",951323250,"",[],""
270,"claw_shaper",21171434,"",[],""
271,"claw_elder",4134597831,"",[],""
272,"bow_shaper",1060567650,"",[],""
273,"bow_elder",622607930,"",[],""
274,"dagger_shaper",3869810089,"",[],""
275,"dagger_elder",3780821678,"",[],""
276,"2h_axe_shaper",3932283298,"",[],""
277,"2h_axe_elder",2154499475,"",[],""
278,"2h_mace_shaper",1085972234,"",[],""
279,"2h_mace_elder",3292744707,"",[],""
280,"staff_shaper",355857584,"",[],""
281,"staff_elder",1420046447,"",[],""
282,"sceptre_shaper",2058359723,"",[],""
283,"sceptre_elder",4131553276,"",[],""
284,"wand_shaper",700700006,"",[],""
285,"wand_elder",2313206155,"",[],""
286,"rune_dagger_shaper",3352800597,"",[],""
287,"rune_dagger_elder",1951820585,"",[],""
288,"warstaff_shaper",2034346008,"",[],""
289,"warstaff_elder",3319334286,"",[],""
290,"grants_crit_chance_support",2059315499,"",[],""
291,"no_legacy_of_zeal",1986477275,"",[],""
292,"bestiary_beast_boss",1589109822,"",[],""
293,"elder_occupied_map",2287793003,"",[],""
294,"bestiary_wilds",76567804,"",[],""
295,"bestiary_sands",2707942034,"",[],""
296,"bestiary_caverns",1270889588,"",[],""
297,"bestiary_deep",3725358701,"",[],""
298,"no_cannot_die_aura",4263497427,"",[],""
299,"bestiary_net",1358571060,"",[],""
300,"up_to_level_2_gem",3527151252,"",[],""
301,"up_to_level_8_gem",738930902,"",[],""
302,"essence",62442745,"",[],""
303,"talisman",2352294713,"",[],""
304,"armour_divination",793287421,"",[],""
305,"weapon_divination",2614289043,"",[],""
306,"jewellery_divination",538815593,"",[],""
307,"delve_chest",652155875,"",[],""
308,"incursion_monster",202204071,"",[],""
309,"fire",2265689363,"Fire",[],""
310,"cold",3720703700,"Cold",[],""
311,"lightning",2682029569,"Lightning",[],""
312,"chaos",2852612086,"Chaos",[],""
313,"physical",2518957198,"Physical",[],""
314,"poison",3573769488,"",[],""
315,"bleed",3467961796,"",[],""
316,"life",2396078321,"Life",[],""
317,"defences",2301351626,"Defences",[],""
318,"elemental",694886432,"Elemental",[],""
319,"attack",3864748574,"Attack",[],""
320,"minion",3756094748,"Minion",[],""
321,"aura",3130633380,"Aura",[],""
322,"vaal",443230400,"",[],""
323,"mana",1813685179,"Mana",[],""
324,"speed",3718659700,"Speed",[],""
325,"flat_life_regen",1212793365,"",[],""
326,"einharbeast",3311428459,"",[],""
327,"einharmonkey",3134699188,"",[],""
328,"einharcavespiders",3618051513,"",[],""
329,"einhardropbear",1698151552,"",[],""
330,"einharsnake",488951764,"",[],""
331,"einharthornspiders",4287222402,"",[],""
332,"einharrhoa",3749391454,"",[],""
333,"einharbonerhoa",2146350324,"",[],""
334,"einharinsectspawner",2937272470,"",[],""
335,"einharspiker",2699470482,"",[],""
336,"einharkiweth",1179434094,"",[],""
337,"einharchimeral",1728870617,"",[],""
338,"einharvultureparasite",1017919576,"",[],""
339,"einharsandleaper",511947305,"",[],""
340,"einharfuryhound",3494234713,"",[],""
341,"einharbull",1189466517,"",[],""
342,"einhargoatman",491977196,"",[],""
343,"einharmountaingoat",2951993068,"",[],""
344,"einharshieldcrab",1666432615,"",[],""
345,"einharcrabparasite",1587675493,"",[],""
346,"einharparasite",154265269,"",[],""
347,"einharscorpion",3245892262,"",[],""
348,"quality_currency",2934380304,"",[],""
349,"einharmaps",938538426,"",[],""
350,"rusted_scarab",431832716,"",[],""
351,"old_map_series",3436880947,"",[],""
352,"map_not_on_atlas",1371734345,"",[],""
353,"warehouse_area",2134068227,"",[],""
354,"act6_karui_area",1900181591,"",[],""
355,"kaom_area",2505383905,"",[],""
356,"daresso_area",558299198,"",[],""
357,"library_area",335392273,"",[],""
358,"marketplace_area",1831444570,"",[],""
359,"belly_area",4007788613,"",[],""
360,"solaris_area",922251731,"",[],""
361,"prison_area",4184221714,"",[],""
362,"fields_area",1268745944,"",[],""
363,"chamber_of_sins_area",756361704,"",[],""
364,"has_road_area",4056696234,"",[],""
365,"garden_area",3524854216,"",[],""
366,"dock_area",500528753,"",[],""
367,"sewer_area",1340884354,"",[],""
368,"crossroad_area",3233951265,"",[],""
369,"catacomb_area",3164072396,"",[],""
370,"lunaris_outer_area",2405509639,"",[],""
371,"crypt_area",1036779960,"",[],""
372,"vaal_pyramid_area",1614719189,"",[],""
373,"forest_map_area",2171680507,"",[],""
374,"urban_sarn_area",737026885,"",[],""
375,"aqueduct_area",2510112816,"",[],""
376,"thicket_area",3690230703,"",[],""
377,"bandit_area",2571196655,"",[],""
378,"pitfight_area",2400004624,"",[],""
379,"slums_area",2087381849,"",[],""
380,"lunaris_area",2614135686,"",[],""
381,"vaal_ruin_area",3924529883,"",[],""
382,"reef_area",4153401646,"",[],""
383,"mine_area",915076726,"",[],""
384,"has_foxes_area",2767207792,"",[],""
385,"flooded_area",3125877049,"",[],""
386,"fetid_area",1974399428,"",[],""
387,"necropolis_area",3555448555,"",[],""
388,"sceptre_of_god_area",2578589591,"",[],""
389,"graveyard_area",2128066672,"",[],""
390,"den_area",3583518028,"",[],""
391,"river_area",3471635139,"",[],""
392,"ship_graveyard_area",3580346287,"",[],""
393,"tower_area",1579486399,"",[],""
394,"relic_area",1500836547,"",[],""
395,"dark_forest_area",2716884037,"",[],""
396,"parapet_area",2774187902,"",[],""
397,"cave_area",1733252439,"",[],""
398,"desert_area",466974660,"",[],""
399,"arena_area",3549485427,"",[],""
400,"lightning_area",1503849645,"",[],""
401,"rain_area",384525428,"",[],""
402,"snow_area",1190267659,"",[],""
403,"fire_area",1129161990,"",[],""
404,"mausoleum_area",3740283448,"",[],""
405,"wealthy_area",918134475,"",[],""
406,"otherworldly_story_area",2730047365,"",[],""
407,"harvest_area",1518529547,"",[],""
408,"triple_boss_map",1446067374,"",[],""
409,"lighthouse_area",4268917561,"",[],""
410,"lunaris_blood_area",4288937561,"",[],""
411,"ruined_vaal_city_area",4210529863,"",[],""
412,"coast_boat_area",2407865132,"",[],""
413,"snow_mountain_area",74264669,"",[],""
414,"synthesised_monster",654576993,"",[],"<rgb(175,238,238)>{Synthesised}"
415,"polished_scarab",1556871574,"",[],""
416,"gilded_scarab",157396454,"",[],""
417,"high_gardens_area",1168077614,"",[],""
418,"crystal_ore_area",2453928436,"",[],""
419,"tropical_island_area",1767868224,"",[],""
420,"jungle_valley_area",3884358131,"",[],""
421,"wasteland_area",475108083,"",[],""
422,"desert_map_area",63770663,"",[],""
423,"mud_geyser_area",4252368503,"",[],""
424,"southern_forest_area",2920131890,"",[],""
425,"northern_forest_area",2558418389,"",[],""
426,"dried_lake_area",2532904845,"",[],""
427,"labyrinth_end_area",1331911130,"",[],""
428,"old_fields_area",4029564290,"",[],""
429,"archives_area",3083753379,"",[],""
430,"labyrinth_OH_area",3515070909,"",[],""
431,"temple_of_decay_area",2214799254,"",[],""
432,"arachnid_tomb_map_area",3982380422,"",[],""
433,"cemetery_map_area",75170671,"",[],""
434,"quay_area",1529258141,"",[],""
435,"synthesised_monster2",3807739421,"",[],"<rgb(175,238,238)>{Synthesised}"
436,"core_map_area",2106052595,"",[],""
437,"breachstone2",260361620,"",[],""
438,"breachstone3",1575961709,"",[],""
439,"breachstone4",1085250937,"",[],""
440,"breach_blessing",2144013449,"",[],""
441,"corrupted_vaal",2556261407,"",[],""
442,"shaper_divination",3092325117,"",[],""
443,"elder_divination",538312549,"",[],""
444,"fire_prison_area",1035217270,"",[],""
445,"synthesis_area",3548449337,"",[],""
446,"attack_staff",765125441,"",[],""
447,"attack_dagger",2586305690,"",[],""
448,"legion_monster",932477852,"",[],""
449,"ringatlas3",3287345866,"",[],""
450,"ringatlas4",1124329052,"",[],""
451,"rare_monster_pack",463025022,"",[],"<rgb(255, 255, 0)>{Minion}"
452,"weapon_can_roll_minion_modifiers",4250131223,"",[],""
453,"wandatlas1",1429893026,"",[],""
454,"has_atlas_mission",1175934164,"",[],""
455,"legion_splinter",3604894969,"",[],""
456,"unique_shard",816597144,"",[],""
457,"unique_shard_base",785597768,"",[],""
458,"infected_map",3794939888,"",[],""
459,"can_be_infected_map",2291203575,"",[],""
460,"mushrune",781803728,"",[],""
461,"blight_death_fire",2910065591,"",[],""
462,"blight_death_cold",1763834157,"",[],""
463,"blight_death_lightning",430000549,"",[],""
464,"blight_death_physical",96176211,"",[],""
465,"blight_death_chaos",3549945414,"",[],""
466,"blight_doesnt_engage",1116224885,"",[],"Doesn't engage nearby Enemies"
467,"map_area_with_open_water",3987000311,"",[],""
468,"vile_areas",3210183876,"",[],""
469,"no_frenzy_charge_on_death",168791221,"",[],""
470,"no_soul_conduit",3592020956,"",[],""
471,"no_fractured",1960011743,"",[],""
472,"boots_crusader",2670053110,"",[],""
473,"boots_adjudicator",326261620,"",[],""
474,"boots_eyrie",262881481,"",[],""
475,"boots_basilisk",269657599,"",[],""
476,"gloves_crusader",1521325230,"",[],""
477,"gloves_adjudicator",3549602110,"",[],""
478,"gloves_eyrie",852984104,"",[],""
479,"gloves_basilisk",3268625750,"",[],""
480,"helmet_crusader",225712680,"",[],""
481,"helmet_adjudicator",795190440,"",[],""
482,"helmet_eyrie",248852262,"",[],""
483,"helmet_basilisk",630771717,"",[],""
484,"body_armour_crusader",472726676,"",[],""
485,"body_armour_adjudicator",460198930,"",[],""
486,"body_armour_eyrie",420031211,"",[],""
487,"body_armour_basilisk",1085302132,"",[],""
488,"shield_crusader",2421817132,"",[],""
489,"shield_adjudicator",2856249181,"",[],""
490,"shield_eyrie",1704232451,"",[],""
491,"shield_basilisk",3349696355,"",[],""
492,"belt_crusader",3528501793,"",[],""
493,"belt_adjudicator",1099951041,"",[],""
494,"belt_eyrie",1624752927,"",[],""
495,"belt_basilisk",237084929,"",[],""
496,"amulet_crusader",2688192727,"",[],""
497,"amulet_adjudicator",4205528116,"",[],""
498,"amulet_eyrie",1592157433,"",[],""
499,"amulet_basilisk",2646487703,"",[],""
500,"ring_crusader",111294352,"",[],""
501,"ring_adjudicator",2113641939,"",[],""
502,"ring_eyrie",2583656055,"",[],""
503,"ring_basilisk",2395985718,"",[],""
504,"quiver_crusader",3464218835,"",[],""
505,"quiver_adjudicator",3640668540,"",[],""
506,"quiver_eyrie",2596051216,"",[],""
507,"quiver_basilisk",2125810531,"",[],""
508,"claw_crusader",3416841675,"",[],""
509,"dagger_crusader",4011938053,"",[],""
510,"wand_crusader",2404356851,"",[],""
511,"sword_crusader",2525722728,"",[],""
512,"axe_crusader",1479402321,"",[],""
513,"mace_crusader",2043740523,"",[],""
514,"sceptre_crusader",2945310555,"",[],""
515,"bow_crusader",2515520902,"",[],""
516,"staff_crusader",2100191031,"",[],""
517,"2h_sword_crusader",2074192019,"",[],""
518,"2h_axe_crusader",3518122654,"",[],""
519,"2h_mace_crusader",1014439478,"",[],""
520,"rune_dagger_crusader",2580979984,"",[],""
521,"warstaff_crusader",2715137467,"",[],""
522,"claw_eyrie",200029766,"",[],""
523,"dagger_eyrie",4113006660,"",[],""
524,"wand_eyrie",3678588486,"",[],""
525,"sword_eyrie",1911415526,"",[],""
526,"axe_eyrie",1218578439,"",[],""
527,"mace_eyrie",2909634155,"",[],""
528,"sceptre_eyrie",3483573979,"",[],""
529,"bow_eyrie",3498903106,"",[],""
530,"staff_eyrie",3455739793,"",[],""
531,"2h_sword_eyrie",3826889335,"",[],""
532,"2h_axe_eyrie",2912087152,"",[],""
533,"2h_mace_eyrie",3441577311,"",[],""
534,"rune_dagger_eyrie",548532031,"",[],""
535,"warstaff_eyrie",388605474,"",[],""
536,"claw_basilisk",1323298402,"",[],""
537,"dagger_basilisk",3998093372,"",[],""
538,"wand_basilisk",2800028706,"",[],""
539,"sword_basilisk",3452938113,"",[],""
540,"axe_basilisk",1297986503,"",[],""
541,"mace_basilisk",24179361,"",[],""
542,"sceptre_basilisk",900204570,"",[],""
543,"bow_basilisk",1223026859,"",[],""
544,"staff_basilisk",2580155559,"",[],""
545,"2h_sword_basilisk",4237832649,"",[],""
546,"2h_axe_basilisk",989270770,"",[],""
547,"2h_mace_basilisk",3551734172,"",[],""
548,"rune_dagger_basilisk",1118539817,"",[],""
549,"warstaff_basilisk",573250160,"",[],""
550,"claw_adjudicator",3765254581,"",[],""
551,"dagger_adjudicator",389471776,"",[],""
552,"wand_adjudicator",2786793336,"",[],""
553,"sword_adjudicator",76035437,"",[],""
554,"axe_adjudicator",345392971,"",[],""
555,"mace_adjudicator",2405378712,"",[],""
556,"sceptre_adjudicator",2702758232,"",[],""
557,"bow_adjudicator",2623891631,"",[],""
558,"staff_adjudicator",3825556359,"",[],""
559,"2h_sword_adjudicator",1644874906,"",[],""
560,"2h_axe_adjudicator",2174871407,"",[],""
561,"2h_mace_adjudicator",3250634011,"",[],""
562,"rune_dagger_adjudicator",3536770067,"",[],""
563,"warstaff_adjudicator",2131211834,"",[],""
564,"grants_2h_support",2062099181,"",[],""
565,"no_prophecies",3128664404,"",[],""
566,"warstaff",2823731964,"",[],""
567,"expansion_jewel_large",3689272885,"",[],""
568,"expansion_jewel_medium",1721257109,"",[],""
569,"expansion_jewel_small",2347589781,"",[],""
570,"map_device",681001185,"",[],""
571,"jewelled_scarab",290123392,"",[],""
572,"critical",3363584594,"Critical",[],""
573,"heist_contract",3299422357,"",[],""
574,"evasion",4089560631,"",[],""
575,"energy_shield",1604436694,"",[],""
576,"power_charge",1490966445,"",[],""
577,"frenzy_charge",168798152,"",[],""
578,"endurance_charge",3469989548,"",[],""
579,"damage",3609942804,"Damage",[],""
580,"resistance",2350324153,"Resistance",[],""
581,"attribute",441714245,"Attribute",[],""
582,"block",3770902166,"",[],""
583,"ailment",234763480,"Ailment",[],""
584,"blue_herring",3375389511,"",[],""
585,"skill",4260858187,"",[],""
586,"support",1598270973,"",[],""
587,"curse",3416796591,"Curse",[],""
588,"green_herring",4191028008,"",[],""
589,"red_herring",1722785125,"",[],""
590,"heist_coin",2919503127,"",[],""
591,"heist_equipment_utility",729613925,"",[],""
592,"heist_equipment_reward",551121727,"",[],""
593,"heist_equipment_weapon",3936652404,"",[],""
594,"heist_equipment_lockpick",1363542535,"",[],""
595,"heist_equipment_bruteforce",2075652688,"",[],""
596,"heist_equipment_perception",815389871,"",[],""
597,"heist_equipment_demolition",1346046342,"",[],""
598,"heist_equipment_counterthaumaturge",2147301894,"",[],""
599,"heist_equipment_trapdisarmament",2972548188,"",[],""
600,"heist_equipment_agility",4175881611,"",[],""
601,"heist_equipment_deception",2057277625,"",[],""
602,"heist_equipment_engineering",1971244821,"",[],""
603,"trinket",2480827917,"",[],""
604,"heist_equipment_tool",2664880006,"",[],""
605,"elemental_damage",2887965065,"",[],""
606,"physical_damage",4018748184,"",[],""
607,"resource",3591771454,"",[],""
608,"caster_damage",3651880546,"",[],""
609,"heist_equipment_melee",3841858911,"",[],""
610,"heist_equipment_ranged",1179551903,"",[],""
611,"heist_equipment_caster",4032644707,"",[],""
612,"heist_blueprint",1793897042,"",[],""
613,"affliction_orb",399194277,"",[],""
614,"affliction_splinter",1140889003,"",[],""
615,"catalyst",2626093072,"",[],""
616,"sextant",1372764287,"",[],""
617,"heist_job_level_1",1089236415,"",[],""
618,"heist_job_level_2",1750724954,"",[],""
619,"heist_job_level_3",2020603639,"",[],""
620,"heist_job_level_4",2874009134,"",[],""
621,"heist_job_level_5",4183372826,"",[],""
622,"heist_guard",2581420902,"",[],""
623,"heist_equipment",164484535,"",[],""
624,"watchstone_item",3453690848,"",[],""
625,"watchstone_league",1173215725,"",[],""
626,"watchstone_environment",737644806,"",[],""
627,"watchstone",3386375803,"",[],""
628,"no_maven",1790478879,"",[],""
629,"allow_maven",2503744609,"",[],""
630,"no_tangle",2359826822,"",[],""
631,"no_cleansing_fire",1510174994,"",[],""
632,"shaper_monster",1030289492,"",[],""
633,"elder_monster",1735155990,"",[],""
634,"eyrie_monster",459530725,"",[],""
635,"basilisk_monster",2006029925,"",[],""
636,"crusader_monster",2756966345,"",[],""
637,"adjudicator_monster",673334330,"",[],""
638,"maven_map",3818774876,"",[],""
639,"maven_void_map",2192660348,"",[],""
640,"maven_void_map_feared",2685259490,"",[],""
641,"abyss_monster",2228986348,"",[],""
642,"influence_monster",3328772733,"",[],""
643,"blight_boss",3954380950,"",[],""
644,"no_possessed_foe",2006732667,"",[],""
645,"vaal_gem",2017531363,"",[],""
646,"weapon_can_roll_totem_modifiers",1500659523,"",[],""
647,"staffatlas1",3554655984,"",[],""
648,"quiveratlas1",2181659928,"",[],""
649,"ringatlas5",3270706774,"",[],""
650,"amuletatlas3",284422091,"",[],""
651,"glovesatlasstrint",3324059472,"",[],""
652,"bootsatlasdexint",716964574,"",[],""
653,"chaos_damage",2249682535,"",[],""
654,"no_proximity_shield",2886020117,"",[],""
655,"no_final_gasp",1321046818,"",[],""
656,"demigods",1991705993,"",[],""
657,"dot_multi",967620337,"",[],""
658,"no_forced_item_drops",3791718124,"",[],""
659,"unveiled_mod",3414277059,"",[],""
660,"ultimatum_trial",628472000,"",[],""
661,"expedition_templar_remnant",2199119845,"",[],""
