"rownum","MonsterVariety","f32","MonsterHeightBracket","i32","i32"
151,337,146.38,2,0,0
152,338,189.21,2,0,0
153,342,189.21,2,0,0
154,345,189.21,2,0,0
155,348,189.21,2,0,0
156,358,268.81,2,0,0
157,359,267.28,2,0,0
158,365,177.29,2,0,0
159,366,177.29,2,0,0
160,367,177.29,2,0,0
161,368,120.32,0,0,0
162,369,0,8,0,0
163,371,0,8,0,0
164,372,186.46,2,0,0
165,373,283.6,3,0,0
166,376,997.36,5,0,0
167,378,199.18,2,0,0
168,381,191.5,3,0,0
169,384,191.5,3,0,0
170,388,141.58,2,0,0
171,392,141.58,2,0,0
172,395,222.36,3,0,0
173,396,222.36,3,0,0
174,397,222.36,3,0,0
175,398,190.43,2,0,0
176,399,190.43,2,0,0
177,400,190.43,2,0,0
178,401,173.88,2,0,0
179,402,175.62,2,0,0
180,412,222.36,3,0,0
181,413,222.36,3,0,0
182,414,222.36,3,0,0
183,415,222.36,3,0,0
184,416,222.36,3,0,0
185,417,222.36,3,0,0
186,418,199.05,2,0,0
187,419,199.05,2,0,0
188,420,199.05,2,0,0
189,421,199.05,2,0,0
190,422,199.05,2,0,0
191,423,199.05,2,0,0
192,424,199.05,2,0,0
193,425,199.05,2,0,0
194,426,199.05,2,0,0
195,427,184.71,2,0,0
196,428,175.62,2,0,0
197,432,222.36,3,0,0
198,433,222.36,3,0,0
199,434,222.36,3,0,0
200,435,204.75,2,0,0
201,436,204.75,2,0,0
202,437,204.75,2,0,0
203,438,204.75,2,0,0
204,439,204.75,2,0,0
205,440,193.66,2,0,0
206,441,180.45,2,0,0
207,442,261.92,3,0,0
208,443,179,2,0,0
209,445,38.54,8,0,0
210,447,38.54,8,0,0
211,578,116.64,2,0,0
212,580,116.64,2,0,0
213,582,19.88,8,0,0
214,583,19.88,8,0,0
215,585,42.21,8,0,0
216,586,54.76,8,0,0
217,588,54.76,8,0,0
218,590,128.82,0,0,0
219,592,128.82,0,0,0
220,593,242.51,3,0,0
221,595,253.24,4,0,0
222,596,54.76,8,0,0
223,598,244.97,3,0,0
224,601,97.01,7,0,0
225,602,240.86,3,0,0
226,605,179.92,2,0,0
227,607,179.92,2,0,0
228,608,180.57,2,0,0
229,609,180.3,2,0,0
230,610,179.92,2,0,0
231,611,210.94,2,0,0
232,613,188.96,2,0,0
233,618,241.51,4,0,0
234,620,188.96,2,0,0
235,622,414.08,5,0,0
236,625,112.71,0,0,0
237,629,243.28,3,0,0
238,632,231.86,4,0,0
239,635,148.04,2,0,0
240,636,148.04,2,0,0
241,638,148.04,2,0,0
242,643,148.04,2,0,0
243,646,168.54,2,0,0
244,649,119.44,0,0,0
245,651,176.45,2,0,0
246,652,358.33,5,0,0
247,654,191.47,3,0,0
248,655,97.68,7,0,0
249,656,97.68,7,0,0
250,659,217.36,3,0,0
251,666,215.79,2,0,0
252,668,112.44,2,0,0
253,669,98.38,7,0,0
254,673,189.97,2,0,0
255,674,189.97,2,0,0
256,675,190.26,2,0,0
257,676,189.97,2,0,0
258,677,231.87,3,0,0
259,678,220.71,2,0,0
260,679,193.49,2,0,0
261,680,250,3,0,0
262,681,250,3,0,0
263,682,177.51,2,0,0
264,683,177.51,2,0,0
265,690,177.51,2,0,0
266,691,177.51,2,0,0
267,692,177.51,2,0,0
268,693,177.51,2,0,0
269,694,177.51,2,0,0
270,695,177.51,2,0,0
271,696,177.51,2,0,0
272,697,177.51,2,0,0
273,698,257.32,4,0,0
274,699,214.52,2,0,0
275,700,234.17,3,0,0
276,701,189.97,2,0,0
277,702,144.75,2,0,0
278,703,105.38,0,0,0
279,704,281.48,3,0,0
280,705,210.94,2,0,0
281,707,223.04,3,0,0
282,710,220.71,2,0,0
283,713,224.78,3,0,0
284,720,189.21,2,0,0
285,721,189.21,2,0,0
286,722,189.21,2,0,0
287,723,189.21,2,0,0
288,724,189.21,2,0,0
289,727,188.99,2,0,0
290,729,188.99,2,0,0
291,731,188.99,2,0,0
292,733,188.99,2,0,0
293,736,106.75,7,0,0
294,737,106.75,0,0,0
295,739,106.75,0,0,0
296,741,134.5,2,0,0
297,745,201.03,2,0,0
298,749,125.86,2,0,0
299,752,89.57,7,0,0
300,757,96.14,7,0,0
301,759,207.42,2,0,0
302,761,176.97,2,0,0
303,762,176.97,2,0,0
304,763,189.71,2,0,0
305,764,322.86,4,0,0
306,765,291.17,3,0,0
307,766,213.09,2,0,0
308,767,12.75,8,0,0
309,769,127.49,0,0,0
310,771,272.21,3,0,0
311,774,171.52,2,0,0
312,776,183.85,2,0,0
313,778,189.57,2,0,0
314,780,90.45,7,0,0
315,781,299.06,3,0,0
316,784,151.26,2,0,0
317,786,182.92,2,0,0
318,788,179.99,2,0,0
319,790,154.91,2,0,0
320,791,209.56,2,0,0
321,794,312.74,5,0,0
322,795,236.2,2,0,0
323,796,174.65,2,0,0
324,797,174.65,2,0,0
325,798,174.65,2,0,0
326,799,174.65,2,0,0
327,800,174.65,2,0,0
328,801,184.56,4,0,0
329,802,184.56,3,0,0
330,805,206.17,2,0,0
331,806,181.22,2,0,0
332,807,181.22,2,0,0
333,808,181.22,2,0,0
334,809,191.75,2,0,0
335,813,206.17,2,0,0
336,814,181.22,2,0,0
337,816,215.28,3,0,0
338,817,181.22,2,0,0
339,818,191.75,2,0,0
340,821,215.28,3,0,0
341,822,156.83,2,0,0
342,823,181.22,2,0,0
343,824,254.38,3,0,0
344,825,246.12,2,0,0
345,826,265.85,3,0,0
346,827,12.75,8,0,0
347,828,12.75,8,0,0
348,829,132.2,0,0,0
349,830,192.51,3,0,0
350,831,192.51,3,0,0
351,832,124.85,0,0,0
352,833,133.87,0,0,0
353,834,150.07,2,0,0
354,835,80.97,7,0,0
355,836,188.31,2,0,0
356,837,126.04,0,0,0
357,838,126.04,0,0,0
358,840,193.69,2,0,0
359,841,189.23,2,0,0
360,842,199.4,2,0,0
361,843,193.35,2,0,0
362,848,186.35,2,0,0
363,849,173.68,2,0,0
364,850,183.3,2,0,0
365,851,182.73,2,0,0
366,852,186.35,2,0,0
367,860,217.31,2,0,0
368,861,114.06,0,0,0
369,862,264.41,3,0,0
370,865,89.15,7,0,0
371,866,191.73,4,0,0
372,867,172.32,2,0,0
373,868,191.79,2,0,0
374,869,177.09,2,0,0
375,870,12.05,8,0,0
376,871,176.22,2,0,0
377,872,176.22,2,0,0
378,873,176.06,2,0,0
379,874,174.36,2,0,0
380,7,203.04,2,0,0
381,58,194.72,2,0,0
382,59,170.94,2,0,0
383,60,175.21,2,0,0
384,61,189.49,2,0,0
385,62,185.32,2,0,0
386,63,181.8,2,0,0
387,64,194.72,2,0,0
388,65,170.94,2,0,0
389,66,175.21,2,0,0
390,67,189.49,2,0,0
391,68,185.32,2,0,0
392,69,181.8,2,0,0
393,76,0,8,0,0
394,77,63.91,7,0,0
395,78,0,8,0,0
396,79,0,8,0,0
397,80,0,8,0,0
398,81,0,8,0,0
399,163,242.66,4,0,0
400,196,181.27,2,0,0
401,198,181.27,2,0,0
402,200,181.27,2,0,0
403,202,181.27,2,0,0
404,204,181.27,2,0,0
405,205,181.27,2,0,0
406,206,181.27,2,0,0
407,207,181.27,2,0,0
408,219,191.38,2,0,0
409,220,191.38,2,0,0
410,260,170.49,2,0,0
411,294,208.69,2,0,0
412,295,189.75,2,0,0
413,296,189.75,2,0,0
414,370,0,8,0,0
415,604,240.86,3,0,0
416,627,112.71,0,0,0
417,628,112.71,0,0,0
418,631,243.28,3,0,0
419,644,148.04,2,0,0
420,645,148.04,2,0,0
421,717,168.06,8,0,0
422,718,168.06,2,0,0
423,719,0,8,0,0
424,890,114.59,0,0,0
425,891,185.16,2,0,0
426,892,185.16,2,0,0
427,893,185.16,2,0,0
428,896,146.91,2,0,0
429,897,212.39,3,0,0
430,901,168.02,2,0,0
431,905,266.64,3,0,0
432,907,266.64,3,0,0
433,908,266.64,3,0,0
434,909,261.9,3,0,0
435,910,208.09,2,0,0
436,912,208.09,2,0,0
437,913,183.68,2,0,0
438,914,183.68,2,0,0
439,916,183.68,2,0,0
440,917,66.31,7,0,0
441,918,66.31,7,0,0
442,920,66.31,7,0,0
443,921,252.31,3,0,0
444,922,39.39,8,0,0
445,923,99.69,7,0,0
446,924,99.69,7,0,0
447,925,225.15,2,0,0
448,926,224.95,2,0,0
449,927,178.45,2,0,0
450,928,189.19,2,0,0
451,929,178.45,2,0,0
452,933,192.81,2,0,0
453,934,102.48,0,0,0
454,935,172.7,2,0,0
455,936,245.23,3,0,0
456,937,169.08,2,0,0
457,938,182.62,2,0,0
458,939,182.49,3,0,0
459,940,209.14,2,0,0
460,942,12.05,8,0,0
461,943,178.7,2,0,0
462,944,178.7,2,0,0
463,945,178.7,2,0,0
464,946,178.7,2,0,0
465,950,175.85,2,0,0
466,953,175.85,2,0,0
467,956,175.85,2,0,0
468,962,175.85,2,0,0
469,964,175.85,2,0,0
470,969,175.96,2,0,0
471,971,175.96,2,0,0
472,974,175.96,2,0,0
473,978,175.96,2,0,0
474,980,175.96,2,0,0
475,982,174.48,2,0,0
476,984,174.48,2,0,0
477,987,174.48,2,0,0
478,991,174.48,2,0,0
479,993,174.48,2,0,0
480,995,176.93,2,0,0
481,996,192.36,2,0,0
482,997,176.73,2,0,0
483,999,176.73,2,0,0
484,1000,270.89,3,0,0
485,1002,314.47,4,0,0
486,1004,314.47,4,0,0
487,1005,251.24,3,0,0
488,1006,251.24,3,0,0
489,1009,158.53,2,0,0
490,1010,207.63,3,0,0
491,1011,204.9,3,0,0
492,1012,79.34,8,0,0
493,1013,194.31,2,0,0
494,1014,237.23,2,0,0
495,1015,194.31,2,0,0
496,1016,192.36,2,0,0
497,1017,158.53,2,0,0
498,1018,158.53,2,0,0
499,1019,12.05,8,0,0
500,1020,130.67,0,0,0
501,1021,11.66,8,0,0
502,1022,175.28,2,0,0
503,1024,175.28,2,0,0
504,1025,175.28,2,0,0
505,1026,175.28,2,0,0
506,1028,178.55,2,0,0
507,1032,174.48,2,0,0
508,1033,192.94,2,0,0
509,1034,174.48,2,0,0
510,1035,174.48,2,0,0
511,1036,175.67,2,0,0
512,1038,179.06,2,0,0
513,1039,179.06,2,0,0
514,1040,179.06,2,0,0
515,1041,179.06,2,0,0
516,1042,176.75,2,0,0
517,1043,176.75,2,0,0
518,1044,176.75,2,0,0
519,1045,176.75,2,0,0
520,1046,176.75,2,0,0
521,1047,167.81,2,0,0
522,1048,192.8,3,0,0
523,1049,113.84,0,0,0
524,1051,79.34,7,0,0
525,1052,161.07,3,0,0
526,1053,0,8,0,0
527,1054,0,8,0,0
528,1056,0,8,0,0
529,1059,186.06,2,0,0
530,1060,174.35,2,0,0
531,1062,174.85,2,0,0
532,1064,185.29,2,0,0
533,1066,185.29,2,0,0
534,1068,183.75,2,0,0
535,1070,299.42,3,0,0
536,1071,175.21,2,0,0
537,1073,268.19,3,0,0
538,1076,147.74,2,0,0
539,1078,223.06,2,0,0
540,1079,223.06,2,0,0
541,1082,235.74,2,0,0
542,1083,190.39,2,0,0
543,1085,186.33,2,0,0
544,1087,194.73,2,0,0
545,1088,182.79,4,0,0
546,1091,0,8,0,0
547,1092,0,8,0,0
548,1093,0,8,0,0
549,1094,0,8,0,0
550,1098,174.67,2,0,0
551,1099,189.11,2,0,0
552,1100,175.25,2,0,0
553,1101,180.16,2,0,0
554,1102,180.16,2,0,0
555,1104,16.89,8,0,0
556,1108,181.06,2,0,0
557,1109,189.93,2,0,0
558,1110,197.5,2,0,0
559,1111,197.5,2,0,0
560,1112,197.5,2,0,0
561,1113,189.93,2,0,0
562,1114,189.93,2,0,0
563,1115,75.97,7,0,0
564,1116,158.08,2,0,0
565,1117,326.31,4,0,0
566,1118,276.34,3,0,0
567,1119,250.68,3,0,0
568,1120,219.83,2,0,0
569,1121,200.87,2,0,0
570,1122,200.87,2,0,0
571,1124,365.8,4,0,0
572,1125,264.62,3,0,0
573,1126,286.83,3,0,0
574,1127,151.03,2,0,0
575,1128,222.39,2,0,0
576,1133,322.37,4,0,0
577,1134,152.26,0,0,0
578,1135,152.26,0,0,0
579,1136,99.69,7,0,0
580,1137,189.21,2,0,0
581,1138,189.21,2,0,0
582,1139,189.21,2,0,0
583,1140,189.21,2,0,0
584,1141,189.21,2,0,0
585,1142,189.21,2,0,0
586,1143,181.27,2,0,0
587,1144,181.27,2,0,0
588,1145,181.27,2,0,0
589,1146,181.27,2,0,0
590,1147,237.21,4,0,0
591,1150,423.36,5,0,0
592,1151,86.72,7,0,0
593,1153,153.98,2,0,0
594,1155,127.26,0,0,0
595,1157,597.18,5,0,0
596,1158,117.76,0,0,0
597,1159,117.76,0,0,0
598,1160,175.46,2,0,0
599,1161,179.67,2,0,0
600,1162,175.04,2,0,0
601,1163,182.17,2,0,0
602,1164,202.11,2,0,0
603,1165,202.11,2,0,0
604,1166,218.47,2,0,0
605,1167,135.29,2,0,0
606,1168,135.29,2,0,0
607,1169,138.19,7,0,0
608,1170,81.38,0,0,0
609,1171,201.56,2,0,0
610,1172,209.79,2,0,0
611,1173,201.83,2,0,0
612,1174,201.56,2,0,0
613,1175,221.6,2,0,0
614,1176,202.11,2,0,0
615,1177,221.6,2,0,0
616,1178,154.14,7,0,0
617,1179,174.56,2,0,0
618,1180,108.18,0,0,0
619,1181,170.24,2,0,0
620,1182,209.04,2,0,0
621,1183,77.08,7,0,0
622,1184,73.97,7,0,0
623,1185,118.2,0,0,0
624,1186,115.93,0,0,0
625,1187,77.08,7,0,0
626,1188,77.08,7,0,0
627,1189,118.2,0,0,0
628,1190,115.93,0,0,0
629,1191,77.08,7,0,0
630,1192,77.08,7,0,0
631,1193,247.59,3,0,0
632,1194,205.69,2,0,0
633,1195,212.13,2,0,0
634,1196,250.3,5,0,0
635,1197,221.6,5,0,0
636,1198,248.74,3,0,0
637,1199,256.93,4,0,0
638,1205,202.83,2,0,0
639,1207,202.83,4,0,0
640,1209,283.09,3,0,0
641,1217,183.65,3,0,0
642,1218,182.17,2,0,0
643,1220,202.11,2,0,0
644,1223,179.28,2,0,0
645,1224,328.77,4,0,0
646,1576,166.26,2,0,0
647,1239,187.7,2,0,0
648,1245,247.59,3,0,0
649,1246,187.77,2,0,0
650,1247,213.07,2,0,0
651,1248,159.95,2,0,0
652,1249,186.02,2,0,0
653,1250,260.77,3,0,0
654,1251,179.95,2,0,0
655,1252,333.2,4,0,0
656,1254,231.03,2,0,0
657,1255,237.07,2,0,0
658,1256,237.07,2,0,0
659,1257,99.69,7,0,0
660,1258,179,2,0,0
661,1259,222.39,2,0,0
662,1260,212.13,2,0,0
663,1261,177.07,2,0,0
664,1262,202.11,2,0,0
665,1263,183.65,3,0,0
666,1264,193.49,2,0,0
667,1265,0,8,0,0
668,1266,86.38,7,0,0
669,1267,482.57,5,0,0
670,1270,241.29,3,0,0
671,1277,105.06,0,0,0
672,1278,40,7,0,0
673,82,0,8,0,0
674,446,38.54,8,0,0
675,775,171.52,2,0,0
676,777,183.85,2,0,0
677,779,189.57,2,0,0
678,789,189.19,2,0,0
679,856,186.35,2,0,0
680,894,185.16,2,0,0
681,1023,175.28,2,0,0
682,1057,0,8,0,0
683,1080,223.06,2,0,0
684,1081,223.06,2,0,0
685,1084,190.39,2,0,0
686,1219,202.98,2,0,0
687,1221,212.2,2,0,0
688,1240,229.58,2,0,0
689,1241,229.58,2,0,0
690,1279,25,7,0,0
691,1280,230.1,2,0,0
692,1281,149.88,2,0,0
693,1288,214.52,4,0,0
694,1289,151.92,2,0,0
695,1290,26.91,8,0,0
696,1291,26.86,8,0,0
697,1292,247.59,4,0,0
698,1293,187.77,3,0,0
699,1294,213.07,3,0,0
700,1295,159.95,2,0,0
701,1296,186.02,3,0,0
702,1297,260.77,4,0,0
703,1298,179.95,2,0,0
704,1299,55,7,0,0
705,1302,208.39,2,0,0
706,1303,208.39,2,0,0
707,1304,240.01,3,0,0
708,1305,183.65,2,0,0
709,1307,219.37,3,0,0
710,1308,130.4,2,0,0
711,1309,189.23,2,0,0
712,1310,189.23,2,0,0
713,1311,189.05,2,0,0
714,1312,193.35,2,0,0
715,1313,189.23,2,0,0
716,1314,189.23,2,0,0
717,1315,189.23,2,0,0
718,1316,189.23,2,0,0
719,1317,181.27,2,0,0
720,1318,0,8,0,0
721,1319,0,8,0,0
722,16,320.62,2,0,0
723,19,250,3,0,0
724,84,0,8,0,0
725,85,1145.24,5,0,0
726,87,1145.24,5,0,0
727,88,0,8,0,0
728,89,0,8,0,0
729,141,176.89,2,0,0
730,142,206.18,2,0,0
731,143,226.77,2,0,0
732,144,178.8,2,0,0
733,146,212.82,3,0,0
734,171,163.78,2,0,0
735,261,170.49,2,0,0
736,262,170.49,2,0,0
737,263,170.49,2,0,0
738,264,170.49,2,0,0
739,265,170.49,2,0,0
740,267,170.49,2,0,0
741,269,170.49,2,0,0
742,335,110,0,0,0
743,340,189.21,2,0,0
744,351,189.21,2,0,0
745,354,189.21,2,0,0
746,356,189.21,2,0,0
747,360,178.05,2,0,0
748,361,178.05,2,0,0
749,362,176.75,2,0,0
750,363,177.92,2,0,0
751,364,177.92,2,0,0
752,386,0,8,0,0
753,394,190.43,2,0,0
754,403,222.36,3,0,0
755,404,228.64,3,0,0
756,405,222.36,3,0,0
757,406,190.43,2,0,0
758,407,190.5,2,0,0
759,408,190.43,2,0,0
760,409,190.43,2,0,0
761,410,190.43,2,0,0
762,411,173.88,2,0,0
763,429,85.16,7,0,0
764,431,109.98,0,0,0
765,599,244.97,3,0,0
766,657,207.09,2,0,0
767,754,89.57,7,0,0
768,755,863.01,5,0,0
769,770,127.49,0,0,0
770,1055,0,8,0,0
771,1212,209.73,2,0,0
772,1214,170.49,2,0,0
773,1215,170.49,2,0,0
774,1216,170.49,2,0,0
775,1226,139.92,0,0,0
776,1227,139.36,0,0,0
777,1228,139.36,0,0,0
778,1229,139.92,0,0,0
779,1230,139.92,0,0,0
780,1231,139.36,0,0,0
781,1232,139.92,0,0,0
782,1233,139.36,0,0,0
783,1234,139.36,0,0,0
784,1235,139.36,0,0,0
785,1236,139.36,0,0,0
786,1237,139.92,0,0,0
787,1238,139.92,0,0,0
788,1242,186.02,2,0,0
789,1243,159.95,2,0,0
790,1244,179.95,2,0,0
791,1274,241.29,4,0,0
792,1275,121.85,2,0,0
793,1322,405.79,5,0,0
794,1320,405.79,5,0,0
795,1326,96.12,7,0,0
796,1327,96.12,7,0,0
797,1328,147.4,2,0,0
798,1329,147.4,2,0,0
799,1330,210.59,2,0,0
800,1333,209.82,2,0,0
801,1335,210.04,2,0,0
802,1337,231.26,4,0,0
803,1341,200.43,3,0,0
804,1345,0,8,0,0
805,1346,200.43,3,0,0
806,1347,208.26,5,0,0
807,1350,208.26,5,0,0
808,1352,177.29,2,0,0
809,1354,177.29,2,0,0
810,1356,223.53,2,0,0
811,1358,281.48,3,0,0
812,1359,249.63,4,0,0
813,1363,212.36,3,0,0
814,1365,193.98,2,0,0
815,1366,207.39,2,0,0
816,1367,250,3,0,0
817,17,1568.92,5,0,0
818,90,1145.24,5,0,0
819,91,10.24,8,0,0
820,145,0,8,0,0
821,288,208.69,2,0,0
822,444,179,2,0,0
823,600,119.42,0,0,0
824,663,217.36,3,0,0
825,758,96.14,2,0,0
826,839,126.04,0,0,0
827,878,195.32,2,0,0
828,879,195.32,2,0,0
829,880,195.32,2,0,0
830,881,193.21,2,0,0
831,882,193.21,2,0,0
832,883,193.21,2,0,0
833,884,193.21,2,0,0
834,885,227.22,2,0,0
835,886,144.75,2,0,0
836,887,105.38,0,0,0
837,888,281.48,3,0,0
838,889,194.24,2,0,0
839,947,178.7,2,0,0
840,1077,0,8,0,0
841,1211,0,8,0,0
842,1213,153.68,2,0,0
843,1324,405.79,5,0,0
844,1332,210.59,2,0,0
845,1370,200.61,2,0,0
846,1374,172.69,2,0,0
847,1377,78.91,7,0,0
848,1378,175.28,2,0,0
849,1379,175.71,2,0,0
850,1380,175.71,2,0,0
851,1381,220.53,2,0,0
852,1385,180.05,2,0,0
853,1386,244.09,3,0,0
854,1391,180.05,2,0,0
855,1393,285.54,4,0,0
856,1394,0,8,0,0
857,1396,201.56,2,0,0
858,1397,14.35,8,0,0
859,1398,194.24,2,0,0
860,1399,201.35,3,0,0
861,1401,294.91,3,0,0
862,1402,306.85,4,0,0
863,1405,78.91,7,0,0
864,1406,199.2,2,0,0
865,8,203.04,2,0,0
866,18,1568.92,5,0,0
867,86,1145.24,5,0,0
868,92,0,8,0,0
869,94,0,8,0,0
870,189,62.39,0,0,0
871,197,181.27,2,0,0
872,199,181.27,2,0,0
873,201,181.27,2,0,0
874,203,181.27,2,0,0
875,253,234.17,2,0,0
876,275,332.52,4,0,0
877,339,189.21,2,0,0
878,343,189.21,2,0,0
879,346,189.21,2,0,0
880,349,189.21,2,0,0
881,352,189.21,2,0,0
882,379,199.17,2,0,0
883,390,141.58,2,0,0
884,573,184.56,3,0,0
885,581,116.64,2,0,0
886,584,19.88,8,0,0
887,587,54.76,8,0,0
888,591,128.82,0,0,0
889,594,242.51,3,0,0
890,612,210.94,2,0,0
891,615,188.96,2,0,0
892,640,148.04,2,0,0
893,647,168.54,2,0,0
894,648,168.54,2,0,0
895,661,217.36,3,0,0
896,662,217.36,3,0,0
897,665,217.36,3,0,0
898,667,209,2,0,0
899,671,290.53,3,0,0
900,684,177.51,2,0,0
901,685,177.51,2,0,0
902,706,210.94,2,0,0
903,725,189.21,2,0,0
904,735,188.99,2,0,0
905,740,106.75,0,0,0
906,743,134.5,2,0,0
907,747,201.03,2,0,0
908,750,125.86,2,0,0
909,751,125.86,2,0,0
910,753,89.57,7,0,0
911,760,207.42,2,0,0
912,783,299.06,3,0,0
913,785,151.26,2,0,0
914,815,181.22,2,0,0
915,819,191.75,2,0,0
916,853,173.68,2,0,0
917,854,183.3,2,0,0
918,855,182.73,2,0,0
919,857,173.68,2,0,0
920,858,183.3,2,0,0
921,859,182.73,2,0,0
922,951,174.19,2,0,0
923,954,174.19,2,0,0
924,955,174.19,2,0,0
925,957,174.19,2,0,0
926,958,174.19,2,0,0
927,963,174.19,2,0,0
928,965,174.19,2,0,0
929,966,174.19,2,0,0
930,970,174.19,2,0,0
931,972,174.19,2,0,0
932,973,174.19,2,0,0
933,975,174.19,2,0,0
934,976,174.19,2,0,0
935,979,174.19,2,0,0
936,981,174.19,2,0,0
937,983,174.23,2,0,0
938,985,174.23,2,0,0
939,986,174.23,2,0,0
940,988,174.23,2,0,0
941,989,174.23,2,0,0
942,992,174.23,2,0,0
943,994,174.23,2,0,0
944,1003,320.17,4,0,0
945,1007,251.24,3,0,0
946,1008,251.24,3,0,0
947,1058,0,8,0,0
948,1061,174.35,2,0,0
949,1063,174.85,2,0,0
950,1065,185.29,2,0,0
951,1067,185.29,2,0,0
952,1069,183.75,2,0,0
953,1072,175.21,2,0,0
954,1086,188.08,2,0,0
955,1123,66.31,8,0,0
956,1130,415.97,5,0,0
957,1200,256.93,4,0,0
958,1202,184.56,3,0,0
959,1203,256.93,4,0,0
960,1204,184.56,3,0,0
961,1276,121.85,2,0,0
962,1300,86.67,0,0,0
963,1349,208.26,5,0,0
964,1361,249.63,4,0,0
965,1362,212.36,3,0,0
966,1364,212.36,3,0,0
967,1371,200.61,2,0,0
968,1372,200.61,2,0,0
969,1373,200.61,2,0,0
970,1375,172.69,2,0,0
971,1376,172.69,2,0,0
972,1417,378.47,4,0,0
973,1419,143.4,2,0,0
974,1420,189.04,2,0,0
975,1421,189.93,2,0,0
976,1422,189.41,2,0,0
977,1423,189.49,2,0,0
978,1424,189.1,2,0,0
