"rownum","DelveBiomesKey","DelveFeaturesKey","ARMFile"
120,1,226,"Metadata/Terrain/Leagues/Delve/Biomes/Caverns/Rooms/Unique/encounter_major_devourer.arm"
121,1,227,"Metadata/Terrain/Leagues/Delve/Biomes/Caverns/Rooms/Unique/encounter_major_devourer.arm"
122,2,10,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_1_1.arm"
123,2,11,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_1_2.arm"
124,2,12,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_1_3.arm"
125,2,13,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_1_4.arm"
126,2,14,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_2_1.arm"
127,2,15,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_2_2.arm"
128,2,16,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_2_3.arm"
129,2,17,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_2_4.arm"
130,2,18,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_3_1.arm"
131,2,19,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_3_2.arm"
132,2,20,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_azurite_3_3.arm"
133,2,8,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_breach.arm"
134,2,153,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_beyond_1.arm"
135,2,9,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_harbinger.arm"
136,2,33,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_exiles.arm"
137,2,34,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_exiles.arm"
138,2,35,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_exiles.arm"
139,2,36,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_exiles.arm"
140,2,154,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_rhoa_1.arm"
141,2,155,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_rhoa_1.arm"
142,2,156,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_rhoa_1.arm"
143,2,157,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_rhoa_1.arm"
144,2,158,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_rhoa_1.arm"
145,2,159,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_rhoa_1.arm"
146,2,22,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_fossil.arm"
147,2,160,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_campsite.arm"
148,2,161,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_campsite.arm"
149,2,162,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_campsite.arm"
150,2,163,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_campsite.arm"
151,2,164,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_campsite.arm"
152,2,165,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_campsite.arm"
153,2,2,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/1x1/dark_connection_corner.arm"
154,2,3,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/1x1/dark_connection_corner.arm"
155,2,4,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/1x1/dark_connection_corner.arm"
156,2,5,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/1x1/dark_connection_corner.arm"
157,2,6,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/1x1/dark_chest.arm"
158,2,166,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_talisman.arm"
159,2,167,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_sands.arm"
160,2,168,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_sands.arm"
161,2,169,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_sands.arm"
162,2,170,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_necromancer.arm"
163,2,171,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_necromancer.arm"
164,2,172,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_necromancer.arm"
165,2,173,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_necromancer.arm"
166,2,203,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_strongbox.arm"
167,2,174,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_dropbear.arm"
168,2,175,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_dropbear.arm"
169,2,176,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_dropbear.arm"
170,2,177,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_dropbear.arm"
171,2,178,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_dropbear.arm"
172,2,179,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_devourer.arm"
173,2,180,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_devourer.arm"
174,2,181,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_devourer.arm"
175,2,182,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_devourer.arm"
176,2,183,"Metadata/Terrain/Leagues/Delve/Biomes/PetrifiedForest/Rooms/Unique/encounter_major_devourer.arm"
177,3,10,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_1_1.arm"
178,3,11,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_1_2.arm"
179,3,12,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_1_3.arm"
180,3,13,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_1_4.arm"
181,3,14,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_2_1.arm"
182,3,15,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_2_2.arm"
183,3,16,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_2_3.arm"
184,3,17,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_2_4.arm"
185,3,18,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_3_1.arm"
186,3,19,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_3_2.arm"
187,3,20,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_azurite_3_3.arm"
188,3,8,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_breach.arm"
189,3,9,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_harbinger.arm"
190,3,33,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_exiles.arm"
191,3,34,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_exiles.arm"
192,3,35,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_exiles.arm"
193,3,36,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_exiles.arm"
194,3,153,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_beyond_1.arm"
195,3,228,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_ghost.arm"
196,3,229,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_ghost.arm"
197,3,230,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_ghost.arm"
198,3,231,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_ghost.arm"
199,3,232,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_ghost.arm"
200,3,233,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_ghost.arm"
201,3,23,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/node_major_abysscrystal_1.arm"
202,3,234,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_abyss.arm"
203,3,235,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_campsite.arm"
204,3,236,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_campsite.arm"
205,3,237,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_campsite.arm"
206,3,238,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_campsite.arm"
207,3,239,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_campsite.arm"
208,3,240,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_campsite.arm"
209,3,2,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/1x1/dark_connection_corner.arm"
210,3,3,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/1x1/dark_connection_corner.arm"
211,3,4,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/1x1/dark_connection_corner.arm"
212,3,5,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/1x1/dark_connection_corner.arm"
213,3,6,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/1x1/dark_chest.arm"
214,3,241,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_necromancer.arm"
215,3,242,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_necromancer.arm"
216,3,243,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_necromancer.arm"
217,3,244,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_necromancer.arm"
218,3,245,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_cultists.arm"
219,3,203,"Metadata/Terrain/Leagues/Delve/Biomes/AbyssalDepths/Rooms/Unique/encounter_major_strongbox.arm"
220,4,10,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_1_1.arm"
221,4,11,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_1_2.arm"
222,4,12,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_1_3.arm"
223,4,13,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_1_4.arm"
224,4,14,"Metadata/Terrain/Leagues/Delve/Biomes/IceCaves/Rooms/Unique/encounter_major_azurite_2_1.arm"
