"rownum","BaseItemTypesKey","ItemCurrentLevel","Experience"
723,4628,2,3231
724,4628,3,12800
725,4628,4,40989
726,4628,5,100135
727,4628,6,211327
728,4628,7,405127
729,4628,8,725407
730,4628,9,1233246
731,4628,10,1787625
732,4628,11,2542674
733,4628,12,3559207
734,4628,13,5457809
735,4628,14,7421828
736,4628,15,9995559
737,4628,16,17606398
738,4628,17,31043282
739,4628,18,56093893
740,4628,19,99961281
741,4628,20,342039899
742,4629,1,0
743,4629,2,69833
744,4629,3,198382
745,4629,4,352935
746,4629,5,578309
747,4629,6,898981
748,4629,7,1346699
749,4629,8,1962017
750,4629,9,2796656
751,4629,10,4367416
752,4629,11,6001403
753,4629,12,8152433
754,4629,13,10964622
755,4629,14,14619806
756,4629,15,17637133
757,4629,16,25456038
758,4629,17,40712051
759,4629,18,66972606
760,4629,19,129828493
761,4629,20,341831131
762,4630,1,0
763,4630,2,3231
764,4630,3,12800
765,4630,4,40989
766,4630,5,100135
767,4630,6,211327
768,4630,7,405127
769,4630,8,725407
770,4630,9,1233246
771,4630,10,1787625
772,4630,11,2542674
773,4630,12,3559207
774,4630,13,5457809
775,4630,14,7421828
776,4630,15,9995559
777,4630,16,17606398
778,4630,17,31043282
779,4630,18,56093893
780,4630,19,99961281
781,4630,20,342039899
782,4631,1,0
783,4631,2,285815
784,4631,3,538410
785,4631,4,852804
786,4631,5,1241538
787,4631,6,1718975
788,4631,7,2302761
789,4631,8,3013120
790,4631,9,4368631
791,4631,10,5507508
792,4631,11,6875741
793,4631,12,8514079
794,4631,13,10470727
795,4631,14,14125911
796,4631,15,17143238
797,4631,16,24863364
798,4631,17,39921819
799,4631,18,65886037
800,4631,19,128346808
801,4631,20,339855551
802,4632,1,0
803,4632,2,285815
804,4632,3,538410
805,4632,4,852804
806,4632,5,1241538
807,4632,6,1718975
808,4632,7,2302761
809,4632,8,3013120
810,4632,9,4368631
811,4632,10,5507508
812,4632,11,6875741
813,4632,12,8514079
814,4632,13,10470727
815,4632,14,14125911
816,4632,15,17143238
817,4632,16,24863364
818,4632,17,39921819
819,4632,18,65886037
820,4632,19,128346808
821,4632,20,339855551
822,4633,1,0
823,4633,2,285815
824,4633,3,538410
825,4633,4,852804
826,4633,5,1241538
827,4633,6,1718975
828,4633,7,2302761
829,4633,8,3013120
830,4633,9,4368631
831,4633,10,5507508
832,4633,11,6875741
833,4633,12,8514079
834,4633,13,10470727
835,4633,14,14125911
836,4633,15,17143238
837,4633,16,24863364
838,4633,17,39921819
839,4633,18,65886037
840,4633,19,128346808
841,4633,20,339855551
842,4635,1,0
843,4635,2,70
844,4635,3,378
845,4635,4,1932
846,4635,5,8599
847,4635,6,34646
848,4635,7,84371
849,4635,8,180085
850,4635,9,349680
851,4635,10,633439
852,4635,11,1087435
853,4635,12,1790563
854,4635,13,2851786
855,4635,14,4917656
856,4635,15,7424766
857,4635,16,13223702
858,4635,17,28307621
859,4635,18,56100356
860,4635,19,99970095
861,4635,20,342051651
862,4636,1,0
863,4636,2,9569
864,4636,3,37758
865,4636,4,96904
866,4636,5,208096
867,4636,6,401896
868,4636,7,722176
869,4636,8,1081266
870,4636,9,1579774
871,4636,10,2261831
872,4636,11,3183608
873,4636,12,4911487
874,4636,13,6703256
875,4636,14,9056935
876,4636,15,12127847
877,4636,16,21223313
878,4636,17,37263203
879,4636,18,67080320
880,4636,19,129975376
881,4636,20,342026975
882,4637,1,0
883,4637,2,70
884,4637,3,378
885,4637,4,1932
886,4637,5,8599
887,4637,6,34646
888,4637,7,84371
889,4637,8,180085
890,4637,9,349680
891,4637,10,633439
892,4637,11,1087435
893,4637,12,1790563
894,4637,13,2851786
895,4637,14,4917656
896,4637,15,7424766
897,4637,16,13223702
898,4637,17,28307621
899,4637,18,56100356
900,4637,19,99970095
901,4637,20,342051651
902,4638,1,0
903,4638,2,3231
904,4638,3,12800
905,4638,4,40989
906,4638,5,100135
907,4638,6,211327
908,4638,7,405127
909,4638,8,725407
910,4638,9,1233246
911,4638,10,1787625
912,4638,11,2542674
913,4638,12,3559207
914,4638,13,5457809
915,4638,14,7421828
916,4638,15,9995559
917,4638,16,17606398
918,4638,17,31043282
919,4638,18,56093893
920,4638,19,99961281
921,4638,20,342039899
922,4639,1,0
923,4639,2,15249
924,4639,3,56766
925,4639,4,138749
926,4639,5,286717
927,4639,6,537274
928,4639,7,942360
929,4639,8,1390078
930,4639,9,2005396
931,4639,10,2840035
932,4639,11,4410795
933,4639,12,6044782
934,4639,13,8195812
935,4639,14,11008001
936,4639,15,16107361
937,4639,16,25508092
938,4639,17,40781458
939,4639,18,67068040
940,4639,19,129958630
941,4639,20,342004647
942,4640,1,0
943,4640,2,70
944,4640,3,378
945,4640,4,1932
946,4640,5,8599
947,4640,6,34646
948,4640,7,84371
949,4640,8,180085
950,4640,9,349680
951,4640,10,633439
952,4640,11,1087435
953,4640,12,1790563
954,4640,13,2851786
955,4640,14,4917656
956,4640,15,7424766
957,4640,16,13223702
958,4640,17,28307621
959,4640,18,56100356
960,4640,19,99970095
961,4640,20,342051651
962,4641,1,0
963,4641,2,3231
964,4641,3,12800
965,4641,4,40989
966,4641,5,100135
967,4641,6,211327
968,4641,7,405127
969,4641,8,725407
970,4641,9,1233246
971,4641,10,1787625
972,4641,11,2542674
973,4641,12,3559207
974,4641,13,5457809
975,4641,14,7421828
976,4641,15,9995559
977,4641,16,17606398
978,4641,17,31043282
979,4641,18,56093893
980,4641,19,99961281
981,4641,20,342039899
982,4642,1,0
983,4642,2,199345
984,4642,3,485160
985,4642,4,886504
986,4642,5,1440883
987,4642,6,1918320
988,4642,7,2502106
989,4642,8,3212465
990,4642,9,4567976
991,4642,10,5706853
992,4642,11,7075086
993,4642,12,8713424
994,4642,13,10670072
995,4642,14,14325256
996,4642,15,17342583
997,4642,16,25102578
998,4642,17,40240771
999,4642,18,66324596
1000,4642,19,128944843
1001,4642,20,340652931
1002,4643,1,0
1003,4643,2,15249
1004,4643,3,56766
1005,4643,4,138749
1006,4643,5,286717
1007,4643,6,537274
1008,4643,7,942360
1009,4643,8,1390078
1010,4643,9,2005396
1011,4643,10,2840035
1012,4643,11,4410795
1013,4643,12,6044782
1014,4643,13,8195812
1015,4643,14,11008001
1016,4643,15,16107361
1017,4643,16,25508092
1018,4643,17,40781458
1019,4643,18,67068040
1020,4643,19,129958630
1021,4643,20,342004647
1022,4644,1,0
1023,4644,2,70
1024,4644,3,378
1025,4644,4,1932
1026,4644,5,8599
1027,4644,6,34646
1028,4644,7,84371
1029,4644,8,180085
1030,4644,9,349680
1031,4644,10,633439
1032,4644,11,1087435
1033,4644,12,1790563
1034,4644,13,2851786
1035,4644,14,4917656
1036,4644,15,7424766
1037,4644,16,13223702
1038,4644,17,28307621
1039,4644,18,56100356
1040,4644,19,99970095
1041,4644,20,342051651
1042,4645,1,0
1043,4645,2,841
1044,4645,3,3940
1045,4645,4,11373
1046,4645,5,34268
1047,4645,6,83993
1048,4645,7,179707
1049,4645,8,349302
1050,4645,9,633061
1051,4645,10,1087057
1052,4645,11,1790185
1053,4645,12,2851408
1054,4645,13,4917278
1055,4645,14,7424388
1056,4645,15,9998119
1057,4645,16,17609470
1058,4645,17,31047378
1059,4645,18,56099525
1060,4645,19,99968961
1061,4645,20,342050139
1062,4646,1,0
1063,4646,2,70
1064,4646,3,378
1065,4646,4,1932
1066,4646,5,8599
1067,4646,6,34646
1068,4646,7,84371
1069,4646,8,180085
1070,4646,9,349680
1071,4646,10,633439
1072,4646,11,1087435
1073,4646,12,1790563
1074,4646,13,2851786
1075,4646,14,4917656
1076,4646,15,7424766
1077,4646,16,13223702
1078,4646,17,28307621
1079,4646,18,56100356
1080,4646,19,99970095
1081,4646,20,342051651
1082,4647,1,0
1083,4647,2,199345
1084,4647,3,485160
1085,4647,4,886504
1086,4647,5,1440883
1087,4647,6,1918320
1088,4647,7,2502106
1089,4647,8,3212465
1090,4647,9,4567976
1091,4647,10,5706853
1092,4647,11,7075086
1093,4647,12,8713424
1094,4647,13,10670072
1095,4647,14,14325256
1096,4647,15,17342583
1097,4647,16,25102578
1098,4647,17,40240771
1099,4647,18,66324596
1100,4647,19,128944843
1101,4647,20,340652931
1102,4648,1,0
1103,4648,2,199345
1104,4648,3,485160
1105,4648,4,886504
1106,4648,5,1440883
1107,4648,6,1918320
1108,4648,7,2502106
1109,4648,8,3212465
1110,4648,9,4567976
1111,4648,10,5706853
1112,4648,11,7075086
1113,4648,12,8713424
1114,4648,13,10670072
1115,4648,14,14325256
1116,4648,15,17342583
1117,4648,16,25102578
1118,4648,17,40240771
1119,4648,18,66324596
1120,4648,19,128944843
1121,4648,20,340652931
1122,4649,1,0
1123,4649,2,70
1124,4649,3,378
1125,4649,4,1932
1126,4649,5,8599
1127,4649,6,34646
1128,4649,7,84371
1129,4649,8,180085
1130,4649,9,349680
1131,4649,10,633439
1132,4649,11,1087435
1133,4649,12,1790563
1134,4649,13,2851786
1135,4649,14,4917656
1136,4649,15,7424766
1137,4649,16,13223702
1138,4649,17,28307621
1139,4649,18,56100356
1140,4649,19,99970095
1141,4649,20,342051651
1142,4651,1,0
1143,4651,2,252595
1144,4651,3,566989
1145,4651,4,955723
1146,4651,5,1433160
1147,4651,6,2016946
1148,4651,7,2727305
1149,4651,8,4082816
1150,4651,9,5221693
1151,4651,10,6589926
1152,4651,11,8228264
1153,4651,12,10184912
1154,4651,13,13840096
1155,4651,14,16857423
1156,4651,15,20433655
1157,4651,16,29598386
1158,4651,17,47459814
1159,4651,18,93492200
1160,4651,19,180740239
1161,4651,20,338712291
1162,4652,1,0
1163,4652,2,69833
1164,4652,3,198382
1165,4652,4,352935
1166,4652,5,578309
1167,4652,6,898981
1168,4652,7,1346699
1169,4652,8,1962017
1170,4652,9,2796656
1171,4652,10,4367416
1172,4652,11,6001403
1173,4652,12,8152433
1174,4652,13,10964622
1175,4652,14,14619806
1176,4652,15,17637133
1177,4652,16,25456038
1178,4652,17,40712051
1179,4652,18,66972606
1180,4652,19,129828493
1181,4652,20,341831131
1182,4653,1,0
1183,4653,2,118383
1184,4653,3,294199
1185,4653,4,548260
1186,4653,5,907350
1187,4653,6,1405858
1188,4653,7,2087915
1189,4653,8,3009692
1190,4653,9,4737571
1191,4653,10,5876448
1192,4653,11,7244681
1193,4653,12,8883019
1194,4653,13,10839667
1195,4653,14,14494851
1196,4653,15,17512178
1197,4653,16,25306092
1198,4653,17,40512123
1199,4653,18,66697705
1200,4653,19,129453628
1201,4653,20,341331311
1202,4654,1,0
1203,4654,2,285815
1204,4654,3,538410
1205,4654,4,852804
1206,4654,5,1241538
1207,4654,6,1718975
1208,4654,7,2302761
1209,4654,8,3013120
1210,4654,9,4368631
1211,4654,10,5507508
1212,4654,11,6875741
1213,4654,12,8514079
1214,4654,13,10470727
1215,4654,14,14125911
1216,4654,15,17143238
1217,4654,16,24863364
1218,4654,17,39921819
1219,4654,18,65886037
1220,4654,19,128346808
1221,4654,20,339855551
1222,4655,1,0
1223,4655,2,69833
1224,4655,3,198382
1225,4655,4,352935
1226,4655,5,578309
1227,4655,6,898981
1228,4655,7,1346699
1229,4655,8,1962017
1230,4655,9,2796656
1231,4655,10,4367416
1232,4655,11,6001403
1233,4655,12,8152433
1234,4655,13,10964622
1235,4655,14,14619806
1236,4655,15,17637133
1237,4655,16,25456038
1238,4655,17,40712051
1239,4655,18,66972606
1240,4655,19,129828493
1241,4655,20,341831131
1242,4656,1,0
1243,4656,2,199345
1244,4656,3,485160
1245,4656,4,886504
1246,4656,5,1440883
1247,4656,6,1918320
1248,4656,7,2502106
1249,4656,8,3212465
1250,4656,9,4567976
1251,4656,10,5706853
1252,4656,11,7075086
1253,4656,12,8713424
1254,4656,13,10670072
1255,4656,14,14325256
1256,4656,15,17342583
1257,4656,16,25102578
1258,4656,17,40240771
1259,4656,18,66324596
1260,4656,19,128944843
1261,4656,20,340652931
1262,4657,1,0
1263,4657,2,118383
1264,4657,3,294199
1265,4657,4,548260
1266,4657,5,907350
1267,4657,6,1405858
1268,4657,7,2087915
1269,4657,8,3009692
1270,4657,9,4737571
1271,4657,10,5876448
1272,4657,11,7244681
1273,4657,12,8883019
1274,4657,13,10839667
1275,4657,14,14494851
1276,4657,15,17512178
1277,4657,16,25306092
1278,4657,17,40512123
1279,4657,18,66697705
1280,4657,19,129453628
1281,4657,20,341331311
1282,4658,1,0
1283,4658,2,118383
1284,4658,3,294199
1285,4658,4,548260
1286,4658,5,907350
1287,4658,6,1405858
1288,4658,7,2087915
1289,4658,8,3009692
