"rownum","WorldAreasKey","i32","[i32]","MonsterVarietiesKeys1","MonsterVarietiesKeys2","i32","i32","i32","i32"
83,90,1,[],"[1741,385,661,504]",[4825],250,900,85,0
84,91,1,[],"[201,249,498,308,310]","[420,296]",200,800,85,0
85,92,2,"[1,1,2]","[77,82,86,81,85,89]","[820,821,816]",250,800,60,0
86,93,3,[],"[732,327,340,77,82,86,81,85,89,1254,1253,1247]","[736,737,333,334,344,345,1254,1253]",250,620,60,0
87,94,2,[],"[418,1253,1254,419,4468,4469]","[392,1247]",250,700,80,0
88,95,1,[],"[333,334,344,345,470,3857,3863,77,82,86,81,85,89]","[732,1319]",250,750,85,0
89,96,0,[],"[474,3857,3866,176,465,2723,3853]",[],250,800,85,0
90,97,0,[],"[3853,3860,3866,917,499,576]",[],250,800,85,0
91,98,0,[],"[148,4488,4086,917,4489]",[],300,900,85,0
92,100,2,[],"[507,594,3444,4470,375,595,597,599,508,510,512]","[103,104,116]",300,900,80,0
93,101,1,[],"[77,82,86,81,85,89,501,577,3444]","[115,354]",300,900,85,0
94,102,1,[],"[578,495,1015,1017,1019,820,821,1454,1455,1456]",[391],300,900,85,0
95,103,1,[],"[800,582,3341]","[530,177,533]",300,900,85,0
96,104,1,[],"[1026,1027,1028,376,799,1205]","[803,503]",300,900,85,0
97,105,0,[],"[1026,1027,1028,1630,1682,799,1205]",[],300,900,85,0
98,106,0,[],"[4961,3725,3738,1631,1683,4962]",[],300,900,85,0
99,107,1,"[2,2,1,1,1,1]","[802,352,115,2780,2782]","[104,103,2783,2785,2787,2792]",300,900,70,0
100,108,3,[],"[116,339,347,78,83,87,81,85,89,360]","[333,334,344,345,104,103]",300,900,75,0
101,109,1,[],"[794,722,2328,2793,2795,22,50]","[723,724,2796,2798,2800,2802]",400,900,75,0
102,110,1,[],"[325,2793,2795]","[118,741]",300,900,75,0
103,111,0,[],"[675,258,726,670,730]",[],300,900,85,0
104,112,1,[],"[725,692,258,675]","[788,789,790,787]",300,900,85,0
105,113,1,[],"[786,773,258,4953,678]","[675,801]",300,900,85,0
106,114,1,[],"[787,789,260,790,3829,4953,261,4955,3830,679]",[691],300,900,85,0
107,115,0,[],"[1310,1404,1320,133,3529,1321,1749,1746]",[],330,900,85,0
108,117,2,"[1,1,1]","[1029,1030,1031,1614,1615,3591,1249]","[1325,739,2724]",330,990,85,0
109,118,2,"[1,1,1]","[1614,1615,3591,1249,1648,1699,1367,3498]","[739,2724,1739]",360,990,85,0
110,119,0,[],"[5199,5200,5201,5203,3441,3442,1652,1662,1685,1689]",[],360,1080,85,0
111,120,0,[],"[1275,1277,1262,1263,1416,1259,1273,1412,1663,1664,1690,1691,4340,1420,4341]",[],400,1080,85,0
112,121,1,[],"[3510,924,1663,1664,922,4340,4341]","[586,587]",400,1100,85,0
113,122,0,[],"[1230,1088,1063,1213,1190,1200,1215,1128,1299,1300,1298]",[],400,1100,85,0
114,123,0,[],"[1063,1088,2370,2372,2378,1128,2412,1068,1093,1299,1300,1298]",[],400,1100,85,0
115,124,0,[],"[1063,1088,2370,2372,1068,1093,1128,1230,1213,1215,1093,1299,1300,1298]",[],400,1100,85,0
116,125,1,[],"[1746,1642,1698,301,1702,1650,1679,1750,1752,1754,1635]","[1753,494]",400,1100,85,0
117,126,1,[],"[1746,1642,1698,3661,301,3681,1702,1650,1679,4310,4309]",[494],400,1100,85,0
118,127,1,[],"[710,711,712,713,714,3681,2319,1310,1320,601,602,603,604,605,716,3700,1321]","[3527,4309,4310]",400,1100,75,0
119,128,0,[],"[1289,1286,1292,4875,4876,4877,1131,1085,1090,1060,1065]",[],400,1100,85,0
120,129,0,[],"[1292,1286,1289,4875,4876,4877,1131,1085,1090,1060,1065,1591,1594]",[],400,1100,80,0
121,130,0,[],"[1292,1286,1289,1627,4875,4876,4877,1131,1085,1090,1060,1065,1591,1594]",[],400,1100,85,0
122,131,2,[],"[1294,1288,1291,1303,1302,1301,1232,1217,1218,4881,4882,4883,1071,1096,1130,1070,1095,1133,1087,1092,1062,1067]","[2381,2382,2383,1593,1596]",400,1100,75,0
123,132,0,[],"[3499,1606,517,518,619,620,4020,3441,3442,3480,3487]","[3471,3479,3482,3486]",400,1100,100,0
124,134,1,[],"[4808,4813,304,306,214,253,255,368,3781,3783]","[5407,277,278]",400,1100,85,0
125,135,2,"[1,2,2,2]","[4826,5278,5282,1408,5281,5280,1043,5320,5317,5323]","[3528,1041,5414,5415]",400,1100,75,0
126,136,0,[],"[4826,5278,5282,1274,1261,1408,5281,583,5280,5320,5317,5323,5414,497,5415]",[],400,1100,85,0
127,137,2,[],"[3699,3445,254,255,3459,3472,3483,3531]","[370,4083,4084,4085,276]",400,1100,75,0
128,138,1,[],"[3470,3478,3485,929,5211,4806,3872,3870,3871,475,3537]",[5319],400,1100,75,0
129,139,2,[],"[3477,3484,3469,3561,3569,3589,3575,3598,3559,3582]","[3341,4954,818]",400,1100,85,0
130,140,0,[],"[3477,3484,3469,3561,3569,3589,3575,3598,3582,618]",[],400,1100,75,0
131,141,0,[],"[1643,1644,1645,1646,1740,1742,5381,1642,584,496]",[],400,1100,75,0
132,142,0,[],"[3742,3740,3744,3732,4019]","[3722,517,518,619,620,616,618]",400,1100,100,0
133,143,0,[],"[3742,3740,3744,4019,3342,1354,1355,5382,1208,1608,1609,3343,819,4956,1704,1705]","[517,518,619,620,616,618]",400,1100,100,0
134,145,1,[],"[5223,1836,5177,5178,5179,5224]",[4816],400,1100,85,0
135,146,0,[],"[4872,4669,4583,4584,4542,4677,4890,4587,4588,4894,4895,4536]",[4676],400,1100,100,0
136,147,0,[],"[5180,5181,5182,4890,4675,4677,4676]",[],400,1100,75,0
137,148,0,[],"[4574,1176,4675,4677,5183,3785,4676,4575]",[],400,1100,75,0
138,149,0,[],"[4583,4542,5177,5178,5179,1836,4584,4816]",[],400,1100,75,0
139,150,0,[],"[4583,5177,5178,5179,1836,4584,4816]",[],400,1100,75,0
140,151,1,[],"[4565,4587,4588,4861,4845,4846,4847,4848,4856,4857,4858,4859,4536,4863,4864]","[4894,4895]",400,1100,85,0
141,152,0,[],"[580,5229,5230,2684,2685,2686,2687,5233,5234,542,5231,5232,5235,5236]",[],400,1100,85,0
142,153,1,[],"[5271,626,5375,570,543,571]","[5244,5245,5246]",400,1100,85,0
143,163,2,[],"[1292,1627]","[1286,1284]",200,550,85,0
144,155,2,[],"[1292,1627]","[1286,1284]",200,550,85,0
145,159,0,[],"[7338,7339,7340,7341,7342,7343,7344]",[],300,800,75,0
146,164,1,[],"[669,671,438]","[745,678,681,467]",300,800,85,0
147,165,1,[],"[669,671,2721]","[898,693,448]",300,800,85,0
148,166,1,[],"[669,671]","[898,148,691,745]",300,800,85,0
149,167,1,[],"[669,671,408]","[1332,687,689,691]",300,800,85,0
150,168,1,[],"[669,671,151]","[162,691]",300,800,85,0
151,169,1,[],"[725,296]","[669,671,692,691]",300,800,85,0
152,170,1,[],"[1271,669,671]","[693,725,691]",300,800,85,0
153,171,1,[],"[669,671,1258]","[694,725,322]",300,800,85,0
154,172,1,[],"[119,669,671]","[725,691,693,352]",300,800,85,0
155,173,1,[],"[351,725]","[198,250,669,671,691]",300,800,85,0
156,174,1,[],"[669,671,693]","[1032,1033,1034,802,725]",300,800,85,0
157,175,1,[],"[669,671,725]","[262,151,694,786]",300,800,85,0
158,176,1,[],"[725,802]","[1319,1332,349,669,671]",300,800,85,0
159,177,1,[],"[669,671,1040]","[692,693,694,261]",300,800,85,0
160,178,1,[],"[691,729]","[408,270,1319,1410]",300,800,85,0
161,179,1,[],"[669,671,692]","[725,296,683,685,1356]",300,800,85,0
162,180,1,[],"[669,671,257]","[729,1319,1642,1698,408]",300,800,85,0
163,181,1,[],"[669,671,1432,1433,1501,1502]","[802,694,1040]",300,800,85,0
164,182,1,[],"[1457,1459,1461,1519,1523,1525,687,689]","[1292,1284,1286,1627]",300,800,85,0
165,183,1,[],"[691,162,160]","[2721,674,1347]",300,800,85,0
166,184,1,[],"[725,257]","[1247,1026,1027,1028,693,669,671]",300,800,85,0
167,185,1,[],"[669,671,1649,1701]","[262,1319,1739,693]",300,800,85,0
168,186,1,[],"[257,1187]","[1597,1199,1202,1204,1211]",300,800,85,0
169,187,1,[],"[669,671,725]","[1332,2325,1432,1433,1501,1502]",300,800,85,0
170,188,1,[],"[694,1258]","[1457,1459,1461,1519,1523,1525,669,671,1271,1187]",300,800,85,0
171,189,1,[],"[669,671,692]","[725,257,151,162]",300,800,85,0
172,190,1,[],"[725,257]","[1247,1026,1027,1028,693,669,671]",300,800,85,0
173,191,1,[],"[669,671,693]","[1032,1033,1034,802,725]",300,800,85,0
174,192,0,[],"[3551,3560,3568,3574,3588,3581]",[],300,800,85,0
175,193,0,[],"[3459,3472,3483,3531,3443,3519]",[],300,800,85,0
176,194,1,[],"[527,632,276]","[1199,693]",300,800,85,0
177,195,1,[],"[692,683,685]","[725,849]",300,800,85,0
178,196,1,[],"[692,683,685]","[725,849]",300,800,85,0
179,197,1,[],"[1750,1752,671]","[257,674]",300,800,85,0
180,198,1,[],"[1202,1211,1228]","[273,3806]",300,800,85,0
181,199,1,[],"[212,250,657,687]","[1204,1246]",300,800,85,0
182,200,1,[],"[1202,1211,1228,691]","[669,671]",300,800,85,0
183,201,1,[],"[383,498,545,4825]","[3535,4872]",300,800,85,0
184,202,1,[],"[383,498,545,1454,1455,1456,2684,2685]",[4874],300,800,85,0
185,203,1,[],"[1202,1211,1228]","[694,1040]",300,800,85,0
186,204,1,[],"[1410,1332]","[763,165]",300,800,85,0
187,205,0,[],"[575,493,3526,1406,4867]",[],300,800,85,0
188,206,1,[],"[626,1647,1661,669]","[258,671]",300,800,85,0
189,207,1,[],"[741,725,849,360]","[692,117]",300,800,85,0
190,208,1,[],"[676,691,849,725,4953]","[1407,859]",300,800,85,0
191,209,1,[],"[669,671,725]","[1332,2325,1432,1433,1501,1502]",300,800,85,0
192,210,1,[],"[760,1211,1642,1650,3510]","[3780,1597]",300,800,85,0
193,211,1,[],"[257,1187,1597,1211]","[1199,1202,1204]",300,800,85,0
194,212,2,[],"[5323,3528,270,1408,493]","[3341,623]",300,800,85,0
195,213,2,[],"[575,493,3526,5199,5200,5201,5203]","[3341,623]",300,800,85,0
196,214,1,[],"[929,3807,262,683,685]",[3832],300,800,75,0
197,215,2,[],"[212,250,575,493,3526,5201,5203]","[3341,623]",300,800,85,0
198,216,1,[],"[212,250,657,687]","[1204,1246]",300,800,85,0
199,217,1,[],"[669,671,438,5945]","[745,678,681,467]",700,1000,85,0
200,218,1,[],"[669,671,2721,5945]","[898,693,448]",700,1000,85,0
201,219,1,[],"[669,671,5948]","[898,148,691,745]",700,1000,85,0
202,220,1,[],"[669,671,408,5952]","[1332,687,689,691]",700,1000,85,0
203,221,1,[],"[669,671,151,5951]","[162,691]",700,1000,85,0
204,222,1,[],"[725,296,5942]","[669,671,692,691]",700,1000,85,0
205,223,1,[],"[1271,669,671,5946]","[693,725,691]",700,1000,85,0
206,224,1,[],"[669,671,1258,5953]","[694,725,322]",700,1000,85,0
207,225,1,[],"[119,669,671,5948]","[725,691,693,352]",700,1000,85,0
208,226,1,[],"[351,725,5949]","[198,250,669,671,691]",700,1000,85,0
209,227,1,[],"[669,671,693,5947]","[1032,1033,1034,802,725]",700,1000,85,0
210,228,1,[],"[669,671,725,5943]","[262,151,694,786]",700,1000,85,0
211,229,1,[],"[725,802,5944]","[1319,1332,349,669,671]",700,1000,85,0
212,230,1,[],"[669,671,1040,5950]","[692,693,694,261]",700,1000,85,0
213,231,1,[],"[691,729,5943]","[408,270,1319,1410]",700,1000,85,0
214,232,1,[],"[669,671,692,5950]","[725,296,683,685,1356]",700,1000,85,0
215,233,1,[],"[669,671,257,5946]","[729,1319,1642,1698,408]",700,1000,85,0
216,234,1,[],"[669,671,1432,1433,1501,1502,5947]","[802,694,1040]",700,1000,85,0
217,235,1,[],"[1457,1459,1461,1519,1523,1525,687,689,5951]","[1292,1284,1286,1627]",700,1000,85,0
218,236,1,[],"[691,162,160,5951]","[2721,674,1347]",700,1000,85,0
219,237,1,[],"[725,257,5949]","[1247,1026,1027,1028,693,669,671]",700,1000,85,0
220,238,1,[],"[669,671,1649,1701,5942]","[262,1319,1739,693]",700,1000,85,0
221,239,1,[],"[257,1187,5953]","[1597,1199,1202,1204,1211]",700,1000,85,0
222,240,1,[],"[669,671,725,5952]","[1332,2325,1432,1433,1501,1502]",700,1000,85,0
223,241,1,[],"[694,1258,5951]","[1457,1459,1461,1519,1523,1525,669,671,1271,1187]",700,1000,85,0
224,242,1,[],"[669,671,692,5942]","[725,257,151,162]",700,1000,85,0
225,243,1,[],"[725,257,5945]","[1247,1026,1027,1028,693,669,671]",700,1000,85,0
226,244,1,[],"[669,671,693,5944]","[1032,1033,1034,802,725]",700,1000,85,0
227,245,0,[],"[3551,3560,3568,3574,3588,3581,5946]",[],700,1000,85,0
228,246,0,[],"[3459,3472,3483,3531,3443,3519,5947]",[],700,1000,85,0
229,247,1,[],"[527,632,276,5952]","[1199,693]",700,1000,85,0
230,248,1,[],"[692,683,685,5942]","[725,849]",700,1000,85,0
231,249,1,[],"[692,683,685,5950]","[725,849]",700,1000,85,0
232,250,1,[],"[1750,1752,671,5953]","[257,674]",700,1000,85,0
233,251,1,[],"[1202,1211,1228,5946]","[273,3806]",700,1000,85,0
234,252,1,[],"[212,250,657,687,5947]","[1204,1246]",700,1000,85,0
235,253,1,[],"[1202,1211,1228,691,5952]","[669,671]",700,1000,85,0
236,254,1,[],"[383,498,545,4825,5944]","[3535,4872]",700,1000,85,0
237,255,1,[],"[383,498,545,1454,1455,1456,2684,2685,5950]",[4874],700,1000,85,0
238,256,1,[],"[1202,1211,1228,5942]","[694,1040]",700,1000,85,0
239,257,1,[],"[1410,1332,5952]","[763,165]",700,1000,85,0
240,258,0,[],"[575,493,3526,1406,4867,5948]",[],700,1000,85,0
241,259,1,[],"[626,1647,1661,669,5945]","[258,671]",700,1000,85,0
242,260,1,[],"[741,725,849,360,5953]","[692,117]",700,1000,85,0
243,261,1,[],"[676,691,849,725,4953,5953]","[1407,859]",700,1000,85,0
244,262,1,[],"[669,671,725,5948]","[1332,2325,1432,1433,1501,1502]",700,1000,85,0
245,263,1,[],"[760,1211,1642,1650,3510,5950]","[3780,1597]",700,1000,85,0
246,264,1,[],"[257,1187,1597,1211,5949]","[1199,1202,1204]",700,1000,85,0
247,265,2,[],"[5323,3528,270,1408,493,5944]","[3341,623]",700,1000,85,0
248,266,2,[],"[575,493,3526,5199,5200,5201,5203,5945]","[3341,623]",700,1000,85,0
249,267,1,[],"[929,3807,262,683,685,5950]",[3832],700,1000,75,0
250,268,2,[],"[212,250,575,493,3526,5201,5203,5947]","[3341,623]",700,1000,85,0
251,269,1,[],"[212,250,657,687,5951]","[1204,1246]",700,1000,85,0
252,270,0,[],"[4807,213,252,4810,4811,4812,304,306]",[],700,1000,80,0
253,271,1,[],"[3812,3621,722,3643,3627,3627]",[1357],700,1000,85,0
254,272,0,[],"[4807,213,252,4810,4811,4812,304,306]",[],700,1000,80,0
255,448,0,[],[],[],200,650,75,0
256,450,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",300,800,75,0
257,451,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",300,800,75,0
258,452,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",200,650,75,0
259,453,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",200,650,75,0
260,454,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",200,650,75,0
261,455,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",200,650,75,0
262,456,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",200,650,75,0
263,457,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",200,650,75,0
264,458,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",200,650,75,0
265,459,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",200,650,75,0
266,460,3,[],"[4255,4256,4258,4259,4260,4261,4262,4263,4264,4268,4269]","[4265,4266,4267]",200,650,75,0
267,461,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
268,462,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
269,463,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
270,464,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
271,465,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
272,466,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
273,467,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
274,468,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
275,469,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
276,470,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
277,471,0,[],"[4270,4271,4272,4273,4274,4275,4277,4278,4279,4276]",[],200,650,100,0
278,472,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
279,473,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
280,474,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
281,475,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
282,476,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
283,477,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
284,478,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
285,479,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
286,480,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
287,481,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
288,482,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
289,483,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4304,702,703]",[4286],200,650,75,0
290,484,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
291,485,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
292,486,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
293,487,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
294,488,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
295,489,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
296,490,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
297,491,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
298,492,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
299,493,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
300,494,0,[],"[4288,4289,4292,4294,4295,4296,702,703]",[],200,650,100,0
301,495,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
302,496,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
303,497,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
304,498,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
305,499,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
306,500,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
307,501,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
308,502,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
309,503,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
310,504,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
311,505,0,[],"[4297,4298,4299,4300,4301,4302]",[],200,650,100,0
312,506,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4298,4299,4300,4301,4302,4304,702,703]",[4286],200,650,75,0
313,507,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4298,4299,4300,4301,4302,4304,702,703]",[4286],200,650,75,0
314,508,1,[],"[4280,4281,4282,4283,4284,4285,4287,4288,4289,4298,4299,4300,4301,4302,4304,702,703]",[4286],200,650,75,0
