"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
68,115,8915,15,6,0,0,0,1,1,"","",""
69,117,8917,17,10,0,0,0,1,1,"","",""
70,118,8918,16,22,0,0,0,1,1,"","",""
71,119,8919,5,0,0,1,3,1,1,"","",""
72,129,8920,16,24,0,0,0,1,1,"","",""
73,121,8921,17,12,0,0,0,1,1,"","",""
74,122,8922,17,14,0,0,0,1,1,"","",""
75,123,8923,8,4,0,0,0,1,1,"","",""
76,124,8924,1,8,0,0,0,1,1,"","",""
77,126,8925,13,16,0,0,0,1,1,"","",""
78,127,8926,13,18,0,0,0,1,1,"","",""
79,128,8927,14,14,0,0,0,1,1,"","",""
80,130,8928,4,2,0,0,0,1,1,"","",""
81,132,8930,14,16,0,0,0,1,1,"","",""
82,133,8931,14,18,0,0,0,1,1,"","",""
83,135,8933,8,6,0,2,3,1,1,"","",""
84,136,8934,15,8,0,0,0,1,1,"","",""
85,137,8935,9,6,0,0,0,1,1,"","",""
86,139,8937,9,8,0,0,0,1,1,"","",""
87,140,8938,7,4,0,0,0,1,1,"","",""
88,141,8939,8,8,0,0,0,1,1,"","",""
89,142,8940,5,1,0,0,0,1,1,"","",""
90,144,8942,9,10,0,0,0,1,1,"","",""
91,145,8943,14,20,0,0,0,1,1,"","",""
92,146,8944,15,10,0,0,0,1,1,"","",""
93,148,8946,15,12,0,0,0,1,1,"","",""
94,149,8947,15,14,0,0,0,1,1,"","",""
95,150,8948,9,12,0,0,0,1,1,"","",""
96,152,8950,3,0,0,0,0,1,1,"","",""
97,154,8951,17,16,0,0,0,1,1,"","",""
98,153,8951,17,0,0,0,0,"","",97,"",""
99,155,8952,15,16,0,0,0,1,1,"","",""
100,156,8953,10,0,0,0,0,1,1,"","",""
101,157,8954,16,26,0,0,0,1,1,"","",""
102,158,8955,17,18,0,0,0,1,1,"","",""
103,159,8956,8,10,0,2,3,1,1,"","",""
104,160,8957,15,18,0,0,0,1,1,"","",""
105,161,8958,15,20,0,0,0,1,1,"","",""
106,162,8959,3,2,0,0,0,1,1,"","",""
107,163,8960,6,12,0,2,4,1,1,"","",""
108,164,8961,17,20,0,0,0,"","","","",""
109,165,9455,7,6,0,0,0,1,1,"","",""
110,166,9456,9,14,0,0,0,1,1,"","",""
111,167,9457,16,28,0,0,0,"","","","",""
112,168,9543,17,22,0,0,0,1,1,"","",""
113,169,9544,4,3,0,0,0,1,1,"","",""
114,172,9547,15,22,0,0,0,1,1,"","",""
115,173,9548,2,5,0,0,0,1,1,"","",""
116,174,9564,17,24,0,0,0,1,1,"","",""
117,176,9576,8,12,0,2,3,1,1,"","",""
118,178,9609,16,30,0,0,0,1,1,"","",""
119,179,9610,3,4,0,0,0,1,1,"","",""
120,180,9611,8,14,0,0,0,1,1,"","",""
121,181,9612,16,32,0,0,0,1,1,"","",""
122,183,9614,17,26,0,0,0,1,1,"","",""
123,184,9615,15,24,0,0,0,1,1,"","",""
124,185,9616,15,26,0,0,0,1,1,"","",""
125,186,9617,14,22,0,0,0,1,1,"","",""
126,187,9618,15,28,0,0,0,1,1,"","",""
127,188,9619,14,24,0,0,0,1,1,"","",""
128,189,9620,10,2,0,0,0,1,1,"","",""
129,190,9621,15,30,0,0,0,1,1,"","",""
130,191,9622,15,32,0,0,0,1,1,"","",""
131,193,9625,13,20,0,0,0,1,1,"","",""
132,194,9626,13,22,0,0,0,1,1,"","",""
133,262,9629,13,24,0,0,0,1,1,"","",""
134,198,9630,13,26,0,0,0,1,1,"","",""
135,200,9632,16,34,0,0,0,1,1,"","",""
136,203,9635,16,36,0,0,0,1,1,"","",""
137,205,9639,6,14,0,1,4,1,1,"","",""
138,206,9640,2,6,0,0,0,1,1,"","",""
139,209,9643,16,38,0,0,0,1,1,"","",""
140,210,9644,3,6,0,0,0,1,1,"","",""
141,213,9647,3,8,0,0,0,1,1,"","",""
142,215,9649,1,9,0,0,0,1,1,"","",""
143,217,9651,2,7,0,0,0,1,1,"","",""
144,218,9652,16,40,0,0,0,1,1,"","",""
145,220,9653,15,34,0,0,0,1,1,"","",""
146,221,9654,15,36,0,0,0,1,1,"","",""
147,222,9655,5,2,0,0,0,1,1,"","",""
148,223,9656,6,16,0,2,3,1,1,"","",""
149,233,9661,2,8,0,0,0,1,1,"","",""
150,234,9662,18,0,0,0,0,1,1,"","",""
151,235,9667,7,8,0,2,3,1,1,"","",""
152,237,9722,18,1,0,0,0,1,1,"","",""
153,239,9724,1,10,0,0,0,1,1,"","",""
154,240,9725,1,11,0,0,0,1,1,"","",""
155,241,9726,1,12,0,0,0,1,1,"","",""
156,242,9727,2,9,0,0,0,1,1,"","",""
157,243,9728,2,10,0,0,0,1,1,"","",""
158,244,9729,2,11,0,0,0,1,1,"","",""
159,245,9730,12,8,0,0,0,1,1,"","",""
160,247,9732,14,26,0,0,0,1,1,"","",""
161,248,9733,8,16,0,0,0,1,1,"","",""
162,250,9735,6,18,0,2,3,1,1,"","",""
163,251,9736,1,13,0,0,0,1,1,"","",""
164,252,9737,8,18,0,2,3,1,1,"","",""
165,253,9738,2,12,0,0,0,1,1,"","",""
166,254,9739,2,13,0,0,0,1,1,"","",""
167,255,9740,0,0,0,0,0,1,1,"","",""
168,257,9741,16,42,0,0,0,1,1,"","",""
169,256,9742,15,38,0,0,0,1,1,"","",""
170,258,7664,14,28,0,0,0,"","","","",""
171,259,9743,9,16,0,0,0,1,1,"","",""
172,261,9755,15,40,0,0,0,1,1,"","",""
173,279,9771,7,10,0,0,0,1,1,"","",""
174,264,9756,15,42,0,0,0,1,1,"","",""
175,266,9757,16,44,0,0,0,1,1,"","",""
176,265,9759,16,46,0,0,0,1,1,"","",""
177,268,9760,14,30,0,0,0,1,1,"","",""
178,269,9761,14,32,0,0,0,1,1,"","",""
179,271,9763,7,12,0,0,0,1,1,"","",""
180,272,9764,8,20,0,0,0,1,1,"","",""
181,281,9774,9,18,0,0,0,1,1,"","",""
182,282,9775,0,1,0,0,0,1,1,"","",""
183,283,9781,1,14,0,0,0,1,1,"","",""
184,285,9791,15,44,0,0,0,1,1,"","",""
185,286,9795,6,20,0,0,0,1,1,"","",""
186,288,9797,3,10,0,0,0,1,1,"","",""
187,289,9798,6,22,0,2,3,1,1,"","",""
188,290,9799,15,46,0,0,0,1,1,"","",""
189,292,9814,2,14,0,0,0,1,1,"","",""
190,293,9815,15,48,0,0,0,1,1,"","",""
191,294,9816,2,15,0,0,0,1,1,"","",""
192,295,9819,7,14,0,2,3,1,1,"","",""
193,296,9817,12,10,0,0,0,1,1,"","",""
194,297,9818,14,34,0,0,0,1,1,"","",""
195,298,9820,2,16,0,0,0,1,1,"","",""
196,299,9821,2,17,0,0,0,1,1,"","",""
197,300,9822,2,18,0,0,0,1,1,"","",""
198,301,9823,2,19,0,0,0,1,1,"","",""
199,302,9828,0,2,0,0,0,1,1,"","",""
200,303,9829,0,3,0,0,0,1,1,"","",""
201,305,9831,16,48,0,0,0,1,1,"","",""
202,306,9824,12,12,0,0,0,1,1,"","",""
203,309,9826,12,14,0,0,0,1,1,"","",""
204,308,9827,15,50,0,0,0,1,1,"","",""
205,321,9854,5,3,0,0,0,1,1,"","",""
206,320,9855,8,22,0,2,3,1,1,"","",""
207,322,9867,13,28,0,0,0,"","","","",""
208,324,9876,18,2,0,0,0,1,1,"","",""
209,326,9880,15,52,0,0,0,1,1,"","",""
210,327,9881,17,28,0,0,0,1,1,"","",""
211,329,9883,17,30,0,0,0,1,1,"","",""
212,333,9887,7,16,0,2,3,1,1,"","",""
213,337,9891,10,4,0,0,0,1,1,"","",""
214,339,9893,4,4,0,0,0,1,1,"","",""
215,340,9894,16,50,0,0,0,1,1,"","",""
216,342,9793,8,24,0,1,4,"","","","",""
217,343,10011,16,52,0,0,0,1,1,"","",""
218,344,9908,13,30,0,0,0,1,1,"","",""
219,345,9910,8,26,0,2,3,1,1,"","",""
220,346,9912,10,6,0,0,0,1,1,"","",""
221,347,9913,13,32,0,0,0,1,1,"","",""
222,348,9914,14,36,0,0,0,1,1,"","",""
223,350,9916,16,54,0,0,0,1,1,"","",""
224,351,9918,2,20,0,0,0,1,1,"","",""
225,353,9920,13,34,0,0,0,1,1,"","",""
226,354,9921,11,2,0,0,0,1,1,"","",""
227,355,9922,11,4,0,0,0,1,1,"","",""
228,356,9926,10,8,0,0,0,1,1,"","",""
229,357,9927,14,38,0,0,0,1,1,"","",""
230,358,9928,12,16,0,0,0,1,1,"","",""
231,359,9929,0,4,0,0,0,1,1,"","",""
232,360,9930,13,36,0,0,0,1,1,"","",""
233,362,10005,15,54,0,0,0,1,1,"","",""
234,363,10006,16,56,0,0,0,1,1,"","",""
235,364,10007,7,18,0,0,0,1,1,"","",""
236,365,10009,15,56,0,0,0,1,1,"","",""
237,366,10010,8,28,0,2,3,1,1,"","",""
238,65,7896,11,6,0,0,0,1,1,"","",""
239,367,10012,5,4,0,0,0,1,1,"","",""
240,368,7483,12,18,0,0,0,"","","","",""
241,370,10024,11,8,0,0,0,1,1,"","",""
242,371,10025,15,58,0,0,0,1,1,"","",""
243,372,10031,11,10,0,0,0,1,1,"","",""
244,373,10034,9,20,0,0,0,1,1,"","",""
245,374,10035,6,24,0,2,3,1,1,"","",""
246,378,10036,14,40,0,0,0,1,1,"","",""
247,379,10038,6,26,0,1,3,1,1,"","",""
248,380,10039,11,12,0,0,0,1,1,"","",""
249,382,10041,0,5,0,0,0,1,1,"","",""
250,383,10042,10,10,0,0,0,1,1,"","",""
251,386,10043,18,3,0,0,0,1,1,"","",""
252,387,10045,17,32,0,0,0,1,1,"","",""
253,388,10044,17,34,0,0,0,1,1,"","",""
254,390,10082,2,21,0,0,0,1,1,"","",""
255,391,10083,4,5,0,0,0,1,1,"","",""
256,392,10139,0,6,0,0,0,1,1,"","",""
257,394,10141,6,28,0,2,3,1,1,"","",""
258,396,10280,14,42,0,0,0,1,1,"","",""
259,397,10281,14,44,0,0,0,1,1,"","",""
260,398,10282,15,60,0,0,0,1,1,"","",""
261,399,10283,5,5,0,0,0,1,1,"","",""
262,400,9879,7,20,0,2,3,1,1,"","",""
263,401,10285,13,38,0,0,0,1,1,"","",""
264,402,10286,13,40,0,0,0,1,1,"","",""
265,403,10287,13,42,0,0,0,1,1,"","",""
266,404,10288,7,22,0,0,0,1,1,"","",""
267,406,10290,6,30,0,0,0,1,1,"","",""
268,407,10291,8,30,0,2,3,1,1,"","",""
269,408,10793,11,14,0,0,0,1,1,"","",""
270,410,10823,2,22,0,0,0,1,1,"","",""
271,412,10796,17,36,0,0,0,1,1,"","",""
272,413,10797,6,32,0,0,0,1,1,"","",""
273,414,10798,17,38,0,0,0,1,1,"","",""
274,418,7447,2,23,0,0,0,"","","","",""
275,420,10800,10,12,0,0,0,1,1,"","",""
276,421,7468,1,15,0,0,0,"","","","",""
277,422,10811,10,14,0,0,0,1,1,"","",""
278,424,10801,10,16,0,0,0,1,1,"","",""
279,425,10813,12,20,0,0,0,1,1,"","",""
280,427,10815,12,22,0,0,0,1,1,"","",""
281,429,10817,2,24,0,0,0,1,1,"","",""
282,430,10818,5,6,0,0,0,1,1,"","",""
283,431,10819,1,16,0,0,0,1,1,"","",""
284,432,10820,17,40,0,0,0,1,1,"","",""
285,433,10821,12,24,0,0,0,1,1,"","",""
286,434,10822,16,58,0,0,0,1,1,"","",""
287,435,10825,11,16,0,0,0,1,1,"","",""
288,436,11356,13,44,0,0,0,1,1,"","",""
289,437,11361,12,26,0,0,0,1,1,"","",""
290,438,11362,2,25,0,0,0,1,1,"","",""
291,439,11363,2,26,0,0,0,"","","","",""
292,440,11364,9,22,0,0,0,1,1,"","",""
293,441,11365,1,17,0,0,0,1,1,"","",""
294,442,11366,2,27,0,0,0,1,1,"","",""
295,443,11367,2,28,0,0,0,1,1,"","",""
296,445,11369,2,29,0,0,0,1,1,"","",""
297,446,11370,15,62,0,0,0,1,1,"","",""
298,447,11371,16,60,0,0,0,1,1,"","",""
299,448,11372,8,32,0,2,3,1,1,"","",""
300,449,11373,0,7,0,0,0,1,1,"","",""
301,450,11384,15,64,0,0,0,1,1,"","",""
302,451,11390,1,18,0,0,0,1,1,"","",""
303,452,11397,16,62,0,0,0,1,1,"","",""
304,453,11398,16,64,0,0,0,1,1,"","",""
305,454,10802,10,18,0,0,0,1,1,"","",""
306,455,11404,13,46,0,0,0,1,1,"","",""
307,464,11411,2,30,0,0,0,1,1,"","",""
308,465,11412,2,31,0,0,0,1,1,"","",""
309,466,11413,12,28,0,0,0,1,1,"","",""
310,467,11414,10,20,0,0,0,1,1,"","",""
311,469,11415,15,66,0,0,0,1,1,"","",""
312,470,11416,4,6,0,0,0,1,1,"","",""
313,471,7932,1,19,0,0,0,1,1,"","",""
314,472,11417,10,22,0,0,0,1,1,"","",""
315,473,11423,7,24,0,2,3,1,1,"","",""
316,474,11418,8,34,0,2,3,1,1,"","",""
317,475,11499,13,48,0,0,0,1,1,"","",""
318,476,11419,8,36,0,2,3,1,1,"","",""
319,477,11420,8,38,0,2,3,1,1,"","",""
320,478,11421,6,34,0,2,3,"","","","",""
321,479,11424,6,36,0,1,3,1,1,"","",""
322,480,11425,13,50,0,0,0,1,1,"","",""
323,481,11426,15,68,0,0,0,1,1,"","",""
324,483,11428,0,8,0,0,0,1,1,"","",""
325,484,11429,3,12,0,0,0,1,1,"","",""
326,485,11430,10,24,0,0,0,1,1,"","",""
327,486,11431,1,20,0,0,0,1,1,"","",""
328,487,11432,1,21,0,0,0,1,1,"","",""
329,488,11433,15,70,0,0,0,1,1,"","",""
330,489,11434,13,52,0,0,0,1,1,"","",""
331,171,9546,18,4,0,0,0,1,1,"","",""
332,177,9608,18,5,0,0,0,1,1,"","",""
333,207,9641,18,6,0,0,0,1,1,"","",""
334,230,9658,18,7,0,0,0,1,1,"","",""
335,409,10794,18,8,0,0,0,1,1,"","",""
336,490,11497,5,7,0,0,0,1,1,"","",""
337,492,11507,7,26,0,0,0,1,1,"","",""
338,936,11508,19,0,0,0,0,1,1,"","",""
339,493,11508,19,0,0,0,0,"","",338,"",""
340,495,11509,19,1,0,0,0,"",1,"","",""
341,496,11510,19,2,0,0,0,1,1,"","",""
342,497,11511,19,3,0,0,0,"","","","",""
343,498,11512,19,4,0,0,0,1,1,"","",""
344,499,11513,19,5,0,0,0,1,1,"","",""
345,502,11515,19,6,0,0,0,"","","","",""
346,501,11516,19,7,0,0,0,"","","","",""
347,503,11517,19,8,0,0,0,"","","","",""
348,504,11518,19,9,0,0,0,1,1,"","",""
349,505,11519,19,10,0,0,0,1,1,"","",""
350,507,11521,19,11,0,0,0,"","","","",""
351,508,11522,19,12,0,0,0,"","","","",""
352,509,11523,19,13,0,0,0,"","","","",""
353,510,11524,19,14,0,0,0,"","","","",""
354,512,11526,19,15,0,0,0,"","","","",""
355,514,11528,19,16,0,0,0,"","","","",""
356,515,11529,19,17,0,0,0,"","","","",""
357,516,11530,19,18,0,0,0,1,1,"","",""
358,518,11531,19,19,0,0,0,"","","","",""
359,520,11533,19,20,0,0,0,1,1,"","",""
360,521,11534,19,21,0,0,0,1,1,"","",""
361,522,11535,19,22,0,0,0,"","","","",""
362,523,11536,19,23,0,0,0,"","","","",""
363,524,11537,19,24,0,0,0,"","","","",""
364,527,11540,19,25,0,0,0,1,1,"","",""
365,528,11541,19,26,0,0,0,1,1,"","",""
366,530,11542,19,27,0,0,0,1,1,"","",""
367,529,11543,19,28,0,0,0,1,1,"","",""
368,531,11544,19,29,0,0,0,"","","","",""
369,532,11545,19,30,0,0,0,1,1,"","",""
370,533,11546,19,31,0,0,0,"","","","",""
371,534,11547,19,32,0,0,0,"","","","",""
372,535,11548,19,33,0,0,0,"","","","",""
373,536,11549,19,34,0,0,0,"","","","",""
374,537,11550,19,35,0,0,0,"","","","",""
375,539,11552,19,36,0,0,0,"","","","",""
376,540,11553,19,37,0,0,0,"","","","",""
377,542,11554,19,38,0,0,0,1,1,"","",""
378,541,11555,19,39,0,0,0,"","","","",""
379,543,11556,19,40,0,0,0,"","","","",""
380,544,11557,19,41,0,0,0,"","","","",""
381,546,11559,19,42,0,0,0,"","","","",""
382,547,11560,19,43,0,0,0,1,1,"","",""
383,548,11561,19,44,0,0,0,"","","","",""
384,550,11563,19,45,0,0,0,"","","","",""
385,551,11564,19,46,0,0,0,1,1,"","",""
386,552,11565,19,47,0,0,0,1,1,"","",""
387,553,11566,19,48,0,0,0,1,1,"","",""
388,554,11567,2,32,0,0,0,1,1,"","",""
389,555,11568,19,49,0,0,0,"","","","",""
390,556,11569,19,50,0,0,0,"","","","",""
391,557,11570,19,51,0,0,0,"","","","",""
392,558,11571,19,52,0,0,0,1,1,"","",""
393,559,11572,19,53,0,0,0,1,1,"","",""
394,560,11573,19,54,0,0,0,"","","","",""
395,561,11574,19,55,0,0,0,"","","","",""
396,562,11575,19,56,0,0,0,1,1,"","",""
397,563,11578,19,57,0,0,0,"","","","",""
398,564,11579,15,72,0,0,0,1,1,"","",""
399,565,11580,4,7,0,0,0,1,1,"","",""
400,566,11581,4,8,0,0,0,1,1,"","",""
401,568,11583,5,8,0,0,0,1,1,"","",""
402,569,11584,10,26,0,0,0,1,1,"","",""
403,570,11585,3,14,0,0,0,1,1,"","",""
404,571,11586,17,42,0,0,0,1,1,"","",""
405,572,11587,7,28,0,2,3,1,1,"","",""
406,573,11588,7,30,0,2,3,1,1,"","",""
407,574,11589,6,38,0,1,3,1,1,"","",""
408,575,11590,6,40,0,2,3,1,1,"","",""
409,576,11591,8,40,0,2,3,1,1,"","",""
410,577,11592,8,42,0,2,3,1,1,"","",""
411,578,11593,8,44,0,2,3,1,1,"","",""
412,579,11594,10,28,0,0,0,1,1,"","",""
413,580,11630,2,33,0,0,0,1,1,"","",""
414,581,11631,2,34,0,0,0,1,1,"","",""
415,582,11632,2,35,0,0,0,1,1,"","",""
416,583,11633,17,44,0,0,0,1,1,"","",""
417,584,11634,17,46,0,0,0,1,1,"","",""
418,585,11635,17,48,0,0,0,1,1,"","",""
419,586,11489,17,50,0,2,3,"","","","",""
420,587,12039,14,46,0,0,0,1,1,"","",""
421,588,12040,14,48,0,0,0,1,1,"","",""
422,589,12041,14,50,0,0,0,1,1,"","",""
423,590,12042,17,52,0,0,0,1,1,"","",""
424,591,12043,8,46,0,0,0,1,1,"","",""
425,592,12044,16,66,0,0,0,1,1,"","",""
426,593,12045,16,68,0,0,0,1,1,"","",""
427,594,12046,2,36,0,0,0,1,1,"","",""
428,597,12051,3,16,0,0,0,1,1,"","",""
429,599,12060,14,52,0,0,0,1,1,"","",""
430,600,12061,17,54,0,0,0,1,1,"","",""
431,601,12062,2,37,0,0,0,1,1,"","",""
432,602,12063,0,9,0,0,0,1,1,"","",""
433,603,12064,1,22,0,0,0,1,1,"","",""
434,604,12065,19,58,0,0,0,"","","","",""
435,605,12066,19,59,0,0,0,"","","","",""
436,606,12067,19,60,0,0,0,"","","","",""
437,607,12068,19,61,0,0,0,"","","","",""
438,608,12069,19,62,0,0,0,"","","","",""
439,609,10803,10,30,0,0,0,1,1,"","",""
440,610,10795,18,9,0,0,0,1,1,"","",""
441,611,12093,12,30,0,0,0,1,1,"","",""
442,612,12094,12,32,0,0,0,1,1,"","",""
443,613,12095,12,34,0,0,0,1,1,"","",""
444,614,12096,1,23,0,0,0,1,1,"","",""
445,615,12103,7,32,0,0,0,1,1,"","",""
446,616,12104,0,10,0,0,0,1,1,"","",""
447,617,12105,17,56,0,0,0,1,1,"","",""
448,618,12106,14,54,0,0,0,1,1,"","",""
449,619,12107,19,63,0,0,0,1,1,"","",""
450,621,12109,9,24,0,0,0,1,1,"","",""
451,622,12110,13,54,0,0,0,1,1,"","",""
452,623,12111,0,11,0,0,0,1,1,"","",""
453,624,12112,19,64,0,0,0,"","","","",""
454,625,12113,19,65,0,0,0,"","","","",""
455,626,12114,19,66,0,0,0,"","","","",""
456,627,12115,19,67,0,0,0,"","","","",""
457,628,12116,10,32,0,0,0,1,1,"","",""
458,634,12117,5,9,0,0,0,1,1,"","",""
459,635,12118,13,56,0,0,0,1,1,"","",""
460,636,12119,8,48,0,2,3,"","","","",""
461,637,12120,19,68,0,0,0,"","","","",""
462,638,12124,6,42,0,1,4,"","","","",""
463,639,12125,3,18,0,0,0,"","","","",""
464,640,12126,1,24,0,0,0,1,1,"","",""
465,641,12127,6,44,0,2,4,1,1,"","",""
466,642,12129,19,69,0,0,0,1,1,"","",""
467,643,12130,19,70,0,0,0,"","","","",""
468,644,12131,19,71,0,0,0,"","","","",""
469,645,12132,19,72,0,0,0,"","","","",""
470,646,12148,9,26,0,0,0,1,1,"","",""
471,648,12133,5,10,0,0,0,1,1,"","",""
472,649,12134,5,11,0,0,0,1,1,"","",""
473,651,12136,8,50,0,2,3,1,1,"","",""
474,652,12137,8,52,0,2,3,1,1,"","",""
475,654,12139,12,36,0,0,0,1,1,"","",""
476,655,12150,1,25,0,0,0,1,1,"","",""
477,656,12153,2,38,0,0,0,1,1,"","",""
478,657,12155,1,26,0,0,0,1,1,"","",""
479,658,12157,1,27,0,0,0,1,1,"","",""
480,659,12158,1,28,0,0,0,1,1,"","",""
481,660,12159,1,29,0,0,0,1,1,"","",""
482,661,12160,1,30,0,0,0,1,1,"","",""
483,662,12161,2,39,0,0,0,1,1,"","",""
484,663,12162,7,34,0,2,3,1,1,"","",""
485,664,12163,6,46,0,2,3,1,1,"","",""
486,665,12164,11,18,0,0,0,1,1,"","",""
487,666,12165,18,10,0,0,0,1,1,"","",""
488,669,11576,15,74,0,0,0,"","","","",""
489,670,12192,0,12,0,0,0,1,1,"","",""
490,672,12193,7,36,0,0,0,1,1,"","",""
491,671,12194,17,58,0,0,0,1,1,"","",""
492,675,12140,12,38,0,0,0,1,1,"","",""
493,667,12167,1,31,0,0,0,1,1,"","",""
494,677,12179,3,20,0,0,0,1,1,"","",""
495,679,12181,10,34,0,0,0,1,1,"","",""
496,686,12195,8,54,0,0,0,1,1,"","",""
497,688,12197,4,9,0,0,0,1,1,"","",""
498,689,12198,8,56,0,2,3,1,1,"","",""
499,690,12199,8,58,0,2,3,1,1,"","",""
500,692,12201,6,48,0,2,3,1,1,"","",""
501,694,12203,6,50,0,1,4,1,1,"","",""
502,695,12204,5,12,0,0,0,1,1,"","",""
503,696,12205,8,60,0,1,4,"","","","",""
504,697,12206,0,13,0,0,0,1,1,"","",""
505,699,12208,15,76,0,0,0,1,1,"","",""
506,700,12209,8,62,0,2,3,1,1,"","",""
507,701,12210,6,52,0,2,3,1,1,"","",""
508,702,12211,15,78,0,0,0,"","","","",""
509,703,12212,14,56,0,0,0,1,1,"","",""
510,704,12213,15,80,0,0,0,1,1,"","",""
511,705,12214,0,14,0,0,0,1,1,"","",""
512,707,12218,3,22,0,0,0,1,1,"","",""
513,708,12219,19,73,0,0,0,"","","","",""
514,710,12221,17,60,0,0,0,"","","","",""
515,711,12222,19,74,0,0,0,"","","","",""
516,712,12223,9,28,0,0,0,1,1,"","",""
517,713,12224,19,75,0,0,0,"","","","",""
518,714,12225,19,76,0,0,0,"","","","",""
519,716,12227,16,70,0,0,0,1,1,"","",""
520,717,12228,19,77,0,0,0,1,1,"","",""
521,718,12229,19,78,0,0,0,1,1,"","",""
522,719,12230,19,79,0,0,0,1,1,"","",""
523,720,12231,19,80,0,0,0,1,1,"","",""
524,721,12232,17,62,0,0,0,1,1,"","",""
525,723,12234,18,11,0,0,0,"","","","",""
526,724,12235,6,54,0,2,3,1,1,"","",""
527,728,12365,14,58,0,0,0,1,1,"","",""
528,731,12368,15,82,0,0,0,1,1,"","",""
529,732,12369,19,81,0,0,0,1,1,"","",""
530,732,12370,19,82,0,0,0,1,1,"","",""
531,732,12371,19,83,0,0,0,1,1,"","",""
532,733,12372,12,40,0,0,0,1,1,"","",""
533,734,12373,16,72,0,0,0,1,1,"","",""
534,735,12374,1,32,0,0,0,1,1,"","",""
