"rownum","RewardOffer","i32","Characters","Reward","RewardLevel","rid","i32","string","[rid]","RewardStack","bool","bool","[rid]","i32","i32","[rid]","i32","rid","i32","[rid]"
49,3,14,[0],6674,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
50,3,15,[4],6668,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
51,3,16,[4],6728,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
52,3,17,[4],6697,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
53,3,18,[4],6864,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
54,3,19,[4],6960,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
55,3,20,[4],6984,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
56,3,21,[4],6674,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
57,3,22,[3],6668,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
58,3,23,[3],6725,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
59,3,24,[3],6697,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
60,3,25,[3],7014,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
61,3,26,[5],6725,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
62,3,27,[5],6882,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
63,3,28,[5],6887,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
64,3,29,[5],6605,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
65,3,30,[2],6881,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
66,3,31,[2],6725,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
67,3,32,[2],6728,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
68,3,33,[2],6864,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
69,4,0,[1],6991,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
70,4,1,[6],6594,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
71,4,2,[6],6991,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
72,4,3,[0],6594,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
73,4,4,[4],6594,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
74,4,5,[4],6980,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
75,4,6,[3],6980,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
76,4,7,[5],6980,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
77,4,8,[5],6991,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
78,4,9,[2],6594,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
79,4,10,[2],6980,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
80,4,11,[2],6991,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
81,8,0,[1],6622,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
82,8,1,[1],6683,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
83,8,2,[1],6891,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
84,8,3,[1],6918,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
85,8,4,[1],6686,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
86,8,5,[1],7057,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
87,8,6,[1],6914,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
88,8,7,[1],7320,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
89,8,8,[6],6613,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
90,8,9,[6],6622,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
91,8,10,[6],6752,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
92,8,11,[6],6686,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
93,8,12,[6],7101,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
94,8,13,[0],6614,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
95,8,14,[0],6752,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
96,8,15,[0],6613,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
97,8,16,[0],7101,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
98,8,17,[0],7322,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
99,8,18,[4],6614,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
100,8,19,[4],6613,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
101,8,20,[4],6752,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
102,8,21,[4],6616,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
103,8,22,[4],6916,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
104,8,23,[4],7101,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
105,8,24,[3],6614,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
106,8,25,[3],6616,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
107,8,26,[3],6619,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
108,8,27,[3],6752,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
109,8,28,[3],6891,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
110,8,29,[3],7015,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
111,8,30,[3],7315,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
112,8,31,[5],6614,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
113,8,32,[5],6619,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
114,8,33,[5],6622,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
115,8,34,[5],6616,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
116,8,35,[5],6891,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
117,8,36,[5],6761,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
118,8,37,[2],6614,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
119,8,38,[2],6619,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
120,8,39,[2],6622,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
121,8,40,[2],6613,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
122,8,41,[2],6752,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
123,8,42,[2],6616,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
124,8,43,[2],6918,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
125,8,44,[2],7101,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
126,8,45,[0],6058,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
127,8,46,[0],6119,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
128,8,47,[0],6139,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
129,8,48,[4],6058,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
130,8,49,[4],6119,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
131,8,50,[4],6079,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
132,8,51,[3],6079,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
133,8,52,[3],6159,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
134,8,53,[3],6119,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
135,8,54,[5],6079,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
136,8,55,[5],6159,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
137,8,56,[5],6099,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
138,8,57,[1],6099,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
139,8,58,[1],6139,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
140,8,59,[1],6159,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
141,8,60,[6],6058,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
142,8,61,[6],6139,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
143,8,62,[6],6099,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
144,8,63,[2],6058,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
145,8,64,[2],6079,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
146,8,65,[2],6099,8,1,0,"",[],1,"",1,[],1464,0,[],2,"",0,[]
147,7,0,[1],6712,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
148,7,1,[1],6671,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
149,7,2,[1],6670,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
150,7,3,[1],6862,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
151,7,4,[1],6888,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
152,7,5,[1],6927,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
153,7,6,[6],6862,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
154,7,7,[6],6712,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
155,7,8,[6],6702,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
156,7,9,[6],6587,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
157,7,10,[0],6587,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
158,7,11,[0],6702,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
159,7,12,[0],6595,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
160,7,13,[0],7070,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
161,7,14,[4],6848,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
162,7,15,[4],6587,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
163,7,16,[4],6601,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
164,7,17,[4],6992,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
165,7,18,[4],6702,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
166,7,19,[4],6595,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
167,7,20,[4],7070,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
168,7,21,[3],6601,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
169,7,22,[3],6848,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
170,7,23,[3],6764,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
171,7,24,[3],6992,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
172,7,25,[3],6847,1,"",0,"",[],1,"","",[],1464,0,[],2,"",0,[]
173,7,26,[5],6712,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
174,7,27,[5],6992,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
175,7,28,[5],6862,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
176,7,29,[5],6601,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
177,7,30,[5],6764,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
178,7,31,[5],7001,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
179,7,32,[5],6607,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
180,7,33,[5],6939,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
181,7,34,[2],6862,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
182,7,35,[2],6848,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
183,7,36,[2],6587,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
184,7,37,[2],7001,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
185,7,38,[2],6702,1,"",0,"",[],1,"","",[],1464,0,[],2,"",0,[]
186,7,39,[2],6992,1,"",0,"",[],1,"","",[],1464,0,[],2,"",0,[]
187,7,40,[2],6712,1,"",0,"",[],1,"","",[],1464,0,[],2,"",0,[]
188,10,0,[1],6586,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
189,10,1,[1],7078,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
190,10,2,[1],6699,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
191,10,3,[1],6792,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
192,10,4,[1],6890,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
193,10,5,[1],6905,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
194,10,6,[1],6606,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
195,10,7,[1],6609,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
196,10,8,[1],7111,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
197,10,9,[6],6611,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
198,10,10,[6],6586,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
199,10,11,[6],7078,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
200,10,12,[6],6781,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
201,10,13,[6],6754,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
202,10,14,[6],6905,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
203,10,15,[6],6959,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
204,10,16,[6],6924,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
205,10,17,[6],7073,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
206,10,18,[6],7108,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
207,10,19,[6],7111,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
208,10,20,[0],6647,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
209,10,21,[0],6611,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
210,10,22,[0],6590,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
211,10,23,[0],6896,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
212,10,24,[0],6987,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
213,10,25,[0],7074,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
214,10,26,[0],7296,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
215,10,27,[4],6597,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
216,10,28,[4],6590,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
217,10,29,[4],6681,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
218,10,30,[4],6962,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
219,10,31,[4],7074,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
220,10,32,[3],6952,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
221,10,33,[3],6681,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
222,10,34,[3],6698,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
223,10,35,[3],6758,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
224,10,36,[3],6693,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
225,10,37,[3],6876,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
226,10,38,[3],6598,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
227,10,39,[3],7122,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
228,10,40,[5],6758,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
229,10,41,[5],7103,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
230,10,42,[5],6723,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
231,10,43,[5],6763,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
232,10,44,[5],6727,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
233,10,45,[5],6878,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
234,10,46,[5],6890,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
235,10,47,[5],6606,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
236,10,48,[5],7012,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
237,10,49,[2],6611,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
238,10,50,[2],6681,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
239,10,51,[2],6586,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
240,10,52,[2],6878,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
241,10,53,[2],6905,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
242,10,54,[2],6924,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
243,10,55,[2],7095,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
244,10,56,[2],7105,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
245,13,0,[1],6837,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
246,13,1,[1],6839,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
247,13,2,[1],6838,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
248,13,3,[1],6791,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
249,13,4,[1],6732,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
250,13,5,[1],6603,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
251,13,6,[1],7060,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
252,13,7,[1],7294,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
253,13,8,[6],6841,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
254,13,9,[6],6839,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
255,13,10,[6],6837,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
256,13,11,[6],6838,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
257,13,12,[6],6965,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
258,13,13,[6],6971,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
259,13,14,[6],7060,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
260,13,15,[6],6677,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
261,13,16,[0],6663,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
262,13,17,[0],6837,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
263,13,18,[0],6839,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
264,13,19,[0],6838,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
265,13,20,[0],7071,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
266,13,21,[0],6860,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
267,13,22,[0],7096,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
268,13,23,[0],6695,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
269,13,24,[0],6676,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
270,13,25,[4],6842,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
271,13,26,[4],6663,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
272,13,27,[4],6837,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
273,13,28,[4],6838,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
274,13,29,[4],6602,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
275,13,30,[4],6839,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
276,13,31,[4],6993,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
277,13,32,[4],6624,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
278,13,33,[4],7071,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
279,13,34,[4],6860,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
280,13,35,[4],7096,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
281,13,36,[4],7102,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
282,13,37,[4],6676,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
283,13,38,[4],6675,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
284,13,39,[4],6673,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
285,13,40,[3],6842,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
286,13,41,[3],6840,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
287,13,42,[3],6838,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
288,13,43,[3],6839,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
289,13,44,[3],6837,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
290,13,45,[3],6602,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
291,13,46,[3],6732,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
292,13,47,[3],6624,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
293,13,48,[3],7017,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
294,13,49,[5],6667,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
295,13,50,[5],6840,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
296,13,51,[5],6839,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
297,13,52,[5],6837,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
298,13,53,[5],6838,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
299,13,54,[5],7062,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
300,13,55,[5],6732,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
301,13,56,[5],6603,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
302,13,57,[5],7009,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
303,13,58,[5],6624,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
304,13,59,[5],7060,1,"",0,"",[],1,"","",[],1464,0,[],0,"",0,[]
305,13,60,[2],6837,1,"",0,"",[],1,"","",[],1464,0,[],1,"",0,[]
