"rownum","Id","BaseItemTypesKeys1","BaseItemTypesKeys2","BaseItemTypesKeys3","BaseItemTypesKeys4","BaseItemTypesKeys5","BaseItemTypesKeys6","BaseItemTypesKeys7","BaseItemTypesKeys8","BaseItemTypesKeys9","BaseItemTypesKeys10","BaseItemTypesKeys11","BaseItemTypesKeys12","WorldAreasKey","BaseItemTypesKeys13","BaseItemTypesKeys14"
10,"Descent11","[824,825,7,7,731,732,733,2,15,12,12]","[826,827,1359,7,7,731,732,733,2,2]","[824,825,7,7,731,732,733,2,15,12,12]","[826,827,1359,7,7,731,732,733,2,2]","[824,825,7,7,731,732,733,2,15,12,12]","[826,827,1359,7,7,731,732,733,2,2]","[824,825,7,7,731,732,733,2,15,12,12]","[826,827,1359,7,7,731,732,733,2,2]","[824,825,7,7,731,732,733,2,15,12,12]","[826,827,1359,7,7,731,732,733,2,2]","[824,825,7,7,731,732,733,2,15,12,12]","[826,827,1359,7,7,731,732,733,2,2]",1343,"[824,825,7,7,731,732,733,2,15,12,12]","[826,827,1359,7,7,731,732,733,2,2]"
11,"Descent12","[775,1,1,1,1650,1640,1326,1341,1683,1682,15,7,2,16,16]","[1,1,1,775,1682,1326,1341,1640,1683,1650,13,13,7,2]","[775,1,1,1,1650,1640,1326,1341,1683,1639,15,7,2,16,16]","[1,1,1,775,1683,1639,1326,1341,1650,1640,13,13,7,2]","[775,1,1,1,1644,1326,1341,1818,1683,1680,15,7,2,16,16]","[1,1,1,775,1683,1326,1341,1680,1818,1644,13,13,7,2]","[775,1,1,1,1683,1643,1326,1341,1684,1638,15,7,2,16,16]","[1,1,1,775,1684,1643,1638,1683,13,13,7,2]","[775,1,1,1,1326,1341,1684,1682,1638,15,7,2,16,16]","[1,1,1,775,1684,1326,1341,1682,1638,13,13,7,2]","[775,1,1,1,1326,1341,1682,1638,1683,1639,15,7,2,16,16]","[1,1,1,775,1326,1341,1682,1638,1683,1639,13,13,7,2]",1344,"[775,1,1,1,1326,1341,1682,1683,1638,15,7,2,16,16]","[1,1,1,775,1326,1341,1682,1683,1638,13,13,7,2]"
12,"Descent13","[7,7,2,2,24,24]","[12,12,12,12,12,11,11,11,11,11,16,16,16,16,16,24]","[7,7,2,2,24,24]","[12,12,12,12,12,11,11,11,11,11,16,16,16,16,16,24]","[7,7,2,2,24,24]","[12,12,12,12,12,11,11,11,11,11,16,16,16,16,16,24]","[7,7,2,2,24,24]","[12,12,12,12,12,11,11,11,11,11,16,16,16,16,16,24]","[7,7,2,2,24,24]","[12,12,12,12,12,11,11,11,11,11,16,16,16,16,16,24]","[7,7,2,2,24,24]","[12,12,12,12,12,11,11,11,11,11,16,16,16,16,16,24]",1345,"[7,7,2,2,24,24]","[12,12,12,12,12,11,11,11,11,11,16,16,16,16,16,24]"
13,"Descent14","[7,7,2,2,14,14,1725,1862]","[22,22,21,21,21,20,20,14,14,1725,1862]","[7,7,2,2,14,14,1725,1862]","[22,22,21,21,21,20,20,14,14,1725,1862]","[7,7,2,2,14,14,1810,1725,1850]","[22,22,21,21,21,20,20,14,14,1810,1725,1850]","[7,7,2,2,14,14,1760,1771,1874,1847,1851]","[22,22,21,21,21,20,20,14,14,1760,1771,1874,1847,1851]","[7,7,2,2,14,14,1758,1760,1771,1874,1851]","[22,22,21,21,21,20,20,14,14,1758,1760,1771,1874,1851]","[7,7,2,2,14,14,1758,1874,1862]","[22,22,21,21,21,20,20,14,14,1758,1874,1862]",1346,"[7,7,2,2,14,14,1758,1725,1874,1862]","[22,22,21,21,21,20,20,14,14,1725,1758,1874,1862]"
14,"Descent15",[],[],[],[],[],[],[],[],[],[],[],[],1347,[],[]
15,"Descent2_2_1","[727,729,11,11,16,12,825,770,1704,1322,1322,1337]",[],"[727,729,11,11,16,12,825,770,1322,1322,1337,1649,1704,1673]",[],"[727,729,11,11,16,12,825,770,1322,1337,1322,1673,1584,1852]",[],"[727,729,11,11,16,12,825,770,1322,1337,1322,1701,1673,1863,1858]",[],"[727,729,11,11,16,12,825,770,1322,1337,1322,1863,1858]",[],"[727,729,11,11,16,12,825,770,1322,1337,1322,1710,1858]",[],1349,"[727,729,11,11,16,12,825,770,1322,1337,1322,1704,1858]",[]
16,"Descent2_2_2","[728,11,11,16,12,1,1,1,824,7,769,1704,1322,1337]",[],"[728,11,11,16,12,1,1,1,824,7,769,1322,1337,1649,1704,1673]",[],"[728,11,11,16,12,1,1,1,824,7,769,1322,1337,1673,1584,1852]",[],"[728,11,11,16,12,1,1,1,824,7,769,1322,1337,1701,1673,1863,1858]",[],"[728,11,11,16,12,1,1,1,824,7,769,1322,1337,1863,1858]",[],"[728,11,11,16,12,1,1,1,824,7,769,1322,1337,1710,1858]",[],1350,"[728,11,11,16,12,1,1,1,824,7,769,1322,1337,1704,1858]",[]
17,"Descent2_3","[9,9,9,13,13,15,16,12,12,11,11,1,1,1323,1338]",[],"[9,9,9,13,13,15,16,12,12,11,11,1,1]",[],"[9,9,9,13,13,15,16,12,12,11,11,1,1]",[],"[9,9,9,13,13,15,16,12,12,11,11,1,1]",[],"[9,9,9,13,13,15,16,12,12,11,11,1,1]",[],"[9,9,9,13,13,15,16,12,12,11,11,1,1]",[],1351,"[9,9,9,13,13,15,16,12,12,11,11,1,1]",[]
18,"Descent2_4","[1728,1589,1323]",[],"[1323,1589,1728,1592]",[],"[1323,1592,1595,1728]",[],"[1323,1598,1595,1592,1867,1737]",[],"[1323,1598,1592,1867]",[],"[1323,1589,1598,1728]",[],1354,"[1323,1595,1598,1589,1728,1592]",[]
19,"Descent2_5_1","[771,773,7,12,12,15,1,1,826]",[],"[772,773,7,12,12,15,1,1,826]",[],"[772,773,7,12,12,15,1,1,826]",[],"[771,773,7,12,12,15,1,1,826]",[],"[772,773,7,12,12,15,1,1,826]",[],"[772,771,7,12,12,15,1,1,826]",[],1355,"[772,773,7,12,12,15,1,1,826]",[]
20,"Descent2_5_2","[771,772,7,7,2,824]",[],"[771,773,7,7,2,824]",[],"[771,772,7,7,2,824]",[],"[771,772,7,7,2,824]",[],"[771,772,7,7,2,824]",[],"[773,772,7,7,2,824]",[],1356,"[771,772,7,7,2,824]",[]
21,"Descent2_6_1","[7,7,2,1566,1324,1339,1872]",[],"[7,7,2,1734,1872,1566]",[],"[7,7,2,1734,1657,1674]",[],"[7,7,2,1734,1562,1739,1866,1854]",[],"[7,7,2,1562,1668,1675,1866,1854]",[],"[7,7,2,1562,1668,1757,1730,1872]",[],1357,"[7,7,2,1562,1872,1668]",[]
22,"Descent2_6_2","[22,21,20,24,22,21,20,24,1566,1324,1339,1872]",[],"[22,21,20,24,22,21,20,24,1734,1872,1566]",[],"[22,21,20,24,22,21,20,24,1734,1657,1674]",[],"[22,21,20,24,22,21,20,24,1734,1562,1739,1866,1854]",[],"[22,21,20,24,22,21,20,24,1562,1668,1675,1866,1854]",[],"[22,21,20,24,22,21,20,24,1562,1668,1757,1730,1872]",[],1359,"[22,21,20,24,22,21,20,24,1562,1872,1668]",[]
23,"Descent2_8_1","[7,2,2,776,777,22,21,20,22,21,20,1814,1815,1813,1571]",[],"[7,2,2,776,778,22,21,20,22,21,20,1813,1814,1815,1571,1578]",[],"[7,2,2,776,777,22,21,20,22,21,20,1814,1815,1813,1578,1708]",[],"[7,2,2,776,777,22,21,20,22,21,20,1815,1814,1813,1578,1708]",[],"[7,2,2,777,778,22,21,20,22,21,20,1815,1814,1767,1708]",[],"[7,2,2,776,777,22,21,20,22,21,20,1815,1814,1708,1813,1571]",[],1363,"[7,2,2,776,777,22,21,20,22,21,20,778,1815,1814,1813,1578,1571,1708]",[]
24,"Descent2_8_2","[7,776,778,11,11,12,12,1,1,22,21,20,22,21,20,15,1814,1815,1813,1571,1324,1339]",[],"[7,777,778,11,11,12,12,1,1,22,21,20,22,21,20,15,1813,1814,1815,1571,1578]",[],"[7,777,778,11,11,12,12,1,1,22,21,20,22,21,20,15,1814,1815,1813,1578,1708]",[],"[7,776,778,11,11,12,12,1,1,22,21,20,22,21,20,15,1815,1814,1813,1578,1708]",[],"[7,776,778,11,11,12,12,1,1,22,21,20,22,21,20,15,1815,1814,1767,1708]",[],"[7,777,778,11,11,12,12,1,1,22,21,20,22,21,20,15,1815,1814,1708,1813,1571]",[],1364,"[7,777,778,11,11,12,12,1,1,22,21,20,22,21,20,15,776,1815,1814,1813,1578,1571,1708]",[]
25,"Descent2_9_1","[7,2,14,14,14,2,7,7,7,2,733,1632,1590,1665,1325,1325,1340,1340,733]",[],"[7,2,14,14,14,2,7,7,7,2,733,1763,1590,1665,1632,733]",[],"[7,2,14,14,14,2,7,7,7,2,733,1763,1590,1665,733]",[],"[7,2,14,14,14,2,7,7,7,2,733,1635,1590,1632,1846,733]",[],"[7,2,14,14,14,2,7,7,7,2,733,1635,1658,733]",[],"[7,2,14,14,14,2,7,7,7,2,733,1635,1658,1665,1632,733]",[],1365,"[7,2,14,14,14,2,7,7,7,2,733,1632,1590,1665,1635,1658,1763,733]",[]
26,"Descent2_9_2","[7,2,14,14,14,1,1,22,21,20,731,1632,1590,1665,1325,1325,1340,1340,731]",[],"[7,2,14,14,14,1,1,22,21,20,731,1763,1590,1665,1632,731]",[],"[7,2,14,14,14,1,1,22,21,20,731,1763,1590,1665,731]",[],"[7,2,14,14,14,1,1,22,21,20,731,1635,1590,1632,1846,731]",[],"[7,2,14,14,14,1,1,22,21,20,731,1635,1658,731]",[],"[7,2,14,14,14,1,1,22,21,20,731,1635,1658,1665,1632,731]",[],1366,"[7,2,14,14,14,1,1,22,21,20,731,1632,1590,1665,1635,1658,1763,731]",[]
27,"Descent2_9_3","[7,2,14,14,14,2,7,13,15,14,732,1632,1590,1665,1325,1325,1340,1340,732]",[],"[7,2,14,14,14,2,7,13,15,14,732,1763,1590,1665,1632,732]",[],"[7,2,14,14,14,2,7,13,15,14,732,1763,1590,1665,732]",[],"[7,2,14,14,14,2,7,13,15,14,732,1635,1590,1632,1846,732]",[],"[7,2,14,14,14,2,7,13,15,14,732,1635,1658,732]",[],"[7,2,14,14,14,2,7,13,15,14,732,1635,1658,1665,1632,732]",[],1367,"[7,2,14,14,14,2,7,13,15,14,732,1632,1590,1665,1635,1658,1763,732]",[]
28,"Descent2_11","[6,22,21,20,2,7,14,738]",[],"[6,22,21,20,2,7,14,738]",[],"[6,22,21,20,2,7,14,738]",[],"[6,22,21,20,2,7,14,738]",[],"[6,22,21,20,2,7,14,738]",[],"[6,22,21,20,2,7,14,738]",[],1371,"[6,22,21,20,2,7,14,738]",[]
29,"Descent2_12","[1,1,1,7,2,9,9,9,13,13,14,1682,1639,1650,1640,1681,1326,1341]",[],"[1,1,1,7,2,9,9,9,13,13,14,1639,1818,1683,1680,1640]",[],"[1,1,1,7,2,9,9,9,13,13,14,1818,1644,1683,1680]",[],"[1,1,1,7,2,9,9,9,13,13,14,1721,1723,1722,1684,1683,1643]",[],"[1,1,1,7,2,9,9,9,13,13,14,1721,1723,1722,1677,1684]",[],"[1,1,1,7,2,9,9,9,13,13,14,1721,1723,1722,1639,1682]",[],1372,"[1,1,1,7,2,9,9,9,13,13,14,1721,1723,1722,1682,1684,1683]",[]
30,"Descent2_3_S1","[1359,1359,1233]",[],"[1359,1359,1233]",[],"[1359,1359,1233]",[],"[1359,1359,1233]",[],"[1359,1359,1233]",[],"[1359,1359,1233]",[],1352,"[1359,1359,1233]",[]
31,"Descent2_6_1_S1","[1563,537,1838,1646,1824,593]",[],"[1563,537,1838,1646,1824,593]",[],"[1563,537,1838,1646,1824,593]",[],"[1563,537,1838,1646,1824,593]",[],"[1563,537,1838,1646,1824,593]",[],"[1563,537,1838,1646,1824,593]",[],1358,"[1563,537,1838,1646,1824,593]",[]
32,"Descent2_6_2_S1","[1688,1834]",[],"[1688,1834]",[],"[1688,1834]",[],"[1688,1834]",[],"[1688,1834]",[],"[1688,1834]",[],1360,"[1688,1834]",[]
