"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
59,1072,14491,16,34,0,0,0,1,1,"","",""
60,1524,14492,16,36,0,0,0,1,1,"","",""
61,1460,14498,16,38,0,0,0,1,1,"","",""
62,1566,14499,16,40,0,0,0,1,1,"","",""
63,1514,14500,16,42,0,0,0,1,1,"","",""
64,1499,14501,16,44,0,0,0,1,1,"","",""
65,1525,14502,16,46,0,0,0,1,1,"","",""
66,1488,14506,16,48,0,0,0,1,1,"","",""
67,1501,14507,16,50,0,0,0,1,1,"","",""
68,583,14508,16,52,0,0,0,1,1,"","",""
69,331,14509,16,54,0,0,0,1,1,"","",""
70,1546,14510,16,56,0,0,0,1,1,"","",""
71,1536,14514,16,58,0,0,0,1,1,"","",""
72,1478,14515,16,60,0,0,0,1,1,"","",""
73,258,14516,16,62,0,0,0,1,1,"","",""
74,1522,14517,16,64,0,0,0,1,1,"","",""
75,354,14518,16,66,0,0,0,1,1,"","",""
76,334,14519,16,68,0,0,0,1,1,"","",""
77,1515,14523,13,0,0,0,0,1,1,"","",""
78,92,14524,13,2,0,0,0,1,1,"","",""
79,351,14526,13,4,0,0,0,1,1,"","",""
80,1518,14530,13,6,0,0,0,1,1,"","",""
81,1547,14531,13,8,0,0,0,1,1,"","",""
82,1548,14533,13,10,0,0,0,1,1,"","",""
83,338,14534,13,12,0,0,0,1,1,"","",""
84,86,14535,13,14,0,0,0,1,1,"","",""
85,1483,14538,13,16,0,0,0,1,1,"","",""
86,1465,14539,13,18,0,0,0,1,1,"","",""
87,90,14540,13,20,0,0,0,1,1,"","",""
88,466,14541,13,22,0,0,0,1,1,"","",""
89,1106,14542,13,24,0,0,0,1,1,"","",""
90,1543,14546,13,26,0,0,0,1,1,"","",""
91,88,14547,13,28,0,0,0,1,1,"","",""
92,1549,14548,13,30,0,0,0,1,1,"","",""
93,1591,14550,13,32,0,0,0,1,1,"","",""
94,1353,14552,13,34,0,0,0,1,1,"","",""
95,335,14553,13,36,0,0,0,1,1,"","",""
96,1539,14554,13,38,0,0,0,1,1,"","",""
97,1520,14558,13,40,0,0,0,1,1,"","",""
98,1481,14559,13,42,0,0,0,1,1,"","",""
99,1506,14564,14,0,0,0,0,1,1,"","",""
100,1510,14565,14,2,0,0,0,1,1,"","",""
101,830,14566,14,4,0,0,0,1,1,"","",""
102,1521,14567,14,6,0,0,0,1,1,"","",""
103,1637,14568,14,8,0,0,0,1,1,"","",""
104,1509,14573,14,10,0,0,0,1,1,"","",""
105,1513,14574,14,12,0,0,0,1,1,"","",""
106,1484,14575,14,14,0,0,0,1,1,"","",""
107,1533,14576,14,16,0,0,0,1,1,"","",""
108,1564,14580,14,18,0,0,0,1,1,"","",""
109,81,14581,14,20,0,0,0,1,1,"","",""
110,125,14582,14,22,0,0,0,1,1,"","",""
111,76,14583,14,24,0,0,0,1,1,"","",""
112,84,14584,14,26,0,0,0,1,1,"","",""
113,1474,14588,14,28,0,0,0,1,1,"","",""
114,180,14589,14,30,0,0,0,1,1,"","",""
115,1599,14590,14,32,0,0,0,1,1,"","",""
116,80,14595,14,34,0,0,0,1,1,"","",""
117,315,14601,14,36,0,0,0,1,1,"","",""
118,1613,14602,14,38,0,0,0,1,1,"","",""
119,1500,14606,17,0,0,0,0,1,1,"","",""
120,1565,14607,17,2,0,0,0,1,1,"","",""
121,1473,14608,17,4,0,0,0,1,1,"","",""
122,1569,14610,17,6,0,0,0,1,1,"","",""
123,738,14611,17,8,0,0,0,1,1,"","",""
124,836,14613,17,10,0,0,0,1,1,"","",""
125,1567,14619,17,12,0,0,0,1,1,"","",""
126,1571,14620,17,14,0,0,0,1,1,"","",""
127,1579,14622,17,16,0,0,0,1,1,"","",""
128,1479,14630,17,18,0,0,0,1,1,"","",""
129,1459,14631,17,20,0,0,0,1,1,"","",""
130,109,14632,17,22,0,0,0,1,1,"","",""
131,1570,14633,17,24,0,0,0,1,1,"","",""
132,175,14635,17,26,0,0,0,1,1,"","",""
133,1467,14654,28,0,0,0,0,1,1,"","",""
134,1588,14655,28,2,0,0,0,1,1,"","",""
135,1611,14657,28,4,0,0,0,1,1,"","",""
136,1469,14658,28,6,0,0,0,1,1,"","",""
137,1612,14659,28,8,0,0,0,1,1,"","",""
138,361,14667,11,0,0,0,0,1,1,"","",""
139,57,14668,11,2,0,0,0,1,1,"","",""
140,1663,14678,1,0,0,0,0,1,1,"","",""
141,1653,14679,1,1,0,0,0,1,1,"","",""
142,1654,14680,1,2,0,0,0,1,1,"","",""
143,422,14681,1,3,0,0,0,1,1,"","",""
144,1662,14682,1,4,0,0,0,1,1,"","",""
145,116,14683,1,5,0,0,0,1,1,"","",""
146,1655,14684,1,6,0,0,0,1,1,"","",""
147,1608,14685,1,7,0,0,0,1,1,"","",""
148,1656,14687,1,8,0,0,0,1,1,"","",""
149,1657,14689,1,9,0,0,0,1,1,"","",""
150,243,14690,1,10,0,0,0,1,1,"","",""
151,94,14692,1,11,0,0,0,1,1,"","",""
152,1658,14693,1,12,0,0,0,1,1,"","",""
153,1659,14694,1,13,0,0,0,1,1,"","",""
154,1660,14695,1,14,0,0,0,1,1,"","",""
155,62,14696,1,15,0,0,0,1,1,"","",""
156,1661,14697,1,16,0,0,0,1,1,"","",""
157,36,14698,2,0,0,0,0,1,1,"","",""
158,1639,14702,2,1,0,0,0,1,1,"","",""
159,54,14703,2,2,0,0,0,1,1,"","",""
160,1640,14704,2,3,0,0,0,1,1,"","",""
161,1622,14705,2,4,0,0,0,1,1,"","",""
162,1641,14706,2,5,0,0,0,1,1,"","",""
163,1642,14708,2,6,0,0,0,1,1,"","",""
164,56,14709,2,7,0,0,0,1,1,"","",""
165,1643,14710,2,8,0,0,0,1,1,"","",""
166,1644,14711,2,9,0,0,0,1,1,"","",""
167,1645,14712,2,10,0,0,0,1,1,"","",""
168,545,14713,2,11,0,0,0,1,1,"","",""
169,284,14714,2,12,0,0,0,1,1,"","",""
170,1307,14715,2,13,0,0,0,1,1,"","",""
171,1436,14716,2,14,0,0,0,1,1,"","",""
172,235,14718,2,15,0,0,0,1,1,"","",""
173,198,14719,2,16,0,0,0,1,1,"","",""
174,456,14721,2,17,0,0,0,1,1,"","",""
175,787,14722,2,18,0,0,0,1,1,"","",""
176,1607,14728,2,19,0,0,0,1,1,"","",""
177,39,14729,2,20,0,0,0,1,1,"","",""
178,455,14730,2,21,0,0,0,1,1,"","",""
179,1411,14732,2,22,0,0,0,1,1,"","",""
180,98,14733,12,0,0,0,0,1,1,"","",""
181,1589,14734,12,2,0,0,0,1,1,"","",""
182,1596,14735,12,4,0,0,0,1,1,"","",""
183,1597,14737,12,6,0,0,0,1,1,"","",""
184,1559,14738,12,8,0,0,0,1,1,"","",""
185,849,14740,12,10,0,0,0,1,1,"","",""
186,1466,14741,12,12,0,0,0,1,1,"","",""
187,903,14744,12,14,0,0,0,1,1,"","",""
188,1090,14745,12,16,0,0,0,1,1,"","",""
189,298,14750,12,18,0,0,0,1,1,"","",""
190,1614,14753,12,20,0,0,0,1,1,"","",""
191,1573,14828,8,0,0,0,0,1,1,"","",""
192,1574,14829,8,2,0,0,0,1,1,"","",""
193,681,14830,8,4,0,0,0,1,1,"","",""
194,1631,14831,8,6,0,0,0,1,1,"","",""
195,1598,14833,8,8,0,0,0,1,1,"","",""
196,1580,14846,8,10,0,0,0,1,1,"","",""
197,50,14847,8,12,0,0,0,1,1,"","",""
198,1605,14848,8,14,0,0,0,1,1,"","",""
199,782,14849,8,16,0,0,0,1,1,"","",""
200,172,14852,8,18,0,0,0,1,1,"","",""
201,264,14853,8,20,0,0,0,1,1,"","",""
202,413,14918,32,0,0,0,0,1,1,"","",""
203,181,14919,32,2,0,0,0,1,1,"","",""
204,1575,14920,32,4,0,0,0,1,1,"","",""
205,1623,14922,32,6,0,0,0,1,1,"","",""
206,1650,14923,32,8,0,0,0,1,1,"","",""
207,1626,14955,5,0,0,0,0,1,1,"","",""
208,313,14956,5,1,0,0,0,1,1,"","",""
209,1628,14958,5,2,0,0,0,1,1,"","",""
210,1593,14967,10,0,0,0,0,1,1,"","",""
211,148,14968,10,2,0,0,0,1,1,"","",""
212,1635,14969,10,4,0,0,0,1,1,"","",""
213,49,14971,10,6,0,0,0,1,1,"","",""
214,1444,14980,9,0,0,0,0,1,1,"","",""
215,129,14981,9,2,0,0,0,1,1,"","",""
216,1585,14983,9,4,0,0,0,1,1,"","",""
217,48,14985,9,6,0,0,0,1,1,"","",""
218,1629,14998,26,0,0,0,0,1,1,"","",""
219,1625,14999,26,2,0,0,0,1,1,"","",""
220,1471,15016,29,0,0,0,0,1,1,"","",""
221,1581,15019,29,2,0,0,0,1,1,"","",""
222,1480,15021,29,4,0,0,0,1,1,"","",""
223,1480,15022,29,6,0,0,0,1,1,"","",""
224,1480,15023,29,8,0,0,0,1,1,"","",""
225,1550,15044,15,84,0,0,0,1,1,"","",""
226,1551,15045,16,70,0,0,0,1,1,"","",""
227,1552,15046,13,44,0,0,0,1,1,"","",""
228,1554,15047,14,40,0,0,0,1,1,"","",""
229,1553,15048,29,10,0,0,0,1,1,"","",""
230,1555,15049,15,86,0,0,0,1,1,"","",""
231,1428,15050,16,72,0,0,0,1,1,"","",""
232,1666,15051,13,46,0,0,0,1,1,"","",""
233,1667,15052,2,23,0,0,0,1,1,"","",""
234,1668,15053,2,24,0,0,0,1,1,"","",""
235,1669,15054,2,25,0,0,0,1,1,"","",""
236,1332,15055,16,74,0,0,0,1,1,"","",""
237,1665,15056,12,22,0,0,0,1,1,"","",""
238,1328,15057,17,28,0,0,0,1,1,"","",""
239,1329,15058,13,48,0,0,0,1,1,"","",""
240,1670,15059,17,30,0,0,0,1,1,"","",""
241,1671,15060,16,76,0,0,0,1,1,"","",""
242,1349,15061,0,0,0,0,0,1,1,"","",""
243,1672,15062,8,22,0,0,0,1,1,"","",""
244,1234,15063,16,78,0,0,0,1,1,"","",""
245,1233,15064,15,88,0,0,0,1,1,"","",""
246,1675,15065,0,1,0,0,0,1,1,"","",""
247,1676,15066,32,10,0,0,0,1,1,"","",""
248,1673,15068,10,8,0,0,0,1,1,"","",""
249,1687,15069,14,42,0,0,0,1,1,"","",""
250,1688,15070,12,24,0,0,0,1,1,"","",""
251,1674,15071,15,90,0,0,0,1,1,"","",""
252,839,15072,15,92,0,0,0,1,1,"","",""
253,825,15073,13,50,0,0,0,1,1,"","",""
254,1677,15074,11,4,0,0,0,1,1,"","",""
255,815,15075,1,17,0,0,0,1,1,"","",""
256,829,15076,1,18,0,0,0,1,1,"","",""
257,823,15077,1,19,0,0,0,1,1,"","",""
258,723,15078,19,0,0,0,0,1,1,"","",""
259,723,15079,19,1,0,0,0,1,1,"","",""
260,723,15080,19,2,0,0,0,1,1,"","",""
261,1245,15081,19,3,0,0,0,1,1,"","",""
262,1685,15082,19,4,0,0,0,1,1,"","",""
263,1690,15083,19,5,0,0,0,1,1,"","",""
264,1691,15084,19,6,0,0,0,1,1,"","",""
265,1689,15085,19,7,0,0,0,1,1,"","",""
266,1664,15086,19,8,0,0,0,1,1,"","",""
267,1686,15087,19,9,0,0,0,1,1,"","",""
