"rownum","Id","AOFile","PreloadGroupsKeys","i32","i32"
62,"ConversionStrikeConvert","Metadata/Effects/Spells/dominating_blow/monster_covert/monster_convert.ao",[],4,0
63,"RainOfArrows","Metadata/Effects/Spells/rain_of_arrows/rig.ao",[],4,0
64,"BladeFlurry","Metadata/Effects/Spells/flurry/rig.ao",[],4,0
65,"BladeFlurryTrail","Metadata/Effects/Spells/flurry/trail/rig.ao",[],4,0
66,"FireStormEffect","Metadata/Effects/Spells/firestorm/rig.ao",[],4,0
67,"ImmortalCallCast","Metadata/Effects/Spells/immortal_call/rig.ao",[],4,0
68,"DischargeFire","Metadata/Effects/Spells/discharge_03/discharge_core.ao",[],4,200
69,"DischargeCold","Metadata/Effects/Spells/discharge_03/discharge_core_ice.ao",[],4,0
70,"DischargeLightning","Metadata/Effects/Spells/discharge_03/discharge_core_lightning.ao",[],4,0
71,"DischargeFireNoSound","Metadata/Effects/Spells/discharge/fire_discharge_NoSound.ao",[],4,0
72,"DischargeColdNoSound","Metadata/Effects/Spells/discharge/ice_discharge_NoSound.ao",[],4,0
73,"DischargeLightningNoSound","Metadata/Effects/Spells/discharge/light_discharge_NoSound.ao",[],4,0
74,"GlacialHammerShatter","Metadata/Effects/Spells/icehammer_explosion/rig.ao",[],4,0
75,"LightningWarpTarget","Metadata/Effects/Spells/lightning_warp_02/marker.ao",[],4,0
76,"LightningWarpUp","Metadata/Effects/Spells/lightning_warp_02/warp_Up.ao",[],4,0
77,"LightningWarpDown","Metadata/Effects/Spells/lightning_warp_02/warp_Down.ao",[],4,0
78,"QuestReward","Metadata/Effects/misc/quest_hand_in/blue.ao",[],3,0
79,"ForsakenRainOfArrows","Metadata/Effects/Spells/monsters_effects/forsaken_skeleton/rain.ao",[],4,0
80,"FireShield","Metadata/Effects/Spells/molten_armour/spinner.ao",[],4,0
81,"GemLevelUpStr","Metadata/Effects/misc/gem_levelup/red.ao",[],3,0
82,"GemLevelUpDex","Metadata/Effects/misc/gem_levelup/green.ao",[],3,0
83,"GemLevelUpInt","Metadata/Effects/misc/gem_levelup/blue.ao",[],3,0
84,"PowerSiphonPlayer1","Metadata/Effects/Spells/power_siphon/absorb/player_absorb_01.ao",[],4,315
85,"PowerSiphonPlayer2","Metadata/Effects/Spells/power_siphon/absorb/player_absorb_02.ao",[],4,315
86,"PowerSiphonPlayer3","Metadata/Effects/Spells/power_siphon/absorb/player_absorb_03.ao",[],4,315
87,"PowerSiphonMonster","Metadata/Effects/Spells/power_siphon/onkill/main/siphon_main.ao",[],4,0
88,"PowerSiphonMonsterSubtle","Metadata/Effects/Spells/power_siphon/onkill/subtle/siphon_sub.ao",[],4,0
89,"PowerSiphonMonsterHit","Metadata/Effects/Spells/power_siphon/projectile/soul_hit.ao",[],4,0
90,"IncaBossLaser","Metadata/Effects/Spells/monsters_effects/act2/inca_boss/bluebeam.ao",[],4,0
91,"IncaBossLaserAtziri","Metadata/Effects/Spells/monsters_effects/act2/AtziriOversoul/laser.ao",[],4,0
92,"LightningSlashEffect1","Metadata/Effects/Spells/lightning_blade/lightninglong.ao",[],4,0
93,"LightningSlashEffect2","Metadata/Effects/Spells/lightning_blade/lightninglong1.ao",[],4,0
94,"LightningSlashStrike","Metadata/Effects/Spells/lightning_strike_02/strike.ao",[],4,0
95,"LightningSlashStrikeLite","Metadata/Effects/Spells/lightning_strike_02/lite/strike.ao",[],4,0
96,"FireShieldCast","Metadata/Effects/Spells/molten_armour/moltsheild_cast.ao",[],4,0
97,"LightningArrowMainHit","Metadata/Effects/Spells/lightning_arrows/explode.ao",[],4,0
98,"LightningArrowHit","Metadata/Effects/Spells/soul_siphon/rig.ao",[],4,0
99,"LightningArrow","Metadata/Effects/Spells/lightning_arrows/rig.ao",[],4,0
100,"LightningArrowBloodMTXExplode","Metadata/Effects/Spells/blood_arrow/explode.ao",[],4,0
101,"LightningArrowBloodMTXBeam","Metadata/Effects/Spells/blood_arrow/small_beams.ao",[],4,0
102,"RighteousFireOrb","Metadata/Effects/Spells/ri_fire/firebuff.ao",[],4,0
103,"RighteousFireRing","Metadata/Effects/Spells/ri_fire/rifire.ao",[],4,380
104,"RaiseSkeletonBigEffect","Metadata/Effects/Spells/raise_skeleton_large/raiseskelington.ao",[],4,0
105,"BurningArrow","Metadata/Effects/Spells/firearrow/rig.ao",[],4,0
106,"KiwiUnsummon","Metadata/Effects/Microtransactions/pets/summon/unsummon.ao",[],3,0
107,"GroundFireTrapExplode","Metadata/Effects/Spells/traps/fireground_trap/rig.ao",[],4,0
108,"GroundCausticTrapExplode","Metadata/Effects/Spells/monsters_effects/act3/pyro/trap_explode_poison.ao",[],4,0
109,"GroundIceTrapExplode","Metadata/Effects/Spells/traps/cold_trap/rig.ao",[],4,0
110,"IceTrapEffect","Metadata/Effects/Spells/traps/ice_trap/rig.ao",[],4,0
111,"BearTrapEffect","Metadata/Effects/Spells/bear_trap/bear_trap.ao",[],4,0
112,"ConvertTrapEffect","Metadata/Effects/Spells/traps/gas_trap/gastrap.ao",[],4,0
113,"TotemEarthquakeSpell","Metadata/Effects/Spells/totems/spells/earthshock.ao",[],4,0
114,"NecromancerReviveCast","Metadata/Effects/Spells/monsters_effects/necro_cast/rig.ao",[],4,0
115,"ShadowProjectileHitGround","Metadata/Effects/Spells/ninja_shotgun/ninjashotgunground.ao",[],4,0
116,"GroundFireOnDeathEffect","Metadata/Effects/Spells/monsters_effects/hell_lion_death/rig.ao",[],3,0
117,"PietyPortalRunes","Metadata/Effects/Environment/piety_portal/circle.ao",[],4,0
118,"PietyPortal","Metadata/Effects/Environment/piety_portal/close.ao",[],4,0
119,"BlindOrb","Metadata/Effects/Spells/curses/blinded.ao",[],3,0
120,"IncaRock1","Metadata/Effects/Spells/monsters_effects/act2/inca_boss/rock_fall/rockdrop_01.ao",[],4,0
121,"IncaRock2","Metadata/Effects/Spells/monsters_effects/act2/inca_boss/rock_fall/rockdrop_02.ao",[],4,0
122,"IncaRock3","Metadata/Effects/Spells/monsters_effects/act2/inca_boss/rock_fall/rockdrop_03.ao",[],4,0
123,"IncaRock4","Metadata/Effects/Spells/monsters_effects/act2/inca_boss/rock_fall/rockdrop_04.ao",[],4,0
124,"IncaTeleportEnd","Metadata/Effects/Spells/monsters_effects/act2/inca_boss/teleportup.ao",[],4,0
125,"IncaTeleportEndAtziri","Metadata/Effects/Spells/monsters_effects/act2/AtziriOversoul/teleportup.ao",[],4,0
126,"IceShotArrow","Metadata/Effects/Spells/icearrow/rig.ao",[],4,0
127,"IceShotHit","Metadata/Effects/Spells/icearrow_02/cone.ao",[],4,0
128,"IceShotHitVaalOrb","Metadata/Effects/Microtransactions/Spells/VallOrbIceShot/cone.ao",[],4,0
129,"IceShotWideVaalOrb","Metadata/Effects/Microtransactions/Spells/VallOrbIceShot/cone_lv1.ao",[],4,0
130,"IceShotVeryWideVaalOrb","Metadata/Effects/Microtransactions/Spells/VallOrbIceShot/cone_lv2.ao",[],4,0
131,"IceShotSurgeVaalOrb","Metadata/Effects/Microtransactions/Spells/VallOrbIceShot/surge_ice.ao",[],4,0
132,"IceShotMuzzleFlashVaalOrb","Metadata/Effects/Microtransactions/Spells/VallOrbIceShot/ice_flash.ao",[],4,0
133,"IceShield","Metadata/Effects/Spells/frozen_barrier/rig.ao",[],4,0
134,"IceShieldDemon","Metadata/Effects/Spells/monsters_effects/act3/demon_icesheild/icefeet.ao",[],4,0
135,"ArcticBreathExplosion","Metadata/Effects/Spells/arcticbreath/explosion.ao",[],4,120
136,"Arc","Metadata/Effects/Spells/arc/rig.ao",[],4,0
137,"ArcHitSoundEffect","Metadata/Effects/impact_sounds/Arc_Impact.ao",[],4,0
138,"BrutusHook","Metadata/Effects/Spells/monsters_effects/act1/brute/chain.ao",[],4,0
139,"BrutusHookBlood","Metadata/Effects/Spells/monsters_effects/brute_hook/player_hit.ao",[],4,0
140,"BrutusHookBleeding","Metadata/Effects/Spells/monsters_effects/brute_hook/playerdrag.ao",[],4,0
141,"ConsumeCorpseEffect","Metadata/Effects/Spells/totems/spells/devouringtotem.ao",[],4,0
142,"FireballExplosion","Metadata/Effects/Spells/fireball/explode_new2.ao",[],4,200
143,"FireballExplosionLarge","Metadata/Effects/Spells/fireball/explode_largeaoe.ao",[],4,210
144,"DragonFireballExplosion","Metadata/Effects/Microtransactions/Spells/fireball/dragon_fireball/mid.ao",[],4,175
145,"StygianFireballExplosion","Metadata/Effects/Microtransactions/Spells/fireball/stygian/aoe.ao",[],4,175
146,"GoatmanMoltenShell","Metadata/Effects/Spells/molten_armour/small/spinners.ao",[],4,0
147,"ConsumeCorpseRoots","Metadata/Effects/Spells/totems/spells/devouringtotem_roots.ao",[],4,0
148,"FlaskCurseImmune","Metadata/Effects/misc/flask_effects/curse_immune/curse_immune.ao",[],3,0
149,"UndyingFreezingPulseLeaves","Metadata/Effects/Spells/monsters_effects/act3/undying_freezing_pulse/particles.ao",[],4,0
150,"BallLightningBeam","Metadata/Effects/Spells/monsters_effects/act3/piety/lightning_ball/lightningball_beam.ao",[],4,0
151,"BallLightningGroundBeam","Metadata/Effects/Spells/monsters_effects/act3/piety/lightning_ball/lightningball_beamsmall.ao",[],4,0
152,"InsectJuicyExplode","Metadata/Effects/Spells/monsters_effects/act3/insect_explode_particles/insect_exploderparticles.ao",[],4,90
153,"InsectPartsExplode","Metadata/Effects/Spells/monsters_effects/insect_minion_explode/insect_exploder.ao",[],4,0
154,"CleaveSoundEffect","Metadata/Effects/impact_sounds/cleave_impact.ao",[],4,0
155,"DoubleStrikeSoundEffect","Metadata/Effects/impact_sounds/DoubleStrike_impact.ao",[],4,0
156,"DualStrikeSoundEffect","Metadata/Effects/impact_sounds/DualStrike_impact.ao",[],4,0
157,"FlickerStrikeSoundEffect","Metadata/Effects/impact_sounds/FlickerStrike_impact.ao",[],4,0
158,"ShieldChargeSoundEffect","Metadata/Effects/impact_sounds/ShieldChargeImpact.ao",[],4,0
159,"SweepSoundEffect","Metadata/Effects/impact_sounds/sweep_impact.ao",[],4,0
160,"WhirlingBladesSoundEffect","Metadata/Effects/impact_sounds/WhirlingBladesImpact.ao",[],4,0
161,"WhirlingBladesSoundEffectMossMonster","Metadata/Effects/impact_sounds/WhirlingBladesImpact_STONE.ao",[],4,0
162,"GuardianArc","Metadata/Effects/Spells/monsters_effects/act3/cloth_lightning_head/arc.ao",[],4,0
163,"PietyArc","Metadata/Effects/Spells/monsters_effects/act3/piety/arc/arc_piety.ao",[],4,0
164,"BallistaFirestorm","Metadata/Effects/Microtransactions/Spells/firestorm/ballista_ball/ballistaball.ao",[],4,0
165,"ColdSnapHand","Metadata/Effects/Microtransactions/Spells/coldsnap/demon_hand_coldsnap/demonhand_coldsnap_hand.ao",[],4,0
166,"ColdSnapHandBurst","Metadata/Effects/Microtransactions/Spells/coldsnap/demon_hand_coldsnap/demonhand_coldsnap.ao",[],4,0
167,"PietyLightningStorm","Metadata/Effects/Spells/monsters_effects/act3/piety/lightning_strike/lightningslashpiety.ao",[],4,0
168,"LightningStrikeAlternate","Metadata/Effects/Spells/lightning_strike/LightningStrikeHit.ao",[],4,0
169,"LightningArrowBeam","Metadata/Effects/Spells/lightning_arrows/small_beams.ao",[],4,0
170,"CycloneEffect","Metadata/Effects/Spells/whirlwind/whirlwind.ao",[],4,0
171,"FlamethrowerPulse","Metadata/Effects/Spells/flaming_wrath/flamethrower_powerup.ao",[],4,0
172,"CycloneHandsSoundEffect","Metadata/Effects/Spells/whirlwind/whirlwind_soundhands_rig.ao",[],4,0
173,"FlamethrowerBluePulse","Metadata/Effects/Microtransactions/Spells/incinerate/blue/powerup/flamethrower_powerup.ao",[],4,0
174,"CycloneEnd","Metadata/Effects/Spells/whirlwind/whirlwind_end.ao",[],4,0
175,"CycloneWhite","Metadata/Effects/Microtransactions/Spells/whirlwind/white/whirlwindwhite.ao",[],4,0
176,"CycloneWhiteEnd","Metadata/Effects/Microtransactions/Spells/whirlwind/white/whirlwindwhite_end.ao",[],4,0
177,"CycloneBlue","Metadata/Effects/Microtransactions/Spells/whirlwind/blue/whirlwindblue.ao",[],4,0
178,"CycloneBlueEnd","Metadata/Effects/Microtransactions/Spells/whirlwind/blue/whirlwindblue_end.ao",[],4,0
179,"CycloneImpactSound","Metadata/Effects/impact_sounds/WhirlwindImpact.ao",[],4,0
180,"CycloneSaw","Metadata/Effects/Microtransactions/Spells/whirlwind/sawblade/whirlwind_sawblade.ao",[],4,0
181,"CycloneSawEnd","Metadata/Effects/Microtransactions/Spells/whirlwind/sawblade/whirlwindend.ao",[],4,0
182,"CycloneSawSound","Metadata/Effects/impact_sounds/WhirlwindImpact_BladeMTX.ao",[],4,0
183,"CycloneSawHandsSound","Metadata/Effects/Spells/whirlwind/whirlwind_soundhands_rig_BladeMTX.ao",[],4,0
184,"CloudIceShield","Metadata/Effects/Microtransactions/Spells/ice_sheilds/cloud/cloud.ao",[],4,0
185,"SearingBondBeam","Metadata/Effects/Spells/totems/spells/searingbond.ao",[],4,0
186,"SearingBondStartSound","Metadata/Effects/Spells/totems/spells/sear_start.ao",[],4,0
187,"SearingBondStopSound","Metadata/Effects/Spells/totems/spells/sear_end.ao",[],4,0
188,"SearingBondLoopSound","Metadata/Effects/Spells/totems/spells/sear_loop.ao",[],4,0
189,"SearingBondGreenBeam","Metadata/Effects/Microtransactions/Spells/totem/spell/searing_bond/green/searingbond_corrupt.ao",[],4,0
190,"SearingBondGreenLoopSound","Metadata/Effects/Microtransactions/Spells/totem/spell/searing_bond/green/sear_loop.ao",[],4,0
191,"ChillingBondBeam","Metadata/Effects/Spells/monsters_effects/act3/dominus/cold_totem_beams/icebeam.ao",[],4,0
192,"ChillingBondStartSound","Metadata/Effects/Spells/monsters_effects/act3/dominus/cold_totem_beams/sear_start.ao",[],4,0
193,"ChillingBondStopSound","Metadata/Effects/Spells/monsters_effects/act3/dominus/cold_totem_beams/sear_end.ao",[],4,0
194,"ChillingBondLoopSound","Metadata/Effects/Spells/monsters_effects/act3/dominus/cold_totem_beams/sear_loop.ao",[],4,0
195,"RaisedSkeleton","Metadata/Monsters/Skeletons/Skeleton/SkeletonRaised.ao",[],4,0
196,"DemonHandCleave","Metadata/Effects/Microtransactions/Spells/cleave/demon_hand_cleave/cleaveclaw.ao",[],4,0
197,"BloodSlamFenceSpike","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_slam1/fencespike.ao",[],4,0
198,"BloodSlamGrinder","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_slam1/grinder.ao",[],4,0
199,"BloodSlamSawSpike","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_slam1/sawspike.ao",[],4,0
200,"BloodSlamSpike","Metadata/Effects/Microtransactions/Spells/ground_slam/blood_slam1/spike.ao",[],4,0
201,"ExtraGoreRedBloodGib1","Metadata/Effects/Microtransactions/Misc/Extra_Blood/blood_gibs_01.ao",[],3,0
202,"ExtraGoreRedBloodGib2","Metadata/Effects/Microtransactions/Misc/Extra_Blood/blood_gibs_02.ao",[],3,0
203,"ExtraGoreRedBloodGib3","Metadata/Effects/Microtransactions/Misc/Extra_Blood/blood_gibs_03.ao",[],3,0
204,"ExtraGoreRedBloodGib4","Metadata/Effects/Microtransactions/Misc/Extra_Blood/blood_gibs_04.ao",[],3,0
205,"ExtraGoreRedBloodGib5","Metadata/Effects/Microtransactions/Misc/Extra_Blood/blood_gibs_05.ao",[],3,0
206,"ExtraGoreRedBloodGib6","Metadata/Effects/Microtransactions/Misc/Extra_Blood/blood_gibs_06.ao",[],3,0
207,"ExtraGoreZombieBloodGib1","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_zombie_01.ao",[],3,0
208,"ExtraGoreZombieBloodGib2","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_zombie_02.ao",[],3,0
209,"ExtraGoreZombieBloodGib3","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_zombie_03.ao",[],3,0
210,"ExtraGoreZombieBloodGib4","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_zombie_04.ao",[],3,0
211,"ExtraGoreZombieBloodGib5","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_zombie_05.ao",[],3,0
212,"ExtraGoreZombieBloodGib6","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_zombie_06.ao",[],3,0
213,"ExtraGoreSpiderBloodGib1","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_yellow_01.ao",[],3,0
214,"ExtraGoreSpiderBloodGib2","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_yellow_02.ao",[],3,0
215,"ExtraGoreSpiderBloodGib3","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_yellow_03.ao",[],3,0
216,"ExtraGoreSpiderBloodGib4","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_yellow_04.ao",[],3,0
217,"ExtraGoreSpiderBloodGib5","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_yellow_05.ao",[],3,0
218,"ExtraGoreSpiderBloodGib6","Metadata/Effects/Microtransactions/Misc/Extra_Blood/gibs_yellow_06.ao",[],3,0
219,"MapBossFirestorm","Metadata/Effects/Spells/firestorm_mapboss/rig.ao",[],4,0
220,"TempestShieldStart","Metadata/Effects/Spells/electrical_repulse/Start.ao",[],4,0
221,"TemporalChainsCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/purple.ao",[],4,350
222,"ElementalWeaknessCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/blue.ao",[],4,350
223,"FireWeaknessCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/orange.ao",[],4,350
224,"ColdWeaknessCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/white.ao",[],4,0
225,"LightningWeaknessCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/blue.ao",[],4,350
226,"DrainEssenceCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/mint.ao",[],4,0
227,"PunishmentCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/yellow.ao",[],4,350
228,"EnfeebleCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/green.ao",[],4,350
229,"CriticalWeaknessCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/white.ao",[],4,0
230,"ProjectileWeaknessCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/orange.ao",[],4,0
231,"VulnerabilityCastAlt","Metadata/Effects/Microtransactions/Spells/curse/area/demonic/red.ao",[],4,350
232,"BirdmanConsumeCorpseEffect","Metadata/Effects/Spells/monsters_effects/act1/birdman/consume_corpse.ao",[],4,0
233,"UniqueItemDropEffect","Metadata/Effects/misc/unique_drop/uniquedrop.ao",[],3,0
234,"ReaveWave","Metadata/Effects/Spells/reave/wave.ao",[],4,0
235,"ReaveUserEffect","Metadata/Effects/Spells/reave/reaveplayerbuff.ao",[],4,0
236,"ReaveImpactSound","Metadata/Effects/impact_sounds/ReaveImpact.ao",[],4,0
237,"ReaveWaveSound1","Metadata/Effects/Spells/reave/reaveaudio_wave_01.ao",[],4,0
238,"ReaveWaveSound2","Metadata/Effects/Spells/reave/reaveaudio_wave_02.ao",[],4,0
239,"ReaveWaveSound3","Metadata/Effects/Spells/reave/reaveaudio_wave_03.ao",[],4,0
240,"ReaveWaveSound4","Metadata/Effects/Spells/reave/reaveaudio_wave_04.ao",[],4,0
241,"DelayedBlastEffect","Metadata/Effects/Spells/monsters_effects/act3/citystalker_richmens/delayblast.ao",[],4,0
242,"DominusMarkCast","Metadata/Effects/Spells/monsters_effects/act3/dominus/bomb_curse/bombruneonce.ao",[],4,0
243,"LightningSoulExplosion","Metadata/Effects/Spells/monsters_effects/act3/dominus/lightning_souls/lightningexplosion.ao",[],4,0
244,"DominusSlamEffect","Metadata/Effects/Spells/monsters_effects/act3/dominus/lightning_slam/lightningslam.ao",[],4,0
245,"LightningProjectileTrapExplode","Metadata/Effects/Spells/traps/lightning_trap/lightningtrapexplode.ao",[],4,0
246,"SmokeMinePoof","Metadata/Effects/Spells/traps/smoke_trap/smokebomb_poof.ao",[],4,0
247,"MonsterProximityShield","Metadata/Effects/Spells/monsters_effects/act3/citystalker_richmens/richmansheild.ao",[],4,0
248,"GenericShrine","Metadata/Effects/Environment/dark_shrines/generic/generic_rig.ao",[],4,0
249,"ShrineSymbolWing","Metadata/Effects/Environment/shrine/run_fast/runfast.ao",[],4,0
250,"ShrineSymbolFist","Metadata/Effects/Environment/shrine/fist/fist.ao",[],4,0
251,"ShrineSymbolPlus","Metadata/Effects/Environment/shrine/plus/plus.ao",[],4,0
252,"ShrineSymbolShield","Metadata/Effects/Environment/shrine/sheild/sheild.ao",[],4,0
253,"ShrineSymbolSword","Metadata/Effects/Environment/shrine/sword/sword.ao",[],4,0
254,"ShrineSymbolFire","Metadata/Effects/Environment/shrine/fire/fire.ao",[],4,0
255,"ShrineSymbolCold","Metadata/Effects/Environment/shrine/ice/ice.ao",[],4,0
256,"ShrineSymbolLightning","Metadata/Effects/Environment/shrine/lightning/rig.ao",[],4,0
257,"ShrineSymbolSkeletons","Metadata/Effects/Environment/shrine/summon/rig.ao",[],4,0
258,"ShrineSymbolArc","Metadata/Effects/Environment/shrine/arc/rig.ao",[],4,0
259,"DominusTeleportEffect","Metadata/Effects/Spells/monsters_effects/act3/dominus/teleport/teleport.ao",[],4,0
260,"DominusBloodRainSplash","Metadata/Effects/Spells/monsters_effects/act3/dominus/blood_rains/bloodsplash.ao",[],4,0
261,"DominusBloodOrb","Metadata/Effects/Spells/orbs/rig_dominus_bloodcharge.ao",[],3,0
