"rownum","Id","[rid]","i32","i32","rid"
273,"cyclone_spin_scaled",[5450],1,14,""
274,"cyclone_spin_scaled",[5663],1,15,""
275,"cyclone_spin_scaled",[5726],1,16,""
276,"cyclone_spin_scaled",[5751],1,17,""
277,"cyclone_spin_scaled",[6171],1,18,""
278,"cyclone_impact_sound_override",[182],1,3,""
279,"cyclone_impact_ao",[3299],1,4,""
280,"cyclone_impact_ao",[3358],1,5,""
281,"cyclone_impact_ao",[3989],1,10,""
282,"cyclone_impact_ao",[5665],1,15,""
283,"cyclone_impact_ao",[3299],1,6,""
284,"cyclone_impact_ao",[6173],1,18,""
285,"cyclone_spin_end",[176],1,1,""
286,"cyclone_spin_end",[178],1,2,""
287,"cyclone_spin_end",[181],1,3,""
288,"cyclone_spin_end",[1530],1,8,""
289,"cyclone_spin_end",[2430],1,9,""
290,"cyclone_spin_end",[5729],1,16,""
291,"cyclone_vaal_pull",[3287],1,0,""
292,"cyclone_vaal_pull",[3287],1,1,""
293,"cyclone_vaal_pull",[3287],1,2,""
294,"cyclone_vaal_pull",[3287],1,3,""
295,"cyclone_vaal_pull",[3298],1,4,""
296,"cyclone_vaal_pull",[3357],1,5,""
297,"cyclone_vaal_pull",[3287],1,6,""
298,"cyclone_vaal_pull",[3287],1,7,""
299,"cyclone_vaal_pull",[3287],1,8,""
300,"cyclone_vaal_pull",[3287],1,9,""
301,"cyclone_vaal_pull",[3988],1,10,""
302,"cyclone_vaal_pull",[3287],1,11,""
303,"cyclone_vaal_pull",[3287],1,12,""
304,"cyclone_vaal_pull",[3287],1,13,""
305,"cyclone_vaal_pull",[3287],1,14,""
306,"cyclone_vaal_pull",[5674],1,15,""
307,"cyclone_vaal_pull",[6172],1,18,""
308,"herald_of_ash_impact",[407],3,0,""
309,"herald_of_ash_impact",[732],3,1,""
310,"herald_of_ash_impact",[970],3,2,""
311,"herald_of_ash_impact",[1217],3,3,""
312,"herald_of_ash_impact",[1220],3,4,""
313,"herald_of_ash_impact",[1534],3,5,""
314,"herald_of_ash_impact",[1893],3,6,""
315,"herald_of_ash_impact",[1897],3,7,""
316,"herald_of_ash_impact",[2143],3,8,""
317,"herald_of_ash_impact",[2154],3,9,""
318,"herald_of_ash_impact",[2191],3,10,""
319,"herald_of_ash_impact",[2223],3,11,""
320,"herald_of_ash_impact",[2245],3,12,""
321,"herald_of_ash_impact",[2929],3,13,""
322,"herald_of_ash_impact",[3014],3,14,""
323,"herald_of_ash_impact",[3476],3,15,""
324,"herald_of_ash_impact",[3888],3,16,""
325,"herald_of_ash_impact",[3955],3,17,""
326,"herald_of_ash_impact","[4027,4028,4029]",3,18,""
327,"herald_of_ash_impact",[4503],3,19,""
328,"herald_of_ash_impact","[4998,4999,5000,5001,5002]",3,20,""
329,"herald_of_thunder_strike",[450],3,0,""
330,"herald_of_thunder_strike",[312],3,1,""
331,"herald_of_thunder_strike",[972],3,2,""
332,"herald_of_thunder_strike",[1219],3,3,""
333,"herald_of_thunder_strike",[1222],3,4,""
334,"herald_of_thunder_strike",[1536],3,5,""
335,"herald_of_thunder_strike",[1895],3,6,""
336,"herald_of_thunder_strike",[1899],3,7,""
337,"herald_of_thunder_strike",[2145],3,8,""
338,"herald_of_thunder_strike",[2156],3,9,""
339,"herald_of_thunder_strike",[2193],3,10,""
340,"herald_of_thunder_strike",[2225],3,11,""
341,"herald_of_thunder_strike",[2250],3,12,""
342,"herald_of_thunder_strike",[2931],3,13,""
343,"herald_of_thunder_strike",[3018],3,14,""
344,"herald_of_thunder_strike",[3478],3,15,""
345,"herald_of_thunder_strike",[3890],3,16,""
346,"herald_of_thunder_strike",[3957],3,17,""
347,"herald_of_thunder_strike",[4031],3,18,""
348,"herald_of_thunder_strike",[4505],3,19,""
349,"herald_of_thunder_strike",[5008],3,20,""
350,"herald_of_ice_impact",[408],3,0,""
351,"herald_of_ice_impact",[408],3,1,""
352,"herald_of_ice_impact",[971],3,2,""
353,"herald_of_ice_impact",[1218],3,3,""
354,"herald_of_ice_impact",[1221],3,4,""
355,"herald_of_ice_impact",[1535],3,5,""
356,"herald_of_ice_impact",[1894],3,6,""
357,"herald_of_ice_impact",[1898],3,7,""
358,"herald_of_ice_impact",[2144],3,8,""
359,"herald_of_ice_impact",[2155],3,9,""
360,"herald_of_ice_impact",[2192],3,10,""
361,"herald_of_ice_impact",[2224],3,11,""
362,"herald_of_ice_impact","[2246,2247,2248,2249]",3,12,""
363,"herald_of_ice_impact",[2930],3,13,""
364,"herald_of_ice_impact","[3015,3016,3017]",3,14,""
365,"herald_of_ice_impact","[3477,3523,3524,3525]",3,15,""
366,"herald_of_ice_impact",[3889],3,16,""
367,"herald_of_ice_impact",[3956],3,17,""
368,"herald_of_ice_impact",[4030],3,18,""
369,"herald_of_ice_impact",[4504],3,19,""
370,"herald_of_ice_impact","[5003,5004,5005,5006]",3,20,""
371,"herald_of_purity_summon",[2445],3,10,""
372,"herald_of_purity_summon",[2392],3,11,""
373,"herald_of_purity_summon",[2412],3,12,""
374,"herald_of_purity_summon",[2939],3,13,""
375,"herald_of_purity_summon",[3019],3,14,""
376,"herald_of_purity_summon",[3479],3,15,""
377,"herald_of_purity_summon",[3891],3,16,""
378,"herald_of_purity_summon",[3951],3,17,""
379,"herald_of_purity_summon",[4024],3,18,""
380,"herald_of_purity_summon",[4500],3,19,""
381,"herald_of_purity_summon",[4995],3,20,""
382,"herald_of_purity_death",[2393],3,11,""
383,"herald_of_purity_death",[2940],3,13,""
384,"herald_of_purity_death",[3019],3,14,""
385,"herald_of_purity_death",[3479],3,15,""
386,"herald_of_purity_death",[3891],3,16,""
387,"herald_of_purity_death",[3951],3,17,""
388,"herald_of_purity_death",[4024],3,18,""
389,"herald_of_purity_death",[4500],3,19,""
390,"herald_of_purity_death",[4995],3,20,""
391,"cyclone_impact_sound",[179],1,15,""
392,"cyclone_impact_ao",[5727],1,16,""
393,"cyclone_vaal_pull",[5728],1,16,""
394,"cyclone_impact_ao",[5752],1,17,""
395,"cyclone_vaal_pull",[5753],1,17,""
396,"eye_of_winter_end",[5623],1,0,""
397,"eye_of_winter_end",[5730],1,1,""
398,"eye_of_winter_impact",[5624],1,0,""
399,"eye_of_winter_impact",[5731],1,1,""
400,"spectral_helix_throw",[5565],1,0,""
401,"spectral_helix_throw",[5733],1,1,""
402,"spectral_helix_impact",[5566],1,0,""
403,"spectral_helix_impact",[5734],1,1,""
404,"spectral_helix_bounce",[5567],1,0,""
405,"spectral_helix_bounce",[5735],1,1,""
406,"earthquake_impact",[683],1,0,""
407,"earthquake_impact",[691],1,1,""
408,"earthquake_impact",[926],1,2,""
409,"earthquake_impact",[926],1,3,""
410,"earthquake_impact",[1112],1,4,""
411,"earthquake_impact",[1501],1,5,""
412,"earthquake_impact",[1509],1,6,""
413,"earthquake_impact",[683],1,7,""
414,"earthquake_impact",[2040],1,9,""
415,"earthquake_impact",[2061],1,10,""
416,"earthquake_impact",[683],1,12,""
417,"earthquake_impact",[6304],1,13,""
418,"earthquake_crack",[682],1,0,""
419,"earthquake_crack",[690],1,1,""
420,"earthquake_crack",[925],1,2,""
421,"earthquake_crack",[925],1,3,""
422,"earthquake_crack",[1113],1,4,""
423,"earthquake_crack",[1500],1,5,""
424,"earthquake_crack",[1508],1,6,""
425,"earthquake_crack",[682],1,7,""
426,"earthquake_crack",[1408],1,8,""
427,"earthquake_crack",[2039],1,9,""
428,"earthquake_crack",[2060],1,10,""
429,"earthquake_crack",[2091],1,11,""
430,"earthquake_crack",[4286],1,12,""
431,"earthquake_crack",[6305],1,13,""
432,"earthquake_impact_shockwave",[684],1,0,""
433,"earthquake_impact_shockwave",[692],1,1,""
434,"earthquake_impact_shockwave",[927],1,2,""
435,"earthquake_impact_shockwave",[927],1,3,""
436,"earthquake_impact_shockwave",[1114],1,4,""
437,"earthquake_impact_shockwave",[1502],1,5,""
438,"earthquake_impact_shockwave",[1510],1,6,""
439,"earthquake_impact_shockwave",[684],1,7,""
440,"earthquake_impact_shockwave","[1409,1415,1416,1417]",1,8,""
441,"earthquake_impact_shockwave",[2041],1,9,""
442,"earthquake_impact_shockwave",[2062],1,10,""
443,"earthquake_impact_shockwave",[2092],1,11,""
444,"earthquake_impact_shockwave",[684],1,12,""
445,"earthquake_impact_shockwave",[6306],1,13,""
446,"earthquake_timed_explosion",[685],1,0,""
447,"earthquake_timed_explosion",[685],1,1,""
448,"earthquake_timed_explosion",[928],1,2,""
449,"earthquake_timed_explosion",[928],1,3,""
450,"earthquake_timed_explosion",[1115],1,4,""
451,"earthquake_timed_explosion",[1503],1,5,""
452,"earthquake_timed_explosion",[1511],1,6,""
453,"earthquake_timed_explosion",[685],1,7,""
454,"earthquake_timed_explosion","[1409,1415,1416,1417]",1,8,""
455,"earthquake_timed_explosion",[2042],1,9,""
456,"earthquake_timed_explosion",[2063],1,10,""
457,"earthquake_timed_explosion",[2090],1,11,""
458,"earthquake_timed_explosion",[4287],1,12,""
459,"earthquake_timed_explosion",[6307],1,13,""
460,"earthquake_spikes","[686,687,688,689]",1,0,""
461,"earthquake_spikes","[694,695,696,697]",1,1,""
462,"earthquake_spikes","[929,930,931,932]",1,2,""
463,"earthquake_spikes","[929,930,931,932]",1,3,""
464,"earthquake_spikes","[1116,1117,1118,1119]",1,4,""
465,"earthquake_spikes","[1504,1505,1506,1507]",1,5,""
466,"earthquake_spikes","[1512,1513,1514,1515]",1,6,""
467,"earthquake_spikes","[686,687,688,689]",1,7,""
468,"earthquake_spikes","[2043,2044,2045,2046]",1,9,""
469,"earthquake_spikes","[2064,2065,2066,2067]",1,10,""
470,"earthquake_spikes",[4288],1,12,""
471,"earthquake_spikes","[6308,6309,6310,6311]",1,13,""
472,"earthquake_impact_ancestral",[683],1,0,11899
473,"earthquake_impact_ancestral",[926],1,2,11899
474,"earthquake_impact_ancestral",[2040],1,9,11899
475,"earthquake_impact_ancestral",[2061],1,10,11899
476,"earthquake_impact_ancestral",[6304],1,13,11899
477,"earthquake_crack_ancestral",[698],1,0,11899
478,"earthquake_crack_ancestral",[4466],1,2,11899
479,"earthquake_crack_ancestral",[2039],1,9,11899
480,"earthquake_crack_ancestral",[2060],1,10,11899
481,"earthquake_crack_ancestral",[6312],1,13,11899
482,"earthquake_impact_shockwave_ancestral",[699],1,0,11899
483,"earthquake_impact_shockwave_ancestral",[927],1,2,11899
484,"earthquake_impact_shockwave_ancestral",[2041],1,9,11899
485,"earthquake_impact_shockwave_ancestral",[2062],1,10,11899
486,"earthquake_impact_shockwave_ancestral",[6313],1,13,11899
487,"earthquake_timed_explosion_ancestral",[700],1,0,11899
488,"earthquake_timed_explosion_ancestral",[4467],1,2,11899
489,"earthquake_timed_explosion_ancestral",[4412],1,9,11899
490,"earthquake_timed_explosion_ancestral",[4417],1,10,11899
491,"earthquake_timed_explosion_ancestral",[6314],1,13,11899
492,"earthquake_spikes_ancestral","[701,702,703,704]",1,0,11899
493,"earthquake_spikes_ancestral","[4468,4469,4470,4471]",1,2,11899
494,"earthquake_spikes_ancestral","[4413,4414,4415,4416]",1,9,11899
495,"earthquake_spikes_ancestral","[4418,4419,4420,4421]",1,10,11899
496,"earthquake_spikes_ancestral","[6315,6316,6317,6318]",1,13,11899
497,"earthquake_impact_lite",[683],1,0,""
498,"earthquake_crack_lite",[4275],1,0,""
499,"earthquake_impact_shockwave_lite",[684],1,0,""
500,"earthquake_timed_explosion_lite",[4276],1,0,""
501,"earthquake_spikes_lite","[4277,4278,4279,4280]",1,0,""
502,"earthquake_impact_lite",[6304],1,13,""
503,"earthquake_crack_lite",[6319],1,13,""
504,"earthquake_impact_shockwave_lite",[6306],1,13,""
505,"earthquake_timed_explosion_lite",[6320],1,13,""
506,"earthquake_spikes_lite","[6321,6322,6323,6324]",1,13,""
507,"earthshatter_impact",[4078],1,0,""
508,"earthshatter_impact",[5167],1,1,""
509,"earthshatter_explosion",[4076],1,0,""
510,"earthshatter_explosion",[5165],1,1,""
511,"earthshatter_crack","[4068,4069,4070,4071]",1,0,""
512,"earthshatter_crack","[5159,5160,5161]",1,1,""
513,"earthshatter_spike","[4144,4145,4146]",3,0,""
514,"earthshatter_spike","[5169,5170,5171]",3,1,""
515,"earthshatter_impact_ancestral",[4079],1,0,11899
516,"earthshatter_impact_ancestral",[5168],1,1,11899
517,"earthshatter_explosion_ancestral",[4077],1,0,11899
518,"earthshatter_explosion_ancestral",[5166],1,1,11899
519,"earthshatter_crack_ancestral","[4072,4073,4074]",1,0,11899
520,"earthshatter_crack_ancestral","[5162,5163,5164]",1,1,11899
521,"earthshatter_spike_ancestral","[4147,4148,4149]",3,0,11899
522,"earthshatter_spike_ancestral","[5172,5173,5174]",3,1,11899
523,"ground_slam_impact",[357],1,0,""
524,"ground_slam_impact",[363],1,1,""
525,"ground_slam_impact",[544],1,2,""
526,"ground_slam_impact",[1125],1,3,""
527,"ground_slam_impact",[1199],1,4,""
528,"ground_slam_impact",[357],1,6,""
529,"ground_slam_impact",[5484],1,7,""
530,"ground_slam_impact",[6135],1,9,""
531,"ground_slam_impact",[6151],1,10,""
532,"ground_slam_clusters","[2125,2126,2127,2128]",1,0,""
533,"ground_slam_spikes","[360,361,362]",1,1,""
534,"ground_slam_spikes","[541,542,543]",1,2,""
535,"ground_slam_spikes","[1122,1123,1124]",1,3,""
536,"ground_slam_spikes","[1201,1202,1203]",1,4,""
537,"ground_slam_spikes","[1276,1277,1278,1279,1280]",1,5,""
538,"ground_slam_spikes","[354,355,356]",1,6,""
539,"ground_slam_clusters","[5485,5486,5487,5488]",1,7,""
540,"ground_slam_spikes","[5675,5676,5677,5678,5679]",1,8,""
541,"ground_slam_clusters","[6136,6137,6138,6139]",1,9,""
542,"ground_slam_clusters","[6152,6153,6154,6155]",1,10,""
543,"ground_slam_impact_ancestral",[4105],1,0,11899
544,"ground_slam_impact_ancestral",[5494],1,7,11899
545,"ground_slam_impact_ancestral",[6145],1,9,11899
546,"ground_slam_impact_ancestral",[6161],1,10,11899
547,"ground_slam_clusters_ancestral","[4106,4107,4108,4109]",1,0,11899
548,"ground_slam_clusters_ancestral","[5495,5496,5497,5498]",1,7,11899
549,"ground_slam_clusters_ancestral","[6147,6148,6149,6150]",1,9,11899
550,"ground_slam_clusters_ancestral","[6163,6164,6165,6166]",1,10,11899
551,"ice_crash_primary",[568],1,0,""
552,"ice_crash_primary",[4458],1,1,""
553,"ice_crash_secondary",[502],1,0,""
554,"ice_crash_secondary",[4456],1,1,""
555,"ice_crash_tertiary",[503],1,0,""
556,"ice_crash_tertiary",[4457],1,1,""
557,"ice_crash_primary_lite",[4328],1,0,""
558,"ice_crash_primary_lite",[4464],1,1,""
559,"ice_crash_secondary_lite",[4326],1,0,""
560,"ice_crash_secondary_lite",[4462],1,1,""
561,"ice_crash_tertiary_lite",[4327],1,0,""
562,"ice_crash_tertiary_lite",[4463],1,1,""
563,"ice_crash_primary_ancestral",[4250],1,0,11899
564,"ice_crash_primary_ancestral",[4459],1,1,11899
565,"ice_crash_secondary_ancestral",[4251],1,0,11899
566,"ice_crash_secondary_ancestral",[4460],1,1,11899
567,"ice_crash_tertiary_ancestral",[4252],1,0,11899
568,"ice_crash_tertiary_ancestral",[4461],1,1,11899
