"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool"
172,"ConstructCasterCold",100,"",0,15,100,20,19,"","",""
173,"SkeletonCasterLightning",100,"",0,0,100,20,3,"","",""
174,"IntMissionSkeletonCasterLightning",100,"",0,0,100,20,23,"","",""
175,"SkeletonCasterMalachai",100,"",0,0,100,20,23,"","",""
176,"ConstructCasterLightning",100,"",0,0,100,20,20,"","",""
177,"ConstructCasterLightningAtziri",100,"",0,0,100,20,20,"","",""
178,"SkeletonCasterBossInvasion",100,"",0,0,100,20,37,"","",""
179,"SkeletonCasterDescent2Lightning",100,"",0,0,100,20,3,"","",""
180,"SkeletonCasterLightningBoss",100,"",0,0,100,20,34,"","",""
181,"SkeletonBoss",100,"",15,0,0,20,26,"","",""
182,"SkeletonBossMapChatters",100,"",15,0,0,20,34,"","",""
183,"LabyrinthLieutenantSkeletonBoss",100,"",15,0,0,20,25,"","",""
184,"LabyrinthLieutenantSkeletonBossCold",100,"",15,0,0,20,26,"","",""
185,"ProphecySkeletonBossFire",100,"",15,0,0,20,25,"","",""
186,"ProphecySkeletonBossCold",100,"",15,0,0,20,26,"","",""
187,"ProphecySkeletonBossLightning",100,"",15,0,0,20,27,"","",""
188,"SkeletonBossDescent",100,"",15,0,0,20,0,"","",""
189,"SkeletonMeleeBossInvasion",100,"",15,0,0,20,37,"","",""
190,"SkeletonBossEndlessLedge",100,"",15,0,0,20,26,"","",""
191,"SkeletonMapBoss",100,"",15,0,0,20,34,"","",""
192,"SkeletonBurnBossMinion",100,"",15,0,0,30,3,"","",""
193,"SkeletonSoldierMelee",100,"",100,0,0,30,3,"","",1
194,"SkeletonSoldierMeleeChampion",100,"",100,0,0,30,3,"","",1
195,"SkeletonSoldierMeleeBoss",100,"",100,0,0,20,27,"","",1
196,"SkeletonSoldierMeleeBossSideArea",100,"",50,0,50,20,37,"","",1
197,"SkeletonSoldierMeleeMapBoss",100,"",100,0,0,20,34,"","",1
198,"SkeletonSoldierRanged",100,"",0,10,0,20,3,"","",1
199,"SkeletonSoldierRangedChampion",100,"",0,10,0,20,3,"","",1
200,"SkeletonSoldierElite",100,"",100,0,0,30,20,"","",""
201,"SkeletonSoldierRangedBoss",100,"",0,10,0,20,27,"","",1
202,"SkeletonSoldierRangedBossClone",100,"",0,10,0,20,27,"","",1
203,"SkeletonSoldierRangedMapBoss",100,"",0,10,0,20,34,"","",1
204,"SkeletonSoldierRangedMapBoss2",100,"",0,10,0,20,34,"","",1
205,"SkeletonSoldierRangedMapBossClone",100,"",0,10,0,20,34,"","",1
206,"VollBoss",100,"",25,0,0,20,38,"","",""
207,"VollMapBoss",100,"",25,0,0,20,34,"","",""
208,"VollMapBoss2",100,"",25,0,0,20,34,"","",""
209,"Maligaro",100,"",0,50,50,20,26,"","",""
210,"MaligaroMapBoss",100,"",0,50,50,20,34,"","",""
211,"MaligaroMapBoss2",100,"",0,50,50,20,34,"","",""
212,"MaligaroProphecy",100,"",0,50,50,20,26,"","",""
213,"Doedre",100,"",0,0,100,20,25,"","",""
214,"DoedreMapBoss",100,"",0,0,100,20,34,"","",""
215,"DoedreMapBoss2",100,"",0,0,100,20,34,"","",""
216,"DoedreUniqueMapBoss",100,"",0,0,100,20,34,"","",""
217,"DoedreProphecy",100,"",0,0,100,20,25,"","",""
218,"Shavronne",100,"",0,0,100,20,27,"","",""
219,"ShavronneMapBoss",100,"",0,0,100,20,34,"","",""
220,"ShavronneMapBoss2",100,"",0,0,100,20,34,"","",""
221,"Malachai",100,"",25,0,0,30,38,"","",""
222,"MalachaiMapBoss",100,"",25,0,0,30,34,"","",""
223,"MalachaiMapBossShaper",100,"",25,0,0,30,34,"","",""
224,"MalachaiMapBossSimplified",100,"",25,0,0,30,34,"","",""
225,"DaressoBoss",100,"",50,50,0,30,38,"","",""
226,"DaressoBossMerciless",100,"",50,50,0,30,38,"","",""
227,"DaressoMapBoss",100,"",50,50,0,30,34,"","",""
228,"DaressoProphecy",100,"",50,50,0,30,26,"","",""
229,"Bandit",100,"",20,20,0,20,0,"","",1
230,"BanditChestGuard",100,"",20,20,0,20,8,"","",""
231,"BanditLordMinion",100,"",20,20,0,20,0,"","",""
232,"BanditSpectator",100,"",0,0,0,0,0,"","",""
233,"BanditShaped",100,"",20,20,0,20,8,"","",""
234,"BanditChampion",100,"",20,20,0,20,0,"","",""
235,"BanditBoar",100,"",20,20,0,20,0,"","",""
236,"Hostage",100,"",20,0,0,20,23,"","",""
237,"BanditBoss",100,"",20,20,0,20,33,"","",""
238,"BanditBossInvasion",100,"",20,20,0,20,37,"","",""
239,"BanditMapBoss",100,"",20,20,0,20,34,"","",""
240,"BanditBossDescent",100,"",20,20,0,20,0,"","",""
241,"BanditBossEndlessLedge",100,"",20,20,0,20,33,"","",""
242,"BanditMartyr",100,"",20,20,0,20,0,"","",""
243,"BanditMartyrBossSideArea",100,"",20,20,0,20,37,"","",""
244,"BanditBossMinor",100,"",20,20,0,20,23,"","",""
245,"BanditTwoHandedWeapon",100,"",50,0,0,20,0,"","",""
246,"BanditDockChampionType",100,"",50,0,0,20,0,"","",""
247,"BanditTwoHandedWeaponShaped",100,"",50,0,0,20,8,"","",""
248,"BanditTwoHandedWeaponBear",100,"",50,0,0,20,0,"","",""
249,"BanditBowBossSideArea",100,"",20,20,0,20,23,"","",""
250,"BanditMageMapBoss",100,"",0,0,20,20,34,"","",""
251,"BanditAnimalTrioBoss",100,"",20,80,0,20,33,"","",""
252,"BanditAnimalTrioBossSpawned",100,"",40,40,0,20,33,"","",""
253,"Ghost",100,"",0,50,50,20,3,"","",1
254,"GhostCaster",100,"",0,50,50,20,3,"","",1
255,"GhostEssence",100,"",0,50,50,20,3,"","",1
256,"GhostMaps",100,"",0,50,50,20,3,"","",1
257,"GhostMapBoss",100,"",0,50,50,20,34,"","",1
258,"GhostPirateGreenBladeVortex",100,"",0,50,50,20,3,"","",1
259,"GhostChampion",100,"",0,50,50,20,3,"","",1
260,"GhostBossInvasion",100,"",0,50,50,20,37,"","",1
261,"GhostRanged",100,"",0,50,50,20,3,"","",1
262,"GhostRangedMaps",100,"",0,50,50,20,3,"","",1
263,"GhostWand",100,"",0,50,50,20,3,"","",1
264,"GhostWandMaps",100,"",0,50,50,20,3,"","",1
265,"GhostBossSideArea",100,"",0,50,50,20,37,"","",1
266,"GhostBossSideAreaLowbie",100,"",0,50,50,20,37,"","",1
267,"Ghost2",100,"",0,50,50,20,3,"","",1
268,"BanditBow",100,"",0,10,0,20,0,"","",1
269,"BanditBowChestGuard",100,"",0,10,0,20,8,"","",""
270,"BanditBowChampion",100,"",0,10,0,20,0,"","",""
271,"BanditBowBossInvasion",100,"",0,10,0,20,0,"","",""
272,"BanditBowBossBlackwood",100,"",0,10,0,20,0,"","",""
273,"BanditBowMapBoss",100,"",0,10,0,20,34,"","",""
274,"BanditBowMapBossFire",100,"",0,10,0,20,34,"","",""
275,"BanditBowStag",100,"",0,10,0,20,0,"","",""
276,"Goatman",100,"",15,5,0,20,1,"","",1
277,"GoatmanAbberath",100,"",15,5,0,20,18,"","",""
278,"MountainGoatman",100,"",15,5,0,20,2,"","",1
279,"GoatmanChimera",100,"",15,5,0,20,1,"","",""
280,"GoatmanChimeraTough",100,"",15,5,0,20,8,"","",""
281,"GoatmanChimeraBoss",100,"",15,5,0,20,1,"","",""
282,"GoatmanMapSubBoss",100,"",15,5,0,20,34,"","",""
283,"GoatmanMapBoss",100,"",15,5,0,20,34,"","",""
284,"GoatmanMaps",100,"",15,5,0,20,1,"","",""
285,"GoatmanBossInvasion",100,"",15,5,0,20,37,"","",""
286,"GoatmanBossNavali",100,"",15,5,0,20,1,"","",""
287,"GoatmanBossSideArea",100,"",15,5,0,20,37,"","",""
288,"GoatmanBossSideAreaLowbie",100,"",15,5,0,20,37,"","",""
289,"GoatmanShaman",100,"",0,0,50,20,18,"","",1
290,"GoatmanShamanAbberath",100,"",0,0,50,20,18,"","",""
291,"MountainGoatmanShaman",100,"",0,0,50,20,19,"","",1
292,"MountainGoatmanChampion",100,"",15,5,0,20,19,"","",1
293,"GoatmanShamanFireChampion",100,"",0,0,50,20,18,"","",""
294,"GoatmanShamanLightning",100,"",0,0,50,20,20,"","",1
295,"GoatmanShamanLightningChampion",100,"",0,0,50,20,20,"","",""
296,"GoatmanShamanBossInvasion",100,"",0,0,50,20,37,"","",""
297,"GoatmanShamanBossPrisonersGate",100,"",0,0,50,20,25,"","",""
298,"GoatmanShamanBossSideArea",100,"",0,0,50,20,37,"","",""
299,"GoatmanShamanBossSideAreaLowbie",100,"",0,0,50,20,37,"","",""
300,"Lion",100,"",10,10,0,20,1,"","",1
301,"LionRyslathaMinion",100,"",10,10,0,20,1,"","",""
302,"LionWolf",100,"",10,10,0,20,2,"","",""
303,"LionWolfChampion",100,"",10,10,0,20,2,"","",""
304,"LionWolfDelve",100,"",30,30,0,20,2,"","",""
305,"LionWolfDelveMedium",100,"",20,20,0,20,2,"","",""
306,"LionWolfDelveSmall",100,"",10,10,0,20,2,"","",""
307,"LionWolfChampionDelve",100,"",10,10,0,20,2,"","",""
308,"LionAlpha",100,"",10,10,0,20,18,"","",1
309,"LionChimera",100,"",10,10,0,20,1,"","",""
310,"LionChimeraTough",100,"",10,10,0,20,8,"","",""
311,"LionChimeraBoss",100,"",10,10,0,20,1,"","",""
312,"LionBoss",100,"",10,10,0,20,25,"","",""
313,"LionBossPrisonersGate",100,"",10,10,0,20,25,"","",""
314,"LionBossInvasion",100,"",10,10,0,20,37,"","",""
315,"LionBossDexMission",100,"",10,10,0,20,37,"","",""
316,"LionBossEndlessLedge",100,"",10,10,0,20,25,"","",""
317,"LionTalisman",100,"",10,10,0,20,1,"","",""
318,"SummonedWolfRigwald",100,"",10,10,0,20,2,"","",""
319,"MapWolf",100,"",0,0,0,20,2,"","",""
320,"MapWolfBoss1",100,"",0,0,0,20,34,"","",""
321,"MapWolfBoss2",100,"",0,0,0,20,34,"","",""
322,"WolfBossGreust",100,"",0,0,0,20,0,"","",""
323,"SummonedSpectralWolf",340,1,0,0,0,20,41,"","",""
324,"SummonedWolf",340,1,0,0,0,20,41,"","",""
325,"Hellion",100,"",10,10,0,20,1,"","",""
326,"HellionBoss",100,"",10,10,0,20,25,"","",""
327,"Hound",100,"",10,10,0,20,1,"","",1
328,"Hound2",100,"",10,10,0,20,1,"","",1
329,"HoundBoss",100,"",10,10,0,20,25,"","",1
330,"HoundBoss2",100,"",10,10,0,20,25,"","",1
331,"HoundMapBoss",100,"",10,10,0,20,34,"","",1
332,"AlbinoRhoa",100,"",20,0,0,20,2,"","",""
333,"Rhoa",100,"",20,0,0,20,2,"","",""
334,"RhoaUntaintedBoss",100,"",20,0,0,20,34,"","",""
335,"RhoaDexMissionMinion",100,"",20,0,0,20,2,"","",""
336,"RhoaDexMissionBoss",100,"",20,0,0,20,26,"","",""
337,"RhoaTalisman",100,"",20,0,0,20,2,"","",""
338,"ProphecyRhoa",100,"",20,0,0,20,26,"","",""
339,"Spiker",100,"",15,15,0,20,2,"","",1
340,"SpikerChrome",100,"",15,15,0,20,2,"","",1
341,"SpikerMaps",100,"",15,15,0,20,2,"","",1
342,"SpikerBossInvasion",100,"",15,15,0,20,37,"","",1
343,"BloodChieftain",100,"",20,0,0,20,18,"","",""
344,"BloodChieftainUpdatedRig",100,"",20,0,0,20,18,"","",""
345,"BloodChieftainUntaintedBoss",100,"",20,0,0,20,34,"","",""
346,"BloodChieftainDexMissionBoss",100,"",20,0,0,20,25,"","",""
347,"BloodChieftainBossSideArea",100,"",20,0,0,20,37,"","",""
348,"BloodChieftainBoss",100,"",20,0,0,20,25,"","",""
349,"BloodChieftainBossInvasion",100,"",20,0,0,20,37,"","",""
350,"BloodChieftainMapBoss",100,"",20,0,0,20,34,"","",""
351,"BloodChieftainBossEndlessLedge",100,"",20,0,0,20,25,"","",""
352,"BloodChieftainTalisman",100,"",20,0,0,20,18,"","",""
353,"BloodChieftainParasite",100,"",20,0,0,20,18,"","",""
354,"BloodChieftainParasiteBoss",100,"",20,0,0,20,26,"","",""
355,"BloodChieftainUltimatum",100,"",20,0,0,20,18,1,"",""
356,"ShieldCrab",100,"",25,0,0,20,1,"","",1
357,"ShieldCrabAddedCold",100,"",25,0,0,20,9,"","",1
358,"ShieldCrabColdConvertMaps",100,"",25,0,0,20,1,"","",1
359,"ShieldCrabBoss",100,"",25,0,0,20,25,"","",1
360,"ShieldCrabBossInvasion",100,"",25,0,0,20,37,"","",1
361,"ShieldCrabBossDexMission",100,"",25,0,0,20,37,"","",1
362,"ShieldCrabNoTransform",100,"",25,0,0,20,37,"","",1
363,"ShieldCrab2",100,"",25,0,0,20,1,"","",1
364,"SeaWitch",100,"",0,0,100,20,19,"","",1
365,"SeaWitchWeak",100,"",0,0,100,20,19,"","",1
366,"SeaWitchFrostbolt",100,"",0,0,100,20,19,"","",1
367,"SeaWitchMerveilDaughter",100,"",0,0,100,20,19,"","",1
368,"SeaWitchBossEndlessLedge",100,"",0,0,100,20,26,"","",""
369,"SeaWitchSummoned",100,"",0,0,0,20,19,"","",""
370,"SeaWitchBossMinor",100,"",0,0,100,20,19,"","",""
371,"SeaWitchMapBoss",100,"",0,0,100,20,34,"","",""
372,"SeaWitchMapBossLightning",100,"",0,0,100,20,34,"","",""
373,"SeaWitchBossSideArea",100,"",0,0,100,20,37,"","",""
374,"DarkSeaWitch",100,"",0,0,100,20,34,"","",1
375,"ProphecySeaWitch",100,"",0,0,100,20,19,"","",1
376,"RootSpider",100,"",0,0,0,20,19,"","",1
377,"RootSpiderBossType",100,"",0,0,0,20,19,"","",1
378,"RootSpiderBossMinionType",100,"",0,0,0,20,19,"","",1
379,"RootSpiderUntaintedBoss",100,"",0,0,0,20,34,"","",1
380,"RootSpiderMinionMapBoss",100,"",0,0,0,20,2,"","",1
381,"RootSpiderMaps",100,"",0,0,0,20,19,"","",1
382,"RootSpiderBossSideArea",100,"",0,0,0,20,37,"","",1
383,"RootSpiderBoss",100,"",0,0,0,20,26,"","",1
384,"RootSpiderBossInvasion",100,"",0,0,0,20,37,"","",1
385,"RootSpiderBossEndlessLedge",100,"",0,0,0,20,26,"","",1
386,"RootSpiderMapBoss",100,"",0,0,0,20,34,"","",1
387,"ProphecyRootSpider",100,"",0,0,0,20,19,"","",1
388,"WaterElemental",100,"",0,0,50,20,1,"","",1
389,"WaterElementalBeacon",100,"",0,0,50,20,1,"","",1
390,"WaterElementalLarge",100,"",0,0,50,20,1,"","",1
391,"WaterElementalStranglecharm",100,"",0,0,50,20,1,"","",1
392,"ProphecyWaterElemental",100,"",0,0,50,20,1,"","",1
393,"WaterElementalMaps",100,"",0,0,50,20,1,"","",1
394,"WaterElementalVortex",100,"",0,0,50,20,1,"","",1
395,"WaterElementalMagmaStrMission",100,"",0,0,50,20,1,"","",1
396,"WaterElementalMagmaWbMinion",100,"",0,0,50,20,1,"","",1
397,"WaterElementalLightningStrMission",100,"",0,0,50,20,3,"","",1
398,"WaterElementalLightningVinktarBoss",100,"",0,0,50,20,3,"","",1
399,"WaterElementalIceStrMission",100,"",0,0,50,20,2,"","",1
400,"WaterElementalBossSewers",100,"",0,0,50,20,25,"","",1
401,"WaterElementalBossMinion",100,"",0,0,50,20,1,"","",1
402,"WaterElementalBossMinionWeak",100,"",0,0,50,20,1,"","",1
403,"WaterElementalBossInvasion",100,"",0,0,50,20,37,"","",1
404,"WaterElementalMapBoss",100,"",0,0,50,20,34,"","",1
405,"WaterElementalMapBoss2",100,"",0,0,50,20,34,"","",1
406,"WaterElementalBossEndlessLedge",100,"",0,0,50,20,25,"","",1
407,"WaterElementalBossDescent2",100,"",0,0,50,20,18,"","",1
408,"WaterElemental2",100,"",0,0,50,20,9,"","",1
