"rownum","StatSet","GemLevel","PlayerLevelReq","SpellCritChance","AttackCritChance","BaseMultiplier","DamageEffectiveness","AdditionalFlags","FloatStats","InterpolationBases","AdditionalStats","StatInterpolations","FloatStatsValues","BaseResolvedValues","AdditionalStatsValues","GrantedEffects"
22,0,23,76,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[2328,3493]",[10],[0]
23,0,24,78,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[2614,3921]",[10],[0]
24,0,25,80,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[2933,4400]",[10],[0]
25,0,26,82,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[3289,4934]",[11],[0]
26,0,27,84,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[3687,5531]",[11],[0]
27,0,28,86,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[4131,6197]",[11],[0]
28,0,29,88,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[4627,6940]",[11],[0]
29,0,30,90,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[5180,7770]",[11],[0]
30,0,31,91,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[5480,8219]",[12],[0]
31,0,32,92,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[5796,8694]",[12],[0]
32,0,33,93,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[6131,9196]",[12],[0]
33,0,34,94,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[6484,9726]",[12],[0]
34,0,35,95,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[6856,10285]",[12],[0]
35,0,36,96,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[7250,10875]",[13],[0]
36,0,37,97,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[7665,11498]",[13],[0]
37,0,38,98,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[8104,12156]",[13],[0]
38,0,39,99,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[8567,12850]",[13],[0]
39,0,40,100,600,0,0,27000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[9055,13583]",[13],[0]
40,1,1,1,600,0,0,14000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[11,16]",[5],[1]
41,1,2,2,600,0,0,14000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[12,18]",[5],[1]
42,1,3,4,600,0,0,14000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[15,23]",[6],[1]
43,1,4,7,600,0,0,14000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[21,32]",[6],[1]
44,1,5,11,600,0,0,14000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[31,46]",[6],[1]
45,1,6,16,600,0,0,14000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[47,70]",[7],[1]
46,1,7,20,600,0,0,14000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[63,95]",[7],[1]
47,1,8,24,600,0,0,14000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[85,127]",[7],[1]
48,1,9,28,600,0,0,14000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[111,167]",[7],[1]
49,1,10,32,600,0,0,14000,[],"[1470,1471]","[0,0]",[5779],"[3,3,1]","[0.8,1.2]","[144,217]",[7],[1]
50,2,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[10,15]",[],[2]
51,2,2,68,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[1.94,3.01]","[1810,2808]",[],[2]
52,3,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[10,15]",[],[3]
53,3,2,68,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[1.94,3.01]","[1810,2808]",[],[3]
54,4,1,1,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[8,12]",[],[4]
55,5,1,1,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[6,8]",[],[5]
56,6,1,1,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[6,8]",[],[6]
57,7,1,1,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[4,6]",[],[7]
58,8,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[2,4]",[],[8]
59,8,2,68,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[182,274]",[],[8]
60,9,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[5,7]",[],[9]
61,9,2,68,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[355,532]",[],[9]
62,10,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[5,7]",[],[10]
63,10,2,68,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[1.75,2.71]","[776,1202]",[],[10]
64,11,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[11,16]",[],[11]
65,12,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[5,7]",[],[12]
66,13,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[7,11]",[],[13]
67,13,2,68,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[1.94,3.01]","[1291,2003]",[],[13]
68,14,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[6,10]",[],[14]
69,14,2,68,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[1.94,3.01]","[1162,1803]",[],[14]
70,18,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[5,7]",[],[18]
71,18,2,68,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[1.94,3.01]","[861,1336]",[],[18]
72,19,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[5,7]",[],[19]
73,19,2,68,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[1.94,3.01]","[861,1336]",[],[19]
74,20,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[0.8,1.2]","[5,7]",[3],[20]
75,20,2,5,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[14,22]",[5],[20]
76,20,3,8,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[19,30]",[8],[20]
77,20,4,12,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[28,43]",[12],[20]
78,20,5,15,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[35,55]",[15],[20]
79,20,6,19,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[48,74]",[19],[20]
80,20,7,20,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[52,80]",[20],[20]
81,20,8,21,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[55,86]",[21],[20]
82,20,9,26,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[78,121]",[26],[20]
83,20,10,30,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[101,157]",[30],[20]
84,20,11,34,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[130,202]",[34],[20]
85,20,12,38,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[166,257]",[38],[20]
86,20,13,43,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[222,345]",[43],[20]
87,20,14,45,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[249,387]",[45],[20]
88,20,15,53,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[389,604]",[53],[20]
89,20,16,58,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[510,791]",[58],[20]
90,20,17,62,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[630,977]",[62],[20]
91,20,18,63,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[664,1030]",[63],[20]
92,20,19,66,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[776,1204]",[66],[20]
93,20,20,67,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[817,1268]",[67],[20]
94,20,21,68,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[861,1336]",[68],[20]
95,20,22,69,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[906,1406]",[69],[20]
96,20,23,70,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[954,1480]",[70],[20]
97,20,24,71,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1004,1558]",[71],[20]
98,20,25,72,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1056,1639]",[72],[20]
99,20,26,73,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1111,1724]",[73],[20]
100,20,27,74,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1169,1814]",[74],[20]
101,20,28,75,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1230,1908]",[75],[20]
102,20,29,76,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1293,2006]",[76],[20]
103,20,30,77,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1360,2110]",[77],[20]
104,20,31,78,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1430,2218]",[78],[20]
105,20,32,79,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1503,2332]",[79],[20]
106,20,33,80,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1580,2451]",[80],[20]
107,20,34,81,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1660,2576]",[81],[20]
108,20,35,82,600,0,0,0,[],"[1470,1471]","[0,0]",[883],"[3,3,1]","[1.94,3.01]","[1745,2707]",[82],[20]
109,15,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[4,6]",[],[15]
110,15,2,68,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[1.94,3.01]","[684,1061]",[],[15]
111,15,3,70,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[1.94,3.01]","[758,1176]",[],[15]
112,16,1,50,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[326,489]",[],[16]
113,17,1,65,600,0,0,0,[],"[1468,1469]","[0,0]",[],"[3,3]","[0.8,1.2]","[286,429]",[],[17]
114,21,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[18,28]",[],[21]
115,22,1,3,600,0,0,0,[],"[1470,1471]","[0,0]",[173],"[3,3,1]","[0.8,1.2]","[5,7]",[2],[22]
116,22,2,41,600,0,0,0,[],"[1470,1471]","[0,0]",[173],"[3,3,1]","[0.8,1.2]","[82,122]",[3],[22]
117,22,3,70,600,0,0,0,[],"[1470,1471]","[0,0]",[173],"[3,3,1]","[0.8,1.2]","[393,590]",[4],[22]
118,23,1,3,600,0,0,0,[],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[5,7]","[3,0,0]",[23]
119,23,2,5,600,0,0,0,[],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[6,9]","[5,0,0]",[23]
120,23,3,8,600,0,0,0,[],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[8,12]","[8,0,0]",[23]
121,23,4,12,600,0,0,0,[],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[11,17]","[12,0,0]",[23]
122,23,5,15,600,0,0,0,[],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[15,22]","[15,0,0]",[23]
123,23,6,19,600,0,0,0,[],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[20,30]","[19,0,0]",[23]
124,23,7,20,600,0,0,0,[],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[21,32]","[20,0,0]",[23]
125,23,8,21,600,0,0,0,[],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[23,34]","[21,0,0]",[23]
126,23,9,26,600,0,0,0,[],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[32,48]","[26,0,0]",[23]
127,23,10,30,600,0,0,0,[],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[42,63]","[30,0,0]",[23]
128,23,11,34,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[54,81]","[34,2,35]",[23]
129,23,12,38,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[68,103]","[38,2,35]",[23]
130,23,13,43,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[92,138]","[43,2,35]",[23]
131,23,14,45,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[103,154]","[45,2,35]",[23]
132,23,15,53,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[160,241]","[53,3,60]",[23]
133,23,16,58,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[210,315]","[58,3,60]",[23]
134,23,17,62,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[260,390]","[62,3,60]",[23]
135,23,18,63,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[274,411]","[63,3,60]",[23]
136,23,19,66,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[320,480]","[66,3,60]",[23]
137,23,20,67,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[337,506]","[67,3,60]",[23]
138,23,21,68,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[355,532]","[68,3,60]",[23]
139,23,22,69,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[374,561]","[69,3,60]",[23]
140,23,23,70,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[393,590]","[70,3,60]",[23]
141,23,24,71,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[414,621]","[71,3,60]",[23]
142,23,25,72,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[436,653]","[72,3,60]",[23]
143,23,26,73,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[458,687]","[73,3,60]",[23]
144,23,27,74,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[482,723]","[74,3,60]",[23]
145,23,28,75,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[507,761]","[75,3,60]",[23]
146,23,29,76,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[533,800]","[76,3,60]",[23]
147,23,30,77,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[561,841]","[77,3,60]",[23]
148,23,31,78,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[590,884]","[78,3,60]",[23]
149,23,32,79,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[620,930]","[79,3,60]",[23]
150,23,33,80,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[651,977]","[80,3,60]",[23]
151,23,34,81,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[685,1027]","[81,3,60]",[23]
152,23,35,82,600,0,0,0,[1115],"[1470,1471]","[0,0]","[883,173,216]","[3,3,1,1,1]","[0.8,1.2]","[719,1079]","[82,3,60]",[23]
153,24,1,3,0,0,0,0,[],"[1470,1471]","[0,0]",[],"[3,3]","[0.8,1.2]","[6,9]",[],[24]
154,25,1,3,0,0,0,0,[],"[1470,1471]","[0,0]",[214],"[3,3,1]","[0.8,1.2]","[6,9]",[0],[25]
155,25,2,26,0,0,0,0,[],"[1470,1471]","[0,0]",[214],"[3,3,1]","[0.8,1.2]","[43,65]",[1],[25]
156,25,3,38,0,0,0,0,[],"[1470,1471]","[0,0]","[214,173]","[3,3,1,1]","[0.8,1.2]","[94,141]","[1,2]",[25]
157,25,4,69,0,0,0,0,[],"[1470,1471]","[0,0]","[214,173]","[3,3,1,1]","[0.8,1.2]","[545,818]","[2,4]",[25]
158,26,1,3,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[5,7]",[0],[26]
159,26,2,5,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[6,9]",[1],[26]
160,26,3,8,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[8,12]",[2],[26]
161,26,4,12,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[11,17]",[3],[26]
162,26,5,15,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[15,22]",[4],[26]
163,26,6,19,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[20,30]",[5],[26]
164,26,7,20,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[21,32]",[6],[26]
165,26,8,21,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[23,34]",[7],[26]
166,26,9,26,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[32,48]",[8],[26]
167,26,10,30,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[42,63]",[9],[26]
168,26,11,34,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[54,81]",[10],[26]
169,26,12,38,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[68,103]",[11],[26]
170,26,13,43,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[92,138]",[12],[26]
171,26,14,45,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[103,154]",[13],[26]
172,26,15,53,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[160,241]",[14],[26]
173,26,16,58,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[210,315]",[15],[26]
174,26,17,62,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[260,390]",[16],[26]
175,26,18,63,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[274,411]",[17],[26]
176,26,19,66,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[320,480]",[18],[26]
177,26,20,67,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[337,506]",[19],[26]
178,26,21,68,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[355,532]",[20],[26]
179,26,22,69,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[374,561]",[21],[26]
180,26,23,70,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[393,590]",[22],[26]
181,26,24,71,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[414,621]",[23],[26]
182,26,25,72,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[436,653]",[24],[26]
183,26,26,73,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[458,687]",[25],[26]
184,26,27,74,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[482,723]",[26],[26]
185,26,28,75,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[507,761]",[27],[26]
186,26,29,76,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[533,800]",[28],[26]
187,26,30,77,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[561,841]",[29],[26]
188,26,31,78,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[590,884]",[30],[26]
189,26,32,79,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[620,930]",[31],[26]
190,26,33,80,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[651,977]",[32],[26]
191,26,34,81,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[685,1027]",[33],[26]
192,26,35,82,0,0,0,0,[],"[1470,1471]","[0,0]",[216],"[3,3,1]","[0.8,1.2]","[719,1079]",[34],[26]
