"rownum","GrantedEffect","Level","PlayerLevelReq","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","CostAmounts","CostTypes","ManaReservationFlat","ManaReservationPercent","LifeReservationFlat","LifeReservationPercent","AttackTime"
152,23,35,82,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
153,24,1,3,100,0,0,4,0,0,12,0,0,0,0,[200],[0],0,0,0,0,0
154,25,1,3,100,1,5000,4,0,0,12,0,0,0,0,[200],[0],0,0,0,0,0
155,25,2,26,100,1,5000,4,0,0,12,0,0,0,0,[200],[0],0,0,0,0,0
156,25,3,38,100,1,4000,4,0,0,12,0,0,0,0,[200],[0],0,0,0,0,0
157,25,4,69,100,1,3000,4,0,0,12,0,0,0,0,[200],[0],0,0,0,0,0
158,26,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
159,26,2,5,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
160,26,3,8,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
161,26,4,12,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
162,26,5,15,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
163,26,6,19,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
164,26,7,20,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
165,26,8,21,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
166,26,9,26,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
167,26,10,30,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
168,26,11,34,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
169,26,12,38,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
170,26,13,43,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
171,26,14,45,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
172,26,15,53,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
173,26,16,58,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
174,26,17,62,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
175,26,18,63,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
176,26,19,66,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
177,26,20,67,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
178,26,21,68,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
179,26,22,69,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
180,26,23,70,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
181,26,24,71,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
182,26,25,72,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
183,26,26,73,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
184,26,27,74,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
185,26,28,75,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
186,26,29,76,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
187,26,30,77,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
188,26,31,78,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
189,26,32,79,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
190,26,33,80,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
191,26,34,81,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
192,26,35,82,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
193,27,1,3,100,1,12000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
194,27,2,38,100,1,8000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
195,27,3,62,100,1,6000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
196,27,4,66,100,1,6000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
197,27,5,72,100,1,4000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
198,28,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
199,28,2,33,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
200,28,3,55,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
201,41,1,3,100,1,3000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
202,42,1,3,100,1,2500,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
203,42,2,5,100,1,2500,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
204,39,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
205,37,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
206,37,2,68,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
207,38,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
208,38,2,24,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
209,38,3,27,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
210,38,4,44,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
211,38,5,48,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
212,40,1,4,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
213,40,2,36,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
214,40,3,52,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
215,29,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
216,29,2,68,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
217,30,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
218,30,2,68,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
219,31,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
220,31,2,68,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
221,32,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
222,32,2,68,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
223,33,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
224,33,2,68,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
225,34,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
226,34,2,68,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
227,35,1,3,100,1,7500,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
228,35,2,30,100,1,7500,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
229,35,3,36,100,1,7500,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
230,35,4,52,100,1,7500,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
231,35,5,67,100,1,7500,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
232,43,1,3,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
233,43,2,5,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
234,43,3,8,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
235,43,4,10,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
236,43,5,12,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
237,43,6,14,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
238,43,7,17,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
239,43,8,20,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
240,43,9,25,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
241,43,10,30,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
242,43,11,31,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
243,43,12,52,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
244,43,13,57,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
245,43,14,65,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
246,43,15,66,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
247,43,16,67,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
248,43,17,68,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
249,43,18,69,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
250,43,19,70,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
251,43,20,71,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
252,43,21,72,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
253,43,22,73,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
254,43,23,74,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
255,43,24,75,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
256,43,25,76,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
257,43,26,77,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
258,43,27,79,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
259,43,28,81,100,3,5000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
260,44,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
261,44,2,5,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
262,44,3,8,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
263,44,4,10,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
264,44,5,12,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
265,44,6,14,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
266,44,7,17,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
267,44,8,20,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
268,44,9,25,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
269,44,10,30,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
270,44,11,31,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
271,44,12,52,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
272,44,13,57,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
273,44,14,65,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
274,44,15,66,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
275,44,16,67,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
276,44,17,68,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
277,44,18,69,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
278,44,19,70,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
279,44,20,71,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
280,44,21,72,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
281,44,22,73,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
282,44,23,74,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
283,44,24,75,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
284,44,25,76,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
285,44,26,77,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
286,44,27,79,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
287,44,28,81,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
288,45,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
289,46,1,3,100,1,3000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
290,47,1,3,100,0,0,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
291,49,1,3,100,1,3000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
292,50,1,3,100,1,3000,4,0,0,12,0,0,0,0,[],[],0,0,0,0,0
293,2928,1,1,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
294,2928,2,2,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
295,2928,3,4,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
296,2928,4,7,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
297,2928,5,11,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
298,2928,6,16,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
299,2928,7,20,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
300,2928,8,24,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
301,2928,9,28,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
302,2928,10,32,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
303,2928,11,36,100,0,0,4,30,1,12,0,4000,0,0,[],[],0,0,0,0,0
