"rownum","Id","Base_ENVFile","Corrupted_ENVFile","i32","i32","[rid]","EnvironmentTransitionsKey","PreloadGroup"
21,"1_9","Metadata/EnvironmentSettings/1_1_9.env","",2626,2626,[],"",""
22,"1_9test","Metadata/EnvironmentSettings/1_1_9test.env","",2626,2626,[],"",""
23,"1_9a","Metadata/EnvironmentSettings/1_1_9a.env","",2626,2626,[],"",""
24,"1_11_1","Metadata/EnvironmentSettings/1_1_11_1.env","",2626,2626,[],"",""
25,"1_11_2","Metadata/EnvironmentSettings/1_1_11_2.env","",2626,2626,[],"",""
26,"1_11_3_silent","Metadata/EnvironmentSettings/boss_silent.env","",2626,2626,[],"",""
27,"1_11_3_boss","Metadata/EnvironmentSettings/1_1_11_3.env","",2626,2626,[],"",""
28,"1_town","Metadata/EnvironmentSettings/1_1_town.env","",2626,2626,[],"",""
29,"1_town_v2","Metadata/EnvironmentSettings/1_1_town_v2.env","",2626,2626,[],"",""
30,"2_1","Metadata/EnvironmentSettings/1_2_1.env","Metadata/EnvironmentSettings/corrupted/1_2_1.env",86,89,[],"",""
31,"2_2","Metadata/EnvironmentSettings/1_2_2.env","",2626,2626,[],"",""
32,"2_2_prophecy","Metadata/EnvironmentSettings/1_2_2_prophecy.env","",2626,2626,[],"",""
33,"2_2a","Metadata/EnvironmentSettings/1_2_2a.env","",2626,2626,[],"",""
34,"2_3","Metadata/EnvironmentSettings/1_2_3.env","",2626,2626,[],"",""
35,"2_4","Metadata/EnvironmentSettings/1_2_4.env","",2626,2626,[],"",""
36,"2_5_1","Metadata/EnvironmentSettings/1_2_5_1.env","",2626,2626,[],"",""
37,"2_5_2","Metadata/EnvironmentSettings/1_2_5_2.env","",2626,2626,[],"",""
38,"2_6_1","Metadata/EnvironmentSettings/1_2_6_1.env","",2626,2626,[],"",""
39,"2_6_2","Metadata/EnvironmentSettings/1_2_6_2.env","",2626,2626,[],"",""
40,"2_6_3","Metadata/EnvironmentSettings/1_2_6_3.env","",2626,2626,[],"",""
41,"2_7","Metadata/EnvironmentSettings/1_2_7.env","Metadata/EnvironmentSettings/corrupted/1_2_7.env",86,89,[],"",""
42,"2_7_synthesis","Metadata/EnvironmentSettings/1_2_7_synthesis.env","",2626,2626,[],"",""
43,"2_8","Metadata/EnvironmentSettings/1_2_8.env","Metadata/EnvironmentSettings/corrupted/1_2_8.env",86,89,[],"",""
44,"2_9","Metadata/EnvironmentSettings/1_2_9.env","Metadata/EnvironmentSettings/corrupted/1_2_9.env",86,89,[],"",""
45,"2_10","Metadata/EnvironmentSettings/1_2_10.env","Metadata/EnvironmentSettings/corrupted/1_2_10.env",86,89,[],"",""
46,"2_11_1","Metadata/EnvironmentSettings/1_2_11_1.env","Metadata/EnvironmentSettings/corrupted/1_2_11_1.env",86,89,[],"",""
47,"2_11_2","Metadata/EnvironmentSettings/1_2_11_2.env","Metadata/EnvironmentSettings/corrupted/1_2_11_2.env",86,89,[],"",""
48,"2_12","Metadata/EnvironmentSettings/1_2_12.env","Metadata/EnvironmentSettings/corrupted/1_2_12.env",86,89,[],"",""
49,"2_13","Metadata/EnvironmentSettings/1_2_13.env","",2626,2626,[],"",""
50,"2_14_2","Metadata/EnvironmentSettings/1_2_14_2.env","Metadata/EnvironmentSettings/corrupted/1_2_14_2.env",86,89,[],"",""
51,"2_14_3","Metadata/EnvironmentSettings/1_2_14_3.env","Metadata/EnvironmentSettings/corrupted/1_2_14_3.env",86,89,[],"",""
52,"2_14_3_silent","Metadata/EnvironmentSettings/boss_silent.env","",2626,2626,[],"",""
53,"2_14_3_boss","Metadata/EnvironmentSettings/1_2_14_boss.env","Metadata/EnvironmentSettings/corrupted/1_2_14_boss.env",86,89,[],"",""
54,"2_14_3_boss_leadup","Metadata/EnvironmentSettings/1_2_14_boss_leadup.env","Metadata/EnvironmentSettings/corrupted/1_2_14_boss_leadup.env",86,89,[],"",""
55,"2_15","Metadata/EnvironmentSettings/1_2_15.env","",2626,2626,[],"",""
56,"2_town","Metadata/EnvironmentSettings/1_2_town.env","Metadata/EnvironmentSettings/corrupted/1_2_town.env",86,89,[],"",""
57,"designertest","Metadata/EnvironmentSettings/designertest.env","",2626,2626,[],"",""
58,"designertest_arena","Metadata/EnvironmentSettings/designertest_arena.env","",2626,2626,[],"",""
59,"Desert_1","Metadata/EnvironmentSettings/Desert_1.env","",2626,2626,[],"",""
60,"ParticleShower","Metadata/EnvironmentSettings/ParticleShower.env","",2626,2626,[],"",""
61,"AtlasExilesZana","Metadata/EnvironmentSettings/AtlasExiles1_1.env","",2626,2626,[],"",""
62,"AtlasExiles1_1","Metadata/EnvironmentSettings/AtlasExiles1_1.env","",2626,2626,[],"",""
63,"AtlasExiles1_BossFight","Metadata/EnvironmentSettings/AtlasExiles1_BossFight.env","",2626,2626,[],"",""
64,"AtlasExiles1_Completed","Metadata/EnvironmentSettings/AtlasExiles1_Completed.env","",2626,2626,[],"",""
65,"AtlasExiles2_1","Metadata/EnvironmentSettings/AtlasExiles2_1.env","",2626,2626,[],"",""
66,"AtlasExiles2_1_Rotate","Metadata/EnvironmentSettings/AtlasExiles2_1.env","Metadata/EnvironmentSettings/AtlasExiles2_1_Entrance.env",2626,2626,[],0,""
67,"AtlasExiles2_BossFight","Metadata/EnvironmentSettings/AtlasExiles2_BossFight.env","",2626,2626,[],"",""
68,"AtlasExiles2_Completed","Metadata/EnvironmentSettings/AtlasExiles2_Completed.env","",2626,2626,[],"",""
69,"AtlasExiles3_1","Metadata/EnvironmentSettings/AtlasExiles3_1.env","Metadata/EnvironmentSettings/AtlasExiles3_1_foggier.env",2626,2626,[],0,""
70,"AtlasExiles3_BossFight","Metadata/EnvironmentSettings/AtlasExiles3_BossFight.env","Metadata/EnvironmentSettings/AtlasExiles3_BossFight_foggier.env",2626,2626,[],0,""
71,"AtlasExiles3_Completed","Metadata/EnvironmentSettings/AtlasExiles3_Completed.env","Metadata/EnvironmentSettings/AtlasExiles3_Completed_foggier.env",2626,2626,[],0,""
72,"AtlasExiles4_1","Metadata/EnvironmentSettings/AtlasExiles4_1.env","",2626,2626,[],"",""
73,"AtlasExiles4_BossFight","Metadata/EnvironmentSettings/AtlasExiles4_BossFight.env","",2626,2626,[],"",""
74,"AtlasExiles4_Completed","Metadata/EnvironmentSettings/AtlasExiles4_Completed.env","",2626,2626,[],"",""
75,"AtlasExiles5_1","Metadata/EnvironmentSettings/AtlasExiles5_1.env","",2626,2626,[],"",""
76,"AtlasExiles5_2","Metadata/EnvironmentSettings/AtlasExiles5_2.env","",2626,2626,[],"",""
77,"AtlasExiles5_Lab","Metadata/EnvironmentSettings/AtlasExiles5_Lab.env","",2626,2626,[],"",""
78,"AtlasExiles5_LabFoyer","Metadata/EnvironmentSettings/AtlasExiles5_LabFoyer.env","",2626,2626,[],"",""
79,"AtlasExiles5_Square","Metadata/EnvironmentSettings/AtlasExiles5_Square.env","",2626,2626,[],"",""
80,"AtlasExiles5_SquareBurning1","Metadata/EnvironmentSettings/AtlasExiles5_SquareBurning1.env","",2626,2626,[],"",""
81,"AtlasExiles5_SquareBurning2","Metadata/EnvironmentSettings/AtlasExiles5_SquareBurning2.env","",2626,2626,[],"",""
82,"AtlasExiles5_SquareBurning3","Metadata/EnvironmentSettings/AtlasExiles5_SquareBurning3.env","",2626,2626,[],"",""
83,"AtlasExiles5_Completed","Metadata/EnvironmentSettings/AtlasExiles5_Completed.env","",2626,2626,[],"",""
84,"3_1","Metadata/EnvironmentSettings/1_3_1.env","",2626,2626,[],"",""
85,"3_2","Metadata/EnvironmentSettings/1_3_2.env","",2626,2626,[],"",""
86,"3_3_1","Metadata/EnvironmentSettings/1_3_3_1.env","",2626,2626,[],"",""
87,"3_4","Metadata/EnvironmentSettings/1_3_4.env","",2626,2626,[],"",""
88,"3_5","Metadata/EnvironmentSettings/1_3_5.env","",2626,2626,[],"",""
89,"3_6_1","Metadata/EnvironmentSettings/1_3_6_1.env","",2626,2626,[],"",""
90,"3_7","Metadata/EnvironmentSettings/1_3_7.env","",2626,2626,[],"",""
91,"3_8_1","Metadata/EnvironmentSettings/1_3_8_1.env","",2626,2626,[],"",""
92,"3_8_2","Metadata/EnvironmentSettings/1_3_8_2.env","",2626,2626,[],"",""
93,"3_9","Metadata/EnvironmentSettings/1_3_9.env","",2626,2626,[],"",""
94,"3_10_0","Metadata/EnvironmentSettings/1_3_10_0.env","",2626,2626,[],"",""
95,"3_10_1","Metadata/EnvironmentSettings/1_3_10_1.env","",2626,2626,[],"",""
96,"3_10_2","Metadata/EnvironmentSettings/1_3_10_2.env","",2626,2626,[],"",""
97,"3_10_3","Metadata/EnvironmentSettings/1_3_10_3.env","",2626,2626,[],"",""
98,"3_13","Metadata/EnvironmentSettings/1_3_13.env","",2626,2626,[],"",""
99,"3_14_1","Metadata/EnvironmentSettings/1_3_14_1.env","",2626,2626,[],"",""
100,"3_14_1_synthesis","Metadata/EnvironmentSettings/1_3_14_1_synthesis.env","",2626,2626,[],"",""
101,"3_14_2","Metadata/EnvironmentSettings/1_3_14_2.env","",2626,2626,[],"",""
102,"3_14_3","Metadata/EnvironmentSettings/1_3_14_3.env","",2626,2626,[],"",""
103,"3_14_3_silent","Metadata/EnvironmentSettings/boss_silent.env","",2626,2626,[],"",""
104,"3_14_3_boss","Metadata/EnvironmentSettings/1_3_14_3_boss.env","",2626,2626,[],"",""
105,"3_15","Metadata/EnvironmentSettings/1_3_15.env","",2626,2626,[],"",""
106,"3_16","Metadata/EnvironmentSettings/1_3_16.env","",2626,2626,[],"",""
107,"3_17_1","Metadata/EnvironmentSettings/1_3_17_1.env","",2626,2626,[],"",""
108,"3_17_2","Metadata/EnvironmentSettings/1_3_17_2.env","",2626,2626,[],"",""
109,"3_18_1","Metadata/EnvironmentSettings/1_3_18_1.env","",2626,2626,[],"",""
110,"3_18_1_entrance","Metadata/EnvironmentSettings/1_3_18_1_entrance.env","",2626,2626,[],"",""
111,"3_18_2","Metadata/EnvironmentSettings/1_3_18_2.env","",2626,2626,[],"",""
112,"3_18_3","Metadata/EnvironmentSettings/1_3_18_3.env","",2626,2626,[],"",""
113,"3_18_3_bossmusic","Metadata/EnvironmentSettings/1_3_18_3_bossmusic.env","",2626,2626,[],"",""
114,"3_18_3_demon","Metadata/EnvironmentSettings/1_3_18_3_demon.env","",2626,2626,[],"",""
115,"3_18_3_demon_rain","Metadata/EnvironmentSettings/1_3_18_3_demon_rain.env","",2626,2626,[],"",49
116,"3_18_3_silent","Metadata/EnvironmentSettings/1_3_18_3_silent.env","",2626,2626,[],"",""
117,"3_town","Metadata/EnvironmentSettings/1_3_town.env","",2626,2626,[],"",""
118,"3_town_v2","Metadata/EnvironmentSettings/1_3_town_v2.env","",2626,2626,[],"",""
119,"3_town_v2_clean","Metadata/EnvironmentSettings/1_3_town_v2_clean.env","",2626,2626,[],"",""
120,"3_town_v2_toxic","Metadata/EnvironmentSettings/1_3_town_v2_toxic.env","",2626,2626,[],"",""
121,"4_1","Metadata/EnvironmentSettings/1_4_1.env","",2626,2626,[],"",""
122,"4_2_silent","Metadata/EnvironmentSettings/1_4_2.env","",2626,2626,[],"",""
123,"4_2","Metadata/EnvironmentSettings/1_4_2.env","",2626,2626,[],"",""
124,"4_3_1","Metadata/EnvironmentSettings/1_4_3_1.env","",2626,2626,[],"",""
125,"4_3_2","Metadata/EnvironmentSettings/1_4_3_2.env","",2626,2626,[],"",""
126,"4_3_3","Metadata/EnvironmentSettings/1_4_3_3.env","",2626,2626,[],"",""
127,"4_3_3_prophecy","Metadata/EnvironmentSettings/1_4_3_3_prophecy.env","",2626,2626,[],"",""
128,"4_4_1","Metadata/EnvironmentSettings/1_4_4_1.env","",2626,2626,[],"",""
129,"4_4_2","Metadata/EnvironmentSettings/1_4_4_2.env","",2626,2626,[],"",""
130,"4_4_3","Metadata/EnvironmentSettings/1_4_4_3.env","",2626,2626,[],"",""
131,"4_4_3_outside_silent","Metadata/EnvironmentSettings/1_4_4_3.env","",2626,2626,[],"",""
132,"4_4_3_boss","Metadata/EnvironmentSettings/1_4_4_3_boss.env","",2626,2626,[],"",""
133,"4_4_3_silent","Metadata/EnvironmentSettings/boss_silent.env","",2626,2626,[],"",""
134,"4_5_1","Metadata/EnvironmentSettings/1_4_5_1.env","",2626,2626,[],"",""
135,"4_5_2_inside","Metadata/EnvironmentSettings/1_4_5_2_inside.env","",2626,2626,[],"",""
136,"4_5_2_inside_silent","Metadata/EnvironmentSettings/1_4_5_2_inside.env","",2626,2626,[],"",""
137,"4_5_2_outside","Metadata/EnvironmentSettings/1_4_5_2_outside.env","",2626,2626,[],"",""
138,"4_5_2_outside_silent","Metadata/EnvironmentSettings/1_4_5_2_outside.env","",2626,2626,[],"",""
139,"4_5_2_bossarena","Metadata/EnvironmentSettings/1_4_5_2_bossarena.env","",2626,2626,[],"",""
140,"4_5_2_mumble","Metadata/EnvironmentSettings/1_4_5_2_bossarena.env","",2626,2626,[],"",""
141,"4_5_2_bossarena_silent","Metadata/EnvironmentSettings/boss_silent.env","",2626,2626,[],"",""
142,"4_6_1","Metadata/EnvironmentSettings/1_4_6_1.env","",2626,2626,[],"",""
143,"4_6_2","Metadata/EnvironmentSettings/1_4_6_2.env","",2626,2626,[],"",""
144,"4_6_3","Metadata/EnvironmentSettings/1_4_6_3.env","",2626,2626,[],"",""
145,"4_6_3_boss1","Metadata/EnvironmentSettings/1_4_6_3_boss1.env","",2626,2626,[],"",""
146,"4_6_3_boss1_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
147,"4_6_3_boss2","Metadata/EnvironmentSettings/1_4_6_3_boss2.env","",2626,2626,[],"",""
148,"4_6_3_boss2_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
149,"4_7","Metadata/EnvironmentSettings/1_4_7.env","",2626,2626,[],"",""
150,"4_town_silent","Metadata/EnvironmentSettings/1_4_town.env","",2626,2626,[],"",""
151,"4_town","Metadata/EnvironmentSettings/1_4_town.env","",2626,2626,[],"",""
152,"5_town","Metadata/EnvironmentSettings/1_5_town.env","",2626,2626,[],"",""
153,"5_1","Metadata/EnvironmentSettings/1_5_1.env","",2626,2626,[],"",""
154,"5_2","Metadata/EnvironmentSettings/1_5_2.env","",2626,2626,[],"",""
155,"5_3","Metadata/EnvironmentSettings/1_5_3.env","",2626,2626,[],"",""
156,"5_4","Metadata/EnvironmentSettings/1_5_4.env","",2626,2626,[],"",""
157,"5_4b","Metadata/EnvironmentSettings/1_5_4b.env","",2626,2626,[],"",""
158,"5_4b_synthesis","Metadata/EnvironmentSettings/1_5_4b_synthesis.env","",2626,2626,[],"",""
159,"5_5","Metadata/EnvironmentSettings/1_5_5.env","",2626,2626,[],"",""
160,"5_5_boss","Metadata/EnvironmentSettings/1_5_5_boss.env","",2626,2626,[],"",""
161,"5_5_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
162,"5_3b","Metadata/EnvironmentSettings/1_5_3b.env","",2626,2626,[],"",""
163,"5_6","Metadata/EnvironmentSettings/1_5_6_ossuary.env","",2626,2626,[],"",""
164,"5_7","Metadata/EnvironmentSettings/1_5_7_reliquary.env","",2626,2626,[],"",""
165,"5_8","Metadata/EnvironmentSettings/1_5_8_CathedralRoof.env","",2626,2626,[],"",""
166,"5_8_synthesis","Metadata/EnvironmentSettings/1_5_8_synthesis.env","",2626,2626,[],"",""
167,"5_8_boss","Metadata/EnvironmentSettings/1_5_8_Boss.env","",2626,2626,[],"",""
168,"5_8_boss_end","Metadata/EnvironmentSettings/1_5_8_BossEnd.env","",2626,2626,[],"",""
169,"5_8_sin","Metadata/EnvironmentSettings/1_5_8_SinDock.env","",2626,2626,[],"",""
170,"6_town","Metadata/EnvironmentSettings/2_6_town.env","",2626,2626,[],"",""
171,"AfflictionTown","Metadata/EnvironmentSettings/AfflictionTown.env","",2626,2626,[],"",""
172,"6_1","Metadata/EnvironmentSettings/2_6_1.env","",2626,2626,[],"",""
173,"6_2","Metadata/EnvironmentSettings/2_6_2.env","",2626,2626,[],"",""
174,"6_3","Metadata/EnvironmentSettings/2_6_3.env","",2626,2626,[],"",""
175,"6_4","Metadata/EnvironmentSettings/2_6_4.env","",2626,2626,[],"",""
176,"6_4_synthesis","Metadata/EnvironmentSettings/2_6_4_synthesis.env","",2626,2626,[],"",""
177,"6_5","Metadata/EnvironmentSettings/2_6_5.env","",2626,2626,[],"",""
178,"6_5_boss","Metadata/EnvironmentSettings/2_6_5_boss.env","",2626,2626,[],"",""
179,"6_5_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
180,"6_6","Metadata/EnvironmentSettings/2_6_6.env","",2626,2626,[],"",""
181,"6_7_1","Metadata/EnvironmentSettings/2_6_7_1.env","",2626,2626,[],"",""
182,"6_7_2","Metadata/EnvironmentSettings/2_6_7_2_Env1.env","",2626,2626,[],"",""
183,"6_7_2_boss","Metadata/EnvironmentSettings/2_6_7_2_boss.env","",2626,2626,[],"",""
184,"6_7_2_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
185,"6_8","Metadata/EnvironmentSettings/2_6_8.env","",2626,2626,[],"",""
186,"6_8_boss","Metadata/EnvironmentSettings/2_6_8_boss.env","",2626,2626,[],"",""
187,"6_8_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
188,"6_9","Metadata/EnvironmentSettings/2_6_9.env","",2626,2626,[],"",""
189,"6_10","Metadata/EnvironmentSettings/2_6_10.env","",2626,2626,[],"",""
190,"6_11","Metadata/EnvironmentSettings/2_6_11.env","",2626,2626,[],"",""
191,"6_11_boss","Metadata/EnvironmentSettings/2_6_11_boss.env","",2626,2626,[],"",""
192,"6_11_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
193,"6_12","Metadata/EnvironmentSettings/2_6_12.env","",2626,2626,[],"",""
194,"6_13","Metadata/EnvironmentSettings/2_6_13.env","",2626,2626,[],"",""
195,"6_14","Metadata/EnvironmentSettings/2_6_14.env","Metadata/EnvironmentSettings/2_6_14Black.env",2626,1161,[],"",""
196,"2_6_15","Metadata/EnvironmentSettings/2_6_15.env","",2626,2626,[],"",""
197,"2_6_15_preboss","Metadata/EnvironmentSettings/2_6_15_preboss.env","",2626,2626,[],"",""
198,"2_6_15_boss","Metadata/EnvironmentSettings/2_6_15_boss.env","",2626,2626,[],"",""
199,"2_6_15_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
200,"7_town","Metadata/EnvironmentSettings/2_2_town.env","",2626,2626,[],"",""
201,"7_1","Metadata/EnvironmentSettings/2_2_1.env","",2626,2626,[],"",""
202,"7_2","Metadata/EnvironmentSettings/2_2_2.env","",2626,2626,[],"",""
203,"7_3","Metadata/EnvironmentSettings/2_2_3.env","",2626,2626,[],"",""
204,"7_4","Metadata/EnvironmentSettings/2_2_4.env","",2626,2626,[],"",""
205,"7_5_1","Metadata/EnvironmentSettings/2_2_5_1.env","",2626,2626,[],"",""
206,"7_5_2","Metadata/EnvironmentSettings/2_2_5_2.env","",2626,2626,[],"",""
207,"7_5_map","Metadata/EnvironmentSettings/2_2_5_map.env","",2626,2626,[],"",""
208,"7_5_map_boss","Metadata/EnvironmentSettings/2_2_5_map_boss.env","",2626,2626,[],"",""
209,"7_5_map_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
210,"7_6","Metadata/EnvironmentSettings/2_2_6.env","",2626,2626,[],"",""
211,"7_7","Metadata/EnvironmentSettings/2_2_7.env","",2626,2626,[],"",""
212,"7_7_boss","Metadata/EnvironmentSettings/2_2_7_boss.env","",2626,2626,[],"",""
213,"7_7_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
214,"7_8","Metadata/EnvironmentSettings/2_2_8.env","",2626,2626,[],"",""
215,"7_9","Metadata/EnvironmentSettings/2_2_9.env","",2626,2626,[],"",""
216,"7_9_boss","Metadata/EnvironmentSettings/2_2_9_despairboss.env","",2626,2626,[],"",""
217,"7_9_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
218,"7_10","Metadata/EnvironmentSettings/2_2_10.env","",2626,2626,[],"",""
219,"7_10_synthesis","Metadata/EnvironmentSettings/2_2_10_synthesis.env","",2626,2626,[],"",""
220,"7_11","Metadata/EnvironmentSettings/2_2_11.env","",2626,2626,[],"",""
221,"7_12_1","Metadata/EnvironmentSettings/2_2_12_1.env","",2626,2626,[],"",""
222,"7_12_1_synthesis","Metadata/EnvironmentSettings/2_2_12_1_synthesis.env","",2626,2626,[],"",""
223,"7_12_2a","Metadata/EnvironmentSettings/2_2_12_2a.env","",2626,2626,[],"",""
224,"7_12_2b","Metadata/EnvironmentSettings/2_2_12_2b.env","",2626,2626,[],"",""
225,"7_12_2c","Metadata/EnvironmentSettings/2_2_12_2c.env","",2626,2626,[],"",""
226,"7_12_2_boss","Metadata/EnvironmentSettings/2_2_12_2_boss.env","",2626,2626,[],"",""
227,"7_12_2_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
228,"8_1","Metadata/EnvironmentSettings/2_3_1.env","",2626,2626,[],"",""
229,"8_town","Metadata/EnvironmentSettings/2_3_town_toxic.env","Metadata/EnvironmentSettings/2_3_town_clean.env",2626,1424,[],"",""
230,"8_2_1","Metadata/EnvironmentSettings/2_3_2_default.env","Metadata/EnvironmentSettings/2_3_2_clean.env",2626,1424,[],"",""
231,"8_2_2","Metadata/EnvironmentSettings/2_3_2_default.env","Metadata/EnvironmentSettings/2_3_2_clean.env",2626,1424,[],"",""
232,"8_2_2_boss","Metadata/EnvironmentSettings/2_3_2_2_boss.env","",2626,2626,[],"",""
233,"8_2_2_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
234,"8_3","Metadata/EnvironmentSettings/2_3_3.env","",2626,2626,[],"",""
235,"8_4","Metadata/EnvironmentSettings/2_3_4.env","",2626,2626,[],"",""
236,"8_4_boss","Metadata/EnvironmentSettings/2_3_4_boss.env","",2626,2626,[],"",""
237,"8_4_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
238,"8_5","Metadata/EnvironmentSettings/2_3_5.env","",2626,2626,[],"",""
239,"8_6","Metadata/EnvironmentSettings/2_3_6.env","",2626,2626,[],"",""
240,"8_7_1","Metadata/EnvironmentSettings/2_3_7_1.env","",2626,2626,[],"",""
241,"8_7_2","Metadata/EnvironmentSettings/2_3_7_2.env","",2626,2626,[],"",""
242,"8_8","Metadata/EnvironmentSettings/2_3_8.env","",2626,2626,[],"",""
243,"8_9","Metadata/EnvironmentSettings/2_3_9.env","",2626,2626,[],"",""
244,"8_10","Metadata/EnvironmentSettings/2_3_10.env","",2626,2626,[],"",""
245,"8_10_synthesis","Metadata/EnvironmentSettings/2_3_10_synthesis.env","",2626,2626,[],"",""
246,"8_11","Metadata/EnvironmentSettings/2_3_11.env","",2626,2626,[],"",""
247,"8_12_1","Metadata/EnvironmentSettings/2_3_12_1.env","",2626,2626,[],"",""
248,"8_12_2","Metadata/EnvironmentSettings/2_3_12_2.env","",2626,2626,[],"",""
249,"8_13_preboss","Metadata/EnvironmentSettings/2_3_13.env","",2626,2626,[],"",""
250,"8_13_boss","Metadata/EnvironmentSettings/2_3_13_boss.env","",2626,2626,[],"",""
251,"8_13_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
252,"8_13","Metadata/EnvironmentSettings/2_3_13_moon.env","Metadata/EnvironmentSettings/2_3_13_sun.env",2626,2626,[],0,""
253,"9_1","Metadata/EnvironmentSettings/2_9_1.env","",2626,2626,[],"",""
254,"9_town","Metadata/EnvironmentSettings/2_9_town.env","",2626,2626,[],"",""
255,"9_2","Metadata/EnvironmentSettings/2_9_2.env","",2626,2626,[],"",""
256,"9_3","Metadata/EnvironmentSettings/2_9_3.env","",2626,2626,[],"",""
257,"9_3_event","Metadata/EnvironmentSettings/2_9_3_event.env","",2626,2626,[],"",""
258,"9_4","Metadata/EnvironmentSettings/2_9_4.env","",2626,2626,[],"",""
259,"9_4_boss1","Metadata/EnvironmentSettings/2_9_4_boss1.env","",2626,2626,[],"",""
260,"9_4_boss2","Metadata/EnvironmentSettings/2_9_4_boss2.env","",2626,2626,[],"",""
261,"9_5","Metadata/EnvironmentSettings/2_9_5.env","",2626,2626,[],"",""
262,"9_6","Metadata/EnvironmentSettings/2_9_6.env","",2626,2626,[],"",""
263,"9_7","Metadata/EnvironmentSettings/2_9_7.env","",2626,2626,[],"",""
264,"9_8","Metadata/EnvironmentSettings/2_9_8.env","",2626,2626,[],"",""
265,"9_8_synthesis","Metadata/EnvironmentSettings/2_9_8_synthesis.env","",2626,2626,[],"",""
266,"9_8_boss","Metadata/EnvironmentSettings/2_9_8_boss.env","",2626,2626,[],"",""
267,"9_8_boss_silent","Metadata/EnvironmentSettings/no_music.env","",2626,2626,[],"",""
268,"9_9","Metadata/EnvironmentSettings/2_9_9.env","",2626,2626,[],"",""
269,"9_10_1","Metadata/EnvironmentSettings/2_9_10_1.env","",2626,2626,[],"",""
270,"9_10_2_zone1","Metadata/EnvironmentSettings/2_9_10_2_zone1.env","",2626,2626,[],"",""
271,"9_10_2_zone2","Metadata/EnvironmentSettings/2_9_10_2_zone2.env","",2626,2626,[],"",""
272,"9_10_2_zone3","Metadata/EnvironmentSettings/2_9_10_2_zone3.env","",2626,2626,[],"",""
273,"9_10_2_zone4","Metadata/EnvironmentSettings/2_9_10_2_zone4.env","",2626,2626,[],"",""
