"rownum","BaseItemType","i32","i32"
296,820,100,131
297,722,95,131
298,604,95,131
299,1811,0,220
300,605,95,0
301,1617,130,0
302,818,100,131
303,705,90,131
304,1075,125,131
305,1037,110,217
306,1124,115,0
307,1125,95,62
308,1123,110,131
309,1112,95,0
310,1120,125,0
311,1122,90,0
312,1719,100,131
313,1118,105,200
314,1902,110,217
315,1906,125,217
316,2386,0,269
317,2384,125,200
318,2385,125,269
319,2382,0,200
320,2383,125,200
321,2350,0,269
322,411,70,131
323,1114,125,131
324,2256,115,0
325,2129,125,270
326,2366,0,0
327,2381,125,269
328,2117,125,200
329,1129,125,200
330,2365,125,269
331,2364,125,269
332,2251,120,200
333,1115,100,131
334,2262,125,200
335,2363,135,200
336,2265,120,200
337,1626,120,131
338,1729,125,200
339,1139,95,220
340,1140,130,200
341,2254,115,200
342,2267,135,200
343,2255,115,200
344,1852,125,131
345,2118,150,270
346,2258,125,200
347,2266,120,200
348,2257,0,271
349,1991,120,271
350,1141,100,200
351,2049,0,0
352,2048,0,0
353,2047,0,0
354,2046,130,0
355,2264,0,0
356,1632,115,131
357,2164,0,0
358,823,90,220
359,1775,110,217
360,1770,125,217
361,630,100,131
362,816,120,131
363,815,100,131
364,1874,0,0
365,408,25,62
366,2263,115,0
367,1687,110,217
368,1688,125,217
369,2128,120,270
370,1730,120,200
371,431,55,62
372,1102,110,217
373,1119,85,160
374,1610,100,62
375,979,110,131
376,702,70,131
377,839,110,131
378,1145,100,160
379,2380,0,269
380,701,80,0
381,706,90,131
382,1849,110,131
383,424,90,0
384,430,70,62
385,2261,0,0
386,2260,0,0
387,2259,0,0
388,448,0,0
389,731,200,200
390,827,0,0
391,2198,320,411
392,2203,180,272
393,2202,150,189
394,2193,130,91
395,2192,100,133
396,2195,80,52
397,2200,80,161
398,2197,230,244
399,2194,80,52
400,2196,250,184
401,2199,180,272
402,666,100,0
403,613,60,0
404,482,40,0
405,2174,320,411
406,2180,180,272
407,2179,150,189
408,2168,100,133
409,2169,130,91
410,2171,80,52
411,2177,80,161
412,2173,230,244
413,2170,80,52
414,2172,250,184
415,2175,180,272
416,2226,180,0
417,2227,180,0
418,2228,130,0
419,2230,80,0
420,2229,80,0
421,2231,250,0
422,2232,210,0
423,896,150,0
424,417,15,62
425,2234,180,340
426,2233,130,145
427,2236,80,100
428,2235,80,100
429,2237,250,275
430,2238,275,407
431,1670,320,411
432,1679,180,272
433,967,130,0
434,969,80,0
435,971,160,0
436,968,80,0
437,970,250,0
438,1677,180,272
439,1674,150,189
440,1678,180,0
441,1675,100,91
442,1665,130,133
443,1667,80,52
444,1676,80,161
445,1669,230,244
446,1666,80,52
447,1668,250,184
448,1138,150,0
449,1133,100,0
450,1135,80,0
451,1137,110,0
452,1134,80,0
453,1136,250,0
454,620,160,131
455,619,150,131
456,618,160,131
457,2023,320,650
458,2249,175,234
459,2100,130,145
460,2102,80,100
461,2105,190,340
462,2101,80,100
463,2103,250,275
464,369,70,97
465,868,250,407
466,438,85,131
467,549,110,88
468,548,70,42
469,474,90,62
470,547,70,42
471,546,215,136
472,357,50,62
473,356,50,0
474,1966,0,0
475,1964,0,0
476,1960,0,0
477,1962,0,0
478,1961,0,0
479,1963,0,0
480,1965,0,0
481,807,320,510
482,440,195,131
483,2252,150,0
484,545,110,88
485,544,70,42
486,467,175,200
487,543,70,42
488,542,215,136
489,1147,0,0
490,655,0,0
491,1925,0,0
492,1927,0,0
493,1014,320,411
494,1018,180,272
495,1025,180,272
496,1744,180,478
497,1032,150,189
498,1009,130,133
499,1011,80,52
500,1019,80,161
501,1013,230,244
502,1010,80,52
503,1012,250,184
504,2106,180,0
505,966,220,0
506,964,150,0
507,965,120,0
508,373,65,97
509,906,65,0
510,441,15,28
511,2087,640,489
512,2095,300,377
513,2089,200,266
514,2090,260,181
515,2092,160,106
516,2096,160,322
517,2094,360,544
518,2091,160,106
519,2093,500,370
520,2088,460,489
521,2167,0,200
522,758,240,200
523,414,90,200
524,814,160,303
525,1057,190,0
526,1235,0,0
527,1234,0,0
528,1233,0,0
529,1232,0,0
530,1231,0,0
531,1230,0,0
532,1229,0,0
533,1054,175,165
534,2120,100,0
535,1830,80,97
536,487,0,0
537,486,0,0
538,485,0,0
539,484,0,0
540,508,0,0
541,507,0,0
542,506,0,0
543,505,0,0
544,504,0,0
545,503,0,0
546,498,0,0
547,497,0,0
548,496,0,0
549,495,0,0
550,569,0,305
551,568,0,305
552,567,0,200
553,566,0,200
554,2031,0,0
555,2032,0,0
556,2034,0,0
557,2036,0,0
558,2035,0,0
559,2037,0,0
560,2140,180,338
561,1865,110,234
562,1176,0,0
563,1177,0,0
564,1171,0,0
565,1173,0,0
566,1175,0,0
567,1172,0,0
568,1174,0,0
569,1718,160,165
570,1589,110,131
571,1720,130,0
572,1722,80,0
573,1721,80,0
574,1723,250,0
575,419,40,62
576,1039,210,200
577,846,130,113
578,848,80,65
579,847,80,65
580,849,250,229
581,1072,300,407
582,624,110,88
583,626,70,42
584,625,70,42
585,628,0,338
586,627,215,136
587,629,100,407
588,1056,190,0
589,727,190,200
590,912,90,97
591,1821,0,0
592,1820,0,0
593,1819,0,0
594,1797,0,0
595,1796,0,0
596,810,175,165
597,1611,150,97
598,371,130,97
599,1073,130,0
600,1654,175,0
601,1785,130,0
602,1787,80,0
603,1786,80,0
604,1788,250,0
605,1911,640,0
606,1915,360,0
607,1913,300,0
608,1914,200,0
609,1907,260,0
610,1909,160,0
611,1916,160,0
612,1912,460,0
613,1908,160,0
614,1910,500,0
615,691,0,0
616,687,0,0
617,1940,0,0
618,1933,0,0
619,1059,190,0
620,380,225,165
621,2250,120,166
622,378,200,0
623,609,80,0
624,608,80,0
625,607,80,0
626,606,80,0
627,756,190,200
628,1538,320,411
629,1546,180,272
630,1547,180,272
631,2019,180,0
632,1552,150,189
633,1548,180,0
634,1544,100,91
635,1540,130,133
636,1542,80,52
637,1549,80,161
638,1539,230,244
639,1541,80,52
640,1543,250,184
641,1568,640,821
642,1577,360,544
643,2021,360,0
644,1576,300,377
645,1578,360,0
646,1574,200,181
647,1570,260,266
648,1572,160,106
649,1575,160,322
650,1569,460,489
651,1571,160,106
652,1573,500,370
653,367,75,165
654,740,0,0
655,742,0,0
656,741,0,0
657,743,0,0
658,499,130,165
659,1800,0,0
660,1802,0,0
661,1801,0,0
662,1803,0,0
663,376,90,0
664,552,300,510
665,638,190,338
666,460,220,338
667,597,180,338
668,1727,320,0
669,611,200,338
670,1823,150,165
671,537,0,0
672,533,130,113
673,516,95,113
674,529,0,0
675,525,0,0
676,520,130,113
677,512,120,113
678,1784,320,0
679,536,0,0
680,532,80,65
681,517,60,65
682,528,0,0
683,524,0,0
684,521,80,65
685,511,80,65
686,472,150,131
687,703,110,200
688,631,150,338
689,535,0,0
690,531,80,65
691,515,60,65
692,527,0,0
693,523,0,0
694,519,80,65
695,510,80,65
696,534,0,0
697,530,250,229
698,514,190,229
699,526,0,0
700,522,0,0
701,518,250,229
702,509,240,229
703,513,335,0
704,2277,0,0
705,2029,150,0
706,2279,0,330
707,2280,0,0
708,2282,0,0
709,2281,0,0
710,2283,0,0
711,1154,0,0
712,1149,0,0
713,1151,0,0
714,1153,0,0
715,1150,0,0
716,1152,0,0
717,1606,130,113
718,1608,80,65
719,1607,80,65
720,1609,250,229
721,1161,0,0
722,1156,0,0
723,1158,0,0
724,1160,0,0
725,1157,0,0
726,1159,0,0
727,1822,150,0
728,986,80,0
729,1868,170,337
730,416,70,62
731,483,0,0
732,577,180,200
733,1058,190,0
734,2291,320,411
735,2293,180,272
736,2292,180,272
737,2294,150,189
738,2286,130,91
739,2285,100,133
740,2288,80,52
741,2296,80,161
742,2290,230,244
743,2287,80,52
744,2289,250,184
745,1060,260,510
746,453,0,0
747,446,35,50
748,1068,50,97
749,895,150,0
750,1070,40,97
751,1168,0,0
752,1169,0,0
753,1163,0,0
754,1165,0,0
755,1167,0,0
756,1164,0,0
757,1166,0,0
758,473,0,0
759,600,160,131
760,471,0,0
761,660,310,510
762,1990,0,0
763,981,100,0
764,983,80,0
765,2119,280,0
766,985,310,0
767,982,80,0
768,984,250,0
769,834,0,303
770,435,155,338
771,718,190,338
772,717,190,338
773,713,130,113
774,757,150,200
775,715,80,65
776,468,160,131
777,714,80,65
778,716,250,229
779,1813,130,160
780,1815,80,110
781,1814,80,110
782,1816,250,300
783,445,25,50
784,2013,130,0
785,2015,80,0
786,2012,230,0
787,2014,80,0
788,2016,250,0
789,1040,320,411
790,1006,180,272
791,1783,180,0
792,1033,150,189
793,1027,130,133
794,1029,80,52
795,1007,80,161
796,1031,230,244
797,1028,80,52
798,1030,250,184
799,612,0,0
800,733,0,0
801,734,0,0
802,744,0,0
803,732,0,0
804,492,0,0
805,491,140,165
806,494,125,97
807,488,75,97
808,1077,100,113
809,1079,80,65
810,1081,230,303
811,1078,80,65
812,1080,250,229
813,1187,180,0
814,931,80,0
815,1948,0,0
816,1946,0,0
817,1942,0,0
818,1944,0,0
819,1943,0,0
820,1945,0,0
821,1947,0,0
822,990,100,0
823,992,80,0
824,991,80,0
825,993,250,0
826,995,30,0
827,994,30,0
828,894,150,0
829,381,0,0
830,866,320,650
831,797,0,0
832,790,0,0
833,792,0,0
834,791,0,0
835,793,0,0
836,1228,190,405
837,859,220,0
838,710,0,0
839,711,0,0
840,709,0,0
841,938,0,0
842,940,0,0
843,942,0,0
844,939,0,0
845,941,0,0
846,382,0,0
847,1759,640,821
848,925,0,0
849,1774,360,544
850,1992,360,0
851,1767,300,377
852,1779,200,181
853,1753,260,266
854,1755,160,106
855,1782,160,322
856,1762,460,489
857,1754,160,106
858,1756,500,370
859,1588,270,650
860,1812,300,580
861,439,85,131
862,2098,185,338
863,1850,160,0
864,1832,80,165
865,643,130,88
866,645,80,42
867,469,70,62
868,2097,230,0
869,644,80,42
870,646,250,136
871,893,150,0
872,728,100,97
873,1878,320,411
874,1888,180,272
875,1890,180,272
876,1886,150,189
877,1880,100,91
878,1881,130,133
879,1883,80,52
880,1889,80,161
881,1879,230,244
882,1884,80,52
883,1882,250,184
884,2339,0,476
885,2340,0,234
886,2335,130,166
887,2337,80,97
888,2253,80,200
889,2336,80,97
890,2338,250,338
891,794,0,0
892,778,0,0
893,780,0,0
894,779,0,0
895,781,0,0
896,1929,0,0
897,1931,0,0
898,1930,0,0
899,1932,0,0
900,1935,0,0
901,1937,0,0
902,1936,0,0
903,1938,0,0
904,616,0,0
905,615,0,0
906,614,0,0
907,366,55,97
908,1590,0,0
909,1605,210,338
910,1593,0,0
911,1595,0,0
912,1594,0,0
913,1596,0,0
914,858,290,407
915,704,125,165
916,1627,130,113
917,1629,80,65
918,1631,160,303
919,1628,80,65
920,1630,250,229
921,1808,290,0
922,2107,100,0
923,2108,130,145
924,2110,80,100
925,2109,80,100
926,2111,250,275
927,1714,130,0
928,1716,80,0
929,1715,80,0
930,1717,250,0
931,2059,320,244
932,2068,180,272
933,2067,150,189
934,2061,100,133
935,2062,130,91
936,2063,80,52
937,2072,80,161
938,2066,180,272
939,2060,230,411
940,2064,80,52
941,2065,250,184
942,737,390,510
943,653,0,0
944,774,130,113
945,776,80,65
946,775,80,65
947,777,250,229
948,926,0,0
949,580,0,0
950,2166,0,653
951,459,270,338
952,391,220,0
953,759,130,88
954,761,80,42
955,464,175,131
956,1015,80,97
957,760,80,42
958,762,250,136
959,2268,0,0
960,1087,0,0
961,1082,0,0
962,1084,0,0
963,1086,0,0
964,1083,0,0
965,1085,0,0
966,927,0,0
967,2248,0,236
968,943,0,234
969,945,0,131
970,947,0,0
971,2245,100,0
972,944,0,131
973,946,0,441
974,913,100,0
975,1581,180,338
976,1597,180,338
977,1625,160,165
978,930,0,0
979,958,0,331
980,960,0,155
981,962,0,0
982,959,0,155
983,961,0,504
984,602,0,0
985,864,150,165
986,729,160,200
987,2305,640,821
988,2306,300,377
989,2300,260,181
990,2299,200,266
991,2302,160,106
992,2307,160,322
993,2304,460,489
994,2301,160,106
995,2303,500,370
996,1053,175,165
997,452,70,50
998,1707,130,0
999,1709,80,0
1000,1711,320,580
1001,1708,80,0
1002,1710,250,0
1003,963,180,272
1004,377,200,0
1005,712,60,97
1006,1553,320,411
1007,1561,180,272
1008,1562,180,272
1009,2020,180,0
1010,1567,150,189
1011,1563,180,0
1012,1559,100,91
1013,1555,130,133
1014,1557,80,52
1015,1564,80,161
1016,1554,230,244
1017,1556,80,52
1018,1558,250,184
1019,861,320,510
1020,458,280,480
1021,383,220,0
1022,1111,210,200
1023,639,130,113
1024,641,80,65
1025,463,120,131
1026,2054,180,0
1027,640,80,65
1028,642,250,229
1029,726,200,338
1030,1640,80,165
1031,1664,100,0
1032,2222,180,338
1033,2221,210,338
1034,2225,150,235
1035,2216,130,145
1036,2218,80,100
1037,2217,80,100
1038,2219,250,275
1039,2220,210,407
1040,1096,320,411
1041,1131,180,272
1042,1209,180,272
1043,1189,150,189
1044,1213,100,91
1045,1196,130,133
1046,1198,80,52
1047,1128,80,161
1048,365,95,97
1049,1200,230,244
1050,1197,80,52
1051,1199,250,184
1052,806,320,407
1053,795,0,0
1054,782,0,0
1055,784,0,0
1056,783,0,0
1057,785,0,0
1058,601,180,407
1059,2073,320,244
1060,2082,180,272
1061,2081,150,189
1062,2075,100,133
1063,2076,130,91
1064,2078,80,52
1065,2086,80,161
1066,2080,180,272
1067,2074,230,411
1068,2077,80,52
1069,2079,250,184
1070,364,65,97
1071,363,65,97
1072,888,150,165
1073,1004,100,91
1074,833,220,407
1075,651,0,0
1076,1655,0,0
1077,1657,0,0
1078,1656,0,0
1079,1658,0,0
1080,451,0,0
1081,1580,0,0
1082,1854,130,0
1083,1856,80,0
1084,1857,80,0
1085,1855,250,0
1086,1583,0,0
1087,1585,0,0
1088,1587,0,0
1089,1584,0,0
1090,1586,0,0
1091,2314,320,411
1092,2316,180,272
1093,2315,180,272
1094,2317,150,189
1095,2309,130,91
1096,2308,100,133
1097,2311,80,52
1098,2319,80,161
1099,2313,230,244
1100,2310,80,52
1101,2312,250,184
1102,1047,0,0
1103,1041,0,0
1104,1043,0,0
1105,1021,0,0
1106,1023,0,0
1107,1022,0,0
1108,1045,0,0
1109,1017,100,0
1110,1042,0,0
1111,1044,0,0
1112,1644,150,0
1113,362,30,97
1114,361,0,0
1115,392,50,97
1116,1870,170,160
1117,1733,130,145
1118,1735,80,100
1119,1734,80,100
1120,1736,250,275
1121,444,20,50
1122,420,25,62
1123,892,150,0
1124,708,115,97
1125,835,0,0
1126,1533,130,113
1127,1535,80,65
1128,1532,160,165
1129,1534,80,65
1130,1536,250,229
1131,1741,50,0
1132,1871,170,280
1133,1737,80,0
1134,1739,80,0
1135,1738,80,0
1136,1740,250,0
1137,1809,0,420
1138,905,320,0
1139,812,150,0
1140,677,130,0
1141,679,80,0
1142,470,175,0
1143,678,80,0
1144,680,250,0
1145,891,150,0
1146,1806,150,0
1147,746,130,88
1148,748,80,42
1149,747,80,42
1150,749,250,136
1151,1728,320,0
1152,461,220,338
1153,476,220,0
1154,1612,210,0
1155,693,130,113
1156,695,80,65
1157,475,120,131
1158,694,80,65
1159,696,250,229
1160,840,300,0
1161,730,120,200
1162,2121,130,145
1163,2123,80,100
1164,2122,80,100
1165,2124,250,275
1166,575,180,200
1167,1789,0,0
1168,621,90,131
1169,622,90,131
1170,355,0,0
1171,1095,320,411
1172,1130,180,272
1173,1208,180,272
1174,1188,150,189
1175,1212,100,91
1176,1191,130,133
1177,1193,80,52
1178,1127,80,161
1179,360,95,97
1180,1195,230,244
1181,1192,80,52
1182,1194,250,184
1183,1094,640,0
1184,1210,360,0
1185,1190,300,0
1186,1214,200,0
1187,1201,260,0
1188,1203,160,0
1189,1205,460,0
1190,1202,160,0
1191,1204,500,0
1192,1020,90,0
1193,902,75,97
1194,989,250,407
1195,1624,310,580
1196,1620,130,145
1197,1622,80,100
1198,1621,80,100
1199,1623,250,275
1200,1758,320,411
1201,1764,180,272
1202,1867,180,0
1203,1766,150,189
1204,1778,100,91
1205,1749,130,133
1206,1751,80,52
1207,1781,80,161
1208,1761,230,244
1209,1773,180,272
1210,1750,80,52
1211,1752,250,184
1212,632,130,97
1213,1066,40,0
1214,353,140,0
1215,2135,130,145
1216,2137,80,100
1217,2136,80,100
1218,2138,250,275
1219,2134,275,650
1220,1061,120,88
1221,1063,70,42
1222,1062,70,42
1223,1064,220,136
1224,455,0,0
1225,456,0,0
1226,798,0,0
1227,799,0,0
1228,800,0,0
1229,1976,0,0
1230,1975,0,0
1231,1969,0,0
1232,1970,0,0
1233,1972,0,0
1234,1971,0,0
1235,1973,0,0
1236,1974,0,0
1237,869,250,0
1238,1918,130,145
1239,1920,80,100
1240,1919,80,100
1241,1921,250,275
1242,928,0,0
1243,948,0,234
1244,950,0,131
1245,952,0,0
1246,949,0,131
1247,951,0,441
1248,442,120,131
1249,466,80,62
1250,1038,200,338
1251,832,200,0
1252,1792,0,0
1253,1794,0,0
1254,1793,0,0
1255,1795,0,0
1256,822,290,407
1257,755,150,200
1258,1110,190,200
1259,1924,160,235
1260,754,80,97
1261,1842,340,0
1262,1844,190,340
1263,1840,165,340
1264,1846,165,0
1265,1841,165,340
1266,1833,0,166
1267,1834,130,270
1268,1836,80,166
1269,1845,95,200
1270,1835,80,166
1271,1837,250,478
1272,750,80,113
1273,752,80,65
1274,2099,320,580
1275,1831,175,0
1276,751,80,65
1277,753,250,229
1278,2041,0,0
1279,2043,0,0
1280,2042,0,0
1281,2044,0,0
1282,2039,0,0
1283,1184,0,0
1284,1185,0,0
1285,1179,0,0
1286,1181,0,0
1287,1183,0,0
1288,1180,0,0
1289,1182,0,0
1290,454,0,0
1291,887,220,0
1292,370,80,97
1293,863,0,0
1294,901,95,97
1295,2328,640,821
1296,2329,300,377
1297,2323,260,181
1298,2322,200,266
1299,2325,160,106
1300,2330,160,322
1301,2327,460,489
1302,2324,160,106
1303,2326,500,370
1304,576,180,200
1305,1074,90,110
1306,978,30,0
1307,977,30,0
1308,976,60,0
1309,972,60,0
1310,974,50,0
1311,973,50,0
1312,975,175,0
1313,553,350,510
1314,1996,130,145
1315,1998,80,100
1316,1997,80,100
1317,1999,250,275
1318,2000,250,407
1319,735,150,407
1320,637,200,338
1321,736,150,165
1322,374,250,165
1323,633,130,113
1324,635,80,65
1325,634,80,65
1326,636,250,229
1327,828,0,0
1328,421,95,0
1329,862,90,0
1330,1804,90,0
1331,1818,100,0
1332,854,325,0
1333,855,130,0
1334,852,80,0
1335,853,80,0
1336,851,250,0
1337,379,0,0
1338,1712,200,338
1339,2114,200,338
1340,2113,60,97
1341,1034,100,91
1342,865,150,165
1343,1869,0,0
1344,890,150,0
1345,2142,0,0
1346,2144,0,0
1347,2145,0,0
1348,2147,0,0
1349,2146,0,0
1350,2148,0,0
1351,1633,0,0
1352,1635,0,0
1353,1634,0,0
1354,1636,0,0
1355,1637,0,0
1356,574,120,200
1357,1984,0,0
1358,1986,0,0
1359,1985,0,0
1360,1980,0,0
1361,1979,0,0
1362,1982,0,0
1363,1981,0,0
1364,1983,0,0
1365,2112,190,0
1366,2022,0,0
1367,489,0,0
1368,1645,0,0
1369,1648,0,0
1370,1892,320,411
1371,1903,180,272
1372,1905,180,272
1373,1901,150,189
1374,1894,100,91
1375,1895,100,0
1376,1896,130,133
1377,1898,80,52
1378,1904,80,161
1379,1893,230,244
1380,1899,80,52
1381,1897,250,184
1382,2347,180,338
1383,2348,0,234
1384,2342,0,166
1385,2344,0,97
1386,2343,0,97
1387,2345,0,338
1388,1650,0,0
1389,1653,0,0
1390,1659,0,0
1391,1661,0,0
1392,1663,0,0
1393,1660,0,0
1394,1662,0,0
1395,980,170,338
1396,2025,170,405
1397,1993,170,338
1398,1828,80,97
1399,1824,130,113
1400,1826,80,65
1401,1825,80,65
1402,1827,250,229
1403,899,0,0
1404,883,220,0
1405,875,75,97
1406,878,130,0
1407,880,80,0
1408,879,80,0
1409,881,250,0
1410,876,55,0
1411,882,200,0
1412,874,130,0
1413,872,80,0
1414,873,80,0
1415,871,250,0
1416,907,0,0
1417,909,0,0
1418,877,80,97
1419,911,0,0
1420,908,0,0
1421,910,0,0
1422,796,0,0
1423,786,0,0
1424,788,0,0
1425,787,0,0
1426,789,0,0
1427,1144,110,165
1428,690,0,0
1429,686,0,0
1430,2017,340,650
1431,867,275,338
1432,1216,190,200
1433,1222,210,338
1434,1026,175,303
1435,860,160,113
1436,1528,130,0
1437,1530,80,65
1438,821,150,131
1439,1529,80,65
1440,1531,250,229
1441,811,320,0
1442,462,195,0
1443,805,190,0
1444,801,120,113
1445,803,70,65
1446,802,70,65
1447,804,220,229
1448,1643,200,0
1449,368,65,97
1450,375,60,97
1451,830,0,405
1452,838,0,165
1453,856,0,0
1454,857,0,200
1455,1098,320,0
1456,988,0,97
1457,987,0,97
1458,809,175,165
1459,443,35,50
1460,1071,140,165
1461,415,15,62
1462,2158,0,0
1463,418,15,62
1464,610,190,0
1465,2150,0,0
1466,2151,0,0
1467,1757,320,411
1468,1763,180,272
1469,1810,180,0
1470,1765,150,189
1471,2152,0,0
1472,2154,0,0
1473,2153,0,0
1474,2155,0,0
1475,1777,100,91
1476,1745,130,133
1477,1747,80,52
1478,1780,80,161
1479,1760,230,244
1480,1746,80,52
1481,1748,250,184
1482,1772,180,272
1483,2334,100,0
1484,1055,80,110
1485,903,175,0
1486,914,250,0
1487,916,130,130
1488,918,80,80
1489,917,80,80
1490,919,250,280
1491,1067,50,0
1492,889,150,0
1493,1069,40,0
1494,1052,175,165
1495,1876,100,0
1496,1604,100,0
1497,929,0,0
1498,953,0,331
1499,955,0,115
1500,957,0,0
1501,954,0,115
1502,956,0,503
1503,673,0,0
1504,675,0,0
1505,674,0,0
1506,676,0,0
1507,808,175,165
1508,763,120,88
1509,765,70,42
1510,1713,0,0
1511,764,70,42
1512,766,240,136
1513,850,300,407
1514,2271,0,0
1515,2272,0,0
1516,2274,0,0
1517,2273,0,0
1518,2275,0,0
1519,565,20,0
1520,564,20,62
1521,572,220,200
1522,571,180,200
1523,570,180,200
1524,1858,80,0
1525,649,0,0
1526,647,0,0
1527,1685,320,411
1528,1694,180,272
1529,1692,180,272
1530,1689,150,189
1531,1693,180,0
1532,1680,130,133
1533,1690,100,91
1534,1682,80,52
1535,1691,80,161
1536,1684,230,244
1537,1681,80,52
1538,1683,250,184
1539,1957,0,0
1540,1952,0,0
1541,1953,0,0
1542,1955,0,0
1543,1951,0,0
1544,1956,0,0
1545,1954,0,0
