"rownum","Monster"
562,6868
563,6869
564,6870
565,6871
566,6872
567,6873
568,6875
569,6876
570,6877
571,6878
572,6879
573,6880
574,6881
575,6882
576,6883
577,6884
578,6885
579,6887
580,6888
581,6890
582,6891
583,6892
584,6894
585,6895
586,6897
587,6899
588,6901
589,6902
590,6904
591,6905
592,6908
593,6909
594,6910
595,6912
596,6914
597,6915
598,6917
599,6919
600,6920
601,6921
602,6922
603,6923
604,6924
605,6925
606,6926
607,6927
608,6928
609,6929
610,6930
611,6931
612,6932
613,6933
614,6934
615,6935
616,6936
617,6937
618,6938
619,6940
620,6941
621,6943
622,6944
623,6946
624,6947
625,6949
626,6950
627,6951
628,6952
629,6953
630,6954
631,6955
632,6956
633,6957
634,6958
635,6959
636,6960
637,6961
638,6962
639,6963
640,6964
641,6965
642,6966
643,6967
644,6968
645,6969
646,6970
647,7244
648,7252
649,7253
650,7254
651,2730
652,2731
653,2734
654,2735
655,2736
656,2737
657,2738
658,3404
659,3405
660,3406
661,3407
662,3408
663,3409
664,3410
665,3411
666,3412
667,3413
668,3414
669,3415
670,3416
671,3417
672,3418
673,3419
674,3420
675,3421
676,3422
677,3423
678,3424
679,3425
680,3426
681,3427
682,3428
683,3429
684,3430
685,2718
686,2720
687,2716
688,2724
689,2726
690,2722
691,5862
692,5863
693,5864
694,5865
695,5866
696,5867
697,5868
698,5869
699,5870
700,5871
701,5872
702,5873
703,5874
704,5886
705,5887
706,5888
707,5891
708,5892
709,5893
710,5895
711,5897
712,5898
713,5900
714,5902
715,5905
716,5908
717,5910
718,5912
719,5913
720,6003
721,6004
722,6005
723,6006
724,3077
725,3078
726,4576
727,4577
728,7814
729,7815
730,7816
731,7817
732,7818
733,7819
734,7820
735,7821
736,7822
737,7823
738,7824
739,7825
740,7826
741,7827
742,7828
743,7829
744,7830
745,7831
746,7832
747,7833
748,7834
749,7835
750,7836
751,7837
752,7838
753,7839
754,7840
755,7841
756,7842
757,7843
758,7844
759,7846
760,7847
761,7848
762,7849
763,7850
764,7851
765,7852
766,7853
767,7854
768,7855
769,7856
770,7857
771,7858
772,7859
773,7860
774,7861
775,7862
776,7863
777,7864
778,7865
779,7866
780,7867
781,7868
782,7869
783,7876
784,7877
785,7878
786,7879
787,7880
788,7881
789,7882
790,7883
791,7884
792,7885
793,7886
794,7887
795,7889
796,7890
797,7891
798,7892
799,7893
800,7894
801,7895
802,7896
803,7897
804,7898
805,7899
806,7900
807,7901
808,7902
809,7903
810,7904
811,7905
812,7906
813,7907
814,7908
815,7909
816,7910
817,7916
818,4579
819,7917
820,7919
821,7921
822,7922
823,7924
824,7926
825,7928
826,7930
827,7932
828,7934
829,7936
830,7938
831,7940
832,7942
833,7944
834,7946
835,7948
836,7949
837,7951
838,7953
839,7954
840,7956
841,7958
842,7960
843,7962
844,7964
845,7966
846,7968
847,7970
848,7971
849,7973
850,7975
851,7977
852,7978
853,7980
854,7981
855,7983
856,7985
857,7987
858,7988
859,7990
860,7992
861,7994
862,7995
863,7996
864,7997
865,7999
866,8001
867,8003
868,8005
869,8007
870,8009
871,8011
872,8012
873,8013
874,8014
875,8015
876,8016
877,8017
878,8018
879,8019
880,8028
881,8029
882,8030
883,8031
884,8032
885,8033
886,8034
887,8035
888,8036
889,8037
890,8038
891,8039
892,8040
893,8041
894,8042
895,8043
896,8048
897,8049
898,8050
899,8051
900,8052
901,8053
902,8054
903,123
904,156
905,158
906,166
907,181
908,434
909,531
910,564
911,565
912,596
913,605
914,622
915,640
916,659
917,660
918,661
919,662
920,734
921,854
922,855
923,856
924,857
925,1107
926,1108
927,1109
928,1203
929,1204
930,1205
931,1226
932,1915
933,1985
934,2647
935,3775
936,3885
937,3907
938,3917
939,3950
940,5331
941,5593
942,5678
943,5706
944,5790
945,5859
946,5995
947,6660
948,6662
949,6664
950,6666
951,6676
952,6678
953,6680
954,6682
955,6752
956,8538
957,8539
958,8540
959,8541
960,8543
961,8545
962,8546
963,8548
964,8550
965,8551
966,8552
967,8554
968,8555
969,8557
970,8559
971,8561
972,8563
973,8565
974,8566
975,8568
976,8570
977,8572
978,8573
979,8575
980,8576
981,8578
982,8579
983,8580
984,8582
985,8584
986,8585
987,8586
988,8587
989,8588
990,8589
991,8590
992,8591
993,8592
994,8593
995,8594
996,8595
997,8597
998,8598
999,8601
1000,8609
1001,8610
1002,8611
1003,8612
1004,8613
1005,8614
1006,8615
1007,8616
1008,8617
1009,8618
1010,8619
1011,8621
1012,8622
1013,8623
1014,8624
1015,8625
1016,8626
1017,8627
1018,8628
1019,8629
1020,8630
1021,8631
1022,8632
1023,8633
1024,8634
1025,509
1026,770
1027,771
1028,3037
