"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
53,"SignOfPurityBeam",1348,1142292480,[],4
54,"ArakaaliLaserBeam",1391,1120403456,[],4
55,"SpecialBeamCannon",1454,1143930880,[],4
56,"FireBeamDivine",1462,1133576192,[],4
57,"InfernalSwarmBeamCold",1482,1128792064,[],4
58,"SinBeam",1537,1142292480,[],4
59,"SinDeathBeam",1539,1142292480,[],4
60,"InnocenceDeathBeam",1541,1142292480,[],4
61,"KitavaBeamBallBeam",1555,1135542272,[],4
62,"GeneralAdusCharge",1562,1140457472,[],4
63,"StoneGaze",1586,1140457472,[],4
64,"HarbingerChill",1587,1140457472,[],4
65,"HarbingerShock",1588,1140457472,[],4
66,"HarbingerSpecialBeamCannon",1594,1143930880,[],4
67,"HarbingerSkyBeamBeam",1596,1133903872,[],4
68,"LightningTendrilsChannelledBeam",1604,1149452288,[],4
69,"StormCloudBeamCelestial",1620,1137180672,[],4
70,"UnholyTrioBallLightningBolt",1625,1125515264,[],4
71,"UnholyTrioBallLightningGroundBolt",1625,1125515264,[],4
72,"BallLightningCelestialBeam",1630,1125187584,[],4
73,"SpiritChargeBeam",1661,1142292480,[],4
74,"KitavaBeamBallBeamLightning",1736,1135542272,[],4
75,"ElderGuardianLightningBeam",1743,1149452288,[],4
76,"ElderGuardianLightningBoltBeam",1746,1149452288,[],4
77,"ElderGuardianLightningDegenBeam",1748,1149616128,[],4
78,"ElderGuardianChaosVineBeam",1769,1133903872,[],3
79,"AbyssLichTravelBeam",1801,1150681088,[],4
80,"ToraRope",1846,1134536622,[],4
81,"FireBeamStygian",1847,1133576192,[],4
82,"VilentaBeam",1884,1140785152,[],4
83,"VilentaRageBeam",1897,1140457472,[],4
84,"NemesisConstrictingGraspVine",1904,1133903872,[],3
85,"BestiarySpiderBossVenomBeam",1881,1133903872,[],4
86,"ColdBeamRetaliation",2026,1143930880,[],4
87,"LightningTowerTrapBeam",1998,1138819072,[],4
88,"AutomatonLightningTowerTrapBeam",2001,1138819072,[],4
89,"IceSiphonTrapBeam",2013,1133903872,[],4
90,"ArchitectHealingTotemBeam",2065,1133903872,[],4
91,"IncursionNovasoulChannelledBeam",2126,1140785152,[],4
92,"IncursionNovasoulMassChannelledBeam",2127,1140785152,[],4
93,"IncursionNovasoulTriggerBeam",2128,1138327552,[],4
94,"IncursionNovasoulMassTriggerBeam",2129,1140457472,[],4
95,"ArchitectBloodBeam",2137,1138491392,[],4
96,"ArcAutomaton",2149,1142456320,[],4
97,"IncursionArcTrapBeam",2217,1140733051,[],4
98,"DelveLightBeam",2232,1134536622,[],4
99,"FireBeamShaper",2260,1140457472,[],4
100,"FireBeamMachinarium",2274,1140457472,[],4
101,"DelveAbyssLich3ReflectionBeam",2299,1140457472,[],4
102,"DelveAbyssLich3ChannelledBeam",2338,1140457472,[],4
103,"StaticStrikeBeamMoving",2348,1142292480,[],4
104,"StaticStrikeBeamStationary",2349,1132068864,[],4
105,"RainOfSporesVineBeam",2352,1133903872,[],4
106,"RainOfSporesVineBeamBlackLotus",2353,1133903872,[],4
107,"RainOfSporesVineBeamSuffering",2354,1133903872,[],4
108,"DelveBatBeam",2370,1140457472,[],4
109,"DelveAbyssLichTotemPurpleBeam",2435,1140457472,[],4
110,"DelveAbyssSoulTransferBeam",2436,1150681088,[],4
111,"SulphiteArcBeam",2455,1140457472,[],4
112,"ZanaImmunityShieldBeam",2477,1144750080,[],4
113,"ConduitSigilAttachBeam",2472,1140457472,[],4
114,"ConduitSigilBeamEffect",2474,1140457472,[],4
115,"ProtoVaalMapBossSoul1",2496,1137180672,[],4
116,"ProtoVaalMapBossSoul2",2497,1137180672,[],4
117,"ProtoVaalMapBossSoul3",2498,1137180672,[],4
118,"BetrayalScientistBeam",2516,1140785152,[],4
119,"CataclysmSigilAttachBeam",2538,1140457472,[],4
120,"BetrayalBallistaBeam",2531,1143930880,[],4
121,"BetrayalCartBeam",2542,1140457472,[],4
122,"BetrayalBallistaLaserSight",2548,1143930880,[],4
123,"BetrayalLeoChainBeam",2610,1140457472,[],4
124,"BetrayalCatarinaStaffBeam",2681,1145569280,[46],4
125,"BetrayalBallistaBeamFire",2705,1143930880,[],4
126,"BetrayalBallistaLaserSightFire",2707,1143930880,[],4
127,"BetrayalBallistaBeamCold",2709,1143930880,[],4
128,"BetrayalBallistaLaserSightCold",2711,1143930880,[],4
129,"BetrayalBallistaBeamLightning",2713,1143930880,[],4
130,"BetrayalBallistaLaserSightLightning",2715,1143930880,[],4
131,"BetrayalBallistaBeamMetalPhys",2717,1143930880,[],4
132,"BetrayalBallistaLaserSightMetalPhys",2719,1143930880,[],4
133,"BetrayalBallistaBeamBloodPhys",2721,1143930880,[],4
134,"BetrayalBallistaLaserSightBloodPhys",2723,1143930880,[],4
135,"BetrayalRikerBeamCannon",2729,1140457472,[],4
136,"BetrayalCatarinaAntiBeam1",2733,1149861888,[46],4
137,"BetrayalCatarinaAntiBeam2",2734,1149861888,[46],4
138,"BetrayalCatarinaAntiBeam3",2735,1149861888,[46],4
139,"BetrayalCatarinaAntiBeam4",2736,1149861888,[46],4
140,"BetrayalCatarinaAntiBeam5",2737,1149861888,[46],4
141,"BetrayalCatarinaGraveyardBeam",2738,1148026880,[46],4
142,"BetrayalCatarinaSyndicateBeam1",2739,1149861888,[46],4
143,"BetrayalCatarinaSyndicateBeam2",2740,1149861888,[46],4
144,"BetrayalCatarinaSyndicateBeam3",2741,1149861888,[46],4
145,"BetrayalCatarinaSyndicateBeam4",2742,1149861888,[46],4
146,"BetrayalCatarinaSyndicateBeam5",2743,1149861888,[46],4
147,"BetrayalCatarinaSyndicateStasisBeam",2744,1149861888,[46],4
148,"BetrayalCatarinaBarrageBeam",2748,1149861888,[],4
149,"BetrayalBallistaBeamFireArrow",2757,1143930880,[],4
150,"BetrayalBallistaBeamBloodPhysArrow",2758,1143930880,[],4
151,"BetrayalCatarinaPointer",2759,0,[46],4
152,"StormBurstTeleportBeam",2779,1141473280,[],4
153,"DivineTempestFinalBeam",2785,1149861888,[],4
154,"DivineTempestZap",2786,1136361472,[],4
155,"SynthesisRefractionBeam",2789,1143521280,[],4
156,"SynthesisBallLightningBeam1",2796,1137180672,[],4
157,"SynthesisBallLightningBeam2",2797,1137180672,[],4
158,"SynthesisBallLightningBeam3",2798,1137180672,[],4
159,"SoulrendBeam",2799,1133084672,[],4
160,"SynthesisColdRendBeam",2812,1133084672,[],4
161,"SynthesisLightningBarrageBeam1",2814,1140457472,[],4
162,"SynthesisLightningBarrageBeam2",2815,1140457472,[],4
163,"SynthesisLightningBarrageBeam3",2816,1140457472,[],4
164,"SynthesisLightningBeamBlade",2819,1120403456,[],4
165,"SynthesisSpinningBeam",2823,1148026880,[],4
166,"SynthesisRainbowBridge",2835,1141473280,[47],4
167,"StormBurstInitialTeleportBeam",2863,1141473280,[],4
168,"SynthesisVolatileWrapBeam",2867,1135542272,[],4
169,"SynthesisTriggerBeam",2871,1148026880,[],4
170,"SynthesisTriggerBeamAim",2872,1140457472,[],4
171,"SynthesisBossTriggerBeam",2873,1148026880,[],4
172,"SynthesisDroneActivationBeam",2876,1132068864,[],4
173,"SynthesisDroneConnectionBeam",2877,1132068864,[],4
174,"SynthesisGolemPowerballBeam",2881,1140981760,[],4
175,"SynthesisBarrageBeam",2902,1142292480,[],4
176,"SynthesisLargeBarrageBeam",2903,1148846080,[],4
177,"SynthesisConcentratedBeam",2906,1147207680,[],4
178,"SynthesisGolemShockRifleBeam",2898,1143930880,[],4
179,"SynthesisGolemVolatileAbsorbBeam",2901,1133903872,[],4
180,"DivineTempestAutomatonZap",2908,1137180672,[],4
181,"SoulrendCelestialBeam",2916,1133084672,[],4
182,"SynthesisGuardianToDroneBeam",2917,1140981760,[],4
183,"SynthesisDroneToDroneBeam",2918,1147207680,[],4
184,"DivineTempestAutomatonFinalBeam",2926,1149861888,[],4
185,"DivineTempestCelestialFinalBeam",2932,1149861888,[],4
186,"DivineTempestCelestialZap",2787,1136361472,[],4
187,"SoulrendCelestialCatBeam",2941,1133084672,[],4
188,"ChainStrikeBeam",3003,1142292480,[],4
189,"TormentSpiritTetherBeam",3007,1148846080,[],4
190,"LegionKaruiSergeantSnipeBeam",3033,1148026880,[],4
191,"LegionTemplarSkyBeamBeam",3057,1140457472,[],4
192,"LegionKaruiRainSnipeBeam",3103,1140457472,[],4
193,"LegionLioneyeRetractBeam",3168,1143111680,[],4
194,"LegionTemplarHolyBlastBigBeam",3175,1149861888,[],4
195,"LegionTemplarHolyBlastZap",3176,1140457472,[],4
196,"LegionTemplarBossShieldBeam",3207,1141473280,[],4
197,"LegionVaalSoulrendBeam",3209,1133084672,[],4
198,"LegionLasso",3212,1142292480,[],4
199,"GraveyardAltarBeam",3286,1149861888,[],4
200,"ConduitSigilRedAttachBeam",3362,1140457472,[],4
201,"ConduitSigilRedBeamEffect",3364,1140457472,[],4
202,"ArcCelestial",3376,1137180672,[],4
203,"BlightLightningArc",3398,1140733051,[],4
204,"BlightLightningBeamCannon",3403,1143930880,[],4
205,"BlightIceSiphonBeam",3409,1133903872,[],4
206,"BlightPathVariation1",3422,1120403456,[],4
207,"BlightPathVariation2",3423,1120403456,[],4
208,"BlightPathVariation3",3424,1120403456,[],4
209,"BlightPathVariation4",3425,1120403456,[],4
210,"BlightPathVariation5",3426,1120403456,[],4
211,"BlightPathVariation6",3427,1120403456,[],4
212,"BlightPathVariation7",3428,1120403456,[],4
213,"BlightPathVariation8",3429,1120403456,[],4
214,"BlightPathVariation9",3430,1120403456,[],4
215,"BlightPathVariation10",3431,1120403456,[],4
216,"SkitterbotDetonateMinesBeam",3454,1133903872,[],4
217,"BlightSummonedCopterBeam",3481,1140457472,[],4
218,"BlightCassiaTowerBeam",3484,1143930880,[],4
219,"BlightIceMonsterSacrificeBeam",3500,1128792064,[],4
220,"AtlasExileBoss1SpammableBeam",3517,1142292480,[],4
221,"AtlasExileBoss1RuneBeam",3521,1142292480,[],4
222,"CrusaderInfluenceMageguardBeam",3546,1142292480,[],4
223,"CrusaderInfluenceBallLightningBeam",3547,1125515264,[],4
224,"CrusaderInfluenceArcaneOrbBeam",3549,1139638272,[],4
225,"AtlasExileOrionFusionBeam",3564,1147207680,[],4
226,"AtlasExileOrionNukeBeam",3565,1147207680,[],4
227,"EnsnaringArrowTetheringBeam",3588,1133903872,[],4
228,"EnsnaringArrowTetheringBeamDemonic",3590,1133903872,[],4
229,"MetamorphosisBeam1",3592,1139638272,[51],4
230,"MetamorphosisBeam2",3593,1139638272,[51],4
231,"MetamorphosisBeam3",3594,1139638272,[51],4
232,"ArcCurved",2147,1140733051,[],4
233,"OfferingDefensiveSoulBeam",3709,1149452288,[],4
234,"OfferingOffensiveSoulBeam",3710,1149452288,[],4
235,"OfferingSpiritSoulBeam",3711,1149452288,[],4
236,"OfferingBloodSoulBeam",3712,1149452288,[],4
237,"AtlasExileOrionBeamBombChargeBeam",3720,1147207680,[],4
238,"AtlasExileOrionBeamBombBeam",3721,1143930880,[],4
239,"AtlasQuestKIracBeam",3763,1160708096,[],4
240,"AfflictionBossFinalBlackHoleBeam",3823,1153138688,[],4
241,"AfflictionModBeam",3824,1145569280,[],4
242,"AfflictionReflectionBeam",3846,1140457472,[],4
243,"AfflictionLightningBossGigaBallBeam",3862,1152319488,[],4
244,"AfflictionModBeamFire",3873,1145569280,[],4
245,"AfflictionModBeamCold",3874,1145569280,[],4
246,"ChannelledRuneSkillBeam",3879,1133903872,[],4
247,"AfflictionModBeamLightning",3883,1145569280,[],4
248,"AfflictionNoodleBeam1",3908,1140457472,[],4
249,"AfflictionNoodleBeam2",3909,1140457472,[],4
250,"AfflictionNoodleBeam3",3910,1140457472,[],4
251,"AfflictionNoodleBeam4",3911,1140457472,[],4
252,"AfflictionNoodleBeam5",3912,1140457472,[],4
253,"AfflictionNoodleBeam6",3913,1140457472,[],4
254,"AfflictionBossLightningBeam1",3937,1140457472,[],4
255,"AfflictionBossLightningBeam2",3938,1140457472,[],4
256,"AfflictionBossLightningBeam3",3939,1140457472,[],4
257,"AfflictionBossLightningBeam4",3940,1140457472,[],4
258,"AfflictionBossLightningBeam5",3941,1140457472,[],4
259,"AfflictionBossLightningBeam6",3942,1140457472,[],4
260,"AfflictionBossLightningBeam7",3943,1140457472,[],4
261,"AfflictionBossLightningBeam8",3944,1140457472,[],4
262,"AfflictionBossLightningBeam9",3945,1140457472,[],4
263,"AfflictionBossLightningBeam10",3946,1140457472,[],4
264,"StormBrandTetherBeam",3994,1140457472,[],4
265,"ChannelledRuneSkillGoreMicroBeam",4004,1133903872,[],4
266,"LightningWingsMTXBeam",4005,1149452288,[],4
267,"HarvestPipe",4031,1128792064,[53],4
268,"LightningWingsMTXBeam2",4045,1149452288,[],4
269,"TriggerSigilAttachBeam",4051,1140457472,[],4
270,"SpiritualCryDoubleBeam",4067,1142292480,[],4
271,"PenanceSigilAttachBeam",4092,1140457472,[],4
272,"PenanceBrandChargeBeam",4096,1140457472,[],4
273,"HarvestRavenBossBeam",4144,1137180672,[],4
274,"IntimidatingCryChargeConsumeBeam",4186,1120403456,[],4
275,"AncestralCryChargeConsumeBeam",4187,1120403456,[],4
276,"SeismicCryChargeConsumeBeam",4188,1120403456,[],4
277,"RallyingCryChargeConsumeBeam",4189,1120403456,[],4
278,"InfernalCryChargeConsumeBeam",4190,1120403456,[],4
279,"WinterSigilAttachBeam",4197,1140457472,[],4
280,"HarvestCatBossVineTrapBeam",4248,1132068864,[],4
281,"HarvestHellionGodzillaBeam",4237,1133903872,[],4
282,"HarvestSquidBallLightningBeam",4253,1125187584,[],4
283,"HarvestSquidBallLightningGroundBeam",4254,1125187584,[],4
284,"HarvestSquidNoodleBeam1",4255,1140457472,[],4
285,"HarvestSquidNoodleBeam2",4256,1140457472,[],4
286,"HarvestSquidNoodleBeam3",4257,1140457472,[],4
287,"HarvestSquidNoodleBeam4",4258,1140457472,[],4
288,"RallyingCryChargeConsumeBeamCelestial",4272,1120403456,[],4
289,"InfernalCryChargeConsumeBeamCelestial",4273,1120403456,[],4
290,"WinterBrandChargeBeam",4281,1128792064,[],4
291,"HarvestAdjacencyVine1",4284,1126170624,[],4
292,"HarvestAdjacencyVine2",4285,1126170624,[],4
293,"HarvestAdjacencyVine3",4286,1126170624,[],4
294,"HarvestAdjacencyVine4",4287,1126170624,[],4
295,"BrandDetonateCastBeam",4321,1133903872,[],4
296,"HarvestTreePlayerBeam1",4335,1145569280,[53],4
297,"HarvestTreePlayerBeam2",4336,1145569280,[53],4
298,"HarvestTreePlayerBeam3",4337,1145569280,[53],4
299,"HarvestTreePlayerBeam4",4338,1145569280,[53],4
300,"HarvestTreePlayerBeam5",4339,1145569280,[53],4
301,"HarvestTreePlayerBeam6",4340,1145569280,[53],4
302,"HarvestTreePlayerBeam7",4341,1145569280,[53],4
303,"HarvestTreePlayerBeam8",4342,1145569280,[53],4
304,"HarvestTreePlayerBeam9",4343,1145569280,[53],4
305,"HarvestTreePlayerBeam10",4344,1145569280,[53],4
306,"HarvestTreePlayerBeam11",4345,1145569280,[53],4
307,"HarvestTreePlayerBeam12",4346,1145569280,[53],4
308,"HarvestRootPath",4361,1133903872,[53],4
309,"HeistTemplarCasterBallLightningBeam",4431,1133903872,[],4
310,"HeistTemplarCasterBallLightningGroundBeam",4432,1125187584,[],4
311,"CryWolfWarcryConsumeBeam",4435,1120403456,[],4
312,"SpiritualCryDoubleBeamCryWolf",4441,1142292480,[],4
313,"BreachLightningOrbBeam",4449,1125187584,[],4
314,"SpiritualCryDoubleBeamCelestial",4462,1142292480,[],4
315,"IntimidatingCryChargeConsumeBeamCelestial",4466,1120403456,[],4
316,"AncestralCryChargeConsumeBeamCelestial",4467,1120403456,[],4
317,"SeismicCryChargeConsumeBeamCelestial",4468,1120403456,[],4
318,"DisintegrateBeam",4504,1134755840,[],4
319,"BarghestTailLaserBeam",4518,1120403456,[],4
320,"BreachLightningBeamNew",4525,1120403456,[],4
321,"HeistCultistLightningBeam",4547,1140457472,[],4
322,"HeistEngineerBridge1",4550,1130430464,[],4
323,"HeistEngineerBridge2",4551,1137999872,[],4
324,"HeistEngineerBridge3",4552,1142865920,[],4
325,"HeistEngineerBridge4",4553,1146306560,[],4
326,"HeistEngineerBridge5",4554,1149493248,[],4
327,"HeistEngineerBridge6",4555,1151213568,[],4
328,"HeistEngineerBridge7",4556,1152933888,[],4
329,"HeistEngineerBridgeBuildingBeam1",4568,1153138688,[],4
330,"HeistEngineerBridgeBuildingBeam2",4569,1153138688,[],4
331,"HeistEngineerBridgeBuildingBeam3",4570,1153138688,[],4
332,"HeistEngineerBridgeBuildingBeam4",4571,1153138688,[],4
333,"HeistEngineerBridgeBuildingBeam5",4572,1153138688,[],4
334,"HeistEngineerBridgeBuildingBeam6",4573,1153138688,[],4
335,"HeistEngineerBridgeBuildingBeam7",4574,1153138688,[],4
336,"SteelStealBeamEffect1",4576,1140457472,[],4
337,"SteelStealBeamEffect2",4577,1140457472,[],4
338,"SteelStealBeamEffect3",4578,1140457472,[],4
339,"SteelStealBeamEffect4",4579,1140457472,[],4
340,"DeathWishBeam",4581,1133903872,[],4
341,"HeistAlarmDoorLaserBeam",4584,1128792064,[],4
342,"HeistRobotSpiderLaser",4604,1144750080,[],4
343,"SteelStealSpendBeamEffect1",4643,1140457472,[],4
344,"SteelStealSpendBeamEffect2",4644,1140457472,[],4
345,"SteelStealSpendBeamEffect3",4645,1140457472,[],4
346,"SteelStealSpendBeamEffect4",4646,1140457472,[],4
347,"HeistDroneDragonBreath",4649,1132068864,[],4
348,"HeistMilitaryPolearmMinibossDashBeam",4660,1139638272,[],4
349,"HeistMilitaryPolearmMinibossDashBeam2",4661,1139638272,[],4
350,"HeistMilitaryPolearmMinibossDashBeam3",4662,1139638272,[],4
351,"HeraldOfAshArmBeam",4668,1117126656,[],4
352,"HeraldOfThunderArmBeam",4669,1117126656,[],4
353,"HeraldOfIceArmBeam",4670,1117126656,[],4
354,"HeraldOfPurityArmBeam",4671,1117126656,[],4
355,"HeraldOfAgonyArmBeam",4672,1117126656,[],4
356,"BallLightningBeamAutomaton",4684,1133084672,[],4
357,"BallLightningGroundBeamAutomaton",4685,1133084672,[],4
358,"HeistRobotHoundEyeLaserBeam",4698,1137180672,[],4
359,"HeistTripwireLaser",4703,1128792064,[],4
360,"DisintegrateFinalBeam",4720,1149452288,[],4
361,"HeistRobotStormcallerShockRifleBeam",4729,1148846080,[],4
362,"HeistRobotPyreKnightSpamBeam",4724,1142292480,[],4
363,"HeistRobotPyreKnightMegaBeam",4725,1149861888,[],4
364,"HeistRobotPyreKnightSweepBeam",4734,1140457472,[],4
365,"HeistCultistSummonedPylonBeam",4741,1140457472,[],4
366,"HeistDanaiSweepLightningBeam",4759,1140457472,[],4
367,"HeistThugGhostRiderChain",4771,1142292480,[],4
368,"HeistThugEnsnaringArrowTetheringBeam",4770,1133903872,[],4
369,"HeistRobotBossBallBeam",4776,1140457472,[],4
370,"HeistRobotBossMagneticTendrils",4781,1150681088,[],4
371,"HeistRobotBossAimBeam",4802,1143930880,[],4
372,"HeistRobotBossBlastBeam",4803,1143930880,[],4
373,"HeistFreidrichBloodBeam",4902,1143930880,[],4
374,"HeistFreidrichBloodBeamPool",4903,1143930880,[],4
375,"HeistFreidrichBloodBeam2",4913,1143930880,[],4
376,"HeistFreidrichBloodBeam3",4914,1143930880,[],4
377,"HeistFreidrichBloodBeam4",4915,1143930880,[],4
378,"HeistFreidrichBloodBeam5",4916,1143930880,[],4
379,"HeistFreidrichBloodBeam6",4917,1143930880,[],4
380,"HeistFreidrichBloodBeam7",4918,1143930880,[],4
381,"HeistFreidrichBloodBeamPool2",4919,1143930880,[],4
382,"HeistFreidrichBloodBeamPool3",4920,1143930880,[],4
383,"HeistFreidrichBloodBeamPool4",4921,1143930880,[],4
384,"HeistFreidrichBloodBeamPool5",4922,1143930880,[],4
385,"HeistFreidrichBloodBeamPool6",4923,1143930880,[],4
386,"HeistFreidrichBloodBeamPool7",4924,1143930880,[],4
387,"DisintegrateBeamAutomaton",4938,1134755840,[],4
388,"DisintegrateFinalBeamAutomaton",4941,1149452288,[],4
389,"BrutalPirateLordScorchBeam",4984,1136361472,[],4
390,"VilentaRageBeamFire1",4998,1143111680,[],4
391,"VilentaRageBeamFire2",4999,1143111680,[],4
392,"VilentaRageBeamFire3",5000,1143111680,[],4
393,"VilentaRageBeamFire4",5001,1143111680,[],4
394,"IceSaplingBallReturnBeam",5008,1143930880,[],4
395,"IceSaplingDeathBeam",5011,1150681088,[],4
396,"IceSaplingChargeBeam",5014,1141063680,[],4
397,"IceSaplingBallConnectorBeam",5018,1133903872,[],4
398,"ArchitectBloodBeamRitual",5021,1148846080,[],4
399,"WaterDjinnBeam",5035,1147207680,[],4
400,"VilentaBeamFire",5051,1140785152,[],4
401,"VampiricIconBeam",5089,1140457472,[],4
402,"IceSaplingRitualBeam",5100,1135214592,[],4
403,"RitualDischargeBeamFire",5101,1143930880,[],4
404,"RitualDischargeBeamCold",5102,1143930880,[],4
405,"RitualDischargeBeamLightning",5103,1143930880,[],4
406,"RitualGrowBeam",5114,1140457472,[],4
407,"RitualChaosGreenVines",5115,1132068864,[],4
408,"MavenFBBBeam",5122,1147207680,[],4
409,"MavenMapSpaceVines",5128,1132068864,[],4
410,"MavenMapHealBeam",5129,1137180672,[],4
411,"MavenMapInfusedWeaponBeam",5131,1137180672,[],4
412,"MavenMapDamageReductionBeam",5132,1120403456,[],4
413,"MavenMapSpaceChargeBeam",5136,1120403456,[],4
414,"SeawitchLightningBeamStandalone",5137,1140457472,[],4
415,"ReaperWraithSlowingChainsBeam",5139,1132068864,[],4
416,"ThaumaturgistGrowBeam",5144,1135542272,[],4
417,"RitualLightningOrbBeam",5145,1145569280,[],4
418,"MavenMapGuardBeam",5153,1137180672,[],4
419,"MavenBrainPhaseBeam",5182,1150681088,[],4
420,"MavenSweepBeam",5179,1137180672,[],4
421,"RitualEnergyShieldBeam",5188,1143930880,[],4
422,"MavenMapBeamOrb",5198,1137180672,[],4
423,"RitualLightningBallTelegraphBeam",5219,1145569280,[],4
424,"UltimatumMonsterSpawnBeam",5221,1145569280,[57],4
425,"RainOfSporesVineBeamCelestial",5227,1133903872,[],4
426,"UltimatumGolemFireBeam",5228,1140457472,[],4
427,"UltimatumGolemFireBeamRuin",5229,1140457472,[],4
428,"UltimatumWraithIceBeam",5230,1140457472,[],4
429,"BloodTendrilsBeam",5259,1140457472,[],4
430,"TrialmasterTether",5269,1135542272,[57],4
431,"SpikeSlamSpikeBeamVerdant",5272,1133903872,[],4
432,"SpikeSlamSpikeBeamEmpoweredVerdant",5273,1133903872,[],4
433,"UltimatumGolemColdBeam",5274,1140457472,[],4
434,"UltimatumGolemLightningBeam",5275,1140457472,[],4
435,"UltimatumGolemChaosBeam",5276,1140457472,[],4
436,"UltimatumSpiderCycloneBeam1",5288,1140457472,[],4
437,"UltimatumSpiderCycloneBeam2",5289,1140457472,[],4
438,"UltimatumSpiderCycloneBeam1Ruin",5290,1140457472,[],4
439,"UltimatumSpiderCycloneBeam2Ruin",5291,1140457472,[],4
440,"BloodScytheBeam",5305,1137180672,[],4
441,"RainOfSporesVineBeamOblivion",5313,1133903872,[],4
442,"OfferingSpiritSoulBeamCelestial",5353,1149452288,[],4
443,"DemonSpiderWebBeam",5355,1137180672,[],4
444,"WebEnsnaringArrowTetheringBeam",5357,1133903872,[],4
445,"UltimatumGoliathOrbBeam",5432,1137180672,[],4
446,"UltimatumCrystalTotemBeam",5442,1133903872,[],4
447,"UltimatumGoliathOrbBeamRuin",5451,1137180672,[],4
448,"BloodTendrilsBeamLite",5504,1140457472,[],4
449,"DivineCryChargeConsumeBeam",5542,1120403456,[],4
450,"OfferingOffensiveSoulBeamCelestial",5546,1149452288,[],4
451,"OfferingDefensiveSoulBeamCelestial",5548,1149452288,[],4
452,"OfferingBloodSoulBeamCelestial",5550,1149452288,[],4
453,"ExpeditionExplosiveFuse",5511,1140457472,[58],4
454,"PrismaticRainLightningBeam",5559,1134723072,[],4
455,"ExpeditionApparitionColdBeam",5588,1145569280,[],4
456,"ChainStrikeBeamStygian",5598,1142292480,[],4
457,"StormCloudBeamDemonic",5605,1140457472,[],4
458,"BloodTendrilsBeamTranscendence",5633,1140457472,[],4
459,"BloodTendrilsBeamLiteTranscendence",5634,1140457472,[],4
460,"ExpeditionApparitionBeam",5637,1148846080,[],4
461,"ExpeditionArmourBeam",5639,1145569280,[],4
462,"ExpeditionArmourOrbThrow",5432,1137180672,[],4
463,"ExpeditionApparitionSummonOrbEffect",5646,1126367232,[],4
464,"MercurialCasterEnrageBeam",5658,1140457472,[],4
465,"ExpeditionMedvedHealBeam",5698,1143930880,[],4
466,"ReaperUltimateTeleportBeam",5703,1140457472,[],4
467,"ExpeditionMedvedEnrageBeam",5704,1140457472,[],4
468,"ExpeditionOlrothLightCageBeam",5743,1148846080,[],4
