"rownum","Mod","TiersWhitelist","TransformAchievement","ModFamilies"
65,24976,[3],"",[]
66,24977,[4],"",[]
67,24978,[2],"",[]
68,24979,[3],"",[]
69,24980,[4],"",[]
70,24981,[2],"",[]
71,24982,[3],"",[]
72,24983,[4],"",[]
73,24984,[2],"",[]
74,24985,[3],"",[]
75,24986,[4],"",[]
76,24987,[2],"",[]
77,24988,[3],"",[]
78,24989,[4],"",[]
79,24990,"[2,3,4]","",[]
80,24991,[2],"","[3407,1161,1089]"
81,24992,[3],"","[3407,1161,1089]"
82,24993,[4],"","[3407,1161,1089]"
83,24994,[2],"","[3407,1161,1089]"
84,24995,[3],"","[3407,1161,1089]"
85,24996,[4],"","[3407,1161,1089]"
86,24997,[2],"",[]
87,24998,[3],"",[]
88,24999,[4],"",[]
89,25000,[2],"",[]
90,25001,[3],"",[]
91,25002,[4],"",[]
92,25003,"[3,4]","",[]
93,25004,"[3,4]","",[]
94,25005,"[3,4]","",[]
95,25006,[3],"",[]
96,25007,[4],"",[]
97,25008,"[3,4]",8326,[]
98,25009,"[3,4]",8326,[]
99,25010,"[3,4]",8326,[]
100,25011,"[3,4]",8326,[]
101,25012,"[3,4]",8326,[]
102,25013,"[3,4]",8326,[]
103,25014,"[3,4]",8326,[]
104,25015,"[3,4]",8326,[]
105,25016,"[3,4]",8326,[]
106,25017,"[3,4]",8326,[]
107,25018,"[3,4]",8326,[]
108,25019,[2],"",[4722]
109,25020,[3],"",[4722]
110,25021,[4],"",[4722]
111,25022,[3],"",[]
112,25023,[4],"",[]
113,25024,[2],"",[]
114,25025,[3],"",[]
115,25026,[4],"",[]
116,25027,[3],"",[]
117,25028,[4],"",[]
118,25029,[3],8327,[]
119,25030,[4],8327,[]
120,25031,[1],"",[]
121,25032,[2],"",[]
122,25033,[3],"",[]
123,25034,[4],"",[]
124,25035,[1],8421,[]
125,25036,[2],8421,[]
126,25037,[3],8421,[]
127,25038,[4],8421,[]
128,25039,[2],"",[]
129,25040,[3],"",[]
130,25041,[4],"",[]
131,25042,[1],8328,[]
132,25043,[2],8328,[]
133,25044,[3],8328,[]
134,25045,[4],8328,[]
135,25046,[1],8328,[]
136,25047,[2],8328,[]
137,25048,[3],8328,[]
138,25049,[4],8328,[]
139,25050,[1],8328,[]
140,25051,[2],8328,[]
141,25052,[3],8328,[]
142,25053,[4],8328,[]
143,25054,[1],8328,[]
144,25055,[2],8328,[]
145,25056,[3],8328,[]
146,25057,[4],8328,[]
147,25058,[1],8328,[]
148,25059,[2],8328,[]
149,25060,[3],8328,[]
150,25061,[4],8328,[]
151,25062,[2],8328,[]
152,25063,[3],8328,[]
153,25064,[4],8328,[]
154,25065,[2],8328,[]
155,25066,[3],8328,[]
156,25067,[4],8328,[]
157,25068,[2],"",[]
158,25069,[3],"",[]
159,25070,[4],"",[]
160,25071,[2],"",[]
161,25072,[3],"",[]
162,25073,[4],"",[]
163,25074,[2],"",[]
164,25075,[3],"",[]
165,25076,[4],"",[]
166,25077,[2],"",[]
167,25078,[3],"",[]
168,25079,[4],"",[]
169,25080,[2],"",[]
170,25081,[3],"",[]
171,25082,[4],"",[]
172,25083,[2],"",[]
173,25084,[3],"",[]
174,25085,[4],"",[]
175,25086,[2],"",[]
176,25087,[3],"",[]
177,25088,[4],"",[]
178,25089,[2],"",[]
179,25090,[3],"",[]
180,25091,[4],"",[]
181,25092,[2],"",[]
182,25093,[3],"",[]
183,25094,[4],"",[]
184,25095,[2],"",[]
185,25096,[3],"",[]
186,25097,[4],"",[]
187,25098,[2],"",[]
188,25099,[3],"",[]
189,25100,[4],"",[]
190,25101,[1],"",[]
191,25102,[2],"",[]
192,25103,[3],"",[]
193,25104,[4],"",[]
194,25105,[2],"",[]
195,25106,[3],"",[]
196,25107,[4],"",[]
197,25108,[2],"",[]
198,25109,[3],"",[]
199,25110,[4],"",[]
200,25111,[2],"",[]
201,25112,[3],"",[]
202,25113,[4],"",[]
203,25114,[2],"",[]
204,25115,[3],"",[]
205,25116,[4],"",[]
206,25117,[1],"",[]
207,25118,[2],"",[]
208,25119,[3],"",[]
209,25120,[4],"",[]
210,25121,[1],"","[124,4194,1521,52]"
211,25122,[2],"","[124,4194,1521,52]"
212,25123,[3],"","[124,4194,1521,52]"
213,25124,[4],"","[124,4194,1521,52]"
214,25125,[1],"","[4194,1521,52,124]"
215,25126,[2],"","[4194,1521,52,124]"
216,25127,[3],"","[4194,1521,52,124]"
217,25128,[4],"","[4194,1521,52,124]"
218,25129,[1],"","[4194,1521,52,124]"
219,25130,[2],"","[4194,1521,52,124]"
220,25131,[3],"","[4194,1521,52,124]"
221,25132,[4],"","[4194,1521,52,124]"
222,25133,[1],"","[124,4195,1520,50]"
223,25134,[2],"","[124,4195,1520,50]"
224,25135,[3],"","[124,4195,1520,50]"
225,25136,[4],"","[124,4195,1520,50]"
226,25137,[1],"","[4195,1520,50,124]"
227,25138,[2],"","[4195,1520,50,124]"
228,25139,[3],"","[4195,1520,50,124]"
229,25140,[4],"","[4195,1520,50,124]"
230,25141,[1],"","[4195,1520,50,124]"
231,25142,[2],"","[4195,1520,50,124]"
232,25143,[3],"","[4195,1520,50,124]"
233,25144,[4],"","[4195,1520,50,124]"
234,25145,[1],"","[124,4196,1159,54]"
235,25146,[2],"","[124,4196,1159,54]"
236,25147,[3],"","[124,4196,1159,54]"
237,25148,[4],"","[124,4196,1159,54]"
238,25149,[1],"","[4196,1159,54,124]"
239,25150,[2],"","[4196,1159,54,124]"
240,25151,[3],"","[4196,1159,54,124]"
241,25152,[4],"","[4196,1159,54,124]"
242,25153,[1],"","[4196,1159,54,124]"
243,25154,[2],"","[4196,1159,54,124]"
244,25155,[3],"","[4196,1159,54,124]"
245,25156,[4],"","[4196,1159,54,124]"
246,25157,[1],"","[1257,70]"
247,25158,[2],"","[1257,70]"
248,25159,[3],"","[1257,70]"
249,25160,[4],"","[1257,70]"
250,25161,[1],"","[1257,70]"
251,25162,[2],"","[1257,70]"
252,25163,[3],"","[1257,70]"
253,25164,[4],"","[1257,70]"
254,25165,[1],"","[3407,1161,1089]"
255,25166,[2],"","[3407,1161,1089]"
256,25167,[3],"","[3407,1161,1089]"
257,25168,[4],"","[3407,1161,1089]"
258,25169,[1],"","[3407,1161,1089]"
259,25170,[2],"","[3407,1161,1089]"
260,25171,[3],"","[3407,1161,1089]"
261,25172,[4],"","[3407,1161,1089]"
262,25173,[1],"","[3407,1161,1089]"
263,25174,[2],"","[3407,1161,1089]"
264,25175,[3],"","[3407,1161,1089]"
265,25176,[4],"","[3407,1161,1089]"
266,25177,[1],"",[]
267,25178,[2],"",[]
268,25179,[3],"",[]
269,25180,[4],"",[]
270,25181,[1],"","[124,4194,19,114,1521,52]"
271,25182,[2],"","[124,4194,19,114,1521,52]"
272,25183,[3],"","[124,4194,19,114,1521,52]"
273,25184,[4],"","[124,4194,19,114,1521,52]"
274,25185,[1],"","[4194,19,114,1521,52,124]"
275,25186,[2],"","[4194,19,114,1521,52,124]"
276,25187,[3],"","[4194,19,114,1521,52,124]"
277,25188,[4],"","[4194,19,114,1521,52,124]"
278,25189,[1],"","[124,4195,19,114,1520,50]"
279,25190,[2],"","[124,4195,19,114,1520,50]"
280,25191,[3],"","[124,4195,19,114,1520,50]"
281,25192,[4],"","[124,4195,19,114,1520,50]"
282,25193,[1],"","[4195,19,114,1520,50,124]"
283,25194,[2],"","[4195,19,114,1520,50,124]"
284,25195,[3],"","[4195,19,114,1520,50,124]"
285,25196,[4],"","[4195,19,114,1520,50,124]"
286,25197,[1],"","[124,4196,19,114,1159,54]"
287,25198,[2],"","[124,4196,19,114,1159,54]"
288,25199,[3],"","[124,4196,19,114,1159,54]"
289,25200,[4],"","[124,4196,19,114,1159,54]"
290,25201,[1],"","[4196,19,114,1159,54,124]"
291,25202,[2],"","[4196,19,114,1159,54,124]"
292,25203,[3],"","[4196,19,114,1159,54,124]"
293,25204,[4],"","[4196,19,114,1159,54,124]"
294,25205,[1],"","[1257,19,114,70]"
295,25206,[2],"","[1257,19,114,70]"
296,25207,[3],"","[1257,19,114,70]"
297,25208,[4],"","[1257,19,114,70]"
298,25209,[1],"","[1257,19,114,70]"
299,25210,[2],"","[1257,19,114,70]"
300,25211,[3],"","[1257,19,114,70]"
301,25212,[4],"","[1257,19,114,70]"
302,25213,[1],"",[114]
303,25214,[1],"",[114]
304,25215,[2],"",[114]
305,25216,[2],"",[114]
306,25217,[3],"",[114]
307,25218,[4],"",[114]
308,25219,[1],"",[114]
309,25220,[1],"",[114]
310,25221,[2],"",[114]
311,25222,[2],"",[114]
312,25223,[3],"",[114]
313,25224,[4],"",[114]
314,25225,[1],"","[124,4194,1521]"
315,25226,[1],"","[124,4194,1521]"
316,25227,[2],"","[124,4194,1521]"
317,25228,[2],"","[124,4194,1521]"
318,25229,[3],"","[124,4194,1521]"
319,25230,[4],"","[124,4194,1521]"
320,25231,[1],"","[4194,1521,124]"
321,25232,[1],"","[4194,1521,124]"
322,25233,[2],"","[4194,1521,124]"
323,25234,[2],"","[4194,1521,124]"
324,25235,[3],"","[4194,1521,124]"
325,25236,[4],"","[4194,1521,124]"
326,25237,[1],"","[124,4195,1520]"
327,25238,[1],"","[124,4195,1520]"
328,25239,[2],"","[124,4195,1520]"
329,25240,[2],"","[124,4195,1520]"
330,25241,[3],"","[124,4195,1520]"
331,25242,[4],"","[124,4195,1520]"
332,25243,[1],"","[4195,1520,124]"
333,25244,[1],"","[4195,1520,124]"
334,25245,[2],"","[4195,1520,124]"
335,25246,[2],"","[4195,1520,124]"
336,25247,[3],"","[4195,1520,124]"
337,25248,[4],"","[4195,1520,124]"
338,25249,[1],"","[124,4196,1159]"
339,25250,[1],"","[124,4196,1159]"
340,25251,[2],"","[124,4196,1159]"
341,25252,[2],"","[124,4196,1159]"
342,25253,[3],"","[124,4196,1159]"
343,25254,[4],"","[124,4196,1159]"
344,25255,[1],"","[4196,1159,124]"
345,25256,[1],"","[4196,1159,124]"
346,25257,[2],"","[4196,1159,124]"
347,25258,[2],"","[4196,1159,124]"
348,25259,[3],"","[4196,1159,124]"
349,25260,[4],"","[4196,1159,124]"
350,25261,[1],"",[1257]
351,25262,[1],"",[1257]
352,25263,[2],"",[1257]
353,25264,[2],"",[1257]
354,25265,[3],"",[1257]
355,25266,[4],"",[1257]
356,25267,[1],"",[1257]
357,25268,[1],"",[1257]
358,25269,[2],"",[1257]
359,25270,[2],"",[1257]
360,25271,[3],"",[1257]
361,25272,[4],"",[1257]
362,25273,[1],"",[]
363,25274,[1],"",[]
364,25275,[2],"",[]
365,25276,[2],"",[]
366,25277,[3],"",[]
367,25278,[4],"",[]
368,25279,[1],"",[]
369,25280,[1],"",[]
370,25281,[2],"",[]
371,25282,[2],"",[]
372,25283,[3],"",[]
373,25284,[4],"",[]
374,25285,[1],"","[3407,1161]"
375,25286,[1],"","[3407,1161]"
376,25287,[2],"","[3407,1161]"
377,25288,[2],"","[3407,1161]"
378,25289,[3],"","[3407,1161]"
379,25290,[4],"","[3407,1161]"
380,25291,[1],"","[3407,1161]"
381,25292,[1],"","[3407,1161]"
382,25293,[2],"","[3407,1161]"
383,25294,[2],"","[3407,1161]"
384,25295,[3],"","[3407,1161]"
385,25296,[4],"","[3407,1161]"
386,25297,[1],"",[]
387,25298,[2],"",[]
388,25299,[3],"",[]
389,25300,[4],"",[]
390,25301,[1],"",[]
391,25302,[2],"",[]
392,25303,[3],"",[]
393,25304,[4],"",[]
394,25305,[2],"",[]
395,25306,[3],"",[]
396,25307,[4],"",[]
397,25308,[2],"",[2165]
398,25309,[3],"",[2165]
399,25310,[4],"",[2165]
400,25311,[2],"",[4720]
401,25312,[3],"",[4720]
402,25313,[4],"",[4720]
403,25314,[2],"",[4720]
404,25315,[3],"",[4720]
405,25316,[4],"",[4720]
406,25317,[3],"","[4195,50,124]"
407,25318,[4],"","[4195,50,124]"
408,25319,[3],"","[4195,50,124]"
409,25320,[4],"","[4195,50,124]"
410,25321,[3],"","[4194,52,124]"
411,25322,[4],"","[4194,52,124]"
412,25323,[3],"","[4194,52,124]"
413,25324,[4],"","[4194,52,124]"
414,25325,[3],"","[1257,70]"
415,25326,[4],"","[1257,70]"
416,25327,[3],"","[1257,70]"
417,25328,[4],"","[1257,70]"
418,25329,[3],"","[3407,1089]"
419,25330,[4],"","[3407,1089]"
420,25331,[3],"","[3407,1089]"
421,25332,[4],"","[3407,1089]"
422,25333,[2],"",[]
423,25334,[3],"",[]
424,25335,[4],"",[]
425,25336,[1],8421,[]
426,25337,[2],8421,[]
427,25338,[3],8421,[]
428,25339,[4],8421,[]
429,25340,[1],8421,[]
430,25341,[2],8421,[]
431,25342,[3],8421,[]
432,25343,[4],8421,[]
433,25344,[1],8421,[]
434,25345,[2],8421,[]
435,25346,[3],8421,[]
436,25347,[4],8421,[]
437,25348,[3],"",[]
438,25349,[4],"",[]
439,25350,[3],"",[]
440,25351,[4],"",[]
441,25352,[3],"",[]
442,25353,[4],"",[]
443,25354,[2],"",[]
444,25355,[3],"",[]
445,25356,[4],"",[]
446,25357,"[3,4]",8329,[114]
447,25358,"[3,4]",8329,[114]
448,25359,"[3,4]",8329,"[154,114]"
449,25360,"[3,4]",8329,[114]
450,25361,"[3,4]",8329,[114]
451,25362,"[3,4]",8329,[114]
452,25363,"[3,4]",8329,[114]
453,25364,"[3,4]",8329,[114]
454,25365,"[3,4]",8329,[114]
455,25366,"[3,4]",8329,"[4196,114,1159,54,124]"
456,25367,"[3,4]",8329,"[3407,114,1161,1089]"
457,25368,"[3,4]",8329,"[4195,114,1520,50,124]"
458,25369,"[3,4]",8329,"[4194,114,1521,52,124]"
459,25370,"[3,4]",8329,[114]
460,25371,"[3,4]",8329,[114]
461,25372,"[3,4]",8329,"[3407,19,114,1161,1089]"
462,25373,"[3,4]",8329,"[3407,19,114,1161,1089]"
463,25374,"[3,4]",8329,"[4196,19,114,1159,54,124]"
464,25375,"[3,4]",8329,"[4196,19,114,1159,54,124]"
465,25376,"[3,4]",8329,"[4195,19,114,1520,50,124]"
466,25377,"[3,4]",8329,"[4195,19,114,1520,50,124]"
467,25378,"[3,4]",8329,"[4194,19,114,1521,52,124]"
468,25379,"[3,4]",8329,"[4194,19,114,1521,52,124]"
469,25380,"[3,4]",8329,"[1257,19,114,70]"
470,25381,"[3,4]",8329,"[1257,19,114,70]"
471,25382,"[2,3,4]","",[]
472,25383,"[2,3,4]","",[]
473,25384,[1],"",[]
474,25385,[2],"",[]
475,25386,[3],"",[]
476,25387,[4],"",[]
477,25388,[1],"",[]
478,25389,[2],"",[]
479,25390,[3],"",[]
480,25391,[4],"",[]
481,25392,[2],"","[4717,4718,4719]"
482,25393,[3],"","[4717,4718,4719]"
483,25394,[4],"","[4717,4718,4719]"
484,25395,[1],"",[]
485,25396,[2],"",[]
486,25397,[3],"",[]
487,25398,[4],"",[]
488,25399,[2],"",[1594]
489,25400,[3],"",[1594]
490,25401,[4],"",[1594]
491,25402,[1],"","[1594,878]"
492,25403,[1],"","[1594,878]"
493,25404,[1],"","[1594,878]"
494,25405,[2],"","[1594,878]"
495,25406,[2],"","[1594,878]"
496,25407,[2],"","[1594,878]"
497,25408,[3],"","[1594,878]"
498,25409,[3],"","[1594,878]"
499,25410,[3],"","[1594,878]"
500,25411,[4],"","[1594,878]"
501,25412,[2],"",[]
502,25413,[2],"",[]
503,25414,[3],"",[]
504,25415,[4],"",[]
505,25416,[2],"",[]
506,25417,[3],"",[]
507,25418,[4],"",[]
508,25419,[1],8421,[]
509,25420,[2],8421,[]
510,25421,[3],8421,[]
511,25422,[4],8421,[]
512,25423,[1],"",[]
513,25424,[2],"",[]
514,25425,[3],"",[]
515,25426,[4],"",[]
516,25427,[1],"",[599]
517,25428,[2],"",[599]
518,25429,[2],"",[599]
519,25430,[3],"",[599]
520,25431,[3],"",[599]
521,25432,[4],"",[599]
522,25433,[1],"",[]
523,25434,[1],"",[]
524,25435,[1],"",[]
525,25436,[1],"",[]
526,25437,[2],"",[]
527,25438,[2],"",[]
528,25439,[3],"",[]
529,25440,[4],"",[]
530,25441,[2],"","[1257,2263,70]"
531,25442,[3],"","[1257,2263,70]"
532,25443,[4],"","[1257,2263,70]"
533,25444,[2],"","[415,1257]"
534,25445,[3],"","[415,1257]"
535,25446,[4],"","[415,1257]"
536,25447,[2],"",[]
537,25448,[3],"",[]
538,25449,[4],"",[]
539,25450,[2],"",[]
540,25451,[3],"",[]
541,25452,[4],"",[]
542,25453,[2],"",[]
543,25454,[3],"",[]
544,25455,[4],"",[]
545,25456,[2],"",[]
546,25457,[3],"",[]
547,25458,[4],"",[]
548,25459,[2],"",[]
549,25460,[3],"",[]
550,25461,[4],"",[]
551,25462,[2],"",[]
552,25463,[3],"",[]
553,25464,[4],"",[]
554,25465,[1],"",[]
555,25466,[2],"",[]
556,25467,[3],"",[]
557,25468,[4],"",[]
558,25469,[1],"",[]
559,25470,[2],"",[]
560,25471,[3],"",[]
561,25472,[4],"",[]
562,25473,[1],"",[]
563,25474,[2],"",[]
564,25475,[3],"",[]
565,25476,[4],"",[]
566,25477,[2],"","[531,4194,1521,52,124]"
567,25478,[3],"","[531,4194,1521,52,124]"
568,25479,[4],"","[531,4194,1521,52,124]"
569,25480,[2],"","[531,4194,1521,52,124]"
570,25481,[3],"","[531,4194,1521,52,124]"
571,25482,[4],"","[531,4194,1521,52,124]"
572,25483,[2],"","[531,4195,1520,50,124]"
573,25484,[3],"","[531,4195,1520,50,124]"
574,25485,[4],"","[531,4195,1520,50,124]"
575,25486,[2],"","[531,4195,1520,50,124]"
576,25487,[3],"","[531,4195,1520,50,124]"
577,25488,[4],"","[531,4195,1520,50,124]"
578,25489,[2],"","[531,4196,1159,54,124]"
579,25490,[3],"","[531,4196,1159,54,124]"
580,25491,[4],"","[531,4196,1159,54,124]"
581,25492,[2],"","[531,4196,1159,54,124]"
582,25493,[3],"","[531,4196,1159,54,124]"
583,25494,[4],"","[531,4196,1159,54,124]"
584,25495,[2],"",[1036]
585,25496,[3],"",[1036]
586,25497,[4],"",[1036]
587,25498,[2],"",[425]
588,25499,[3],"",[425]
589,25500,[4],"",[425]
590,25501,[1],"",[]
591,25502,[2],"",[]
592,25503,[3],"",[]
593,25504,[4],"",[]
594,25505,[3],"",[]
595,25506,[4],"",[]
596,25507,[3],"",[]
597,25508,[4],"",[]
598,25509,[3],"",[0]
599,25510,[4],"",[0]
600,25511,[3],"",[]
601,25512,[4],"",[]
602,25513,[3],"",[]
603,25514,[4],"",[]
604,25515,[3],"",[]
605,25516,[4],"",[]
606,25517,[2],"",[]
607,25518,[3],"",[]
608,25519,[4],"",[]
609,25520,[2],"",[]
610,25521,[3],"",[]
611,25522,[4],"",[]
612,25523,[2],"",[]
613,25524,[3],"",[]
614,25525,[4],"",[]
615,25526,"[3,4]",8328,[]
616,25527,"[3,4]",8328,[]
617,25528,"[3,4]",8328,[]
618,25529,"[3,4]",8328,[]
619,25530,"[3,4]",8328,[]
620,25531,[2],8421,[]
621,25532,[3],8421,[]
622,25533,[4],8421,[]
623,25534,[2],8328,[]
624,25535,[3],8328,[]
625,25536,[4],"",[]
626,25537,[2],"",[]
627,25538,[3],"",[]
628,25539,[4],"",[]
629,25540,[2],"",[]
630,25541,[3],"",[]
631,25542,[4],"",[]
632,25543,[2],"",[]
633,25544,[3],"",[]
634,25545,[4],"",[]
635,25546,[2],"",[]
636,25547,[3],"",[]
637,25548,[4],"",[]
638,25549,[2],"",[]
639,25550,[3],"",[]
640,25551,[4],"",[]
641,25552,[2],"",[]
642,25553,[3],"",[]
643,25554,[4],"",[]
644,25555,[2],"",[]
645,25556,[3],"",[]
646,25557,[4],"",[]
647,25558,[2],"",[]
648,25559,[3],"",[]
649,25560,[4],"",[]
650,25561,[2],"",[]
651,25562,[3],"",[]
652,25563,[4],"",[]
653,25564,[2],"",[]
654,25565,[3],"",[]
655,25566,[4],"",[]
656,25567,[2],"",[]
657,25568,[3],"",[]
658,25569,[4],"",[]
659,25570,[2],"",[]
660,25571,[3],"",[]
661,25572,[4],"",[]
662,25573,[2],"",[]
663,25574,[3],"",[]
664,25575,[4],"",[]
665,25576,[2],"",[]
666,25577,[3],"",[]
667,25578,[4],"",[]
668,25579,[2],"",[]
669,25580,[3],"",[]
670,25581,[4],"",[]
671,25582,[4],"",[]
672,25583,[2],"","[4194,52,124]"
673,25584,[3],"","[4194,52,124]"
674,25585,[4],"","[4194,52,124]"
675,25586,[2],"","[4194,52,124]"
676,25587,[3],"","[4194,52,124]"
677,25588,[4],"","[4194,52,124]"
678,25589,[2],"","[4195,50,124]"
679,25590,[3],"","[4195,50,124]"
680,25591,[4],"","[4195,50,124]"
681,25592,[2],"","[4195,50,124]"
682,25593,[3],"","[4195,50,124]"
683,25594,[4],"","[4195,50,124]"
684,25595,[2],"","[4196,54,124]"
685,25596,[3],"","[4196,54,124]"
686,25597,[4],"","[4196,54,124]"
687,25598,[2],"","[4196,54,124]"
688,25599,[3],"","[4196,54,124]"
689,25600,[4],"","[4196,54,124]"
690,25601,[2],"","[3407,1089]"
691,25602,[3],"","[3407,1089]"
692,25603,[4],"","[3407,1089]"
693,25604,[2],"","[3407,1089]"
694,25605,[3],"","[3407,1089]"
695,25606,[4],"","[3407,1089]"
696,25607,"[1,2,3,4]","",[]
697,25608,"[3,4]",8330,[169]
698,25609,"[3,4]",8330,[169]
699,25610,"[3,4]",8330,[169]
700,25611,"[3,4]",8330,[169]
701,25612,"[3,4]",8330,[169]
702,25613,"[3,4]",8330,[169]
703,25614,"[3,4]",8330,[169]
704,25615,"[3,4]",8330,[169]
705,25616,[1],"","[3427,134]"
706,25617,[2],"","[3427,134]"
707,25618,[3],"","[3427,134]"
708,25619,[4],"","[3427,134]"
709,25620,[1],"","[3427,563]"
710,25621,[2],"","[3427,563]"
711,25622,[3],"","[3427,563]"
712,25623,[4],"","[3427,563]"
713,25624,[1],"","[3427,514]"
714,25625,[2],"","[3427,514]"
715,25626,[3],"","[3427,514]"
716,25627,[4],"","[3427,514]"
717,25628,[2],8421,[]
718,25629,[3],8421,[]
719,25630,[4],8421,[]
720,25631,[2],8421,[]
721,25632,[3],8421,[]
722,25633,[4],8421,[]
723,25634,"[3,4]","",[]
724,25635,"[3,4]","",[]
725,25636,"[3,4]","",[]
726,25637,"[3,4]","",[]
727,25638,"[3,4]","",[]
728,25639,[3],"",[]
729,25640,[4],"",[]
730,25641,[3],"",[]
731,25642,[4],"",[]
732,25643,[3],"",[]
733,25644,[4],"",[]
734,25645,[2],"","[3407,1161,1089]"
735,25646,[3],"","[3407,1161,1089]"
736,25647,[4],"","[3407,1161,1089]"
737,25648,[2],"","[3407,1161,1089]"
738,25649,[3],"","[3407,1161,1089]"
739,25650,[4],"","[3407,1161,1089]"
740,25651,[2],"","[531,4195,1520,50,124]"
741,25652,[3],"","[531,4195,1520,50,124]"
742,25653,[4],"","[531,4195,1520,50,124]"
743,25654,[2],"","[531,4195,1520,50,124]"
744,25655,[3],"","[531,4195,1520,50,124]"
745,25656,[4],"","[531,4195,1520,50,124]"
746,25657,[2],"","[1257,70]"
747,25658,[3],"","[1257,70]"
748,25659,[4],"","[1257,70]"
749,25660,[2],"","[1257,70]"
750,25661,[3],"","[1257,70]"
751,25662,[4],"","[1257,70]"
752,25663,"[3,4]","",[]
753,25664,"[3,4]","",[]
754,25665,"[3,4]","",[]
755,25666,"[3,4]","",[]
756,25667,[2],"",[]
757,25668,[3],"",[]
758,25669,[4],"",[]
759,25670,[2],"",[]
760,25671,[3],"",[]
761,25672,[4],"",[]
762,25673,[3],"",[]
763,25674,[4],"",[]
764,25675,[3],"",[]
765,25676,[4],"",[]
766,25677,[3],"",[]
767,25678,[4],"",[]
768,25679,[3],"",[]
769,25680,[4],"",[]
770,25681,[3],"",[]
771,25682,[4],"",[]
772,25683,[3],"",[]
773,25684,[4],"",[]
774,25685,[2],"",[]
775,25686,[3],"",[]
776,25687,[4],"",[]
777,25688,[2],"","[1257,70]"
778,25689,[3],"","[1257,70]"
779,25690,[4],"","[1257,70]"
780,25691,[2],"","[1257,70]"
781,25692,[3],"","[1257,70]"
782,25693,[4],"","[1257,70]"
783,25694,[2],"","[4194,1521,52,124]"
784,25695,[3],"","[4194,1521,52,124]"
785,25696,[4],"","[4194,1521,52,124]"
786,25697,[2],"","[4194,1521,52,124]"
787,25698,[3],"","[4194,1521,52,124]"
788,25699,[4],"","[4194,1521,52,124]"
789,25700,[2],"","[4195,1520,50,124]"
790,25701,[3],"","[4195,1520,50,124]"
791,25702,[4],"","[4195,1520,50,124]"
792,25703,[2],"","[4195,1520,50,124]"
793,25704,[3],"","[4195,1520,50,124]"
794,25705,[4],"","[4195,1520,50,124]"
795,25706,[2],"","[4196,1159,54,124]"
796,25707,[3],"","[4196,1159,54,124]"
797,25708,[4],"","[4196,1159,54,124]"
798,25709,[2],"","[4196,1159,54,124]"
799,25710,[3],"","[4196,1159,54,124]"
800,25711,[4],"","[4196,1159,54,124]"
801,25712,[2],"",[]
802,25713,[3],"",[]
803,25714,[4],"",[]
804,25715,[3],8331,[]
805,25716,[4],8331,[]
806,25717,[2],8421,[]
807,25718,[3],8421,[]
808,25719,[4],8421,[]
809,25720,[2],"",[]
810,25721,[3],"",[]
811,25722,[4],"",[]
812,25723,[2],"",[]
813,25724,[3],"",[]
814,25725,[4],"",[]
815,25726,[2],"",[]
