"rownum","Name","ModSellPriceTypesKeys","bool"
51,"GlobalPhysicalDamageReductionRatingPercent",[1],""
52,"GlobalPhysicalDamageReductionRatingPercentUnused",[1],""
53,"MonsterPhysicalDamageReductionRatingPercent",[],""
54,"LocalPhysicalDamageReductionRatingPercent",[1],""
55,"LocalPhysicalDamageReductionRatingPercentSuffix",[2],""
56,"GlobalEnergyShieldPercent",[1],""
57,"LocalBaseArmourAndEvasionRating",[1],""
58,"LocalBaseArmourAndEnergyShield",[1],""
59,"LocalBaseEvasionRatingAndEnergyShield",[1],""
60,"LocalBaseArmourEvasionRatingAndLife",[1],""
61,"LocalBaseArmourEnergyShieldAndLife",[1],""
62,"LocalBaseEvasionRatingEnergyShieldAndLife",[1],""
63,"LocalBaseArmourAndLife",[1],""
64,"LocalBaseEnergyShieldAndLife",[1],""
65,"LocalBaseEvasionRatingAndLife",[1],""
66,"LocalBaseEnergyShieldAndMana",[1],""
67,"LocalIncreasedArmourAndEvasionAndLife",[1],""
68,"LocalIncreasedArmourAndEnergyShieldAndLife",[1],""
69,"LocalIncreasedEvasionAndEnergyShieldAndLife",[1],""
70,"LocalIncreasedArmourAndLife",[1],""
71,"LocalIncreasedEvasionAndLife",[1],""
72,"LocalIncreasedEnergyShieldAndLife",[1],""
73,"LocalIncreasedDefencesAndLife",[1],""
74,"MonsterEnergyShieldPercent",[],""
75,"WeaponSpellDamage",[2],""
76,"TwoHandWeaponSpellDamage",[2],""
77,"WeaponSpellDamageAddedAsChaos",[2],""
78,"WeaponSpellDamageAndMana",[1],""
79,"TwoHandWeaponSpellDamageAndMana",[1],""
80,"LocalIncreasedPhysicalDamagePercentAndLeech",[1],""
81,"LocalIncreasedPhysicalDamagePercentAndAttackSpeed",[1],""
82,"LocalIncreasedPhysicalDamagePercentAndCritChance",[1],""
83,"LocalIncreasedPhysicalDamagePercentAndCritMulti",[1],""
84,"LocalIncreasedPhysicalDamagePercentAndStun",[1],""
85,"LocalIncreasedPhysicalDamagePercentAndArea",[1],""
86,"LocalIncreasedPhysicalDamagePercentAndProjSpeed",[1],""
87,"LocalIncreasedPhysicalDamagePercentAndPierce",[1],""
88,"ReducedChillDuration",[5],""
89,"ReducedFreezeDuration",[5],""
90,"ReducedFreezeDurationMaven",[5],""
91,"ReducedBurnDuration",[5],""
92,"ReducedBurnDurationMaven",[5],""
93,"ReducedShockDuration",[5],""
94,"ReducedPoisonDuration",[5],""
95,"ReducedBleedDuration",[5],""
96,"IncreasedCastSpeed",[1],""
97,"IncreasedCastSpeedFishing",[1],""
98,"IncreasedCastSpeedAddedChaos",[1],""
99,"IncreasedAttackSpeed",[1],""
100,"MonsterIncreasedAttackSpeed",[],""
101,"MonsterIncreasedCastSpeed",[],""
102,"MonsterIncreasedAttackAndCastSpeed",[],""
103,"MonsterMoreAttackSpeed",[],""
104,"IncreasedAccuracy",[0],""
105,"MonsterIncreasedAccuracyPercent",[],""
106,"LifeRegeneration",[0],""
107,"ManaRegeneration",[0],""
108,"ManaRegenerationMaven",[0],""
109,"EnergyShieldRegeneration",[5],""
110,"ArrowSpeed",[],""
111,"StunDurationIncreasePercent",[1],""
112,"StunRecovery",[0],""
113,"FireResistance",[0],""
114,"ColdResistance",[0],""
115,"LightningResistance",[0],""
116,"AllResistances",[2],""
117,"AllResistancesMaven",[2],""
118,"AllResistancesWithChaos",[2],""
119,"FireResistancePrefix",[2],""
120,"ColdResistancePrefix",[2],""
121,"LightningResistancePrefix",[2],""
122,"ArrowPiercePer10",[],""
123,"ArrowAdditionalPierce",[1],""
124,"CorruptionBowArrowPierce",[],""
125,"AdditionalArrowPierce",[],""
126,"ArrowsAlwaysPierce",[],""
127,"MovementVelocity",[2],""
128,"MonsterMovementVelocity",[],""
129,"ItemFoundQuantityIncrease",[6],""
130,"ItemFoundRarityIncrease",[5],""
131,"ItemFoundRarityIncreasePrefix",[5],""
132,"EnergyShieldDelay",[5],""
133,"FireDamagePercentage",[1],""
134,"FireDamagePercentagePrefix",[2],""
135,"FireDamageWeaponPrefix",[1],""
136,"TwoHandFireDamageWeaponPrefix",[1],""
137,"FireDamageWeaponPrefixAndFlat",[1],""
138,"TwoHandFireDamageWeaponPrefixAndFlat",[1],""
139,"ColdDamagePercentage",[1],""
140,"ColdDamagePercentagePrefix",[2],""
141,"ColdDamageWeaponPrefix",[1],""
142,"TwoHandColdDamageWeaponPrefix",[1],""
143,"ColdDamageWeaponPrefixAndFlat",[1],""
144,"TwoHandColdDamageWeaponPrefixAndFlat",[1],""
145,"LightningDamagePercentage",[1],""
146,"LightningDamagePercentagePrefix",[2],""
147,"LightningDamageWeaponPrefix",[1],""
148,"TwoHandLightningDamageWeaponPrefix",[1],""
149,"LightningDamageWeaponPrefixAndFlat",[1],""
150,"TwoHandLightningDamageWeaponPrefixAndFlat",[1],""
151,"ChaosDamageWeaponPrefix",[1],""
152,"TwoHandChaosDamageWeaponPrefix",[1],""
153,"LocalLightningDamage",[1],""
154,"LocalLightningDamageTwoHand",[1],""
155,"LocalLightningDamageRanged",[1],""
156,"LocalFireDamage",[1],""
157,"LocalFireDamageTwoHand",[1],""
158,"LocalFireDamageRanged",[1],""
159,"LocalFireDamageAndPen",[1],""
160,"LocalFireDamageTwoHandAndPen",[1],""
161,"LocalColdDamageAndPen",[1],""
162,"LocalColdDamageTwoHandAndPen",[1],""
163,"LocalLightningDamageAndPen",[1],""
164,"LocalLightningDamageTwoHandAndPen",[1],""
165,"LocalFireDamagePenetrationHybrid",[1],""
166,"LocalColdDamagePenetrationHybrid",[1],""
167,"LocalLightningDamagePenetrationHybrid",[1],""
168,"LocalChaosDamagePenetrationHybrid",[1],""
169,"FireResistancePhysTakenAsFire",[0],""
170,"ColdResistancePhysTakenAsCold",[0],""
171,"LightningResistancePhysTakenAsLightning",[0],""
172,"FireResistanceLeech",[0],""
173,"ColdResistanceLeech",[0],""
174,"LightningResistanceLeech",[0],""
175,"FireResistanceAilments",[0],""
176,"ColdResistanceAilments",[0],""
177,"LightningResistanceAilments",[0],""
178,"FireDamagePhysConvertedToFire",[0],""
179,"ColdDamagePhysConvertedToCold",[0],""
180,"LightningDamagePhysConvertedToLightning",[0],""
181,"IncreasedLifeAndPercent",[1],""
182,"LifeRegenerationAndPercent",[0],""
183,"EnergyShieldAndPercent",[1],""
184,"EnergyShieldAndRegen",[1],""
185,"IncreasedManaAndPercent",[0],""
186,"IncreasedManaAndOnHit",[0],""
187,"IncreasedManaAndRegen",[0],""
188,"IncreasedManaAndReservation",[0],""
189,"IncreasedManaAndReservationEfficiency",[0],""
190,"IncreasedManaAndCost",[0],""
191,"IncreasedManaAndCostNew",[0],""
192,"MovementVelocitySpeed",[2],""
193,"MovementVelocityDodge",[2],""
194,"MovementVelocitySpellDodge",[2],""
195,"ItemQuantityIncrease",[6],""
196,"MonsterDamageIncrease",[],""
197,"MonsterDamageFromRarity",[],""
198,"MonsterDamageLifeIncrease",[],""
199,"MonsterSlainExperienceIncrease",[],""
200,"MonsterDroppedItemRarityIncrease",[],""
201,"MonsterDroppedItemQuantityIncrease",[],""
202,"TormentSlainMonsterLootBonus",[],""
203,"MaximumLifeIncreasePercent",[2],""
204,"MonsterMaximumLifeIncreasePercent",[],""
205,"LocalPhysicalDamagePercent",[2],""
206,"PhysicalDamagePercent",[2],""
207,"PhysicalDamagePercentPrefix",[2],""
208,"LocalIncreasedAttackSpeed",[1],""
209,"LocalIncreasedAttackSpeedAddedChaos",[1],""
210,"LocalPhysicalDamagePercentAddedAsChaos",[2],""
211,"StunThresholdReduction",[0],""
212,"CriticalStrikeChance",[1],""
213,"CriticalStrikeChanceWithBows",[1],""
214,"CriticalStrikeChanceDaggerImplicit1",[],""
215,"CriticalStrikeChanceDaggerImplicit2",[],""
216,"CriticalStrikeChanceDaggerImplicit3",[],""
217,"ChaosResistance",[4],""
218,"ChaosResistancePrefix",[4],""
219,"ChaosResistanceDamageOverTime",[2],""
220,"CriticalStrikeMultiplier",[2],""
221,"CriticalStrikeMultiplierWithBows",[2],""
222,"SpellCriticalStrikeChance",[1],""
223,"NoCriticalStrikeMultiplier",[2],""
224,"AxeBonuses",[],""
225,"StaffBonuses",[],""
226,"ClawBonuses",[],""
227,"DaggerBonuses",[],""
228,"MaceBonuses",[],""
229,"BowBonuses",[],""
230,"SwordBonuses",[],""
231,"WandBonuses",[],""
232,"ProjectileSpeed",[1],""
233,"IncreasedAccuracyPercent",[0],""
234,"IncreasedAccuracyPercentWithSwords",[0],""
235,"LifeGainPerTarget",[0],""
236,"LifeGainPerTargetLocal",[0],""
237,"IncreasedWeaponElementalDamagePercent",[1],""
238,"FlaskIncreasedRecoverySpeed",[0],""
239,"FlaskIncreasedRecoveryAmount",[1],""
240,"FlaskIncreasedDuration",[2],""
241,"FlaskUtilityIncreasedDuration",[2],""
242,"FlaskIncreasedRecoveryOnLowLife",[0],""
243,"FlaskInstantRecoveryOnLowLife",[0],1
244,"FlaskPartialInstantRecovery",[0],1
245,"FlaskFullInstantRecovery",[1],""
246,"FlaskExtraManaCostsLife",[0],""
247,"FlaskExtraLifeCostsMana",[0],""
248,"FlaskExtraLifeCostsLife",[0],""
249,"FlaskExtraLife",[],""
250,"FlaskDispellsChill",[2],""
251,"FlaskDispellsBurning",[2],""
252,"FlaskExtraMaxCharges",[0],""
253,"FlaskIncreasedChargesAdded",[0],""
254,"FlaskIncreasedRecoveryReducedEffect",[0],""
255,"FlaskBuffArmourWhileHealing",[1],""
256,"FlaskBuffEvasionWhileHealing",[1],""
257,"FlaskBuffEnergyShieldWhileHealing",[1],""
258,"FlaskBuffMovementSpeedWhileHealing",[1],""
259,"FlaskBuffStunRecoveryWhileHealing",[1],""
260,"FlaskBuffResistancesWhileHealing",[1],""
261,"FlaskBuffLifeLeechWhileHealing",[1],""
262,"FlaskBuffLifeLeechPermyriadWhileHealing",[1],""
263,"FlaskBuffManaLeechWhileHealing",[1],""
264,"FlaskBuffManaLeechPermyriadWhileHealing",[1],""
265,"FlaskBuffKnockbackWhileHealing",[0],""
266,"FlaskBuffAttackLifeLeechWhileHealing",[1],""
267,"FlaskBuffSpellEnergyShieldLeechWhileHealing",[1],""
268,"FlaskBuffAttackSpeedWhileHealing",[1],""
269,"FlaskBuffCastSpeedWhileHealing",[1],""
270,"FlaskBuffFreezeShockIgniteChanceWhileHealing",[1],""
271,"FlaskBuffReducedManaCostWhileHealing",[1],""
272,"FlaskBuffAccuracyWhileHealing",[1],""
273,"FlaskBuffWardWhileHealing",[1],""
274,"FlaskBuffAvoidStunWhileHealing",[1],""
275,"FlaskHealsMinions",[0],""
276,"FlaskFullRechargeOnCrit",[2],""
277,"FlaskChanceRechargeOnCrit",[2],""
278,"FlaskFullRechargeOnTakeCrit",[2],""
279,"FlaskDispellsPoison",[2],""
280,"FlaskEffectReducedDuration",[0],1
281,"FlaskEffectLocal",[],""
282,"FlaskChargesUsed",[0],""
283,"FlaskFullRechargeOnHit",[0],""
284,"FlaskIncreasedHealingCharges",[1],""
285,"FlaskManaRecoveryAtEnd",[2],""
286,"FlaskEffectNotRemovedOnFullMana",[2],""
287,"FlaskEffectNotRemovedOnFullManaReducedRecovery",[2],""
288,"LocalCriticalStrikeChance",[1],""
289,"LocalCriticalStrikeMultiplier",[2],""
290,"FlaskBuffPreventsDeathWhileHealing",[8],""
291,"FlaskBuffAvoidChillFreeze",[0],""
292,"FlaskBuffAvoidIgnite",[0],""
293,"FlaskBuffAvoidShock",[0],""
294,"FlaskBuffBleedDuration",[0],""
295,"FlaskBuffChillFreezeDuration",[0],""
296,"FlaskBuffCurseEffect",[0],""
297,"FlaskBuffIgniteDuration",[0],""
298,"FlaskBuffPoisonDuration",[0],""
299,"FlaskBuffShockEffect",[0],""
300,"FlaskLevelRequirement",[],""
301,"RingLevelRequirement",[],""
302,"FireDamageAsPortionOfDamage",[6],""
303,"ColdDamageAsPortionOfDamage",[6],""
304,"LightningDamageAsPortionOfDamage",[],""
305,"MonsterFireDamageAsPortionOfDamage",[],""
306,"MonsterColdDamageAsPortionOfDamage",[],""
307,"MonsterLightningDamageAsPortionOfDamage",[],""
308,"LifeRegenerationRatePercentage",[5],""
309,"LifeRegenerationRatePercentagePerTotem",[5],""
310,"MonsterLifeRegenerationRatePercentage",[],""
311,"LifeRegenerationPercentAndMovementSpeed",[],""
312,"MonsterSlainFlaskChargesIncrease",[],""
313,"MonsterSlainGrantNoFlaskCharges",[],""
314,"LifeGainedFromEnemyDeath",[0],""
315,"ManaGainedFromEnemyDeath",[0],""
316,"MonsterDoesNotFlee",[],""
317,"LocalIncreaseSocketedFireGemLevel",[6],""
318,"LocalIncreaseSocketedFireGemLevelMaven",[6],""
319,"LocalIncreaseSocketedColdGemLevel",[6],""
320,"LocalIncreaseSocketedColdGemLevelMaven",[6],""
321,"LocalIncreaseSocketedLightningGemLevel",[6],""
322,"LocalIncreaseSocketedLightningGemLevelMaven",[6],""
323,"LocalIncreaseSocketedChaosGemLevel",[2],""
324,"LocalIncreaseSocketedChaosGemLevelMaven",[2],""
325,"LocalIncreaseSocketedProjectileGemLevel",[6],""
326,"LocalIncreaseSocketedSpellGemLevel",[6],""
327,"LocalIncreaseSocketedMeleeGemLevel",[6],""
328,"LocalIncreaseSocketedBowGemLevel",[6],""
329,"LocalIncreaseSocketedMinionGemLevel",[6],""
330,"LocalIncreaseSocketedTrapGemLevel",[6],""
331,"LocalIncreaseSocketedGemLevel",[6],""
332,"LocalIncreaseSocketedAuraLevel",[6],""
333,"LocalIncreaseSocketedStrengthGemLevel",[6],""
334,"LocalIncreaseSocketedAuraLevelCorrupted",[6],""
335,"LocalIncreaseSocketedCurseLevelCorrupted",[6],""
336,"LocalIncreaseSocketedProjectileLevelCorrupted",[6],""
337,"LocalIncreaseSocketedFireGemLevelCorrupted",[6],""
338,"LocalIncreaseSocketedColdGemLevelCorrupted",[6],""
339,"LocalIncreaseSocketedLightningGemLevelCorrupted",[6],""
340,"GlobalIncreaseSpellSkillGemLevel",[6],""
341,"GlobalIncreaseFireSpellSkillGemLevel",[6],""
342,"GlobalIncreaseColdSpellSkillGemLevel",[6],""
343,"GlobalIncreaseLightningSpellSkillGemLevel",[6],""
344,"GlobalIncreaseChaosSpellSkillGemLevel",[6],""
345,"GlobalIncreasePhysicalSpellSkillGemLevel",[6],""
346,"GlobalIncreaseMinionSpellSkillGemLevel",[6],""
347,"MonsterAuraPhysicalThorns",[],""
348,"MonsterAuraElementalThorns",[],""
349,"MonsterAuraMediumDamage",[],""
350,"MonsterAuraLargeDamage",[],""
351,"MonsterAuraLargeDamageAll",[],""
352,"MonsterAuraSpeed",[],""
353,"MonsterAuraLifeRegen",[],""
354,"MonsterAuraResists",[],""
355,"MonsterAuraEnergyShield",[],""
356,"MonsterAuraAccuracyAndCrit",[],""
357,"MonsterAuraEnemyLifeDegen",[],""
358,"MonsterAuraElementalDamage",[],""
359,"MonsterAuraEnemyLifeDegenCold",[],""
360,"MonsterAuraEnemyLifeDegenFire",[],""
361,"MonsterAuraEnemyLifeDegenLightning",[],""
362,"LocalAccuracyRating",[0],""
363,"LocalAccuracyRatingIncrease",[0],""
364,"Strength",[1],""
365,"StrengthImplicit",[1],""
366,"PercentageStrength",[6],""
367,"PercentageStrengthMaven",[6],""
368,"Dexterity",[1],""
369,"DexterityImplicit",[1],""
370,"PercentageDexterity",[6],""
371,"PercentageDexterityMaven",[6],""
372,"Intelligence",[1],""
373,"IntelligenceImplicit",[1],""
374,"AllAttributes",[2],""
375,"StaffBlockPercent",[1],""
376,"StaffBlockPercentLocalAdditional",[1],""
377,"StaffSpellBlockPercent",[1],""
378,"ElementalDamagePercent",[1],""
379,"ElementalDamagePercentMaven",[1],""
380,"MonsterElementalDamageFinal",[],""
381,"MonsterActBoss",[],""
382,"BlockingBlocksSpells",[6],""
383,"CannotCull",[],""
384,"CullingStrike",[6],""
385,"CullingStrikeMaven",[6],""
386,"PhysicalDamagePercentOnLowLife",[6],""
387,"BlockRecovery",[0],""
388,"AlwaysHits",[7],""
389,"AlwaysHitsGlobal",[7],""
390,"HitsCauseMonsterFlee",[5],""
391,"ChaosDamage",[4],""
392,"MaximumEnduranceCharges",[7],""
393,"MaximumEnduranceChargesMaven",[7],""
394,"AddPowerChargeOnCrit",[7],""
395,"ActorSize",[6],""
396,"MonsterActorSize",[],""
397,"MaximumManaIncreasePercent",[6],""
398,"MaximumManaIncreasePercentMaven",[6],""
399,"MaximumManaIncreaseShaper",[6],""
400,"AreaOfEffect",[7],""
401,"MovementVelocityPenalty",[],""
402,"OshabiCombatVineOrange",[],""
403,"OshabiCombatVineBlue",[],""
404,"OshabiCombatVineGreen",[],""
405,"OshabiCombatVineRed",[],""
406,"MonsterConvertPhysicalDamageToFire",[],""
407,"MonsterConvertPhysicalDamageToCold",[],""
408,"MonsterConvertPhysicalDamageToLightning",[],""
409,"MonsterConvertPhysicalDamageToChaos",[],""
410,"BurnDamage",[5],""
411,"CannotCrit",[],""
412,"ManaCostReduction",[6],""
413,"BloodMagic",[6],""
414,"CannotEvade",[],""
415,"MinionRunSpeed",[5],""
416,"MinionLife",[5],""
417,"MinionLifeMaven",[5],""
418,"MinionDamage",[6],""
419,"MinionChaosResistance",[1],""
420,"MinionElementalResistance",[1],""
421,"MinionFlatAccuracyRating",[1],""
422,"MinionMaxElementalResistance",[1],""
423,"MinionPhysicalDamageReduction",[1],""
424,"MinionDuration",[1],""
425,"MinionDamageOnWeapon",[1],""
426,"MinionDamageOnWeaponDoubleDamage",[1],""
427,"MinionDamageOnWeaponAndMana",[1],""
428,"MinionAttackAndCastSpeedOnWeapon",[1],""
429,"MinionAttackSpeedAndCastSpeed",[1],""
430,"CannotStun",[],""
431,"CannotBeStunned",[7],""
432,"AdditionalCurseOnEnemies",[6],""
433,"OLDAdditionalCurseOnEnemiesMaven",[6],""
434,"AdditionalCurseOnEnemiesMaven",[6],""
435,"ConvertPhysicalToFire",[7],""
436,"ConvertPhysicalToFireMaven",[7],""
437,"ConvertPhysicalToFireVeiledFamilyRestriction",[2],""
438,"ConvertPhysicalToFireImplicit",[7],""
439,"MonsterMultipleProjectile",[],""
440,"MonsterMultipleProjectileShotgun",[],""
441,"MonsterFasterProjectile",[],""
442,"MonsterWealth",[],""
443,"MonsterCriticalStrikes",[],""
444,"MonsterResists",[],""
445,"MonsterCannotBeStunned",[],""
446,"LocalArmourAndEnergyShield",[1],""
447,"LocalArmourAndEnergyShieldSuffix",[2],""
448,"LocalArmourAndEvasion",[1],""
449,"LocalArmourAndEvasionSuffix",[2],""
450,"LocalEvasionAndEnergyShield",[1],""
451,"LocalEvasionAndEnergyShieldSuffix",[2],""
452,"LocalArmourAndEvasionAndEnergyShield",[1],""
453,"LocalArmourAndEvasionAndEnergyShieldSuffix",[2],""
454,"LocalArmourAndEnergyShieldAndStunRecovery",[1],""
455,"LocalArmourAndEvasionAndStunRecovery",[1],""
456,"LocalEvasionAndEnergyShieldAndStunRecovery",[1],""
457,"LocalArmourAndEvasionAndEnergyShieldAndStunRecovery",[1],""
458,"BeltIncreasedFlaskChargesGained",[0],""
459,"BeltReducedFlaskChargesUsed",[0],""
460,"BeltIncreasedFlaskDuration",[0],""
461,"BeltFlaskLifeRecoveryRate",[0],""
462,"BeltFlaskLifeRecovery",[0],""
463,"GlobalFlaskLifeRecovery",[2],""
464,"BeltFlaskManaRecoveryRate",[0],""
465,"BeltFlaskManaRecovery",[0],""
466,"CannotCurse",[],""
467,"MonsterImmuneToCurses",[],""
468,"MonsterExtraCurses",[],""
469,"MonsterHexproof",[],""
470,"MonsterAuraCannotDie",[],""
471,"MonsterAuraSlow",[],""
472,"MonsterAuraDamageReduction",[],""
473,"MonsterGrantsFrenzyChargesToAlliesOnDeath",[],""
474,"MonsterGainsFrenzyChargeAsKilled",[],""
475,"MonsterGainsPowerChargeAsKilled",[],""
476,"MonsterGainsFrenzyChargeOnHit",[],""
477,"MonsterGainsPowerChargeOnHit",[],""
478,"MonsterGainsEnduranceChargeOnHit",[],""
479,"MonsterIncreasedCastSpeedPerPowerCharge",[],""
480,"IncreasedChillDuration",[5],""
481,"Acrobatics",[7],""
482,"HasNoSockets",[8],""
483,"ReducedShockChance",[6],""
484,"AttackerTakesDamage",[0],""
485,"TakesDamageWhenAttacked",[],""
486,"PainAttunement",[7],""
487,"ExperienceIncrease",[8],""
488,"ChanceToAvoidFreezeAndChill",[6],""
489,"ReducedManaCostOnLowLife",[6],""
490,"ElementalResistsOnLowLife",[5],""
491,"EvasionOnLowLife",[5],""
492,"LifeRegenerationOnLowLife",[5],""
493,"ItemRarityOnLowLife",[7],""
494,"MovementVelocityOnLowLife",[5],""
495,"MovementVelocityOnFullLife",[5],""
496,"ConvertPhysicalToCold",[7],""
497,"ConvertPhysicalToColdMaven",[7],""
498,"ConvertPhysicalToColdVeiledFamilyRestriction",[2],""
499,"ConvertPhysicalToColdImplicit",[7],""
500,"AttackerTakesColdDamage",[4],""
501,"AttackerTakesColdDamageNoRange",[4],""
502,"AttackSpeedOnFullLife",[5],""
503,"CastSpeedOnFullLife",[5],""
504,"CastSpeedOnLowLife",[5],""
505,"Conduit",[8],""
506,"MinionInstability",[7],""
507,"PhysicalAttackDamageTaken",[5],""
508,"BlockPercentAppliedToSpellsOnLowLife",[6],""
509,"MaximumColdResist",[6],""
510,"MeleeAttackerTakesColdDamage",[4],""
511,"RangedAttackDamageTaken",[5],""
512,"MonsterSpeedAndDamageFixup",[],""
513,"MonsterSpeedAndDamageFixupRarity",[],""
514,"PercentDamageToDealToAttacker",[6],""
515,"Nothing",[],""
516,"StanceScavengerRun",[],""
517,"StanceMarakethGeneral",[],""
518,"StanceOrionThrone",[],""
519,"StanceSandLeaperHaste",[],""
520,"StanceChieftainRuckus",[],""
521,"StanceSnakeSlither",[],""
522,"StanceVilentaEnrage",[],""
523,"StanceVilentaEnrageMap",[],""
524,"StanceThaneEnrage",[],""
525,"StanceWestBossWalk",[],""
526,"StanceAfflictionDemonRun",[],""
527,"StanceBlightWheelRun",[],""
528,"StanceHarvestStriderRun",[],""
529,"StanceHarvestCatBossProwl",[],""
530,"StanceHarvestCatBossStealth",[],""
531,"StanceHarvestBossVinePhase",[],""
532,"StanceHarvestBrambleHulkRun",[],""
533,"StanceHarvestOshabiCrownOfThorns",[],""
534,"StanceHeistMovementSpeed",[],""
535,"StaceScytheHand",[],""
536,"StanceVelocity",[],""
537,"StanceVelocityAndImmune",[],""
538,"MonsterGainFrenzyChargeOnKinDeath",[],""
539,"MonsterChanceToIgnite",[],""
540,"MonsterGroundFireOnDeath",[],""
541,"MonsterGroundHolyFireOnDeath",[],""
542,"MonsterCausticCloudOnDeath",[],""
543,"MonsterNecromancerRaisable",[],""
544,"MonsterAuraRange",[],""
545,"MonsterTemporalChainsOnHit",[],""
546,"MonsterEnfeebleOnHit",[],""
547,"MonsterChanceToTemporalChainsOnHit",[],""
548,"MonsterChanceToVulnerabilityOnHit",[],""
549,"MonsterChanceToFlammabilityOnHit",[],""
550,"MonsterAuraAddedColdDamage",[],""
551,"MonsterAuraAddedFireDamage",[],""
552,"MonsterAuraAddedLightningDamage",[],""
553,"MonsterCastsFirestormText",[],""
554,"MonsterCastsPunctureText",[],""
555,"MonsterCastsColdsnapText",[],""
556,"MonsterCastsCriticalWeaknessCurseText",[],""
557,"MonsterCastsElementralWeaknessCurseText",[],""
558,"MonsterCastsEnfeebleCurseText",[],""
559,"MonsterCastsFireballText",[],""
560,"MonsterCastsIceNovaText",[],""
561,"MonsterCastsIceSpearText",[],""
562,"MonsterCastsMoltenShellText",[],""
563,"MonsterCastsProjectileWeaknessCurseText",[],""
564,"MonsterCastsShockNovaText",[],""
565,"MonsterCastsSparkText",[],""
566,"MonsterCastsVulnerabilityCurseText",[],""
567,"MonsterCastsWarlordsMarkCurseText",[],""
568,"MonsterCastsArcticBreathText",[],""
569,"MonsterCastsGlacialCascadeText",[],""
570,"MonsterDetonatesCorpsesText",[],""
571,"MonsterExplodes",[],""
572,"MonsterExplodesOnItsTargetText",[],""
573,"MonsterFiresRainOfArrowsText",[],""
574,"MonsterFiresBurningArrowsText",[],""
575,"MonsterFiresExplosiveArrowText",[],""
576,"MonsterFiresLightningArrowsText",[],""
577,"MonsterFiresCausticArrowsText",[],""
578,"MonsterFiresSplitArrowsText",[],""
579,"MonsterLeapsOntoEnemiesText",[],""
580,"MonsterRaisesUndeadText",[],""
581,"MonsterSummonsExplodingSpawnText",[],""
582,"MonsterSummonsMonkeysText",[],""
583,"MonsterSummonsSkeletonsText",[],""
584,"MonsterSummonsSpawnText",[],""
585,"MonsterUsesEnduringCryText",[],""
586,"MonsterUsesFlickerStrikeText",[],""
587,"MonsterUsesGlacialHammerText",[],""
588,"MonsterUsesGroundSlamText",[],""
589,"MonsterUsesLightningStrikeText",[],""
590,"MonsterUsesPhaseRunText",[],""
591,"MonsterCastsShieldChargeText",[],""
592,"MonsterCastsMassFrenzyText",[],""
593,"MonsterCastsTemporalChainsText",[],""
594,"MonsterCastsFrenzyText",[],""
595,"MonsterCastsViperStrikeText",[],""
596,"MonsterCastsGroundDesecrationText",[],""
597,"MonsterCastsWitherText",[],""
598,"MonsterCastsElementalHitText",[],""
599,"MonsterCurseCastSpeed",[],""
600,"FrenzyChargeOnCriticalHit",[6],""
601,"GainEnduranceChargeWhenTakeCriticalStrike",[6],""
602,"DisableOffhandSlot",[6],""
603,"MaximumResistances",[7],""
604,"CannotBlockAttacks",[],""
