"rownum","BaseItemTypesKey","ArmourMin","ArmourMax","EvasionMin","EvasionMax","EnergyShieldMin","EnergyShieldMax","IncreasedMovementSpeed","WardMin","WardMax","i32","i32"
73,5109,65,81,0,0,15,18,-3,0,0,0,0
74,5110,62,73,0,0,13,16,-3,0,0,0,0
75,5111,77,89,0,0,16,19,-3,0,0,0,0
76,5112,127,142,0,0,27,30,-3,0,0,0,0
77,5113,146,167,0,0,30,35,-3,0,0,0,0
78,5114,113,133,0,0,23,27,-3,0,0,0,0
79,5115,124,142,0,0,25,29,-3,0,0,0,0
80,5116,186,208,0,0,38,43,-3,0,0,0,0
81,5117,215,247,0,0,44,50,-3,0,0,0,0
82,5118,147,169,0,0,30,34,-3,0,0,0,0
83,5119,156,179,0,0,32,37,-3,0,0,0,0
84,5120,0,0,13,18,4,6,-3,0,0,0,0
85,5121,0,0,46,60,11,15,-3,0,0,0,0
86,5122,0,0,56,70,13,16,-3,0,0,0,0
87,5123,0,0,62,73,13,16,-3,0,0,0,0
88,5124,0,0,120,135,26,29,-3,0,0,0,0
89,5125,0,0,142,163,30,34,-3,0,0,0,0
90,5126,0,0,122,144,25,30,-3,0,0,0,0
91,5127,0,0,111,131,23,27,-3,0,0,0,0
92,5128,0,0,195,218,40,45,-3,0,0,0,0
93,5129,0,0,209,240,43,49,-3,0,0,0,0
94,5130,0,0,181,209,37,43,-3,0,0,0,0
95,5131,0,0,151,174,31,35,-3,0,0,0,0
96,5132,0,0,242,278,49,57,-3,0,0,0,0
97,5133,0,0,0,0,0,0,-3,0,0,0,0
98,5134,9,13,0,0,0,0,0,0,0,0,0
99,5135,38,50,0,0,0,0,0,0,0,0,0
100,5136,92,115,0,0,0,0,0,0,0,0,0
101,5137,130,150,0,0,0,0,0,0,0,0,0
102,5138,174,195,0,0,0,0,0,0,0,0,0
103,5139,198,233,0,0,0,0,0,0,0,0,0
104,5140,237,272,0,0,0,0,0,0,0,0,0
105,5141,276,325,0,0,0,0,0,0,0,0,0
106,5142,346,381,0,0,0,0,0,0,0,0,0
107,5143,377,434,0,0,0,0,0,0,0,0,0
108,5144,373,429,0,0,0,0,0,0,0,0,0
109,5145,0,0,19,27,0,0,0,0,0,0,0
110,5146,0,0,53,69,0,0,0,0,0,0,0
111,5147,0,0,101,127,0,0,0,0,0,0,0
112,5148,0,0,150,172,0,0,0,0,0,0,0
113,5149,0,0,203,227,0,0,0,0,0,0,0
114,5150,0,0,232,266,0,0,0,0,0,0,0
115,5151,0,0,276,325,0,0,0,0,0,0,0
116,5152,0,0,346,381,0,0,0,0,0,0,0
117,5153,0,0,369,425,0,0,0,0,0,0,0
118,5154,0,0,380,437,0,0,0,0,0,0,0
119,5155,0,0,0,0,7,10,0,0,0,0,0
120,5156,0,0,0,0,12,15,0,0,0,0,0
121,5157,0,0,0,0,20,25,0,0,0,0,0
122,5158,0,0,0,0,28,33,0,0,0,0,0
123,5159,0,0,0,0,36,40,0,0,0,0,0
124,5160,0,0,0,0,41,48,0,0,0,0,0
125,5161,0,0,0,0,49,55,0,0,0,0,0
126,5162,0,0,0,0,55,64,0,0,0,0,0
127,5163,0,0,0,0,60,68,0,0,0,0,0
128,5164,0,0,0,0,73,84,0,0,0,0,0
129,5165,0,0,0,0,80,92,0,0,0,0,0
130,5166,13,18,13,18,0,0,0,0,0,0,0
131,5167,37,48,37,48,0,0,0,0,0,0,0
132,5168,64,80,64,80,0,0,0,0,0,0,0
133,5169,90,97,90,97,0,0,0,0,0,0,0
134,5170,98,116,98,116,0,0,0,0,0,0,0
135,5171,117,134,117,134,0,0,0,0,0,0,0
136,5172,138,155,138,155,0,0,0,0,0,0,0
137,5173,160,189,160,189,0,0,0,0,0,0,0
138,5174,229,263,159,183,0,0,0,0,0,0,0
139,5175,162,187,233,268,0,0,0,0,0,0,0
140,5176,42,49,42,49,0,0,0,0,0,0,0
141,5177,122,140,122,140,0,0,0,0,0,0,0
142,5178,185,212,185,212,0,0,0,0,0,0,0
143,5179,16,22,0,0,5,7,0,0,0,0,0
144,5180,34,45,0,0,8,11,0,0,0,0,0
145,5181,61,76,0,0,14,17,0,0,0,0,0
146,5182,85,95,0,0,18,20,0,0,0,0,0
147,5183,101,119,0,0,21,25,0,0,0,0,0
148,5184,119,137,0,0,25,29,0,0,0,0,0
149,5185,143,161,0,0,29,33,0,0,0,0,0
150,5186,160,189,0,0,33,39,0,0,0,0,0
151,5187,224,258,0,0,32,37,0,0,0,0,0
152,5188,161,185,0,0,51,58,0,0,0,0,0
153,5189,42,49,0,0,10,12,0,0,0,0,0
154,5190,122,140,0,0,25,29,0,0,0,0,0
155,5191,185,212,0,0,38,43,0,0,0,0,0
156,5192,0,0,13,18,4,6,0,0,0,0,0
157,5193,0,0,29,38,7,10,0,0,0,0,0
158,5194,0,0,48,60,11,14,0,0,0,0,0
159,5195,0,0,77,88,17,19,0,0,0,0,0
160,5196,0,0,96,103,20,22,0,0,0,0,0
161,5197,0,0,104,119,22,25,0,0,0,0,0
162,5198,0,0,122,137,25,28,0,0,0,0,0
163,5199,0,0,141,158,29,32,0,0,0,0,0
164,5200,0,0,157,185,32,38,0,0,0,0,0
165,5201,0,0,207,239,37,43,0,0,0,0,0
166,5202,0,0,190,219,47,54,0,0,0,0,0
167,5203,0,0,42,49,10,12,0,0,0,0,0
168,5204,0,0,122,140,25,29,0,0,0,0,0
169,5205,0,0,185,212,38,43,0,0,0,0,0
170,5206,0,0,0,0,0,0,0,0,0,0,0
171,5207,0,0,0,0,0,0,0,0,0,0,0
172,5208,197,227,0,0,40,46,0,0,0,0,0
173,5209,0,0,0,0,0,0,0,41,47,0,0
174,5210,0,0,0,0,0,0,0,97,112,0,0
175,5211,0,0,0,0,0,0,0,164,189,0,0
176,5212,19,27,0,0,0,0,-3,0,0,0,0
177,5213,68,89,0,0,0,0,-5,0,0,0,0
178,5214,176,221,0,0,0,0,-5,0,0,0,0
179,5215,216,248,0,0,0,0,-5,0,0,0,0
180,5216,284,319,0,0,0,0,-5,0,0,0,0
181,5217,324,389,0,0,0,0,-5,0,0,0,0
182,5218,353,417,0,0,0,0,-5,0,0,0,0
183,5219,373,429,0,0,0,0,-5,0,0,0,0
184,5220,412,474,0,0,0,0,-5,0,0,0,0
185,5221,451,506,0,0,0,0,-5,0,0,0,0
186,5222,491,589,0,0,0,0,-5,0,0,0,0
187,5223,530,625,0,0,0,0,-5,0,0,0,0
188,5224,559,643,0,0,0,0,-5,0,0,0,0
189,5225,601,691,0,0,0,0,-5,0,0,0,0
190,5226,711,782,0,0,0,0,-5,0,0,0,0
191,5227,738,848,0,0,0,0,-5,0,0,0,0
192,5228,776,892,0,0,0,0,0,0,0,0,0
193,5229,23,23,0,0,0,0,0,0,0,0,0
194,5230,0,0,29,41,0,0,-3,0,0,0,0
195,5231,0,0,98,127,0,0,-3,0,0,0,0
196,5232,0,0,176,221,0,0,-3,0,0,0,0
197,5233,0,0,255,306,0,0,-3,0,0,0,0
198,5234,0,0,284,327,0,0,-3,0,0,0,0
199,5235,0,0,324,382,0,0,-3,0,0,0,0
200,5236,0,0,353,396,0,0,-3,0,0,0,0
201,5237,0,0,373,429,0,0,-3,0,0,0,0
202,5238,0,0,412,495,0,0,-3,0,0,0,0
203,5239,0,0,451,519,0,0,-3,0,0,0,0
204,5240,0,0,491,579,0,0,-3,0,0,0,0
205,5241,0,0,530,594,0,0,-3,0,0,0,0
206,5242,0,0,559,643,0,0,-3,0,0,0,0
207,5243,0,0,601,721,0,0,-3,0,0,0,0
208,5244,0,0,704,810,0,0,-3,0,0,0,0
209,5245,0,0,854,982,0,0,-3,0,0,0,0
210,5246,0,0,737,811,0,0,0,0,0,0,0
211,5247,0,0,0,0,14,20,-3,0,0,0,0
212,5248,0,0,0,0,30,38,-3,0,0,0,0
213,5249,0,0,0,0,43,53,-3,0,0,0,0
214,5250,0,0,0,0,56,64,-3,0,0,0,0
215,5251,0,0,0,0,62,69,-3,0,0,0,0
216,5252,0,0,0,0,69,80,-3,0,0,0,0
217,5253,0,0,0,0,75,88,-3,0,0,0,0
218,5254,0,0,0,0,79,90,-3,0,0,0,0
219,5255,0,0,0,0,86,104,-3,0,0,0,0
220,5256,0,0,0,0,94,105,-3,0,0,0,0
221,5257,0,0,0,0,101,117,-3,0,0,0,0
222,5258,0,0,0,0,109,129,-3,0,0,0,0
223,5259,0,0,0,0,115,132,-3,0,0,0,0
224,5260,0,0,0,0,123,147,-3,0,0,0,0
225,5261,0,0,0,0,137,151,-3,0,0,0,0
226,5262,0,0,0,0,157,181,-3,0,0,0,0
227,5263,0,0,0,0,171,197,-3,0,0,0,0
228,5264,27,38,27,38,0,0,-3,0,0,0,0
229,5265,48,63,48,63,0,0,-3,0,0,0,0
230,5266,97,121,97,121,0,0,-3,0,0,0,0
231,5267,119,142,119,142,0,0,-3,0,0,0,0
232,5268,156,180,156,180,0,0,-3,0,0,0,0
233,5269,178,210,178,210,0,0,-3,0,0,0,0
234,5270,194,223,194,223,0,0,-3,0,0,0,0
235,5271,210,236,210,236,0,0,-3,0,0,0,0
236,5272,232,278,232,278,0,0,-3,0,0,0,0
237,5273,254,292,254,292,0,0,-3,0,0,0,0
238,5274,275,325,275,325,0,0,-3,0,0,0,0
239,5275,297,341,297,341,0,0,-3,0,0,0,0
240,5276,313,351,313,351,0,0,-3,0,0,0,0
241,5277,376,451,376,451,0,0,-3,0,0,0,0
242,5278,470,541,373,429,0,0,-3,0,0,0,0
243,5279,415,465,415,465,0,0,-3,0,0,0,0
244,5280,380,437,477,549,0,0,-3,0,0,0,0
245,5281,27,38,0,0,9,13,-5,0,0,0,0
246,5282,48,63,0,0,13,17,-5,0,0,0,0
247,5283,97,121,0,0,22,28,-5,0,0,0,0
248,5284,119,140,0,0,27,31,-5,0,0,0,0
249,5285,156,180,0,0,34,39,-5,0,0,0,0
250,5286,178,199,0,0,38,43,-5,0,0,0,0
251,5287,194,233,0,0,41,49,-5,0,0,0,0
252,5288,216,248,0,0,45,52,-5,0,0,0,0
253,5289,237,266,0,0,50,55,-5,0,0,0,0
254,5290,259,298,0,0,54,62,-5,0,0,0,0
255,5291,281,314,0,0,58,65,-5,0,0,0,0
256,5292,302,363,0,0,62,74,-5,0,0,0,0
257,5293,325,374,0,0,66,76,-5,0,0,0,0
258,5294,387,445,0,0,79,91,-5,0,0,0,0
259,5295,377,433,0,0,92,105,-5,0,0,0,0
260,5296,443,496,0,0,76,85,-5,0,0,0,0
261,5297,401,461,0,0,96,110,-5,0,0,0,0
262,5298,0,0,27,38,9,13,-3,0,0,0,0
263,5299,0,0,54,70,14,18,-3,0,0,0,0
264,5300,0,0,102,128,24,29,-3,0,0,0,0
265,5301,0,0,124,146,28,33,-3,0,0,0,0
266,5302,0,0,156,180,34,39,-3,0,0,0,0
267,5303,0,0,178,205,38,44,-3,0,0,0,0
268,5304,0,0,194,233,41,49,-3,0,0,0,0
269,5305,0,0,221,248,46,52,-3,0,0,0,0
270,5306,0,0,243,287,51,60,-3,0,0,0,0
271,5307,0,0,264,304,55,63,-3,0,0,0,0
272,5308,0,0,286,329,59,68,-3,0,0,0,0
273,5309,0,0,308,369,63,76,-3,0,0,0,0
274,5310,0,0,330,370,67,76,-3,0,0,0,0
275,5311,0,0,387,434,79,89,-3,0,0,0,0
276,5312,0,0,436,501,73,84,-3,0,0,0,0
277,5313,0,0,427,491,93,107,-3,0,0,0,0
278,5314,0,0,353,388,103,113,-3,0,0,0,0
279,5315,329,378,329,378,67,77,-3,0,0,0,0
280,5316,75,86,75,86,17,19,0,0,0,0,0
281,5317,217,250,217,250,44,51,-3,0,0,0,0
282,5318,6,9,0,0,0,0,0,0,0,0,0
283,5319,32,42,0,0,0,0,0,0,0,0,0
284,5320,77,96,0,0,0,0,0,0,0,0,0
285,5321,109,120,0,0,0,0,0,0,0,0,0
286,5322,122,144,0,0,0,0,0,0,0,0,0
287,5323,151,174,0,0,0,0,0,0,0,0,0
288,5324,177,209,0,0,0,0,0,0,0,0,0
289,5325,220,253,0,0,0,0,0,0,0,0,0
290,5326,241,278,0,0,0,0,0,0,0,0,0
291,5327,68,78,0,0,0,0,0,0,0,0,0
292,5328,164,189,0,0,0,0,0,0,0,0,0
293,5329,236,271,0,0,0,0,0,0,0,0,0
294,5330,8,8,0,0,0,0,0,0,0,0,0
295,5331,0,0,13,18,0,0,0,0,0,0,0
296,5332,0,0,42,54,0,0,0,0,0,0,0
297,5333,0,0,74,92,0,0,0,0,0,0,0
298,5334,0,0,113,126,0,0,0,0,0,0,0
299,5335,0,0,129,148,0,0,0,0,0,0,0
300,5336,0,0,145,171,0,0,0,0,0,0,0
301,5337,0,0,180,216,0,0,0,0,0,0,0
302,5338,0,0,220,253,0,0,0,0,0,0,0
303,5339,0,0,246,283,0,0,0,0,0,0,0
304,5340,0,0,68,78,0,0,0,0,0,0,0
305,5341,0,0,164,189,0,0,0,0,0,0,0
306,5342,0,0,236,271,0,0,0,0,0,0,0
307,5343,0,0,0,0,5,7,0,0,0,0,0
308,5344,0,0,0,0,8,11,0,0,0,0,0
309,5345,0,0,0,0,17,21,0,0,0,0,0
310,5346,0,0,0,0,23,25,0,0,0,0,0
311,5347,0,0,0,0,26,30,0,0,0,0,0
312,5348,0,0,0,0,30,35,0,0,0,0,0
313,5349,0,0,0,0,36,42,0,0,0,0,0
314,5350,0,0,0,0,47,55,0,0,0,0,0
315,5351,0,0,0,0,51,59,0,0,0,0,0
316,5352,0,0,0,0,15,18,0,0,0,0,0
317,5353,0,0,0,0,34,39,0,0,0,0,0
318,5354,0,0,0,0,50,57,0,0,0,0,0
319,5355,12,17,12,17,0,0,0,0,0,0,0
320,5356,34,44,34,44,0,0,0,0,0,0,0
321,5357,55,63,55,63,0,0,0,0,0,0,0
322,5358,65,75,65,75,0,0,0,0,0,0,0
323,5359,76,90,76,90,0,0,0,0,0,0,0
324,5360,92,103,92,103,0,0,0,0,0,0,0
325,5361,106,122,106,122,0,0,0,0,0,0,0
326,5362,121,139,121,139,0,0,0,0,0,0,0
327,5363,11,15,0,0,3,5,0,0,0,0,0
328,5364,25,32,0,0,6,8,0,0,0,0,0
329,5365,51,64,0,0,11,14,0,0,0,0,0
330,5366,65,71,0,0,14,15,0,0,0,0,0
331,5367,73,87,0,0,15,18,0,0,0,0,0
332,5368,88,99,0,0,18,20,0,0,0,0,0
333,5369,104,120,0,0,21,25,0,0,0,0,0
334,5370,121,139,0,0,25,28,0,0,0,0,0
335,5371,0,0,12,17,4,5,0,0,0,0,0
336,5372,0,0,30,39,7,9,0,0,0,0,0
337,5373,0,0,50,57,11,12,0,0,0,0,0
338,5374,0,0,62,71,13,15,0,0,0,0,0
339,5375,0,0,74,85,16,18,0,0,0,0,0
340,5376,0,0,85,95,18,20,0,0,0,0,0
341,5377,0,0,99,117,20,24,0,0,0,0,0
342,5378,0,0,121,139,25,28,0,0,0,0,0
343,5379,0,0,185,213,18,21,0,0,0,0,0
344,5380,0,0,0,0,0,0,0,0,0,0,0
345,5381,0,0,0,0,0,0,0,0,0,0,0
346,5382,0,0,126,145,26,30,0,0,0,0,0
347,5383,126,145,126,145,0,0,0,0,0,0,0
348,5384,126,145,0,0,26,30,0,0,0,0,0
349,5385,0,0,112,129,32,37,0,0,0,0,0
350,5386,0,0,0,0,0,0,0,24,28,0,0
351,5387,0,0,0,0,0,0,0,62,71,0,0
352,5388,0,0,0,0,0,0,0,102,117,0,0
353,5389,6,9,0,0,0,0,0,0,0,0,0
354,5390,39,50,0,0,0,0,0,0,0,0,0
355,5391,77,96,0,0,0,0,0,0,0,0,0
356,5392,116,127,0,0,0,0,0,0,0,0,0
357,5393,129,154,0,0,0,0,0,0,0,0,0
358,5394,154,173,0,0,0,0,0,0,0,0,0
359,5395,174,200,0,0,0,0,0,0,0,0,0
360,5396,232,266,0,0,0,0,0,0,0,0,0
361,5397,242,278,0,0,0,0,0,0,0,0,0
362,5398,35,41,0,0,0,0,0,0,0,0,0
363,5399,132,152,0,0,0,0,0,0,0,0,0
364,5400,236,271,0,0,0,0,0,0,0,0,0
365,5401,0,0,13,18,0,0,0,0,0,0,0
366,5402,0,0,32,42,0,0,0,0,0,0,0
367,5403,0,0,71,88,0,0,0,0,0,0,0
368,5404,0,0,109,122,0,0,0,0,0,0,0
369,5405,0,0,125,148,0,0,0,0,0,0,0
370,5406,0,0,148,163,0,0,0,0,0,0,0
371,5407,0,0,177,212,0,0,0,0,0,0,0
372,5408,0,0,231,265,0,0,0,0,0,0,0
373,5409,0,0,242,278,0,0,0,0,0,0,0
374,5410,0,0,35,41,0,0,0,0,0,0,0
375,5411,0,0,132,152,0,0,0,0,0,0,0
376,5412,0,0,236,271,0,0,0,0,0,0,0
377,5413,0,0,0,0,5,7,0,0,0,0,0
378,5414,0,0,0,0,10,13,0,0,0,0,0
379,5415,0,0,0,0,18,23,0,0,0,0,0
380,5416,0,0,0,0,25,28,0,0,0,0,0
381,5417,0,0,0,0,28,33,0,0,0,0,0
382,5418,0,0,0,0,32,37,0,0,0,0,0
383,5419,0,0,0,0,37,44,0,0,0,0,0
384,5420,0,0,0,0,45,52,0,0,0,0,0
385,5421,0,0,0,0,49,57,0,0,0,0,0
386,5422,0,0,0,0,9,10,0,0,0,0,0
387,5423,0,0,0,0,28,32,0,0,0,0,0
388,5424,0,0,0,0,47,54,0,0,0,0,0
389,5425,9,12,9,12,0,0,0,0,0,0,0
390,5426,28,37,28,37,0,0,0,0,0,0,0
391,5427,50,62,50,62,0,0,0,0,0,0,0
392,5428,65,75,65,75,0,0,0,0,0,0,0
393,5429,78,87,78,87,0,0,0,0,0,0,0
394,5430,88,104,88,104,0,0,0,0,0,0,0
395,5431,106,122,106,122,0,0,0,0,0,0,0
396,5432,121,139,121,139,0,0,0,0,0,0,0
397,5433,14,20,0,0,4,6,0,0,0,0,0
398,5434,35,46,0,0,8,10,0,0,0,0,0
399,5435,58,67,0,0,12,14,0,0,0,0,0
400,5436,67,77,0,0,14,16,0,0,0,0,0
401,5437,78,92,0,0,16,19,0,0,0,0,0
402,5438,92,103,0,0,19,21,0,0,0,0,0
403,5439,103,121,0,0,21,25,0,0,0,0,0
404,5440,121,139,0,0,25,28,0,0,0,0,0
405,5441,0,0,11,15,3,5,0,0,0,0,0
406,5442,0,0,30,39,7,9,0,0,0,0,0
407,5443,0,0,57,65,12,14,0,0,0,0,0
408,5444,0,0,65,77,14,16,0,0,0,0,0
409,5445,0,0,81,91,17,19,0,0,0,0,0
410,5446,0,0,90,101,19,21,0,0,0,0,0
411,5447,0,0,104,123,21,25,0,0,0,0,0
412,5448,0,0,121,139,25,28,0,0,0,0,0
413,5449,0,0,0,0,0,0,0,0,0,0,0
414,5450,220,253,0,0,0,0,0,0,0,0,0
415,5451,0,0,220,253,0,0,0,0,0,0,0
416,5452,0,0,0,0,45,52,0,0,0,0,0
417,5453,108,124,0,0,29,33,0,0,0,0,0
418,5454,0,0,0,0,0,0,0,24,28,0,0
419,5455,0,0,0,0,0,0,0,62,71,0,0
420,5456,0,0,0,0,0,0,0,102,117,0,0
