"rownum","BaseItemTypesKey","ItemCurrentLevel","Experience"
149,5705,10,2261831
150,5705,11,3183608
151,5705,12,4911487
152,5705,13,6703256
153,5705,14,9056935
154,5705,15,12127847
155,5705,16,21223313
156,5705,17,37263203
157,5705,18,67080320
158,5705,19,129975376
159,5705,20,342026975
160,5706,1,0
161,5706,2,70
162,5706,3,378
163,5706,4,1932
164,5706,5,8599
165,5706,6,34646
166,5706,7,84371
167,5706,8,180085
168,5706,9,349680
169,5706,10,633439
170,5706,11,1087435
171,5706,12,1790563
172,5706,13,2851786
173,5706,14,4917656
174,5706,15,7424766
175,5706,16,13223702
176,5706,17,28307621
177,5706,18,56100356
178,5706,19,99970095
179,5706,20,342051651
180,5708,1,0
181,5708,2,15249
182,5708,3,56766
183,5708,4,138749
184,5708,5,286717
185,5708,6,537274
186,5708,7,942360
187,5708,8,1390078
188,5708,9,2005396
189,5708,10,2840035
190,5708,11,4410795
191,5708,12,6044782
192,5708,13,8195812
193,5708,14,11008001
194,5708,15,16107361
195,5708,16,25508092
196,5708,17,40781458
197,5708,18,67068040
198,5708,19,129958630
199,5708,20,342004647
200,5709,1,0
201,5709,2,252595
202,5709,3,566989
203,5709,4,955723
204,5709,5,1433160
205,5709,6,2016946
206,5709,7,2727305
207,5709,8,4082816
208,5709,9,5221693
209,5709,10,6589926
210,5709,11,8228264
211,5709,12,10184912
212,5709,13,13840096
213,5709,14,16857423
214,5709,15,20433655
215,5709,16,29598386
216,5709,17,47459814
217,5709,18,93492200
218,5709,19,180740239
219,5709,20,338712291
220,5710,1,0
221,5710,2,70
222,5710,3,378
223,5710,4,1932
224,5710,5,8599
225,5710,6,34646
226,5710,7,84371
227,5710,8,180085
228,5710,9,349680
229,5710,10,633439
230,5710,11,1087435
231,5710,12,1790563
232,5710,13,2851786
233,5710,14,4917656
234,5710,15,7424766
235,5710,16,13223702
236,5710,17,28307621
237,5710,18,56100356
238,5710,19,99970095
239,5710,20,342051651
240,5711,1,0
241,5711,2,9569
242,5711,3,37758
243,5711,4,96904
244,5711,5,208096
245,5711,6,401896
246,5711,7,722176
247,5711,8,1081266
248,5711,9,1579774
249,5711,10,2261831
250,5711,11,3183608
251,5711,12,4911487
252,5711,13,6703256
253,5711,14,9056935
254,5711,15,12127847
255,5711,16,21223313
256,5711,17,37263203
257,5711,18,67080320
258,5711,19,129975376
259,5711,20,342026975
260,5712,1,0
261,5712,2,49725
262,5712,3,145439
263,5712,4,315034
264,5712,5,514379
265,5712,6,800194
266,5712,7,1201538
267,5712,8,1755917
268,5712,9,2510966
269,5712,10,3527499
270,5712,11,5426101
271,5712,12,7390120
272,5712,13,9963851
273,5712,14,14640290
274,5712,15,17657617
275,5712,16,25480618
276,5712,17,40744826
277,5712,18,67017671
278,5712,19,129889945
279,5712,20,341913067
280,5715,1,0
281,5715,2,841
282,5715,3,3940
283,5715,4,11373
284,5715,5,34268
285,5715,6,83993
286,5715,7,179707
287,5715,8,349302
288,5715,9,633061
289,5715,10,1087057
290,5715,11,1790185
291,5715,12,2851408
292,5715,13,4917278
293,5715,14,7424388
294,5715,15,9998119
295,5715,16,17609470
296,5715,17,31047378
297,5715,18,56099525
298,5715,19,99968961
299,5715,20,342050139
300,5718,1,0
301,5718,2,9569
302,5718,3,37758
303,5718,4,96904
304,5718,5,208096
305,5718,6,401896
306,5718,7,722176
307,5718,8,1081266
308,5718,9,1579774
309,5718,10,2261831
310,5718,11,3183608
311,5718,12,4911487
312,5718,13,6703256
313,5718,14,9056935
314,5718,15,12127847
315,5718,16,21223313
316,5718,17,37263203
317,5718,18,67080320
318,5718,19,129975376
319,5718,20,342026975
320,5723,1,0
321,5723,2,70
322,5723,3,378
323,5723,4,1932
324,5723,5,8599
325,5723,6,34646
326,5723,7,84371
327,5723,8,180085
328,5723,9,349680
329,5723,10,633439
330,5723,11,1087435
331,5723,12,1790563
332,5723,13,2851786
333,5723,14,4917656
334,5723,15,7424766
335,5723,16,13223702
336,5723,17,28307621
337,5723,18,56100356
338,5723,19,99970095
339,5723,20,342051651
340,5724,1,0
341,5724,2,3231
342,5724,3,12800
343,5724,4,40989
344,5724,5,100135
345,5724,6,211327
346,5724,7,405127
347,5724,8,725407
348,5724,9,1233246
349,5724,10,1787625
350,5724,11,2542674
351,5724,12,3559207
352,5724,13,5457809
353,5724,14,7421828
354,5724,15,9995559
355,5724,16,17606398
356,5724,17,31043282
357,5724,18,56093893
358,5724,19,99961281
359,5724,20,342039899
360,5725,1,0
361,5725,2,69833
362,5725,3,198382
363,5725,4,352935
364,5725,5,578309
365,5725,6,898981
366,5725,7,1346699
367,5725,8,1962017
368,5725,9,2796656
369,5725,10,4367416
370,5725,11,6001403
371,5725,12,8152433
372,5725,13,10964622
373,5725,14,14619806
374,5725,15,17637133
375,5725,16,25456038
376,5725,17,40712051
377,5725,18,66972606
378,5725,19,129828493
379,5725,20,341831131
380,5727,1,0
381,5727,2,3231
382,5727,3,12800
383,5727,4,40989
384,5727,5,100135
385,5727,6,211327
386,5727,7,405127
387,5727,8,725407
388,5727,9,1233246
389,5727,10,1787625
390,5727,11,2542674
391,5727,12,3559207
392,5727,13,5457809
393,5727,14,7421828
394,5727,15,9995559
395,5727,16,17606398
396,5727,17,31043282
397,5727,18,56093893
398,5727,19,99961281
399,5727,20,342039899
400,5726,1,0
401,5726,2,388734
402,5726,3,866171
403,5726,4,1449957
404,5726,5,2160316
405,5726,6,3515827
406,5726,7,4654704
407,5726,8,6022937
408,5726,9,7661275
409,5726,10,9617923
410,5726,11,13273107
411,5726,12,16290434
412,5726,13,19866666
413,5726,14,24098333
414,5726,15,26493411
415,5726,16,34914474
416,5726,17,51074457
417,5726,18,92244824
418,5726,19,179039272
419,5726,20,336444335
420,5729,1,0
421,5729,2,285815
422,5729,3,538410
423,5729,4,852804
424,5729,5,1241538
425,5729,6,1718975
426,5729,7,2302761
427,5729,8,3013120
428,5729,9,4368631
429,5729,10,5507508
430,5729,11,6875741
431,5729,12,8514079
432,5729,13,10470727
433,5729,14,14125911
434,5729,15,17143238
435,5729,16,24863364
436,5729,17,39921819
437,5729,18,65886037
438,5729,19,128346808
439,5729,20,339855551
440,5730,1,0
441,5730,2,3231
442,5730,3,12800
443,5730,4,40989
444,5730,5,100135
445,5730,6,211327
446,5730,7,405127
447,5730,8,725407
448,5730,9,1233246
449,5730,10,1787625
450,5730,11,2542674
451,5730,12,3559207
452,5730,13,5457809
453,5730,14,7421828
454,5730,15,9995559
455,5730,16,17606398
456,5730,17,31043282
457,5730,18,56093893
458,5730,19,99961281
459,5730,20,342039899
460,5732,1,0
461,5732,2,388734
462,5732,3,866171
463,5732,4,1449957
464,5732,5,2160316
465,5732,6,3515827
466,5732,7,4654704
467,5732,8,6022937
468,5732,9,7661275
469,5732,10,9617923
470,5732,11,13273107
471,5732,12,16290434
472,5732,13,19866666
473,5732,14,24098333
474,5732,15,26493411
475,5732,16,34914474
476,5732,17,51074457
477,5732,18,92244824
478,5732,19,179039272
479,5732,20,336444335
480,5733,1,0
481,5733,2,3231
482,5733,3,12800
483,5733,4,40989
484,5733,5,100135
485,5733,6,211327
486,5733,7,405127
487,5733,8,725407
488,5733,9,1233246
489,5733,10,1787625
490,5733,11,2542674
491,5733,12,3559207
492,5733,13,5457809
493,5733,14,7421828
494,5733,15,9995559
495,5733,16,17606398
496,5733,17,31043282
497,5733,18,56093893
498,5733,19,99961281
499,5733,20,342039899
500,5713,1,0
501,5713,2,49725
502,5713,3,145439
503,5713,4,315034
504,5713,5,514379
505,5713,6,800194
506,5713,7,1201538
507,5713,8,1755917
508,5713,9,2510966
509,5713,10,3527499
510,5713,11,5426101
511,5713,12,7390120
512,5713,13,9963851
513,5713,14,14640290
514,5713,15,17657617
515,5713,16,25480618
516,5713,17,40744826
517,5713,18,67017671
518,5713,19,129889945
519,5713,20,341913067
520,5714,1,0
521,5714,2,70
522,5714,3,378
523,5714,4,1932
524,5714,5,8599
525,5714,6,34646
526,5714,7,84371
527,5714,8,180085
528,5714,9,349680
529,5714,10,633439
530,5714,11,1087435
531,5714,12,1790563
532,5714,13,2851786
533,5714,14,4917656
534,5714,15,7424766
535,5714,16,13223702
536,5714,17,28307621
537,5714,18,56100356
538,5714,19,99970095
539,5714,20,342051651
540,5719,1,0
541,5719,2,70
542,5719,3,378
543,5719,4,1932
544,5719,5,8599
545,5719,6,34646
546,5719,7,84371
547,5719,8,180085
548,5719,9,349680
549,5719,10,633439
550,5719,11,1087435
551,5719,12,1790563
552,5719,13,2851786
553,5719,14,4917656
554,5719,15,7424766
555,5719,16,13223702
556,5719,17,28307621
557,5719,18,56100356
558,5719,19,99970095
559,5719,20,342051651
560,5734,1,0
561,5734,2,9569
562,5734,3,37758
563,5734,4,96904
564,5734,5,208096
565,5734,6,401896
566,5734,7,722176
567,5734,8,1081266
568,5734,9,1579774
569,5734,10,2261831
570,5734,11,3183608
571,5734,12,4911487
572,5734,13,6703256
573,5734,14,9056935
574,5734,15,12127847
575,5734,16,21223313
576,5734,17,37263203
577,5734,18,67080320
578,5734,19,129975376
579,5734,20,342026975
580,5735,1,0
581,5735,2,49725
582,5735,3,145439
583,5735,4,315034
584,5735,5,514379
585,5735,6,800194
586,5735,7,1201538
587,5735,8,1755917
588,5735,9,2510966
589,5735,10,3527499
590,5735,11,5426101
591,5735,12,7390120
592,5735,13,9963851
593,5735,14,14640290
594,5735,15,17657617
595,5735,16,25480618
596,5735,17,40744826
597,5735,18,67017671
598,5735,19,129889945
599,5735,20,341913067
600,5737,1,0
601,5737,2,9569
602,5737,3,37758
603,5737,4,96904
604,5737,5,208096
605,5737,6,401896
606,5737,7,722176
607,5737,8,1081266
608,5737,9,1579774
609,5737,10,2261831
610,5737,11,3183608
611,5737,12,4911487
612,5737,13,6703256
613,5737,14,9056935
614,5737,15,12127847
615,5737,16,21223313
616,5737,17,37263203
617,5737,18,67080320
618,5737,19,129975376
619,5737,20,342026975
620,5738,1,0
621,5738,2,49725
622,5738,3,145439
623,5738,4,315034
624,5738,5,514379
625,5738,6,800194
626,5738,7,1201538
627,5738,8,1755917
628,5738,9,2510966
629,5738,10,3527499
630,5738,11,5426101
631,5738,12,7390120
632,5738,13,9963851
633,5738,14,14640290
634,5738,15,17657617
635,5738,16,25480618
636,5738,17,40744826
637,5738,18,67017671
638,5738,19,129889945
639,5738,20,341913067
640,5739,1,0
641,5739,2,9569
642,5739,3,37758
643,5739,4,96904
644,5739,5,208096
645,5739,6,401896
646,5739,7,722176
647,5739,8,1081266
648,5739,9,1579774
649,5739,10,2261831
650,5739,11,3183608
651,5739,12,4911487
652,5739,13,6703256
653,5739,14,9056935
654,5739,15,12127847
655,5739,16,21223313
656,5739,17,37263203
657,5739,18,67080320
658,5739,19,129975376
659,5739,20,342026975
660,5741,1,0
661,5936,1,0
662,5740,1,0
663,5740,2,199345
664,5740,3,485160
665,5740,4,886504
666,5740,5,1440883
667,5740,6,1918320
668,5740,7,2502106
669,5740,8,3212465
670,5740,9,4567976
671,5740,10,5706853
672,5740,11,7075086
673,5740,12,8713424
674,5740,13,10670072
675,5740,14,14325256
676,5740,15,17342583
677,5740,16,25102578
678,5740,17,40240771
679,5740,18,66324596
680,5740,19,128944843
681,5740,20,340652931
682,5731,1,0
683,5731,2,3231
684,5731,3,12800
685,5731,4,40989
686,5731,5,100135
687,5731,6,211327
688,5731,7,405127
689,5731,8,725407
690,5731,9,1233246
691,5731,10,1787625
692,5731,11,2542674
693,5731,12,3559207
694,5731,13,5457809
695,5731,14,7421828
696,5731,15,9995559
697,5731,16,17606398
698,5731,17,31043282
699,5731,18,56093893
700,5731,19,99961281
701,5731,20,342039899
702,5742,1,0
703,5742,2,285815
704,5742,3,538410
705,5742,4,852804
706,5742,5,1241538
707,5742,6,1718975
708,5742,7,2302761
709,5742,8,3013120
710,5742,9,4368631
711,5742,10,5507508
712,5742,11,6875741
713,5742,12,8514079
714,5742,13,10470727
715,5742,14,14125911
716,5742,15,17143238
717,5742,16,24863364
718,5742,17,39921819
719,5742,18,65886037
720,5742,19,128346808
721,5742,20,339855551
722,5743,1,0
723,5743,2,3231
724,5743,3,12800
725,5743,4,40989
726,5743,5,100135
727,5743,6,211327
728,5743,7,405127
729,5743,8,725407
730,5743,9,1233246
731,5743,10,1787625
732,5743,11,2542674
733,5743,12,3559207
734,5743,13,5457809
735,5743,14,7421828
736,5743,15,9995559
737,5743,16,17606398
738,5743,17,31043282
739,5743,18,56093893
740,5743,19,99961281
741,5743,20,342039899
742,5744,1,0
743,5744,2,69833
744,5744,3,198382
745,5744,4,352935
746,5744,5,578309
747,5744,6,898981
748,5744,7,1346699
749,5744,8,1962017
750,5744,9,2796656
751,5744,10,4367416
752,5744,11,6001403
753,5744,12,8152433
754,5744,13,10964622
755,5744,14,14619806
756,5744,15,17637133
757,5744,16,25456038
758,5744,17,40712051
759,5744,18,66972606
760,5744,19,129828493
761,5744,20,341831131
762,5745,1,0
763,5745,2,3231
764,5745,3,12800
765,5745,4,40989
766,5745,5,100135
767,5745,6,211327
768,5745,7,405127
769,5745,8,725407
770,5745,9,1233246
771,5745,10,1787625
772,5745,11,2542674
773,5745,12,3559207
774,5745,13,5457809
775,5745,14,7421828
776,5745,15,9995559
777,5745,16,17606398
778,5745,17,31043282
779,5745,18,56093893
780,5745,19,99961281
781,5745,20,342039899
782,5746,1,0
783,5746,2,285815
784,5746,3,538410
785,5746,4,852804
786,5746,5,1241538
787,5746,6,1718975
788,5746,7,2302761
789,5746,8,3013120
790,5746,9,4368631
791,5746,10,5507508
792,5746,11,6875741
793,5746,12,8514079
794,5746,13,10470727
795,5746,14,14125911
796,5746,15,17143238
797,5746,16,24863364
798,5746,17,39921819
799,5746,18,65886037
800,5746,19,128346808
801,5746,20,339855551
802,5747,1,0
803,5747,2,285815
804,5747,3,538410
805,5747,4,852804
806,5747,5,1241538
807,5747,6,1718975
808,5747,7,2302761
809,5747,8,3013120
810,5747,9,4368631
811,5747,10,5507508
812,5747,11,6875741
813,5747,12,8514079
814,5747,13,10470727
815,5747,14,14125911
816,5747,15,17143238
817,5747,16,24863364
818,5747,17,39921819
819,5747,18,65886037
820,5747,19,128346808
821,5747,20,339855551
822,5748,1,0
823,5748,2,285815
824,5748,3,538410
825,5748,4,852804
826,5748,5,1241538
827,5748,6,1718975
828,5748,7,2302761
829,5748,8,3013120
830,5748,9,4368631
831,5748,10,5507508
832,5748,11,6875741
833,5748,12,8514079
834,5748,13,10470727
835,5748,14,14125911
836,5748,15,17143238
837,5748,16,24863364
838,5748,17,39921819
839,5748,18,65886037
840,5748,19,128346808
841,5748,20,339855551
842,5750,1,0
843,5750,2,70
844,5750,3,378
845,5750,4,1932
846,5750,5,8599
847,5750,6,34646
848,5750,7,84371
849,5750,8,180085
850,5750,9,349680
851,5750,10,633439
852,5750,11,1087435
853,5750,12,1790563
854,5750,13,2851786
855,5750,14,4917656
856,5750,15,7424766
857,5750,16,13223702
858,5750,17,28307621
859,5750,18,56100356
860,5750,19,99970095
861,5750,20,342051651
862,5751,1,0
863,5751,2,9569
864,5751,3,37758
865,5751,4,96904
866,5751,5,208096
867,5751,6,401896
868,5751,7,722176
869,5751,8,1081266
870,5751,9,1579774
871,5751,10,2261831
872,5751,11,3183608
873,5751,12,4911487
874,5751,13,6703256
875,5751,14,9056935
876,5751,15,12127847
877,5751,16,21223313
878,5751,17,37263203
879,5751,18,67080320
880,5751,19,129975376
881,5751,20,342026975
882,5752,1,0
883,5752,2,70
884,5752,3,378
885,5752,4,1932
886,5752,5,8599
887,5752,6,34646
888,5752,7,84371
889,5752,8,180085
890,5752,9,349680
891,5752,10,633439
892,5752,11,1087435
893,5752,12,1790563
894,5752,13,2851786
895,5752,14,4917656
896,5752,15,7424766
897,5752,16,13223702
898,5752,17,28307621
899,5752,18,56100356
900,5752,19,99970095
901,5752,20,342051651
902,5753,1,0
903,5753,2,3231
904,5753,3,12800
905,5753,4,40989
906,5753,5,100135
907,5753,6,211327
908,5753,7,405127
909,5753,8,725407
910,5753,9,1233246
911,5753,10,1787625
912,5753,11,2542674
913,5753,12,3559207
914,5753,13,5457809
915,5753,14,7421828
916,5753,15,9995559
917,5753,16,17606398
918,5753,17,31043282
919,5753,18,56093893
920,5753,19,99961281
921,5753,20,342039899
922,5754,1,0
923,5754,2,15249
924,5754,3,56766
925,5754,4,138749
926,5754,5,286717
927,5754,6,537274
928,5754,7,942360
929,5754,8,1390078
930,5754,9,2005396
931,5754,10,2840035
932,5754,11,4410795
933,5754,12,6044782
934,5754,13,8195812
935,5754,14,11008001
936,5754,15,16107361
937,5754,16,25508092
938,5754,17,40781458
939,5754,18,67068040
940,5754,19,129958630
941,5754,20,342004647
942,5755,1,0
943,5755,2,70
944,5755,3,378
945,5755,4,1932
946,5755,5,8599
947,5755,6,34646
948,5755,7,84371
949,5755,8,180085
950,5755,9,349680
951,5755,10,633439
952,5755,11,1087435
953,5755,12,1790563
954,5755,13,2851786
955,5755,14,4917656
956,5755,15,7424766
957,5755,16,13223702
958,5755,17,28307621
959,5755,18,56100356
960,5755,19,99970095
961,5755,20,342051651
962,5756,1,0
963,5756,2,3231
964,5756,3,12800
965,5756,4,40989
966,5756,5,100135
967,5756,6,211327
968,5756,7,405127
969,5756,8,725407
970,5756,9,1233246
971,5756,10,1787625
972,5756,11,2542674
973,5756,12,3559207
974,5756,13,5457809
975,5756,14,7421828
976,5756,15,9995559
977,5756,16,17606398
978,5756,17,31043282
979,5756,18,56093893
980,5756,19,99961281
981,5756,20,342039899
982,5757,1,0
983,5757,2,199345
984,5757,3,485160
985,5757,4,886504
986,5757,5,1440883
987,5757,6,1918320
988,5757,7,2502106
989,5757,8,3212465
990,5757,9,4567976
991,5757,10,5706853
992,5757,11,7075086
993,5757,12,8713424
994,5757,13,10670072
995,5757,14,14325256
996,5757,15,17342583
997,5757,16,25102578
998,5757,17,40240771
999,5757,18,66324596
1000,5757,19,128944843
1001,5757,20,340652931
1002,5758,1,0
1003,5758,2,15249
1004,5758,3,56766
1005,5758,4,138749
1006,5758,5,286717
1007,5758,6,537274
1008,5758,7,942360
1009,5758,8,1390078
1010,5758,9,2005396
1011,5758,10,2840035
1012,5758,11,4410795
1013,5758,12,6044782
1014,5758,13,8195812
1015,5758,14,11008001
1016,5758,15,16107361
1017,5758,16,25508092
1018,5758,17,40781458
1019,5758,18,67068040
1020,5758,19,129958630
1021,5758,20,342004647
1022,5759,1,0
1023,5759,2,70
1024,5759,3,378
1025,5759,4,1932
1026,5759,5,8599
1027,5759,6,34646
1028,5759,7,84371
1029,5759,8,180085
1030,5759,9,349680
1031,5759,10,633439
1032,5759,11,1087435
1033,5759,12,1790563
1034,5759,13,2851786
1035,5759,14,4917656
1036,5759,15,7424766
1037,5759,16,13223702
1038,5759,17,28307621
1039,5759,18,56100356
1040,5759,19,99970095
1041,5759,20,342051651
1042,5760,1,0
1043,5760,2,841
1044,5760,3,3940
1045,5760,4,11373
1046,5760,5,34268
1047,5760,6,83993
1048,5760,7,179707
1049,5760,8,349302
1050,5760,9,633061
1051,5760,10,1087057
1052,5760,11,1790185
1053,5760,12,2851408
1054,5760,13,4917278
1055,5760,14,7424388
1056,5760,15,9998119
1057,5760,16,17609470
1058,5760,17,31047378
1059,5760,18,56099525
1060,5760,19,99968961
1061,5760,20,342050139
1062,5761,1,0
1063,5761,2,70
1064,5761,3,378
1065,5761,4,1932
1066,5761,5,8599
1067,5761,6,34646
1068,5761,7,84371
1069,5761,8,180085
1070,5761,9,349680
1071,5761,10,633439
1072,5761,11,1087435
1073,5761,12,1790563
1074,5761,13,2851786
1075,5761,14,4917656
1076,5761,15,7424766
1077,5761,16,13223702
1078,5761,17,28307621
1079,5761,18,56100356
1080,5761,19,99970095
1081,5761,20,342051651
1082,5762,1,0
1083,5762,2,199345
1084,5762,3,485160
1085,5762,4,886504
1086,5762,5,1440883
1087,5762,6,1918320
1088,5762,7,2502106
1089,5762,8,3212465
1090,5762,9,4567976
1091,5762,10,5706853
1092,5762,11,7075086
1093,5762,12,8713424
1094,5762,13,10670072
1095,5762,14,14325256
1096,5762,15,17342583
1097,5762,16,25102578
1098,5762,17,40240771
1099,5762,18,66324596
1100,5762,19,128944843
1101,5762,20,340652931
1102,5763,1,0
1103,5763,2,199345
1104,5763,3,485160
1105,5763,4,886504
1106,5763,5,1440883
1107,5763,6,1918320
1108,5763,7,2502106
1109,5763,8,3212465
1110,5763,9,4567976
1111,5763,10,5706853
1112,5763,11,7075086
1113,5763,12,8713424
1114,5763,13,10670072
1115,5763,14,14325256
1116,5763,15,17342583
1117,5763,16,25102578
1118,5763,17,40240771
1119,5763,18,66324596
1120,5763,19,128944843
1121,5763,20,340652931
1122,5764,1,0
1123,5764,2,70
1124,5764,3,378
1125,5764,4,1932
1126,5764,5,8599
1127,5764,6,34646
1128,5764,7,84371
1129,5764,8,180085
1130,5764,9,349680
1131,5764,10,633439
1132,5764,11,1087435
1133,5764,12,1790563
1134,5764,13,2851786
1135,5764,14,4917656
1136,5764,15,7424766
1137,5764,16,13223702
1138,5764,17,28307621
1139,5764,18,56100356
1140,5764,19,99970095
1141,5764,20,342051651
1142,5766,1,0
1143,5766,2,252595
1144,5766,3,566989
1145,5766,4,955723
1146,5766,5,1433160
1147,5766,6,2016946
1148,5766,7,2727305
1149,5766,8,4082816
1150,5766,9,5221693
1151,5766,10,6589926
1152,5766,11,8228264
1153,5766,12,10184912
1154,5766,13,13840096
1155,5766,14,16857423
1156,5766,15,20433655
1157,5766,16,29598386
1158,5766,17,47459814
1159,5766,18,93492200
1160,5766,19,180740239
1161,5766,20,338712291
1162,5767,1,0
1163,5767,2,69833
1164,5767,3,198382
1165,5767,4,352935
1166,5767,5,578309
1167,5767,6,898981
1168,5767,7,1346699
1169,5767,8,1962017
1170,5767,9,2796656
1171,5767,10,4367416
1172,5767,11,6001403
1173,5767,12,8152433
1174,5767,13,10964622
1175,5767,14,14619806
1176,5767,15,17637133
1177,5767,16,25456038
1178,5767,17,40712051
1179,5767,18,66972606
1180,5767,19,129828493
1181,5767,20,341831131
1182,5768,1,0
1183,5768,2,118383
1184,5768,3,294199
1185,5768,4,548260
1186,5768,5,907350
1187,5768,6,1405858
1188,5768,7,2087915
1189,5768,8,3009692
1190,5768,9,4737571
1191,5768,10,5876448
1192,5768,11,7244681
1193,5768,12,8883019
1194,5768,13,10839667
1195,5768,14,14494851
1196,5768,15,17512178
1197,5768,16,25306092
1198,5768,17,40512123
1199,5768,18,66697705
1200,5768,19,129453628
1201,5768,20,341331311
1202,5769,1,0
1203,5769,2,285815
1204,5769,3,538410
1205,5769,4,852804
1206,5769,5,1241538
1207,5769,6,1718975
1208,5769,7,2302761
1209,5769,8,3013120
1210,5769,9,4368631
1211,5769,10,5507508
1212,5769,11,6875741
1213,5769,12,8514079
1214,5769,13,10470727
1215,5769,14,14125911
1216,5769,15,17143238
1217,5769,16,24863364
1218,5769,17,39921819
1219,5769,18,65886037
1220,5769,19,128346808
1221,5769,20,339855551
1222,5770,1,0
1223,5770,2,69833
1224,5770,3,198382
1225,5770,4,352935
1226,5770,5,578309
1227,5770,6,898981
1228,5770,7,1346699
1229,5770,8,1962017
1230,5770,9,2796656
1231,5770,10,4367416
1232,5770,11,6001403
1233,5770,12,8152433
1234,5770,13,10964622
1235,5770,14,14619806
1236,5770,15,17637133
1237,5770,16,25456038
1238,5770,17,40712051
1239,5770,18,66972606
1240,5770,19,129828493
1241,5770,20,341831131
1242,5771,1,0
1243,5771,2,199345
1244,5771,3,485160
1245,5771,4,886504
1246,5771,5,1440883
1247,5771,6,1918320
1248,5771,7,2502106
1249,5771,8,3212465
1250,5771,9,4567976
1251,5771,10,5706853
1252,5771,11,7075086
1253,5771,12,8713424
1254,5771,13,10670072
1255,5771,14,14325256
1256,5771,15,17342583
1257,5771,16,25102578
1258,5771,17,40240771
1259,5771,18,66324596
1260,5771,19,128944843
1261,5771,20,340652931
1262,5772,1,0
1263,5772,2,118383
1264,5772,3,294199
1265,5772,4,548260
1266,5772,5,907350
1267,5772,6,1405858
1268,5772,7,2087915
1269,5772,8,3009692
1270,5772,9,4737571
1271,5772,10,5876448
1272,5772,11,7244681
1273,5772,12,8883019
1274,5772,13,10839667
1275,5772,14,14494851
1276,5772,15,17512178
1277,5772,16,25306092
1278,5772,17,40512123
1279,5772,18,66697705
1280,5772,19,129453628
1281,5772,20,341331311
1282,5773,1,0
1283,5773,2,118383
1284,5773,3,294199
1285,5773,4,548260
1286,5773,5,907350
1287,5773,6,1405858
1288,5773,7,2087915
1289,5773,8,3009692
