"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
148,4718,1,41,114
149,4719,1,42,114
150,4720,1,42,114
151,4721,1,42,114
152,4722,1,42,114
153,4724,1,42,114
154,4725,1,42,114
155,4726,1,43,114
156,4727,1,43,115
157,4728,1,43,115
158,4729,1,43,115
159,4730,1,43,115
160,4732,1,43,115
161,4733,1,44,116
162,4734,1,44,116
163,4735,1,44,116
164,4736,1,44,116
165,4737,1,44,116
166,4738,1,44,116
167,4740,1,38,114
168,4741,1,39,114
169,4742,1,40,114
170,4743,1,41,114
171,4744,1,42,114
172,4745,1,42,114
173,4746,1,42,114
174,4747,1,42,114
175,4749,1,42,114
176,4750,1,42,114
177,4751,1,42,114
178,4752,1,43,115
179,4753,1,43,115
180,4754,1,43,115
181,4755,1,43,115
182,4757,1,43,115
183,4758,1,43,115
184,4759,1,44,116
185,4760,1,44,116
186,4761,1,44,116
187,4762,1,44,116
188,4763,1,44,116
189,4768,1,38,114
190,4769,1,39,114
191,4770,1,40,114
192,4771,1,41,114
193,4772,1,42,114
194,4773,1,42,114
195,4774,1,42,114
196,4775,1,42,114
197,4777,1,42,114
198,4778,1,42,114
199,4779,1,42,114
200,4780,1,43,115
201,4781,1,43,115
202,4782,1,43,115
203,4783,1,43,115
204,4785,1,43,115
205,4786,1,43,115
206,4787,1,44,116
207,4788,1,44,116
208,4789,1,44,116
209,4790,1,44,116
210,4791,1,44,116
211,4796,1,38,114
212,4797,1,39,114
213,4798,1,40,114
214,4799,1,41,114
215,4800,1,42,114
216,4801,1,42,114
217,4802,1,42,114
218,4803,1,42,114
219,4805,1,42,114
220,4806,1,42,114
221,4807,1,42,114
222,4808,1,43,115
223,4809,1,43,115
224,4810,1,43,115
225,4811,1,43,115
226,4813,1,43,115
227,4814,1,43,115
228,4815,1,44,116
229,4816,1,44,116
230,4817,1,44,116
231,4818,1,44,116
232,4819,1,44,116
233,4824,1,38,""
234,4825,1,39,114
235,4826,1,45,114
236,4827,1,41,114
237,4828,1,41,114
238,4829,1,42,114
239,4830,1,42,114
240,4831,1,42,114
241,4833,1,42,114
242,4834,1,42,114
243,4835,1,43,115
244,4836,1,43,115
245,4837,1,43,115
246,4838,1,43,115
247,4840,1,43,115
248,4841,1,46,116
249,4842,1,44,116
250,4843,1,44,116
251,4844,1,44,116
252,4845,1,44,116
253,4853,1,39,114
254,4854,1,45,114
255,4855,1,41,114
256,4856,1,41,114
257,4857,1,42,114
258,4858,1,42,114
259,4859,1,42,114
260,4861,1,42,114
261,4862,1,42,114
262,4863,1,43,115
263,4864,1,43,115
264,4865,1,43,115
265,4866,1,43,115
266,4868,1,43,115
267,4869,1,44,116
268,4870,1,44,116
269,4871,1,44,116
270,4872,1,44,116
271,4873,1,44,116
272,4878,1,38,114
273,4879,1,45,114
274,4880,1,40,114
275,4881,1,41,114
276,4882,1,42,114
277,4883,1,42,114
278,4884,1,42,114
279,4886,1,42,114
280,4887,1,42,114
281,4888,1,43,115
282,4889,1,43,115
283,4890,1,43,115
284,4891,1,43,115
285,4893,1,43,115
286,4894,1,43,115
287,4895,1,44,116
288,4896,1,44,116
289,4897,1,44,116
290,4898,1,44,116
291,4903,1,38,114
292,4904,1,45,114
293,4905,1,40,114
294,4906,1,41,114
295,4907,1,42,114
296,4908,1,42,114
297,4909,1,42,114
298,4911,1,42,114
299,4912,1,42,114
300,4913,1,43,115
301,4914,1,43,115
302,4915,1,43,115
303,4916,1,43,115
304,4918,1,43,115
305,4919,1,43,115
306,4920,1,44,116
307,4921,1,44,116
308,4922,1,44,116
309,4923,1,44,116
310,4928,1,47,""
311,4930,1,48,111
312,4931,1,48,111
313,4932,1,48,111
314,4933,1,48,111
315,4934,1,48,111
316,4935,1,48,111
317,4936,1,48,111
318,4937,1,48,111
319,4938,1,48,111
320,4939,1,48,111
321,4940,1,48,111
322,4941,1,48,111
323,4942,1,48,111
324,4943,1,48,111
325,4944,1,48,111
326,4945,1,48,111
327,4967,1,49,112
328,4968,1,49,112
329,4969,1,49,112
330,4970,1,49,112
331,4971,1,49,112
332,4972,1,49,112
333,4973,1,49,112
334,4974,1,49,112
335,4975,1,49,112
336,4976,1,49,112
337,4978,1,49,112
338,5021,1,50,113
339,5022,1,50,113
340,5023,1,50,113
341,5024,1,50,113
342,5025,1,50,113
343,5026,1,50,113
344,5036,1,38,114
345,5037,1,51,114
346,5038,1,40,114
347,5039,1,41,114
348,5040,1,42,114
349,5041,1,42,114
350,5042,1,42,114
351,5043,1,42,114
352,5044,1,43,115
353,5045,1,43,115
354,5046,1,43,115
355,5047,1,43,115
356,5048,1,43,115
357,5049,1,44,116
358,5050,1,52,116
359,5051,1,52,116
360,5052,1,52,116
361,5056,1,53,114
362,5057,1,54,114
363,5058,1,41,114
364,5059,1,42,114
365,5060,1,42,114
366,5061,1,42,114
367,5062,1,42,114
368,5063,1,42,114
369,5064,1,43,115
370,5065,1,43,115
371,5066,1,43,115
372,5067,1,43,115
373,5068,1,44,116
374,5069,1,52,116
375,5070,1,52,116
376,5071,1,52,116
377,5075,1,53,114
378,5076,1,54,114
379,5077,1,41,114
380,5078,1,42,114
381,5079,1,42,114
382,5080,1,42,114
383,5081,1,42,114
384,5082,1,42,114
385,5083,1,43,115
386,5084,1,43,115
387,5085,1,43,115
388,5086,1,43,115
389,5087,1,43,116
390,5088,1,44,116
391,5089,1,52,116
392,5090,1,52,116
393,5094,1,51,114
394,5095,1,40,114
395,5096,1,42,114
396,5097,1,42,114
397,5098,1,42,114
398,5099,1,42,114
399,5100,1,43,115
400,5101,1,43,115
401,5102,1,43,115
402,5103,1,43,115
403,5104,1,44,116
404,5105,1,52,116
405,5106,1,52,116
406,5107,1,54,114
407,5108,1,41,114
408,5109,1,42,114
409,5110,1,42,114
410,5111,1,42,114
411,5112,1,42,114
412,5113,1,43,115
413,5114,1,43,115
414,5115,1,43,115
415,5116,1,43,115
416,5117,1,44,116
417,5118,1,52,116
418,5119,1,52,116
419,5120,1,51,114
420,5121,1,40,114
421,5122,1,42,114
422,5123,1,42,114
423,5124,1,42,114
424,5125,1,42,114
425,5126,1,43,115
426,5127,1,43,115
427,5128,1,43,115
428,5129,1,43,115
429,5130,1,44,116
430,5131,1,52,116
431,5132,1,52,116
432,5134,1,38,114
433,5135,1,54,114
434,5136,1,41,114
435,5137,1,42,114
436,5138,1,42,114
437,5139,1,42,114
438,5140,1,43,115
439,5141,1,43,115
440,5142,1,44,115
441,5143,1,52,116
442,5144,1,52,116
443,5145,1,38,114
444,5146,1,40,114
445,5147,1,42,114
446,5148,1,42,114
447,5149,1,42,114
448,5150,1,43,115
449,5151,1,43,115
450,5152,1,44,115
451,5153,1,52,116
452,5154,1,52,116
453,5155,1,38,114
454,5156,1,54,114
455,5157,1,41,114
456,5158,1,42,114
457,5159,1,42,114
458,5160,1,42,114
459,5161,1,43,115
460,5162,1,43,115
461,5163,1,43,115
462,5164,1,52,116
463,5165,1,52,116
464,5166,1,51,114
465,5167,1,41,114
466,5168,1,42,114
467,5169,1,42,114
468,5170,1,42,114
469,5171,1,43,115
470,5172,1,43,115
471,5173,1,43,115
472,5174,1,52,116
473,5175,1,52,116
474,5179,1,51,114
475,5180,1,40,114
476,5181,1,42,114
477,5182,1,42,114
478,5183,1,42,114
479,5184,1,43,115
480,5185,1,43,115
481,5186,1,43,115
482,5187,1,52,116
483,5188,1,52,116
484,5192,1,51,114
485,5193,1,40,114
486,5194,1,41,114
487,5195,1,42,114
488,5196,1,42,114
489,5197,1,42,115
490,5198,1,43,115
491,5199,1,43,115
492,5200,1,43,115
493,5201,1,44,116
494,5202,1,52,116
495,5206,1,55,""
496,5207,1,55,""
497,5212,1,38,114
498,5213,1,51,114
499,5214,1,41,114
500,5215,1,42,114
501,5216,1,42,114
502,5217,1,42,114
503,5218,1,42,114
504,5219,1,42,114
505,5220,1,42,114
506,5221,1,43,115
507,5222,1,43,115
508,5223,1,43,115
509,5224,1,43,115
510,5225,1,43,115
511,5226,1,44,116
512,5227,1,52,116
513,5228,1,52,116
514,5230,1,38,114
515,5231,1,54,114
516,5232,1,41,114
517,5233,1,42,114
518,5234,1,42,114
519,5235,1,42,114
520,5236,1,42,114
521,5237,1,42,114
522,5238,1,42,114
523,5239,1,43,115
524,5240,1,43,115
525,5241,1,43,115
526,5242,1,43,115
527,5243,1,43,115
528,5244,1,44,116
529,5245,1,52,116
530,5246,1,52,116
531,5247,1,56,114
532,5248,1,40,114
533,5249,1,41,114
534,5250,1,42,114
535,5251,1,42,114
536,5252,1,42,114
537,5253,1,42,114
538,5254,1,42,114
539,5255,1,42,114
540,5256,1,43,115
541,5257,1,43,115
542,5258,1,43,115
543,5259,1,43,115
544,5260,1,43,115
545,5261,1,44,116
546,5262,1,52,116
547,5263,1,52,116
548,5264,1,51,114
549,5265,1,54,114
550,5266,1,41,114
551,5267,1,42,114
552,5268,1,42,114
553,5269,1,42,114
554,5270,1,42,114
555,5271,1,42,114
556,5272,1,42,114
557,5273,1,43,115
558,5274,1,43,115
559,5275,1,43,115
560,5276,1,43,115
561,5277,1,44,115
562,5278,1,52,116
563,5279,1,52,116
564,5280,1,52,116
565,5281,1,51,114
566,5282,1,54,114
567,5283,1,41,114
568,5284,1,42,114
569,5285,1,42,114
570,5286,1,42,114
571,5287,1,42,114
572,5288,1,42,114
573,5289,1,42,114
574,5290,1,43,115
575,5291,1,43,115
576,5292,1,43,115
577,5293,1,43,115
578,5294,1,44,115
579,5295,1,52,116
580,5296,1,52,116
581,5297,1,52,116
582,5298,1,51,114
583,5299,1,54,114
584,5300,1,41,114
585,5301,1,42,114
586,5302,1,42,114
587,5303,1,42,114
588,5304,1,42,114
589,5305,1,42,114
590,5306,1,43,114
591,5307,1,43,115
592,5308,1,43,115
593,5309,1,43,115
594,5310,1,43,115
595,5311,1,44,115
596,5312,1,52,116
597,5313,1,52,116
598,5314,1,52,116
599,5318,1,38,114
600,5319,1,54,114
601,5320,1,42,114
602,5321,1,42,114
603,5322,1,42,114
604,5323,1,43,115
605,5324,1,43,115
606,5325,1,44,116
607,5326,1,52,116
608,5331,1,38,114
609,5332,1,40,114
610,5333,1,42,114
611,5334,1,42,114
612,5335,1,42,114
613,5336,1,43,115
614,5337,1,43,115
615,5338,1,44,116
616,5339,1,52,116
617,5343,1,38,114
618,5344,1,54,114
619,5345,1,42,114
620,5346,1,42,114
621,5347,1,42,114
622,5348,1,43,115
623,5349,1,43,115
624,5350,1,44,116
625,5351,1,52,116
626,5355,1,51,114
627,5356,1,41,114
628,5357,1,42,114
629,5358,1,42,114
630,5359,1,42,114
631,5360,1,43,115
632,5361,1,43,115
633,5362,1,52,116
634,5363,1,51,114
635,5364,1,41,114
636,5365,1,42,114
637,5366,1,42,114
638,5367,1,42,114
639,5368,1,43,115
640,5369,1,43,115
641,5370,1,52,116
642,5371,1,51,114
643,5372,1,41,114
644,5373,1,42,114
645,5374,1,42,114
646,5375,1,42,114
647,5376,1,43,115
648,5377,1,43,115
649,5378,1,44,116
650,5379,1,52,116
651,5389,1,38,114
652,5390,1,40,114
653,5391,1,42,114
654,5392,1,42,114
655,5393,1,42,114
656,5394,1,43,115
657,5395,1,43,115
658,5396,1,44,116
659,5397,1,57,116
660,5401,1,38,114
661,5402,1,54,114
662,5403,1,42,114
663,5404,1,42,114
664,5405,1,42,114
665,5406,1,43,115
666,5407,1,43,115
667,5408,1,44,116
668,5409,1,52,116
669,5413,1,38,114
670,5414,1,40,114
671,5415,1,42,114
672,5416,1,42,114
673,5417,1,42,114
674,5418,1,43,115
675,5419,1,43,115
676,5420,1,44,116
677,5421,1,52,116
678,5425,1,51,114
679,5426,1,41,114
680,5427,1,42,114
681,5428,1,42,114
682,5429,1,43,114
683,5430,1,43,115
684,5431,1,43,115
685,5432,1,52,116
686,5433,1,54,114
687,5434,1,41,114
688,5435,1,42,114
689,5436,1,42,114
690,5437,1,43,114
691,5438,1,43,115
692,5439,1,43,115
693,5440,1,52,116
694,5441,1,51,114
695,5442,1,41,114
696,5443,1,42,114
697,5444,1,42,114
698,5445,1,43,114
699,5446,1,43,115
700,5447,1,43,115
701,5448,1,44,116
702,5457,1,58,117
703,5458,1,59,117
704,5459,1,59,117
705,5460,1,59,117
706,5461,1,59,117
707,5462,1,59,117
708,5463,1,59,117
709,5464,1,59,117
710,5465,1,59,117
711,5466,1,60,118
712,5467,1,61,118
713,5468,1,61,118
714,5472,1,59,117
715,5473,1,59,117
716,5474,1,59,117
717,5475,1,59,117
718,5476,1,59,117
719,5477,1,59,117
720,5478,1,59,117
721,5479,1,59,117
722,5480,1,59,117
723,5481,1,60,118
724,5482,1,61,118
725,5483,1,61,118
726,5484,1,62,117
727,5485,1,63,117
728,5486,1,64,117
729,5487,1,64,117
730,5488,1,64,117
731,5489,1,61,118
732,5490,1,65,118
733,5491,1,65,118
734,5492,1,65,118
735,5493,1,65,118
736,5494,1,65,118
737,5495,1,65,118
738,5496,1,65,118
739,5497,1,65,118
740,5498,1,65,118
741,5499,1,65,118
742,5500,1,65,118
743,5501,1,65,118
744,5502,1,65,118
745,5503,1,65,118
746,5504,1,65,118
747,5505,1,65,118
748,5506,1,65,118
749,5507,1,65,118
750,5522,1,66,114
751,5523,1,67,114
752,5524,1,67,114
753,5525,1,68,115
754,5526,1,68,115
755,5527,1,68,115
756,5528,1,68,115
757,5529,1,68,115
758,5530,1,68,115
759,5531,1,68,115
760,5532,1,68,115
761,5533,1,68,115
762,5534,1,68,115
763,5694,1,69,119
764,5695,1,70,119
765,5696,1,71,119
766,5697,1,71,119
767,5698,1,69,119
768,5699,1,69,119
769,5700,1,71,119
770,5701,1,71,119
771,5702,1,70,119
772,5703,1,70,119
773,5704,1,71,119
774,5705,1,71,119
775,5706,1,70,119
776,5707,1,71,119
777,5708,1,71,119
778,5709,1,69,119
779,5710,1,70,119
780,5711,1,71,119
781,5712,1,72,119
782,5713,1,72,119
783,5714,1,70,119
784,5715,1,70,119
785,5716,1,71,119
786,5717,1,71,119
787,5719,1,70,119
788,5720,1,71,119
789,5721,1,70,119
790,5722,1,71,119
791,5723,1,70,119
792,5724,1,71,""
793,5725,1,72,""
794,5726,1,73,""
795,5727,1,71,""
796,5728,1,73,""
797,5729,1,69,""
798,5730,1,71,""
799,5731,1,71,""
800,5732,1,73,""
801,5733,1,71,""
802,5735,1,72,119
803,5738,1,72,119
804,5740,1,69,119
805,5741,1,71,119
806,5742,1,69,""
807,5743,1,71,""
808,5744,1,72,""
809,5745,1,71,""
810,5746,1,69,""
811,5747,1,69,""
812,5748,1,73,""
813,5751,1,71,119
814,5752,1,70,119
815,5753,1,71,""
816,5754,1,71,119
817,5755,1,70,""
818,5756,1,71,""
819,5757,1,69,119
820,5758,1,71,119
821,5759,1,70,119
822,5760,1,70,119
823,5761,1,70,119
824,5762,1,69,119
825,5764,1,70,119
826,5766,1,69,119
827,5767,1,72,""
828,5769,1,69,""
829,5770,1,72,""
830,5771,1,69,119
831,5772,1,72,119
832,5773,1,72,119
833,5774,1,72,119
834,5775,1,72,119
835,5777,1,72,119
836,5778,1,72,119
837,5779,1,72,119
838,5780,1,72,119
839,5781,1,71,119
840,5782,1,71,119
841,5783,1,71,119
842,5784,1,70,119
843,5785,1,72,119
844,5786,1,70,119
845,5787,1,70,119
846,5788,1,69,119
847,5789,1,71,119
848,5790,1,72,""
849,5791,1,71,""
850,5792,1,69,""
851,5793,1,72,""
852,5794,1,71,""
853,5795,1,72,""
854,5796,1,72,""
855,5797,1,72,""
856,5798,1,72,""
857,5799,1,71,""
858,5800,1,69,119
859,5801,1,71,119
860,5802,1,72,119
861,5803,1,70,119
862,5804,1,71,119
863,5805,1,70,119
864,5806,1,71,119
865,5807,1,71,119
866,5808,1,72,119
867,5809,1,72,119
868,5810,1,71,119
869,5811,1,72,119
870,5812,1,72,119
871,5813,1,72,119
872,5814,1,72,119
873,5815,1,72,119
874,5816,1,72,119
875,5817,1,70,119
876,5818,1,70,""
877,5819,1,69,""
878,5820,1,71,119
879,5822,1,72,""
880,5823,1,72,""
881,5824,1,72,""
882,5825,1,72,""
883,5826,1,72,""
884,5827,1,71,""
885,5828,1,71,""
886,5829,1,69,119
887,5830,1,70,119
888,5831,1,71,119
889,5832,1,70,119
890,5833,1,70,119
891,5834,1,71,""
892,5835,1,71,119
893,5836,1,70,119
894,5837,1,70,119
895,5838,1,70,119
896,5840,1,72,119
897,5841,1,70,119
898,5842,1,71,""
899,5843,1,71,""
900,5844,1,69,""
901,5845,1,69,""
902,5846,1,69,""
903,5848,1,73,""
904,5850,1,69,""
905,5852,1,72,119
906,5853,1,72,119
907,5854,1,72,119
908,5855,1,71,119
909,5856,1,69,119
910,5857,1,73,""
911,5858,1,73,""
912,5859,1,71,""
913,5860,1,72,""
914,5861,1,71,119
915,5862,1,69,""
916,5863,1,69,""
917,5864,1,73,""
918,5865,1,71,119
919,5866,1,73,""
920,5867,1,73,""
921,5868,1,71,""
922,5869,1,74,""
923,5870,1,71,119
924,5871,1,71,119
925,5872,1,72,""
926,5873,1,69,119
927,5874,1,70,119
928,5875,1,69,""
929,5876,1,69,""
930,5877,1,73,""
931,5878,1,73,""
932,5879,1,73,""
933,5880,1,70,119
934,5881,1,74,""
935,5882,1,72,119
936,5884,1,72,119
937,5886,1,72,119
938,5888,1,71,119
939,5889,1,69,119
940,5890,1,71,119
941,5891,1,69,119
942,5894,1,72,""
943,5895,1,70,119
944,5896,1,71,119
945,5897,1,74,""
946,5898,1,72,119
947,5899,1,71,119
948,5900,1,71,119
949,5901,1,71,119
950,5902,1,69,119
951,5903,1,72,119
952,5928,1,70,119
953,5939,1,69,119
954,5940,1,69,119
955,5942,1,69,""
956,5944,1,72,119
957,5945,1,72,119
958,5946,1,72,119
959,5947,1,72,119
960,5948,1,72,119
961,5949,1,72,119
962,5950,1,70,119
963,5951,1,70,119
964,5954,1,71,119
965,5955,1,71,119
966,5956,1,69,119
967,5958,1,72,""
968,5959,1,69,119
969,5960,1,69,119
970,5961,1,69,119
971,5962,1,69,119
972,5963,1,69,""
973,5964,1,69,119
974,5965,1,72,119
975,5966,1,72,119
976,5967,1,72,119
977,5968,1,71,119
978,5969,1,71,119
979,5970,1,70,119
980,5971,1,70,119
981,5972,1,69,""
982,5973,1,69,""
983,5974,1,69,""
984,5975,1,69,""
985,5976,1,70,119
986,5977,1,72,""
987,5978,1,69,119
988,5979,1,69,119
989,5980,1,70,119
990,5981,1,69,119
991,5982,1,69,119
992,5983,1,71,119
993,5985,1,71,119
994,5986,1,71,119
995,5988,1,70,119
996,5989,1,70,119
997,5990,1,69,119
998,5992,1,69,""
999,5993,1,69,119
1000,5994,1,70,119
1001,5995,1,71,119
1002,5996,1,70,119
1003,5997,1,71,119
1004,5998,1,71,""
1005,5999,1,72,""
1006,6000,1,69,""
1007,6001,1,70,119
1008,6002,1,73,""
1009,6003,1,71,119
1010,6004,1,70,119
1011,6005,1,69,119
1012,6006,1,70,119
1013,6007,1,70,119
1014,6008,1,69,119
1015,6009,1,72,""
1016,6010,1,73,""
1017,6011,1,69,""
1018,6012,1,71,119
1019,6013,1,73,""
1020,6014,1,73,""
1021,6015,1,73,""
1022,6016,1,70,""
1023,6017,1,70,""
1024,6018,1,72,""
1025,6019,1,72,""
1026,6020,1,73,""
1027,6021,1,71,""
1028,6022,1,73,""
1029,6023,1,71,""
1030,6024,1,73,""
1031,6025,1,71,""
1032,6026,1,73,""
1033,6027,1,70,""
1034,6028,1,70,""
1035,6029,1,70,""
1036,6030,1,69,119
1037,6031,1,71,119
1038,6032,1,71,119
1039,6033,1,69,119
1040,6034,1,71,119
1041,6035,1,71,119
1042,6036,1,69,119
1043,6037,1,70,""
1044,6038,1,70,""
1045,6039,1,70,""
1046,6040,1,70,""
1047,6041,1,70,""
1048,6042,1,70,""
1049,6043,1,72,119
1050,6044,1,71,119
1051,6045,1,70,119
1052,6046,1,71,119
1053,6047,1,69,119
1054,6048,1,69,119
1055,6049,1,69,119
1056,6053,1,69,""
1057,6054,1,69,""
1058,6056,1,69,119
1059,6057,1,70,119
1060,6058,1,69,119
1061,6059,1,71,119
1062,6060,1,70,119
1063,6061,1,73,""
1064,6062,1,73,""
1065,6063,1,69,119
1066,6064,1,70,119
1067,6065,1,69,119
1068,6066,1,71,119
1069,6067,1,70,119
1070,6068,1,72,119
1071,6069,1,71,119
1072,6070,1,73,""
1073,6071,1,69,119
1074,6072,1,72,119
1075,6073,1,70,119
1076,6074,1,69,119
1077,6075,1,72,119
1078,6076,1,69,119
1079,6077,1,69,119
1080,6078,1,72,119
1081,6079,1,69,""
1082,6080,1,72,119
1083,6081,1,73,""
1084,6082,1,72,119
1085,6083,1,69,""
1086,6084,1,73,""
1087,6085,1,70,119
1088,6086,1,70,119
1089,6087,1,70,119
1090,6090,1,69,119
1091,6091,1,70,119
1092,6092,1,69,119
1093,6093,1,70,119
1094,6094,1,71,119
1095,6095,1,69,119
1096,6096,1,72,""
1097,6097,1,72,""
1098,6098,1,70,119
1099,6099,1,71,119
1100,6100,1,72,119
1101,6101,1,69,""
1102,6102,1,69,119
1103,6103,1,72,119
1104,6104,1,69,""
1105,6105,1,72,""
1106,6106,1,70,119
1107,6107,1,69,119
1108,6108,1,71,119
1109,6109,1,72,119
1110,6110,1,69,""
1111,6111,1,72,""
1112,6112,1,69,119
1113,6113,1,72,""
1114,6114,1,69,""
1115,6115,1,70,119
1116,6116,1,72,119
1117,6117,1,69,""
1118,6118,1,69,119
1119,6119,1,71,119
1120,6120,1,70,""
1121,6121,1,70,119
1122,6122,1,71,""
1123,6123,1,73,""
1124,6124,1,72,119
1125,6125,1,69,119
1126,6164,1,71,""
1127,6165,1,69,119
1128,6166,1,72,119
1129,6167,1,72,119
1130,6168,1,70,119
1131,6169,1,72,119
1132,6170,1,69,119
1133,6171,1,71,119
1134,6173,1,69,""
1135,6174,1,69,""
1136,6175,1,73,""
1137,6176,1,73,119
1138,6177,1,71,119
1139,6178,1,72,119
1140,6179,1,69,119
1141,6180,1,71,119
1142,6181,1,71,119
1143,6182,1,72,119
1144,6183,1,69,""
1145,6184,1,69,""
1146,6185,1,71,119
1147,6186,1,69,119
1148,6187,1,69,119
1149,6188,1,69,119
1150,6189,1,70,119
1151,6190,1,69,119
1152,6191,1,70,119
1153,6192,1,69,""
1154,6193,1,69,119
1155,6194,1,69,""
1156,6195,1,71,119
1157,6196,1,69,119
1158,6197,1,72,""
1159,6202,1,71,119
1160,6203,1,72,119
1161,6204,1,69,""
1162,6205,1,69,119
1163,6206,1,72,119
1164,6207,1,72,""
1165,6208,1,71,""
1166,6209,1,72,119
1167,6210,1,71,119
1168,6211,1,69,119
1169,6212,1,71,119
1170,6213,1,72,119
1171,6214,1,71,""
1172,6215,1,71,119
1173,6216,1,69,119
1174,6217,1,72,119
1175,6218,1,71,119
1176,6219,1,71,119
1177,6220,1,69,119
1178,6221,1,70,119
1179,6222,1,69,""
1180,6223,1,73,""
1181,6225,1,69,119
1182,6226,1,69,119
1183,6227,1,69,119
1184,6228,1,69,119
1185,6229,1,71,119
1186,6230,1,69,119
1187,6231,1,69,119
1188,6233,1,72,119
1189,6232,1,69,119
1190,6234,1,69,119
1191,6235,1,69,119
1192,6236,1,69,119
1193,6237,1,69,119
1194,6238,1,69,119
1195,6239,1,69,119
1196,6241,1,73,""
1197,6240,1,69,""
1198,6242,1,73,""
1199,6243,1,72,""
1200,6401,1,72,119
1201,6402,1,72,119
1202,6400,1,69,119
1203,6406,1,69,119
1204,6403,1,71,119
1205,6245,1,73,""
1206,6244,1,69,""
1207,6413,1,75,""
1208,6414,1,75,""
1209,6415,1,75,""
1210,6425,1,76,""
1211,6426,1,76,""
1212,6427,1,76,""
1213,6428,1,76,""
1214,6429,1,76,""
1215,6430,1,76,""
1216,6431,1,76,""
1217,6432,1,76,""
1218,6433,1,77,""
1219,6434,1,77,""
1220,6435,1,77,""
1221,6436,1,77,""
1222,6437,1,77,""
1223,6438,1,77,""
1224,6439,1,77,""
1225,6440,1,78,""
1226,6441,1,78,""
1227,6442,1,78,""
1228,6443,1,78,""
1229,6444,1,78,""
1230,6445,1,78,""
1231,6446,1,78,""
1232,6447,1,79,""
1233,6448,1,79,""
1234,6449,1,79,""
1235,6450,1,79,""
1236,6451,1,79,""
1237,6452,1,79,""
1238,6453,1,80,""
1239,6454,1,80,""
1240,6455,1,80,""
1241,6456,1,80,""
1242,6457,1,80,""
1243,6458,1,80,""
1244,6459,1,81,""
1245,6460,1,81,""
1246,6461,1,81,""
