"rownum","BaseItemTypesKey","ModsKeys","AchievementItemsKey","MapFragmentFamilies","bool","bool","bool","bool","bool","bool"
46,9030,[17923],[7006],4,1,1,"","","",""
47,9031,[17924],[7006],4,1,1,"","","",""
48,9032,[17925],"[7006,7148]",4,1,1,"","","",""
49,9033,[17926],[7006],5,1,"",1,"","",""
50,9034,[17927],[7006],5,1,"",1,"","",""
51,9035,[17928],[7006],5,1,"",1,"","",""
52,9036,[17929],"[7006,7149]",5,1,"",1,"","",""
53,9037,[17930],[7006],0,1,"","","","",""
54,9038,[17931],[7006],0,1,"","","","",""
55,9039,[17932],[7006],0,1,"","","","",""
56,9040,[17933],"[7006,7150]",0,1,"","","","",""
57,9041,[17934],[7006],6,1,"","","","",""
58,9042,[17935],[7006],6,1,"","","","",""
59,9043,[17936],[7006],6,1,"","","","",""
60,9044,[17937],"[7006,7151]",6,1,"","","","",""
61,9045,[17938],[7006],7,1,"","","","",""
62,9046,[17939],[7006],7,1,"","","","",""
63,9047,[17940],[7006],7,1,"","","","",""
64,9048,[17941],"[7006,7152]",7,1,"","","","",""
65,9049,[17942],[7006],8,1,"","","","",""
66,9050,[17943],[7006],8,1,"","","","",""
67,9051,[17944],[7006],8,1,"","","","",""
68,9052,[17945],"[7006,7153]",8,1,"","","","",""
69,9053,[17946],[7006],9,1,"","","","",""
70,9054,[17947],[7006],9,1,"","","","",""
71,9055,[17948],[7006],9,1,"","","","",""
72,9056,[17949],"[7006,7154]",9,1,"","","","",""
73,9057,[17950],[7006],10,1,"","","","",""
74,9058,[17951],[7006],10,1,"","","","",""
75,9059,[17952],[7006],10,1,"","","","",""
76,9060,[17953],"[7006,7155]",10,1,"","","","",""
77,9061,[17954],[7006],11,1,"","","","",""
78,9062,[17955],[7006],11,1,"","","","",""
79,9063,[17956],[7006],11,1,"","","","",""
80,9064,[17957],"[7006,7156]",11,1,"","","","",""
81,9065,[17958],[7006],12,1,"","","","",""
82,9066,[17959],[7006],12,1,"","","","",""
83,9067,[17960],[7006],12,1,"","","","",""
84,9068,[17961],"[7006,7157]",12,1,"","","","",""
85,9069,[17962],[],13,1,"","","","",""
86,9070,[17963],[],13,1,"","","","",""
87,9071,[17964],[],13,1,"","","","",""
88,9072,[17965],[],13,1,"","","","",""
89,9073,[17966],[],14,1,"","","","",""
90,9074,[17967],[],14,1,"","","","",""
91,9075,[17968],[],14,1,"","","","",""
92,9076,[17969],[],14,1,"","","","",""
93,6992,"[19804,19809]",[],15,"","","",1,"",""
94,6993,"[19805,19810]",[],16,"","","",1,"",""
95,6994,"[19806,19811]",[],17,"","","",1,"",""
96,6995,"[19807,19812]",[],18,"","","",1,"",""
97,6996,"[19808,19813]",[],19,"","","",1,"",""
98,6997,"[19814,19819]",[],15,"","","",1,"",""
99,6998,"[19815,19820]",[],16,"","","",1,"",""
100,6999,"[19816,19821]",[],17,"","","",1,"",""
101,7000,"[19817,19822]",[],18,"","","",1,"",""
102,7001,"[19818,19823]",[],19,"","","",1,"",""
103,9079,[20164],[],20,"","","","","",""
104,9080,[20165],[],20,"","","","","",""
105,9081,[20166],[],20,"","","","","",""
106,9082,[20167],[],20,"","","","","",""
107,9083,[20168],[],20,"","","","","",""
108,9084,[20169],[],20,"","","","","",""
109,9085,[20171],[],20,"","","","","",""
110,9086,[20172],[],20,"","","","","",""
111,9087,[20173],[],20,"","","","","",""
112,9088,[20175],[],20,"","","","","",""
113,9089,[20176],[],20,"","","","","",""
114,9090,[20178],[],20,"","","","","",""
115,9091,[20179],[],20,"","","","","",""
116,7002,[7844],[],20,"","","",1,"",""
117,7018,[23546],[7776],20,1,"","","",1,""
