"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
36,75,6840,1,5,0,0,0,1,1,"","",""
37,76,6841,14,0,0,0,0,1,1,"","",""
38,77,6842,4,1,0,0,0,1,1,"","",""
39,78,6843,14,2,0,0,0,1,1,"","",""
40,80,6845,14,4,0,0,0,1,1,"","",""
41,81,6846,14,6,0,0,0,1,1,"","",""
42,82,6847,14,8,0,0,0,1,1,"","",""
43,83,6848,14,10,0,0,0,1,1,"","",""
44,84,6849,14,12,0,0,0,1,1,"","",""
45,85,6850,13,0,0,0,0,1,1,"","",""
46,86,6851,13,2,0,0,0,1,1,"","",""
47,87,6852,13,4,0,0,0,1,1,"","",""
48,88,6853,13,6,0,0,0,1,1,"","",""
49,89,6854,13,8,0,0,0,1,1,"","",""
50,90,6855,13,10,0,0,0,1,1,"","",""
51,91,6856,13,12,0,0,0,1,1,"","",""
52,92,6857,13,14,0,0,0,1,1,"","",""
53,93,7385,1,6,0,0,0,1,1,"","",""
54,94,7386,1,7,0,0,0,1,1,"","",""
55,95,7387,12,0,0,0,0,1,1,"","",""
56,96,7388,12,2,0,0,0,1,1,"","",""
57,97,7389,12,4,0,0,0,1,1,"","",""
58,98,7390,12,6,0,0,0,1,1,"","",""
59,99,7391,17,0,0,0,0,1,1,"","",""
60,100,7392,17,2,0,0,0,1,1,"","",""
61,101,7393,17,4,0,0,0,1,1,"","",""
62,102,7394,17,6,0,0,0,1,1,"","",""
63,103,7395,17,8,0,0,0,1,1,"","",""
64,104,7766,7,2,0,0,0,1,1,"","",""
65,105,7767,6,8,0,2,4,1,1,"","",""
66,255,7768,6,10,0,1,4,1,1,"","",""
67,106,7768,6,0,0,0,0,"","",66,"",""
68,107,7769,15,6,0,0,0,1,1,"","",""
69,109,7771,17,10,0,0,0,1,1,"","",""
70,110,7772,16,22,0,0,0,1,1,"","",""
71,111,7773,5,0,0,1,3,1,1,"","",""
72,121,7774,16,24,0,0,0,1,1,"","",""
73,113,7775,17,12,0,0,0,1,1,"","",""
74,114,7776,17,14,0,0,0,1,1,"","",""
75,115,7777,8,4,0,0,0,1,1,"","",""
76,116,7778,1,8,0,0,0,1,1,"","",""
77,118,7779,13,16,0,0,0,1,1,"","",""
78,119,7780,13,18,0,0,0,1,1,"","",""
79,120,7781,14,14,0,0,0,1,1,"","",""
80,122,7782,4,2,0,0,0,1,1,"","",""
81,124,7784,14,16,0,0,0,1,1,"","",""
82,125,7785,14,18,0,0,0,1,1,"","",""
83,127,7787,8,6,0,2,3,1,1,"","",""
84,128,7788,15,8,0,0,0,1,1,"","",""
85,129,7789,9,6,0,0,0,1,1,"","",""
86,131,7791,9,8,0,0,0,1,1,"","",""
87,132,7792,7,4,0,0,0,1,1,"","",""
88,133,7793,8,8,0,0,0,1,1,"","",""
89,134,7794,5,1,0,0,0,1,1,"","",""
90,136,7796,9,10,0,0,0,1,1,"","",""
91,137,7797,14,20,0,0,0,1,1,"","",""
92,138,7798,15,10,0,0,0,1,1,"","",""
93,140,7800,15,12,0,0,0,1,1,"","",""
94,141,7801,15,14,0,0,0,1,1,"","",""
95,142,7802,9,12,0,0,0,1,1,"","",""
96,144,7804,3,0,0,0,0,1,1,"","",""
97,146,7805,17,16,0,0,0,1,1,"","",""
98,145,7805,17,0,0,0,0,"","",97,"",""
99,147,7806,15,16,0,0,0,1,1,"","",""
100,148,7807,10,0,0,0,0,1,1,"","",""
101,149,7808,16,26,0,0,0,1,1,"","",""
102,150,7809,17,18,0,0,0,1,1,"","",""
103,151,7810,8,10,0,2,3,1,1,"","",""
104,152,7811,15,18,0,0,0,1,1,"","",""
105,153,7812,15,20,0,0,0,1,1,"","",""
106,154,7813,3,2,0,0,0,1,1,"","",""
107,155,7814,6,12,0,2,4,1,1,"","",""
108,156,7815,17,20,0,0,0,"","","","",""
109,157,8272,7,6,0,0,0,1,1,"","",""
110,158,8273,9,14,0,0,0,1,1,"","",""
111,159,8274,16,28,0,0,0,"","","","",""
112,160,8360,17,22,0,0,0,1,1,"","",""
113,161,8361,4,3,0,0,0,1,1,"","",""
114,164,8364,15,22,0,0,0,1,1,"","",""
115,165,8365,2,5,0,0,0,1,1,"","",""
116,166,8381,17,24,0,0,0,1,1,"","",""
117,168,8393,8,12,0,2,3,1,1,"","",""
118,170,8426,16,30,0,0,0,1,1,"","",""
119,171,8427,3,4,0,0,0,1,1,"","",""
120,172,8428,8,14,0,0,0,1,1,"","",""
121,173,8429,16,32,0,0,0,1,1,"","",""
122,175,8431,17,26,0,0,0,1,1,"","",""
123,176,8432,15,24,0,0,0,1,1,"","",""
124,177,8433,15,26,0,0,0,1,1,"","",""
125,178,8434,14,22,0,0,0,1,1,"","",""
126,179,8435,15,28,0,0,0,1,1,"","",""
127,180,8436,14,24,0,0,0,1,1,"","",""
128,181,8437,10,2,0,0,0,1,1,"","",""
129,182,8438,15,30,0,0,0,1,1,"","",""
130,183,8439,15,32,0,0,0,1,1,"","",""
131,185,8442,13,20,0,0,0,1,1,"","",""
132,186,8443,13,22,0,0,0,1,1,"","",""
133,254,8446,13,24,0,0,0,1,1,"","",""
134,190,8447,13,26,0,0,0,1,1,"","",""
135,192,8449,16,34,0,0,0,1,1,"","",""
136,195,8452,16,36,0,0,0,1,1,"","",""
137,197,8456,6,14,0,1,4,1,1,"","",""
138,198,8457,2,6,0,0,0,1,1,"","",""
139,201,8460,16,38,0,0,0,1,1,"","",""
140,202,8461,3,6,0,0,0,1,1,"","",""
141,205,8464,3,8,0,0,0,1,1,"","",""
142,207,8466,1,9,0,0,0,1,1,"","",""
143,209,8468,2,7,0,0,0,1,1,"","",""
144,210,8469,16,40,0,0,0,1,1,"","",""
145,212,8470,15,34,0,0,0,1,1,"","",""
146,213,8471,15,36,0,0,0,1,1,"","",""
147,214,8472,5,2,0,0,0,1,1,"","",""
148,215,8473,6,16,0,2,3,1,1,"","",""
149,225,8478,2,8,0,0,0,1,1,"","",""
150,226,8479,18,0,0,0,0,1,1,"","",""
151,227,8484,7,8,0,2,3,1,1,"","",""
152,229,8539,18,1,0,0,0,1,1,"","",""
153,231,8541,1,10,0,0,0,1,1,"","",""
154,232,8542,1,11,0,0,0,1,1,"","",""
155,233,8543,1,12,0,0,0,1,1,"","",""
156,234,8544,2,9,0,0,0,1,1,"","",""
157,235,8545,2,10,0,0,0,1,1,"","",""
158,236,8546,2,11,0,0,0,1,1,"","",""
159,237,8547,12,8,0,0,0,1,1,"","",""
160,239,8549,14,26,0,0,0,1,1,"","",""
161,240,8550,8,16,0,0,0,1,1,"","",""
162,242,8552,6,18,0,2,3,1,1,"","",""
163,243,8553,1,13,0,0,0,1,1,"","",""
164,244,8554,8,18,0,2,3,1,1,"","",""
165,245,8555,2,12,0,0,0,1,1,"","",""
166,246,8556,2,13,0,0,0,1,1,"","",""
167,247,8557,0,0,0,0,0,1,1,"","",""
168,249,8558,16,42,0,0,0,1,1,"","",""
169,248,8559,15,38,0,0,0,1,1,"","",""
170,250,6590,14,28,0,0,0,"","","","",""
171,251,8560,9,16,0,0,0,1,1,"","",""
172,253,8572,15,40,0,0,0,1,1,"","",""
173,271,8588,7,10,0,0,0,1,1,"","",""
174,256,8573,15,42,0,0,0,1,1,"","",""
175,258,8574,16,44,0,0,0,1,1,"","",""
176,257,8576,16,46,0,0,0,1,1,"","",""
177,260,8577,14,30,0,0,0,1,1,"","",""
178,261,8578,14,32,0,0,0,1,1,"","",""
179,263,8580,7,12,0,0,0,1,1,"","",""
180,264,8581,8,20,0,0,0,1,1,"","",""
181,273,8591,9,18,0,0,0,1,1,"","",""
182,274,8592,0,1,0,0,0,1,1,"","",""
183,275,8598,1,14,0,0,0,1,1,"","",""
184,277,8608,15,44,0,0,0,1,1,"","",""
185,278,8612,6,20,0,0,0,1,1,"","",""
186,280,8614,3,10,0,0,0,1,1,"","",""
187,281,8615,6,22,0,2,3,1,1,"","",""
188,282,8616,15,46,0,0,0,1,1,"","",""
189,284,8631,2,14,0,0,0,1,1,"","",""
190,285,8632,15,48,0,0,0,1,1,"","",""
191,286,8633,2,15,0,0,0,1,1,"","",""
192,287,8636,7,14,0,2,3,1,1,"","",""
193,288,8634,12,10,0,0,0,1,1,"","",""
194,289,8635,14,34,0,0,0,1,1,"","",""
195,290,8637,2,16,0,0,0,1,1,"","",""
196,291,8638,2,17,0,0,0,1,1,"","",""
197,292,8639,2,18,0,0,0,1,1,"","",""
198,293,8640,2,19,0,0,0,1,1,"","",""
199,294,8645,0,2,0,0,0,1,1,"","",""
200,295,8646,0,3,0,0,0,1,1,"","",""
201,297,8648,16,48,0,0,0,1,1,"","",""
202,298,8641,12,12,0,0,0,1,1,"","",""
203,301,8643,12,14,0,0,0,1,1,"","",""
204,300,8644,15,50,0,0,0,1,1,"","",""
205,313,8671,5,3,0,0,0,1,1,"","",""
206,312,8672,8,22,0,2,3,1,1,"","",""
207,314,8684,13,28,0,0,0,"","","","",""
208,316,8693,18,2,0,0,0,1,1,"","",""
209,318,8697,15,52,0,0,0,1,1,"","",""
210,319,8698,17,28,0,0,0,1,1,"","",""
211,321,8700,17,30,0,0,0,1,1,"","",""
212,325,8704,7,16,0,2,3,1,1,"","",""
213,329,8708,10,4,0,0,0,1,1,"","",""
214,331,8710,4,4,0,0,0,1,1,"","",""
215,332,8711,16,50,0,0,0,1,1,"","",""
216,334,8610,8,24,0,1,4,"","","","",""
217,335,8828,16,52,0,0,0,1,1,"","",""
218,336,8725,13,30,0,0,0,1,1,"","",""
219,337,8727,8,26,0,2,3,1,1,"","",""
220,338,8729,10,6,0,0,0,1,1,"","",""
221,339,8730,13,32,0,0,0,1,1,"","",""
222,340,8731,14,36,0,0,0,1,1,"","",""
223,342,8733,16,54,0,0,0,1,1,"","",""
224,343,8735,2,20,0,0,0,1,1,"","",""
225,345,8737,13,34,0,0,0,1,1,"","",""
226,346,8738,11,2,0,0,0,1,1,"","",""
227,347,8739,11,4,0,0,0,1,1,"","",""
228,348,8743,10,8,0,0,0,1,1,"","",""
229,349,8744,14,38,0,0,0,1,1,"","",""
230,350,8745,12,16,0,0,0,1,1,"","",""
231,351,8746,0,4,0,0,0,1,1,"","",""
232,352,8747,13,36,0,0,0,1,1,"","",""
233,354,8822,15,54,0,0,0,1,1,"","",""
234,355,8823,16,56,0,0,0,1,1,"","",""
235,356,8824,7,18,0,0,0,1,1,"","",""
236,357,8826,15,56,0,0,0,1,1,"","",""
237,358,8827,8,28,0,2,3,1,1,"","",""
238,57,6822,11,6,0,0,0,1,1,"","",""
239,359,8829,5,4,0,0,0,1,1,"","",""
240,360,6409,12,18,0,0,0,"","","","",""
241,362,8841,11,8,0,0,0,1,1,"","",""
242,363,8842,15,58,0,0,0,1,1,"","",""
243,364,8848,11,10,0,0,0,1,1,"","",""
244,365,8851,9,20,0,0,0,1,1,"","",""
245,366,8852,6,24,0,2,3,1,1,"","",""
246,370,8853,14,40,0,0,0,1,1,"","",""
247,371,8855,6,26,0,1,3,1,1,"","",""
248,372,8856,11,12,0,0,0,1,1,"","",""
249,374,8858,0,5,0,0,0,1,1,"","",""
250,375,8859,10,10,0,0,0,1,1,"","",""
251,378,8860,18,3,0,0,0,1,1,"","",""
252,379,8862,17,32,0,0,0,1,1,"","",""
253,380,8861,17,34,0,0,0,1,1,"","",""
254,382,8899,2,21,0,0,0,1,1,"","",""
255,383,8900,4,5,0,0,0,1,1,"","",""
256,384,8956,0,6,0,0,0,1,1,"","",""
257,386,8958,6,28,0,2,3,1,1,"","",""
258,388,9097,14,42,0,0,0,1,1,"","",""
259,389,9098,14,44,0,0,0,1,1,"","",""
260,390,9099,15,60,0,0,0,1,1,"","",""
261,391,9100,5,5,0,0,0,1,1,"","",""
262,392,8696,7,20,0,2,3,1,1,"","",""
263,393,9102,13,38,0,0,0,1,1,"","",""
264,394,9103,13,40,0,0,0,1,1,"","",""
265,395,9104,13,42,0,0,0,1,1,"","",""
266,396,9105,7,22,0,0,0,1,1,"","",""
267,398,9107,6,30,0,0,0,1,1,"","",""
268,399,9108,8,30,0,2,3,1,1,"","",""
269,400,9586,11,14,0,0,0,1,1,"","",""
270,402,9616,2,22,0,0,0,1,1,"","",""
271,404,9589,17,36,0,0,0,1,1,"","",""
272,405,9590,6,32,0,0,0,1,1,"","",""
273,406,9591,17,38,0,0,0,1,1,"","",""
274,410,6374,2,23,0,0,0,"","","","",""
275,412,9593,10,12,0,0,0,1,1,"","",""
276,413,6394,1,15,0,0,0,"","","","",""
277,414,9604,10,14,0,0,0,1,1,"","",""
278,416,9594,10,16,0,0,0,1,1,"","",""
279,417,9606,12,20,0,0,0,1,1,"","",""
280,419,9608,12,22,0,0,0,1,1,"","",""
281,421,9610,2,24,0,0,0,1,1,"","",""
282,422,9611,5,6,0,0,0,1,1,"","",""
283,423,9612,1,16,0,0,0,1,1,"","",""
284,424,9613,17,40,0,0,0,1,1,"","",""
285,425,9614,12,24,0,0,0,1,1,"","",""
286,426,9615,16,58,0,0,0,1,1,"","",""
287,427,9618,11,16,0,0,0,1,1,"","",""
288,428,10073,13,44,0,0,0,1,1,"","",""
289,429,10078,12,26,0,0,0,1,1,"","",""
290,430,10079,2,25,0,0,0,1,1,"","",""
291,431,10080,2,26,0,0,0,"","","","",""
292,432,10081,9,22,0,0,0,1,1,"","",""
293,433,10082,1,17,0,0,0,1,1,"","",""
294,434,10083,2,27,0,0,0,1,1,"","",""
295,435,10084,2,28,0,0,0,1,1,"","",""
296,437,10086,2,29,0,0,0,1,1,"","",""
297,438,10087,15,62,0,0,0,1,1,"","",""
298,439,10088,16,60,0,0,0,1,1,"","",""
299,440,10089,8,32,0,2,3,1,1,"","",""
300,441,10090,0,7,0,0,0,1,1,"","",""
301,442,10101,15,64,0,0,0,1,1,"","",""
302,443,10107,1,18,0,0,0,1,1,"","",""
303,444,10114,16,62,0,0,0,1,1,"","",""
304,445,10115,16,64,0,0,0,1,1,"","",""
305,446,9595,10,18,0,0,0,1,1,"","",""
306,447,10121,13,46,0,0,0,1,1,"","",""
307,456,10128,2,30,0,0,0,1,1,"","",""
308,457,10129,2,31,0,0,0,1,1,"","",""
309,458,10130,12,28,0,0,0,1,1,"","",""
310,459,10131,10,20,0,0,0,1,1,"","",""
311,461,10132,15,66,0,0,0,1,1,"","",""
312,462,10133,4,6,0,0,0,1,1,"","",""
313,463,6858,1,19,0,0,0,1,1,"","",""
314,464,10134,10,22,0,0,0,1,1,"","",""
315,465,10140,7,24,0,2,3,1,1,"","",""
316,466,10135,8,34,0,2,3,1,1,"","",""
317,467,10216,13,48,0,0,0,1,1,"","",""
318,468,10136,8,36,0,2,3,1,1,"","",""
319,469,10137,8,38,0,2,3,1,1,"","",""
320,470,10138,6,34,0,2,3,"","","","",""
321,471,10141,6,36,0,1,3,1,1,"","",""
322,472,10142,13,50,0,0,0,1,1,"","",""
323,473,10143,15,68,0,0,0,1,1,"","",""
324,475,10145,0,8,0,0,0,1,1,"","",""
325,476,10146,3,12,0,0,0,1,1,"","",""
326,477,10147,10,24,0,0,0,1,1,"","",""
327,478,10148,1,20,0,0,0,1,1,"","",""
328,479,10149,1,21,0,0,0,1,1,"","",""
329,480,10150,15,70,0,0,0,1,1,"","",""
330,481,10151,13,52,0,0,0,1,1,"","",""
331,163,8363,18,4,0,0,0,1,1,"","",""
332,169,8425,18,5,0,0,0,1,1,"","",""
333,199,8458,18,6,0,0,0,1,1,"","",""
334,222,8475,18,7,0,0,0,1,1,"","",""
335,401,9587,18,8,0,0,0,1,1,"","",""
336,482,10214,5,7,0,0,0,1,1,"","",""
337,484,10224,7,26,0,0,0,1,1,"","",""
338,928,10225,19,0,0,0,0,1,1,"","",""
339,485,10225,19,0,0,0,0,"","",338,"",""
340,487,10226,19,1,0,0,0,"",1,"","",""
341,488,10227,19,2,0,0,0,1,1,"","",""
342,489,10228,19,3,0,0,0,"","","","",""
343,490,10229,19,4,0,0,0,1,1,"","",""
344,491,10230,19,5,0,0,0,1,1,"","",""
345,494,10232,19,6,0,0,0,"","","","",""
346,493,10233,19,7,0,0,0,"","","","",""
347,495,10234,19,8,0,0,0,"","","","",""
348,496,10235,19,9,0,0,0,1,1,"","",""
349,497,10236,19,10,0,0,0,1,1,"","",""
350,499,10238,19,11,0,0,0,"","","","",""
351,500,10239,19,12,0,0,0,"","","","",""
352,501,10240,19,13,0,0,0,"","","","",""
353,502,10241,19,14,0,0,0,"","","","",""
354,504,10243,19,15,0,0,0,"","","","",""
355,506,10245,19,16,0,0,0,"","","","",""
356,507,10246,19,17,0,0,0,"","","","",""
357,508,10247,19,18,0,0,0,1,1,"","",""
358,510,10248,19,19,0,0,0,"","","","",""
359,512,10250,19,20,0,0,0,1,1,"","",""
360,513,10251,19,21,0,0,0,1,1,"","",""
361,514,10252,19,22,0,0,0,"","","","",""
362,515,10253,19,23,0,0,0,"","","","",""
363,516,10254,19,24,0,0,0,"","","","",""
364,519,10257,19,25,0,0,0,1,1,"","",""
365,520,10258,19,26,0,0,0,1,1,"","",""
366,522,10259,19,27,0,0,0,1,1,"","",""
367,521,10260,19,28,0,0,0,1,1,"","",""
368,523,10261,19,29,0,0,0,"","","","",""
369,524,10262,19,30,0,0,0,1,1,"","",""
370,525,10263,19,31,0,0,0,"","","","",""
371,526,10264,19,32,0,0,0,"","","","",""
372,527,10265,19,33,0,0,0,"","","","",""
373,528,10266,19,34,0,0,0,"","","","",""
374,529,10267,19,35,0,0,0,"","","","",""
375,531,10269,19,36,0,0,0,"","","","",""
376,532,10270,19,37,0,0,0,"","","","",""
377,534,10271,19,38,0,0,0,1,1,"","",""
378,533,10272,19,39,0,0,0,"","","","",""
379,535,10273,19,40,0,0,0,"","","","",""
380,536,10274,19,41,0,0,0,"","","","",""
381,538,10276,19,42,0,0,0,"","","","",""
382,539,10277,19,43,0,0,0,1,1,"","",""
383,540,10278,19,44,0,0,0,"","","","",""
384,542,10280,19,45,0,0,0,"","","","",""
385,543,10281,19,46,0,0,0,1,1,"","",""
386,544,10282,19,47,0,0,0,1,1,"","",""
387,545,10283,19,48,0,0,0,1,1,"","",""
388,546,10284,2,32,0,0,0,1,1,"","",""
389,547,10285,19,49,0,0,0,"","","","",""
390,548,10286,19,50,0,0,0,"","","","",""
391,549,10287,19,51,0,0,0,"","","","",""
392,550,10288,19,52,0,0,0,1,1,"","",""
393,551,10289,19,53,0,0,0,1,1,"","",""
394,552,10290,19,54,0,0,0,"","","","",""
395,553,10291,19,55,0,0,0,"","","","",""
396,554,10292,19,56,0,0,0,1,1,"","",""
397,555,10295,19,57,0,0,0,"","","","",""
398,556,10296,15,72,0,0,0,1,1,"","",""
399,557,10297,4,7,0,0,0,1,1,"","",""
400,558,10298,4,8,0,0,0,1,1,"","",""
401,560,10300,5,8,0,0,0,1,1,"","",""
402,561,10301,10,26,0,0,0,1,1,"","",""
403,562,10302,3,14,0,0,0,1,1,"","",""
404,563,10303,17,42,0,0,0,1,1,"","",""
405,564,10304,7,28,0,2,3,1,1,"","",""
406,565,10305,7,30,0,2,3,1,1,"","",""
407,566,10306,6,38,0,1,3,1,1,"","",""
408,567,10307,6,40,0,2,3,1,1,"","",""
409,568,10308,8,40,0,2,3,1,1,"","",""
410,569,10309,8,42,0,2,3,1,1,"","",""
411,570,10310,8,44,0,2,3,1,1,"","",""
412,571,10311,10,28,0,0,0,1,1,"","",""
413,572,10346,2,33,0,0,0,1,1,"","",""
414,573,10347,2,34,0,0,0,1,1,"","",""
415,574,10348,2,35,0,0,0,1,1,"","",""
416,575,10349,17,44,0,0,0,1,1,"","",""
417,576,10350,17,46,0,0,0,1,1,"","",""
418,577,10351,17,48,0,0,0,1,1,"","",""
419,578,10206,17,50,0,2,3,"","","","",""
420,579,10755,14,46,0,0,0,1,1,"","",""
421,580,10756,14,48,0,0,0,1,1,"","",""
422,581,10757,14,50,0,0,0,1,1,"","",""
423,582,10758,17,52,0,0,0,1,1,"","",""
424,583,10759,8,46,0,0,0,1,1,"","",""
425,584,10760,16,66,0,0,0,1,1,"","",""
426,585,10761,16,68,0,0,0,1,1,"","",""
427,586,10762,2,36,0,0,0,1,1,"","",""
428,589,10767,3,16,0,0,0,1,1,"","",""
429,591,10776,14,52,0,0,0,1,1,"","",""
430,592,10777,17,54,0,0,0,1,1,"","",""
431,593,10778,2,37,0,0,0,1,1,"","",""
432,594,10779,0,9,0,0,0,1,1,"","",""
433,595,10780,1,22,0,0,0,1,1,"","",""
434,596,10781,19,58,0,0,0,"","","","",""
435,597,10782,19,59,0,0,0,"","","","",""
436,598,10783,19,60,0,0,0,"","","","",""
437,599,10784,19,61,0,0,0,"","","","",""
438,600,10785,19,62,0,0,0,"","","","",""
439,601,9596,10,30,0,0,0,1,1,"","",""
440,602,9588,18,9,0,0,0,1,1,"","",""
441,603,10809,12,30,0,0,0,1,1,"","",""
442,604,10810,12,32,0,0,0,1,1,"","",""
443,605,10811,12,34,0,0,0,1,1,"","",""
444,606,10812,1,23,0,0,0,1,1,"","",""
445,607,10819,7,32,0,0,0,1,1,"","",""
446,608,10820,0,10,0,0,0,1,1,"","",""
447,609,10821,17,56,0,0,0,1,1,"","",""
448,610,10822,14,54,0,0,0,1,1,"","",""
449,611,10823,19,63,0,0,0,1,1,"","",""
450,613,10825,9,24,0,0,0,1,1,"","",""
451,614,10826,13,54,0,0,0,1,1,"","",""
452,615,10827,0,11,0,0,0,1,1,"","",""
453,616,10828,19,64,0,0,0,"","","","",""
454,617,10829,19,65,0,0,0,"","","","",""
455,618,10830,19,66,0,0,0,"","","","",""
456,619,10831,19,67,0,0,0,"","","","",""
457,620,10832,10,32,0,0,0,1,1,"","",""
458,626,10833,5,9,0,0,0,1,1,"","",""
459,627,10834,13,56,0,0,0,1,1,"","",""
460,628,10835,8,48,0,2,3,"","","","",""
461,629,10836,19,68,0,0,0,"","","","",""
462,630,10840,6,42,0,1,4,"","","","",""
463,631,10841,3,18,0,0,0,"","","","",""
464,632,10842,1,24,0,0,0,1,1,"","",""
465,633,10843,6,44,0,2,4,1,1,"","",""
466,634,10845,19,69,0,0,0,1,1,"","",""
467,635,10846,19,70,0,0,0,"","","","",""
468,636,10847,19,71,0,0,0,"","","","",""
469,637,10848,19,72,0,0,0,1,1,"","",""
470,638,10864,9,26,0,0,0,1,1,"","",""
471,640,10849,5,10,0,0,0,1,1,"","",""
472,641,10850,5,11,0,0,0,1,1,"","",""
473,643,10852,8,50,0,2,3,1,1,"","",""
474,644,10853,8,52,0,2,3,1,1,"","",""
475,646,10855,12,36,0,0,0,1,1,"","",""
476,647,10866,1,25,0,0,0,1,1,"","",""
477,648,10869,2,38,0,0,0,1,1,"","",""
478,649,10871,1,26,0,0,0,1,1,"","",""
479,650,10873,1,27,0,0,0,1,1,"","",""
480,651,10874,1,28,0,0,0,1,1,"","",""
481,652,10875,1,29,0,0,0,1,1,"","",""
482,653,10876,1,30,0,0,0,1,1,"","",""
483,654,10877,2,39,0,0,0,1,1,"","",""
484,655,10878,7,34,0,2,3,1,1,"","",""
485,656,10879,6,46,0,2,3,1,1,"","",""
486,657,10880,11,18,0,0,0,1,1,"","",""
487,658,10881,18,10,0,0,0,1,1,"","",""
488,661,10293,15,74,0,0,0,"","","","",""
489,662,10908,0,12,0,0,0,1,1,"","",""
490,664,10909,7,36,0,0,0,1,1,"","",""
491,663,10910,17,58,0,0,0,1,1,"","",""
492,667,10856,12,38,0,0,0,1,1,"","",""
493,659,10883,1,31,0,0,0,1,1,"","",""
494,669,10895,3,20,0,0,0,1,1,"","",""
495,671,10897,10,34,0,0,0,1,1,"","",""
496,678,10911,8,54,0,0,0,1,1,"","",""
497,680,10913,4,9,0,0,0,1,1,"","",""
498,681,10914,8,56,0,2,3,1,1,"","",""
499,682,10915,8,58,0,2,3,1,1,"","",""
500,684,10917,6,48,0,2,3,1,1,"","",""
501,686,10919,6,50,0,1,4,1,1,"","",""
502,687,10920,5,12,0,0,0,1,1,"","",""
503,688,10921,8,60,0,1,4,"","","","",""
504,689,10922,0,13,0,0,0,1,1,"","",""
505,691,10924,15,76,0,0,0,1,1,"","",""
506,692,10925,8,62,0,2,3,1,1,"","",""
507,693,10926,6,52,0,2,3,1,1,"","",""
508,694,10927,15,78,0,0,0,"","","","",""
509,695,10928,14,56,0,0,0,1,1,"","",""
510,696,10929,15,80,0,0,0,1,1,"","",""
511,697,10930,0,14,0,0,0,1,1,"","",""
512,699,10934,3,22,0,0,0,1,1,"","",""
513,700,10935,19,73,0,0,0,"","","","",""
514,702,10937,17,60,0,0,0,"","","","",""
515,703,10938,19,74,0,0,0,"","","","",""
516,704,10939,9,28,0,0,0,1,1,"","",""
517,705,10940,19,75,0,0,0,"","","","",""
518,706,10941,19,76,0,0,0,"","","","",""
519,708,10943,16,70,0,0,0,1,1,"","",""
520,709,10944,19,77,0,0,0,1,1,"","",""
521,710,10945,19,78,0,0,0,1,1,"","",""
522,711,10946,19,79,0,0,0,1,1,"","",""
523,712,10947,19,80,0,0,0,1,1,"","",""
524,713,10948,17,62,0,0,0,1,1,"","",""
525,715,10950,18,11,0,0,0,"","","","",""
526,716,10951,6,54,0,2,3,1,1,"","",""
527,720,11081,14,58,0,0,0,1,1,"","",""
528,723,11084,15,82,0,0,0,1,1,"","",""
529,724,11085,19,81,0,0,0,1,1,"","",""
530,724,11086,19,82,0,0,0,1,1,"","",""
531,724,11087,19,83,0,0,0,1,1,"","",""
532,725,11088,12,40,0,0,0,1,1,"","",""
533,726,11089,16,72,0,0,0,1,1,"","",""
534,727,11090,1,32,0,0,0,1,1,"","",""
