61,"AnatomyShape1_1Leg",3,1,360
62,"AnatomyShape1_1Leg_ArmsSplit",3,3,180
63,"AnatomyShape1_1Leg_LegsSplit",1,1,90
64,"AnatomyShape1_1Arm",4,1,360
65,"AnatomyShape1_1Arm_ArmsSplit",4,2,180
66,"AnatomyShape1_1Arm_LegsSplit",2,2,90
67,"AnatomyShape_Full",6,1,360
68,"AnatomyShape_Full_ArmsSplit",6,3,180
69,"AnatomyShape_Full_LegsSplit",2,2,90
70,"BasicTree1Into2",2,1,360
71,"BasicTree1Into2Split",2,2,120
72,"BasicTree1Into2Into2",4,1,360
73,"BasicTree1Into2Into2Split1",4,2,180
74,"BasicTree1Into2Into2Split2",2,2,120
75,"ChristmasTree6Nodes",18,1,360
76,"ChristmasTree6NodesSplit1",18,3,180
77,"ChristmasTree6NodesSplit2",6,3,180
78,"ChristmasTree6NodesSplit3",2,2,180
79,"ChristmasTree8Nodes",54,1,360
80,"ChristmasTree8NodesSplit1",54,3,180
81,"ChristmasTree8NodesSplit2",18,3,180
82,"ChristmasTree8NodesSplit3",6,3,180
83,"ChristmasTree8NodesSplit4",2,2,180
84,"Quadlinear",4,4,360
85,"Pentilinear",5,5,360
86,"BasicTree3With1Into2",6,3,360
87,"BasicTree3With1Into2Split1",2,2,90
88,"BasicTree3With2Into2",12,3,360
89,"BasicTree3With2Into2Split1",2,2,90
90,"BasicTree3With2Into2Split2",2,2,90
91,"BasicTree4Into2",32,4,360
92,"BasicTree4Into2Split1",2,2,120
93,"BasicTree4Into2Split2",2,2,120
94,"BasicTree4Into2Split3",2,2,120
95,"BasicTree4Into2Split4",2,2,120
96,"BlightedMapTree1",320,4,360
97,"BlightedMapTree1Branch1",16,2,140
98,"BlightedMapTree1Branch1Leaf1",4,2,140
99,"BlightedMapTree1Branch1Leaf2",4,2,140
100,"BlightedMapTree1Branch1Leaf1_1",1,1,140
101,"BlightedMapTree1Branch1Leaf1_2",1,1,140
102,"BlightedMapTree1Branch1Leaf2_1",1,1,140
103,"BlightedMapTree1Branch1Leaf2_2",1,1,140
104,"BlightedMapTree1Branch2",20,2,140
105,"BlightedMapTree1Branch2Leaf1",4,2,140
106,"BlightedMapTree1Branch2Leaf2",6,3,200
107,"BlightedMapTree1Branch2Leaf1_1",1,1,140
108,"BlightedMapTree1Branch2Leaf1_2",1,1,140
109,"BlightedMapTree1Branch2Leaf2_1",1,1,140
110,"BlightedMapTree1Branch2Leaf2_2",1,1,140
111,"BlightedMapTree1Branch3",20,2,140
112,"BlightedMapTree1Branch3Leaf1",4,2,140
113,"BlightedMapTree1Branch3Leaf2",6,3,200
114,"BlightedMapTree1Branch3Leaf1_1",1,1,140
115,"BlightedMapTree1Branch3Leaf1_2",1,1,140
116,"BlightedMapTree1Branch3Leaf2_1",1,1,140
117,"BlightedMapTree1Branch3Leaf2_2",1,1,140
118,"BlightedMapTree1Branch4",24,2,140
119,"BlightedMapTree1Branch4Leaf1",6,3,200
120,"BlightedMapTree1Branch4Leaf2",6,3,200
121,"BlightedMapTree1Branch4Leaf1_1",1,1,140
122,"BlightedMapTree1Branch4Leaf1_2",1,1,140
123,"BlightedMapTree1Branch4Leaf2_1",1,1,140
124,"BlightedMapTree1Branch4Leaf2_2",1,1,140
125,"BasicTree2Into2With2LeavesSymmetricalSegment1",32,2,360
126,"BasicTree2Into2With2LeavesSymmetricalSegment2",8,2,220
127,"BasicTree2Into2With2LeavesSymmetricalSegment3",4,2,220
128,"BasicTree2Into2With2LeavesSymmetricalSegment4",2,2,220
129,"BasicTree2Into2With2LeavesSymmetricalSegment2_2",8,2,220
130,"BasicTree2Into2With2LeavesSymmetricalSegment3_2",4,2,220
131,"BasicTree2Into2With2LeavesSymmetricalSegment4_2",2,2,220
132,"BasicTree2Into2With2By1LeavesAsymmetrical",24,2,360
133,"BasicTree2Into2With2By1LeavesAsymmetrical2",8,2,220
134,"BasicTree2Into2With2By1LeavesAsymmetrical3",4,2,220
135,"BasicTree2Into2With2By1LeavesAsymmetrical4",2,2,220
136,"BasicTree2Into2With2By1LeavesAsymmetrical2_2",4,1,220
137,"BasicTree2Into2With2By1LeavesAsymmetrical3_2",4,2,220
138,"BasicTree2Into2With2By1LeavesAsymmetrical4_2",2,2,220
139,"BasicTree2Into2With1LeafSymmetrical",16,2,360
140,"BasicTree2Into2With1LeafSymmetrical2",4,1,220
141,"BasicTree2Into2With1LeafSymmetrical3",4,2,220
142,"BasicTree2Into2With1LeafSymmetrical4",2,2,220
143,"BasicTree2Into2With1LeafSymmetrical2_2",4,1,220
144,"BasicTree2Into2With1LeafSymmetrical3_2",4,2,220
145,"BasicTree2Into2With1LeafSymmetrical4_2",2,2,220
146,"BasicTree2Into2With1LeafAsymmetrical",12,2,360
147,"BasicTree2Into2With1LeafAsymmetrical2",4,1,220
148,"BasicTree2Into2With1LeafAsymmetrical3",4,2,220
149,"BasicTree2Into2With1LeafAsymmetrical4",2,2,220
150,"BasicTree2Into2With1LeafAsymmetrical2_2",2,1,220
151,"BasicTree2Into2With1LeafAsymmetrical3_2",2,1,220
152,"BasicTree2Into2With1LeafAsymmetrical4_2",2,2,220
