10,"Deathcaster","Death's Guide",5,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/HinekoraDeathcasterRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/HinekoraDeathcasterTotemPortrait",57502,100,"Specialty: <ancestralprimary>{Revives Allies}\n\nTribal Passive: <enchanted>{Curse Resistant}\n\n<ancestralprimary>{Spiritual Return}\nReturns the spirit of an ally to the field, bringing them back to life\n\n<ancestralprimary>{Cursed Totem}\nHas a damaging chaos aura around their totem",3
11,"ColdTurtle","Lunar Turtle",3,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ArohonguiTortoiseRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ArohonguiTortoiseTotemPortrait",64692,100,"Specialty: <ancestralprimary>{Area Cold Damage}\n\nTribal Passive: <enchanted>{Steals Mana}\n\n<ancestralprimary>{Cold Breath}\nBreathes out ice, dealing a large amount of cold damage and leaving chilled ground behind",2
12,"ForestTuatara","Camouflaged Tuatara",6,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TawhoaTuataraRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TawhoaTuataraTotemPortrait",4922,100,"Specialty: <ancestralprimary>{True Stealth}\n\nTribal Passive: <enchanted>{Resists All Ailments}\n\n<ancestralprimary>{True Stealth}\nAfter 3 seconds of not attacking, the Tuatara is hidden from all monsters\n\n<ancestralprimary>{Clone}\nSummons a clone of itself",4
13,"Icecaster","Sunset Sage",8,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/RamakoIceCasterRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/RamakoIceCasterTotemPortrait",24675,100,"Specialty: <ancestralprimary>{Chills and Freezes}\n\nTribal Passive: <enchanted>{Evasive and Accurate}\n\n<ancestralprimary>{Ring of Ice}\nCreates chilled ground around an ally totem\n\n<ancestralprimary>{Spiritual Chill}\nWhile destroying an enemy totem, freezes that enemy\n\n<ancestralprimary>{Ice Blink}\nTeleports away from enemies, dealing cold damage",0
14,"BuffHorn","Warcaller",9,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TukohamaBuffingBattlehornRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TukohamaBuffingBattlehornTotemPortrait",20486,100,"Specialty: <ancestralprimary>{Buffs with Onslaught}\n\nTribal Passive: <enchanted>{Ignores some Enemy Block Chance\nUnaffected By Taunt}\n\n<ancestralprimary>{Inspiring Blow}\nBlows a long note on the horn, giving Onslaught to all nearby allies for 20 seconds",3
15,"FishingWhipMace","Riptide",2,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TasalioKaruiWhipMaceRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TasalioKaruiWhipMaceTotemPortrait",32863,100,"Specialty: <ancestralprimary>{Pulls Teammates and Enemies}\n\nTribal Passive: <enchanted>{Steals Flask Charges}\n\n<ancestralprimary>{Hook Toss}\nThrows out a fishing hook at a Teammate or enemy, pulling them towards the Riptide",1
16,"FishingTaiaha","Trawler",2,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TasalioKaruiFishingTaihaRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TasalioKaruiFishingTaihaTotemPortrait",7029,100,"Specialty: <ancestralprimary>{Lays Traps}\n\nTribal Passive: <enchanted>{Steals Flask Charges}\n\n<ancestralprimary>{Fish Trap}\nLays a trap, dealing damage and immobilising any enemies that stand in it",1
17,"ColdPoi","Moon Dancer",3,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ArohonguiKaruiPoiRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ArohonguiKaruiPoiTotemPortrait",49589,100,"Specialty: <ancestralprimary>{Provides Energy Shield\nDeals Cold Damage}\n\nTribal Passive: <enchanted>{Steals Mana}\n\n<ancestralprimary>{Moon's Blessing}\nHas an aura around them that chills enemies, and gives energy shield to Teammates",5
18,"ForestKuniKuni","Enraged Kunekune",6,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TawhoaBoarRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TawhoaBoarTotemPortrait",719,100,"Specialty: <ancestralprimary>{Mobile}\n\nTribal Passive: <enchanted>{Resists All Ailments}\n\n<ancestralprimary>{Charge}\nCharges forward, colliding and dealing damage to any enemy hit ",1
19,"KaruiMooncaster","Tidecaller",3,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ArohonguiMooncasterRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ArohonguiMooncasterTotemPortrait",43330,100,"Specialty: <ancestralprimary>{Area Cold Damage}\n\nTribal Passive: <enchanted>{Steals Mana}\n\n<ancestralprimary>{Tidal Wave}\nUnleashes a wave of water, knocking back any enemies struck by it",2
20,"ChieftainHakuTest","Haku",0,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderTotemPortrait",46274,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
21,"NgamahuDrunk","Firebreather",1,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/NgamahuDrunkRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/NgamahuDrunkTotemPortrait",3124,100,"Specialty: <ancestralprimary>{Explodes Self}\n\nTribal Passive: <enchanted>{Stun Resistant}\n\n<ancestralprimary>{Fire Martyr}\nWhen near enemies, explodes themself, dealing fire damage in an area",5
22,"KaruiShieldAxe","Storm Guard",4,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ValakoKiloavaRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ValakoKiloavaTotemPortrait",28145,100,"Specialty: <ancestralprimary>{Supportive}\n\nTribal Passive: <enchanted>{Critical Resistant}\n\n<ancestralprimary>{Proximity Shield}\nHas Proximity Shield\n\n<ancestralprimary>{Lightning Bolt}\nCalls down lighting from the sky on enemies",3
23,"Druid","Tawhoa Shaman",6,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TawhoaMedicineWomanRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TawhoaMedicineWomanTotemPortrait",9137,100,"Specialty: <ancestralprimary>{Heals Ancestral Totems and Allies}\n\nTribal Passive: <enchanted>{Resists All Ailments}\n\n<ancestralprimary>{Restore Life}\nPours out the concoction in their bowl, healing allies\n\n<ancestralprimary>{Restore Spirit}\nChannels spirit back into a Teammate's Ancestral Totem, healing it",6
24,"IceArcher","Autumnal Archer",8,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/RamakoKaruiArcherRosterPortraits","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/RamakoKaruiArcherTotemPortrait",23221,100,"Specialty: <ancestralprimary>{Totemic Attunement}\n\nTribal Passive: <enchanted>{Evasive and Accurate}\n\n<ancestralprimary>{Ancestral Archer}\nSummons an ancestor to protect an allied totem for 20 seconds\n\n<ancestralprimary>{Torrential Cold}\nFires a barrage of arrows into the air, raining down cold for 5 seconds",2
25,"JadeCaster","Jadecrafter",9,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TukohamaJadeCasterRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TukohamaJadeCasterTotemPortrait",46780,100,"Specialty: <ancestralprimary>{Deals Damage and Petrifies with Jade}\n\nTribal Passive: <enchanted>{Ignores some Enemy Block Chance\nUnaffected By Taunt}\n\n<ancestralprimary>{Encase in Jade}\nCreates an expanding jade field that erupts with magic after some time, encasing all enemies with it in jade. While encased in jade, they can't move until hit three times\n\n<ancestralprimary>{Jade Field}\nCreates a field of jade stones infused with magic. When an enemy comes close the jade stones erupt, causing other jade stones to erupt too.",7
26,"ShieldWaller","Fieldmaster",10,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/RongokuraiTribeMember1RosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/RongokuraiTribeMember1TotemPortrait",32311,100,"Specialty: <ancestralprimary>{Creates Walls to Block Enemies}\n\nTribal Passive: <enchanted>{Cannot be Slowed Below Base\nOverwhelms Physical Damage Reduction}\n\n<ancestralprimary>{Rapid Construction}\nCreates a series of wooden walls that blocks the movement of enemies",7
27,"MoltenDestroyer","Blackbark Demolisher",1,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/Ngamahu1RosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/Ngamahu1TotemPortrait",4673,100,"Specialty: <ancestralprimary>{Protects Totems\nCleanses Enemy Totems}\n\nTribal Passive: <enchanted>{Stun Resistant}\n\n<ancestralprimary>{Cleanse with Fire}\nBathes an enemy totem in fire, removing all buffs from it\n\n<ancestralprimary>{Molten Shell}\nA molten shell encases a totem. The shell will explode when an enemy tries to destroy the totem",9
28,"SpearRope","Spearfisher",2,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TasalioKaruiSpearThrowerRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TasalioKaruiSpearThrowerTotemPortrait",28113,100,"Specialty: <ancestralprimary>{Ensnares Enemies}\n\nTribal Passive: <enchanted>{Steals Flask Charges}\n\n<ancestralprimary>{Ensnare}\nThrows a spear. When it strikes an enemy a rope ensnares them, slowing them the further from the Spearfisher they are",2
29,"DeathProphet","Mystic Prophet",5,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/HinekoraDeathMedicineWomanRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/HinekoraDeathMedicineWomanTotemPortrait",24650,100,"Specialty: <ancestralprimary>{Gives Ancestral Totems a Second Life}\n\nTribal Passive: <enchanted>{Curse Resistant}\n\n<ancestralprimary>{Totemic Fortification}\nEmpowers an allied totem, allowing it to return to full life after being destroyed\n\n<ancestralprimary>{Prophetic Return}\nReturns an enemy to where they were standing 4 seconds ago",7
30,"LightningCaster","Storm Conduit",4,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ValakoSoulCasterRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ValakoSoulCasterTotemPortrait",1416,100,"Specialty: <ancestralprimary>{Casts Lightning Spells\nWarps Enemies Backwards}\n\nTribal Passive: <enchanted>{Critical Resistant}\n\n<ancestralprimary>{Storm's Passage}\nCreates a sigil under a nearby enemy, and a second sigil towards the enemy side. After 4 seconds warps all enemies in the first sigil to the second sigil\n\n<ancestralprimary>{Conduit of Power}\nChannels lightning forward for 5 seconds, then releases a powerful blast of lightning",8
31,"Stunner","Goliath of Night",10,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/RongokuraiTribeMember2RosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/RongokuraiTribeMember2TotemPortrait",28182,100,"Specialty: <ancestralprimary>{Stuns and Knocks Back Enemies}\n\nTribal Passive: <enchanted>{Cannot be Slowed Below Base\nOverwhelms Physical Damage Reduction}\n\n<ancestralprimary>{Stunning Slam}\nSlams the ground, dealing damage and stunning anything caught in the shockwave",5
32,"JadeCutter","Jade Shaman",9,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TukohamaKaruiJadeRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TukohamaKaruiJadeTotemPortrait",30428,100,"Specialty: <ancestralprimary>{Prevents Reviving\nRevives on Death}\n\nTribal Passive: <enchanted>{Ignores some Enemy Block Chance\nUnaffected By Taunt}\n\n<ancestralprimary>{Jade Spirit}\nWhen the Jade Shaman dies, a Spirit of Jade is summoned and continues fighting for 10 seconds\n\n<ancestralprimary>{Buried in Jade}\nWhen the Jade Shaman kills an enemy, their corpse is encased in jade, pausing their revive for 10 seconds. The corpse cannot be revived by Teammates while encased in jade.\n\n<ancestralprimary>{Jade Slice}\nSmashes the ground, sending forward a wave of jade",2
33,"SpearAgile","Spear Dancer",8,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/RamakoKaruiSpearThrowerRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/RamakoKaruiSpearThrowerTotemPortrait",19738,100,"Specialty: <ancestralprimary>{Mobile}\n\nTribal Passive: <enchanted>{Evasive and Accurate}\n\n<ancestralprimary>{Engage}\nThe dancer dashes forward, thrusting a spear in the direction they are heading\n\n<ancestralprimary>{Disengage}\nThe dancer steps backwards, thrusting a spear in the direction they came from",0
34,"FreezingWave","Freezing Wave Idol",8,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem2","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem2",55058,120,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
35,"Cremation","Volcanic Idol",1,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",42004,100,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
36,"MultiHook","Hook Trap Idol",2,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",12034,120,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
37,"TotemRevival","Tribal Reconstruction Idol",5,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem1","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem1",4518,30,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
38,"TotemRevivalSingle","Reconstruction Idol",5,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem3","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem3",50124,100,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
39,"HealingAura","Ritual of Life Idol",6,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem1","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem1",36511,80,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
40,"HealAll","Burst of Life Idol",6,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem5","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem5",17035,120,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
41,"FeastOnFlesh","Feasting Ritual Idol",7,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem3","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem3",38502,0,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
42,"CircleOfJade","Jadecrafter Idol",9,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem2","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem2",62167,100,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
43,"Invulnerability","Invulnerability Idol",10,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem3","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem3",43963,40,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
44,"WoodenWall","Great Barrier Idol",10,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem1","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem1",20853,100,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
45,"TidalWave","Tidal Wave Idol",3,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem6","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem6",50379,60,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
46,"DivineIre","Lightning Idol",4,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem6","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem6",63671,0,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
47,"Ikiaho","Ikiaho",3,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/LeaderIkiahoTotemPortrait",63488,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
48,"Tawhanuku","Tawhanuku",5,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/LeaderTawhanukuTotemPortrait",47735,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
49,"ColdTuatara","Tattooed Tuatara",3,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ArohonguiTuataraRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/ArohonguiTuataraTotemPortrait",17401,0,"Specialty: <ancestralprimary>{Brawler}\n\n<ancestralprimary>{Frigid Slam}\nThe tuatara slam their tail down, blasting out cold from the impact",5
50,"Kahuturoa","Kahuturoa",10,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/LeaderKahuturoaTotemPortrait",62046,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
51,"Kaom","Kaom",1,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/LeaderKaomTotemPortrait",21325,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
52,"TasalioTuatara","Hooked Tuatara",2,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TasalioTribeTuataraRosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/TasalioTribeTuataraTotemPortrait",22882,0,"Specialty: <ancestralprimary>{Brawler}\n\n<ancestralprimary>{Ripping Charge}\nThe tuatara charges forward, bleeding all enemies it hits",2
53,"NavaliShieldAxe","Honoured Warrior",0,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/FallenKaruiOlderMale1RosterPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/FallenKaruiOlderMale1TotemPortrait",28608,100,"Specialty: <ancestralprimary>{None}\r\n\r\nEngages in melee combat",0
54,"Kiloava","Kiloava",4,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/LeaderKiloavaTotemPortrait",56651,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
55,"Ahuana","Ahuana",8,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/LeaderAhuanaTotemPortrait",56836,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
56,"Akoya","Akoya",9,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/LeaderAkoyaTotemPortrait",12358,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
57,"Maata","Maata",6,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/LeaderMaataTotemPortrait",65375,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
58,"Rakiata","Rakiata",2,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/LeaderRakiataTotemPortrait",7803,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
59,"Utula","Utula",7,"Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/PlaceholderPortrait","Art/2DArt/UIImages/InGame/AncestralTrial/CharacterImages/LeaderUtulaoTotemPortrait",27287,0,"[DNT] Specialty: <ancestralprimary>{Some Position}\n\n<ancestralprimary>{Skill 1}\nSkill 1 does some stuff\n\n<ancestralprimary>{Skill 2}\nSkill 2 does even more stuff and these things",0
60,"TotemHook","Regrouping Idol",2,"Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/FieldItem4","Art/2DArt/UIImages/InGame/AncestralTrial/FieldItemImages/TotemFieldItem4",60407,100,"Place this item before a match. Idols can be used in combat once. If an Idol isn't used it will be available for the next match.",0
