131,"StrInt2_10",6,5061,"R",1334
132,"StrInt2_11",6,5061,"B",1334
133,"StrInt2_12",6,5196,"RR",1334
134,"StrInt2_13",6,5329,"R",1334
135,"StrInt2_14",6,5368,"B",1334
136,"DexInt2_1",5,6264,"",1334
137,"DexInt2_2",5,6054,"",1334
138,"DexInt2_3",5,6128,"",1334
139,"DexInt2_4",5,6244,"",1334
140,"DexInt2_5",5,6057,"",1334
141,"DexInt2_6",5,1,"",1334
142,"DexInt2_7",5,1,"",1334
143,"DexInt2_8",5,5765,"",1334
144,"DexInt2_9",5,4891,"G",1334
145,"DexInt2_10",5,4891,"G",1334
146,"DexInt2_11",5,4865,"B",1334
147,"DexInt2_12",5,4865,"B",1334
148,"DexInt2_13",5,5349,"G",1334
149,"DexInt2_14",5,5368,"B",1334
150,"StrDexInt2_1",2,1,"",1334
151,"StrDexInt2_2",2,1,"",1334
152,"StrDexInt2_3",2,5765,"",1334
153,"StrDexInt2_4",2,6168,"",1334
154,"StrDexInt2_5",2,6222,"",1334
155,"StrDexInt2_6",2,6016,"",1334
156,"StrDexInt2_7",2,6244,"",1334
157,"StrDexInt2_8",2,4865,"B",1334
158,"StrDexInt2_9",2,5171,"GR",1334
159,"StrDexInt2_10",2,4980,"G",1334
160,"StrDexInt2_11",2,4980,"R",1334
161,"StrDexInt2_12",2,4865,"B",1334
