33,"ExpeditionSaga",-1,[],[]
34,"EndlessHeistContracts",-1,[],[]
35,"A1_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
36,"A2_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
37,"A3_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
38,"A4_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
39,"A5_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
40,"A6_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
41,"A7_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
42,"A8_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
43,"A9_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
44,"A10_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
45,"Epilogue_Weapons_HardMode",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
46,"A1_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
47,"A2_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
48,"A3_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
49,"A4_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
50,"A5_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
51,"A6_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
52,"A7_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
53,"A8_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
54,"A9_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
55,"A10_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
56,"Epilogue_Magic_HardMode",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
57,"Siosa_HardMode",-1,[0],[0]
58,"Kirac_HardMode",-1,[0],[0]
59,"ExpeditionHaggler_HardMode",-1,[],[]
60,"ExpeditionGambler_HardMode",-1,[],[]
61,"ExpeditionDealer_HardMode",-1,[],[]
62,"ExpeditionSaga_HardMode",-1,[],[]
63,"A1_Gamble",0,"[33,0]","[0,1000]"
64,"A2_Gamble",1,"[33,0]","[0,1000]"
65,"A3_Gamble",2,"[134,33,0]","[1000,0,1000]"
66,"A4_Gamble",3,"[134,33,0]","[1000,0,1000]"
67,"A5_Gamble",4,"[134,33,0]","[1000,0,1000]"
68,"A6_Gamble",5,"[134,33,0]","[1000,0,1000]"
69,"A7_Gamble",6,"[134,33,0]","[1000,0,1000]"
70,"A8_Gamble",7,"[134,33,0]","[1000,0,1000]"
71,"A9_Gamble",8,"[134,33,0]","[1000,0,1000]"
72,"A10_Gamble",9,"[134,33,0]","[1000,0,1000]"
73,"Epilogue_Gamble",10,"[134,57,33,0]","[1000,1000,0,1000]"
74,"A1_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
75,"A2_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
76,"A3_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
77,"A4_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
78,"A5_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
79,"A6_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
80,"A7_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
81,"A8_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
82,"A9_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
83,"A10_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
84,"Epilogue_Weapons_HardMode_Gold",-1,"[33,9,10,13,37,45,0]","[0,0,0,0,0,0,1000]"
85,"A1_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
86,"A2_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
87,"A3_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
88,"A4_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
89,"A5_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
90,"A6_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
91,"A7_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
92,"A8_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
93,"A9_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
94,"A10_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
95,"Epilogue_Magic_HardMode_Gold",-1,"[33,9,10,13,37,45,8,1,0]","[0,250,250,250,250,1000,0,0,1000]"
