180,2008,250,"[0,7,8]",1
181,2009,250,"[1,6]",1
182,2010,250,"[2,4]",1
183,2011,250,"[3,5]",1
184,2012,250,"[0,7,8]",1
185,2013,250,"[1,6]",1
186,2014,250,"[2,4]",1
187,2015,250,"[3,5]",1
188,2016,250,"[0,7,8]",1
189,2017,250,"[1,6]",1
190,2018,250,"[2,4]",1
191,2019,250,"[3,5]",1
192,1828,250,"[0,7,8]",1
193,1829,250,"[1,6]",1
194,1830,250,"[2,4]",1
195,1831,250,"[3,5]",1
196,1772,125,"[0,7,8]",2
197,1773,125,"[1,6]",2
198,1774,125,"[2,4]",2
199,1775,125,"[3,5]",2
200,1776,125,"[0,7,8]",2
201,1777,125,"[1,6]",2
202,1778,125,"[2,4]",2
203,1779,125,"[3,5]",2
204,1780,125,"[0,7,8]",2
205,1781,125,"[1,6]",2
206,1782,125,"[2,4]",2
207,1783,125,"[3,5]",2
208,1784,125,"[0,7,8]",2
209,1785,125,"[1,6]",2
210,1786,125,"[2,4]",2
211,1787,125,"[3,5]",2
212,1788,125,"[0,7,8]",2
213,1789,125,"[1,6]",2
214,1790,125,"[2,4]",2
215,1791,125,"[3,5]",2
216,1792,125,"[0,7,8]",2
217,1793,125,"[1,6]",2
218,1794,125,"[2,4]",2
219,1795,125,"[3,5]",2
220,1796,125,"[0,7,8]",2
221,1797,125,"[1,6]",2
222,1798,125,"[2,4]",2
223,1799,125,"[3,5]",2
224,1800,125,"[0,7,8]",2
225,1801,125,"[1,6]",2
226,1802,125,"[2,4]",2
227,1803,125,"[3,5]",2
228,1804,125,"[0,7,8]",2
229,1805,125,"[1,6]",2
230,1806,125,"[2,4]",2
231,1807,125,"[3,5]",2
232,1808,125,"[0,7,8]",2
233,1809,125,"[1,6]",2
234,1810,125,"[2,4]",2
235,1811,125,"[3,5]",2
236,1812,125,"[0,7,8]",2
237,1813,125,"[1,6]",2
238,1814,125,"[2,4]",2
239,1815,125,"[3,5]",2
240,1816,125,"[0,7,8]",2
241,1817,125,"[1,6]",2
242,1818,125,"[2,4]",2
243,1819,125,"[3,5]",2
244,1820,125,"[0,7,8]",2
245,1821,125,"[1,6]",2
246,1822,125,"[2,4]",2
247,1823,125,"[3,5]",2
248,1824,125,"[0,7,8]",2
249,1825,125,"[1,6]",2
250,1826,125,"[2,4]",2
251,1827,125,"[3,5]",2
252,2026,0,"[0,1,2,3,4,5,6,7,8]",3
253,2027,125,"[0,7,8]",2
254,2028,125,"[1,6]",2
255,2029,125,"[2,4]",2
256,2030,125,"[3,5]",2
257,2031,125,"[0,7,8]",2
258,2032,125,"[1,6]",2
259,2033,125,"[2,4]",2
260,2034,125,"[3,5]",2
261,2035,250,"[0,7,8]",1
262,2036,250,"[1,6]",1
263,2037,250,"[2,4]",1
264,2038,250,"[3,5]",1
265,2039,250,"[0,7,8]",1
266,2040,250,"[1,6]",1
267,2041,250,"[2,4]",1
268,2042,250,"[3,5]",1
269,2043,250,"[0,7,8]",1
270,2044,250,"[1,6]",1
271,2045,250,"[2,4]",1
272,2046,250,"[3,5]",1
273,2047,250,"[0,7,8]",1
274,2048,250,"[1,6]",1
275,2049,250,"[2,4]",1
276,2050,250,"[3,5]",1
277,2051,250,"[0,7,8]",1
278,2052,250,"[1,6]",1
279,2053,250,"[2,4]",1
280,2054,250,"[3,5]",1
281,2055,250,"[0,7,8]",1
282,2056,250,"[1,6]",1
283,2057,250,"[2,4]",1
284,2058,250,"[3,5]",1
285,2059,250,"[0,7,8]",1
286,2060,250,"[1,6]",1
287,2061,250,"[2,4]",1
288,2062,250,"[3,5]",1
289,2063,250,"[0,7,8]",1
290,2064,250,"[1,6]",1
291,2065,250,"[2,4]",1
292,2066,250,"[3,5]",1
293,2067,250,"[0,7,8]",1
294,2068,250,"[1,6]",1
295,2069,250,"[2,4]",1
296,2070,250,"[3,5]",1
297,2071,250,"[0,7,8]",1
298,2072,250,"[1,6]",1
299,2073,250,"[2,4]",1
300,2074,250,"[3,5]",1
301,2075,250,"[0,7,8]",1
302,2076,250,"[1,6]",1
303,2077,250,"[2,4]",1
304,2078,250,"[3,5]",1
305,2079,250,"[0,7,8]",1
306,2080,250,"[1,6]",1
307,2081,250,"[2,4]",1
308,2082,250,"[3,5]",1
309,2083,250,"[0,7,8]",1
310,2084,250,"[1,6]",1
311,2085,250,"[2,4]",1
312,2086,250,"[3,5]",1
313,2087,250,"[0,7,8]",1
314,2088,250,"[1,6]",1
315,2089,250,"[2,4]",1
316,2090,250,"[3,5]",1
317,2091,250,"[0,7,8]",1
318,2092,250,"[1,6]",1
319,2093,250,"[2,4]",1
320,2094,250,"[3,5]",1
321,2095,250,"[0,7,8]",1
322,2096,250,"[1,6]",1
323,2097,250,"[2,4]",1
324,2098,250,"[3,5]",1
325,2099,250,"[0,7,8]",1
326,2100,250,"[1,6]",1
327,2101,250,"[2,4]",1
328,2102,250,"[3,5]",1
329,2103,250,"[0,7,8]",1
330,2104,250,"[1,6]",1
331,2105,250,"[2,4]",1
332,2106,250,"[3,5]",1
333,2107,250,"[0,7,8]",1
334,2108,250,"[1,6]",1
335,2109,250,"[2,4]",1
336,2110,250,"[3,5]",1
337,2111,250,"[0,7,8]",1
338,2112,250,"[1,6]",1
339,2113,250,"[2,4]",1
340,2114,250,"[3,5]",1
341,2115,250,"[0,7,8]",1
342,2116,250,"[1,6]",1
343,2117,250,"[2,4]",1
344,2118,250,"[3,5]",1
345,2119,250,"[0,7,8]",1
346,2120,250,"[1,6]",1
347,2121,250,"[2,4]",1
348,2122,250,"[3,5]",1
349,2123,250,"[0,7,8]",1
350,2124,250,"[1,6]",1
351,2125,250,"[2,4]",1
352,2126,250,"[3,5]",1
353,2127,250,"[0,7,8]",1
354,2128,250,"[1,6]",1
355,2129,250,"[2,4]",1
356,2130,250,"[3,5]",1
357,2131,250,"[0,7,8]",1
358,2132,250,"[1,6]",1
359,2133,250,"[2,4]",1
360,2134,250,"[3,5]",1
361,2135,250,"[0,7,8]",1
362,2136,250,"[1,6]",1
363,2137,250,"[2,4]",1
364,2138,250,"[3,5]",1
365,2139,250,"[0,7,8]",1
366,2140,250,"[1,6]",1
367,2141,250,"[2,4]",1
368,2142,250,"[3,5]",1
369,2143,250,"[0,7,8]",1
370,2144,250,"[1,6]",1
371,2145,250,"[2,4]",1
372,2146,250,"[3,5]",1
373,2147,250,"[0,7,8]",1
374,2148,250,"[1,6]",1
375,2149,250,"[2,4]",1
376,2150,250,"[3,5]",1
377,2151,250,"[0,7,8]",1
378,2152,250,"[1,6]",1
379,2153,250,"[2,4]",1
380,2154,250,"[3,5]",1
381,2155,250,"[0,7,8]",1
382,2156,250,"[1,6]",1
383,2157,250,"[2,4]",1
384,2158,250,"[3,5]",1
385,2159,250,"[0,7,8]",1
386,2160,250,"[1,6]",1
387,2161,250,"[2,4]",1
388,2162,250,"[3,5]",1
389,2163,250,"[0,7,8]",1
390,2164,250,"[1,6]",1
391,2165,250,"[2,4]",1
392,2166,250,"[3,5]",1
393,2167,250,"[0,7,8]",1
394,2168,250,"[1,6]",1
395,2169,250,"[2,4]",1
396,2170,250,"[3,5]",1
397,2171,250,"[0,7,8]",1
398,2172,250,"[1,6]",1
399,2173,250,"[2,4]",1
400,2174,250,"[3,5]",1
401,2175,250,"[0,7,8]",1
402,2176,250,"[1,6]",1
403,2177,250,"[2,4]",1
404,2178,250,"[3,5]",1
405,2179,250,"[0,7,8]",1
406,2180,250,"[1,6]",1
407,2181,250,"[2,4]",1
408,2182,250,"[3,5]",1
409,2183,250,"[0,7,8]",1
410,2184,250,"[1,6]",1
411,2185,250,"[2,4]",1
412,2186,250,"[3,5]",1
413,2187,250,"[0,7,8]",1
414,2188,250,"[1,6]",1
415,2189,250,"[2,4]",1
416,2190,250,"[3,5]",1
417,2191,250,"[0,7,8]",1
418,2192,250,"[1,6]",1
419,2193,250,"[2,4]",1
420,2194,250,"[3,5]",1
421,2195,250,"[0,7,8]",1
422,2196,250,"[1,6]",1
423,2197,250,"[2,4]",1
424,2198,250,"[3,5]",1
425,2199,250,"[0,7,8]",1
426,2200,250,"[1,6]",1
427,2201,250,"[2,4]",1
428,2202,250,"[3,5]",1
429,2203,250,"[0,7,8]",1
430,2204,250,"[1,6]",1
431,2205,250,"[2,4]",1
432,2206,250,"[3,5]",1
433,2207,250,"[0,7,8]",1
434,2208,250,"[1,6]",1
435,2209,250,"[2,4]",1
436,2210,250,"[3,5]",1
437,2211,250,"[0,7,8]",1
438,2212,250,"[1,6]",1
439,2213,250,"[2,4]",1
440,2214,250,"[3,5]",1
441,2215,250,"[0,7,8]",1
442,2216,250,"[1,6]",1
443,2217,250,"[2,4]",1
444,2218,250,"[3,5]",1
445,2219,250,"[0,7,8]",1
446,2220,250,"[1,6]",1
447,2221,250,"[2,4]",1
448,2222,250,"[3,5]",1
449,2223,250,"[0,7,8]",1
450,2224,250,"[1,6]",1
451,2225,250,"[2,4]",1
452,2226,250,"[3,5]",1
453,2227,250,"[0,7,8]",1
454,2228,250,"[1,6]",1
455,2229,250,"[2,4]",1
456,2230,250,"[3,5]",1
457,2231,250,"[0,7,8]",1
458,2232,250,"[1,6]",1
459,2233,250,"[2,4]",1
460,2234,250,"[3,5]",1
461,2235,250,"[0,7,8]",1
462,2236,250,"[1,6]",1
463,2237,250,"[2,4]",1
464,2238,250,"[3,5]",1
465,2239,250,"[0,7,8]",1
466,2240,250,"[1,6]",1
467,2241,250,"[2,4]",1
468,2242,250,"[3,5]",1
469,2243,250,"[0,7,8]",1
470,2244,250,"[1,6]",1
471,2245,250,"[2,4]",1
472,2246,250,"[3,5]",1
473,2247,250,"[0,7,8]",1
474,2248,250,"[1,6]",1
475,2249,250,"[2,4]",1
476,2250,250,"[3,5]",1
