13,"Kitava7","Tattoo of the Kitava Makanga","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[9261],[80],59957,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/KitavaTribePassiveBG","",3,"",0
14,"Tukohama1","Tattoo of the Tukohama Shaman","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[125],[900],18680,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TukohamaTribePassiveBG","",4,"",0
15,"Tukohama2","Tattoo of the Tukohama Warrior","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[5252],[5],30868,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TukohamaTribePassiveBG","",4,"",0
16,"Tukohama3","Tattoo of the Tukohama Brawler","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[479],[10],56069,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TukohamaTribePassiveBG","",4,"",0
17,"Tukohama4","Tattoo of the Tukohama Warmonger","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[1230],[1],47726,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TukohamaTribePassiveBG","",4,"",0
18,"Tukohama5","Tattoo of the Tukohama Warcaller","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[3575],[10],44449,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TukohamaTribePassiveBG","",4,"",0
19,"Tukohama6","Loyalty Tattoo of Akoya","Art/2DArt/SkillIcons/TukohamaTribeSkill.dds","[18825,18857]","[1,1]",14067,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TukohamaTribePassiveBG",49785,1,0,0
20,"Tukohama7","Tattoo of the Tukohama Makanga","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[2399],[16],25256,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TukohamaTribePassiveBG","",4,"",0
21,"Rongokurai1","Tattoo of the Rongokurai Warrior","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[117],[8],23959,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RongokuraiTribePassiveBG","",5,"",0
22,"Rongokurai2","Tattoo of the Rongokurai Brute","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[3461],[15],10603,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RongokuraiTribePassiveBG","",5,"",0
23,"Rongokurai3","Tattoo of the Rongokurai Goliath","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[341],[10],54870,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RongokuraiTribePassiveBG","",5,"",0
24,"Rongokurai4","Tattoo of the Rongokurai Turtle","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[97],[10],4731,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RongokuraiTribePassiveBG","",5,"",0
25,"Rongokurai5","Tattoo of the Rongokurai Guard","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[12075],[6],20125,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RongokuraiTribePassiveBG","",5,"",0
26,"Rongokurai6","Loyalty Tattoo of Kahuturoa","Art/2DArt/SkillIcons/RongokuraiTribeSkill.dds","[18826,18858]","[1,1]",57869,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RongokuraiTribePassiveBG",49787,1,0,0
27,"Rongokurai7","Tattoo of the Rongokurai Makanga","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[8250],[8],13107,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RongokuraiTribePassiveBG","",5,"",1
28,"Tasalio1","Tattoo of the Tasalio Bladedancer","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[5412],[5],9764,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TasalioTribePassiveBG","",6,"",0
29,"Tasalio2","Tattoo of the Tasalio Tideshifter","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[6076],[15],59283,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TasalioTribePassiveBG","",6,"",0
30,"Tasalio3","Tattoo of the Tasalio Shaman","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[6782],[5],1601,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TasalioTribePassiveBG","",6,"",0
31,"Tasalio4","Tattoo of the Tasalio Warrior","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[6780],[5],40136,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TasalioTribePassiveBG","",6,"",0
32,"Tasalio5","Tattoo of the Tasalio Scout","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[13324],[5],4969,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TasalioTribePassiveBG","",6,"",0
33,"Tasalio6","Loyalty Tattoo of Rakiata","Art/2DArt/SkillIcons/TasalioTribeSkill.dds","[18827,18859]","[1,1]",28089,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TasalioTribePassiveBG",49789,1,0,0
34,"Tasalio7","Tattoo of the Tasalio Makanga","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[3336],[8],58051,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TasalioTribePassiveBG","",6,"",0
35,"Arohongui1","Tattoo of the Arohongui Moonwarden","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[146],[8],48276,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ArohonguiTribePassiveBG","",7,"",0
36,"Arohongui2","Tattoo of the Arohongui Scout","Art/2DArt/SkillIcons/passives/ColdResistNode.dds","[190,191]","[15,15]",65238,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ArohonguiTribePassiveBG","",7,"",0
37,"Arohongui3","Tattoo of the Arohongui Warrior","Art/2DArt/SkillIcons/passives/ColdResistNode.dds","[50,51]","[3,5]",39268,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ArohonguiTribePassiveBG","",7,"",0
38,"Arohongui4","Tattoo of the Arohongui Warmonger","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[18967],[10],8269,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ArohonguiTribePassiveBG","",7,"",0
39,"Arohongui5","Tattoo of the Arohongui Shaman","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[7465],[5],19842,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ArohonguiTribePassiveBG","",7,"",0
40,"Arohongui6","Loyalty Tattoo of Ikiaho","Art/2DArt/SkillIcons/ArohonguiTribeSkill.dds","[18828,18860]","[1,1]",29023,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ArohonguiTribePassiveBG",49791,1,0,0
41,"Arohongui7","Tattoo of the Arohongui Makanga","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[943],[1],3518,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ArohonguiTribePassiveBG","",7,"",1
42,"Ramako1","Tattoo of the Ramako Scout","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[119],[80],50501,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RamakoTribePassiveBG","",8,"",0
43,"Ramako2","Tattoo of the Ramako Archer","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[84],[5],11202,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RamakoTribePassiveBG","",8,"",0
44,"Ramako3","Tattoo of the Ramako Sniper","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[175],[8],39773,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RamakoTribePassiveBG","",8,"",0
45,"Ramako4","Tattoo of the Ramako Fleetfoot","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[177],[2],30049,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RamakoTribePassiveBG","",8,"",0
46,"Ramako5","Tattoo of the Ramako Shaman","Art/2DArt/SkillIcons/passives/ColdResistNode.dds",[14755],[2],28792,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RamakoTribePassiveBG","",8,"",0
47,"Ramako6","Loyalty Tattoo of Ahuana","Art/2DArt/SkillIcons/RamakoTribeSkill.dds","[18829,18861]","[1,1]",36328,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RamakoTribePassiveBG",49793,1,0,0
48,"Ramako7","Tattoo of the Ramako Makanga","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[173],[1],3279,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/RamakoTribePassiveBG","",8,"",0
49,"Hinekora1","Tattoo of the Hinekora Warrior","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[138],[10],3136,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraTribePassiveBG","",9,"",0
50,"Hinekora2","Tattoo of the Hinekora Deathwarden","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[1277],[-6],17010,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraTribePassiveBG","",9,"",0
51,"Hinekora3","Tattoo of the Hinekora Shaman","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[131],[180],28702,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraTribePassiveBG","",9,"",0
52,"Hinekora4","Tattoo of the Hinekora Storyteller","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[215],[3],2876,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraTribePassiveBG","",9,"",0
53,"Hinekora5","Tattoo of the Hinekora Warmonger","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[159],[6],31061,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraTribePassiveBG","",9,"",0
54,"Hinekora6","Loyalty Tattoo of Tawhanuku","Art/2DArt/SkillIcons/HinekoraTribeSkill.dds","[18830,18862]","[1,1]",26385,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraTribePassiveBG",49795,1,0,0
55,"Hinekora7","Tattoo of the Hinekora Makanga","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[1386],[8],27325,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraTribePassiveBG","",9,"",0
56,"Tawhoa1","Tattoo of the Tawhoa Naturalist","Art/2DArt/SkillIcons/passives/LightningResistNode.dds","[399,400]","[8,8]",53606,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TawhoaTribePassiveBG","",10,"",0
57,"Tawhoa2","Tattoo of the Tawhoa Scout","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[5267],[15],26520,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TawhoaTribePassiveBG","",10,"",0
58,"Tawhoa3","Tattoo of the Tawhoa Warrior","Art/2DArt/SkillIcons/passives/LightningResistNode.dds","[64,65]","[2,3]",31973,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TawhoaTribePassiveBG","",10,"",0
59,"Tawhoa4","Tattoo of the Tawhoa Herbalist","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[739],[6],18209,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TawhoaTribePassiveBG","",10,"",0
60,"Tawhoa5","Tattoo of the Tawhoa Shaman","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[9526],[2],59941,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TawhoaTribePassiveBG","",10,"",0
61,"Tawhoa6","Loyalty Tattoo of Maata","Art/2DArt/SkillIcons/TawhoaTribeSkill.dds","[18831,18863]","[1,1]",57367,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TawhoaTribePassiveBG",49797,1,0,0
62,"Tawhoa7","Tattoo of the Tawhoa Makanga","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[1744],[8],64308,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/TawhoaTribePassiveBG","",10,"",0
63,"Valako1","Tattoo of the Valako Stormrider","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[148],[8],65068,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ValakoTribePassiveBG","",11,"",0
64,"Valako2","Tattoo of the Valako Scout","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[3587],[-15],4315,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ValakoTribePassiveBG","",11,"",0
65,"Valako3","Tattoo of the Valako Warrior","Art/2DArt/SkillIcons/passives/LightningResistNode.dds","[57,58]","[1,7]",8012,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ValakoTribePassiveBG","",11,"",0
66,"Valako4","Tattoo of the Valako Shieldbearer","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[1081],[1],18857,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ValakoTribePassiveBG","",11,"",0
67,"Valako5","Tattoo of the Valako Shaman","Art/2DArt/SkillIcons/passives/LightningResistNode.dds",[2089],[1],56078,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ValakoTribePassiveBG","",11,"",0
68,"Valako6","Loyalty Tattoo of Kiloava","Art/2DArt/SkillIcons/ValakoTribeSkill.dds","[18832,18864]","[1,1]",15342,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ValakoTribePassiveBG",49799,1,0,0
69,"Valako7","Tattoo of the Valako Makanga","Art/2DArt/SkillIcons/passives/FireResistNode.dds",[944],[1],24452,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/ValakoTribePassiveBG","",11,"",1
70,"SpecialSmallNode1","Honoured Tattoo of the Dove","Art/2DArt/SkillIcons/passives/accuracyint.dds",[150],[4],31953,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,"",0
71,"SpecialSmallNode2","Honoured Tattoo of the Sky","Art/2DArt/SkillIcons/passives/accuracyint.dds",[141],[3],27006,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,"",0
72,"SpecialSmallNode3","Honoured Tattoo of the Tuatara","Art/2DArt/SkillIcons/passives/accuracyint.dds",[605],[4],2922,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,"",0
73,"SpecialSmallNode4","Honoured Tattoo of the Pillager","Art/2DArt/SkillIcons/passives/accuracyint.dds",[153],[3],54016,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,"",0
74,"SpecialSmallNode5","Honoured Tattoo of the Turtle","Art/2DArt/SkillIcons/passives/accuracyint.dds",[2003],[3],7433,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,"",0
75,"SpecialSmallNode6","Honoured Tattoo of the Oak","Art/2DArt/SkillIcons/passives/accuracyint.dds",[124],[2],32815,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,"",0
76,"SpecialSmallNode7","Honoured Tattoo of the Hatungo","Art/2DArt/SkillIcons/passives/accuracyint.dds",[14719],[1],22940,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,"",0
77,"SpecialSmallNode8","Honoured Tattoo of the Flock","Art/2DArt/SkillIcons/passives/accuracyint.dds",[3835],[1],3143,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,"",0
78,"SpecialNotableStr1","Honoured Tattoo of the Warlord","Art/2DArt/SkillIcons/passives/HinekoraPassiveIcon1.dds",[10693],[1],51442,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,4,0
79,"SpecialNotableStr2","Honoured Tattoo of the Mountain","Art/2DArt/SkillIcons/passives/HinekoraPassiveIcon1.dds","[942,179]","[1,1]",64478,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,4,0
80,"SpecialNotableStr3","Honoured Tattoo of the Pa","Art/2DArt/SkillIcons/passives/HinekoraPassiveIcon1.dds",[5407],[1],11859,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,4,0
81,"SpecialNotableDex1","Honoured Tattoo of the Hunter","Art/2DArt/SkillIcons/passives/HinekoraPassiveIcon2.dds",[10694],[1],9911,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,4,0
82,"SpecialNotableDex2","Honoured Tattoo of the Barbarian","Art/2DArt/SkillIcons/passives/HinekoraPassiveIcon2.dds","[943,180]","[1,1]",31565,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,4,0
83,"SpecialNotableDex3","Honoured Tattoo of the Berserker","Art/2DArt/SkillIcons/passives/HinekoraPassiveIcon2.dds",[9182],[4000],39768,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,4,0
84,"SpecialNotableInt1","Honoured Tattoo of the Wise","Art/2DArt/SkillIcons/passives/HinekoraPassiveIcon3.dds",[10695],[1],2870,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,4,0
85,"SpecialNotableInt2","Honoured Tattoo of the Storm","Art/2DArt/SkillIcons/passives/HinekoraPassiveIcon3.dds","[944,181]","[1,1]",46040,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,4,0
86,"SpecialNotableInt3","Honoured Tattoo of the Flood","Art/2DArt/SkillIcons/passives/HinekoraPassiveIcon3.dds",[8110],[100],3903,"Art/2DArt/UIImages/InGame/AncestralTrial/PassiveTreeTattoos/HinekoraPassiveBG","",1,4,0
