126,"HUDPassiveAllocation","{0} unconfirmed Passive Skill allocation","","",-1155730225,""
127,"HUDPassiveAllocations","{0} unconfirmed Passive Skill allocations","","",1610163065,""
128,"HUDPassiveRefund","{0} unconfirmed Passive Skill refund","","",-2040716697,""
129,"HUDPassiveRefunds","{0} unconfirmed Passive Skill refunds","","",-122625795,""
130,"PassiveTreePanelTitle","Skills","Passives","",15793221,""
131,"PassiveTreeRefundLeft","{0} Refund Point Left","","",2084859550,""
132,"PassiveTreeRefundsLeft","{0} Refund Points Left","","",864457643,""
133,"PassiveTreePointLeft","{0} Point Left","","",-1674276914,""
134,"PassiveTreePointsLeft","{0} Points Left","","",-792769238,""
135,"PassiveTreeAscendancyPointLeft","{0} Ascendancy Point Left","","",-799440400,""
136,"PassiveTreeAscendancyPointsLeft","{0} Ascendancy Points Left","","",160192305,""
137,"PassiveTreeApplyPoints","Apply Points","","",416132940,""
138,"PassiveTreeApplyRefunds","Apply Refunds","","",76675089,""
139,"PassiveTreeRefundMode","Refund Passives","","",634281553,""
140,"PassiveTreeResetButton","Reset all Passives","","",851652802,""
141,"PassiveTreeResetButtonWarning","This will reset all of your passive skills. We are unable to reset them again later if you make a mistake re-allocating them. Do you want to proceed?","","",1755892621,""
142,"PassiveTreeResetMessageTitle","Full Passive Skill Reset","","",-1213184895,""
143,"PassiveTreeResetMessageDescription","Your character has been granted a one-use full passive skill reset. If you allocate or refund any other passives before using this opportunity then it will be lost.","","",-1097846459,""
144,"PassiveTreeResetApplyWarning","Allocating or refunding a passive skill will remove your ability to take advantage of the one-off full passive skill reset.","","",-2104811063,""
145,"PassiveTreeStrengthRequired","{0} more Strength required","","",869053623,""
146,"PassiveTreeDexterityRequired","{0} more Dexterity required","","",-606705066,""
147,"PassiveTreeIntelligenceRequired","{0} more Intelligence required","","",-1071740361,""
148,"PassiveTreeItemRequirements","Item Requirements:","","",1450941909,""
149,"PassiveTreeChangeConfirmation","Do you want to apply your passive skill changes?","","",1291024192,""
150,"PassiveTreeConfirmation","Do you want to proceed?","","",1737871819,""
151,"PassiveNodeAllocate","Click to allocate","","",1690177838,""
152,"PassiveNodeUnallocate","Click to unallocate","","",-600198949,""
153,"PassiveNodeRequirementsNotMet","Requirements not met","","",-1016603985,""
154,"PassiveNodeUnallocated","Unallocated","","",1906264842,""
155,"PassiveTreeSaveBuild","Save Plan","","",2108726996,""
156,"PassiveTreeSaveAllocated","Save Build","","",-1265821129,""
157,"PassiveTreeModifyBuild","Modify Plan","","",320097626,""
158,"PassiveTreeClearBuild","Clear Plan","","",-126419763,""
159,"PassiveTreeErrorWrongClass","This build is intended for {0} characters.","","",1874388753,""
160,"PassiveTreeErrorPassiveDoesNotExist","Cannot read from file.\nThe build file may be using an older version of the skill tree or may contain corrupted data.","","",-889520967,""
161,"PassiveTreeBuildLoaded","Build Loaded: ","","",-1591539845,""
162,"PassiveTreeBuildSaved","Build Saved: ","","",1737272639,""
163,"Level","Level","","",1564186719,""
164,"Experience","Experience","","",1135644432,""
165,"StrengthDescription","2 Strength = +1 Life\r\n5 Strength = +1% Melee Physical Damage","","",502591132,""
166,"DexterityDescription","1 Dexterity = +2 Accuracy\r\n5 Dexterity = +1% Evasion","","",133325521,""
167,"IntelligenceDescription","2 Intelligence = +1 Mana\r\n5 Intelligence = +1% Energy Shield","","",1789395335,""
168,"Strength","Strength","","",1433993798,""
169,"Dexterity","Dexterity","","",-2094509340,""
170,"Intelligence","Intelligence","","",-5150471,""
171,"StrengthShort","Str","","",-1020230084,""
172,"DexterityShort","Dex","","",1681666402,""
173,"IntelligenceShort","Int","","",1927062563,""
174,"CharacterPanelTitle","Character","","",-1848670338,""
175,"ExperienceBarPopup1","Level {1} ({0}{2}%)","","",-1308010044,""
176,"ExperienceBarPopup2","Current Exp: {0} / Next Level: {1}","","",135563749,""
177,"ExperienceBarPopup3","Exp Per Hour: {0}","","",-1844234656,""
178,"MapOverlayMonsterLevel","Monster Level: {0}","","",1532933650,""
179,"MapOverlayLeague","{0} League","","",-262660390,""
180,"MapOverlayRealm","{0} Realm","","",1106390316,""
181,"Continue","Continue","","",1508132616,""
182,"Goodbye","Goodbye","","",1453395088,""
183,"Quality","Quality","","",-1436181817,""
184,"ItemViewSocketsNotShown","[Sockets not shown]","","",527743866,""
185,"ItemViewDefencesNotShown","[Defences not shown]","","",1734671844,""
186,"ItemViewSocketsAndDefencesNotShown","[Sockets and Defences not shown]","","",-1076723803,""
187,"ItemViewSkillGemReadyToLevel","This skill gem is ready to level up.","","",-1390667991,""
188,"ItemLevelPopup","Item Level: {0}","","",29425737,""
189,"WorldPanelTitle","World","","",-54959225,""
190,"WorldPanelAct","Act {0}","","",-1481531217,""
191,"WorldPanelPart","Part {0}","","",396361781,""
192,"MapLegendTitle","Map Legend","","",-569030625,""
193,"MapLegendCurrentLocation","Current Location","","",868323728,""
194,"MapLegendTown","Town","","",-1147308563,""
195,"MapLegendUnknownArea","Unknown Area","","",95254404,""
196,"MapLegendKnownArea","Visited Area","","",1315035060,""
197,"MapLegendKnownAreaWaypoint","Area with Inactive Waypoint","","",-857873869,""
198,"MapLegendKnownAreaWaypointEnabled","Area with Active Waypoint","","",645213164,""
199,"MapLegendQuestLocation","Quest Location","","",-692669766,""
200,"MapLegendConnection","Connection","","",451681003,""
201,"MapLegendCannotTravel","Blockage (Hover for Info)","Blockage","",-1420683073,""
202,"MapLegendHideout","Hideout","","",1680633138,""
203,"ChatErrorUnknownRealm","That realm does not exist.","","",140865553,""
204,"ChatTimeoutMessage","Timeout while joining {0} chat.","","",1739553442,""
205,"ChatTimeoutMessageChannel","Timeout while joining {0} chat channel {1}","","",2127175811,""
206,"ChatTimeoutMessageTrade","trade","","",-1802371188,""
207,"ChatTimeoutMessageGlobal","global","","",-110638274,""
208,"ChatBoxChannelNameGlobal","Global","","",-1513965727,""
209,"ChatBoxChannelNameLocal","Local","","",-2069539438,""
210,"ChatBoxChannelNameTrade","Trade","","",1912556515,""
211,"ChatBoxChannelNameParty","Party","","",516553854,""
212,"ChatBoxChannelNameWhisper","Whisper","","",-179491477,""
213,"ChatBoxChannelNameGuild","Guild","","",-1652478600,""
214,"ChatBoxChannelNameServer","Server","","",470669185,""
215,"ChatBoxGlobalCheckboxLabel","Global","","",1160490904,""
216,"ChatBoxTradeCheckboxLabel","Trade","","",-1180029831,""
217,"ChatBoxGuildCheckboxLabel","Guild","","",-1647025540,""
218,"ChatBoxChannelPopupJoining","Joining {0} channel {1}...","","",447716955,""
219,"ChatBoxChannelPopupJoiningWithLanguage","Joining {0} channel {2} {1}...","","",-2088687901,""
220,"ChatBoxChannelPopupNotConnected","Not Connected","","",1357317222,""
221,"ChatBoxChannelPopupConnectedTo","Connected to {0} channel {1}","","",992628252,""
222,"ChatBoxChannelPopupConnectedToWithLanguage","Connected to {0} channel {2} {1}","","",220747818,""
223,"WhisperHelp","Use \""@CharacterName\"" to whisper characters by name.","","",1485310221,""
224,"WeaponClassDisplayNameOneHandedSword","One Handed Sword","","",-1140764028,""
225,"WeaponClassDisplayNameThrustingOneHandedSword","Thrusting One Handed Sword","","",-830930371,""
226,"WeaponClassDisplayNameTwoHandedSword","Two Handed Sword","","",-727159551,""
227,"WeaponClassDisplayNameOneHandedMace","One Handed Mace","","",850707106,""
228,"WeaponClassDisplayNameTwoHandedMace","Two Handed Mace","","",2022499250,""
229,"WeaponClassDisplayNameSceptre","Sceptre","","",-118054127,""
230,"WeaponClassDisplayNameWand","Wand","","",-232273688,""
231,"WeaponClassDisplayNameOneHandedAxe","One Handed Axe","","",251851927,""
232,"WeaponClassDisplayNameTwoHandedAxe","Two Handed Axe","","",-567689056,""
233,"WeaponClassDisplayNameBow","Bow","","",-2115312458,""
234,"WeaponClassDisplayNameDagger","Dagger","","",1096774080,""
235,"WeaponClassDisplayNameStaff","Staff","","",354333148,""
236,"WeaponClassDisplayNameClaw","Claw","","",1775170174,""
237,"WeaponClassDisplayNameShield","Shield","","",-1387436244,""
238,"WeaponClassDisplayNameUnarmed","Unarmed","","",-821526449,""
239,"WeaponClassDisplayNameFishingRod","Fishing Rod","","",1855601942,""
240,"WeaponClassDisplayNameRuneDagger","Rune Dagger","","",826366632,""
241,"WeaponClassDisplayNameWarstaff","Warstaff","","",306844186,""
242,"WeaponClassDisplayNameNotWeapon","NotWeapon","","",-1413479344,""
243,"ItemDisplayMapTier","Map Tier","","",1831694152,""
244,"ItemDisplayTalismanTier","Talisman Tier: {0}","","",1389049833,""
245,"ItemDisplayMapQuantityIncrease","Item Quantity","","",-1558031329,""
246,"ItemDisplaySkillGemLevel","{0}","","",-475100215,""
247,"ItemDisplaySkillGemMaxLevel","{0} (Max)","","",1544082856,""
248,"ItemDisplaySkillGemMinusLevelFromItem","-{0} Level from Item","","",1683922793,""
249,"ItemDisplaySkillGemMinusLevelsFromItem","-{0} Levels from Item","","",-2045760469,""
250,"ItemDisplaySkillGemMinusLevelFromSupport","-{0} Level from Support","","",413540045,""
251,"ItemDisplaySkillGemMinusLevelsFromSupport","-{0} Levels from Support","","",947408441,""
252,"ItemDisplaySkillGemMinusLevelFromGlobalStats","-{0} Level from Global Modifiers","","",703724808,""
253,"ItemDisplaySkillGemMinusLevelsFromGlobalStats","-{0} Levels from Global Modifiers","","",1104904762,""
254,"ItemDisplaySkillGemPlusLevelFromItem","+{0} Level from Item","","",1835791182,""
255,"ItemDisplaySkillGemPlusLevelsFromItem","+{0} Levels from Item","","",683113201,""
256,"ItemDisplaySkillGemPlusLevelFromSupport","+{0} Level from Support","","",411784538,""
257,"ItemDisplaySkillGemPlusLevelsFromSupport","+{0} Levels from Support","","",297852432,""
258,"ItemDisplaySkillGemPlusLevelFromGlobalStats","+{0} Level from Global Modifiers","","",-744338406,""
259,"ItemDisplaySkillGemPlusLevelsFromGlobalStats","+{0} Levels from Global Modifiers","","",1800126194,""
260,"ItemDisplaySkillGemPlusQualityFromItem","+{0}% Quality from Item","","",1364163031,""
261,"ItemDisplaySkillGemPlusQualityFromSupport","+{0}% Quality from Support","","",752704220,""
262,"ItemDisplaySkillGemPlusQualityFromGlobalStats","+{0}% Quality from Global Modifiers","","",-917654444,""
263,"ItemDisplaySkillGemExperience","{0}/{1}","","",-1001082999,""
264,"ItemDisplaySkillGemManaMultiplier","Cost & Reservation Multiplier","","",-1179095641,""
265,"ItemDisplaySkillGemManaReserved","Reservation","","",1656068422,""
266,"ItemDisplaySkillGemManaCost","Cost","","",-1484593968,""
267,"ItemDisplaySkillGemCastTime","Cast Time","","",54696662,""
268,"ItemDisplaySkillGemCastTimeValue","{0} sec","","",-2092655472,""
269,"ItemDisplaySkillGemCriticalStrikeChance","Critical Strike Chance","","",-325237076,""
270,"ItemDisplaySkillGemOffHandCriticalStrikeChanceOverride","Critical Strike Chance","","",-733640222,""
271,"ItemDisplaySkillGemCooldownTime","Cooldown Time","","",-1451351256,""
272,"ItemDisplaySkillGemCooldownValue","{0} sec","","",-996217433,""
273,"ItemDisplaySkillGemCooldownValueCount","{0} sec ({1} uses)","","",821866276,""
274,"ItemDisplaySkillGemSoulsPerUse","Souls Per Use","","",-966707720,""
275,"ItemDisplaySkillGemPreventSoulGainDuration","Soul Gain Prevention","","",-1766563052,""
276,"ItemDisplaySkillGemSoulsCanStoreUse","Can Store {0} Use","","",-1965495192,""
277,"ItemDisplaySkillGemSoulsCanStoreUses","Can Store {0} Uses","","",-1763823994,""
278,"ItemDisplaySkillGemDamageEffectiveness","Effectiveness of Added Damage","","",706244730,""
279,"ItemDisplayFlaskLifeRecovery1Second","Recovers {0} Life over {1} Second","","",1613644445,""
280,"ItemDisplayFlaskLifeRecoveryNSeconds","Recovers {0} Life over {1} Seconds","","",-711215168,""
281,"ItemDisplayFlaskManaRecovery1Second","Recovers {0} Mana over {1} Second","","",-1490353233,""
282,"ItemDisplayFlaskManaRecoveryNSeconds","Recovers {0} Mana over {1} Seconds","","",164984628,""
283,"ItemDisplayFlaskBuffDuration1Second","Lasts {0} Second","","",554074271,""
284,"ItemDisplayFlaskBuffDurationNSeconds","Lasts {0} Seconds","","",-366832398,""
285,"ItemDisplayChargesConsumptionOnUse1Charge","Consumes {0} of {1} Charge on use","","",1336633687,""
286,"ItemDisplayChargesConsumptionOnUseNCharges","Consumes {0} of {1} Charges on use","","",-1340720597,""
287,"ItemDisplayCharges1Charge","Currently has {0} Charge","","",-461758261,""
288,"ItemDisplayChargesNCharges","Currently has {0} Charges","","",239890451,""
289,"ItemDisplayWeaponPhysicalDamage","Physical Damage","","",-1140231960,""
290,"ItemDisplayWeaponElementalDamage","Elemental Damage","","",1854685400,""
291,"ItemDisplayWeaponChaosDamage","Chaos Damage","","",-1855539579,""
292,"ItemDisplayWeaponCriticalStrikeChance","Critical Strike Chance","","",-187841051,""
293,"ItemDisplayWeaponAttacksPerSecond","Attacks per Second","","",428547462,""
294,"ItemDisplayShieldBlockChance","Chance to Block","","",-1053562278,""
295,"ItemDisplayArmourArmour","Armour","","",-428601825,""
296,"ItemDisplayArmourEvasionRating","Evasion Rating","","",1203224446,""
297,"ItemDisplayArmourEnergyShield","Energy Shield","","",-1418869478,""
298,"ItemDisplayStackSize","Stack Size","","",260910150,""
299,"ItemDisplayStackSizeValue","{0}/{1}","","",-1907141881,""
300,"ItemDisplayStackDescription","Shift click to unstack.","","",1949148880,""
301,"ItemDisplayHasEffect","Has {0}","","",1726370554,""
302,"ItemDisplayHasReskin","Has {0} Skin. You can reclaim this by shift-clicking this item.","Has {0} Skin. You can reclaim this by pressing <<xbox_button_rstick>> + <<xbox_button_b>>.","",-178234142,""
303,"ItemDisplayImprintImprinted","Imprinted","","",1136296550,""
304,"ItemDisplayImprintUnidentified","Unidentified","","",1069912939,""
305,"ItemDisplayRequirementFromGem","(gem)","","",-418451958,""
306,"ItemDisplayRequirementFromJewel","(jewel)","","",-399204438,""
307,"ItemPopupCannotUseItem","You cannot use this item. Its stats will be ignored","","",-1862642577,""
308,"ItemPopupCannotTradeOrModify","Cannot be traded or modified","","",1915746310,""
309,"ItemPopupLockedToAccount","Account-bound","","",-1723465316,""
310,"ItemPopupStolen","Contraband","","",245848207,""
311,"ItemPopupUnidentified","Unidentified","","",1390808194,""
312,"ItemPopupMirrored","Mirrored","","",563664229,""
313,"ItemPopupCorrupted","Corrupted","","",-1950446065,""
314,"ItemPopupDroppedInMaps","Map Drop","","",-1079915471,""
315,"ItemPopupNextLevel","Next Level","","",-1428477558,""
316,"LoadingScreenMessage","Loading...","","",47644815,""
317,"GraphicsOptionsApplySettings","Apply Display Settings","","",-229636207,""
318,"GraphicsOptionsApplySettingsPopup","Click to apply your display settings changes","","",104966066,""
319,"GraphicsOptionsAdapterLabel","Display","","",-440667767,""
320,"GraphicsOptionsDisplayModeLabel","Mode","","",1320337203,""
321,"GraphicsOptionsDisplayModeWindowed","Windowed","","",-2024356535,""
322,"GraphicsOptionsDisplayModeFullscreen","Fullscreen","","",-1088895199,""
323,"GraphicsOptionsDisplayModeWindowedFullscreen","Windowed Fullscreen","","",-1861760694,""
324,"GraphicsOptionsResolutionLabel","Resolution","","",-1584673844,""
325,"GraphicsOptionsResolutionCustom","{0} (Custom)","","",291157603,""
326,"GraphicsOptionsVSyncLabel","VSync","","",-33233137,""
327,"GraphicsOptionsDynamicResolution","Dynamic Resolution","","",160064564,""
328,"GraphicsOptionsTargetFps","Target Framerate","","",-1350470082,""
329,"GraphicsOptionsTargetFpsTooltip","The rendering engine will lower your resolution or remove non-essential particles to maintain this target framerate. It's advised that you set it to the lowest framerate you're comfortable with while playing. Setting it to a value that's too high will cause unnecessary resolution drop.","","",1217300196,""
330,"GraphicsOptionsWaterDetail","Water Detail Level","","",-1860702593,""
331,"GraphicsOptionsWaterDetailDownscaled","Low","","",-1013081660,""
332,"GraphicsOptionsWaterDetailFullres","High (Default)","","",-800427939,""
333,"GraphicsOptionsScreenspaceEffects","Lighting","","",-1510490525,""
334,"GraphicsOptionsScreenspaceEffectsOff","No Shadows (DirectX9 Only)","","",-1373997333,""
335,"GraphicsOptionsScreenspaceEffectsSSS","Shadows (Default)","","",1254670511,""
336,"GraphicsOptionsScreenspaceEffectsGI","Shadows + Global Illumination","","",-43492962,""
337,"GraphicsOptionsSSSTooltip","This setting allows the rendering engine to calculate shadows from light sources using image that's already on your screen.","","",1380291128,""
338,"GraphicsOptionsGITooltip","Global Illumination extends Point Light Shadows and allows the rendering engine to treat every bright pixel on your screen as an individual light source to produce advanced lighting effects such as ambient occlusion and indirect lighting. While it can significantly improve the look of the game, it can be demanding on GPU, especially on high screen resolutions. ","","",-1655679058,""
339,"GraphicsOptionsScreenspaceResolution","Shadow","","",-554505290,""
340,"GraphicsOptionsScreenspaceResolutionLow","Low (Default)","","",-1449135746,""
341,"GraphicsOptionsScreenspaceResolutionMedium","High","","",-1929714999,""
342,"GraphicsOptionsScreenspaceResolutionUltra","Ultra","","",1338890893,""
343,"GraphicsOptionsScreenspaceResolutionTooltip","Shadow + GI Quality<size:3>{\n}<size:29>{\r\nThis setting controls the quality and performance cost for both non-sun shadows and Global Illumination. The cost for this setting is fixed, so when there is more action on the screen, it will not get slower.<size:3>{\n}\r\n<b>{Low (Default):} Shadows and GI both have a very low cost on this setting.<size:3>{\n}\r\n<b>{High (Recommended):} Shadows look good, but don't cost too much.<size:3>{\n}\r\n<b>{Ultra:} This setting is for very powerful graphics cards. If GI is enabled, this has a very high cost.}","","",1348856953,""
344,"GraphicsOptionsShadowQualityLabel","Sun Shadow Quality","","",1485656395,""
345,"GraphicsOptionsShadowQualityOff","Off","","",-508814221,""
346,"GraphicsOptionsShadowQualityLow","Low","","",254832493,""
347,"GraphicsOptionsShadowQualityHigh","High (Default)","","",-1597184266,""
348,"GraphicsOptionsShadowQualityOLDVariance","OLD Variance Shadow Mapping","","",694166723,""
349,"GraphicsOptionsShadowQualityOLDBasic","OLD Basic Shadow Mapping","","",404532710,""
350,"GraphicsOptionsAntialiasingLabel","Antialiasing Quality","","",-414212145,""
351,"GraphicsOptionsDX9SMAAOff","Off (Default)","","",-1922890767,""
352,"GraphicsOptionsDX9SMAAMedium","SMAA Low","","",533950820,""
353,"GraphicsOptionsDX9SMAAHigh","SMAA High","","",565163958,""
354,"GraphicsOptionsDX11MSAAOff","Off (Default)","","",-1786940309,""
355,"GraphicsOptionsDX11MSAA4","MSAA x4","","",-448818137,""
356,"GraphicsOptionsDX11MSAA8","MSAA x8 (Very Slow)","","",-1134583935,""
357,"GraphicsOptionsTextureQualityLabel","Texture Quality","","",826609662,""
358,"GraphicsOptionsTextureQualityMedium","Medium","","",-1121204237,""
359,"GraphicsOptionsTextureQualityHigh","High (Default)","","",755683079,""
360,"GraphicsOptionsTextureFilteringLabel","Texture Filtering","","",226546200,""
361,"GraphicsOptionsTextureFilteringTrilinear","Trilinear Filtering","","",1345203949,""
362,"GraphicsOptionsTextureFilteringAnisotropic","{0}x Anisotropic Filtering","","",88180192,""
363,"GraphicsOptionsBloomStrengthLabel","Bloom","","",-1890687344,""
364,"GraphicsOptionsIncursionEffectLabel","Incursion/Ultimatum Effect","","",-1136442826,""
365,"GraphicsOptionsScreenShakeLabel","Screen Shake","","",-1044702112,""
366,"GraphicsOptionsCameraZRotationLabel","Camera Rotation Effects","","",-693174610,""
367,"GraphicsOptionsCameraZRotationPopup","Enable lateral camera rotation effects and cinematic camera swings","","",1821877696,""
368,"AudioOptionsDeviceLabel","Device","","",1945070835,""
369,"AudioOptionsDeviceDefault","Default","","",-316656627,""
