119,445,12,15,14,14,14,12,12,8,3,3,14,15,0,0,0,8,3
120,446,12,12,6,8,7,15,15,15,16,16,3,5,3,3,7,7,12
121,447,12,13,14,7,6,3,3,3,3,8,3,3,0,0,10,0,15
122,448,13,13,14,15,11,5,5,4,2,14,2,3,11,16,3,3,8
123,449,13,7,7,8,6,12,12,3,3,10,15,3,4,0,8,16,0
124,450,13,11,13,12,11,4,4,4,1,13,1,15,0,15,3,0,0
125,451,13,12,12,11,12,14,14,8,8,6,5,9,7,0,0,0,11
126,452,13,14,12,13,14,15,15,3,4,15,3,14,0,8,1,1,14
127,453,13,13,14,13,11,14,14,9,9,5,3,0,2,0,5,13,3
128,454,13,12,11,9,6,3,3,3,3,4,2,14,8,4,13,8,16
129,455,13,15,11,15,12,15,15,4,2,5,7,0,11,8,0,0,12
130,456,13,13,15,12,14,11,11,11,11,14,3,3,0,8,0,0,15
131,457,14,13,13,12,14,12,12,14,4,14,14,3,3,0,2,9,15
132,458,14,13,12,15,13,15,15,15,9,14,3,13,10,2,5,5,0
133,459,14,14,15,14,15,14,14,4,10,7,11,11,6,11,2,9,0
134,460,14,13,13,11,13,14,14,11,11,4,5,14,16,4,2,2,8
135,461,14,10,14,13,12,4,4,6,5,3,2,2,13,2,14,13,10
136,462,14,13,11,11,12,11,11,5,3,12,10,6,12,0,9,0,16
137,463,14,14,11,15,11,15,15,15,15,5,4,12,1,15,0,0,0
138,464,15,15,15,12,14,15,15,15,15,15,14,14,0,16,13,1,0
139,465,15,14,11,14,13,5,5,5,5,3,3,13,2,3,0,0,0
140,466,15,14,12,13,11,14,14,3,14,2,4,12,0,13,0,14,0
141,467,15,13,12,13,11,5,5,16,4,3,15,2,0,3,0,0,0
142,468,15,14,12,12,13,16,16,14,14,5,6,3,13,3,2,14,0
143,469,0,0,0,0,0,0,0,0,0,9,15,1,12,0,10,0,2
144,470,0,0,0,0,0,0,0,0,0,14,11,0,8,6,2,0,0
145,471,0,0,0,0,0,0,0,0,0,6,12,4,7,0,12,5,2
146,472,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
147,473,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
148,474,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
149,475,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
150,476,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
151,477,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
152,478,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
153,479,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
154,480,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
155,481,0,0,0,0,0,0,0,16,16,16,16,16,16,16,16,16,16
156,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,16
