69,"KillMedvedAfterFiveArachnidFamiliarSummons",141,"",-1
70,"KillMedvedAfterKilling3CultistsWithin5Seconds",142,"",-1
71,"KillMedvedWithoutKillingAnyCultists",143,"",-1
72,"KillVoranaWithoutCausingAnyOrbitingStarsToCollapse",144,"",-1
73,"KillVoranaAfterCausingAtLeast25OrbitingStarsToCollapse","",145,-1
74,"KillVoranaWithoutBeingHitByCollapsingOrbitingStarsOrTheirProjectiles",146,"",-1
75,"KillOlrothWhileBothRunicGatewaysAreActive",147,"",-1
76,"KillOlrothWhileBothCrystalStarsAreActive",148,"",-1
77,"KillOlrothWithoutBeingHitByCageOfLight",149,"",-1
78,"KillOlrothWithoutBeingAffectedByExterminatingFlames",150,"",-1
79,"KillStoneOfTheCurrentsWhile15FloodOrbsAreAlive","",151,-1
80,"KillAulWithoutBeingHitByAbyssSlam",152,"",-1
81,"KillUberElderWithoutBeingHitByBeamOrTentacles",153,"",-1
82,"KillUberAtziriWithoutBeingHitByStormCall",154,"",-1
83,"KillSirus8WithoutBeingHitByEndlessFire",155,"",-1
84,"KillMavenWithoutBeingHitByCascade",156,"",-1
85,"KillCrusaderWithoutBeingHitBySlam",157,"",-1
86,"KillHunterWithoutBeingHitByStabSlam",158,"",-1
87,"KillRedeemerWithoutBeingHitByTornadoes",159,"",-1
88,"KillWarlordWithoutBeingHitByBanners",160,"",-1
89,"KillBlackStarWithoutBeingHitByMeteors",161,"",-1
90,"KillInfiniteHungerWithoutBeingTeleported",162,"",-1
91,"KillEaterOfWorldsWithoutDrowning",163,"",-1
92,"KillSearingExarchWithoutBeingHitByRollingMeteors",164,"",-1
93,"KillShaperWithoutBeingAffectedByShaperBeam",165,"",-1
94,"KillShaperWithoutDetonatingAnomaly",63,"",-1
95,"KillBlackStarWith30StacksOfAnnihilatingLightAndWithoutGainingStacksOfCrushingDarkness",166,"",-1
96,"KillBlackStarWith30StacksOfCrushingDarknessAndWithoutGainingStacksOfAnnihilatingLight",167,"",-1
97,"KillBlackStarWithoutGainingMoreThan5StacksOfCrushingDarknessOrAnnihilatingLight",168,"",-1
98,"KillInfiniteHungerWithoutBeingHitByVomit",169,"",-1
99,"KillInfiniteHungerWithoutGainingMoreThan20StacksOfCorrosiveHunger",170,"",-1
100,"KillInfiniteHungerAfterBeingPulledUnder3Times","",171,-1
101,"KillSearingExarchWithoutBeingAffectedByCauterisedFlesh",172,"",-1
102,"KillSearingExarchWithoutBeingHitByAnnihilation",173,"",-1
103,"KillEaterOfWorldsAfterBeginningToDrownAtLeast10Times","",174,-1
104,"KillEaterOfWorldsWithoutBeingAffectedByMoreThan10StacksOfInescapableDoom",175,"",-1
105,"KillUberElderAfterDefeating3MadnessPropagatorsWithin5Seconds",176,"",-1
106,"KillUberElderWithoutTakingDamageFromShaperBeam",177,"",-1
107,"KillUberElderWithoutDetonatingVolatileAnomalies",178,"",-1
108,"KillUberElderAfterDetonatingAtLeast20VolatileAnomalies",179,"",-1
109,"KillMavenWithoutBeingHitByCascadeOfPain",180,"",-1
110,"KillMavenAfterCompleting5MemoryGames","",181,-1
111,"KillMavenWithoutBeingAffectedByGravityWell",182,"",-1
112,"KillUberAtziriWithoutBeingHitByFlameblast",183,"",-1
113,"KillVaalOmnitectWithoutDamageFromFlameThrower",184,"",-1
114,"KillVaalOmnitectAfterUsedFlameThrower","",185,-1
115,"KillEaterofWorldsAfterUsedInescapableDoom5Times","",187,-1
116,"KillCortexWithoutBeingHitByWormholeSlam",186,"",-1
117,"KillSanctumBossVarakathWithoutBeingHitByFlamethrower",188,"",-1
118,"KillSanctumBossXenatharWithoutBeingHitByLasers",189,"",-1
119,"KillSanctumBossUnholyHereticWithoutBeingAffectedByTheirGroundDegen",190,"",-1
120,"KillSanctumBossBraomAfterUzarWasKilledWithOverHalfHealth",191,"",-1
121,"KillSanctumBossUzarAfterBraomWasKilledWithOverHalfHealth",192,"",-1
122,"Kill3CrucibleUniquesSingleArea","",193,-1
123,"Kill10CrucibleRaresSingleArea","",194,-1
124,"KillIzaroWithoutBeingHitByCascade",195,"",-1
125,"KillChayulaAfter3BreachesActivated","",196,-1
126,"Kill10Tier3HarvestMonstersSingleArea","",197,-1
127,"DefeatNassarWithoutStormcallHit",198,"",-1
128,"DefeatArmalaWithoutLaserBarrageHit",199,"",-1
129,"DefeatSolarisLunarisWithoutHits",200,"",-1
130,"DefeatAmalgamWithoutStormcallHit",201,"",-1
131,"DefeatMapKitavaWithoutBreathHit",202,"",-1
132,"KillMavenWithoutBeingAffectedByMavenPunishment",203,"",-1
133,"KillEaterOfWorldsWithoutBeingHitByTentacles",204,"",-1
134,"KillCatarinaWithoutDamageFromPillarWave",55,"",-1
135,"KillCrystalKingWithAllCocoonsDestroyed",41,"",-1
136,"KillMavenAfterCompleting2FinalPhaseMemoryGames","",205,-1
