33,"ForgottenReliquarySearingExarch",907,1194,0,[13109],0,[],"Metadata/Chests/CopperChests/ClassicVault.ao","",516
34,"ForgottenReliquarySirus",908,1195,0,[13110],0,[],"Metadata/Chests/CopperChests/ClassicVault.ao","",517
35,"ForgottenReliquaryShaper",909,1196,0,[13111],0,[],"Metadata/Chests/CopperChests/ClassicVault.ao","",518
36,"ForgottenReliquaryUberElder",910,1197,0,[13112],0,[],"Metadata/Chests/CopperChests/ClassicVault.ao","",519
37,"ForgottenReliquaryCosmic",911,1198,0,[13113],0,[],"Metadata/Chests/Legacy/ForgottenReliquaryCosmic.ao","",520
38,"EmpyreanApparatus2",377,384,68,"[7356,7350,7418,8120]",40,[9356],"Metadata/Chests/StrongBoxes/MalachaisBox.ao","",254
39,"EmpyreanApparatus3",377,384,72,"[7356,7350,7418,8120]",40,[9356],"Metadata/Chests/StrongBoxes/MalachaisBox.ao","",255
40,"EmpyreanApparatus4",377,384,76,"[7356,7350,7418,8120]",40,[9356],"Metadata/Chests/StrongBoxes/MalachaisBox.ao","",256
41,"EmpyreanApparatus5",377,384,80,"[7356,7350,7418,8120]",40,[9356],"Metadata/Chests/StrongBoxes/MalachaisBox.ao","",257
42,"BookStandUniqueBox",968,665,0,[7320],0,[],"Metadata/Chests/StrongBoxes/BookStandStrongBox.ao","",270
43,"VaalStrongboxSacrifice",1178,2091,0,[19977],0,[9356],"Metadata/Chests/VaalChests/VaalUniqueChest02.ao","",1589
44,"VaalStrongboxMortal",1179,2092,0,[19978],0,[9356],"Metadata/Chests/VaalChests/VaalUniqueChest03.ao","",1590
