14,"RerollFossils","<white>{Change} a stack of <white>{Fossils} into a different type of Fossil. The new Fossil type may have a smaller stack size. Cost is proportional to stack size.",0,"exchange_item_in_set_for_other_item_in_set","delvefossils","Change a stack of Fossils into a different type of Fossil. The new Fossil type may have a smaller stack size. Cost is proportional to stack size.",1,30,0,[9370]
15,"RerollOils","<white>{Change} a stack of <white>{Oils} into a different colour of Oil. Cost is proportional to stack size.",0,"exchange_item_in_set_for_other_item_in_set","mushrune","Change a stack of Oils into a different colour of Oil. Cost is proportional to stack size.",2,30,0,[9370]
16,"RerollCatalysts","<white>{Change} a stack of <white>{Catalysts} into a different type of Catalyst. Cost is proportional to stack size.",0,"exchange_item_in_set_for_other_item_in_set","metamorphcatalystsspecial","Change a stack of Catalysts into a different type of Catalyst. Cost is proportional to stack size.",2,30,0,[9370]
17,"RerollEssences","<white>{Change} a stack of <white>{Essences} into a different type of the same tier. Cost is proportional to stack size.",0,"exchange_essences_for_other_essence_of_same_tier","","Change a stack of Essences into a different type of the same tier. Cost is proportional to stack size.",3,30,0,[9370]
18,"RerollTimelessSplinters","<white>{Change} a stack of <white>{Timeless Splinters} or a <white>{Timeless Emblem} into Splinters or an Emblem of another type. Cost is proportional to stack size.",0,"exchange_item_in_set_for_other_item_in_set","HarvestTimelessSplinterExchange HarvestTimelessEmblemExchange","Change a stack of Timeless Splinters or a Timeless Emblem into Splinters or an Emblem of another type. Cost is proportional to stack size.",3,4,0,[9370]
19,"RerollBreachSplinters","<white>{Change} a stack of <white>{Breach Splinters} or a normal or Flawless <white>{Breachstone} into Splinters or a Breachstone of another type. Cost is proportional to stack size.",0,"exchange_item_in_set_for_other_item_in_set","HarvestBreachSplinterExchange HarvestBreachStoneExchange\r\nHarvestBreachStoneExchange5","Change a stack of Breach Splinters or a normal or Flawless Breachstone into Splinters or a Breachstone of another type. Cost is proportional to stack size.",1,4,0,[9370]
20,"RerollScarabs","<white>{Change} a stack of <white>{Scarabs} to a different type of the same rarity. Cost is proportional to stack size.",0,"change_scarab_into_other_of_same_tier","","Change a stack of Scarabs to a different type of the same rarity. Cost is proportional to stack size.",1,30,0,[9370]
21,"RerollDeliriumOrbs","<white>{Change} a stack of <white>{Delirium Orbs} into a different type of Delirium Orb. Cost is proportional to stack size.",1,"exchange_item_in_set_for_other_item_in_set","afflictionorbs","Change a stack of Delirium Orbs into a different type of Delirium Orb. Cost is proportional to stack size.",3,30,0,[9370]
22,"RerollDivinationCards","<white>{Change} a <white>{Divination Card} into another random Divination Card",1,"reroll_into_new_div_card","","Change a Divination Card into another random Divination Card",2,75,0,[9370]
23,"ChangeColdToFireResist","<white>{Change} a modifier that grants <craftingcold>{Cold} Resistance into a similar-tier modifier that grants <craftingfire>{Fire} Resistance",1,"convert_mod","ColdResistance ColdResistanceAilments ColdResistanceForJewel ColdResistanceLeech MaximumColdResist ColdResistancePhysTakenAsCold ColdResistancePrefix AfflictionJewelSmallPassivesGrantColdRes CONVERT cold fire","Change a modifier that grants Cold Resistance into a similar-tier modifier that grants Fire Resistance",1,500,0,[9370]
24,"ChangeLightningToFireResist","<white>{Change} a modifier that grants <craftinglightning>{Lightning} Resistance into a similar-tier modifier that grants <craftingfire>{Fire} Resistance",1,"convert_mod","LightningResistance LightningResistanceAilments LightningResistanceForJewel LightningResistanceLeech MaximumLightningResistance LightningResistancePhysTakenAsLightning LightningResistancePrefix AfflictionJewelSmallPassivesGrantLightningRes CONVERT lightning fire","Change a modifier that grants Lightning Resistance into a similar-tier modifier that grants Fire Resistance",1,500,0,[9370]
25,"ChangeFireToColdResist","<white>{Change} a modifier that grants <craftingfire>{Fire} Resistance into a similar-tier modifier that grants <craftingcold>{Cold} Resistance",1,"convert_mod","FireResistance FireResistanceAilments FireResistanceForJewel FireResistanceLeech MaximumFireResist FireResistancePhysTakenAsFire FireResistancePrefix AfflictionJewelSmallPassivesGrantFireRes CONVERT fire cold","Change a modifier that grants Fire Resistance into a similar-tier modifier that grants Cold Resistance",2,500,0,[9370]
26,"ChangeLightningToColdResist","<white>{Change} a modifier that grants <craftinglightning>{Lightning} Resistance into a similar-tier modifier that grants <craftingcold>{Cold} Resistance",1,"convert_mod","LightningResistance LightningResistanceAilments LightningResistanceForJewel LightningResistanceLeech MaximumLightningResistance LightningResistancePhysTakenAsLightning LightningResistancePrefix AfflictionJewelSmallPassivesGrantLightningRes CONVERT lightning cold","Change a modifier that grants Lightning Resistance into a similar-tier modifier that grants Cold Resistance",2,500,0,[9370]
27,"ChangeFireToLightningResist","<white>{Change} a modifier that grants <craftingfire>{Fire} Resistance into a similar-tier modifier that grants <craftinglightning>{Lightning} Resistance",1,"convert_mod","FireResistance FireResistanceAilments FireResistanceForJewel FireResistanceLeech MaximumFireResist FireResistancePhysTakenAsFire FireResistancePrefix AfflictionJewelSmallPassivesGrantFireRes CONVERT fire lightning","Change a modifier that grants Fire Resistance into a similar-tier modifier that grants Lightning Resistance",3,500,0,[9370]
28,"ChangeColdToLightningResist","<white>{Change} a modifier that grants <craftingcold>{Cold} Resistance into a similar-tier modifier that grants <craftinglightning>{Lightning} Resistance",1,"convert_mod","ColdResistance ColdResistanceAilments ColdResistanceForJewel ColdResistanceLeech MaximumColdResist ColdResistancePhysTakenAsCold ColdResistancePrefix AfflictionJewelSmallPassivesGrantColdRes CONVERT cold lightning","Change a modifier that grants Cold Resistance into a similar-tier modifier that grants Lightning Resistance",3,500,0,[9370]
29,"FlaskDurationEnchant","<white>{Enchant} a <white>{Flask} with a modifier that grants <enchanted>{increased Duration}. The magnitude of this effect decreases with each use",1,"add_enchant_to_flask","HarvestFlaskEnchantmentDurationLoweredOnUse1_","Enchant a Flask with a modifier that grants increased Duration. The magnitude of this effect decreases with each use",1,800,0,[9370]
30,"FlaskChargeEnchant","<white>{Enchant} a <white>{Flask} with a modifier that grants <enchanted>{increased Maximum Charges}. The magnitude of this effect decreases with each use",1,"add_enchant_to_flask","HarvestFlaskEnchantmentMaximumChargesLoweredOnUse3_","Enchant a Flask with a modifier that grants increased Maximum Charges. The magnitude of this effect decreases with each use",1,800,0,[9370]
31,"FlaskEffectEnchant","<white>{Enchant} a <white>{Flask} with a modifier that grants <enchanted>{increased Effect}. The magnitude of this effect decreases with each use",1,"add_enchant_to_flask","HarvestFlaskEnchantmentEffectLoweredOnUse2","Enchant a Flask with a modifier that grants increased Effect. The magnitude of this effect decreases with each use",2,800,0,[9370]
32,"FlaskReducedEnchant","<white>{Enchant} a <white>{Flask} with a modifier that grants <enchanted>{reduced Charges used}. The magnitude of this effect decreases with each use",1,"add_enchant_to_flask","HarvestFlaskEnchantmentChargesUsedLoweredOnUse4","Enchant a Flask with a modifier that grants reduced Charges used. The magnitude of this effect decreases with each use",3,800,0,[9370]
33,"RerollShaperFragment","<white>{Change} a stack of <white>{Shaper Fragments} into other random Shaper Fragments. Cost is proportional to stack size.",0,"exchange_item_in_set_for_other_item_in_set","HarvestShaperFragmentExchange","Change a Shaper Fragment into another random Shaper Fragment. Cost is proportional to stack size.",1,500,0,[9370]
34,"RerollElderFragment","<white>{Change} a stack of <white>{Elder Fragments} into other random Elder Fragments. Cost is proportional to stack size.",0,"exchange_item_in_set_for_other_item_in_set","HarvestElderFragmentExchange","Change an Elder Fragment into another random Elder Fragment. Cost is proportional to stack size.",3,500,0,[9370]
35,"RerollConquerorFragment","<white>{Change} a stack of <white>{Conqueror Fragments} into other random Conqueror Fragments. Cost is proportional to stack size.",0,"exchange_item_in_set_for_other_item_in_set","HarvestConquerorFragmentExchange","Change a Conqueror Fragment into another random Conqueror Fragment. Cost is proportional to stack size.",2,500,0,[9370]
36,"RerollAtziriFragment","<white>{Change} a stack of <white>{Sacrifice} or <white>{Mortal Fragments} into other random Fragments of that type. Cost is proportional to stack size.",0,"exchange_item_in_set_for_other_item_in_set","HarvestSacrificeFragmentExchange HarvestMortalSacrificeFragmentExchange","Change a Sacrifice or Mortal Fragment into another random Fragment of that type. Cost is proportional to stack size.",3,500,0,[9370]
37,"DivinationCardGamble","<white>{Sacrifice} up to half a stack of <white>{Divination Cards} to receive between 0 and twice that amount of the same Card",1,"reroll_num_div_cards","","Sacrifice up to half a stack of Divination Cards to receive between 0 and twice that amount of the same Card",2,1500,0,[9370]
38,"MapNoSextantEnchant","<white>{Enchant} a non-Unique <white>{Map} with <enchanted>{Map has 50% chance to not consume Sextant Uses}",1,"add_mod_to_map","sextant","Enchant a non-Unique Map with Map has 50% chance to not consume Sextant Uses",2,2500,0,[9370]
39,"GemExperienceLens","<white>{Sacrifice} a <white>{Corrupted Gem} to gain 50% of the gem's total experience stored as a <white>{Facetor's Lens}",1,"sacrifice_gem_for_currency","experience 50","Sacrifice a Corrupted Gem to gain 50% of the gem's total experience stored as a Facetor's Lens",2,4000,0,[9370]
40,"RerollInfluenceType","<white>{Randomise} the <white>{Influence} types on an Influenced Normal, Magic or Rare <white>{Item}, as well as <white>{reforging} the item with new random modifiers",1,"reroll_influence_types","Claw Dagger Wand One_Hand_Sword Thrusting_One_Hand_Sword One_Hand_Axe One_Hand_Mace Bow Staff Two_Hand_Sword Two_Hand_Axe Two_Hand_Mace Rune_Dagger Warstaff Sceptre Quiver Gloves Boots Body_Armour Helmet Shield Amulet Ring Belt","Randomise the Influence types on an Influenced Normal, Magic or Rare Item, as well as reforging the item with new random modifiers",3,1000,0,[9370]
41,"LifeBodyEnchant","<white>{Enchant} a <white>{Body Armour}. Quality does not increase its Defences, grants <enchanted>{+1 Maximum Life per 2% quality}",0,"add_enchant_to_class","Body_Armour ENCHANTS HarvestAlternateArmourQualityIncreasedLife","Enchant a Body Armour. Quality does not increase its Defences, grants +1 Maximum Life per 2% quality",1,3250,0,[9370]
42,"ManaBodyEnchant","<white>{Enchant} a <white>{Body Armour}. Quality does not increase its Defences, grants <enchanted>{+1 Maximum Mana per 2% quality}",0,"add_enchant_to_class","Body_Armour ENCHANTS HarvestAlternateArmourQualityIncreasedMana","Enchant a Body Armour. Quality does not increase its Defences, grants +1 Maximum Mana per 2% quality",3,3250,0,[9370]
43,"StrengthBodyEnchant","<white>{Enchant} a <white>{Body Armour}. Quality does not increase its Defences, grants <enchanted>{+1 Strength per 2% quality}",0,"add_enchant_to_class","Body_Armour ENCHANTS HarvestAlternateArmourQualityStrength","Enchant a Body Armour. Quality does not increase its Defences, grants +1 Strength per 2% quality",1,3250,0,[9370]
44,"DexterityBodyEnchant","<white>{Enchant} a <white>{Body Armour}. Quality does not increase its Defences, grants <enchanted>{+1 Dexterity per 2% quality}",0,"add_enchant_to_class","Body_Armour ENCHANTS HarvestAlternateArmourQualityDexterity","Enchant a Body Armour. Quality does not increase its Defences, grants +1 Dexterity per 2% quality",2,3250,0,[9370]
45,"IntelligenceBodyEnchant","<white>{Enchant} a <white>{Body Armour}. Quality does not increase its Defences, grants <enchanted>{+1 Intelligence per 2% quality}",0,"add_enchant_to_class","Body_Armour ENCHANTS HarvestAlternateArmourQualityIntelligence_","Enchant a Body Armour. Quality does not increase its Defences, grants +1 Intelligence per 2% quality",3,3250,0,[9370]
46,"FireResistBodyEnchant","<white>{Enchant} a <white>{Body Armour}. Quality does not increase its Defences, grants <enchanted>{+1% to Fire Resistance per 2% quality}",0,"add_enchant_to_class","Body_Armour ENCHANTS HarvestAlternateArmourQualityFireResistance","Enchant a Body Armour. Quality does not increase its Defences, grants +1% to Fire Resistance per 2% quality",1,3250,0,[9370]
47,"ColdResistBodyEnchant","<white>{Enchant} a <white>{Body Armour}. Quality does not increase its Defences, grants <enchanted>{+1% to Cold Resistance per 2% quality}",0,"add_enchant_to_class","Body_Armour ENCHANTS HarvestAlternateArmourQualityColdResistance","Enchant a Body Armour. Quality does not increase its Defences, grants +1% to Cold Resistance per 2% quality",2,3250,0,[9370]
48,"LightningResistBodyEnchant","<white>{Enchant} a <white>{Body Armour}. Quality does not increase its Defences, grants <enchanted>{+1% to Lightning Resistance per 2% quality}",0,"add_enchant_to_class","Body_Armour ENCHANTS HarvestAlternateArmourQualityLightningResistance","Enchant a Body Armour. Quality does not increase its Defences, grants +1% to Lightning Resistance per 2% quality",3,3250,0,[9370]
49,"WeaponRangeEnchant","<white>{Enchant} a <white>{Melee Weapon}. Quality does not increase its Physical Damage, has <enchanted>{+1 Weapon Range per 10% Quality}",0,"add_enchant_to_class","Claw Dagger One_Hand_Sword Thrusting_One_Hand_Sword One_Hand_Axe One_Hand_Mace Staff Two_Hand_Sword Two_Hand_Axe Two_Hand_Mace Rune_Dagger Warstaff Sceptre ENCHANTS HarvestAlternateWeaponQualityLocalMeleeWeaponRange_","Enchant a Melee Weapon. Quality does not increase its Physical Damage, has +1 Weapon Range per 10% Quality",1,5000,0,[9370]
50,"WeaponAreaEnchant","<white>{Enchant} a <white>{Weapon}. Quality does not increase its Physical Damage, grants <enchanted>{1% increased Area of Effect per 4% Quality}",0,"add_enchant_to_class","Claw Dagger Wand One_Hand_Sword Thrusting_One_Hand_Sword One_Hand_Axe One_Hand_Mace Bow Staff Two_Hand_Sword Two_Hand_Axe Two_Hand_Mace Rune_Dagger Warstaff Sceptre ENCHANTS HarvestAlternateWeaponQualityAreaOfEffect_","Enchant a Weapon. Quality does not increase its Physical Damage, grants 1% increased Area of Effect per 4% Quality",1,5000,0,[9370]
51,"WeaponAccuracyEnchant","<white>{Enchant} a <white>{Weapon}. Quality does not increase its Physical Damage, grants <enchanted>{1% increased Accuracy per 2% Quality}",0,"add_enchant_to_class","Claw Dagger Wand One_Hand_Sword Thrusting_One_Hand_Sword One_Hand_Axe One_Hand_Mace Bow Staff Two_Hand_Sword Two_Hand_Axe Two_Hand_Mace Rune_Dagger Warstaff Sceptre ENCHANTS HarvestAlternateWeaponQualityAccuracyRatingIncrease_","Enchant a Weapon. Quality does not increase its Physical Damage, grants 1% increased Accuracy per 2% Quality",2,5000,0,[9370]
52,"WeaponAttackSpeedEnchant","<white>{Enchant} a <white>{Weapon}. Quality does not increase its Physical Damage, has <enchanted>{1% increased Attack Speed per 8% Quality}",0,"add_enchant_to_class","Claw Dagger Wand One_Hand_Sword Thrusting_One_Hand_Sword One_Hand_Axe One_Hand_Mace Bow Staff Two_Hand_Sword Two_Hand_Axe Two_Hand_Mace Rune_Dagger Warstaff Sceptre ENCHANTS HarvestAlternateWeaponQualityLocalIncreasedAttackSpeed","Enchant a Weapon. Quality does not increase its Physical Damage, has 1% increased Attack Speed per 8% Quality",2,5000,0,[9370]
53,"WeaponCriticalEnchant","<white>{Enchant} a <white>{Weapon}. Quality does not increase its Physical Damage, has <enchanted>{1% increased Critical Strike Chance per 4% Quality}",0,"add_enchant_to_class","Claw Dagger Wand One_Hand_Sword Thrusting_One_Hand_Sword One_Hand_Axe One_Hand_Mace Bow Staff Two_Hand_Sword Two_Hand_Axe Two_Hand_Mace Rune_Dagger Warstaff Sceptre ENCHANTS HarvestAlternateWeaponQualityLocalCriticalStrikeChance__","Enchant a Weapon. Quality does not increase its Physical Damage, has 1% increased Critical Strike Chance per 4% Quality",3,5000,0,[9370]
54,"WeaponElementalEnchant","<white>{Enchant} a <white>{Weapon}. Quality does not increase its Physical Damage, grants <enchanted>{1% increased Elemental Damage per 2% Quality}",0,"add_enchant_to_class","Claw Dagger Wand One_Hand_Sword Thrusting_One_Hand_Sword One_Hand_Axe One_Hand_Mace Bow Staff Two_Hand_Sword Two_Hand_Axe Two_Hand_Mace Rune_Dagger Warstaff Sceptre ENCHANTS HarvestAlternateWeaponQualityElementalDamagePercent","Enchant a Weapon. Quality does not increase its Physical Damage, grants 1% increased Elemental Damage per 2% Quality",3,5000,0,[9370]
55,"ReforgeWhiteSocket","<white>{Reforge} the colour of a random <white>{socket} on an item, turning it <white>{White}",1,"modify_socket_colors","W","Reforge the colour of a random socket on an item, turning it White",1,12500,1,[9370]
56,"AugmentFire","<white>{Add} a new <craftingfire>{Fire} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR fire noinfluence","Add a new Fire modifier and remove another random modifier from a non-Influenced item",1,15000,1,[9370]
57,"AugmentCold","<white>{Add} a new <craftingcold>{Cold} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR cold noinfluence","Add a new Cold modifier and remove another random modifier from a non-Influenced item",2,15000,1,[9370]
58,"AugmentLightning","<white>{Add} a new <craftinglightning>{Lightning} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR lightning noinfluence","Add a new Lightning modifier and remove another random modifier from a non-Influenced item",3,15000,1,[9370]
59,"AugmentPhysical","<white>{Add} a new <craftingphysical>{Physical} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR physical noinfluence","Add a new Physical modifier and remove another random modifier from a non-Influenced item",2,15000,1,[9370]
60,"AugmentLife","<white>{Add} a new <craftinglife>{Life} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR life noinfluence","Add a new Life modifier and remove another random modifier from a non-Influenced item",1,17500,1,[9370]
61,"AugmentDefences","<white>{Add} a new <craftingdefences>{Defence} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR defences noinfluence","Add a new Defence modifier and remove another random modifier from a non-Influenced item",3,17500,1,[9370]
62,"AugmentChaos","<white>{Add} a new <craftingchaos>{Chaos} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR chaos noinfluence","Add a new Chaos modifier and remove another random modifier from a non-Influenced item",2,17500,1,[9370]
63,"AugmentAttack","<white>{Add} a new <craftingattack>{Attack} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR attack noinfluence","Add a new Attack modifier and remove another random modifier from a non-Influenced item",1,17500,1,[9370]
64,"AugmentSpell","<white>{Add} a new <craftingcaster>{Caster} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR caster noinfluence","Add a new Caster modifier and remove another random modifier from a non-Influenced item",3,17500,1,[9370]
65,"AugmentSpeed","<white>{Add} a new <craftingspeed>{Speed} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR speed noinfluence","Add a new Speed modifier and remove another random modifier from a non-Influenced item",2,20000,1,[9370]
66,"AugmentCritical","<white>{Add} a new <craftingcrit>{Critical} modifier and <white>{remove} another random modifier from a non-Influenced item",0,"remove_type_and_add_type_mod","ANY FOR critical noinfluence","Add a new Critical modifier and remove another random modifier from a non-Influenced item",3,20000,1,[9370]
67,"BossSynthesis1","<white>{Synthesise} an item, giving random Synthesised implicits. Cannot be used on Unique, Influenced, Synthesised or Fractured items",1,"add_synthesized_implicits","12 3 1","Synthesise an item, giving random Synthesised implicits. Cannot be used on Unique, Influenced, Synthesised or Fractured items",2,5000,1,[9370]
68,"BossInfluence1","<white>{Reforge} an <white>{Influenced} Rare item with random modifiers, including a <white>{Influence} modifier",1,"reroll_with_influence_mod","","Reforge an Influenced Rare item with random modifiers, including a Influence modifier",3,5000,1,[9370]
