0,"Descent1","[5691,5654,5669,1,1]","[5691,5691,1,1]","[5691,5654,5669,1,1]","[5691,5691,1,1]","[5691,5654,5669,1,1]","[5691,5691,1,1]","[5691,5654,5669,1,1]","[5691,5691,1,1]","[5691,5654,5669,1,1]","[5691,5691,1,1]","[5691,5654,5669,1,1]","[5691,5691,1,1]",1319,"[5691,5654,5669,1,1]","[5691,5691,1,1]"
11,"Descent12","[5169,1,1,1,5981,5971,5658,5673,6011,6010,14,6,2,15,15]","[1,1,1,5169,6010,5658,5673,5971,6011,5981,12,12,6,2]","[5169,1,1,1,5981,5971,5658,5673,6011,5970,14,6,2,15,15]","[1,1,1,5169,6011,5970,5658,5673,5981,5971,12,12,6,2]","[5169,1,1,1,5975,5658,5673,6146,6011,6008,14,6,2,15,15]","[1,1,1,5169,6011,5658,5673,6008,6146,5975,12,12,6,2]","[5169,1,1,1,6011,5974,5658,5673,6012,5969,14,6,2,15,15]","[1,1,1,5169,6012,5974,5969,6011,12,12,6,2]","[5169,1,1,1,5658,5673,6012,6010,5969,14,6,2,15,15]","[1,1,1,5169,6012,5658,5673,6010,5969,12,12,6,2]","[5169,1,1,1,5658,5673,6010,5969,6011,5970,14,6,2,15,15]","[1,1,1,5169,5658,5673,6010,5969,6011,5970,12,12,6,2]",1330,"[5169,1,1,1,5658,5673,6010,6011,5969,14,6,2,15,15]","[1,1,1,5169,5658,5673,6010,6011,5969,12,12,6,2]"
12,"Descent13","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]","[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]",1331,"[6,6,2,2,23,23]","[11,11,11,11,11,10,10,10,10,10,15,15,15,15,15,23]"
13,"Descent14","[6,6,2,2,13,13,6053,6190,6205]","[21,21,20,20,20,19,19,13,13,6053,6190,6205]","[6,6,2,2,13,13,6053,6190,6205]","[21,21,20,20,20,19,19,13,13,6053,6190,6205]","[6,6,2,2,13,13,6137,6053,6178]","[21,21,20,20,20,19,19,13,13,6137,6053,6178]","[6,6,2,2,13,13,6088,6099,6202,6175,6179]","[21,21,20,20,20,19,19,13,13,6088,6099,6202,6175,6179]","[6,6,2,2,13,13,6086,6088,6099,6202,6179]","[21,21,20,20,20,19,19,13,13,6086,6088,6099,6202,6179]","[6,6,2,2,13,13,6086,6202,6190,6205]","[21,21,20,20,20,19,19,13,13,6086,6202,6190,6205]",1332,"[6,6,2,2,13,13,6086,6053,6202,6190,6205]","[21,21,20,20,20,19,19,13,13,6053,6086,6202,6190,6205]"
14,"Descent15",[],[],[],[],[],[],[],[],[],[],[],[],1333,[],[]
15,"Descent2_2_1","[5126,5128,10,10,15,11,5218,5164,6032,5982,6168,5654,5654,5669,6203]",[],"[5126,5128,10,10,15,11,5218,5164,5654,5654,5669,5980,6032,6001,6168,6203]",[],"[5126,5128,10,10,15,11,5218,5164,5654,5669,5654,6001,5915,6180]",[],"[5126,5128,10,10,15,11,5218,5164,5654,5669,5654,6029,6001,6191,6186]",[],"[5126,5128,10,10,15,11,5218,5164,5654,5669,5654,6191,6186]",[],"[5126,5128,10,10,15,11,5218,5164,5654,5669,5654,6038,6168,6186,6203]",[],1335,"[5126,5128,10,10,15,11,5218,5164,5654,5669,5654,6032,6168,6186,6203]",[]
16,"Descent2_2_2","[5127,10,10,15,11,1,1,1,5217,6,5163,6032,5982,6168,5654,5669,6203]",[],"[5127,10,10,15,11,1,1,1,5217,6,5163,5654,5669,5980,6032,6001,6168,6203]",[],"[5127,10,10,15,11,1,1,1,5217,6,5163,5654,5669,6001,5915,6180]",[],"[5127,10,10,15,11,1,1,1,5217,6,5163,5654,5669,6029,6001,6191,6186]",[],"[5127,10,10,15,11,1,1,1,5217,6,5163,5654,5669,6191,6186]",[],"[5127,10,10,15,11,1,1,1,5217,6,5163,5654,5669,6038,6168,6186,6203]",[],1336,"[5127,10,10,15,11,1,1,1,5217,6,5163,5654,5669,6032,6168,6186,6203]",[]
17,"Descent2_3","[8,8,8,12,12,14,15,11,11,10,10,1,1,5655,5670]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[],1337,"[8,8,8,12,12,14,15,11,11,10,10,1,1]",[]
18,"Descent2_4","[6056,5920,5655]",[],"[5655,5920,6056,5923]",[],"[5655,5923,5926,6056]",[],"[5655,5929,5926,5923,6195,6065]",[],"[5655,5929,5923,6195]",[],"[5655,5920,5929,6056]",[],1340,"[5655,5926,5929,5920,6056,5923]",[]
19,"Descent2_5_1","[5165,5167,6,11,11,14,1,1,5219]",[],"[5166,5167,6,11,11,14,1,1,5219]",[],"[5166,5167,6,11,11,14,1,1,5219]",[],"[5165,5167,6,11,11,14,1,1,5219]",[],"[5166,5167,6,11,11,14,1,1,5219]",[],"[5166,5165,6,11,11,14,1,1,5219]",[],1341,"[5166,5167,6,11,11,14,1,1,5219]",[]
20,"Descent2_5_2","[5165,5166,6,6,2,5217]",[],"[5165,5167,6,6,2,5217]",[],"[5165,5166,6,6,2,5217]",[],"[5165,5166,6,6,2,5217]",[],"[5165,5166,6,6,2,5217]",[],"[5167,5166,6,6,2,5217]",[],1342,"[5165,5166,6,6,2,5217]",[]
21,"Descent2_6_1","[6,6,2,5896,5656,5671,6200]",[],"[6,6,2,6062,6200,5896]",[],"[6,6,2,6062,5985,6002]",[],"[6,6,2,6062,5892,6067,6194,6182]",[],"[6,6,2,5892,5996,6003,6194,6182]",[],"[6,6,2,5892,5996,6085,6058,6200]",[],1343,"[6,6,2,5892,6200,5996]",[]
22,"Descent2_6_2","[21,20,19,23,21,20,19,23,5896,5656,5671,6200]",[],"[21,20,19,23,21,20,19,23,6062,6200,5896]",[],"[21,20,19,23,21,20,19,23,6062,5985,6002]",[],"[21,20,19,23,21,20,19,23,6062,5892,6067,6194,6182]",[],"[21,20,19,23,21,20,19,23,5892,5996,6003,6194,6182]",[],"[21,20,19,23,21,20,19,23,5892,5996,6085,6058,6200]",[],1345,"[21,20,19,23,21,20,19,23,5892,6200,5996]",[]
23,"Descent2_8_1","[6,2,2,5170,5171,21,20,19,21,20,19,6142,6143,6141,5901]",[],"[6,2,2,5170,5172,21,20,19,21,20,19,6141,6142,6143,5901,5908]",[],"[6,2,2,5170,5171,21,20,19,21,20,19,6142,6143,6141,5908,6036]",[],"[6,2,2,5170,5171,21,20,19,21,20,19,6143,6142,6141,5908,6036]",[],"[6,2,2,5171,5172,21,20,19,21,20,19,6143,6142,6095,6036]",[],"[6,2,2,5170,5171,21,20,19,21,20,19,6143,6142,6036,6141,5901]",[],1349,"[6,2,2,5170,5171,21,20,19,21,20,19,5172,6143,6142,6141,5908,5901,6036]",[]
24,"Descent2_8_2","[6,5170,5172,10,10,11,11,1,1,21,20,19,21,20,19,14,6142,6143,6141,5901,5656,5671]",[],"[6,5171,5172,10,10,11,11,1,1,21,20,19,21,20,19,14,6141,6142,6143,5901,5908]",[],"[6,5171,5172,10,10,11,11,1,1,21,20,19,21,20,19,14,6142,6143,6141,5908,6036]",[],"[6,5170,5172,10,10,11,11,1,1,21,20,19,21,20,19,14,6143,6142,6141,5908,6036]",[],"[6,5170,5172,10,10,11,11,1,1,21,20,19,21,20,19,14,6143,6142,6095,6036]",[],"[6,5171,5172,10,10,11,11,1,1,21,20,19,21,20,19,14,6143,6142,6036,6141,5901]",[],1350,"[6,5171,5172,10,10,11,11,1,1,21,20,19,21,20,19,14,5170,6143,6142,6141,5908,5901,6036]",[]
25,"Descent2_9_1","[6,2,13,13,13,2,6,6,6,2,5132,5963,5921,5993,5657,5657,5672,5672,5132]",[],"[6,2,13,13,13,2,6,6,6,2,5132,6091,5921,5993,5963,5132]",[],"[6,2,13,13,13,2,6,6,6,2,5132,6091,5921,5993,5132]",[],"[6,2,13,13,13,2,6,6,6,2,5132,5966,5921,5963,6174,5132]",[],"[6,2,13,13,13,2,6,6,6,2,5132,5966,5986,5132]",[],"[6,2,13,13,13,2,6,6,6,2,5132,5966,5986,5993,5963,5132]",[],1351,"[6,2,13,13,13,2,6,6,6,2,5132,5963,5921,5993,5966,5986,6091,5132]",[]
26,"Descent2_9_2","[6,2,13,13,13,1,1,21,20,19,5130,5963,5921,5993,5657,5657,5672,5672,5130]",[],"[6,2,13,13,13,1,1,21,20,19,5130,6091,5921,5993,5963,5130]",[],"[6,2,13,13,13,1,1,21,20,19,5130,6091,5921,5993,5130]",[],"[6,2,13,13,13,1,1,21,20,19,5130,5966,5921,5963,6174,5130]",[],"[6,2,13,13,13,1,1,21,20,19,5130,5966,5986,5130]",[],"[6,2,13,13,13,1,1,21,20,19,5130,5966,5986,5993,5963,5130]",[],1352,"[6,2,13,13,13,1,1,21,20,19,5130,5963,5921,5993,5966,5986,6091,5130]",[]
27,"Descent2_9_3","[6,2,13,13,13,2,6,12,14,13,5131,5963,5921,5993,5657,5657,5672,5672,5131]",[],"[6,2,13,13,13,2,6,12,14,13,5131,6091,5921,5993,5963,5131]",[],"[6,2,13,13,13,2,6,12,14,13,5131,6091,5921,5993,5131]",[],"[6,2,13,13,13,2,6,12,14,13,5131,5966,5921,5963,6174,5131]",[],"[6,2,13,13,13,2,6,12,14,13,5131,5966,5986,5131]",[],"[6,2,13,13,13,2,6,12,14,13,5131,5966,5986,5993,5963,5131]",[],1353,"[6,2,13,13,13,2,6,12,14,13,5131,5963,5921,5993,5966,5986,6091,5131]",[]
28,"Descent2_11","[5,21,20,19,2,6,13,5137]",[],"[5,21,20,19,2,6,13,5137]",[],"[5,21,20,19,2,6,13,5137]",[],"[5,21,20,19,2,6,13,5137]",[],"[5,21,20,19,2,6,13,5137]",[],"[5,21,20,19,2,6,13,5137]",[],1357,"[5,21,20,19,2,6,13,5137]",[]
29,"Descent2_12","[1,1,1,6,2,8,8,8,12,12,13,6010,5970,5981,5971,6009,5658,5673]",[],"[1,1,1,6,2,8,8,8,12,12,13,5970,6146,6011,6008,5971]",[],"[1,1,1,6,2,8,8,8,12,12,13,6146,5975,6011,6008]",[],"[1,1,1,6,2,8,8,8,12,12,13,6049,6051,6050,6012,6011,5974]",[],"[1,1,1,6,2,8,8,8,12,12,13,6049,6051,6050,6005,6012]",[],"[1,1,1,6,2,8,8,8,12,12,13,6049,6051,6050,5970,6010]",[],1358,"[1,1,1,6,2,8,8,8,12,12,13,6049,6051,6050,6010,6012,6011]",[]
30,"Descent2_3_S1","[5691,5691,5577]",[],"[5691,5691,5577]",[],"[5691,5691,5577]",[],"[5691,5691,5577]",[],"[5691,5691,5577]",[],"[5691,5691,5577]",[],1338,"[5691,5691,5577]",[]
31,"Descent2_6_1_S1","[5893,4936,6166,5977,6152,4992]",[],"[5893,4936,6166,5977,6152,4992]",[],"[5893,4936,6166,5977,6152,4992]",[],"[5893,4936,6166,5977,6152,4992]",[],"[5893,4936,6166,5977,6152,4992]",[],"[5893,4936,6166,5977,6152,4992]",[],1344,"[5893,4936,6166,5977,6152,4992]",[]
32,"Descent2_6_2_S1","[6016,6162]",[],"[6016,6162]",[],"[6016,6162]",[],"[6016,6162]",[],"[6016,6162]",[],"[6016,6162]",[],1346,"[6016,6162]",[]
