12,"HideoutCoral",1519,18035,"Metadata/Terrain/Missions/Hideouts/Coral/decoration.hideout",[99],1518,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/CoralHideout",1,10000,0,"","Coral Hideout",""
13,"HideoutRuinedTemple",1544,6122,"Metadata/Terrain/Missions/Hideouts/RuinedTemple/decoration.hideout",[108],1543,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BalefulHideout",1,10000,0,"","Baleful Hideout",""
14,"HideoutOasis",1546,750,"Metadata/Terrain/Missions/Hideouts/Oasis/decoration.hideout",[139],1545,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/DesertHideout",1,10000,0,"","Desert Hideout",""
15,"HideoutOssuary",1526,61235,"Metadata/Terrain/Missions/Hideouts/Ossuary/decoration.hideout",[156],1527,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/SkeletalHideout",1,10000,0,"","Skeletal Hideout",""
16,"HideoutBaths",1524,55372,"Metadata/Terrain/Missions/Hideouts/Baths/decoration.hideout",[124],1525,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/LuxuriousHideout",1,10000,0,"","Luxurious Hideout",""
17,"HideoutTemplarLab",1557,55414,"Metadata/Terrain/Missions/Hideouts/TemplarLab/decoration.hideout",[158],0,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/CartographyHideout",1,0,0,1,"Cartographer's Hideout",""
18,"HideoutPillarsOfArun",1547,65044,"Metadata/Terrain/Missions/Hideouts/PillarsOfArun/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/ToweringHideout",1,0,0,1,"Towering Hideout",1
19,"HideoutAtziriArena",1548,34352,"Metadata/Terrain/Missions/Hideouts/ArenaAtziri/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/CorruptedHideout",1,0,0,1,"Corrupted Hideout",1
20,"HideoutInnocenceArena",1549,45610,"Metadata/Terrain/Missions/Hideouts/ArenaInnocence/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/InnocentHideout",1,0,0,1,"Innocent Hideout",1
21,"HideoutShaperArena",1550,41490,"Metadata/Terrain/Missions/Hideouts/ArenaShaper/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/ShaperHideout",1,0,0,1,"Shaped Hideout",1
22,"HideoutKaomArena",1551,26625,"Metadata/Terrain/Missions/Hideouts/ArenaKaom/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/FuriousHideout",1,0,0,1,"Furious Hideout",1
23,"HideoutDaressoArena",1552,49908,"Metadata/Terrain/Missions/Hideouts/ArenaDaresso/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/ChampionsHideout",1,0,0,1,"Champion's Hideout",1
24,"HideoutDominusArena",1553,52081,"Metadata/Terrain/Missions/Hideouts/ArenaDominus/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/IndomitableHideout",1,0,0,1,"Indomitable Hideout",1
25,"HideoutPietyArena",1554,41981,"Metadata/Terrain/Missions/Hideouts/ArenaPiety/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/MorbidHideout",1,0,0,1,"Morbid Hideout",1
26,"HideoutLunarisSolarisArena",1555,37028,"Metadata/Terrain/Missions/Hideouts/ArenaSolarisLunaris/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/EclipsedHideout",1,0,0,1,"Eclipsed Hideout",1
27,"HideoutKitavaArenaAct10",1556,36378,"Metadata/Terrain/Missions/Hideouts/ArenaKitavaAct10/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/RavenousHideout",1,0,0,1,"Ravenous Hideout",1
28,"HideoutSunken",1530,18782,"Metadata/Terrain/Missions/Hideouts/Causeway/decoration.hideout",[1243],1531,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/SunkenCityHideout",1,33,3,1,"Sunken Hideout",""
29,"HideoutShapersRealm",1520,34604,"Metadata/Terrain/Missions/Hideouts/Shaper/decoration.hideout",[1250],0,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/ShapersRealmHideout",1,0,0,1,"Celestial Hideout",""
30,"HideoutTwilightTemple",1576,50158,"Metadata/Terrain/Missions/Hideouts/TwilightTemple/decoration.hideout",[1176],1577,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/TwilightTempleHideout",1,2500,1,1,"Divided Hideout",""
31,"HideoutHighGardens",1532,61074,"Metadata/Terrain/Missions/Hideouts/HighGardens/decoration.hideout",[1229],1533,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/HighGardensHideout",1,33,3,1,"Arboreal Hideout",""
32,"HideoutHauntedMansion",1580,23230,"Metadata/Terrain/Missions/Hideouts/HauntedMansion/decoration.hideout",[1124],1581,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/HauntedHideout",1,33,3,1,"Haunted Hideout",""
33,"HideoutPrisonTower",1522,38628,"Metadata/Terrain/Missions/Hideouts/PrisonTower/decoration.hideout",[1178],1523,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/PrisonTowerHideout",1,100,2,1,"Brutal Hideout",""
34,"HideoutCrimsonTemple",1574,39182,"Metadata/Terrain/Missions/Hideouts/CrimsonTemple/decoration.hideout",[1237],1575,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/CrimsonTempleHideout",1,33,3,1,"Sanguine Hideout",""
35,"HideoutIceberg",1572,64285,"Metadata/Terrain/Missions/Hideouts/Glacier/decoration.hideout",[1100],1573,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/IcebergHideout",1,100,2,1,"Glacial Hideout",""
36,"HideoutMountain",1578,9587,"Metadata/Terrain/Missions/Hideouts/Mountain/decoration.hideout",[1214],1579,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/MountainHideout",1,100,2,1,"Alpine Hideout",""
37,"HideoutDoomguard",1586,54370,"Metadata/Terrain/Missions/Hideouts/Doomguard/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/DoomguardHideout",1,0,0,1,"Doomguard Hideout",1
38,"HideoutSunspire",1587,37893,"Metadata/Terrain/Missions/Hideouts/Sunspire/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/SunspireHideout",1,0,0,1,"Sunspire Hideout",1
39,"HideoutDarkwood",1588,1739,"Metadata/Terrain/Missions/Hideouts/Darkwood/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/DarkwoodHideout",1,0,0,1,"Glimmerwood Hideout",1
40,"HideoutSpace",1539,35022,"Metadata/Terrain/Missions/Hideouts/Space/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/CelestialNebulaHideout",1,0,0,1,"Celestial Nebula Hideout",1
41,"HideoutArenaGraveyardTrio",1540,30781,"Metadata/Terrain/Missions/Hideouts/ArenaGraveyardTrio/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/EntombedHideout",1,0,0,1,"Entombed Hideout",1
42,"HideoutArenaElder",1589,26046,"Metadata/Terrain/Missions/Hideouts/ArenaElder/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/VoidHideout",1,0,0,1,"Void Hideout",1
43,"HideoutChiyouSpring",1590,63882,"Metadata/Terrain/Missions/Hideouts/Chiyou/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/ChiyouHideout",1,0,0,1,"Chiyou Hideout",1
44,"HideoutBlankAbyss",1591,32865,"Metadata/Terrain/Missions/Hideouts/BlankAbyss/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BlankAbyss",1,0,0,1,"Infinite Abyss Hideout",1
45,"HideoutBlankCity",1592,26652,"Metadata/Terrain/Missions/Hideouts/BlankCity/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BlankCity",1,0,0,1,"Urban Sprawl Hideout",1
46,"HideoutBlankClouds",1593,61767,"Metadata/Terrain/Missions/Hideouts/BlankClouds/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BlankClouds",1,0,0,1,"Boundless Skies Hideout",1
47,"HideoutBlankDesert",1594,29167,"Metadata/Terrain/Missions/Hideouts/BlankDesert/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BlankDesert",1,0,0,1,"Endless Sands Hideout",1
48,"HideoutBlankDirt",1595,34522,"Metadata/Terrain/Missions/Hideouts/BlankDirt/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BlankDirt",1,0,0,1,"Eternal Wasteland Hideout",1
49,"HideoutBlankGrass",1596,5889,"Metadata/Terrain/Missions/Hideouts/BlankGrass/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BlankGrass",1,0,0,1,"Vast Plains Hideout",1
50,"HideoutBlankSea",1597,58314,"Metadata/Terrain/Missions/Hideouts/BlankSea/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BlankSea",1,0,0,1,"All at Sea Hideout",1
51,"HideoutBlankSnow",1598,3594,"Metadata/Terrain/Missions/Hideouts/BlankSnow/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BlankSnow",1,0,0,1,"Glacial Expanse Hideout",1
52,"HideoutThaumaturgy",1599,5469,"Metadata/Terrain/Missions/Hideouts/Thaumaturgy/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/ThaumaturgicalHideout",1,0,0,1,"Thaumaturgical Hideout",1
53,"HideoutYaochi",1600,53842,"Metadata/Terrain/Missions/Hideouts/Yaochi/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/YaochiHideout",1,0,0,1,"Yaochi Hideout",1
54,"HideoutHumanoidPet",1601,65094,"Metadata/Terrain/Missions/Hideouts/HumanoidPet/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/HumanoidPetHideout",1,0,0,1,"Humanoid Pet Hideout",1
55,"HideoutMoonTemple",1582,51846,"Metadata/Terrain/Missions/Hideouts/LunarisWater/decoration.hideout",[1175],1583,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/MoonTempleHideout",1,33,3,1,"Nocturnal Hideout",""
56,"HideoutPrimevalRuins",1584,61278,"Metadata/Terrain/Missions/Hideouts/Primeval/decoration.hideout",[1220],1585,"Art/2DArt/UIImages/InGame/Hideout/HideoutImages/PrimevalRuinsHideout",1,33,3,1,"Primeval Hideout",""
57,"HideoutRitualLeague",1602,22310,"Metadata/Terrain/Missions/Hideouts/RitualLeague/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/RitualHideout",1,0,0,1,"Ritualist's Hideout",1
58,"HideoutArenaMaven",1603,12991,"Metadata/Terrain/Missions/Hideouts/ArenaMaven/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/CrucibleHideout",1,0,0,1,"Crucible Hideout",1
59,"HideoutHasina",1604,28095,"Metadata/Terrain/Missions/Hideouts/Hasina/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/TavernHideout",1,0,0,1,"Tavern Hideout",1
60,"HideoutAzuriteCave",1605,24939,"Metadata/Terrain/Missions/Hideouts/AzuriteCave/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/AzuriteCavernHideout",1,0,0,1,"Azurite Cavern Hideout",1
61,"HideoutSynthesisHub",1606,6681,"Metadata/Terrain/Missions/Hideouts/SynthesisHub/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/SynthesisHideout",1,0,0,1,"Synthesis Hideout",1
62,"HideoutVeritaniaArena",1607,51550,"Metadata/Terrain/Missions/Hideouts/ArenaVeritania/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/RedeemersHideout",1,0,0,1,"Redeemer's Hideout",1
63,"HideoutTencentApocalypse",1609,15139,"Metadata/Terrain/Missions/Hideouts/TencentApocalypse/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/CataclysmicHideout",1,0,0,1,"Cataclysmic Hideout",""
64,"HideoutBlankBlack",1608,14166,"Metadata/Terrain/Missions/Hideouts/Space/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/CelestialNebulaHideout",1,0,0,1,"Black Void Hideout",""
65,"HideoutOlrothArena",1610,20743,"Metadata/Terrain/Missions/Hideouts/ArenaOlroth/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/AncestralHideout",1,0,0,1,"Ancestral Hideout",1
66,"HideoutLight",1611,64865,"Metadata/Terrain/Missions/Hideouts/Light/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/LightThemedHideout",1,0,0,1,"Timekeeper's Hideout",1
67,"HideoutDark",1612,11848,"Metadata/Terrain/Missions/Hideouts/Dark/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/DarkThemedHideout",1,0,0,1,"Ghost-lit Graveyard Hideout",1
68,"HideoutArenaBlackStar_",1613,2056,"Metadata/Terrain/Missions/Hideouts/ArenaBlackStar/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BlackStarHideout",1,0,0,1,"Polaric Hideout",1
69,"HideoutArenaInfiniteHunger",1614,51467,"Metadata/Terrain/Missions/Hideouts/ArenaInfiniteHunger/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/InfiniteHungerHideout",1,0,0,1,"Seething Hideout",1
70,"HideoutCosmicAtlas",1615,8758,"Metadata/Terrain/Missions/Hideouts/AtlasHideout/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/AtlasHideout",1,0,0,1,"Atlas Hideout",1
71,"HideoutArenaEaterOfWorlds",1616,61877,"Metadata/Terrain/Missions/Hideouts/ArenaEaterOfWorlds/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/EaterOfWorldsHideout",1,0,0,1,"Tangled Hideout",1
72,"HideoutArenaSearingExarch",1617,95,"Metadata/Terrain/Missions/Hideouts/ArenaSearingExarch/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/CleansingFireHideout",1,0,0,1,"Searing Hideout",1
73,"HideoutExilecon23",1851,48660,"Metadata/Terrain/Missions/Hideouts/Exilecon23/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/Exilecon23Hideout",1,0,0,1,"ExileCon 2023 Hideout",1
74,"HideoutCrucible",1618,4741,"Metadata/Terrain/Missions/Hideouts/Crucible/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/CrucibleLeagueHideout",1,0,0,1,"Forge of the Titans Hideout",1
75,"HideoutAncestralTrial",1619,52201,"Metadata/Terrain/Missions/Hideouts/AncestralTrial/decoration.hideout",[],"","Art/2DArt/UIImages/InGame/Hideout/HideoutImages/BlankAbyss",1,0,0,1,"Ancestral Trial Hideout",1
