159,"KillAvariusA10",1657,"",[614],[]
160,"KillVilenta",1682,"",[615],[]
161,"KillIzaro",976,"",[618],[]
162,"KillBaran","","",[],[]
163,"KillVeritania","","",[],[]
164,"KillDrox","","",[],[]
165,"KillAlHezmin","","",[],[]
166,"KillSirus",1897,"",[],[]
167,"GlyphKarui1",535,"",[],[]
168,"GlyphKarui2",536,"",[],[]
169,"GlyphKarui3",537,"",[],[]
170,"GlyphKarui4",538,"",[],[]
171,"GlyphKarui5",539,"",[],[]
172,"GlyphShavronnesTome",542,"",[],[]
173,"GlyphKarui6",540,"",[],[]
174,"GlyphKarui7",541,"",[],[]
175,"GlyphPietysLetter",1903,"",[554],[]
176,"GlyphVictario1",543,"",[],[]
177,"GlyphVictario2",544,"",[],[]
178,"GlyphVictario3",545,"",[],[]
179,"GlyphVictariosDiary",549,"",[],[]
180,"GlyphVictario4",546,"",[],[]
181,"GlyphVictario5",547,"",[],[]
182,"GlyphVictario6",548,"",[],[]
183,"GlyphKaom1",845,"",[],[]
184,"GlyphKaom2",846,"",[],[]
185,"GlyphKaom3",847,"",[],[]
186,"GlyphKaom4",848,"",[],[]
187,"GlyphAqueductLetter",1904,"",[567],[]
188,"MetMaramoa",843,"",[],[]
189,"MetSiosa",844,"",[],[]
190,"MetPietyBelly",914,"",[572],[]
191,"MetSinA6",2390,"",[],[]
192,"MetSinTukohama",2395,"",[],[]
193,"MetSinAbberath",2537,"",[],[]
194,"MetSinRyslatha",2538,"",[],[]
195,"MetSinBrineKing",2392,"",[],[]
196,"MetSinRalakesh",2394,"",[],[]
197,"MetSinGruthkul",2396,"",[],[]
198,"MetSinArakaali",2398,"",[],[]
199,"MetSinYugul",2399,"",[],[]
200,"MetSinSolarisLunaris",2400,"",[],[]
201,"MetSinGarukhan",2402,"",[],[]
202,"MetSinShakari",2401,"",[],[]
203,"MetEpilogueSinInnocence",2403,"",[],[]
204,"ReadIslandLogbook",2391,"",[],[]
205,"PickUpTolmansBracelet",175,"",[560],[]
206,"PickUpMiasmeter",1064,"",[],[]
207,"PickUpSignOfPurity",1082,"",[],[]
208,"PickUpBestelPapers",1250,"",[],[]
209,"PickUpMaligaroMap",1283,"",[593],[]
210,"PickUpSunOrb",1432,"",[],[]
211,"PickUpMoonOrb",1428,"",[],[]
212,"PickUpBasiliskAcid",1559,"",[],[]
213,"PickUpTrarthanPowder",1558,"",[],[]
214,"PickUpStormBlade",1573,"",[607],[]
215,"EventWashedUp",533,"",[],[]
216,"EventDropOniGoroshi",362,"",[],[]
217,"EventDrainPool",24,"",[],[]
218,"EventPietyMonologue1",587,"",[548],[]
219,"EventPietyRetreatPrisonGate",589,"",[550],[]
220,"EventPietyMonologue2",261,"",[553],[]
221,"EventPoisonLorrata",99,"",[],[]
222,"EventUnleashDarkness",88,"",[558],[]
223,"EventOversoulAppears",256,"",[],[]
224,"EventPietyRetreatCrematorium",568,"",[],[]
225,"EventApproachSphincter",194,"",[],[]
226,"EventSphincterDestroyed",434,"",[],[]
227,"EventFairgravesDisappear",588,"",[],[]
228,"EventPietyMonologue3",215,"",[],[513]
229,"EventFreedDeshret",752,"",[],[]
230,"EventAccessCore",698,"",[],[]
231,"EventPietySacrifice",842,"",[577],[]
232,"EventLightBeacon",1160,"",[591],[]
233,"EventGreustHonoured",1379,"",[],[]
234,"EventYeenaTransform",1908,"",[598],[]
235,"EventAfterTolman",1909,"",[601],[]
236,"EventBlackHeartOpen",1907,"",[613],[]
237,"EventJackIdle","","",[],"[540,541,542,543]"
238,"EventJackKillMonster","","",[],"[532,533,534,535,536,537,538,539]"
239,"EventJackKillPlayer","","",[],"[544,545]"
240,"Cooldown","","",[],[]
241,"NoMana","","",[],[]
242,"InvFull","","",[],[]
243,"FlaskLowLifeToHighLife","","",[],[]
244,"FlaskEmpty","","",[],[]
245,"KillRare","","","[625,626,627,628]",[]
246,"KillRogueExile","","","[625,626,627,628]",[]
247,"LowSTR","","",[],[]
248,"LowINT","","",[],[]
249,"LowDEX","","",[],[]
250,"QuestItem","","",[],[]
251,"SkillTown","","",[],[]
252,"LevelUp2","","",[],[]
253,"LevelUp3","","",[],[]
254,"LevelUp5","","",[],[]
255,"LevelUp10","","",[619],[]
256,"LevelUp15","","",[],[]
257,"LevelUp20","","",[620],[]
258,"LevelUp30","","",[621],[]
259,"LevelUp50","","",[622],[]
260,"LevelUp70","","",[623],[]
261,"LevelUp90","","",[624],[]
