10,"Fire1_4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_fire.arm""]","",[],[],"Defeat packs of Karui Soldiers","Reflection of Flame",3,1781,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconFire","",34,[],[],"(Difficulty scales quantity of items from reward chests)",""
11,"Fire1_5","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_fire.arm""]","",[],[],"Defeat packs of Bandits","Reflection of Flame",3,1782,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconFire","",16,[],[],"(Difficulty scales quantity of items from reward chests)",""
12,"Fire1_6","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_fire.arm""]","",[],[],"Defeat waves of Solar Elementals","Reflection of Flame",3,1783,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconFire","",42,[],[],"(Difficulty scales quantity of items from reward chests)",""
13,"Fire3_1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_fire3_warbands.arm""]","",[],[],"Defeat Redblade Warbands","Reflection of Camaraderie",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconFire","",46,[],[],"(Difficulty scales quantity of items from reward chests)",""
14,"Fire3_2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_fire3_exiles.arm""]","",[],[],"Defeat Fire-themed Rogue Exiles","Reflection of Conflict",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconFire","",46,[],[],"(Difficulty scales quantity of items from reward chests)",""
15,"Fire3_3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_fire3_mapboss.arm""]","",[],[],"Defeat a powerful foe, forged in flame","Reflection of Power",3,1778,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconFire",1,68,[],[],"(Difficulty scales quantity of items from reward chests)",""
16,"Fire4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_fire4_mapbosses.arm""]","",[],[],"Defeat several powerful foes, forged in flame","Reflection of Tyranny",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconFire",1,68,[],[],"(Difficulty scales quantity of items from reward chests)",""
17,"Cold1_1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_cold.arm""]","",[],[],"Defeat packs of Sea Witches","Reflection of Frost",3,1784,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconCold","",12,[],[],"(Difficulty scales quantity of items from reward chests)",""
18,"Cold1_2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_cold.arm""]","",[],[],"Defeat packs of Crabs","Reflection of Frost",3,1785,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconCold","",1,[],[],"(Difficulty scales quantity of items from reward chests)",""
19,"Cold1_3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_cold.arm""]","",[],[],"Defeat packs of Glacial Goatmen","Reflection of Frost",3,1786,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconCold","",40,[],[],"(Difficulty scales quantity of items from reward chests)",""
20,"Cold1_4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_cold.arm""]","",[],[],"Defeat packs of Brine Vassals","Reflection of Frost",3,1787,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconCold","",50,[],[],"(Difficulty scales quantity of items from reward chests)",""
21,"Cold1_5","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_cold.arm""]","",[],[],"Defeat packs of Lunaris Zealots","Reflection of Frost",3,1788,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconCold","",60,[],[],"(Difficulty scales quantity of items from reward chests)",""
22,"Cold1_6","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_cold.arm""]","",[],[],"Defeat packs of Chilled Undead","Reflection of Frost",3,1789,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconCold","",16,[],[],"(Difficulty scales quantity of items from reward chests)",""
23,"Cold3_1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_cold3_warbands.arm""]","",[],[],"Defeat Brinerot Warbands","Reflection of Camaraderie",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconCold","",46,[],[],"(Difficulty scales quantity of items from reward chests)",""
24,"Cold3_2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_cold3_exiles.arm""]","",[],[],"Defeat Cold-themed Rogue Exiles","Reflection of Conflict",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconCold","",46,[],[],"(Difficulty scales quantity of items from reward chests)",""
25,"Cold3_3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_cold3_mapboss.arm""]","",[],[],"Defeat a powerful foe, forged in frost","Reflection of Power",3,1784,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconCold",1,68,[],[],"(Difficulty scales quantity of items from reward chests)",""
26,"Cold4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_cold4_mapbosses.arm""]","",[],[],"Defeat several powerful foes, forged in frost","Reflection of Tyranny",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconCold",1,68,[],[],"(Difficulty scales quantity of items from reward chests)",""
27,"Lightning1_1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_lightning.arm""]","",[],[],"Defeat packs of Electrified Undead","Reflection of the Storm",3,1790,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconLightning","",16,[],[],"(Difficulty scales quantity of items from reward chests)",""
28,"Lightning1_2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_lightning.arm""]","",[],[],"Defeat packs of Spectral Pirates","Reflection of the Storm",3,1795,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconLightning","",10,[],[],"(Difficulty scales quantity of items from reward chests)",""
29,"Lightning1_3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_lightning.arm""]","",[],[],"Defeat packs of Undying","Reflection of the Storm",3,1791,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconLightning","",26,[],[],"(Difficulty scales quantity of items from reward chests)",""
30,"Lightning1_4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_lightning.arm""]","",[],[],"Defeat packs of Holy Templars","Reflection of the Storm",3,1794,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconLightning","",50,[],[],"(Difficulty scales quantity of items from reward chests)",""
31,"Lightning1_5","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_lightning.arm""]","",[],[],"Defeat packs of Sand Leapers","Reflection of the Storm",3,1793,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconLightning","",5,[],[],"(Difficulty scales quantity of items from reward chests)",""
32,"Lightning1_6","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_lightning.arm""]","",[],[],"Defeat packs of Shavronne's Toys","Reflection of the Storm",3,1792,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconLightning","",47,[],[],"(Difficulty scales quantity of items from reward chests)",""
33,"Lightning3_1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_lightning3_warbands.arm""]","",[],[],"Defeat Mutewind Warbands","Reflection of Camaraderie",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconLightning","",46,[],[],"(Difficulty scales quantity of items from reward chests)",""
34,"Lightning3_2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_lightning3_exiles.arm""]","",[],[],"Defeat Lightning-themed Rogue Exiles","Reflection of Conflict",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconLightning","",46,[],[],"(Difficulty scales quantity of items from reward chests)",""
35,"Lightning3_3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_lightning3_mapboss.arm""]","",[],[],"Defeat a powerful foe, forged in lightning","Reflection of Power",3,1792,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconLightning",1,68,[],[],"(Difficulty scales quantity of items from reward chests)",""
36,"Lightning4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_lightning4_mapbosses.arm""]","",[],[],"Defeat several powerful foes, forged in lightning","Reflection of Tyranny",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconLightning",1,68,[],[],"(Difficulty scales quantity of items from reward chests)",""
37,"Physical1_1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_physical.arm""]","",[],[],"Defeat packs of Beasts","Reflection of Brutality",3,1801,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconPhysical","",15,[],[],"(Difficulty scales quantity of items from reward chests)",""
38,"Physical1_2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_physical.arm""]","",[],[],"Defeat packs of the Skeletons","Reflection of Brutality",3,1797,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconPhysical","",1,[],[],"(Difficulty scales quantity of items from reward chests)",""
39,"Physical1_3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_physical.arm""]","",[],[],"Defeat packs of Monkeys","Reflection of Brutality",3,1796,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconPhysical","",6,[],[],"(Difficulty scales quantity of items from reward chests)",""
40,"Physical1_4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_physical.arm""]","",[],[],"Defeat packs of Desert Creatures","Reflection of Brutality",3,1800,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconPhysical","",38,[],[],"(Difficulty scales quantity of items from reward chests)",""
41,"Physical1_5","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_physical.arm""]","",[],[],"Defeat packs of Piety's Miscreations","Reflection of Brutality",3,1798,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconPhysical","",60,[],[],"(Difficulty scales quantity of items from reward chests)",""
42,"Physical1_6","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_physical.arm""]","",[],[],"Defeat packs of Blackguards","Reflection of Brutality",3,1799,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconPhysical","",40,[],[],"(Difficulty scales quantity of items from reward chests)",""
43,"Physical3_2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_physical3_exiles.arm""]","",[],[],"Defeat Physical-themed Rogue Exiles","Reflection of Conflict",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconPhysical","",46,[],[],"(Difficulty scales quantity of items from reward chests)",""
44,"Physical3_3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_physical3_mapboss.arm""]","",[],[],"Defeat a powerful foe, forged in blood","Reflection of Power",3,1796,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconPhysical",1,68,[],[],"(Difficulty scales quantity of items from reward chests)",""
45,"Physical4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_physical4_mapbosses.arm""]","",[],[],"Defeat several powerful foes, forged in blood","Reflection of Tyranny",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconPhysical",1,68,[],[],"(Difficulty scales quantity of items from reward chests)",""
46,"Chaos1_1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_chaos.arm""]","",[],[],"Defeat packs of Infested Creatures","Reflection of Chaos",3,1802,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconChaos","",48,[],[],"(Difficulty scales quantity of items from reward chests)",""
47,"Chaos1_2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_chaos.arm""]","",[],[],"Defeat packs of Sewer Lurkers","Reflection of Chaos",3,1803,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconChaos","",56,[],[],"(Difficulty scales quantity of items from reward chests)",""
48,"Chaos1_3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_chaos.arm""]","",[],[],"Defeat packs of Vaal Constructs","Reflection of Chaos",3,1804,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconChaos","",24,[],[],"(Difficulty scales quantity of items from reward chests)",""
49,"Chaos1_4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_chaos.arm""]","",[],[],"Defeat packs of Snakes","Reflection of Chaos",3,1805,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconChaos","",20,[],[],"(Difficulty scales quantity of items from reward chests)",""
50,"Chaos1_5","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_chaos.arm""]","",[],[],"Defeat packs of Spiders","Reflection of Chaos",3,1806,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconChaos","",14,[],[],"(Difficulty scales quantity of items from reward chests)",""
51,"Chaos3_1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_chaospurple3_warbands.arm""]","",[],[],"Defeat Renegade Warbands","Reflection of Camaraderie",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconChaos","",46,[],[],"(Difficulty scales quantity of items from reward chests)",""
52,"Chaos3_2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_chaospurple3_exiles.arm""]","",[],[],"Defeat Chaos-themed Rogue Exiles","Reflection of Conflict",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconChaos","",46,[],[],"(Difficulty scales quantity of items from reward chests)",""
53,"Chaos3_3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_chaospurple3_mapboss.arm""]","",[],[],"Defeat a powerful foe, forged in mayhem","Reflection of Power",3,1806,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconChaos",1,68,[],[],"(Difficulty scales quantity of items from reward chests)",""
54,"Chaos4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_chaospurple4_mapbosses.arm""]","",[],[],"Defeat several powerful foes, forged in mayhem","Reflection of Tyranny",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconChaos",1,68,[],[],"(Difficulty scales quantity of items from reward chests)",""
55,"Strongbox1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_strongbox.arm""]","",[],[],"Contains 5 additional Strongboxes","Reflection of Ambush",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconStrongbox","",8,[13396],[10],"(Difficulty scales quantity of items from Strongboxes)",13779
56,"Strongbox2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_strongbox.arm""]","",[5074],[1],"Contains 5 additional Strongboxes\r\nStrongboxes are Rare and Corrupted","Reflection of Entrapment",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconStrongbox","",46,[13396],[10],"(Difficulty scales quantity of items from Strongboxes)",13779
57,"Strongbox3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_strongbox.arm""]","",[13511],[25],"Contains 5 additional Strongboxes\r\nStrongboxes are less common types\r\nStrongboxes have 25% chance to be openable again","Reflection of the Trove",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconStrongbox","",68,[13396],[10],"(Difficulty scales quantity of items from Strongboxes)",13779
58,"Essence1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_essence.arm""]","",[],[],"Contains 3 additional Essences","Reflection of Essence",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconEssences","",8,[13576],[20],"(Difficulty scales chance for Imprisoned  Monsters to have additional Essences)",13796
59,"Essence2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_essence.arm""]","","[13667,9806]","[100,100]","Contains 3 additional Essences\r\nEssences are a tier higher\r\nImprisoned Monsters have a Remnant of Corruption","Reflection of Imprisonment",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconEssences","",46,[13576],[20],"(Difficulty scales chance for Imprisoned  Monsters to have additional Essences)",13796
60,"Essence3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_essence.arm""]","","[13667,15510]","[100,100]","Contains 3 additional Essences\r\nEssences are a tier higher\r\nImprisoned Monsters have 3 additional Essences","Reflection of Thralldom",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconEssences","",68,[13576],[20],"(Difficulty scales chance for Imprisoned  Monsters to have additional Essences)",13796
61,"Harbinger1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_harbinger.arm""]","",[6292],[3],"Contains 3 additional Harbingers","Reflection of the Harbingers",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconHarbinger","",46,[13690],[8],"(Difficulty scales quantity of Currency Shards from Harbingers)",13795
62,"Harbinger2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_harbinger.arm""]","","[6292,15512]","[5,100]","Contains 5 additional Harbingers\r\nHarbingers have 100% increased Cooldown Recovery Rate","Reflection of Fractured Dimensions",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconHarbinger","",68,[13690],[8],"(Difficulty scales quantity of Currency Shards from Harbingers)",13795
63,"Harbinger3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_harbinger.arm""]","","[6292,14044]","[2,100]","Contains 2 additional Harbinger Bosses","Reflection of Phaaryl",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconHarbinger","",68,[13690],[8],"(Difficulty scales quantity of Currency Shards from Harbingers)",13795
64,"Shrine1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_shrine.arm""]","",[],[],"Contains 3 additional Shrines","Reflection of Domination",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconShrine","",8,[16950],[20],"(Difficulty scales duration of Shrine Buffs on Players)",13789
65,"Shrine2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_shrine.arm""]","",[16932],[100],"Contains 3 additional Shrines\r\n100% increased effect of Shrine Buffs on Players","Reflection of Occultism",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconShrine","",46,[16950],[20],"(Difficulty scales duration of Shrine Buffs on Players)",13789
66,"Shrine3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_shrine.arm""]","","[15818,15506]","[100,100]","Contains 3 additional Shrines\r\nShrines are guarded by an additional Pack of Monsters\r\nShrines are Covetous Shrines","Reflection of Perverted Faith",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconShrine","",68,[16950],[20],"(Difficulty scales duration of Shrine Buffs on Players)",13789
67,"Quest1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_quest8.arm""]","",[],[],"Contains Ethereal Reflecting Mist","Reflection of Kalandra",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconQuestEncounter8","",80,[],[],"(Difficulty scales efficacy of Ethereal Reflecting Mist)",13814
68,"Metamorph1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_metamorph.arm""]","","[13704,16956]","[100,3]","Contains a rogue Metamorph\r\nMetamorphs have 3 additional rewards","Reflection of Metamorph",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconMetamorph","",68,[13688],[8],"(Difficulty scales chance for Rewards from Metamorphs in to be Doubled)",13792
69,"Metamorph2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_metamorph.arm""]","","[13704,13686,16956]","[100,50,8]","Contains a rogue Metamorph\r\nMetamorphs have 8 additional rewards\r\nMetamorphs have 50% increased Life","Reflection of Catalysis",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconMetamorph","",68,[13688],[8],"(Difficulty scales chance for Rewards from Metamorphs in to be Doubled)",13792
70,"Metamorph3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_metamorph.arm""]","","[13704,13687,13686,16956,15597]","[100,100,100,8,1]","Contains a rogue Metamorph\r\nMetamorphs have 8 additional rewards\r\nMetamorphs have 100% increased Life and Damage\r\nCatalysts dropped by Metamorphs are Duplicated","Reflection of Experimentation",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconMetamorph","",68,[13688],[8],"(Difficulty scales chance for Rewards from Metamorphs in to be Doubled)",13792
71,"Abyss1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_abyss.arm""]","",[],[],"[DNT] Abyss1","Reflection of Abyss",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconAbyss","",46,[],[],"[DNT] Difficulty increases ",13785
72,"Abyss2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_abyss.arm""]","",[],[],"[DNT] Abyss2","Reflection of the Chasm",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconAbyss","",68,[],[],"[DNT] Difficulty increases ",13785
73,"Abyss3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_abyss.arm""]","",[],[],"[DNT] Abyss3","Reflection of Darkness",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconAbyss","",68,[],[],"[DNT] Difficulty increases ",13785
74,"Bestiary1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_untainted.arm""]","",[],[],"[DNT] Bestiary1","Reflection of Bestiary",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconBestiary","",20,[],[],"[DNT] Difficulty increases ",13799
75,"Bestiary2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_untainted.arm""]","",[],[],"[DNT] Bestiary2","Reflection of the Hunter",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconBestiary","",68,[],[],"[DNT] Difficulty increases ",13799
76,"Bestiary3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_untainted.arm""]","",[],[],"[DNT] Bestiary3","Reflection of the Wilderness",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconBestiary","",68,[],[],"[DNT] Difficulty increases ",13799
77,"Expedition1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_expedition.arm""]","",[],[],"Contains foes from the Druids of the Broken Circle","Reflection of the Broken Circle",3,1808,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconExpedition","",46,[14618],[25],"(Difficulty scales quantity of Artifacts dropped by Monsters)",13801
78,"Expedition2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_expedition.arm""]","",[],[],"Contains foes from the Black Scythe Mercenaries","Reflection of the Black Scythe",3,1809,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconExpedition","",68,[14618],[25],"(Difficulty scales quantity of Artifacts dropped by Monsters)",13801
79,"Expedition3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_expedition.arm""]","",[],[],"Contains foes from the Order of the Chalice","Reflection of the Chalice",3,1810,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconExpedition","",68,[14618],[25],"(Difficulty scales quantity of Artifacts dropped by Monsters)",13801
80,"Expedition4","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_expedition.arm""]","",[],[],"Contains foes from the Knights of the Sun","Reflection of the Sun",3,1811,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconExpedition","",68,[14618],[25],"(Difficulty scales quantity of Artifacts dropped by Monsters)",13801
81,"Legion1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_legion.arm""]","",[13508],[100],"Contains an additional Legion Encounter\r\nLegion Encounter has 100% increased Duration","Reflection of Legion",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconLegion","",68,[15898],[15],"(Difficulty scales quantity of Splinters found from Legion Encounters)",13787
82,"Legion2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_legion.arm""]","","[13733,13734,13508]","[5,40,100]","Contains an additional Legion Encounter\r\nLegion Encounter has 100% increased Duration\r\nLegion Encounter contain 5 additional Sergeants\r\nLegion Sergeants have 40% additional chance to have Rewards","Reflection of Stasis",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconLegion","",68,[15898],[15],"(Difficulty scales quantity of Splinters found from Legion Encounters)",13787
83,"Legion3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_legion.arm""]","","[10286,10285,13508]","[1,1,100]","Contains an additional Legion Encounter\r\nLegion Encounter has 100% increased Duration\r\nEach Legion is accompanied by a General\r\nEach Legion contains a War Hoard","Reflection of the Monolith",3,"","Art/2DArt/UIImages/InGame/Lake/LakeTileIconLegion","",68,[15898],[15],"(Difficulty scales quantity of Splinters found from Legion Encounters)",13787
84,"Scourge1","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_scourge.arm""]","","[2339,16503,16502]","[1,40,200]","Slaying Enemies close together will attract monsters from Beyond this realm","Reflection of Scourge",3,1807,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconScourge","",68,[16808],[40],"(Difficulty scales quantity of Tainted Currency dropped by Beyond Demons)",13803
85,"Scourge2","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_scourge.arm""]","","[2339,16503,16502]","[1,85,200]","Slaying Enemies close together will attract monsters from Beyond this realm\r\nSlaying Enemies always spawns a Beyond Portal","Reflection of Demonfire",3,1807,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconScourge","",68,[16808],[40],"(Difficulty scales quantity of Tainted Currency dropped by Beyond Demons)",13803
86,"Scourge3","[""Metadata/Terrain/Leagues/Lake/Rooms/encounter_league_scourge.arm""]","","[2339,16503,16808,16502]","[1,85,100,200]","Slaying Enemies close together will attract monsters from Beyond this realm\r\nSlaying Enemies always spawns a Beyond Portal\r\n100% increased Quantity of Tainted Currency dropped by Beyond Demons","Reflection of the Nightmare",3,1807,"Art/2DArt/UIImages/InGame/Lake/LakeTileIconScourge","",68,[16808],[40],"(Difficulty scales quantity of Tainted Currency dropped by Beyond Demons)",13803
