24,"UniqueQuiver1",60380,"Molten feathers, veiled spark,
Hissing arrows from the dark."
25,"UniqueQuiver2",17809,"Seeing only foot soldiers, the Sarn Knights cast aside
their heavy shields... and paid dearly for their mistake."
26,"UniqueAmulet3",3906,"The breath of life is yours to give."
27,"UniqueAmulet5",6897,"""Shoot first, ask no questions.""
- Karui wisdom"
28,"UniqueAmulet5x",23563,"""In testing, Prototype #9 had no effect on fired arrows. However,
an unknown spell did destroy the entire firing chamber."""
29,"UniqueAmulet6",53094,"Never blinking, always watching.

<default>{This item can be transformed with a Blessing of Chayula}"
30,"UniqueBodyDex1",65142,"Hyrri loosed a barrage of arrows,
tipped with a poisoned hatred
only oppression can ferment."
31,"UniqueBodyStr1",61508,"The warrior who
fears will fall."
32,"UniqueBodyStr1x",49278,"""Useless for our purposes, but perhaps we can sell Prototype #5
to an archmage to fund other experiments."""
33,"UniqueDexHelmet1",47690,"Fairgraves' trusty tricorne accompanied him far across
the seas, deep under the ground, and even beyond death."
34,"UniqueDexHelmet2",36784,"Give of your heated passions.
Give of your cold resolve.
You will be repaid."
35,"UniqueIntHelmet1",5018,"Lift it lightly, don it slow.
The spikes point out and in, you know."
36,"UniqueIntHelmet2",56458,"Asenath's mind was as quick and nimble
as the fingers that drew her bowstring."
37,"UniqueIntHelmet3",18994,"""It takes true strength to hold power,
and my grip grows tighter by the day.""
 - Emperor Chitus"
38,"UniqueStrHelmet2",53874,"Hrimnor's presence was as cold as ice,
but his heart burned for vengeance."
39,"UniqueStrDexHelmet1",41767,"We wander to pass time.
We travel to fulfill."
40,"UniqueHelmetStrInt1",34109,"""The craven mind is sharp with self interest.
The honourable mind is much easier to manipulate.""
 - Malachai the Soulless"
41,"UniqueHelmetStrInt2",23991,"In the battle for honour, Geofri won.
Not so, the battle for survival."
42,"UniqueAmulet4",19103,"It is said to make you invisible when the Great
Spirit comes to take you on your final journey."
43,"UniqueBootsInt1",21057,"Wonders abound at death's door."
44,"UniqueDagger2",64498,"A mighty beast, a lavish feast."
45,"UniqueBootsStrDex1",60090,"Stand and lead the righteous pride,
Fight till death, never hide."
46,"UniqueBootsStrDex1x",29092,"""Twelve dead, and the seventh lab cannot be entered for several years.
Prototype #12 is a 'success,' if we can ever reach it."""
47,"UniqueBootsStrInt1",48313,"Tempest's power given form,
Flee before the walking storm."
48,"UniqueBootsInt2",33086,"All the world is my home."
49,"UniqueBootsInt3",35340,"Shavronne raced to Brutus' side,
her last hope against the Karui tide."
50,"UniqueBootsDexInt1",27963,"Blazing body, shining bold.
Dance beneath the orb of gold!"
51,"UniqueBootsStr1",15639,"The mocking wind, a shielding spell,
The haunting screams, a maddening hell."
52,"UniqueGlovesDex1",43965,"Of ancient giants, none remain,
Their only trace is timeless pain."
53,"UniqueGlovesDex2",17141,"Maligaro operated effortlessly,
with great speed and terrible consequences."
54,"UniqueGlovesStrDex1",22727,"A soft caress in dead of night,
that slips about the neck, so tight."
55,"UniqueGlovesStrDex2",64162,"Wealth is not to be borne lightly."
56,"UniqueGlovesInt1",3472,"Wealth unspent is wealth wasted."
57,"UniqueGlovesInt2",45361,"While Doedre lacked Maligaro's sense of style,
she surpassed her master in pure malevolence."
58,"UniqueGlovesDexInt1",38027,"A single lightning strike fells a man.
A single knife stroke fells an empire."
59,"UniqueGlovesStr1",1020,"Why cling to your sanity? It offers you nothing.
Surrender to me, and I will grant you everything."
60,"UniqueAmulet7",62882,"The light that reveals is the glare that blinds."
61,"UniqueAmulet8",44377,"Mindless rage will shake the world,
Cunning lies will bend it.
Reckless haste will break the world,
And into darkness send it."
62,"UniqueBelt1",54755,"They say a lifetime of wisdom is carried
in every skin the great beasts shed."
63,"UniqueBelt2",20027,"Few men cast a longer shadow
 than the Great Meginord of the North."
64,"UniqueBelt3",48116,"A large enough debt turns even a friend
into an enemy, and the Perandus family
had more debtors than anyone."
65,"UniqueBelt4",53105,"Kaom's strength was rivaled only by
the great Meginord of the north."
66,"UniqueShieldStrDex1",64059,"By tourney's end, Daresso bled and shivered.
Yet even accursed treachery failed to steal the champion's victory."
67,"UniqueShieldInt1",13627,"The Vaal emptied their slaves of beating hearts,
and left a mountain of twitching dead."
68,"UniqueShieldDex1",64040,"Cold, miserable and alone... but alive."
69,"UniqueShieldDex2",30765,"""With piety and justice.""
- Perandus family motto"
70,"UniqueShieldStr1",56658,"Marceus' unblemished shield is a testament
to his arrogance... and his fate."
71,"UniqueTwoHandAce2",25361,"Accept your fate, or lie, pretend.
Death collects you in the end."
72,"UniqueTwoHandSword3",6138,"His final sensation was of the executioner's blade.
It was not cold, instead warm and reassuring,
murmuring a promise of better times ahead.
Smiling, he returned death's embrace."
73,"UniqueRapier1",3540,"She paints her offer in wicked hues
An off-white grin, an elegant bruise.
To the nascent scourge she sings the ruse:
""With me in hand, what else need you use?"""
74,"UniqueBodyStrInt2",9550,"Nothing stops the pain like a courageous rush into battle."
75,"UniqueBodyStrInt2x",52089,"""Prototype #7 achieved even greater injury responsiveness than expected,
though at considerable cost to the long-term survival rate of the user."""
76,"UniqueShieldStrInt1",46505,"A swift mind solves problems before they occur."
77,"UniqueHelmetInt4",16022,"The malice in her gaze froze blood and shattered bone."
78,"UniqueWand1",40818,"Cast into darkness
And trapped for a thousand years,
The lonely moon weeps"
79,"UniqueMap1",56241,"""Should I depart this mortal coil,
so shall all of my treasures.""
- Atziri, Queen of the Vaal"
80,"UniqueHelmetStrDex2",13836,"Swift as thought are the actions of Man 
when borne on wings of divine providence."
81,"UniqueShieldStrInt2",9503,"When blood is paid, the weak think twice."
82,"UniqueShieldStrInt3",4325,"From death springs life."
83,"UniqueTwoHandMace3",9032,"Lumbering as a sea lion, clumsy as a berry-drunk pigeon. That was Erqi. 
It mattered little. When Erqi's maul fell true, so did its target."
84,"UniqueAmulet9",38807,"Forged from the blood of countless wars, 
its thirst has only begun."
85,"UniqueGlovesStr2",20971,"Ride with pride,
strike with vengeance,
live with honour."
86,"UniqueGlovesDexInt2",25943,"Fly like a Storm Crow, crush like a Rhoa"
87,"UniqueBootsDex1",7444,"Do not let them step on your feet. Keep them at bay."
88,"UniqueDagger3",41951,"Unwieldy and garish became graceful
and deadly in Ungil's nimble hands."
89,"UniqueDagger3x",44076,"""Recommend further production of Prototype #122. It makes
an ideal weapon for our suppression troops and guards."""
90,"UniqueBootsDex2",36374,"The wyrm draws warmth from the fires of desire."
91,"UniqueBootsInt4",23221,"The dead man walks where
the living fear to tread."
92,"UniqueBootsInt4x",43877,"""Outpost Twelve has been abandoned. On the bright side, I expect the plague of apparitions
to serve as ample defence for the relics we left behind."" 
- Administrator Qotra"
93,"UniqueOneHandMace1",18427,"""I know how to say 'faster' and 'attack'
in Karui, Marak and Ezo.""
- Voll of Thebrus"
94,"UniqueBodyInt1",30680,"Shavronne's apparel became ever more extravagant
as her body and soul became ever more corrupted."
95,"UniqueBow4",29432,"""The rain of a thousand quills that whittle
present into past, life into death.""
- Rigwald of the Ezomytes"
96,"UniqueBow4x",37153,"""How did you manage to lodge arrows in every single test subject
and researcher in Lab Three simultaneously?"" 
- Doctor Bircus"
97,"UniqueBow5",45238,"""The Spirit of War knows nothing of good and evil.
It knows only destruction.""
- Sekhema Asenath"
98,"UniqueTwoHandAxe3",5370,"Swinging through the air, it sings
of sundered, severed, missing things."
99,"UniqueTwoHandMace4",21218,"Cursed is the star whence it came."
100,"UniqueWand2",16747,"A chilling hush, a scraping sound
Of things no more entombed in ground.
A shambling horde is on its way
To crush the very light of day."
101,"UniqueWand2x",40312,"""Simply incredible. I caught an escaping test subject myself with
swarms of burning skulls. Delightful!"" 
- Researcher Olesya"
102,"UniqueBow6",15594,"As a soldier you want to get close to enemy archers.
That is not the case when fighting the Maraketh."
103,"UniqueBootsDex3",20512,"Alive but not unscathed, Victario fled
as slaughter blossomed at the gates."
104,"UniqueBodyStr2",33894,"It is safer to be feared than to be loved."
105,"UniqueBodyDex2",22735,"I'm hiding, yet everyone knows where I am."
106,"UniqueBodyDex3",38780,"The blasted oak stands forever."
107,"UniqueBodyInt2",30677,"He who sows an ember shall reap an inferno."
108,"UniqueBow7",2659,"Mark us with mercy, then press on with care,
Execute us steadily, notch away at our despair."
109,"UniqueBow7x",59440,"""How did you manage to lodge arrows in every single test subject
and researcher in Lab Three simultaneously... again?"" 
- Doctor Bircus"
110,"UniqueClaw1",40666,"The darkest clouds clashed and coupled,
giving birth to four lightning children of hate."
111,"UniqueShieldStr2",25522,"A mighty bulwark, curved and strong
A dauntless wall, against the throng
All lance and arrow, knocked aside
For rout of foe, for turn of tide."
112,"QuestGlyph1",14377,"Its corrugated surface brings a strange tingle
to the fingertips. This is no mere decoration."
113,"QuestGlyph2",44832,"When put to the ear it whispers not of
the sea, but long dead incantations."
114,"QuestGlyph3",13108,"Its pleasing sheen remains even in shadow,
as if it were somehow lit from within."
115,"QuestAllflame",44065,"Distilled from naked ambition and unfettered obsession,
the Allflame emanates a silvern warmth like no other, 
and engulfs those moths fool enough to embrace it."
116,"QuestMedicineChest",32439,"Doctor ""Shaky Hands"" Opden travelled with only the
finest medicines and antidotes... and a curiously
generous supply of opiates."
117,"QuestPoisonSpear",32006,"Maligaro loved his tools, and took great
pains to keep them excruciatingly sharp."
118,"QuestPoisonGem",61677,"The withering glare of corruption, made
corporeal and pellucid in crystal."
119,"QuestRibbonSpool",28470,"Machinery makes the minions.
Minions make the master."
120,"QuestThaumeticSulphite",10436,"Essence of pure thaumaturgy.
Apply with trepidation."
121,"QuestTolmanBracelet",51032,"A craftswoman's ode to
fresh hope, a new love."
122,"QuestIntAmulet",38611,"Segregated by treachery, this artefact
longs to be reunited with her sisters."
123,"QuestDexAmulet",20017,"While this artefact resonates with power,
it is simply a piece in a larger puzzle."
124,"QuestStrAmulet",32537,"A relic of a sundered relationship,
it awaits reconciliation with its kin."
125,"QuestCombinedAmulet",51391,"Though its power has been shared, there
is still more the Apex might unlock."
126,"QuestGoldenHand",34703,"An open palm raised in peace,
cut down by the slaves of war."
127,"QuestInfernalTalc",8381,"""A Virtue Gem is a raging thunderstorm imprisoned within a single raindrop.
Infernal Talc simply lets the storm out."" - Malachai the Soulless"
128,"QuestSewerKeys",50984,"To enter a city's bowels is to be
privy to its best-kept secrets. "
129,"QuestTowerKey",28720,"God will only offer the door.
Man must choose whether to open it."
130,"QuestBust1",18249,"The Emperor honours Hector Titucius as Supreme Servant.
""Strength in purpose is strength in deed."""
131,"QuestBust2",54906,"The Emperor honours Gaius Sentari as Supreme Servant.
""A man's thoughts are his shackles. A man's thoughts are his wings."""
132,"QuestBust3",44822,"The Emperor honours Marceus Lioneye as Supreme Servant.
""The road to Glory is paved with Sacrifice."""
133,"UniqueBodyDex4",17632,"To catch an animal, think like an animal."
134,"UniqueStaff2",60488,"Shed by the winged beast of night,
A scaly frost-encrusted thorn.
All who feel its wintry light
Shiver in pain at the frozen dawn."
135,"UniqueHelmetDex3",31810,"No metal slips as easily through the fingers as gold."
136,"UniqueShieldStrInt4",37488,"Born from the marriage of ice and sky,
the aurora evokes both awe and power."
137,"UniqueSceptre1",35171,"Knowledge brings power, and with power you can
grab truth by the throat and shape it as you wish."
138,"UniqueBodyInt3",42591,"My Soul is your Strength
My Price is your Blood"
139,"UniqueBodyInt4",27888,"Despair hums, softly, deadly, in the bones of my enemies. 
Eyes will burn, and souls wither, as they bask in my radiance."
140,"UniqueClaw2",26157,"Fear blisters the heart and thins the blood.
Fear squeezes lungs and sets the guts to fester.
Fear is the wound left untended."
141,"UniqueTwoHandSword4",12481,"The nobles wanted to take her throne.
She let the peasants take their wealth.
The peasants wanted to take her wealth.
She let the soldiers take their heads.
The soldiers wanted to take her head.
She sat on her throne and wept."
142,"UniqueShieldDex3",48621,"""As long as I see death in my mirror, so will Wraeclast.""
- Atziri, Queen of the Vaal"
143,"UniqueTwoHandAxe4",40725,"To cease the flow of blood is to 
choke the rain in the very clouds.
Both life and land feel the thirst."
144,"UniqueBow8",36727,"Centuries of development in steel armoursmithing
turned the armies of the Eternal Empire
into very effective lightning rods."
145,"UniqueHelmetWreath1",2536,"To stand triumphant you must serve
no master other than your own ambition."
146,"UniqueShieldInt2",51102,"You carried me through life,
The least I can do is carry you through death."
147,"UniqueDagger4",60245,"A heart can be stabbed by thoughts, 
If your mind is sharp enough."
148,"UniqueDagger4x",22617,"""There is something incredibly satisfying about impaling test
subjects with Ethereal Knives. Perhaps it is the sound -
the spell, the screams, or both.""  - Researcher Olesya"
149,"UniqueMap2",37779,"Whispers from a world apart
Speak my name beyond the tomb;
Bound within the Maelström's heart,
Will they grant me strength or doom?"
150,"UniqueBodyDexInt1",29601,"""...The discomfort shown by the others is amusing, but none
can deny that my work has made quite the splash...""
- Maligaro's Journal"
151,"UniqueRing6",45109,"Existence is infinite
A weave of the living and dead
Beyond the understanding
Of the many mortal threads"
152,"UniqueShieldStr3",13842,"Fire dances with those who doubt
Licks the skin and flesh from the fearful
Where there is no fear
There is no flame"
153,"UniqueMap3",9859,"For his sins he was hunted in his sleep,
judgement wrought of twisted nightmare.
The Coward bound his dreams to stone, awaiting
another to walk the path of true atonement."
154,"UniqueSceptre2",35432,"Left in her tomb by the lynch mob, 
the flame inside still blazed bright after her death, 
and so did hers."
155,"QuestPage1",63557,"""The Vaal were even more steeped in gem culture than 
our Emperor and his 'Gemlings'. It's an obsession 
as old as civilisation itself.""
- Icius Perandus"
156,"QuestPage2",57726,"""A communion... but with what? By all accounts, 
it wasn't God that the Vaal were trying to reach.""
- Icius Perandus "
157,"QuestPage3",9341,"""A waking Nightmare. 
Madness of the mind? 
Or madness of the flesh?""
- Icius Perandus "
158,"QuestPage4",12886,"""Siosa, your Slavery will cause them to overlook you. 
Your Karui Way will guide you. 
Your Humanity will shame us all.""
- Icius Perandus "
159,"UniqueMap4",5194,"Curious, she shook it then,
And tiny screams emerged.
Curiouser, she shook again,
And an eerie silence purred."
160,"UniqueHelmetDex4",18041,"There was no hero made out of Starkonja's death,
but merely a long sleep made eternal."
161,"QuestDecanter",59560,"""Man is blinded by the mud of his corporeal self. Only
through the transformation of the material into the
spiritual can we hope to taste the full body of life.""
- Malachai the Soulless"
162,"QuestPlum",58804,"As succulent as blood, as sweet as power."
163,"QuestSpikeKey",19035,"A sigil of thaumaturgy graven in granite."
164,"UniqueClaw3",44995,"""For the life of the flesh will always be in the blood.""
- Atalui, Vaal Priestess"
165,"UniqueTwoHandMace5",57016,"The faithful may continue to serve, even after death."
166,"UniqueHelmetDex5",41988,"Nature respects the strong
And paints the snow red
With the blood of the weak"
167,"UniqueHelmetDex5x",4654,"""Test subject walked right through the poison gas defenses, and attempts to slow her
failed. Suppression troop six, the 'Furious Flagellants,' have been sent to intervene."""
168,"UniqueShieldStrInt5",25712,"My bearer shall be guarded by flame,
for I am the phoenix, forever radiant in glory."
169,"UniqueBodyInt5",55682,"The night of a thousand ribbons
To remember the day of a thousand flames
When Sarn burned
And was born again"
170,"UniqueBodyDex5",33816,"Forget your kite shield. Just put the biggest man
 in the field between you and the archers."
171,"UniqueBootsInt5",56155,"""They say that you should take life's troubles in your stride.
Some men have a longer stride than others.""
- Gaius Sentari"
172,"UniqueBootsStrDex2",12713,"""Sirrius flew on wings of light, faster than wind, faster
than thought. But try as he might to outrun the darkness,
it was there, at every turn, waiting for him.""
- Azmerian legend"
173,"UniqueStaff3",8311,"Forged to rule the waves and tide
Destined to serve the monkey's paw
Strong as a tower of iron
Deft as the needle doubt"
174,"UniqueBodyStrInt3",45873,"When Solaris closes her burning eye
At the end of time,
the world will perish in ice."
175,"UniqueBodyInt7",27849,"The greatest mistakes cause suffering 
long after they have been made"
176,"UniqueGlovesStrDex3",15059,"One warrior, any armour."
177,"UniqueGlovesInt3",42063,"Cool the head and cool the blade."
178,"UniqueGlovesInt4",31221,"""You shall hang, in blissful agony, on my every note.""
- Kalisa, Prima Donna of Sarn"
179,"UniqueGlovesInt4x",21949,"""Our superiors were getting anxious for results, and lowered security standards.
A single attempt of a spell with this unexpected power destroyed an entire floor."""
180,"UniqueGlovesInt5",50338,"Death is beautiful. Let not the elements
mar it with their clumsy ways."
181,"UniqueGlovesInt6",59545,"Absolute corruption empowers absolutely."
182,"UniqueGlovesDexInt3",9258,"The roar of the heavens
Strikes more than fear
Into the hearts of Man"
183,"UniqueGlovesDexInt4",43312,"The cards don't choose life and death
That's up to the player."
184,"UniqueHelmetDex6",10379,"A lad with no fear of the pest 
Let rats fill his helmet in jest 
When they picked his skull clean
Where his head should have been
Was naught but a vermin-filled nest!"
185,"UniqueHelmetInt5",7308,"You are the powerless master of fire."
186,"UniqueHelmetInt6",431,"Many still hold the belief that the fossilised bones
of Vaal sacrifices have magical properties."
187,"UniqueHelmetStr3",49196,"When you have slain all of your enemies,
what is left to fear?"
188,"UniqueHelmetStr3x",7970,"""While Prototype #3 does imbue its wearer with strength to match the original,
the first researcher to don it burst into flames when he walked into sunlight..."""
189,"UniqueRapier2",22108,"Many a collector of rarities discovered to his dismay
that the intelligent spirit in this sword
does not like to share its master's attention"
190,"UniqueRing7",34155,"The ring I stole,
My finger they took,
A shrouded mind,
Cut their curses short,
As I drained their spirit
And stole their soul.
A blessing is often a curse."
191,"UniqueMap5",62395,"Laughs of all the twisted
Echo through these halls of gold.
In this cold forgotten void
They wander, forever uncontrolled."
192,"UniqueMap5x",59068,"""Suppression troop two, the 'Martyrs for Science,' were able to seal
the portals before Outpost Four was overrun. Only three men survived."""
193,"UniqueHelmetWreath1v2",9035,"The second trial brought most to their knees.
But not you."
194,"UniqueHelmetStrDex3",54988,"May you never hear it toll."
195,"UniqueClaw4",27689,"Desperate times demand desperate measures."
196,"UniqueClaw4x_",21322,"""An absurdly vicious weapon in the hands of our test subjects. It seems to
channel the desperate will to live. Intriguing."" 
- Researcher Olesya"
197,"UniqueClaw5",48344,"It's cold and dark where the leviathan sleeps.
Colder and darker than death.
- Old Sailor's saying"
198,"UniqueClaw6_",31538,"""When the hyena howls thrice
death is sure to follow.""
-Maraketh Wisdom"
199,"UniqueRing8",51191,"Gentle anger, raging calm."
200,"UniqueAmulet10",28295,"The world is but a piece of parchment, blank and symmetric. 
We label each side: one Good, one Evil; one Black, one White. 
The divine truth, however, is that both are one and the same. 
-Jaetai, Vaal Advisor"
201,"UniqueAmulet10x",59425,"""A rare unequivocal success, Prototype #11 causes wounds to heal so quickly
the type Delta test subject actually survived the entire testing regimen."""
202,"UniqueRing9",7504,"By its light, Lori led her young charges to safety 
and bound up their wounds. 
Her sword arm was iron, yet her heart gentle 
and proof against hate."
203,"UniqueHelmetStrDex4",11337,"""What lies beneath your feet?!""
""Sacred ground, watered with tears of blood!"""
204,"UniqueBodyInt8",12158,"When dead men rise and darkness falls
Only faith can be your walls
Walls of Light, not of brick
Twice as strong and twice as thick"
205,"UniqueBodyStrInt4",62835,". . . and the Light faded and hope waned
Zahndethus cast aside his faith
and embraced the darkness."
206,"UniqueWand3",24324,"""The trick is to give nothingness,
and to receive everything in return.""
- Inquisitor Maligaro"
207,"UniqueOneHandSword3",4276,"Though the Vaal revered peace, it would have 
been suicide for any culture to rouse them to war.
- Icius Perandus, Scholar to the Empire."
208,"UniqueMap6",64514,"RISE, SISTER!"
209,"UniqueMap7",39962,"The Treasures of the Tides wait
in agony at the End of the World."
210,"UniqueAmulet12",23227,"Flavour Text goes HERE"
211,"UniqueMap8",5855,"Flavourful flavour text is flavourful."
212,"UniqueRing10",25360,"The portrait reflected his pain,
a pain that she could never see."
213,"UniqueMap9",59174,"""Here the soil is more deadly than any swing of the axe.""
- Oba of the Karui, Conqueror of Corruption."
214,"UniqueOneHandAxe1",19630,"It is too easy for the soul to escape from an open heart."
215,"UniqueOneHandAxe1x",23876,"""Nothing feels so smooth in the hand as Prototype #66.
Results like these may justify everything we do here."""
216,"UniqueMap10",52015,"They flew, and leapt, and clambered over,
They crawled, and swam, and slithered under.
Still its ancient secrets await unclaimed
And of this hidden temple, only legends remain."
217,"UniqueMap11",57810,"For this beauty,
beauty without strength,
chokes out life. "
218,"Amulet13",27850,"""A bit short in the arm, are you? 
Then you'll be short of a head soon enough.""
- Daresso the Daring"
219,"Amulet14",52797,"""We are the soldiers of Faith, armoured in devotion.
Let the sinners come, for we - the Pure - shall endure!""
- Voll of Thebrus, at the Battle of the Bridge"
220,"Amulet15",57177,"""Grind your words into sharp thoughts.
Grind your thoughts into the sharpest of deeds.""
- Victario, the People's Poet"
221,"Ring11",53316,"God blesses those who bless themselves."
222,"Ring12",20220,"To truly appreciate life you must be there when it ends"
223,"Ring13",17647,"""Shavronne held Sanity in her right
hand and Revelation in her left.
Brutus chose the left hand.""
- Kadavrus, Surgeon to the Umbra"
224,"Belt5",33117,"As long as the soul is unfettered, so is the body."
225,"UniqueMap12",4732,"Flavourful flavour text is flavourful."
226,"UniqueBootsDex4",10210,"""Sharks thrash and swirl 
To the pounding drum of their frenzied hearts
As they dance in the waters red.""
-Lavianga, Guardian of the Karui Way"
227,"UniqueTwoHandMace6",27038,"Command like a king and nothing will stand in your way."
228,"UniqueTwoHandMace6x",57835,"""Prototype #599 offers an incredible defensive power, but at a cost.
What underlying physics are at play here, I wonder?"""
229,"UniqueOneHandSword4",52233,"Her purpose seems done; the oath is fulfilled.
Rust dulls her smirk with the last demon killed.
The embers grow dim and yet hope burns her lips:
""An old flame renewed can define our eclipse!"""
230,"UniqueAmulet16",30695,"Forge your Perseverance on the Anvil of Faith."
231,"UniqueSceptre3",59163,"With death as my ally, all the world is within my grasp."
232,"UniqueRing14",14030,"""Our warehouses are bursting. Our vaults are full.
But our minds are still hungry.""
- Medici Perandus, Prefect to the Treasury"
233,"UniqueRing15",57629,"Let winter come. It will only make my fire burn brighter."
234,"UniqueFlask1",62906,"Knowledge is fermented in pain and loss
Distilled with reflection
To quench the thirst of those
who dream of enlightenment"
235,"UniqueHelmetInt7",53453,"Turning, gazing, blinking,
behold the eyes of void.
Burning, razing, drinking,
your mind is destroyed."
236,"UniqueBodyDex6",23916,"Shedding away her regal past, 
she forged a new destiny. 
Sacrificing the ephemeral joys of man, 
she embraced the eternal grasp of nature. 
Seizing her one true wish, 
she found peace at last."
237,"UniqueBootsDemigods1",53489,"Victory is on the march and nothing can stop it."
238,"UniqueBootsDemigods2",32266,"Those who burn for victory burn for eternity."
239,"UniqueBow9",55178,"It hunts; as silent as falling snow, as deadly as the tempest."
240,"UniqueBow9x",11705,"""Beware. Prototype #91 is haunted by a strange miasma,
an odour of evil. Nothing can shield the senses."" 
- Researcher Arn"
241,"UniqueBodyStr3",47536,"Tears of blood, aching heart,
My dear Isildria must depart."
242,"UniqueTwoHandAxe6",36926,"Fire and Anarchy are the most reliable agents of change."
243,"UniqueTwoHandAxe6x",43382,"""The remarkable imbalance of Prototype #848 leads to uncommon
power or speed when striking."""
244,"UniqueBodyStrDex1",20013,"There is no safer place
Than the Belly of the Beast"
245,"UniqueHelmetDexInt2",55354,"For none of us are as cruel as all of us."
246,"UniqueHelmetDexInt2x",2036,"""Prototype #412 seems to bear much in
common with Thought Extractor technology."""
247,"UniqueHelmetStrInt3",57476,"Where top is bottom and weak is strong."
248,"UniqueBootsDex5",49892,"""Death can be outrun with these, but beware!
In running from death, you may forget to live.""
- Icius Perandus, Antiquities Collection, Item 202"
249,"UniqueBootsStrDex3",22668,"""A lick of shadow may ease 
the petty frictions of one's life.""
- Inquisitor Maligaro"
250,"UniqueBootsDexInt2",6172,"""Bored gods won't give you any favours.""
- Maraketh proverb"
251,"UniqueTwoHandAxe5",32010,"Bargg Wurmkin once severed the heads 
of seven men in a single cleave."
252,"UniqueTwoHandMace7",58077,"""The finest prosperity grows from the direst
carnage. Such is the nature of progress.""
- Doryani of the Vaal"
253,"UniqueTwoHandSword5",35418,"Heavy as guilt.
Beautiful as temptation.
Painful as betrayal."
254,"UniqueDagger5",48634,"Maligaro considered his work an Art, 
and his subjects his canvas."
255,"UniqueDagger6",36464,"A fang of hellfire, chip of frost,
Lightning flickers, blade embossed.
With dagger clenched, into the fray!
Or draw it out, and cast away."
256,"UniqueRapier3",12655,"Galla had an answer to everything."
257,"UniqueSceptre4",11609,"""We Ezomytes made promises that this 
Eternal God would have us break."" 
- Thane Rigwald"
258,"UniqueSceptre5",10556,"Beneath the blue,
The stillness permits
The drowned dead
To regret their choices."
259,"UniqueBow10",55032,"The eldritch storm descended upon us, and bruised lightning
rained down. Metal withered and flesh melted before its
arcane power. There was no escape, no shelter. Only despair."
260,"UniqueFlask2",31606,"Doedre Darktongue knew the Way of the Thaumaturge.
In order to receive, one must give... without hesitation."
261,"UniqueAmulet17",17483,"""Marylene stroked the medallion at her breast 
before every duel and every cast of the die."" 
- Victario, the People's Poet"
262,"TestUniqueRing1",31951,"""When one stares into the depth of the flavour text
file, one will gain no knowledge, only an addiction
to speculation."" - Maligaro, Grand Trolllord"
263,"UniqueBodyDex7",59088,"""I carry neither food nor drink. I rely on the charity
of my fellow wayfarers. Dead men are generous men.""
- Taruk of the Wildmen"
264,"UniqueTwoHandSword6",17341,"Give yourself to the flames and your name
will burn in the minds of men forever."
265,"UniqueTwoHandSword6x",13120,"""Ice and flame antagonized in the essence of a prototype.
What once burned now chills the soul."" 
- Researcher Arn"
266,"UniqueClaw7",57725,"Tread lightly, lest their vigil find you.
Speak softly, lest their reason fend you.
Cut gently, lest their spirit haunt you."
267,"UniqueOneHandSword5",45059,"""A raging Solaris seared and contorted the orb's surface. 
A despairing Lunaris filled the scars with her tears. 
Yet Viridi remained, trapped within, forever more.""
 - Azmerian Creation Myth"
