"rownum","BaseItemType","i32","i32"
191,1136,110,270
192,405,75,200
193,613,110,131
194,2232,125,200
195,1544,95,131
196,1110,95,0
197,1877,120,220
198,1635,100,131
199,1632,125,62
200,1596,120,0
201,2041,110,205
202,2176,120,205
203,2174,120,271
204,2047,125,270
205,1655,0,271
206,1742,110,200
207,406,95,131
208,443,100,200
209,438,95,200
210,436,25,62
211,423,95,200
212,1567,110,217
213,1568,125,217
214,1822,135,200
215,678,80,131
216,2005,120,200
217,2315,110,217
218,2314,125,217
219,671,100,200
220,823,100,131
221,748,95,200
222,1880,95,131
223,1631,110,131
224,1156,125,131
225,934,125,131
226,930,120,131
227,2178,125,0
228,1636,125,131
229,439,90,62
230,1868,130,200
231,1870,0,0
232,1904,110,217
233,1908,125,217
234,410,80,0
235,681,90,131
236,2088,110,217
237,2087,125,217
238,2286,0,0
239,2043,125,205
240,1881,115,205
241,1582,110,217
242,1583,125,217
243,2241,120,270
244,2240,125,270
245,1221,125,217
246,2102,110,217
247,2101,125,217
248,435,90,0
249,2338,110,217
250,2337,125,217
251,1115,90,131
252,1118,100,131
253,1113,90,131
254,1116,125,131
255,1114,80,131
256,1117,85,200
257,729,75,0
258,734,75,0
259,1721,95,0
260,1045,125,0
261,442,65,0
262,730,75,0
263,1026,90,0
264,717,90,131
265,755,125,131
266,1633,130,220
267,677,95,62
268,444,80,0
269,680,80,62
270,1131,110,131
271,733,90,131
272,627,110,131
273,1142,110,217
274,1793,110,217
275,1788,125,217
276,2179,0,220
277,422,35,62
278,777,120,131
279,414,15,62
280,839,110,131
281,779,120,200
282,1111,110,131
283,735,75,131
284,679,90,131
285,827,110,131
286,1086,125,217
287,413,90,200
288,2180,0,0
289,1127,110,131
290,1013,120,200
291,933,125,131
292,1126,100,131
293,432,120,131
294,1630,115,160
295,829,100,0
296,830,100,131
297,732,95,131
298,614,95,131
299,1828,0,220
300,615,95,0
301,1634,130,0
302,828,100,131
303,715,90,131
304,1085,125,131
305,1047,110,217
306,1134,115,0
307,1135,95,62
308,1133,110,131
309,1122,95,0
310,1130,125,0
311,1132,90,0
312,1736,100,131
313,1128,105,200
314,1919,110,217
315,1923,125,217
316,2403,0,269
317,2401,125,200
318,2402,125,269
319,2399,0,200
320,2400,125,200
321,2367,0,269
322,421,70,131
323,1124,125,131
324,2273,115,0
325,2146,125,270
326,2383,0,0
327,2398,125,269
328,2134,125,200
329,1139,125,200
330,2382,125,269
331,2381,125,269
332,2268,120,200
333,1125,100,131
334,2279,125,200
335,2380,135,200
336,2282,120,200
337,1643,120,131
338,1746,125,200
339,1149,95,220
340,1150,130,200
341,2271,115,200
342,2284,135,200
343,2272,115,200
344,1869,125,131
345,2135,150,270
346,2275,125,200
347,2283,120,200
348,2274,0,271
349,2008,120,271
350,1151,100,200
351,2066,0,0
352,2065,0,0
353,2064,0,0
354,2063,130,0
355,2281,0,0
356,1649,115,131
357,2181,0,0
358,833,90,220
359,1792,110,217
360,1787,125,217
361,640,100,131
362,826,120,131
363,825,100,131
364,1891,0,0
365,418,25,62
366,2280,115,0
367,1704,110,217
368,1705,125,217
369,2145,120,270
370,1747,120,200
371,441,55,62
372,1112,110,217
373,1129,85,160
374,1627,100,62
375,989,110,131
376,712,70,131
377,849,110,131
378,1155,100,160
379,2397,0,269
380,711,80,0
381,716,90,131
382,1866,110,131
383,434,90,0
384,440,70,62
385,2278,0,0
386,2277,0,0
387,2276,0,0
388,458,0,0
389,741,200,200
390,837,0,0
391,2215,320,411
392,2220,180,272
393,2219,150,189
394,2210,130,91
395,2209,100,133
396,2212,80,52
397,2217,80,161
398,2214,230,244
399,2211,80,52
400,2213,250,184
401,2216,180,272
402,676,100,0
403,623,60,0
404,492,40,0
405,2191,320,411
406,2197,180,272
407,2196,150,189
408,2185,100,133
409,2186,130,91
410,2188,80,52
411,2194,80,161
412,2190,230,244
413,2187,80,52
414,2189,250,184
415,2192,180,272
416,2243,180,0
417,2244,180,0
418,2245,130,0
419,2247,80,0
420,2246,80,0
421,2248,250,0
422,2249,210,0
423,906,150,0
424,427,15,62
425,2251,180,340
426,2250,130,145
427,2253,80,100
428,2252,80,100
429,2254,250,275
430,2255,275,407
431,1687,320,411
432,1696,180,272
433,977,130,0
434,979,80,0
435,981,160,0
436,978,80,0
437,980,250,0
438,1694,180,272
439,1691,150,189
440,1695,180,0
441,1692,100,91
442,1682,130,133
443,1684,80,52
444,1693,80,161
445,1686,230,244
446,1683,80,52
447,1685,250,184
448,1148,150,0
449,1143,100,0
450,1145,80,0
451,1147,110,0
452,1144,80,0
453,1146,250,0
454,630,160,131
455,629,150,131
456,628,160,131
457,2040,320,650
458,2266,175,234
459,2117,130,145
460,2119,80,100
461,2122,190,340
462,2118,80,100
463,2120,250,275
464,379,70,97
465,878,250,407
466,448,85,131
467,559,110,88
468,558,70,42
469,484,90,62
470,557,70,42
471,556,215,136
472,367,50,62
473,366,50,0
474,1983,0,0
475,1981,0,0
476,1977,0,0
477,1979,0,0
478,1978,0,0
479,1980,0,0
480,1982,0,0
481,817,320,510
482,450,195,131
483,2269,150,0
484,555,110,88
485,554,70,42
486,477,175,200
487,553,70,42
488,552,215,136
489,1157,0,0
490,665,0,0
491,1942,0,0
492,1944,0,0
493,1024,320,411
494,1028,180,272
495,1035,180,272
496,1761,180,478
497,1042,150,189
498,1019,130,133
499,1021,80,52
500,1029,80,161
501,1023,230,244
502,1020,80,52
503,1022,250,184
504,2123,180,0
505,976,220,0
506,974,150,0
507,975,120,0
508,383,65,97
509,916,65,0
510,451,15,28
511,2104,640,489
512,2112,300,377
513,2106,200,266
514,2107,260,181
515,2109,160,106
516,2113,160,322
517,2111,360,544
518,2108,160,106
519,2110,500,370
520,2105,460,489
521,2184,0,200
522,768,240,200
523,424,90,200
524,824,160,303
525,1067,190,0
526,1245,0,0
527,1244,0,0
528,1243,0,0
529,1242,0,0
530,1241,0,0
531,1240,0,0
532,1239,0,0
533,1064,175,165
534,2137,100,0
535,1847,80,97
536,497,0,0
537,496,0,0
538,495,0,0
539,494,0,0
540,518,0,0
541,517,0,0
542,516,0,0
543,515,0,0
544,514,0,0
545,513,0,0
546,508,0,0
547,507,0,0
548,506,0,0
549,505,0,0
550,579,0,305
551,578,0,305
552,577,0,200
553,576,0,200
554,2048,0,0
555,2049,0,0
556,2051,0,0
557,2053,0,0
558,2052,0,0
559,2054,0,0
560,2157,180,338
561,1882,110,234
562,1186,0,0
563,1187,0,0
564,1181,0,0
565,1183,0,0
566,1185,0,0
567,1182,0,0
568,1184,0,0
569,1735,160,165
570,1606,110,131
571,1737,130,0
572,1739,80,0
573,1738,80,0
574,1740,250,0
575,429,40,62
576,1049,210,200
577,856,130,113
578,858,80,65
579,857,80,65
580,859,250,229
581,1082,300,407
582,634,110,88
583,636,70,42
584,635,70,42
585,638,0,338
586,637,215,136
587,639,100,407
588,1066,190,0
589,737,190,200
590,922,90,97
591,1838,0,0
592,1837,0,0
593,1836,0,0
594,1814,0,0
595,1813,0,0
596,820,175,165
597,1628,150,97
598,381,130,97
599,1083,130,0
600,1671,175,0
601,1802,130,0
602,1804,80,0
603,1803,80,0
604,1805,250,0
605,1928,640,0
606,1932,360,0
607,1930,300,0
608,1931,200,0
609,1924,260,0
610,1926,160,0
611,1933,160,0
612,1929,460,0
613,1925,160,0
614,1927,500,0
615,701,0,0
616,697,0,0
617,1957,0,0
618,1950,0,0
619,1069,190,0
620,390,225,165
621,2267,120,166
622,388,200,0
623,619,80,0
624,618,80,0
625,617,80,0
626,616,80,0
627,766,190,200
628,1555,320,411
629,1563,180,272
630,1564,180,272
631,2036,180,0
632,1569,150,189
633,1565,180,0
634,1561,100,91
635,1557,130,133
636,1559,80,52
637,1566,80,161
638,1556,230,244
639,1558,80,52
640,1560,250,184
641,1585,640,821
642,1594,360,544
643,2038,360,0
644,1593,300,377
645,1595,360,0
646,1591,200,181
647,1587,260,266
648,1589,160,106
649,1592,160,322
650,1586,460,489
651,1588,160,106
652,1590,500,370
653,377,75,165
654,750,0,0
655,752,0,0
656,751,0,0
657,753,0,0
658,509,130,165
659,1817,0,0
660,1819,0,0
661,1818,0,0
662,1820,0,0
663,386,90,0
664,562,300,510
665,648,190,338
666,470,220,338
667,607,180,338
668,1744,320,0
669,621,200,338
670,1840,150,165
671,547,0,0
672,543,130,113
673,526,95,113
674,539,0,0
675,535,0,0
676,530,130,113
677,522,120,113
678,1801,320,0
679,546,0,0
680,542,80,65
681,527,60,65
682,538,0,0
683,534,0,0
684,531,80,65
685,521,80,65
686,482,150,131
687,713,110,200
688,641,150,338
689,545,0,0
690,541,80,65
691,525,60,65
692,537,0,0
693,533,0,0
694,529,80,65
695,520,80,65
696,544,0,0
697,540,250,229
698,524,190,229
699,536,0,0
700,532,0,0
701,528,250,229
702,519,240,229
703,523,335,0
704,2294,0,0
705,2046,150,0
706,2296,0,330
707,2297,0,0
708,2299,0,0
709,2298,0,0
710,2300,0,0
711,1164,0,0
712,1159,0,0
713,1161,0,0
714,1163,0,0
715,1160,0,0
716,1162,0,0
717,1623,130,113
718,1625,80,65
719,1624,80,65
720,1626,250,229
721,1171,0,0
722,1166,0,0
723,1168,0,0
724,1170,0,0
725,1167,0,0
726,1169,0,0
727,1839,150,0
728,996,80,0
729,1885,170,337
730,426,70,62
731,493,0,0
732,587,180,200
733,1068,190,0
734,2308,320,411
735,2310,180,272
736,2309,180,272
737,2311,150,189
738,2303,130,91
739,2302,100,133
740,2305,80,52
741,2313,80,161
742,2307,230,244
743,2304,80,52
744,2306,250,184
745,1070,260,510
746,463,0,0
747,456,35,50
748,1078,50,97
749,905,150,0
750,1080,40,97
751,1178,0,0
752,1179,0,0
753,1173,0,0
754,1175,0,0
755,1177,0,0
756,1174,0,0
757,1176,0,0
758,483,0,0
759,610,160,131
760,481,0,0
761,670,310,510
762,2007,0,0
763,991,100,0
764,993,80,0
765,2136,280,0
766,995,310,0
767,992,80,0
768,994,250,0
769,844,0,303
770,445,155,338
771,728,190,338
772,727,190,338
773,723,130,113
774,767,150,200
775,725,80,65
776,478,160,131
777,724,80,65
778,726,250,229
779,1830,130,160
780,1832,80,110
781,1831,80,110
782,1833,250,300
783,455,25,50
784,2030,130,0
785,2032,80,0
786,2029,230,0
787,2031,80,0
788,2033,250,0
789,1050,320,411
790,1016,180,272
791,1800,180,0
792,1043,150,189
793,1037,130,133
794,1039,80,52
795,1017,80,161
796,1041,230,244
797,1038,80,52
798,1040,250,184
799,622,0,0
800,743,0,0
801,744,0,0
802,754,0,0
803,742,0,0
804,502,0,0
805,501,140,165
806,504,125,97
807,498,75,97
808,1087,100,113
809,1089,80,65
810,1091,230,303
811,1088,80,65
812,1090,250,229
813,1197,180,0
814,941,80,0
815,1965,0,0
816,1963,0,0
817,1959,0,0
818,1961,0,0
819,1960,0,0
820,1962,0,0
821,1964,0,0
822,1000,100,0
823,1002,80,0
824,1001,80,0
825,1003,250,0
826,1005,30,0
827,1004,30,0
828,904,150,0
829,391,0,0
830,876,320,650
831,807,0,0
832,800,0,0
833,802,0,0
834,801,0,0
835,803,0,0
836,1238,190,405
837,869,220,40
838,720,0,0
839,721,0,0
840,719,0,0
841,948,0,0
842,950,0,0
843,952,0,0
844,949,0,0
845,951,0,0
846,392,0,0
847,1776,640,821
848,935,0,0
849,1791,360,544
850,2009,360,0
851,1784,300,377
852,1796,200,181
853,1770,260,266
854,1772,160,106
855,1799,160,322
856,1779,460,489
857,1771,160,106
858,1773,500,370
859,1605,270,650
860,1829,300,580
861,449,85,131
862,2115,185,338
863,1867,160,0
864,1849,80,165
865,653,130,88
866,655,80,42
867,479,70,62
868,2114,230,0
869,654,80,42
870,656,250,136
871,903,150,0
872,738,100,97
873,1895,320,411
874,1905,180,272
875,1907,180,272
876,1903,150,189
877,1897,100,91
878,1898,130,133
879,1900,80,52
880,1906,80,161
881,1896,230,244
882,1901,80,52
883,1899,250,184
884,2356,0,476
885,2357,0,234
886,2352,130,166
887,2354,80,97
888,2270,80,200
889,2353,80,97
890,2355,250,338
891,804,0,0
892,788,0,0
893,790,0,0
894,789,0,0
895,791,0,0
896,1946,0,0
897,1948,0,0
898,1947,0,0
899,1949,0,0
900,1952,0,0
901,1954,0,0
902,1953,0,0
903,1955,0,0
904,626,0,0
905,625,0,0
906,624,0,0
907,376,55,97
908,1607,0,0
909,1622,210,338
910,1610,0,0
911,1612,0,0
912,1611,0,0
913,1613,0,0
914,868,290,407
915,714,125,165
916,1644,130,113
917,1646,80,65
918,1648,160,303
919,1645,80,65
920,1647,250,229
921,1825,290,0
922,2124,100,0
923,2125,130,145
924,2127,80,100
925,2126,80,100
926,2128,250,275
927,1731,130,0
928,1733,80,0
929,1732,80,0
930,1734,250,0
931,2076,320,244
932,2085,180,272
933,2084,150,189
934,2078,100,133
935,2079,130,91
936,2080,80,52
937,2089,80,161
938,2083,180,272
939,2077,230,411
940,2081,80,52
941,2082,250,184
942,747,390,510
943,663,0,0
944,784,130,113
945,786,80,65
946,785,80,65
947,787,250,229
948,936,0,0
949,590,0,0
950,2183,0,653
951,469,270,338
952,401,220,0
953,769,130,88
954,771,80,42
955,474,175,131
956,1025,80,97
957,770,80,42
958,772,250,136
959,2285,0,0
960,1097,0,0
961,1092,0,0
962,1094,0,0
963,1096,0,0
964,1093,0,0
965,1095,0,0
966,937,0,0
967,2265,0,236
968,953,0,234
969,955,0,131
970,957,0,0
971,2262,100,0
972,954,0,131
973,956,0,441
974,923,100,0
975,1598,180,338
976,1614,180,338
977,1642,160,165
978,940,0,0
979,968,0,331
980,970,0,155
981,972,0,0
982,969,0,155
983,971,0,504
984,612,0,0
985,874,150,165
986,739,160,200
987,2322,640,821
988,2323,300,377
989,2317,260,181
990,2316,200,266
991,2319,160,106
992,2324,160,322
993,2321,460,489
994,2318,160,106
995,2320,500,370
996,1063,175,165
997,462,70,50
998,1724,130,0
999,1726,80,0
1000,1728,320,580
1001,1725,80,0
1002,1727,250,0
1003,973,180,272
1004,387,200,0
1005,722,60,97
1006,1570,320,411
1007,1578,180,272
1008,1579,180,272
1009,2037,180,0
1010,1584,150,189
1011,1580,180,0
1012,1576,100,91
1013,1572,130,133
1014,1574,80,52
1015,1581,80,161
1016,1571,230,244
1017,1573,80,52
1018,1575,250,184
1019,871,320,510
1020,468,280,480
1021,393,220,0
1022,1121,210,200
1023,649,130,113
1024,651,80,65
1025,473,120,131
1026,2071,180,0
1027,650,80,65
1028,652,250,229
1029,736,200,338
1030,1657,80,165
1031,1681,100,0
1032,2239,180,338
1033,2238,210,338
1034,2242,150,235
1035,2233,130,145
1036,2235,80,100
1037,2234,80,100
1038,2236,250,275
1039,2237,210,407
1040,1106,320,411
1041,1141,180,272
1042,1219,180,272
1043,1199,150,189
1044,1223,100,91
1045,1206,130,133
1046,1208,80,52
1047,1138,80,161
1048,375,95,97
1049,1210,230,244
1050,1207,80,52
1051,1209,250,184
1052,816,320,407
1053,805,0,0
1054,792,0,0
1055,794,0,0
1056,793,0,0
1057,795,0,0
1058,611,180,407
1059,2090,320,244
1060,2099,180,272
1061,2098,150,189
1062,2092,100,133
1063,2093,130,91
1064,2095,80,52
1065,2103,80,161
1066,2097,180,272
1067,2091,230,411
1068,2094,80,52
1069,2096,250,184
1070,374,65,97
1071,373,65,97
1072,898,150,165
1073,1014,100,91
1074,843,220,407
1075,661,0,0
1076,1672,0,0
1077,1674,0,0
1078,1673,0,0
1079,1675,0,0
1080,461,0,0
1081,1597,0,0
1082,1871,130,0
1083,1873,80,0
1084,1874,80,0
1085,1872,250,0
1086,1600,0,0
1087,1602,0,0
1088,1604,0,0
1089,1601,0,0
1090,1603,0,0
1091,2331,320,411
1092,2333,180,272
1093,2332,180,272
1094,2334,150,189
1095,2326,130,91
1096,2325,100,133
1097,2328,80,52
1098,2336,80,161
1099,2330,230,244
1100,2327,80,52
1101,2329,250,184
1102,1057,0,0
1103,1051,0,0
1104,1053,0,0
1105,1031,0,0
1106,1033,0,0
1107,1032,0,0
1108,1055,0,0
1109,1027,100,0
1110,1052,0,0
1111,1054,0,0
1112,1661,150,0
1113,372,30,97
1114,371,0,0
1115,402,50,97
1116,1887,170,160
1117,1750,130,145
1118,1752,80,100
1119,1751,80,100
1120,1753,250,275
1121,454,20,50
1122,430,25,62
1123,902,150,0
1124,718,115,97
1125,845,0,0
1126,1550,130,113
1127,1552,80,65
1128,1549,160,165
1129,1551,80,65
1130,1553,250,229
1131,1758,50,0
1132,1888,170,280
1133,1754,80,0
1134,1756,80,0
1135,1755,80,0
1136,1757,250,0
1137,1826,0,420
1138,915,320,0
1139,822,150,0
1140,687,130,0
1141,689,80,0
1142,480,175,0
1143,688,80,0
1144,690,250,0
1145,901,150,0
1146,1823,150,0
1147,756,130,88
1148,758,80,42
1149,757,80,42
1150,759,250,136
1151,1745,320,0
1152,471,220,338
1153,486,220,0
1154,1629,210,0
1155,703,130,113
1156,705,80,65
1157,485,120,131
1158,704,80,65
1159,706,250,229
1160,850,300,0
1161,740,120,200
1162,2138,130,145
1163,2140,80,100
1164,2139,80,100
1165,2141,250,275
1166,585,180,200
1167,1806,0,0
1168,631,90,131
1169,632,90,131
1170,365,0,0
1171,1105,320,411
1172,1140,180,272
1173,1218,180,272
1174,1198,150,189
1175,1222,100,91
1176,1201,130,133
1177,1203,80,52
1178,1137,80,161
1179,370,95,97
1180,1205,230,244
1181,1202,80,52
1182,1204,250,184
1183,1104,640,0
1184,1220,360,0
1185,1200,300,0
1186,1224,200,0
1187,1211,260,0
1188,1213,160,0
1189,1215,460,0
1190,1212,160,0
1191,1214,500,0
1192,1030,90,0
1193,912,75,97
1194,999,250,407
1195,1641,310,580
1196,1637,130,145
1197,1639,80,100
1198,1638,80,100
1199,1640,250,275
1200,1775,320,411
1201,1781,180,272
1202,1884,180,0
1203,1783,150,189
1204,1795,100,91
1205,1766,130,133
1206,1768,80,52
1207,1798,80,161
1208,1778,230,244
1209,1790,180,272
1210,1767,80,52
1211,1769,250,184
1212,642,130,97
1213,1076,40,0
1214,363,140,0
1215,2152,130,145
1216,2154,80,100
1217,2153,80,100
1218,2155,250,275
1219,2151,275,650
1220,1071,120,88
1221,1073,70,42
1222,1072,70,42
1223,1074,220,136
1224,465,0,0
1225,466,0,0
1226,808,0,0
1227,809,0,0
1228,810,0,0
1229,1993,0,0
1230,1992,0,0
1231,1986,0,0
1232,1987,0,0
1233,1989,0,0
1234,1988,0,0
1235,1990,0,0
1236,1991,0,0
1237,879,250,0
1238,1935,130,145
1239,1937,80,100
1240,1936,80,100
1241,1938,250,275
1242,938,0,0
1243,958,0,234
1244,960,0,131
1245,962,0,0
1246,959,0,131
1247,961,0,441
1248,452,120,131
1249,476,80,62
1250,1048,200,338
1251,842,200,0
1252,1809,0,0
1253,1811,0,0
1254,1810,0,0
1255,1812,0,0
1256,832,290,407
1257,765,150,200
1258,1120,190,200
1259,1941,160,235
1260,764,80,97
1261,1859,340,0
1262,1861,190,340
1263,1857,165,340
1264,1863,165,0
1265,1858,165,340
1266,1850,0,166
1267,1851,130,270
1268,1853,80,166
1269,1862,95,200
1270,1852,80,166
1271,1854,250,478
1272,760,80,113
1273,762,80,65
1274,2116,320,580
1275,1848,175,0
1276,761,80,65
1277,763,250,229
1278,2058,0,0
1279,2060,0,0
1280,2059,0,0
1281,2061,0,0
1282,2056,0,0
1283,1194,0,0
1284,1195,0,0
1285,1189,0,0
1286,1191,0,0
1287,1193,0,0
1288,1190,0,0
1289,1192,0,0
1290,464,0,0
1291,897,220,0
1292,380,80,97
1293,873,0,0
1294,911,95,97
1295,2345,640,821
1296,2346,300,377
1297,2340,260,181
1298,2339,200,266
1299,2342,160,106
1300,2347,160,322
1301,2344,460,489
1302,2341,160,106
1303,2343,500,370
1304,586,180,200
1305,1084,90,110
1306,988,30,0
1307,987,30,0
1308,986,60,0
1309,982,60,0
1310,984,50,0
1311,983,50,0
1312,985,175,0
1313,563,350,510
1314,2013,130,145
1315,2015,80,100
1316,2014,80,100
1317,2016,250,275
1318,2017,250,407
1319,745,150,407
1320,647,200,338
1321,746,150,165
1322,384,250,165
1323,643,130,113
1324,645,80,65
1325,644,80,65
1326,646,250,229
1327,838,0,0
1328,431,95,0
1329,872,90,0
1330,1821,90,0
1331,1835,100,0
1332,864,325,0
1333,865,130,0
1334,862,80,0
1335,863,80,0
1336,861,250,0
1337,389,0,0
1338,1729,200,338
1339,2131,200,338
1340,2130,60,97
1341,1044,100,91
1342,875,150,165
1343,1886,0,0
1344,900,150,0
1345,2159,0,0
1346,2161,0,0
1347,2162,0,0
1348,2164,0,0
1349,2163,0,0
1350,2165,0,0
1351,1650,0,0
1352,1652,0,0
1353,1651,0,0
1354,1653,0,0
1355,1654,0,0
1356,584,120,200
1357,2001,0,0
1358,2003,0,0
1359,2002,0,0
1360,1997,0,0
1361,1996,0,0
1362,1999,0,0
1363,1998,0,0
1364,2000,0,0
1365,2129,190,0
1366,2039,0,0
1367,499,0,0
1368,1662,0,0
1369,1665,0,0
1370,1909,320,411
1371,1920,180,272
1372,1922,180,272
1373,1918,150,189
1374,1911,100,91
1375,1912,100,0
1376,1913,130,133
1377,1915,80,52
1378,1921,80,161
1379,1910,230,244
1380,1916,80,52
1381,1914,250,184
1382,2364,180,338
1383,2365,0,234
1384,2359,0,166
1385,2361,0,97
1386,2360,0,97
1387,2362,0,338
1388,1667,0,0
1389,1670,0,0
1390,1676,0,0
1391,1678,0,0
1392,1680,0,0
1393,1677,0,0
1394,1679,0,0
1395,990,170,338
1396,2042,170,405
1397,2010,170,338
1398,1845,80,97
1399,1841,130,113
1400,1843,80,65
1401,1842,80,65
1402,1844,250,229
1403,909,0,0
1404,893,220,0
1405,885,75,97
1406,888,130,0
1407,890,80,0
1408,889,80,0
1409,891,250,0
1410,886,55,0
1411,892,200,0
1412,884,130,0
1413,882,80,0
1414,883,80,0
1415,881,250,0
1416,917,0,0
1417,919,0,0
1418,887,80,97
1419,921,0,0
1420,918,0,0
1421,920,0,0
1422,806,0,0
1423,796,0,0
1424,798,0,0
1425,797,0,0
1426,799,0,0
1427,1154,110,165
1428,700,0,0
1429,696,0,0
1430,2034,340,650
1431,877,275,338
1432,1226,190,200
1433,1232,210,338
1434,1036,175,303
1435,870,160,113
1436,1545,130,0
1437,1547,80,65
1438,831,150,131
1439,1546,80,65
1440,1548,250,229
1441,821,320,0
1442,472,195,0
1443,815,190,0
1444,811,120,113
1445,813,70,65
1446,812,70,65
1447,814,220,229
1448,1660,200,0
1449,378,65,97
1450,385,60,97
1451,840,0,405
1452,848,0,165
1453,866,0,0
1454,867,0,200
1455,1108,320,0
1456,998,0,97
1457,997,0,97
1458,819,175,165
1459,453,35,50
1460,1081,140,165
1461,425,15,62
1462,2175,0,0
1463,428,15,62
1464,620,190,0
1465,2167,0,0
1466,2168,0,0
1467,1774,320,411
1468,1780,180,272
1469,1827,180,0
1470,1782,150,189
1471,2169,0,0
1472,2171,0,0
1473,2170,0,0
1474,2172,0,0
1475,1794,100,91
1476,1762,130,133
1477,1764,80,52
1478,1797,80,161
1479,1777,230,244
1480,1763,80,52
1481,1765,250,184
1482,1789,180,272
1483,2351,100,0
1484,1065,80,110
1485,913,175,0
1486,924,250,0
1487,926,130,130
1488,928,80,80
1489,927,80,80
1490,929,250,280
1491,1077,50,0
1492,899,150,0
1493,1079,40,0
1494,1062,175,165
1495,1893,100,0
1496,1621,100,0
1497,939,0,0
1498,963,0,331
1499,965,0,115
1500,967,0,0
1501,964,0,115
1502,966,0,503
1503,683,0,0
1504,685,0,0
1505,684,0,0
1506,686,0,0
1507,818,175,165
1508,773,120,88
1509,775,70,42
1510,1730,0,0
1511,774,70,42
1512,776,240,136
1513,860,300,407
1514,2288,0,0
1515,2289,0,0
1516,2291,0,0
1517,2290,0,0
1518,2292,0,0
1519,575,20,0
1520,574,20,62
1521,582,220,200
1522,581,180,200
1523,580,180,200
1524,1875,80,0
1525,659,0,0
1526,657,0,0
1527,1702,320,411
1528,1711,180,272
1529,1709,180,272
1530,1706,150,189
1531,1710,180,0
1532,1697,130,133
1533,1707,100,91
1534,1699,80,52
1535,1708,80,161
1536,1701,230,244
1537,1698,80,52
1538,1700,250,184
1539,1974,0,0
1540,1969,0,0
1541,1970,0,0
1542,1972,0,0
1543,1968,0,0
1544,1973,0,0
1545,1971,0,0
