"rownum","GrantedEffect","Level","PlayerLevelReq","CostMultiplier","StoredUses","Cooldown","CooldownBypassType","VaalSouls","VaalStoredUses","CooldownGroup","i32","SoulGainPreventionDuration","AttackSpeedMultiplier","i32","CostAmounts","CostTypes","ManaReservationFlat","ManaReservationPercent","LifeReservationFlat","LifeReservationPercent","AttackTime"
44,1,5,11,100,0,0,4,0,0,25,-30,0,0,0,[9],[0],0,0,0,0,0
45,1,6,16,100,0,0,4,0,0,25,-30,0,0,0,[10],[0],0,0,0,0,0
46,1,7,20,100,0,0,4,0,0,25,-30,0,0,0,[11],[0],0,0,0,0,0
47,1,8,24,100,0,0,4,0,0,25,-30,0,0,0,[12],[0],0,0,0,0,0
48,1,9,28,100,0,0,4,0,0,25,-30,0,0,0,[13],[0],0,0,0,0,0
49,1,10,32,100,0,0,4,0,0,25,-30,0,0,0,[14],[0],0,0,0,0,0
50,1,11,36,100,0,0,4,0,0,25,-30,0,0,0,[15],[0],0,0,0,0,0
51,1,12,40,100,0,0,4,0,0,25,-30,0,0,0,[16],[0],0,0,0,0,0
52,1,13,44,100,0,0,4,0,0,25,-30,0,0,0,[18],[0],0,0,0,0,0
53,1,14,48,100,0,0,4,0,0,25,-30,0,0,0,[19],[0],0,0,0,0,0
54,1,15,52,100,0,0,4,0,0,25,-30,0,0,0,[20],[0],0,0,0,0,0
55,1,16,56,100,0,0,4,0,0,25,-30,0,0,0,[21],[0],0,0,0,0,0
56,1,17,60,100,0,0,4,0,0,25,-30,0,0,0,[22],[0],0,0,0,0,0
57,1,18,64,100,0,0,4,0,0,25,-30,0,0,0,[23],[0],0,0,0,0,0
58,1,19,67,100,0,0,4,0,0,25,-30,0,0,0,[24],[0],0,0,0,0,0
59,1,20,70,100,0,0,4,0,0,25,-30,0,0,0,[25],[0],0,0,0,0,0
60,1,21,72,100,0,0,4,0,0,25,-30,0,0,0,[25],[0],0,0,0,0,0
61,1,22,74,100,0,0,4,0,0,25,-30,0,0,0,[26],[0],0,0,0,0,0
62,1,23,76,100,0,0,4,0,0,25,-30,0,0,0,[26],[0],0,0,0,0,0
63,1,24,78,100,0,0,4,0,0,25,-30,0,0,0,[27],[0],0,0,0,0,0
64,1,25,80,100,0,0,4,0,0,25,-30,0,0,0,[27],[0],0,0,0,0,0
65,1,26,82,100,0,0,4,0,0,25,-30,0,0,0,[28],[0],0,0,0,0,0
66,1,27,84,100,0,0,4,0,0,25,-30,0,0,0,[28],[0],0,0,0,0,0
67,1,28,86,100,0,0,4,0,0,25,-30,0,0,0,[29],[0],0,0,0,0,0
68,1,29,88,100,0,0,4,0,0,25,-30,0,0,0,[30],[0],0,0,0,0,0
69,1,30,90,100,0,0,4,0,0,25,-30,0,0,0,[30],[0],0,0,0,0,0
70,1,31,91,100,0,0,4,0,0,25,-30,0,0,0,[30],[0],0,0,0,0,0
71,1,32,92,100,0,0,4,0,0,25,-30,0,0,0,[31],[0],0,0,0,0,0
72,1,33,93,100,0,0,4,0,0,25,-30,0,0,0,[31],[0],0,0,0,0,0
73,1,34,94,100,0,0,4,0,0,25,-30,0,0,0,[31],[0],0,0,0,0,0
74,1,35,95,100,0,0,4,0,0,25,-30,0,0,0,[31],[0],0,0,0,0,0
75,1,36,96,100,0,0,4,0,0,25,-30,0,0,0,[32],[0],0,0,0,0,0
76,1,37,97,100,0,0,4,0,0,25,-30,0,0,0,[32],[0],0,0,0,0,0
77,1,38,98,100,0,0,4,0,0,25,-30,0,0,0,[32],[0],0,0,0,0,0
78,1,39,99,100,0,0,4,0,0,25,-30,0,0,0,[33],[0],0,0,0,0,0
79,1,40,100,100,0,0,4,0,0,25,-30,0,0,0,[33],[0],0,0,0,0,0
80,2,1,1,100,0,0,4,0,0,25,-30,0,0,0,[6],[0],0,0,0,0,0
81,2,2,2,100,0,0,4,0,0,25,-30,0,0,0,[6],[0],0,0,0,0,0
82,2,3,4,100,0,0,4,0,0,25,-30,0,0,0,[7],[0],0,0,0,0,0
83,2,4,7,100,0,0,4,0,0,25,-30,0,0,0,[8],[0],0,0,0,0,0
84,2,5,11,100,0,0,4,0,0,25,-30,0,0,0,[9],[0],0,0,0,0,0
85,2,6,16,100,0,0,4,0,0,25,-30,0,0,0,[10],[0],0,0,0,0,0
86,2,7,20,100,0,0,4,0,0,25,-30,0,0,0,[11],[0],0,0,0,0,0
87,2,8,24,100,0,0,4,0,0,25,-30,0,0,0,[12],[0],0,0,0,0,0
88,2,9,28,100,0,0,4,0,0,25,-30,0,0,0,[13],[0],0,0,0,0,0
89,2,10,32,100,0,0,4,0,0,25,-30,0,0,0,[14],[0],0,0,0,0,0
90,2,11,36,100,0,0,4,0,0,25,-30,0,0,0,[15],[0],0,0,0,0,0
91,2,12,40,100,0,0,4,0,0,25,-30,0,0,0,[16],[0],0,0,0,0,0
92,2,13,44,100,0,0,4,0,0,25,-30,0,0,0,[18],[0],0,0,0,0,0
93,2,14,48,100,0,0,4,0,0,25,-30,0,0,0,[19],[0],0,0,0,0,0
94,2,15,52,100,0,0,4,0,0,25,-30,0,0,0,[20],[0],0,0,0,0,0
95,2,16,56,100,0,0,4,0,0,25,-30,0,0,0,[21],[0],0,0,0,0,0
96,2,17,60,100,0,0,4,0,0,25,-30,0,0,0,[22],[0],0,0,0,0,0
97,2,18,64,100,0,0,4,0,0,25,-30,0,0,0,[23],[0],0,0,0,0,0
98,2,19,67,100,0,0,4,0,0,25,-30,0,0,0,[24],[0],0,0,0,0,0
99,2,20,70,100,0,0,4,0,0,25,-30,0,0,0,[25],[0],0,0,0,0,0
100,2,21,72,100,0,0,4,0,0,25,-30,0,0,0,[25],[0],0,0,0,0,0
101,2,22,74,100,0,0,4,0,0,25,-30,0,0,0,[26],[0],0,0,0,0,0
102,2,23,76,100,0,0,4,0,0,25,-30,0,0,0,[26],[0],0,0,0,0,0
103,2,24,78,100,0,0,4,0,0,25,-30,0,0,0,[27],[0],0,0,0,0,0
104,2,25,80,100,0,0,4,0,0,25,-30,0,0,0,[27],[0],0,0,0,0,0
105,2,26,82,100,0,0,4,0,0,25,-30,0,0,0,[28],[0],0,0,0,0,0
106,2,27,84,100,0,0,4,0,0,25,-30,0,0,0,[28],[0],0,0,0,0,0
107,2,28,86,100,0,0,4,0,0,25,-30,0,0,0,[29],[0],0,0,0,0,0
108,2,29,88,100,0,0,4,0,0,25,-30,0,0,0,[30],[0],0,0,0,0,0
109,2,30,90,100,0,0,4,0,0,25,-30,0,0,0,[30],[0],0,0,0,0,0
110,2,31,91,100,0,0,4,0,0,25,-30,0,0,0,[30],[0],0,0,0,0,0
111,2,32,92,100,0,0,4,0,0,25,-30,0,0,0,[31],[0],0,0,0,0,0
112,2,33,93,100,0,0,4,0,0,25,-30,0,0,0,[31],[0],0,0,0,0,0
113,2,34,94,100,0,0,4,0,0,25,-30,0,0,0,[31],[0],0,0,0,0,0
114,2,35,95,100,0,0,4,0,0,25,-30,0,0,0,[31],[0],0,0,0,0,0
115,2,36,96,100,0,0,4,0,0,25,-30,0,0,0,[32],[0],0,0,0,0,0
116,2,37,97,100,0,0,4,0,0,25,-30,0,0,0,[32],[0],0,0,0,0,0
117,2,38,98,100,0,0,4,0,0,25,-30,0,0,0,[32],[0],0,0,0,0,0
118,2,39,99,100,0,0,4,0,0,25,-30,0,0,0,[33],[0],0,0,0,0,0
119,2,40,100,100,0,0,4,0,0,25,-30,0,0,0,[33],[0],0,0,0,0,0
120,3,1,1,100,0,0,4,0,0,25,-51,0,0,0,[6],[0],0,0,0,0,0
121,3,2,2,100,0,0,4,0,0,25,-51,0,0,0,[6],[0],0,0,0,0,0
122,3,3,4,100,0,0,4,0,0,25,-51,0,0,0,[7],[0],0,0,0,0,0
123,3,4,7,100,0,0,4,0,0,25,-51,0,0,0,[8],[0],0,0,0,0,0
124,3,5,11,100,0,0,4,0,0,25,-51,0,0,0,[9],[0],0,0,0,0,0
125,3,6,16,100,0,0,4,0,0,25,-51,0,0,0,[10],[0],0,0,0,0,0
126,3,7,20,100,0,0,4,0,0,25,-51,0,0,0,[11],[0],0,0,0,0,0
127,3,8,24,100,0,0,4,0,0,25,-51,0,0,0,[12],[0],0,0,0,0,0
128,3,9,28,100,0,0,4,0,0,25,-51,0,0,0,[13],[0],0,0,0,0,0
129,3,10,32,100,0,0,4,0,0,25,-51,0,0,0,[14],[0],0,0,0,0,0
130,4,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
131,4,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
132,5,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
133,5,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
134,6,1,1,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
135,7,1,1,100,0,0,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
136,8,1,1,100,1,4000,4,0,0,3,0,0,0,0,[],[],0,0,0,0,0
137,9,1,1,100,0,0,4,0,0,4,0,0,0,0,[],[],0,0,0,0,0
138,10,1,3,100,1,8000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
139,10,2,68,100,1,8000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
140,11,1,3,100,1,2000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
141,11,2,68,100,1,2000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
142,12,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
143,12,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
144,13,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
145,14,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
146,15,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
147,15,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
148,16,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
149,16,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
150,20,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
151,20,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
152,21,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
153,21,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
154,22,1,3,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
155,22,2,5,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
156,22,3,8,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
157,22,4,12,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
158,22,5,15,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
159,22,6,19,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
160,22,7,20,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
161,22,8,21,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
162,22,9,26,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
163,22,10,30,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
164,22,11,34,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
165,22,12,38,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
166,22,13,43,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
167,22,14,45,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
168,22,15,53,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
169,22,16,58,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
170,22,17,62,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
171,22,18,63,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
172,22,19,66,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
173,22,20,67,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
174,22,21,68,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
175,22,22,69,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
176,22,23,70,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
177,22,24,71,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
178,22,25,72,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
179,22,26,73,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
180,22,27,74,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
181,22,28,75,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
182,22,29,76,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
183,22,30,77,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
184,22,31,78,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
185,22,32,79,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
186,22,33,80,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
187,22,34,81,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
188,22,35,82,100,1,1500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
189,17,1,3,100,1,10000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
190,17,2,68,100,1,10000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
191,17,3,70,100,1,8000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
192,18,1,50,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
193,19,1,65,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
194,23,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
195,24,1,3,100,1,3000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
196,24,2,41,100,1,3000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
197,24,3,70,100,1,3000,4,0,0,2,0,0,0,0,[],[],0,0,0,0,0
198,25,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
199,25,2,5,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
200,25,3,8,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
201,25,4,12,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
202,25,5,15,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
203,25,6,19,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
204,25,7,20,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
205,25,8,21,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
206,25,9,26,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
207,25,10,30,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
208,25,11,34,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
209,25,12,38,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
210,25,13,43,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
211,25,14,45,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
212,25,15,53,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
213,25,16,58,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
214,25,17,62,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
215,25,18,63,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
216,25,19,66,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
217,25,20,67,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
218,25,21,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
219,25,22,69,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
220,25,23,70,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
221,25,24,71,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
222,25,25,72,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
223,25,26,73,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
224,25,27,74,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
225,25,28,75,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
226,25,29,76,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
227,25,30,77,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
228,25,31,78,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
229,25,32,79,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
230,25,33,80,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
231,25,34,81,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
232,25,35,82,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
233,26,1,3,100,0,0,4,0,0,25,0,0,0,0,[200],[0],0,0,0,0,0
234,27,1,3,100,1,5000,4,0,0,25,0,0,0,0,[200],[0],0,0,0,0,0
235,27,2,26,100,1,5000,4,0,0,25,0,0,0,0,[200],[0],0,0,0,0,0
236,27,3,38,100,1,4000,4,0,0,25,0,0,0,0,[200],[0],0,0,0,0,0
237,27,4,69,100,1,3000,4,0,0,25,0,0,0,0,[200],[0],0,0,0,0,0
238,28,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
239,28,2,5,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
240,28,3,8,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
241,28,4,12,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
242,28,5,15,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
243,28,6,19,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
244,28,7,20,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
245,28,8,21,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
246,28,9,26,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
247,28,10,30,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
248,28,11,34,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
249,28,12,38,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
250,28,13,43,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
251,28,14,45,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
252,28,15,53,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
253,28,16,58,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
254,28,17,62,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
255,28,18,63,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
256,28,19,66,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
257,28,20,67,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
258,28,21,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
259,28,22,69,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
260,28,23,70,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
261,28,24,71,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
262,28,25,72,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
263,28,26,73,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
264,28,27,74,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
265,28,28,75,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
266,28,29,76,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
267,28,30,77,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
268,28,31,78,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
269,28,32,79,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
270,28,33,80,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
271,28,34,81,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
272,28,35,82,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
273,29,1,3,100,1,12000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
274,29,2,38,100,1,8000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
275,29,3,62,100,1,6000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
276,29,4,66,100,1,6000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
277,29,5,72,100,1,4000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
278,30,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
279,30,2,33,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
280,30,3,55,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
281,43,1,3,100,1,3000,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
282,44,1,3,100,1,2500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
283,44,2,5,100,1,2500,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
284,41,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
285,39,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
286,39,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
287,40,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
288,40,2,24,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
289,40,3,27,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
290,40,4,44,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
291,40,5,48,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
292,42,1,4,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
293,42,2,36,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
294,42,3,52,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
295,31,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
296,31,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
297,32,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
298,32,2,68,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
299,33,1,3,100,0,0,4,0,0,25,0,0,0,0,[],[],0,0,0,0,0
