"rownum","Name","ModSellPriceTypesKeys","bool"
51,"GlobalPhysicalDamageReductionRatingPercent",[1],""
52,"GlobalPhysicalDamageReductionRatingPercentUnused",[1],""
53,"MonsterPhysicalDamageReductionRatingPercent",[],""
54,"LocalPhysicalDamageReductionRatingPercent",[1],""
55,"LocalPhysicalDamageReductionRatingPercentSuffix",[2],""
56,"GlobalEnergyShieldPercent",[1],""
57,"LocalBaseArmourAndEvasionRating",[1],""
58,"LocalBaseArmourAndEnergyShield",[1],""
59,"LocalBaseEvasionRatingAndEnergyShield",[1],""
60,"LocalBaseArmourEvasionRatingAndLife",[1],""
61,"LocalBaseArmourEnergyShieldAndLife",[1],""
62,"LocalBaseEvasionRatingEnergyShieldAndLife",[1],""
63,"LocalBaseArmourAndLife",[1],""
64,"LocalBaseEnergyShieldAndLife",[1],""
65,"LocalBaseEvasionRatingAndLife",[1],""
66,"LocalBaseEnergyShieldAndMana",[1],""
67,"LocalIncreasedArmourAndEvasionAndLife",[1],""
68,"LocalIncreasedArmourAndEnergyShieldAndLife",[1],""
69,"LocalIncreasedEvasionAndEnergyShieldAndLife",[1],""
70,"LocalIncreasedArmourAndLife",[1],""
71,"LocalIncreasedEvasionAndLife",[1],""
72,"LocalIncreasedEnergyShieldAndLife",[1],""
73,"LocalIncreasedDefencesAndLife",[1],""
74,"MonsterEnergyShieldPercent",[],""
75,"WeaponSpellDamage",[2],""
76,"TwoHandWeaponSpellDamage",[2],""
77,"WeaponSpellDamageAddedAsChaos",[2],""
78,"WeaponSpellDamageAndMana",[1],""
79,"TwoHandWeaponSpellDamageAndMana",[1],""
80,"LocalIncreasedPhysicalDamagePercentAndLeech",[1],""
81,"LocalIncreasedPhysicalDamagePercentAndAttackSpeed",[1],""
82,"LocalIncreasedPhysicalDamagePercentAndCritChance",[1],""
83,"LocalIncreasedPhysicalDamagePercentAndCritMulti",[1],""
84,"LocalIncreasedPhysicalDamagePercentAndStun",[1],""
85,"LocalIncreasedPhysicalDamagePercentAndArea",[1],""
86,"LocalIncreasedPhysicalDamagePercentAndProjSpeed",[1],""
87,"LocalIncreasedPhysicalDamagePercentAndPierce",[1],""
88,"ReducedChillDuration",[5],""
89,"ReducedFreezeDuration",[5],""
90,"ReducedFreezeDurationMaven",[5],""
91,"ReducedBurnDuration",[5],""
92,"ReducedBurnDurationMaven",[5],""
93,"ReducedShockDuration",[5],""
94,"ReducedPoisonDuration",[5],""
95,"ReducedBleedDuration",[5],""
96,"IncreasedCastSpeed",[1],""
97,"IncreasedCastSpeedFishing",[1],""
98,"IncreasedCastSpeedAddedChaos",[1],""
99,"IncreasedAttackSpeed",[1],""
100,"MonsterIncreasedAttackSpeed",[],""
101,"MonsterIncreasedCastSpeed",[],""
102,"MonsterIncreasedAttackAndCastSpeed",[],""
103,"MonsterMoreAttackSpeed",[],""
104,"IncreasedAccuracy",[0],""
105,"MonsterIncreasedAccuracyPercent",[],""
106,"LifeRegeneration",[0],""
107,"ManaRegeneration",[0],""
108,"ManaRegenerationMaven",[0],""
109,"EnergyShieldRegeneration",[5],""
110,"LifeRegenerationAndManaRegeneration",[1],""
111,"ArrowSpeed",[],""
112,"StunDurationIncreasePercent",[1],""
113,"StunRecovery",[0],""
114,"FireResistance",[0],""
115,"ColdResistance",[0],""
116,"LightningResistance",[0],""
117,"AllResistances",[2],""
118,"AllResistancesMaven",[2],""
119,"AllResistancesWithChaos",[2],""
120,"FireResistancePrefix",[2],""
121,"ColdResistancePrefix",[2],""
122,"LightningResistancePrefix",[2],""
123,"ArrowPiercePer10",[],""
124,"ArrowAdditionalPierce",[1],""
125,"CorruptionBowArrowPierce",[],""
126,"AdditionalArrowPierce",[],""
127,"ArrowsAlwaysPierce",[],""
128,"MovementVelocity",[2],""
129,"MonsterMovementVelocity",[],""
130,"ItemFoundQuantityIncrease",[6],""
131,"ItemFoundRarityIncrease",[5],""
132,"ItemFoundRarityIncreasePrefix",[5],""
133,"EnergyShieldDelay",[5],""
134,"FireDamagePercentage",[1],""
135,"FireDamagePercentagePrefix",[2],""
136,"FireDamageWeaponPrefix",[1],""
137,"TwoHandFireDamageWeaponPrefix",[1],""
138,"FireDamageWeaponPrefixAndFlat",[1],""
139,"TwoHandFireDamageWeaponPrefixAndFlat",[1],""
140,"ColdDamagePercentage",[1],""
141,"ColdDamagePercentagePrefix",[2],""
142,"ColdDamageWeaponPrefix",[1],""
143,"TwoHandColdDamageWeaponPrefix",[1],""
144,"ColdDamageWeaponPrefixAndFlat",[1],""
145,"TwoHandColdDamageWeaponPrefixAndFlat",[1],""
146,"LightningDamagePercentage",[1],""
147,"LightningDamagePercentagePrefix",[2],""
148,"LightningDamageWeaponPrefix",[1],""
149,"TwoHandLightningDamageWeaponPrefix",[1],""
150,"LightningDamageWeaponPrefixAndFlat",[1],""
151,"TwoHandLightningDamageWeaponPrefixAndFlat",[1],""
152,"ChaosDamageWeaponPrefix",[1],""
153,"TwoHandChaosDamageWeaponPrefix",[1],""
154,"LocalLightningDamage",[1],""
155,"LocalLightningDamageTwoHand",[1],""
156,"LocalLightningDamageRanged",[1],""
157,"LocalFireDamage",[1],""
158,"LocalFireDamageTwoHand",[1],""
159,"LocalFireDamageRanged",[1],""
160,"LocalFireDamageAndPen",[1],""
161,"LocalFireDamageTwoHandAndPen",[1],""
162,"LocalColdDamageAndPen",[1],""
163,"LocalColdDamageTwoHandAndPen",[1],""
164,"LocalLightningDamageAndPen",[1],""
165,"LocalLightningDamageTwoHandAndPen",[1],""
166,"LocalFireDamagePenetrationHybrid",[1],""
167,"LocalColdDamagePenetrationHybrid",[1],""
168,"LocalLightningDamagePenetrationHybrid",[1],""
169,"LocalChaosDamagePenetrationHybrid",[1],""
170,"FireResistancePhysTakenAsFire",[0],""
171,"ColdResistancePhysTakenAsCold",[0],""
172,"LightningResistancePhysTakenAsLightning",[0],""
173,"FireResistanceLeech",[0],""
174,"ColdResistanceLeech",[0],""
175,"LightningResistanceLeech",[0],""
176,"FireResistanceAilments",[0],""
177,"ColdResistanceAilments",[0],""
178,"LightningResistanceAilments",[0],""
179,"FireDamagePhysConvertedToFire",[0],""
180,"ColdDamagePhysConvertedToCold",[0],""
181,"LightningDamagePhysConvertedToLightning",[0],""
182,"IncreasedLifeAndPercent",[1],""
183,"LifeRegenerationAndPercent",[0],""
184,"EnergyShieldAndPercent",[1],""
185,"EnergyShieldAndRegen",[1],""
186,"IncreasedManaAndPercent",[0],""
187,"IncreasedManaAndOnHit",[0],""
188,"IncreasedManaAndRegen",[0],""
189,"IncreasedManaAndReservation",[0],""
190,"IncreasedManaAndReservationEfficiency",[0],""
191,"IncreasedManaAndCost",[0],""
192,"IncreasedManaAndCostNew",[0],""
193,"MovementVelocitySpeed",[2],""
194,"MovementVelocityDodge",[2],""
195,"MovementVelocitySpellDodge",[2],""
196,"ItemQuantityIncrease",[6],""
197,"MonsterDamageIncrease",[],""
198,"MonsterDamageFromRarity",[],""
199,"MonsterDamageLifeIncrease",[],""
200,"MonsterSlainExperienceIncrease",[],""
201,"MonsterSlainExperienceIncreaseFinal",[],""
202,"MonsterDroppedItemRarityIncrease",[],""
203,"MonsterDroppedItemQuantityIncrease",[],""
204,"TormentSlainMonsterLootBonus",[],""
205,"MaximumLifeIncreasePercent",[2],""
206,"MonsterMaximumLifeIncreasePercent",[],""
207,"LocalPhysicalDamagePercent",[2],""
208,"PhysicalDamagePercent",[2],""
209,"PhysicalDamagePercentPrefix",[2],""
210,"LocalIncreasedAttackSpeed",[1],""
211,"LocalIncreasedAttackSpeedAddedChaos",[1],""
212,"LocalPhysicalDamagePercentAddedAsChaos",[2],""
213,"StunThresholdReduction",[0],""
214,"CriticalStrikeChance",[1],""
215,"CriticalStrikeChanceWithBows",[1],""
216,"CriticalStrikeChanceDaggerImplicit1",[],""
217,"CriticalStrikeChanceDaggerImplicit2",[],""
218,"CriticalStrikeChanceDaggerImplicit3",[],""
219,"ChaosResistance",[4],""
220,"ChaosResistancePrefix",[4],""
221,"ChaosResistanceDamageOverTime",[2],""
222,"CriticalStrikeMultiplier",[2],""
223,"CriticalStrikeMultiplierWithBows",[2],""
224,"SpellCriticalStrikeChance",[1],""
225,"NoCriticalStrikeMultiplier",[2],""
226,"AxeBonuses",[],""
227,"StaffBonuses",[],""
228,"ClawBonuses",[],""
229,"DaggerBonuses",[],""
230,"MaceBonuses",[],""
231,"BowBonuses",[],""
232,"SwordBonuses",[],""
233,"WandBonuses",[],""
234,"ProjectileSpeed",[1],""
235,"IncreasedAccuracyPercent",[0],""
236,"IncreasedAccuracyPercentWithSwords",[0],""
237,"LifeGainPerTarget",[0],""
238,"LifeGainPerTargetLocal",[0],""
239,"IncreasedWeaponElementalDamagePercent",[1],""
240,"FlaskIncreasedRecoverySpeed",[0],""
241,"FlaskIncreasedRecoveryAmount",[1],""
242,"FlaskIncreasedDuration",[2],""
243,"FlaskUtilityIncreasedDuration",[2],""
244,"FlaskIncreasedRecoveryOnLowLife",[0],""
245,"FlaskInstantRecoveryOnLowLife",[0],1
246,"FlaskPartialInstantRecovery",[0],1
247,"FlaskFullInstantRecovery",[1],""
248,"FlaskExtraManaCostsLife",[0],""
249,"FlaskExtraLifeCostsMana",[0],""
250,"FlaskExtraLifeCostsLife",[0],""
251,"FlaskExtraLife",[],""
252,"FlaskDispellsChill",[2],""
253,"FlaskDispellsBurning",[2],""
254,"FlaskExtraMaxCharges",[0],""
255,"FlaskIncreasedChargesAdded",[0],""
256,"FlaskIncreasedRecoveryReducedEffect",[0],""
257,"FlaskBuffArmourWhileHealing",[1],""
258,"FlaskBuffEvasionWhileHealing",[1],""
259,"FlaskBuffEnergyShieldWhileHealing",[1],""
260,"FlaskBuffMovementSpeedWhileHealing",[1],""
261,"FlaskBuffStunRecoveryWhileHealing",[1],""
262,"FlaskBuffResistancesWhileHealing",[1],""
263,"FlaskBuffLifeLeechWhileHealing",[1],""
264,"FlaskBuffLifeLeechPermyriadWhileHealing",[1],""
265,"FlaskBuffManaLeechWhileHealing",[1],""
266,"FlaskBuffManaLeechPermyriadWhileHealing",[1],""
267,"FlaskBuffKnockbackWhileHealing",[0],""
268,"FlaskBuffAttackLifeLeechWhileHealing",[1],""
269,"FlaskBuffSpellEnergyShieldLeechWhileHealing",[1],""
270,"FlaskBuffAttackSpeedWhileHealing",[1],""
271,"FlaskBuffCastSpeedWhileHealing",[1],""
272,"FlaskBuffFreezeShockIgniteChanceWhileHealing",[1],""
273,"FlaskBuffReducedManaCostWhileHealing",[1],""
274,"FlaskBuffAccuracyWhileHealing",[1],""
275,"FlaskBuffWardWhileHealing",[1],""
276,"FlaskBuffAvoidStunWhileHealing",[1],""
277,"FlaskHealsMinions",[0],""
278,"FlaskFullRechargeOnCrit",[2],""
279,"FlaskChanceRechargeOnCrit",[2],""
280,"FlaskFullRechargeOnTakeCrit",[2],""
281,"FlaskDispellsPoison",[2],""
282,"FlaskEffectReducedDuration",[0],1
283,"FlaskEffectLocal",[],""
284,"FlaskChargesUsed",[0],""
285,"FlaskFullRechargeOnHit",[0],""
286,"FlaskIncreasedHealingCharges",[1],""
287,"FlaskManaRecoveryAtEnd",[2],""
288,"FlaskEffectNotRemovedOnFullMana",[2],""
289,"FlaskEffectNotRemovedOnFullManaReducedRecovery",[2],""
290,"LocalCriticalStrikeChance",[1],""
291,"LocalCriticalStrikeMultiplier",[2],""
292,"FlaskBuffPreventsDeathWhileHealing",[8],""
293,"FlaskBuffAvoidChillFreeze",[0],""
294,"FlaskBuffAvoidIgnite",[0],""
295,"FlaskBuffAvoidShock",[0],""
296,"FlaskBuffBleedDuration",[0],""
297,"FlaskBuffChillFreezeDuration",[0],""
298,"FlaskBuffCurseEffect",[0],""
299,"FlaskBuffIgniteDuration",[0],""
300,"FlaskBuffPoisonDuration",[0],""
301,"FlaskBuffShockEffect",[0],""
302,"FlaskLevelRequirement",[],""
303,"RingLevelRequirement",[],""
304,"FireDamageAsPortionOfDamage",[6],""
305,"ColdDamageAsPortionOfDamage",[6],""
306,"LightningDamageAsPortionOfDamage",[],""
307,"MonsterFireDamageAsPortionOfDamage",[],""
308,"MonsterColdDamageAsPortionOfDamage",[],""
309,"MonsterLightningDamageAsPortionOfDamage",[],""
310,"LifeRegenerationRatePercentage",[5],""
311,"LifeRegenerationRatePercentagePerTotem",[5],""
312,"MonsterLifeRegenerationRatePercentage",[],""
313,"LifeRegenerationPercentAndMovementSpeed",[],""
314,"MonsterSlainFlaskChargesIncrease",[],""
315,"MonsterSlainGrantNoFlaskCharges",[],""
316,"LifeGainedFromEnemyDeath",[0],""
317,"ManaGainedFromEnemyDeath",[0],""
318,"MonsterDoesNotFlee",[],""
319,"LocalIncreaseSocketedFireGemLevel",[6],""
320,"LocalIncreaseSocketedFireGemLevelMaven",[6],""
321,"LocalIncreaseSocketedColdGemLevel",[6],""
322,"LocalIncreaseSocketedColdGemLevelMaven",[6],""
323,"LocalIncreaseSocketedLightningGemLevel",[6],""
324,"LocalIncreaseSocketedLightningGemLevelMaven",[6],""
325,"LocalIncreaseSocketedChaosGemLevel",[2],""
326,"LocalIncreaseSocketedChaosGemLevelMaven",[2],""
327,"LocalIncreaseSocketedProjectileGemLevel",[6],""
328,"LocalIncreaseSocketedSpellGemLevel",[6],""
329,"LocalIncreaseSocketedMeleeGemLevel",[6],""
330,"LocalIncreaseSocketedBowGemLevel",[6],""
331,"LocalIncreaseSocketedMinionGemLevel",[6],""
332,"LocalIncreaseSocketedTrapGemLevel",[6],""
333,"LocalIncreaseSocketedGemLevel",[6],""
334,"LocalIncreaseSocketedAuraLevel",[6],""
335,"LocalIncreaseSocketedStrengthGemLevel",[6],""
336,"LocalIncreaseSocketedAuraLevelCorrupted",[6],""
337,"LocalIncreaseSocketedCurseLevelCorrupted",[6],""
338,"LocalIncreaseSocketedProjectileLevelCorrupted",[6],""
339,"LocalIncreaseSocketedFireGemLevelCorrupted",[6],""
340,"LocalIncreaseSocketedColdGemLevelCorrupted",[6],""
341,"LocalIncreaseSocketedLightningGemLevelCorrupted",[6],""
342,"GlobalIncreaseSpellSkillGemLevel",[6],""
343,"GlobalIncreaseFireSpellSkillGemLevel",[6],""
344,"GlobalIncreaseColdSpellSkillGemLevel",[6],""
345,"GlobalIncreaseLightningSpellSkillGemLevel",[6],""
346,"GlobalIncreaseChaosSpellSkillGemLevel",[6],""
347,"GlobalIncreasePhysicalSpellSkillGemLevel",[6],""
348,"GlobalIncreaseMinionSpellSkillGemLevel",[6],""
349,"MonsterAuraPhysicalThorns",[],""
350,"MonsterAuraElementalThorns",[],""
351,"MonsterAuraMediumDamage",[],""
352,"MonsterAuraLargeDamage",[],""
353,"MonsterAuraLargeDamageAll",[],""
354,"MonsterAuraSpeed",[],""
355,"MonsterAuraLifeRegen",[],""
356,"MonsterAuraResists",[],""
357,"MonsterAuraEnergyShield",[],""
358,"MonsterAuraAccuracyAndCrit",[],""
359,"MonsterAuraEnemyLifeDegen",[],""
360,"MonsterAuraElementalDamage",[],""
361,"MonsterAuraEnemyLifeDegenCold",[],""
362,"MonsterAuraEnemyLifeDegenFire",[],""
363,"MonsterAuraEnemyLifeDegenLightning",[],""
364,"LocalAccuracyRating",[0],""
365,"LocalAccuracyRatingAndDexterityPercent",[0],""
366,"LocalAccuracyRatingAndEvasionPercent",[0],""
367,"LocalAccuracyRatingIncrease",[0],""
368,"Strength",[1],""
369,"StrengthImplicit",[1],""
370,"PercentageStrength",[6],""
371,"PercentageStrengthMaven",[6],""
372,"Dexterity",[1],""
373,"DexterityImplicit",[1],""
374,"PercentageDexterity",[6],""
375,"PercentageDexterityMaven",[6],""
376,"Intelligence",[1],""
377,"IntelligenceImplicit",[1],""
378,"AllAttributes",[2],""
379,"StaffBlockPercent",[1],""
380,"StaffBlockPercentLocalAdditional",[1],""
381,"StaffSpellBlockPercent",[1],""
382,"ElementalDamagePercent",[1],""
383,"ElementalDamagePercentMaven",[1],""
384,"MonsterElementalDamageFinal",[],""
385,"MonsterActBoss",[],""
386,"BlockingBlocksSpells",[6],""
387,"CannotCull",[],""
388,"CullingStrike",[6],""
389,"CullingStrikeMaven",[6],""
390,"PhysicalDamagePercentOnLowLife",[6],""
391,"BlockRecovery",[0],""
392,"AlwaysHits",[7],""
393,"AlwaysHitsAndLocalAttackSpeed",[7],""
394,"AlwaysHitsAndLocalCriticalStrikeChance",[7],""
395,"AlwaysHitsGlobal",[7],""
396,"HitsCauseMonsterFlee",[5],""
397,"ChaosDamage",[4],""
398,"MaximumEnduranceCharges",[7],""
399,"MaximumEnduranceChargesMaven",[7],""
400,"AddPowerChargeOnCrit",[7],""
401,"ActorSize",[6],""
402,"MonsterActorSize",[],""
403,"MaximumManaIncreasePercent",[6],""
404,"MaximumManaIncreasePercentMaven",[6],""
405,"MaximumManaIncreaseShaper",[6],""
406,"AreaOfEffect",[7],""
407,"MovementVelocityPenalty",[],""
408,"OshabiCombatVineOrange",[],""
409,"OshabiCombatVineBlue",[],""
410,"OshabiCombatVineGreen",[],""
411,"OshabiCombatVineRed",[],""
412,"MonsterConvertPhysicalDamageToFire",[],""
413,"MonsterConvertPhysicalDamageToCold",[],""
414,"MonsterConvertPhysicalDamageToLightning",[],""
415,"MonsterConvertPhysicalDamageToChaos",[],""
416,"BurnDamage",[5],""
417,"CannotCrit",[],""
418,"ManaCostReduction",[6],""
419,"BloodMagic",[6],""
420,"CannotEvade",[],""
421,"MinionRunSpeed",[5],""
422,"MinionLife",[5],""
423,"MinionLifeMaven",[5],""
424,"MinionDamage",[6],""
425,"MinionChaosResistance",[1],""
426,"MinionElementalResistance",[1],""
427,"MinionGrantsConvocation",[1],""
428,"MinionFlatAccuracyRating",[1],""
429,"MinionFlatAccuracyRatingAndEffectOfAurasOnMinions",[1],""
430,"MinionFlatAccuracyRatingAndMinionEvasionPercent",[1],""
431,"MinionMaxElementalResistance",[1],""
432,"MinionPhysicalDamageReduction",[1],""
433,"MinionDuration",[1],""
434,"MinionDamageOnWeapon",[1],""
435,"MinionDamageOnWeaponDoubleDamage",[1],""
436,"MinionDamageOnWeaponAndMana",[1],""
437,"MinionAttackAndCastSpeedOnWeapon",[1],""
438,"MinionAttackSpeedAndCastSpeed",[1],""
439,"MinionAttackSpeedAndCastSpeedAndMinionNoExtraCritDamage",[1],""
440,"MinionAttackSpeedAndCastSpeedAndMinionDamageTaken",[1],""
441,"MinionAlwaysHitAndCannotCrit",[1],""
442,"CannotStun",[],""
443,"CannotBeStunned",[7],""
444,"AdditionalCurseOnEnemies",[6],""
445,"OLDAdditionalCurseOnEnemiesMaven",[6],""
446,"AdditionalCurseOnEnemiesMaven",[6],""
447,"ConvertPhysicalToFire",[7],""
448,"ConvertPhysicalToFireMaven",[7],""
449,"ConvertPhysicalToFireVeiledFamilyRestriction",[2],""
450,"ConvertPhysicalToFireImplicit",[7],""
451,"MonsterMultipleProjectile",[],""
452,"MonsterMultipleProjectileShotgun",[],""
453,"MonsterFasterProjectile",[],""
454,"MonsterWealth",[],""
455,"MonsterCriticalStrikes",[],""
456,"MonsterResists",[],""
457,"MonsterCannotBeStunned",[],""
458,"LocalArmourAndEnergyShield",[1],""
459,"LocalArmourAndEnergyShieldSuffix",[2],""
460,"LocalArmourAndEvasion",[1],""
461,"LocalArmourAndEvasionSuffix",[2],""
462,"LocalEvasionAndEnergyShield",[1],""
463,"LocalEvasionAndEnergyShieldSuffix",[2],""
464,"LocalArmourAndEvasionAndEnergyShield",[1],""
465,"LocalArmourAndEvasionAndEnergyShieldSuffix",[2],""
466,"LocalArmourAndEnergyShieldAndStunRecovery",[1],""
467,"LocalArmourAndEvasionAndStunRecovery",[1],""
468,"LocalEvasionAndEnergyShieldAndStunRecovery",[1],""
469,"LocalArmourAndEvasionAndEnergyShieldAndStunRecovery",[1],""
470,"BeltIncreasedFlaskChargesGained",[0],""
471,"BeltReducedFlaskChargesUsed",[0],""
472,"BeltIncreasedFlaskDuration",[0],""
473,"BeltFlaskLifeRecoveryRate",[0],""
474,"BeltFlaskLifeRecovery",[0],""
475,"GlobalFlaskLifeRecovery",[2],""
476,"BeltFlaskManaRecoveryRate",[0],""
477,"BeltFlaskManaRecovery",[0],""
478,"CannotCurse",[],""
479,"MonsterImmuneToCurses",[],""
480,"MonsterExtraCurses",[],""
481,"MonsterHexproof",[],""
482,"MonsterAuraCannotDie",[],""
483,"MonsterAuraSlow",[],""
484,"MonsterAuraDamageReduction",[],""
485,"MonsterGrantsFrenzyChargesToAlliesOnDeath",[],""
486,"MonsterGainsFrenzyChargeAsKilled",[],""
487,"MonsterGainsPowerChargeAsKilled",[],""
488,"MonsterGainsFrenzyChargeOnHit",[],""
489,"MonsterGainsPowerChargeOnHit",[],""
490,"MonsterGainsEnduranceChargeOnHit",[],""
491,"MonsterIncreasedCastSpeedPerPowerCharge",[],""
492,"IncreasedChillDuration",[5],""
493,"Acrobatics",[7],""
494,"HasNoSockets",[8],""
495,"ReducedShockChance",[6],""
496,"AttackerTakesDamage",[0],""
497,"TakesDamageWhenAttacked",[],""
498,"PainAttunement",[7],""
499,"ExperienceIncrease",[8],""
500,"ChanceToAvoidFreezeAndChill",[6],""
501,"ReducedManaCostOnLowLife",[6],""
502,"ElementalResistsOnLowLife",[5],""
503,"EvasionOnLowLife",[5],""
504,"LifeRegenerationOnLowLife",[5],""
505,"ItemRarityOnLowLife",[7],""
506,"MovementVelocityOnLowLife",[5],""
507,"MovementVelocityOnFullLife",[5],""
508,"ConvertPhysicalToCold",[7],""
509,"ConvertPhysicalToColdMaven",[7],""
510,"ConvertPhysicalToColdVeiledFamilyRestriction",[2],""
511,"ConvertPhysicalToColdImplicit",[7],""
512,"AttackerTakesColdDamage",[4],""
513,"AttackerTakesColdDamageNoRange",[4],""
514,"AttackerTakesLightningDamageNoRange",[4],""
515,"AttackSpeedOnFullLife",[5],""
516,"CastSpeedOnFullLife",[5],""
517,"CastSpeedOnLowLife",[5],""
518,"Conduit",[8],""
519,"MinionInstability",[7],""
520,"PhysicalAttackDamageTaken",[5],""
521,"BlockPercentAppliedToSpellsOnLowLife",[6],""
522,"MaximumColdResist",[6],""
523,"MeleeAttackerTakesColdDamage",[4],""
524,"RangedAttackDamageTaken",[5],""
525,"MonsterSpeedAndDamageFixup",[],""
526,"MonsterSpeedAndDamageFixupRarity",[],""
527,"PercentDamageToDealToAttacker",[6],""
528,"Nothing",[],""
529,"StanceScavengerRun",[],""
530,"StanceMarakethGeneral",[],""
531,"StanceOrionThrone",[],""
532,"StanceSandLeaperHaste",[],""
533,"StanceChieftainRuckus",[],""
534,"StanceSnakeSlither",[],""
535,"StanceVilentaEnrage",[],""
536,"StanceVilentaEnrageMap",[],""
537,"StanceThaneEnrage",[],""
538,"StanceWestBossWalk",[],""
539,"StanceAfflictionDemonRun",[],""
540,"StanceBlightWheelRun",[],""
541,"StanceHarvestStriderRun",[],""
542,"StanceHarvestCatBossProwl",[],""
543,"StanceHarvestCatBossStealth",[],""
544,"StanceHarvestBossVinePhase",[],""
545,"StanceHarvestBrambleHulkRun",[],""
546,"StanceHarvestOshabiCrownOfThorns",[],""
547,"StanceHeistMovementSpeed",[],""
548,"StaceScytheHand",[],""
549,"StanceVelocity",[],""
550,"StanceVelocityAndImmune",[],""
551,"MonsterGainFrenzyChargeOnKinDeath",[],""
552,"MonsterChanceToIgnite",[],""
553,"MonsterGroundFireOnDeath",[],""
554,"MonsterGroundHolyFireOnDeath",[],""
555,"MonsterCausticCloudOnDeath",[],""
556,"MonsterNecromancerRaisable",[],""
557,"MonsterAuraRange",[],""
558,"MonsterTemporalChainsOnHit",[],""
559,"MonsterEnfeebleOnHit",[],""
560,"MonsterChanceToTemporalChainsOnHit",[],""
561,"MonsterChanceToVulnerabilityOnHit",[],""
562,"MonsterChanceToFlammabilityOnHit",[],""
563,"MonsterAuraAddedColdDamage",[],""
564,"MonsterAuraAddedFireDamage",[],""
565,"MonsterAuraAddedLightningDamage",[],""
566,"MonsterCastsFirestormText",[],""
567,"MonsterCastsPunctureText",[],""
568,"MonsterCastsColdsnapText",[],""
569,"MonsterCastsCriticalWeaknessCurseText",[],""
570,"MonsterCastsElementralWeaknessCurseText",[],""
571,"MonsterCastsEnfeebleCurseText",[],""
572,"MonsterCastsFireballText",[],""
573,"MonsterCastsIceNovaText",[],""
574,"MonsterCastsIceSpearText",[],""
575,"MonsterCastsMoltenShellText",[],""
576,"MonsterCastsProjectileWeaknessCurseText",[],""
577,"MonsterCastsShockNovaText",[],""
578,"MonsterCastsSparkText",[],""
579,"MonsterCastsVulnerabilityCurseText",[],""
580,"MonsterCastsWarlordsMarkCurseText",[],""
581,"MonsterCastsArcticBreathText",[],""
582,"MonsterCastsGlacialCascadeText",[],""
583,"MonsterDetonatesCorpsesText",[],""
584,"MonsterExplodes",[],""
585,"MonsterExplodesOnItsTargetText",[],""
586,"MonsterFiresRainOfArrowsText",[],""
587,"MonsterFiresBurningArrowsText",[],""
588,"MonsterFiresExplosiveArrowText",[],""
589,"MonsterFiresLightningArrowsText",[],""
590,"MonsterFiresCausticArrowsText",[],""
591,"MonsterFiresSplitArrowsText",[],""
592,"MonsterLeapsOntoEnemiesText",[],""
593,"MonsterRaisesUndeadText",[],""
594,"MonsterSummonsExplodingSpawnText",[],""
595,"MonsterSummonsMonkeysText",[],""
596,"MonsterSummonsSkeletonsText",[],""
597,"MonsterSummonsSpawnText",[],""
598,"MonsterUsesEnduringCryText",[],""
599,"MonsterUsesFlickerStrikeText",[],""
600,"MonsterUsesGlacialHammerText",[],""
