"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
80,130,8662,4,2,0,0,0,1,1,"","",""
81,132,8664,14,16,0,0,0,1,1,"","",""
82,133,8665,14,18,0,0,0,1,1,"","",""
83,135,8667,8,6,0,2,3,1,1,"","",""
84,136,8668,15,8,0,0,0,1,1,"","",""
85,137,8669,9,6,0,0,0,1,1,"","",""
86,139,8671,9,8,0,0,0,1,1,"","",""
87,140,8672,7,4,0,0,0,1,1,"","",""
88,141,8673,8,8,0,0,0,1,1,"","",""
89,142,8674,5,1,0,0,0,1,1,"","",""
90,144,8676,9,10,0,0,0,1,1,"","",""
91,145,8677,14,20,0,0,0,1,1,"","",""
92,146,8678,15,10,0,0,0,1,1,"","",""
93,148,8680,15,12,0,0,0,1,1,"","",""
94,149,8681,15,14,0,0,0,1,1,"","",""
95,150,8682,9,12,0,0,0,1,1,"","",""
96,152,8684,3,0,0,0,0,1,1,"","",""
97,154,8685,17,16,0,0,0,1,1,"","",""
98,153,8685,17,0,0,0,0,"","",97,"",""
99,155,8686,15,16,0,0,0,1,1,"","",""
100,156,8687,10,0,0,0,0,1,1,"","",""
101,157,8688,16,26,0,0,0,1,1,"","",""
102,158,8689,17,18,0,0,0,1,1,"","",""
103,159,8690,8,10,0,2,3,1,1,"","",""
104,160,8691,15,18,0,0,0,1,1,"","",""
105,161,8692,15,20,0,0,0,1,1,"","",""
106,162,8693,3,2,0,0,0,1,1,"","",""
107,163,8694,6,12,0,2,4,1,1,"","",""
108,164,8695,17,20,0,0,0,"","","","",""
109,165,9182,7,6,0,0,0,1,1,"","",""
110,166,9183,9,14,0,0,0,1,1,"","",""
111,167,9184,16,28,0,0,0,"","","","",""
112,168,9270,17,22,0,0,0,1,1,"","",""
113,169,9271,4,3,0,0,0,1,1,"","",""
114,172,9274,15,22,0,0,0,1,1,"","",""
115,173,9275,2,5,0,0,0,1,1,"","",""
116,174,9291,17,24,0,0,0,1,1,"","",""
117,176,9303,8,12,0,2,3,1,1,"","",""
118,178,9336,16,30,0,0,0,1,1,"","",""
119,179,9337,3,4,0,0,0,1,1,"","",""
120,180,9338,8,14,0,0,0,1,1,"","",""
121,181,9339,16,32,0,0,0,1,1,"","",""
122,183,9341,17,26,0,0,0,1,1,"","",""
123,184,9342,15,24,0,0,0,1,1,"","",""
124,185,9343,15,26,0,0,0,1,1,"","",""
125,186,9344,14,22,0,0,0,1,1,"","",""
126,187,9345,15,28,0,0,0,1,1,"","",""
127,188,9346,14,24,0,0,0,1,1,"","",""
128,189,9347,10,2,0,0,0,1,1,"","",""
129,190,9348,15,30,0,0,0,1,1,"","",""
130,191,9349,15,32,0,0,0,1,1,"","",""
131,193,9352,13,20,0,0,0,1,1,"","",""
132,194,9353,13,22,0,0,0,1,1,"","",""
133,262,9356,13,24,0,0,0,1,1,"","",""
134,198,9357,13,26,0,0,0,1,1,"","",""
135,200,9359,16,34,0,0,0,1,1,"","",""
136,203,9362,16,36,0,0,0,1,1,"","",""
137,205,9366,6,14,0,1,4,1,1,"","",""
138,206,9367,2,6,0,0,0,1,1,"","",""
139,209,9370,16,38,0,0,0,1,1,"","",""
140,210,9371,3,6,0,0,0,1,1,"","",""
141,213,9374,3,8,0,0,0,1,1,"","",""
142,215,9376,1,9,0,0,0,1,1,"","",""
143,217,9378,2,7,0,0,0,1,1,"","",""
144,218,9379,16,40,0,0,0,1,1,"","",""
145,220,9380,15,34,0,0,0,1,1,"","",""
146,221,9381,15,36,0,0,0,1,1,"","",""
147,222,9382,5,2,0,0,0,1,1,"","",""
148,223,9383,6,16,0,2,3,1,1,"","",""
149,233,9388,2,8,0,0,0,1,1,"","",""
150,234,9389,18,0,0,0,0,1,1,"","",""
151,235,9394,7,8,0,2,3,1,1,"","",""
152,237,9449,18,1,0,0,0,1,1,"","",""
153,239,9451,1,10,0,0,0,1,1,"","",""
154,240,9452,1,11,0,0,0,1,1,"","",""
155,241,9453,1,12,0,0,0,1,1,"","",""
156,242,9454,2,9,0,0,0,1,1,"","",""
157,243,9455,2,10,0,0,0,1,1,"","",""
158,244,9456,2,11,0,0,0,1,1,"","",""
159,245,9457,12,8,0,0,0,1,1,"","",""
160,247,9459,14,26,0,0,0,1,1,"","",""
161,248,9460,8,16,0,0,0,1,1,"","",""
162,250,9462,6,18,0,2,3,1,1,"","",""
163,251,9463,1,13,0,0,0,1,1,"","",""
164,252,9464,8,18,0,2,3,1,1,"","",""
165,253,9465,2,12,0,0,0,1,1,"","",""
166,254,9466,2,13,0,0,0,1,1,"","",""
167,255,9467,0,0,0,0,0,1,1,"","",""
168,257,9468,16,42,0,0,0,1,1,"","",""
169,256,9469,15,38,0,0,0,1,1,"","",""
170,258,7416,14,28,0,0,0,"","","","",""
171,259,9470,9,16,0,0,0,1,1,"","",""
172,261,9482,15,40,0,0,0,1,1,"","",""
173,279,9498,7,10,0,0,0,1,1,"","",""
174,264,9483,15,42,0,0,0,1,1,"","",""
175,266,9484,16,44,0,0,0,1,1,"","",""
176,265,9486,16,46,0,0,0,1,1,"","",""
177,268,9487,14,30,0,0,0,1,1,"","",""
178,269,9488,14,32,0,0,0,1,1,"","",""
179,271,9490,7,12,0,0,0,1,1,"","",""
180,272,9491,8,20,0,0,0,1,1,"","",""
181,281,9501,9,18,0,0,0,1,1,"","",""
182,282,9502,0,1,0,0,0,1,1,"","",""
183,283,9508,1,14,0,0,0,1,1,"","",""
184,285,9518,15,44,0,0,0,1,1,"","",""
185,286,9522,6,20,0,0,0,1,1,"","",""
186,288,9524,3,10,0,0,0,1,1,"","",""
187,289,9525,6,22,0,2,3,1,1,"","",""
188,290,9526,15,46,0,0,0,1,1,"","",""
189,292,9541,2,14,0,0,0,1,1,"","",""
190,293,9542,15,48,0,0,0,1,1,"","",""
191,294,9543,2,15,0,0,0,1,1,"","",""
192,295,9546,7,14,0,2,3,1,1,"","",""
193,296,9544,12,10,0,0,0,1,1,"","",""
194,297,9545,14,34,0,0,0,1,1,"","",""
195,298,9547,2,16,0,0,0,1,1,"","",""
196,299,9548,2,17,0,0,0,1,1,"","",""
197,300,9549,2,18,0,0,0,1,1,"","",""
198,301,9550,2,19,0,0,0,1,1,"","",""
199,302,9555,0,2,0,0,0,1,1,"","",""
200,303,9556,0,3,0,0,0,1,1,"","",""
201,305,9558,16,48,0,0,0,1,1,"","",""
202,306,9551,12,12,0,0,0,1,1,"","",""
203,309,9553,12,14,0,0,0,1,1,"","",""
204,308,9554,15,50,0,0,0,1,1,"","",""
205,321,9581,5,3,0,0,0,1,1,"","",""
206,320,9582,8,22,0,2,3,1,1,"","",""
207,322,9594,13,28,0,0,0,"","","","",""
208,324,9603,18,2,0,0,0,1,1,"","",""
209,326,9607,15,52,0,0,0,1,1,"","",""
210,327,9608,17,28,0,0,0,1,1,"","",""
211,329,9610,17,30,0,0,0,1,1,"","",""
212,333,9614,7,16,0,2,3,1,1,"","",""
213,337,9618,10,4,0,0,0,1,1,"","",""
214,339,9620,4,4,0,0,0,1,1,"","",""
215,340,9621,16,50,0,0,0,1,1,"","",""
216,342,9520,8,24,0,1,4,"","","","",""
217,343,9738,16,52,0,0,0,1,1,"","",""
218,344,9635,13,30,0,0,0,1,1,"","",""
219,345,9637,8,26,0,2,3,1,1,"","",""
220,346,9639,10,6,0,0,0,1,1,"","",""
221,347,9640,13,32,0,0,0,1,1,"","",""
222,348,9641,14,36,0,0,0,1,1,"","",""
223,350,9643,16,54,0,0,0,1,1,"","",""
224,351,9645,2,20,0,0,0,1,1,"","",""
225,353,9647,13,34,0,0,0,1,1,"","",""
226,354,9648,11,2,0,0,0,1,1,"","",""
227,355,9649,11,4,0,0,0,1,1,"","",""
228,356,9653,10,8,0,0,0,1,1,"","",""
229,357,9654,14,38,0,0,0,1,1,"","",""
230,358,9655,12,16,0,0,0,1,1,"","",""
231,359,9656,0,4,0,0,0,1,1,"","",""
232,360,9657,13,36,0,0,0,1,1,"","",""
233,362,9732,15,54,0,0,0,1,1,"","",""
234,363,9733,16,56,0,0,0,1,1,"","",""
235,364,9734,7,18,0,0,0,1,1,"","",""
236,365,9736,15,56,0,0,0,1,1,"","",""
237,366,9737,8,28,0,2,3,1,1,"","",""
238,65,7648,11,6,0,0,0,1,1,"","",""
239,367,9739,5,4,0,0,0,1,1,"","",""
240,368,7235,12,18,0,0,0,"","","","",""
241,370,9751,11,8,0,0,0,1,1,"","",""
242,371,9752,15,58,0,0,0,1,1,"","",""
243,372,9758,11,10,0,0,0,1,1,"","",""
244,373,9761,9,20,0,0,0,1,1,"","",""
245,374,9762,6,24,0,2,3,1,1,"","",""
246,378,9763,14,40,0,0,0,1,1,"","",""
247,379,9765,6,26,0,1,3,1,1,"","",""
248,380,9766,11,12,0,0,0,1,1,"","",""
249,382,9768,0,5,0,0,0,1,1,"","",""
250,383,9769,10,10,0,0,0,1,1,"","",""
251,386,9770,18,3,0,0,0,1,1,"","",""
252,387,9772,17,32,0,0,0,1,1,"","",""
253,388,9771,17,34,0,0,0,1,1,"","",""
254,390,9809,2,21,0,0,0,1,1,"","",""
255,391,9810,4,5,0,0,0,1,1,"","",""
256,392,9866,0,6,0,0,0,1,1,"","",""
257,394,9868,6,28,0,2,3,1,1,"","",""
258,396,10007,14,42,0,0,0,1,1,"","",""
259,397,10008,14,44,0,0,0,1,1,"","",""
260,398,10009,15,60,0,0,0,1,1,"","",""
261,399,10010,5,5,0,0,0,1,1,"","",""
262,400,9606,7,20,0,2,3,1,1,"","",""
263,401,10012,13,38,0,0,0,1,1,"","",""
264,402,10013,13,40,0,0,0,1,1,"","",""
265,403,10014,13,42,0,0,0,1,1,"","",""
266,404,10015,7,22,0,0,0,1,1,"","",""
267,406,10017,6,30,0,0,0,1,1,"","",""
268,407,10018,8,30,0,2,3,1,1,"","",""
269,408,10518,11,14,0,0,0,1,1,"","",""
270,410,10548,2,22,0,0,0,1,1,"","",""
271,412,10521,17,36,0,0,0,1,1,"","",""
272,413,10522,6,32,0,0,0,1,1,"","",""
273,414,10523,17,38,0,0,0,1,1,"","",""
274,418,7199,2,23,0,0,0,"","","","",""
275,420,10525,10,12,0,0,0,1,1,"","",""
276,421,7220,1,15,0,0,0,"","","","",""
277,422,10536,10,14,0,0,0,1,1,"","",""
278,424,10526,10,16,0,0,0,1,1,"","",""
279,425,10538,12,20,0,0,0,1,1,"","",""
280,427,10540,12,22,0,0,0,1,1,"","",""
281,429,10542,2,24,0,0,0,1,1,"","",""
282,430,10543,5,6,0,0,0,1,1,"","",""
283,431,10544,1,16,0,0,0,1,1,"","",""
284,432,10545,17,40,0,0,0,1,1,"","",""
285,433,10546,12,24,0,0,0,1,1,"","",""
286,434,10547,16,58,0,0,0,1,1,"","",""
287,435,10550,11,16,0,0,0,1,1,"","",""
288,436,11047,13,44,0,0,0,1,1,"","",""
289,437,11052,12,26,0,0,0,1,1,"","",""
290,438,11053,2,25,0,0,0,1,1,"","",""
291,439,11054,2,26,0,0,0,"","","","",""
292,440,11055,9,22,0,0,0,1,1,"","",""
293,441,11056,1,17,0,0,0,1,1,"","",""
294,442,11057,2,27,0,0,0,1,1,"","",""
295,443,11058,2,28,0,0,0,1,1,"","",""
296,445,11060,2,29,0,0,0,1,1,"","",""
297,446,11061,15,62,0,0,0,1,1,"","",""
298,447,11062,16,60,0,0,0,1,1,"","",""
299,448,11063,8,32,0,2,3,1,1,"","",""
300,449,11064,0,7,0,0,0,1,1,"","",""
301,450,11075,15,64,0,0,0,1,1,"","",""
302,451,11081,1,18,0,0,0,1,1,"","",""
303,452,11088,16,62,0,0,0,1,1,"","",""
304,453,11089,16,64,0,0,0,1,1,"","",""
305,454,10527,10,18,0,0,0,1,1,"","",""
306,455,11095,13,46,0,0,0,1,1,"","",""
307,464,11102,2,30,0,0,0,1,1,"","",""
308,465,11103,2,31,0,0,0,1,1,"","",""
309,466,11104,12,28,0,0,0,1,1,"","",""
310,467,11105,10,20,0,0,0,1,1,"","",""
311,469,11106,15,66,0,0,0,1,1,"","",""
312,470,11107,4,6,0,0,0,1,1,"","",""
313,471,7684,1,19,0,0,0,1,1,"","",""
314,472,11108,10,22,0,0,0,1,1,"","",""
315,473,11114,7,24,0,2,3,1,1,"","",""
316,474,11109,8,34,0,2,3,1,1,"","",""
317,475,11190,13,48,0,0,0,1,1,"","",""
318,476,11110,8,36,0,2,3,1,1,"","",""
319,477,11111,8,38,0,2,3,1,1,"","",""
320,478,11112,6,34,0,2,3,"","","","",""
321,479,11115,6,36,0,1,3,1,1,"","",""
322,480,11116,13,50,0,0,0,1,1,"","",""
323,481,11117,15,68,0,0,0,1,1,"","",""
324,483,11119,0,8,0,0,0,1,1,"","",""
325,484,11120,3,12,0,0,0,1,1,"","",""
326,485,11121,10,24,0,0,0,1,1,"","",""
327,486,11122,1,20,0,0,0,1,1,"","",""
328,487,11123,1,21,0,0,0,1,1,"","",""
329,488,11124,15,70,0,0,0,1,1,"","",""
330,489,11125,13,52,0,0,0,1,1,"","",""
331,171,9273,18,4,0,0,0,1,1,"","",""
332,177,9335,18,5,0,0,0,1,1,"","",""
333,207,9368,18,6,0,0,0,1,1,"","",""
334,230,9385,18,7,0,0,0,1,1,"","",""
335,409,10519,18,8,0,0,0,1,1,"","",""
336,490,11188,5,7,0,0,0,1,1,"","",""
337,492,11198,7,26,0,0,0,1,1,"","",""
338,936,11199,19,0,0,0,0,1,1,"","",""
339,493,11199,19,0,0,0,0,"","",338,"",""
340,495,11200,19,1,0,0,0,"",1,"","",""
341,496,11201,19,2,0,0,0,1,1,"","",""
342,497,11202,19,3,0,0,0,"","","","",""
343,498,11203,19,4,0,0,0,1,1,"","",""
344,499,11204,19,5,0,0,0,1,1,"","",""
345,502,11206,19,6,0,0,0,"","","","",""
346,501,11207,19,7,0,0,0,"","","","",""
347,503,11208,19,8,0,0,0,"","","","",""
348,504,11209,19,9,0,0,0,1,1,"","",""
349,505,11210,19,10,0,0,0,1,1,"","",""
350,507,11212,19,11,0,0,0,"","","","",""
351,508,11213,19,12,0,0,0,"","","","",""
352,509,11214,19,13,0,0,0,"","","","",""
353,510,11215,19,14,0,0,0,"","","","",""
354,512,11217,19,15,0,0,0,"","","","",""
355,514,11219,19,16,0,0,0,"","","","",""
356,515,11220,19,17,0,0,0,"","","","",""
357,516,11221,19,18,0,0,0,1,1,"","",""
358,518,11222,19,19,0,0,0,"","","","",""
359,520,11224,19,20,0,0,0,1,1,"","",""
360,521,11225,19,21,0,0,0,1,1,"","",""
361,522,11226,19,22,0,0,0,"","","","",""
362,523,11227,19,23,0,0,0,"","","","",""
363,524,11228,19,24,0,0,0,"","","","",""
364,527,11231,19,25,0,0,0,1,1,"","",""
365,528,11232,19,26,0,0,0,1,1,"","",""
366,530,11233,19,27,0,0,0,1,1,"","",""
367,529,11234,19,28,0,0,0,1,1,"","",""
368,531,11235,19,29,0,0,0,"","","","",""
369,532,11236,19,30,0,0,0,1,1,"","",""
370,533,11237,19,31,0,0,0,"","","","",""
371,534,11238,19,32,0,0,0,"","","","",""
372,535,11239,19,33,0,0,0,"","","","",""
373,536,11240,19,34,0,0,0,"","","","",""
374,537,11241,19,35,0,0,0,"","","","",""
375,539,11243,19,36,0,0,0,"","","","",""
376,540,11244,19,37,0,0,0,"","","","",""
377,542,11245,19,38,0,0,0,1,1,"","",""
378,541,11246,19,39,0,0,0,"","","","",""
379,543,11247,19,40,0,0,0,"","","","",""
380,544,11248,19,41,0,0,0,"","","","",""
381,546,11250,19,42,0,0,0,"","","","",""
382,547,11251,19,43,0,0,0,1,1,"","",""
383,548,11252,19,44,0,0,0,"","","","",""
384,550,11254,19,45,0,0,0,"","","","",""
385,551,11255,19,46,0,0,0,1,1,"","",""
386,552,11256,19,47,0,0,0,1,1,"","",""
387,553,11257,19,48,0,0,0,1,1,"","",""
388,554,11258,2,32,0,0,0,1,1,"","",""
389,555,11259,19,49,0,0,0,"","","","",""
390,556,11260,19,50,0,0,0,"","","","",""
391,557,11261,19,51,0,0,0,"","","","",""
392,558,11262,19,52,0,0,0,1,1,"","",""
393,559,11263,19,53,0,0,0,1,1,"","",""
394,560,11264,19,54,0,0,0,"","","","",""
395,561,11265,19,55,0,0,0,"","","","",""
396,562,11266,19,56,0,0,0,1,1,"","",""
397,563,11269,19,57,0,0,0,"","","","",""
398,564,11270,15,72,0,0,0,1,1,"","",""
399,565,11271,4,7,0,0,0,1,1,"","",""
400,566,11272,4,8,0,0,0,1,1,"","",""
401,568,11274,5,8,0,0,0,1,1,"","",""
402,569,11275,10,26,0,0,0,1,1,"","",""
403,570,11276,3,14,0,0,0,1,1,"","",""
404,571,11277,17,42,0,0,0,1,1,"","",""
405,572,11278,7,28,0,2,3,1,1,"","",""
406,573,11279,7,30,0,2,3,1,1,"","",""
407,574,11280,6,38,0,1,3,1,1,"","",""
408,575,11281,6,40,0,2,3,1,1,"","",""
409,576,11282,8,40,0,2,3,1,1,"","",""
410,577,11283,8,42,0,2,3,1,1,"","",""
411,578,11284,8,44,0,2,3,1,1,"","",""
412,579,11285,10,28,0,0,0,1,1,"","",""
413,580,11321,2,33,0,0,0,1,1,"","",""
414,581,11322,2,34,0,0,0,1,1,"","",""
415,582,11323,2,35,0,0,0,1,1,"","",""
416,583,11324,17,44,0,0,0,1,1,"","",""
417,584,11325,17,46,0,0,0,1,1,"","",""
418,585,11326,17,48,0,0,0,1,1,"","",""
419,586,11180,17,50,0,2,3,"","","","",""
420,587,11730,14,46,0,0,0,1,1,"","",""
421,588,11731,14,48,0,0,0,1,1,"","",""
422,589,11732,14,50,0,0,0,1,1,"","",""
423,590,11733,17,52,0,0,0,1,1,"","",""
424,591,11734,8,46,0,0,0,1,1,"","",""
425,592,11735,16,66,0,0,0,1,1,"","",""
426,593,11736,16,68,0,0,0,1,1,"","",""
427,594,11737,2,36,0,0,0,1,1,"","",""
428,597,11742,3,16,0,0,0,1,1,"","",""
429,599,11751,14,52,0,0,0,1,1,"","",""
430,600,11752,17,54,0,0,0,1,1,"","",""
431,601,11753,2,37,0,0,0,1,1,"","",""
432,602,11754,0,9,0,0,0,1,1,"","",""
433,603,11755,1,22,0,0,0,1,1,"","",""
434,604,11756,19,58,0,0,0,"","","","",""
435,605,11757,19,59,0,0,0,"","","","",""
436,606,11758,19,60,0,0,0,"","","","",""
437,607,11759,19,61,0,0,0,"","","","",""
438,608,11760,19,62,0,0,0,"","","","",""
439,609,10528,10,30,0,0,0,1,1,"","",""
440,610,10520,18,9,0,0,0,1,1,"","",""
441,611,11784,12,30,0,0,0,1,1,"","",""
442,612,11785,12,32,0,0,0,1,1,"","",""
443,613,11786,12,34,0,0,0,1,1,"","",""
444,614,11787,1,23,0,0,0,1,1,"","",""
445,615,11794,7,32,0,0,0,1,1,"","",""
446,616,11795,0,10,0,0,0,1,1,"","",""
447,617,11796,17,56,0,0,0,1,1,"","",""
448,618,11797,14,54,0,0,0,1,1,"","",""
449,619,11798,19,63,0,0,0,1,1,"","",""
450,621,11800,9,24,0,0,0,1,1,"","",""
451,622,11801,13,54,0,0,0,1,1,"","",""
452,623,11802,0,11,0,0,0,1,1,"","",""
453,624,11803,19,64,0,0,0,"","","","",""
454,625,11804,19,65,0,0,0,"","","","",""
455,626,11805,19,66,0,0,0,"","","","",""
456,627,11806,19,67,0,0,0,"","","","",""
457,628,11807,10,32,0,0,0,1,1,"","",""
458,634,11808,5,9,0,0,0,1,1,"","",""
459,635,11809,13,56,0,0,0,1,1,"","",""
460,636,11810,8,48,0,2,3,"","","","",""
461,637,11811,19,68,0,0,0,"","","","",""
462,638,11815,6,42,0,1,4,"","","","",""
463,639,11816,3,18,0,0,0,"","","","",""
464,640,11817,1,24,0,0,0,1,1,"","",""
465,641,11818,6,44,0,2,4,1,1,"","",""
466,642,11820,19,69,0,0,0,1,1,"","",""
467,643,11821,19,70,0,0,0,"","","","",""
468,644,11822,19,71,0,0,0,"","","","",""
469,645,11823,19,72,0,0,0,"","","","",""
470,646,11839,9,26,0,0,0,1,1,"","",""
471,648,11824,5,10,0,0,0,1,1,"","",""
472,649,11825,5,11,0,0,0,1,1,"","",""
473,651,11827,8,50,0,2,3,1,1,"","",""
474,652,11828,8,52,0,2,3,1,1,"","",""
475,654,11830,12,36,0,0,0,1,1,"","",""
476,655,11841,1,25,0,0,0,1,1,"","",""
477,656,11844,2,38,0,0,0,1,1,"","",""
478,657,11846,1,26,0,0,0,1,1,"","",""
479,658,11848,1,27,0,0,0,1,1,"","",""
480,659,11849,1,28,0,0,0,1,1,"","",""
481,660,11850,1,29,0,0,0,1,1,"","",""
482,661,11851,1,30,0,0,0,1,1,"","",""
483,662,11852,2,39,0,0,0,1,1,"","",""
484,663,11853,7,34,0,2,3,1,1,"","",""
485,664,11854,6,46,0,2,3,1,1,"","",""
486,665,11855,11,18,0,0,0,1,1,"","",""
487,666,11856,18,10,0,0,0,1,1,"","",""
488,669,11267,15,74,0,0,0,"","","","",""
489,670,11883,0,12,0,0,0,1,1,"","",""
490,672,11884,7,36,0,0,0,1,1,"","",""
491,671,11885,17,58,0,0,0,1,1,"","",""
492,675,11831,12,38,0,0,0,1,1,"","",""
493,667,11858,1,31,0,0,0,1,1,"","",""
494,677,11870,3,20,0,0,0,1,1,"","",""
495,679,11872,10,34,0,0,0,1,1,"","",""
496,686,11886,8,54,0,0,0,1,1,"","",""
497,688,11888,4,9,0,0,0,1,1,"","",""
498,689,11889,8,56,0,2,3,1,1,"","",""
499,690,11890,8,58,0,2,3,1,1,"","",""
500,692,11892,6,48,0,2,3,1,1,"","",""
501,694,11894,6,50,0,1,4,1,1,"","",""
502,695,11895,5,12,0,0,0,1,1,"","",""
503,696,11896,8,60,0,1,4,"","","","",""
504,697,11897,0,13,0,0,0,1,1,"","",""
505,699,11899,15,76,0,0,0,1,1,"","",""
506,700,11900,8,62,0,2,3,1,1,"","",""
507,701,11901,6,52,0,2,3,1,1,"","",""
508,702,11902,15,78,0,0,0,"","","","",""
509,703,11903,14,56,0,0,0,1,1,"","",""
510,704,11904,15,80,0,0,0,1,1,"","",""
511,705,11905,0,14,0,0,0,1,1,"","",""
512,707,11909,3,22,0,0,0,1,1,"","",""
513,708,11910,19,73,0,0,0,"","","","",""
514,710,11912,17,60,0,0,0,"","","","",""
515,711,11913,19,74,0,0,0,"","","","",""
516,712,11914,9,28,0,0,0,1,1,"","",""
517,713,11915,19,75,0,0,0,"","","","",""
518,714,11916,19,76,0,0,0,"","","","",""
519,716,11918,16,70,0,0,0,1,1,"","",""
520,717,11919,19,77,0,0,0,1,1,"","",""
521,718,11920,19,78,0,0,0,1,1,"","",""
522,719,11921,19,79,0,0,0,1,1,"","",""
523,720,11922,19,80,0,0,0,1,1,"","",""
524,721,11923,17,62,0,0,0,1,1,"","",""
525,723,11925,18,11,0,0,0,"","","","",""
526,724,11926,6,54,0,2,3,1,1,"","",""
527,728,12056,14,58,0,0,0,1,1,"","",""
528,731,12059,15,82,0,0,0,1,1,"","",""
529,732,12060,19,81,0,0,0,1,1,"","",""
530,732,12061,19,82,0,0,0,1,1,"","",""
531,732,12062,19,83,0,0,0,1,1,"","",""
532,733,12063,12,40,0,0,0,1,1,"","",""
533,734,12064,16,72,0,0,0,1,1,"","",""
534,735,12065,1,32,0,0,0,1,1,"","",""
