"rownum","BaseItemTypesKey","BK2File","BoxId","BundleId","bool"
56,6664,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableOriathBox","MysteryPackTencentTradeableOriathFireworksBundleFive",""
57,6667,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableFairgravesBox","MysteryPackTencentTradeableFairgravesFireworksBundleFive",""
58,6670,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableGlimmerwoodBox","MysteryPackTradeableGlimmerwoodFireworksBundleFive",""
59,6673,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableFrontierBox","MysteryPackTencentTradeableFrontierFireworksBundleFive",""
60,6676,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableCircusBox","MysteryPackTencentTradeableCircusFireworksBundleFive",""
61,6688,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeablePolarisBox","MysteryPackTencentTradeablePolarisFireworksBundleFive",""
62,6691,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableThaumaturgyBox","MysteryPackTencentTradeableThaumaturgyFireworksBundleFive",""
63,6694,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableAngelsAndDemonsBox","MysteryPackTencentTradeableAngelsAndDemonsFireworksBundleFive",""
64,6697,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableTwilightBox","MysteryPackTencentTradeableTwilightFireworksBundleFive",""
65,6700,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableWarlordBox","MysteryPackTencentTradeableWarlordFireworksBundleFive",""
66,6703,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableApollyonBox","MysteryPackTencentTradeableApollyonFireworksBundleFive",""
67,6706,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableMidnightPactBox","MysteryPackTencentTradeableMidnightPactFireworksBundleFive",""
68,6709,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableAtlantisBox","MysteryPackTencentTradeableAtlantisFireworksBundleFive",""
69,6712,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableHarmonyBox","MysteryPackTencentTradeableHarmonyFireworksBundleFive",""
70,6715,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackLakeOfKalandraBox","MysteryPackLakeOfKalandraBoxBundle",""
71,6716,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentKalandraBox","MysteryPackTencentKalandraBoxBundleFive",""
72,6717,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackSanctumBox","MysteryPackSanctumBoxBundle",""
73,6718,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentSanctumBox","MysteryPackTencentSanctumBoxBundleFive",""
74,6683,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentLunarBox","",""
75,6719,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackCrucibleBox","MysteryPackCrucibleBoxBundle",""
76,6720,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentCrucibleBox","MysteryPackTencentCrucibleBoxBundleFive",""
77,6677,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAltDeicideBox","",""
78,6678,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAltDeicideTradeableBox","",1
79,6721,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackAncestorBox","MysteryPackAncestorBoxBundle",""
80,6722,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAncestorBox","MysteryPackTencentAncestorBoxBundleFive",""
81,6723,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackAfflictionBox","MysteryPackAfflictionBoxBundle",""
82,6724,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAfflictionBox","MysteryPackTencentAfflictionBoxBundleFive",""
83,6725,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackNecropolisBox","MysteryPackNecropolisBoxBundle",""
84,6726,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentNecropolisBox","MysteryPackTencentNecropolisBoxBundle",""
85,6684,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentWuzhiqiBox","",""
86,6727,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackSettlersBox","MysteryPackSettlersBoxBundle",""
87,6728,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentSettlersBox","MysteryPackTencentSettlersBoxBundle",""
