"rownum","BaseItemTypesKey","BK2File","BoxId","BundleId","bool"
65,9773,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableWarlordBox","MysteryPackTencentTradeableWarlordFireworksBundleFive",""
66,9776,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableApollyonBox","MysteryPackTencentTradeableApollyonFireworksBundleFive",""
67,9779,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableMidnightPactBox","MysteryPackTencentTradeableMidnightPactFireworksBundleFive",""
68,9782,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableAtlantisBox","MysteryPackTencentTradeableAtlantisFireworksBundleFive",""
69,9785,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableHarmonyBox","MysteryPackTencentTradeableHarmonyFireworksBundleFive",""
70,9788,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackLakeOfKalandraBox","MysteryPackLakeOfKalandraBoxBundle",""
71,9789,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentKalandraBox","MysteryPackTencentKalandraBoxBundleFive",""
72,9790,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackSanctumBox","MysteryPackSanctumBoxBundle",""
73,9791,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentSanctumBox","MysteryPackTencentSanctumBoxBundleFive",""
74,9757,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentLunarBox","",""
75,9792,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackCrucibleBox","MysteryPackCrucibleBoxBundle",""
76,9793,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentCrucibleBox","MysteryPackTencentCrucibleBoxBundleFive",""
77,9751,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAltDeicideBox","",""
78,9752,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAltDeicideTradeableBox","",1
79,9794,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryBoxAncestorBox","MysteryPackAncestorBoxBundle",""
80,9795,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAncestorBox","MysteryPackTencentAncestorBoxBundleFive",""
81,9796,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackAfflictionBox","MysteryPackAfflictionBoxBundle",""
82,9797,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAfflictionBox","MysteryPackTencentAfflictionBoxBundleFive",""
83,9798,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackNecropolisBox","MysteryPackNecropolisBoxBundle",""
84,9799,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentNecropolisBox","MysteryPackTencentNecropolisBoxBundle",""
